DateKey,Date,Day,DayName,Week,ISOWeek,DayOfWeek,Month,MonthName,Quarter,Year,FirstOfMonth,LastOfYear,DayOfYear,Quarter name
20140704,2014-07-04 00:00:00.000,4,"Friday",27,27,6,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,185,"Quarter 3"
20140705,2014-07-05 00:00:00.000,5,"Saturday",27,27,7,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,186,"Quarter 3"
20140706,2014-07-06 00:00:00.000,6,"Sunday",28,27,1,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,187,"Quarter 3"
20140707,2014-07-07 00:00:00.000,7,"Monday",28,28,2,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,188,"Quarter 3"
20140708,2014-07-08 00:00:00.000,8,"Tuesday",28,28,3,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,189,"Quarter 3"
20140709,2014-07-09 00:00:00.000,9,"Wednesday",28,28,4,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,190,"Quarter 3"
20140710,2014-07-10 00:00:00.000,10,"Thursday",28,28,5,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,191,"Quarter 3"
20140711,2014-07-11 00:00:00.000,11,"Friday",28,28,6,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,192,"Quarter 3"
20140712,2014-07-12 00:00:00.000,12,"Saturday",28,28,7,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,193,"Quarter 3"
20140713,2014-07-13 00:00:00.000,13,"Sunday",29,28,1,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,194,"Quarter 3"
20140714,2014-07-14 00:00:00.000,14,"Monday",29,29,2,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,195,"Quarter 3"
20140715,2014-07-15 00:00:00.000,15,"Tuesday",29,29,3,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,196,"Quarter 3"
20140716,2014-07-16 00:00:00.000,16,"Wednesday",29,29,4,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,197,"Quarter 3"
20140717,2014-07-17 00:00:00.000,17,"Thursday",29,29,5,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,198,"Quarter 3"
20140718,2014-07-18 00:00:00.000,18,"Friday",29,29,6,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,199,"Quarter 3"
20140719,2014-07-19 00:00:00.000,19,"Saturday",29,29,7,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,200,"Quarter 3"
20140720,2014-07-20 00:00:00.000,20,"Sunday",30,29,1,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,201,"Quarter 3"
20140721,2014-07-21 00:00:00.000,21,"Monday",30,30,2,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,202,"Quarter 3"
20140722,2014-07-22 00:00:00.000,22,"Tuesday",30,30,3,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,203,"Quarter 3"
20140723,2014-07-23 00:00:00.000,23,"Wednesday",30,30,4,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,204,"Quarter 3"
20140724,2014-07-24 00:00:00.000,24,"Thursday",30,30,5,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,205,"Quarter 3"
20140725,2014-07-25 00:00:00.000,25,"Friday",30,30,6,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,206,"Quarter 3"
20140726,2014-07-26 00:00:00.000,26,"Saturday",30,30,7,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,207,"Quarter 3"
20140727,2014-07-27 00:00:00.000,27,"Sunday",31,30,1,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,208,"Quarter 3"
20140728,2014-07-28 00:00:00.000,28,"Monday",31,31,2,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,209,"Quarter 3"
20140729,2014-07-29 00:00:00.000,29,"Tuesday",31,31,3,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,210,"Quarter 3"
20140730,2014-07-30 00:00:00.000,30,"Wednesday",31,31,4,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,211,"Quarter 3"
20140731,2014-07-31 00:00:00.000,31,"Thursday",31,31,5,7,"July",3,2014,2014-07-01 00:00:00.000,2014-12-31 00:00:00.000,212,"Quarter 3"
20140801,2014-08-01 00:00:00.000,1,"Friday",31,31,6,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,213,"Quarter 3"
20140802,2014-08-02 00:00:00.000,2,"Saturday",31,31,7,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,214,"Quarter 3"
20140803,2014-08-03 00:00:00.000,3,"Sunday",32,31,1,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,215,"Quarter 3"
20140804,2014-08-04 00:00:00.000,4,"Monday",32,32,2,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,216,"Quarter 3"
20140805,2014-08-05 00:00:00.000,5,"Tuesday",32,32,3,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,217,"Quarter 3"
20140806,2014-08-06 00:00:00.000,6,"Wednesday",32,32,4,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,218,"Quarter 3"
20140807,2014-08-07 00:00:00.000,7,"Thursday",32,32,5,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,219,"Quarter 3"
20140808,2014-08-08 00:00:00.000,8,"Friday",32,32,6,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,220,"Quarter 3"
20140809,2014-08-09 00:00:00.000,9,"Saturday",32,32,7,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,221,"Quarter 3"
20140810,2014-08-10 00:00:00.000,10,"Sunday",33,32,1,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,222,"Quarter 3"
20140811,2014-08-11 00:00:00.000,11,"Monday",33,33,2,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,223,"Quarter 3"
20140812,2014-08-12 00:00:00.000,12,"Tuesday",33,33,3,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,224,"Quarter 3"
20140813,2014-08-13 00:00:00.000,13,"Wednesday",33,33,4,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,225,"Quarter 3"
20140814,2014-08-14 00:00:00.000,14,"Thursday",33,33,5,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,226,"Quarter 3"
20140815,2014-08-15 00:00:00.000,15,"Friday",33,33,6,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,227,"Quarter 3"
20140816,2014-08-16 00:00:00.000,16,"Saturday",33,33,7,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,228,"Quarter 3"
20140817,2014-08-17 00:00:00.000,17,"Sunday",34,33,1,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,229,"Quarter 3"
20140818,2014-08-18 00:00:00.000,18,"Monday",34,34,2,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,230,"Quarter 3"
20140819,2014-08-19 00:00:00.000,19,"Tuesday",34,34,3,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,231,"Quarter 3"
20140820,2014-08-20 00:00:00.000,20,"Wednesday",34,34,4,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,232,"Quarter 3"
20140821,2014-08-21 00:00:00.000,21,"Thursday",34,34,5,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,233,"Quarter 3"
20140822,2014-08-22 00:00:00.000,22,"Friday",34,34,6,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,234,"Quarter 3"
20140823,2014-08-23 00:00:00.000,23,"Saturday",34,34,7,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,235,"Quarter 3"
20140824,2014-08-24 00:00:00.000,24,"Sunday",35,34,1,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,236,"Quarter 3"
20140825,2014-08-25 00:00:00.000,25,"Monday",35,35,2,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,237,"Quarter 3"
20140826,2014-08-26 00:00:00.000,26,"Tuesday",35,35,3,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,238,"Quarter 3"
20140827,2014-08-27 00:00:00.000,27,"Wednesday",35,35,4,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,239,"Quarter 3"
20140828,2014-08-28 00:00:00.000,28,"Thursday",35,35,5,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,240,"Quarter 3"
20140829,2014-08-29 00:00:00.000,29,"Friday",35,35,6,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,241,"Quarter 3"
20140830,2014-08-30 00:00:00.000,30,"Saturday",35,35,7,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,242,"Quarter 3"
20140831,2014-08-31 00:00:00.000,31,"Sunday",36,35,1,8,"August",3,2014,2014-08-01 00:00:00.000,2014-12-31 00:00:00.000,243,"Quarter 3"
20140901,2014-09-01 00:00:00.000,1,"Monday",36,36,2,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,244,"Quarter 3"
20140902,2014-09-02 00:00:00.000,2,"Tuesday",36,36,3,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,245,"Quarter 3"
20140903,2014-09-03 00:00:00.000,3,"Wednesday",36,36,4,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,246,"Quarter 3"
20140904,2014-09-04 00:00:00.000,4,"Thursday",36,36,5,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,247,"Quarter 3"
20140905,2014-09-05 00:00:00.000,5,"Friday",36,36,6,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,248,"Quarter 3"
20140906,2014-09-06 00:00:00.000,6,"Saturday",36,36,7,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,249,"Quarter 3"
20140907,2014-09-07 00:00:00.000,7,"Sunday",37,36,1,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,250,"Quarter 3"
20140908,2014-09-08 00:00:00.000,8,"Monday",37,37,2,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,251,"Quarter 3"
20140909,2014-09-09 00:00:00.000,9,"Tuesday",37,37,3,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,252,"Quarter 3"
20140910,2014-09-10 00:00:00.000,10,"Wednesday",37,37,4,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,253,"Quarter 3"
20140911,2014-09-11 00:00:00.000,11,"Thursday",37,37,5,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,254,"Quarter 3"
20140912,2014-09-12 00:00:00.000,12,"Friday",37,37,6,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,255,"Quarter 3"
20140913,2014-09-13 00:00:00.000,13,"Saturday",37,37,7,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,256,"Quarter 3"
20140914,2014-09-14 00:00:00.000,14,"Sunday",38,37,1,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,257,"Quarter 3"
20140915,2014-09-15 00:00:00.000,15,"Monday",38,38,2,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,258,"Quarter 3"
20140916,2014-09-16 00:00:00.000,16,"Tuesday",38,38,3,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,259,"Quarter 3"
20140917,2014-09-17 00:00:00.000,17,"Wednesday",38,38,4,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,260,"Quarter 3"
20140918,2014-09-18 00:00:00.000,18,"Thursday",38,38,5,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,261,"Quarter 3"
20140919,2014-09-19 00:00:00.000,19,"Friday",38,38,6,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,262,"Quarter 3"
20140920,2014-09-20 00:00:00.000,20,"Saturday",38,38,7,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,263,"Quarter 3"
20140921,2014-09-21 00:00:00.000,21,"Sunday",39,38,1,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,264,"Quarter 3"
20140922,2014-09-22 00:00:00.000,22,"Monday",39,39,2,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,265,"Quarter 3"
20140923,2014-09-23 00:00:00.000,23,"Tuesday",39,39,3,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,266,"Quarter 3"
20140924,2014-09-24 00:00:00.000,24,"Wednesday",39,39,4,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,267,"Quarter 3"
20140925,2014-09-25 00:00:00.000,25,"Thursday",39,39,5,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,268,"Quarter 3"
20140926,2014-09-26 00:00:00.000,26,"Friday",39,39,6,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,269,"Quarter 3"
20140927,2014-09-27 00:00:00.000,27,"Saturday",39,39,7,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,270,"Quarter 3"
20140928,2014-09-28 00:00:00.000,28,"Sunday",40,39,1,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,271,"Quarter 3"
20140929,2014-09-29 00:00:00.000,29,"Monday",40,40,2,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,272,"Quarter 3"
20140930,2014-09-30 00:00:00.000,30,"Tuesday",40,40,3,9,"September",3,2014,2014-09-01 00:00:00.000,2014-12-31 00:00:00.000,273,"Quarter 3"
20141001,2014-10-01 00:00:00.000,1,"Wednesday",40,40,4,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,274,"Quarter 4"
20141002,2014-10-02 00:00:00.000,2,"Thursday",40,40,5,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,275,"Quarter 4"
20141003,2014-10-03 00:00:00.000,3,"Friday",40,40,6,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,276,"Quarter 4"
20141004,2014-10-04 00:00:00.000,4,"Saturday",40,40,7,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,277,"Quarter 4"
20141005,2014-10-05 00:00:00.000,5,"Sunday",41,40,1,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,278,"Quarter 4"
20141006,2014-10-06 00:00:00.000,6,"Monday",41,41,2,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,279,"Quarter 4"
20141007,2014-10-07 00:00:00.000,7,"Tuesday",41,41,3,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,280,"Quarter 4"
20141008,2014-10-08 00:00:00.000,8,"Wednesday",41,41,4,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,281,"Quarter 4"
20141009,2014-10-09 00:00:00.000,9,"Thursday",41,41,5,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,282,"Quarter 4"
20141010,2014-10-10 00:00:00.000,10,"Friday",41,41,6,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,283,"Quarter 4"
20141011,2014-10-11 00:00:00.000,11,"Saturday",41,41,7,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,284,"Quarter 4"
20141012,2014-10-12 00:00:00.000,12,"Sunday",42,41,1,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,285,"Quarter 4"
20141013,2014-10-13 00:00:00.000,13,"Monday",42,42,2,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,286,"Quarter 4"
20141014,2014-10-14 00:00:00.000,14,"Tuesday",42,42,3,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,287,"Quarter 4"
20141015,2014-10-15 00:00:00.000,15,"Wednesday",42,42,4,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,288,"Quarter 4"
20141016,2014-10-16 00:00:00.000,16,"Thursday",42,42,5,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,289,"Quarter 4"
20141017,2014-10-17 00:00:00.000,17,"Friday",42,42,6,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,290,"Quarter 4"
20141018,2014-10-18 00:00:00.000,18,"Saturday",42,42,7,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,291,"Quarter 4"
20141019,2014-10-19 00:00:00.000,19,"Sunday",43,42,1,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,292,"Quarter 4"
20141020,2014-10-20 00:00:00.000,20,"Monday",43,43,2,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,293,"Quarter 4"
20141021,2014-10-21 00:00:00.000,21,"Tuesday",43,43,3,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,294,"Quarter 4"
20141022,2014-10-22 00:00:00.000,22,"Wednesday",43,43,4,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,295,"Quarter 4"
20141023,2014-10-23 00:00:00.000,23,"Thursday",43,43,5,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,296,"Quarter 4"
20141024,2014-10-24 00:00:00.000,24,"Friday",43,43,6,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,297,"Quarter 4"
20141025,2014-10-25 00:00:00.000,25,"Saturday",43,43,7,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,298,"Quarter 4"
20141026,2014-10-26 00:00:00.000,26,"Sunday",44,43,1,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,299,"Quarter 4"
20141027,2014-10-27 00:00:00.000,27,"Monday",44,44,2,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,300,"Quarter 4"
20141028,2014-10-28 00:00:00.000,28,"Tuesday",44,44,3,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,301,"Quarter 4"
20141029,2014-10-29 00:00:00.000,29,"Wednesday",44,44,4,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,302,"Quarter 4"
20141030,2014-10-30 00:00:00.000,30,"Thursday",44,44,5,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,303,"Quarter 4"
20141031,2014-10-31 00:00:00.000,31,"Friday",44,44,6,10,"October",4,2014,2014-10-01 00:00:00.000,2014-12-31 00:00:00.000,304,"Quarter 4"
20141101,2014-11-01 00:00:00.000,1,"Saturday",44,44,7,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,305,"Quarter 4"
20141102,2014-11-02 00:00:00.000,2,"Sunday",45,44,1,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,306,"Quarter 4"
20141103,2014-11-03 00:00:00.000,3,"Monday",45,45,2,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,307,"Quarter 4"
20141104,2014-11-04 00:00:00.000,4,"Tuesday",45,45,3,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,308,"Quarter 4"
20141105,2014-11-05 00:00:00.000,5,"Wednesday",45,45,4,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,309,"Quarter 4"
20141106,2014-11-06 00:00:00.000,6,"Thursday",45,45,5,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,310,"Quarter 4"
20141107,2014-11-07 00:00:00.000,7,"Friday",45,45,6,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,311,"Quarter 4"
20141108,2014-11-08 00:00:00.000,8,"Saturday",45,45,7,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,312,"Quarter 4"
20141109,2014-11-09 00:00:00.000,9,"Sunday",46,45,1,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,313,"Quarter 4"
20141110,2014-11-10 00:00:00.000,10,"Monday",46,46,2,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,314,"Quarter 4"
20141111,2014-11-11 00:00:00.000,11,"Tuesday",46,46,3,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,315,"Quarter 4"
20141112,2014-11-12 00:00:00.000,12,"Wednesday",46,46,4,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,316,"Quarter 4"
20141113,2014-11-13 00:00:00.000,13,"Thursday",46,46,5,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,317,"Quarter 4"
20141114,2014-11-14 00:00:00.000,14,"Friday",46,46,6,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,318,"Quarter 4"
20141115,2014-11-15 00:00:00.000,15,"Saturday",46,46,7,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,319,"Quarter 4"
20141116,2014-11-16 00:00:00.000,16,"Sunday",47,46,1,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,320,"Quarter 4"
20141117,2014-11-17 00:00:00.000,17,"Monday",47,47,2,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,321,"Quarter 4"
20141118,2014-11-18 00:00:00.000,18,"Tuesday",47,47,3,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,322,"Quarter 4"
20141119,2014-11-19 00:00:00.000,19,"Wednesday",47,47,4,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,323,"Quarter 4"
20141120,2014-11-20 00:00:00.000,20,"Thursday",47,47,5,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,324,"Quarter 4"
20141121,2014-11-21 00:00:00.000,21,"Friday",47,47,6,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,325,"Quarter 4"
20141122,2014-11-22 00:00:00.000,22,"Saturday",47,47,7,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,326,"Quarter 4"
20141123,2014-11-23 00:00:00.000,23,"Sunday",48,47,1,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,327,"Quarter 4"
20141124,2014-11-24 00:00:00.000,24,"Monday",48,48,2,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,328,"Quarter 4"
20141125,2014-11-25 00:00:00.000,25,"Tuesday",48,48,3,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,329,"Quarter 4"
20141126,2014-11-26 00:00:00.000,26,"Wednesday",48,48,4,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,330,"Quarter 4"
20141127,2014-11-27 00:00:00.000,27,"Thursday",48,48,5,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,331,"Quarter 4"
20141128,2014-11-28 00:00:00.000,28,"Friday",48,48,6,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,332,"Quarter 4"
20141129,2014-11-29 00:00:00.000,29,"Saturday",48,48,7,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,333,"Quarter 4"
20141130,2014-11-30 00:00:00.000,30,"Sunday",49,48,1,11,"November",4,2014,2014-11-01 00:00:00.000,2014-12-31 00:00:00.000,334,"Quarter 4"
20141201,2014-12-01 00:00:00.000,1,"Monday",49,49,2,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,335,"Quarter 4"
20141202,2014-12-02 00:00:00.000,2,"Tuesday",49,49,3,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,336,"Quarter 4"
20141203,2014-12-03 00:00:00.000,3,"Wednesday",49,49,4,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,337,"Quarter 4"
20141204,2014-12-04 00:00:00.000,4,"Thursday",49,49,5,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,338,"Quarter 4"
20141205,2014-12-05 00:00:00.000,5,"Friday",49,49,6,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,339,"Quarter 4"
20141206,2014-12-06 00:00:00.000,6,"Saturday",49,49,7,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,340,"Quarter 4"
20141207,2014-12-07 00:00:00.000,7,"Sunday",50,49,1,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,341,"Quarter 4"
20141208,2014-12-08 00:00:00.000,8,"Monday",50,50,2,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,342,"Quarter 4"
20141209,2014-12-09 00:00:00.000,9,"Tuesday",50,50,3,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,343,"Quarter 4"
20141210,2014-12-10 00:00:00.000,10,"Wednesday",50,50,4,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,344,"Quarter 4"
20141211,2014-12-11 00:00:00.000,11,"Thursday",50,50,5,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,345,"Quarter 4"
20141212,2014-12-12 00:00:00.000,12,"Friday",50,50,6,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,346,"Quarter 4"
20141213,2014-12-13 00:00:00.000,13,"Saturday",50,50,7,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,347,"Quarter 4"
20141214,2014-12-14 00:00:00.000,14,"Sunday",51,50,1,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,348,"Quarter 4"
20141215,2014-12-15 00:00:00.000,15,"Monday",51,51,2,12,"December",4,2014,2014-12-01 00:00:00.000,2014-12-31 00:00:00.000,349,"Quarter 4"
