item,description,product_code,u_m,unit_cost,p_m_t_code,p_m_t
"AOW-AA-MR-076005","P0086448","KF-AA-PU","PC",2.976489,"M","Manufactured"
"AOW-AA-MR-076006","P0086450","KF-AA-PU","PC",2.926268,"M","Manufactured"
"AOW-AA-MR-097001","ZJ0198","KF-AA-PU","PC",6.203325,"M","Manufactured"
"AOW-AA-MR-097002","ZJ0294","KF-AA-PU","PC",6.118241,"M","Manufactured"
"AOW-AA-MR-097003","ZJ0307","KF-AA-PU","PC",6.103731,"M","Manufactured"
"AOW-AA-MR-097004","ZJ0308","KF-AA-PU","PC",7.168425,"M","Manufactured"
"AOW-AA-MR-099001","H241310456","KF-AA-PU","PC",6.033359,"M","Manufactured"
"AOW-AA-MR-099002","ASMCJ40710","KF-AA-PU","PC",1.584089,"M","Manufactured"
"AOW-AA-MR-099003","ASMCJ40709","KF-AA-PU","PC",2.637974,"M","Manufactured"
"AOW-AA-MR-099004","ASMCJ40721","KF-AA-PU","PC",3.383395,"M","Manufactured"
"AOW-AA-MR-099005","190*181*42.4MM有洞","KF-AA-PU","PC",6.175486,"M","Manufactured"
"AOW-AA-MR-099006","190*181*42.5MM无洞","KF-AA-PU","PC",5.721929,"M","Manufactured"
"AOW-AA-MR-100001","C1-154-240-11.1000.19","KF-AA-PU","PC",0.426564,"M","Manufactured"
"AOW-AA-MR-100005","C1-154-240-11.1000.04","KF-AA-PU","PC",1.865685,"M","Manufactured"
"AOW-AA-RM-039001","1040410964900","RF-AA-PT","PC",0.128261,"M","Manufactured"
"AOW-AA-RM-039002","1040410965000","RF-AA-PT","PC",0.45955,"M","Manufactured"
"AOW-AA-RM-040004","0.02.242548","RF-AA-PT","PC",18.393772,"M","Manufactured"
"AOW-AA-RM-080001","3.2.42.10.00377-000","RF-AA-PT","PC",2.414436,"M","Manufactured"
"AOW-AA-RM-080002","3.2.42.10.00378-000","RF-AA-PT","PC",2.211089,"M","Manufactured"
"AOW-AA-RM-080003","3.2.42.10.00592-000","RF-AA-PT","PC",2.067494,"M","Manufactured"
"AOW-AA-RM-080004","3.2.42.10.00628-000","RF-AA-PT","PC",2.415013,"M","Manufactured"
"AOW-AA-RM-080005","3.2.42.10.00631-000","RF-AA-PT","PC",0.511186,"M","Manufactured"
"AOW-AA-RM-080006","3.2.42.10.00632-000","RF-AA-PT","PC",0.519165,"M","Manufactured"
"AOW-AA-RM-080007","3.2.42.10.00647-000","RF-AA-PT","PC",1.839404,"M","Manufactured"
"AOW-AA-RM-087001","DTN-C-AC-R001","RF-AA-PT","PC",2.750875,"M","Manufactured"
"AOW-AA-RM-087002","DTN-C-AC-R008","RF-AA-PT","PC",0.337839,"M","Manufactured"
"AOW-AA-RM-087003","DTN-C-AC-R003","RF-AA-PT","PC",0.11,"M","Manufactured"
"AOW-AA-RM-087004","DTN-C-AC-R004","RF-AA-PT","PC",1.064434,"M","Manufactured"
"AOW-AA-RM-087005","DTN-C-AC-R005","RF-AA-PT","PC",0.086028,"M","Manufactured"
"AOW-AA-RM-087006","DTN-C-AC-R006","RF-AA-PT","PC",0.08755,"M","Manufactured"
"AOW-AA-RM-087007","DTN-C-AC-R007","RF-AA-PT","PC",0.551277,"M","Manufactured"
"AOW-AA-RM-087008","DTN-CB-AC-R001","RF-AA-PT","PC",0.522922,"M","Manufactured"
"AOW-AA-RM-087009","DTN-CB-AC-R002","RF-AA-PT","PC",0.242162,"M","Manufactured"
"AOW-AA-RM-087010","DTN-CB-AC-R003","RF-AA-PT","PC",1.42,"M","Manufactured"
"AOW-AA-RM-087011","DTN-CB-AC-R004","RF-AA-PT","PC",1.222812,"M","Manufactured"
"AOW-AA-RM-087012","DTN-CB-AC-R005","RF-AA-PT","PC",0.12897,"M","Manufactured"
"AOW-AA-RM-087013","DTN-I-AC-R008","RF-AA-PT","PC",2.08914,"M","Manufactured"
"AOW-AA-RM-087015","DTN-I-DC-R008","RF-AA-PT","PC",2.108,"M","Manufactured"
"AOW-AA-RM-087016","DTN-I-DC-R009","RF-AA-PT","PC",3.06,"M","Manufactured"
"AOW-AA-RM-087017","DTN-I-DC-R010","RF-AA-PT","PC",3.137597,"M","Manufactured"
"AOW-AA-RM-087018","DTN-I-DC-R011","RF-AA-PT","PC",3.06,"M","Manufactured"
"AOW-AA-RM-087024","DTN-I-DC-R012","RF-AA-PT","PC",5.745836,"M","Manufactured"
"AOW-AA-RM-087027","ECMP-I-AD-R001","RF-AA-PT","PC",1.335273,"M","Manufactured"
"AOW-AA-RM-087039","DTN-C-AC-R013","RF-AA-PT","PC",0.217672,"M","Manufactured"
"AOW-AA-RM-087041","DTN-I-DC-R101","RF-AA-PT","PC",2.062284,"M","Manufactured"
"AOW-AA-RM-087042","DTN-I-DC-R102","RF-AA-PT","PC",0.112696,"M","Manufactured"
"AOW-AA-RM-087043","DTN-I-AC-R103","RF-AA-PT","PC",0.131452,"M","Manufactured"
"AOW-AA-RM-087044","DTN-I-AC-R104","RF-AA-PT","PC",0.125005,"M","Manufactured"
"AOW-AA-RM-087045","DTN-I-AC-R108","RF-AA-PT","PC",1.253571,"M","Manufactured"
"AOW-AA-RM-087046","DTN-I-AC-R101","RF-AA-PT","PC",1.888427,"M","Manufactured"
"AOW-AA-RM-087047","DTN-I-DC-R103","RF-AA-PT","PC",2.329415,"M","Manufactured"
"AOW-AA-RM-087048","DTN-I-DC-R104","RF-AA-PT","PC",0.420176,"M","Manufactured"
"AOW-AA-RM-087049","DTN-I-AC-R109","RF-AA-PT","PC",0.17,"M","Manufactured"
"AOW-AA-RM-087050","DTN-I-AC-R110","RF-AA-PT","PC",0.17,"M","Manufactured"
"AOW-AA-RM-087051","DTN-I-DC-R105","RF-AA-PT","PC",2.2711,"M","Manufactured"
"AOW-AA-RM-087052","DTN-I-DC-R108","RF-AA-PT","PC",13.883219,"M","Manufactured"
"AOW-AA-RM-087053","DTN-I-DC-R107","RF-AA-PT","PC",2.406194,"M","Manufactured"
"AOW-AA-RM-097001","ZJ0098","RF-AA-PT","PC",0.54631,"M","Manufactured"
"AOW-FA-DC-007844-01","90166885","FF-AA-FA","PC",1.210818,"M","Manufactured"
"AOW-FA-DC-007845-01","90166887","FF-AA-FA","PC",1.201518,"M","Manufactured"
"AOW-FA-DC-018660-01","00186706","FF-AA-FA","PC",1.038256,"M","Manufactured"
"AOW-FA-DC-018661-02","00186818","FF-AA-FA","PC",1.011858,"M","Manufactured"
"AOW-FA-DC-036827-01","T19440C","FF-AA-FA","PC",1.323932,"M","Manufactured"
"AOW-FA-FT-072736-01","8123220001-T1","TF-AA-PE","PC",9.52872,"M","Manufactured"
"AOW-FA-FT-072737-01","8123230001-T1","TF-AA-PE","PC",4.35857,"M","Manufactured"
"AOW-FA-FT-072738-01","8123170001-T1","TF-AA-PE","PC",28.18631,"M","Manufactured"
"AOW-FA-FT-072739-01","8123180001-T1","TF-AA-PE","PC",7.00416,"M","Manufactured"
"AOW-FA-FT-072740-01","5306070001-T1","TF-AA-PE","PC",2.26921,"M","Manufactured"
"AOW-FA-FT-072741-01","5306080001-T1","TF-AA-PE","PC",2.3203,"M","Manufactured"
"AOW-FA-FT-072742-01","8123030001-T1","TF-AA-PE","PC",9.44738,"M","Manufactured"
"AOW-FA-FT-072747-01","8123040001-T1","TF-AA-PE","PC",3.87626,"M","Manufactured"
"AOW-FA-ME-073748-01","2803016001-MA501","EF-AA-FA","PC",16.481078,"M","Manufactured"
"AOW-FA-ME-073749-01","5608141101-MA501","EF-AA-FA","PC",18.007339,"M","Manufactured"
"AOW-FA-ME-073750-01","5608141201-MA501","EF-AA-FA","PC",22.567503,"M","Manufactured"
"AOW-FA-ME-073751-01","5109116001-MA501","EF-AA-FA","PC",6.728999,"M","Manufactured"
"AOW-FA-ME-073752-01","5109117101-MA501","EF-AA-FA","PC",6.887717,"M","Manufactured"
"AOW-FA-ME-073753-01","5109117201-MA501","EF-AA-FA","PC",9.352453,"M","Manufactured"
"AOW-FA-ME-073754-01","5109112101-MA501","EF-AA-FA","PC",12.035518,"M","Manufactured"
"AOW-FA-ME-073755-01","5109112201-MA501","EF-AA-FA","PC",11.606341,"M","Manufactured"
"AOW-FA-ME-073756-01","5109113101-MA501","EF-AA-FA","PC",7.489352,"M","Manufactured"
"AOW-FA-ME-073757-01","5109113201-MA501","EF-AA-FA","PC",8.904411,"M","Manufactured"
"AOW-FA-MR-036826-01","T37157C","KF-AA-FA","PC",6.358932,"M","Manufactured"
"AOW-FA-MR-073758-01","5310611101-MA501","KF-AA-FA","PC",8.502222,"M","Manufactured"
"AOW-FA-MR-073759-01","5310611201-MA501","KF-AA-FA","PC",8.148292,"M","Manufactured"
"AOW-FA-MR-073760-01","5310811101-MA501","KF-AA-FA","PC",4.91226,"M","Manufactured"
"AOW-FA-MR-073761-01","5310811201-MA501","KF-AA-FA","PC",4.958355,"M","Manufactured"
"AOW-FA-MR-075849-01","P0004979","KF-AA-FA","PC",5.943622,"M","Manufactured"
"AOW-FA-MR-076848-01","P0004977","KF-AA-FA","PC",6.094457,"M","Manufactured"
"AOW-FA-MR-076972-01","P0008085","KF-AA-FA","PC",14.420333,"M","Manufactured"
"AOW-FA-MR-076973-01","P0008086","KF-AA-FA","PC",13.421417,"M","Manufactured"
"AOW-TL-FT-072001","B柱风管(A)","TF-AA-TL","PC",190517.015,"M","Manufactured"
"AOW-TL-FT-072002","B柱风管(B)","TF-AA-TL","PC",190508.5075,"M","Manufactured"
"AOW-TL-FT-072003","伸缩风管","TF-AA-TL","PC",558808.5075,"M","Manufactured"
"AOW-TL-FT-072004","左吹面","TF-AA-TL","PC",162208.5075,"M","Manufactured"
"AOW-TL-FT-072005","右吹面","TF-AA-TL","PC",168508.5075,"M","Manufactured"
"AOW-TL-FT-072006","左除霜","TF-AA-TL","PC",196008.5075,"M","Manufactured"
"AOW-TL-FT-072007","右除霜","TF-AA-TL","PC",198508.5075,"M","Manufactured"
"AOY-AA-FE-026001","84070013-J01-000","HF-AA-PE","PC",4.450895,"M","Manufactured"
"AOY-AA-FE-026002","84070024-J01-000","HF-AA-PE","PC",4.40456,"M","Manufactured"
"AOY-AA-FE-026003","84070013-J03-000","HF-AA-PE","PC",3.485649,"M","Manufactured"
"AOY-AA-FE-026004","84070024-J03-000","HF-AA-PE","PC",3.531798,"M","Manufactured"
"AOY-AA-FE-026005","84070013-B02-000","HF-AA-PE","PC",2.822309,"M","Manufactured"
"AOY-AA-FE-026006","84070024-B01-000","HF-AA-PE","PC",2.826323,"M","Manufactured"
"AOY-AA-FE-026007","84070013-J04-000","HF-AA-PE","PC",7.896655,"M","Manufactured"
"AOY-AA-FE-026008","84070024-J04-000","HF-AA-PE","PC",7.902519,"M","Manufactured"
"AOY-AA-FS-003001","XEA5310053","SF-AA-PU","PC",15.37816,"M","Manufactured"
"AOY-AA-FV-012044","9837039780","HF-AA-PE","PC",6.999999,"M","Manufactured"
"AOY-AA-FV-012045","9837039880","HF-AA-PE","PC",6.999999,"M","Manufactured"
"AOY-AA-FV-012046","9837172680","HF-AA-PE","PC",5.989999,"M","Manufactured"
"AOY-AA-FV-012047","9837172780","HF-AA-PE","PC",5.989999,"M","Manufactured"
"AOY-AA-ME-003001","XAA5518051","EF-AA-XP","PC",2.079039,"M","Manufactured"
"AOY-AA-MR-026005","84030431-J06-000","KF-AA-PU","PC",7.6,"M","Manufactured"
"AOY-AA-MR-026006","84030432-J06-000","KF-AA-PU","PC",7.6,"M","Manufactured"
"AOY-AA-MR-027002","C1185-40641","KF-AA-PU","PC",3.937455,"M","Manufactured"
"AOY-AA-MR-027003","C1185-40640","KF-AA-PU","PC",6.509303,"M","Manufactured"
"AOC-AA-DC-115001","HS926001","FF-AA-FF","PC",0.317141,"M","Manufactured"
"AOC-AA-DC-115002","HS932001","FF-AA-FF","PC",0.446484,"M","Manufactured"
"AOG-AA-DC-027002","3000000698","FF-AA-FF","PC",0.952399,"M","Manufactured"
"AOG-AA-DC-027003","3000000699","FF-AA-FF","PC",0.963675,"M","Manufactured"
"AOG-AA-DC-028074","272X45JG0A","FF-AA-FF","PC",0.041987,"M","Manufactured"
"AOG-AA-DC-028075","272X45JG0B","FF-AA-FF","PC",0.058279,"M","Manufactured"
"AOG-AA-DC-028077","272X05NN4ASZ(停用）","FF-AA-FF","PC",0.040299,"M","Manufactured"
"AOG-AA-DC-055002","3007174-2","FF-AA-FF","PC",0.1,"M","Manufactured"
"AOS-AA-DC-003011","101IP001301","FF-AA-FF","PC",0.017129,"M","Manufactured"
"AOS-AA-DC-003012","101IP001701","FF-AA-FF","PC",0.011609,"M","Manufactured"
"AOS-AA-DC-003013","101DP002601","FF-AA-FF","PC",0.105077,"M","Manufactured"
"AOS-AA-DC-003014","101DP014501","FF-AA-FF","PC",0.044234,"M","Manufactured"
"AOS-AA-DC-003015","101DP014601","FF-AA-FF","PC",0.008412,"M","Manufactured"
"AOS-AA-DC-003016","102IP001601","FF-AA-FF","PC",0.025338,"M","Manufactured"
"AOS-AA-DC-005136","98000556371","FF-AA-FF","PC",0.01025,"M","Manufactured"
"AOS-AA-DC-014003","1543891X","FF-AA-FF","PC",0.057807,"M","Manufactured"
"AOS-AA-DC-014004","1496421X","FF-AA-FF","PC",0.012718,"M","Manufactured"
"AOS-AA-DC-014005","1496430X","FF-AA-FF","PC",0.065114,"M","Manufactured"
"AOS-AA-DC-014006","1496446X","FF-AA-FF","PC",0.078179,"M","Manufactured"
"AOS-AA-DC-014007","1562552X","FF-AA-FF","PC",0.050116,"M","Manufactured"
"AOS-AA-DC-051003","1015453","FF-AA-FF","PC",0.17288,"M","Manufactured"
"AOS-AA-DC-053003","05127151","FF-AA-FF","PC",0.182703,"M","Manufactured"
"AOS-AA-DC-053004","05127152","FF-AA-FF","PC",0.145257,"M","Manufactured"
"AOS-AA-DC-053005","05127154","FF-AA-FF","PC",0.273019,"M","Manufactured"
"AOS-AA-DC-053006","05127155","FF-AA-FF","PC",0.147632,"M","Manufactured"
"AOS-AA-DC-053007","05127179","FF-AA-FF","PC",0.20061,"M","Manufactured"
"AOS-AA-DC-053008","05127968","FF-AA-FF","PC",0.164827,"M","Manufactured"
"AOS-AA-DC-053009","05127969","FF-AA-FF","PC",0.126399,"M","Manufactured"
"AOS-AA-DC-053010","05127971","FF-AA-FF","PC",0.254483,"M","Manufactured"
"AOS-AA-DC-053011","05127972","FF-AA-FF","PC",0.156114,"M","Manufactured"
"AOS-AA-DC-053012","09554474","FF-AA-FF","PC",0.084657,"M","Manufactured"
"AOS-AA-DC-053013","09554477","FF-AA-FF","PC",0.145608,"M","Manufactured"
"AOS-AA-DC-053014","09554872","FF-AA-FF","PC",0.090212,"M","Manufactured"
"AOS-AA-DC-053015","09554873","FF-AA-FF","PC",0.101052,"M","Manufactured"
"AOS-AA-DC-053016","05129782","FF-AA-FF","PC",0.181153,"M","Manufactured"
"AOS-AA-DC-053017","05129783","FF-AA-FF","PC",0.134061,"M","Manufactured"
"AOS-AA-DC-053018","05129784","FF-AA-FF","PC",0.270548,"M","Manufactured"
"AOS-AA-DC-053019","09558068","FF-AA-FF","PC",0.29,"M","Manufactured"
"AOS-AA-DC-053021","09558803","FF-AA-FF","PC",0.35,"M","Manufactured"
"AOS-AA-DC-053025","1032246A","FF-AA-FF","PC",0.122501,"M","Manufactured"
"AOS-AA-DC-072003","98000303511","FF-AA-FF","PC",0.396043,"M","Manufactured"
"AOS-AA-DC-072004","98000303521","FF-AA-FF","PC",0.056009,"M","Manufactured"
"AOS-AA-DC-072011","20240027711","FF-AA-FF","PC",0.1205,"M","Manufactured"
"AOS-AA-DC-089001","74107-THAA-H010-67","FF-AA-FF","PC",0.020025,"M","Manufactured"
"AOW-AA-DC-007078","8*15*18","FF-AA-FF","PC",0.032235,"M","Manufactured"
"AOW-AA-DC-011026","0.4*15*45","FF-AA-FF","PC",0.053092,"M","Manufactured"
"AOW-AA-DC-011028","0.4*15*23","FF-AA-FF","PC",0.029267,"M","Manufactured"
"AOW-AA-DC-011030","0.4*20*40","FF-AA-FF","PC",0.038045,"M","Manufactured"
"AOW-AA-DC-011031","0.4*20*170","FF-AA-FF","PC",0.130034,"M","Manufactured"
"AOW-AA-DC-011033","50*7*1t","FF-AA-FF","PC",0.034135,"M","Manufactured"
"AOW-AA-DC-011034","20*7*1t","FF-AA-FF","PC",0.019931,"M","Manufactured"
"AOW-AA-DC-019019","8103459SL01001","FF-AA-FF","PC",0.063379,"M","Manufactured"
"AOW-AA-DC-019020","8103460SL01001","FF-AA-FF","PC",0.038175,"M","Manufactured"
"AOW-AA-DC-019021","8103461SL01001","FF-AA-FF","PC",0.009826,"M","Manufactured"
"AOW-AA-DC-019022","8103462SL01001","FF-AA-FF","PC",0.019388,"M","Manufactured"
"AOW-AA-DC-019121","LU959001","FF-AA-FF","PC",0.048026,"M","Manufactured"
"AOW-AA-DC-019136","20mm*30mm","FF-AA-FF","PC",0.306306,"M","Manufactured"
"AOW-AA-DC-019137","20mm*50mm","FF-AA-FF","PC",0.310485,"M","Manufactured"
"AOW-AA-DC-028005","79993-2V70A","FF-AA-FF","PC",0.807641,"M","Manufactured"
"AOW-AA-DC-028006","JSENT-00012","FF-AA-FF","PC",0.08519,"M","Manufactured"
"AOW-AA-DC-028077","272X05NN4ASZ","FF-AA-FF","PC",0.03189,"M","Manufactured"
"AOW-AA-DC-035006","1603518X","FF-AA-FF","PC",0.018038,"M","Manufactured"
"AOW-AA-DC-039132","1070810745200","FF-AA-FF","PC",0.037455,"M","Manufactured"
"AOW-AA-DC-042011","DT9NB00825","FF-AA-FF","PC",0.080918,"M","Manufactured"
"AOW-FA-DC-019278-01","MT353001(停用）","FF-AA-FF","PC",2.058462,"M","Manufactured"
"AOW-FA-DC-019279-02","MT461001(停用）","FF-AA-FF","PC",1.445331,"M","Manufactured"
"AOS-AA-DC-005046","VPBE2H-19D637-AB","FF-AA-PE","PC",3.077797,"M","Manufactured"
"AOS-AA-DC-005069","F104WNERA01 000","FF-AA-PE","PC",1.177443,"M","Manufactured"
"AOS-AA-DC-005070","F863LYALB01 002","FF-AA-PE","PC",0.365979,"M","Manufactured"
"AOS-AA-DC-005071","F863LYALA01 002","FF-AA-PE","PC",0.775829,"M","Manufactured"
"AOS-AA-DC-005072","F754LYALA01 002","FF-AA-PE","PC",0.182673,"M","Manufactured"
"AOS-AA-DC-005096","03621190","FF-AA-PE","PC",0.116,"M","Manufactured"
"AOS-AA-DC-005128","12451205","FF-AA-PE","PC",0.337654,"M","Manufactured"
"AOS-AA-DC-005170","DM1G5UBH1A-02","FF-AA-PE","PC",0.09124,"M","Manufactured"
"AOS-AA-DC-005179","DS1E4B5L1C02","FF-AA-PE","PC",2.494483,"M","Manufactured"
"AOS-AA-DC-009010","CZ554001","FF-AA-PE","PC",0.757558,"M","Manufactured"
"AOS-AA-DC-009016","DB050001","FF-AA-PE","PC",0.113321,"M","Manufactured"
"AOS-AA-DC-009051","SHA0332001","FF-AA-PE","PC",0.505468,"M","Manufactured"
"AOS-AA-DC-009067","PN618001","FF-AA-PE","PC",0.720416,"M","Manufactured"
"AOS-AA-DC-009068","PN619001","FF-AA-PE","PC",0.096223,"M","Manufactured"
"AOS-AA-DC-009077","SHA2526001","FF-AA-PE","PC",0.486808,"M","Manufactured"
"AOS-AA-DC-028001","BKC358972","FF-AA-PE","PC",0.273942,"M","Manufactured"
"AOS-AA-DC-031001","H241190047","FF-AA-PE","PC",0.275842,"M","Manufactured"
"AOS-AA-DC-031003","H241190385","FF-AA-PE","PC",0.029782,"M","Manufactured"
"AOS-AA-DC-031006","H241204191","FF-AA-PE","PC",0.479539,"M","Manufactured"
"AOS-AA-DC-031021","H241204272","FF-AA-PE","PC",0.291039,"M","Manufactured"
"AOS-AA-DC-031023","H241204274","FF-AA-PE","PC",0.189223,"M","Manufactured"
"AOS-AA-DC-031033","H241356074","FF-AA-PE","PC",0.343903,"M","Manufactured"
"AOS-AA-DC-031034","H241356075","FF-AA-PE","PC",0.249325,"M","Manufactured"
"AOS-AA-DC-031035","H241356076","FF-AA-PE","PC",0.681269,"M","Manufactured"
"AOS-AA-DC-031036","H241356091","FF-AA-PE","PC",0.297561,"M","Manufactured"
"AOS-AA-DC-031037","H241204271","FF-AA-PE","PC",0.39217,"M","Manufactured"
"AOS-AA-DC-031057","H241442118","FF-AA-PE","PC",0.023989,"M","Manufactured"
"AOS-AA-DC-031062","H241442211","FF-AA-PE","PC",0.511319,"M","Manufactured"
"AOS-AA-DC-031075","H241442119","FF-AA-PE","PC",0.37719,"M","Manufactured"
"AOS-AA-DC-040002","661001S1","FF-AA-PE","PC",0.177514,"M","Manufactured"
"AOS-AA-DC-040005","661006S1","FF-AA-PE","PC",0.15188,"M","Manufactured"
"AOS-AA-DC-040006","661007S1","FF-AA-PE","PC",0.154281,"M","Manufactured"
"AOS-AA-DC-040007","661008S1","FF-AA-PE","PC",0.198547,"M","Manufactured"
"AOS-AA-DC-040008","661010S1","FF-AA-PE","PC",0.65768,"M","Manufactured"
"AOS-AA-DC-040009","661011S1","FF-AA-PE","PC",0.136889,"M","Manufactured"
"AOS-AA-DC-040010","661013S1","FF-AA-PE","PC",0.934814,"M","Manufactured"
"AOS-AA-DC-040011","661014S1","FF-AA-PE","PC",0.20681,"M","Manufactured"
"AOS-AA-DC-040012","661018S1","FF-AA-PE","PC",0.399125,"M","Manufactured"
"AOS-AA-DC-040013","661019S1","FF-AA-PE","PC",0.25002,"M","Manufactured"
"AOS-AA-DC-040041","661220","FF-AA-PE","PC",0.060445,"M","Manufactured"
"AOS-AA-DC-040049","661020","FF-AA-PE","PC",1.524097,"M","Manufactured"
"AOS-AA-DC-042007","3021023/12053103(DF20193318)","FF-AA-PE","PC",0.089794,"M","Manufactured"
"AOS-AA-DC-060039","13538715（黄纸）","FF-AA-PE","PC",0.064904,"M","Manufactured"
"AOS-AA-DC-060040","9062573（白纸）","FF-AA-PE","PC",0.066077,"M","Manufactured"
"AOS-AA-DC-060065","13538714","FF-AA-PE","PC",0.279982,"M","Manufactured"
"AOS-AA-DC-060066","6Q0 823 729","FF-AA-PE","PC",0.232008,"M","Manufactured"
"AOS-AA-DC-090021","98000304051","FF-AA-PE","PC",0.042963,"M","Manufactured"
"AOS-AA-DC-090022","98000304061","FF-AA-PE","PC",0.02249,"M","Manufactured"
"AOS-AA-DC-153001","MG134002","FF-AA-PE","PC",1.196382,"M","Manufactured"
"AOT-AA-DC-047037","8107101XKR02A","FF-AA-PE","PC",0.528605,"M","Manufactured"
"AOW-AA-DC-007007","89079172","FF-AA-PE","PC",0.182303,"M","Manufactured"
"AOW-AA-DC-008017","X888380C","FF-AA-PE","PC",0.572014,"M","Manufactured"
"AOW-AA-DC-008018","X888382P","FF-AA-PE","PC",0.021185,"M","Manufactured"
"AOW-AA-DC-008019","X888384Q","FF-AA-PE","PC",0.029054,"M","Manufactured"
"AOW-AA-DC-008056","X888389L","FF-AA-PE","PC",0.149577,"M","Manufactured"
"AOW-AA-DC-008057","X888390J","FF-AA-PE","PC",0.076082,"M","Manufactured"
"AOW-AA-DC-008063","T1029439B","FF-AA-PE","PC",0.64283,"M","Manufactured"
"AOW-AA-DC-008068","T908322","FF-AA-PE","PC",0.750683,"M","Manufactured"
"AOW-AA-DC-008104","T36836C","FF-AA-PE","PC",0.20493,"M","Manufactured"
"AOW-AA-DC-008106","T74568A","FF-AA-PE","PC",1.196066,"M","Manufactured"
"AOW-AA-DC-008107","T72520A","FF-AA-PE","PC",1.208836,"M","Manufactured"
"AOW-AA-DC-009002","X983039Q","FF-AA-PE","PC",0.488169,"M","Manufactured"
"AOW-AA-DC-009006","X889071K","FF-AA-PE","PC",1.9289,"M","Manufactured"
"AOW-AA-DC-009008","X885790H","FF-AA-PE","PC",0.053998,"M","Manufactured"
"AOW-AA-DC-009020","T88536A","FF-AA-PE","PC",0.347615,"M","Manufactured"
"AOW-AA-DC-009022","T77355B","FF-AA-PE","PC",0.465521,"M","Manufactured"
"AOW-AA-DC-009023","T70147B","FF-AA-PE","PC",0.281166,"M","Manufactured"
"AOW-AA-DC-009024","T70103B","FF-AA-PE","PC",0.96091,"M","Manufactured"
"AOW-AA-DC-009025","T69877B","FF-AA-PE","PC",2.300294,"M","Manufactured"
"AOW-AA-DC-009026","T71568B","FF-AA-PE","PC",0.102694,"M","Manufactured"
"AOW-AA-DC-009027","T71570B","FF-AA-PE","PC",1.307068,"M","Manufactured"
"AOW-AA-DC-009029","T50888C","FF-AA-PE","PC",0.167672,"M","Manufactured"
"AOW-AA-DC-012006","9677627880","FF-AA-PE","PC",0.04729,"M","Manufactured"
"AOW-AA-DC-012008","9688979480","FF-AA-PE","PC",0.233464,"M","Manufactured"
"AOW-AA-DC-012010","9802096580","FF-AA-PE","PC",0.193324,"M","Manufactured"
"AOW-AA-DC-012019","9814082680","FF-AA-PE","PC",0.773351,"M","Manufactured"
"AOW-AA-DC-012040","9814082580","FF-AA-PE","PC",0.834105,"M","Manufactured"
"AOW-AA-DC-012044","9824091680","FF-AA-PE","PC",1.018384,"M","Manufactured"
"AOW-AA-DC-012045","9824094780","FF-AA-PE","PC",1.200124,"M","Manufactured"
"AOW-AA-DC-012046","9826619280","FF-AA-PE","PC",1.122283,"M","Manufactured"
"AOW-AA-DC-012050","9836968980","FF-AA-PE","PC",3.651617,"M","Manufactured"
"AOW-AA-DC-012051","9836969080","FF-AA-PE","PC",3.583723,"M","Manufactured"
"AOW-AA-DC-013040","426352","FF-AA-PE","PC",0.257491,"M","Manufactured"
"AOW-AA-DC-013041","490973","FF-AA-PE","PC",0.254137,"M","Manufactured"
"AOW-AA-DC-019001","8103452C010102","FF-AA-PE","PC",0.43027,"M","Manufactured"
"AOW-AA-DC-019008","8103453SL01001","FF-AA-PE","PC",0.259484,"M","Manufactured"
"AOW-AA-DC-019016","8103458SL01001","FF-AA-PE","PC",0.10304,"M","Manufactured"
"AOW-AA-DC-019024","8101431DA00101","FF-AA-PE","PC",0.2475,"M","Manufactured"
"AOW-AA-DC-019035","8103402DC00101","FF-AA-PE","PC",0.120853,"M","Manufactured"
"AOW-AA-DC-019036","8103403DC00101","FF-AA-PE","PC",0.278251,"M","Manufactured"
"AOW-AA-DC-019056","8101408DC00101","FF-AA-PE","PC",0.069289,"M","Manufactured"
"AOW-AA-DC-019067","8101409DC00101","FF-AA-PE","PC",0.076254,"M","Manufactured"
"AOW-AA-DC-019069","HV272001","FF-AA-PE","PC",0.366207,"M","Manufactured"
"AOW-AA-DC-019071","8101411SL01401","FF-AA-PE","PC",0.618945,"M","Manufactured"
"AOW-AA-DC-019073","8101412SL01401","FF-AA-PE","PC",0.552266,"M","Manufactured"
"AOW-AA-DC-019081","8101419SL01401","FF-AA-PE","PC",0.425544,"M","Manufactured"
"AOW-AA-DC-019090","8103452DC00301","FF-AA-PE","PC",0.433356,"M","Manufactured"
"AOW-AA-DC-019092","HZ270001","FF-AA-PE","PC",0.576201,"M","Manufactured"
"AOW-AA-DC-019093","HZ274001","FF-AA-PE","PC",0.529772,"M","Manufactured"
"AOW-AA-DC-019104","KE108001","FF-AA-PE","PC",0.321471,"M","Manufactured"
"AOW-AA-DC-019105","KK328001","FF-AA-PE","PC",1.669856,"M","Manufactured"
"AOW-AA-DC-019117","P84-新-长海绵","FF-AA-PE","PC",1.445896,"M","Manufactured"
"AOW-AA-DC-019118","P84-新-短海绵","FF-AA-PE","PC",0.65688,"M","Manufactured"
