responseID_primary key_cleaned,variable,value
760,Security,5
761,Security,3
762,Security,5
763,Security,4
764,Security,5
765,Security,4
766,Security,4
767,Security,3
768,Security,3
769,Security,4
77,Security,4
770,Security,5
771,Security,5
772,Security,5
773,Security,5
774,Security,3
775,Security,4
776,Security,4
777,Security,6
778,Security,4
779,Security,5
78,Security,3
780,Security,4
781,Security,4
782,Security,3
783,Security,5
784,Security,5
785,Security,3
786,Security,5
787,Security,3
788,Security,4
789,Security,4
79,Security,2
790,Security,3
791,Security,4
792,Security,3
793,Security,3
794,Security,3
795,Security,2
796,Security,4
797,Security,3
798,Security,4
799,Security,3
8,Security,4
80,Security,5
800,Security,3
801,Security,5
802,Security,4
803,Security,4
804,Security,5
805,Security,4
806,Security,5
807,Security,5
808,Security,4
809,Security,4
81,Security,4
810,Security,1
811,Security,4
812,Security,4
813,Security,5
814,Security,4
815,Security,5
816,Security,4
817,Security,4
818,Security,5
819,Security,4
82,Security,4
820,Security,4
821,Security,2
822,Security,4
823,Security,4
824,Security,3
825,Security,5
826,Security,5
827,Security,4
828,Security,5
829,Security,5
83,Security,3
830,Security,4
831,Security,5
832,Security,4
833,Security,5
834,Security,4
835,Security,3
836,Security,3
837,Security,2
838,Security,4
839,Security,4
84,Security,4
840,Security,3
841,Security,4
842,Security,5
843,Security,4
844,Security,4
845,Security,4
846,Security,2
85,Security,5
86,Security,5
87,Security,5
88,Security,4
89,Security,3
9,Security,4
90,Security,3
91,Security,4
92,Security,5
93,Security,1
94,Security,4
95,Security,4
96,Security,3
97,Security,5
98,Security,3
99,Security,1
1,Work situation,5
10,Work situation,4
100,Work situation,5
101,Work situation,5
102,Work situation,4
103,Work situation,3
104,Work situation,3
105,Work situation,5
106,Work situation,5
107,Work situation,4
108,Work situation,5
109,Work situation,4
11,Work situation,4
110,Work situation,5
111,Work situation,5
112,Work situation,4
113,Work situation,3
114,Work situation,4
115,Work situation,4
116,Work situation,4
117,Work situation,3
118,Work situation,4
119,Work situation,5
12,Work situation,3
120,Work situation,4
121,Work situation,3
122,Work situation,4
123,Work situation,4
124,Work situation,4
125,Work situation,4
126,Work situation,4
127,Work situation,3
128,Work situation,5
129,Work situation,4
13,Work situation,4
130,Work situation,4
131,Work situation,3
132,Work situation,4
133,Work situation,5
134,Work situation,2
135,Work situation,4
136,Work situation,4
137,Work situation,4
138,Work situation,4
139,Work situation,5
14,Work situation,3
140,Work situation,5
141,Work situation,4
142,Work situation,4
143,Work situation,5
144,Work situation,4
145,Work situation,5
146,Work situation,3
147,Work situation,4
148,Work situation,3
149,Work situation,5
15,Work situation,3
150,Work situation,3
151,Work situation,4
152,Work situation,4
153,Work situation,4
154,Work situation,5
155,Work situation,2
156,Work situation,4
157,Work situation,5
158,Work situation,3
159,Work situation,5
16,Work situation,4
160,Work situation,5
161,Work situation,3
162,Work situation,5
163,Work situation,3
164,Work situation,1
165,Work situation,4
166,Work situation,3
167,Work situation,4
168,Work situation,3
169,Work situation,4
17,Work situation,5
170,Work situation,3
171,Work situation,3
172,Work situation,3
173,Work situation,5
174,Work situation,4
175,Work situation,4
176,Work situation,3
177,Work situation,5
178,Work situation,5
179,Work situation,3
18,Work situation,4
180,Work situation,4
181,Work situation,3
182,Work situation,3
183,Work situation,5
184,Work situation,4
185,Work situation,3
186,Work situation,5
187,Work situation,5
188,Work situation,4
189,Work situation,4
19,Work situation,5
190,Work situation,4
191,Work situation,4
192,Work situation,3
193,Work situation,5
194,Work situation,4
195,Work situation,5
196,Work situation,5
197,Work situation,4
198,Work situation,3
199,Work situation,3
2,Work situation,4
20,Work situation,5
200,Work situation,3
201,Work situation,3
202,Work situation,5
203,Work situation,3
204,Work situation,2
205,Work situation,5
206,Work situation,3
207,Work situation,4
208,Work situation,4
209,Work situation,3
21,Work situation,4
210,Work situation,4
211,Work situation,5
212,Work situation,3
213,Work situation,3
214,Work situation,4
215,Work situation,4
216,Work situation,5
217,Work situation,4
218,Work situation,5
219,Work situation,5
22,Work situation,3
220,Work situation,3
221,Work situation,3
222,Work situation,5
223,Work situation,3
224,Work situation,5
225,Work situation,4
226,Work situation,3
227,Work situation,4
228,Work situation,3
229,Work situation,3
23,Work situation,4
230,Work situation,4
231,Work situation,3
232,Work situation,5
233,Work situation,3
234,Work situation,5
235,Work situation,3
236,Work situation,5
237,Work situation,5
238,Work situation,3
239,Work situation,1
24,Work situation,3
240,Work situation,2
241,Work situation,3
242,Work situation,3
243,Work situation,4
244,Work situation,3
245,Work situation,4
246,Work situation,3
247,Work situation,3
248,Work situation,4
249,Work situation,4
25,Work situation,5
250,Work situation,3
251,Work situation,4
252,Work situation,5
253,Work situation,4
254,Work situation,4
255,Work situation,5
256,Work situation,4
257,Work situation,3
258,Work situation,3
259,Work situation,5
26,Work situation,4
260,Work situation,4
261,Work situation,3
262,Work situation,3
263,Work situation,4
264,Work situation,5
265,Work situation,4
266,Work situation,4
267,Work situation,5
268,Work situation,4
269,Work situation,5
27,Work situation,3
270,Work situation,5
271,Work situation,3
272,Work situation,4
273,Work situation,4
274,Work situation,5
275,Work situation,4
276,Work situation,5
277,Work situation,4
278,Work situation,3
279,Work situation,4
28,Work situation,3
280,Work situation,2
281,Work situation,4
282,Work situation,5
283,Work situation,5
284,Work situation,4
285,Work situation,4
286,Work situation,4
287,Work situation,3
288,Work situation,4
289,Work situation,3
29,Work situation,5
290,Work situation,4
291,Work situation,5
292,Work situation,4
293,Work situation,5
294,Work situation,4
295,Work situation,3
296,Work situation,5
297,Work situation,4
298,Work situation,5
299,Work situation,4
3,Work situation,4
30,Work situation,4
300,Work situation,5
301,Work situation,5
302,Work situation,5
303,Work situation,5
304,Work situation,3
305,Work situation,3
306,Work situation,4
307,Work situation,4
308,Work situation,4
309,Work situation,3
31,Work situation,3
310,Work situation,4
311,Work situation,4
312,Work situation,3
313,Work situation,4
314,Work situation,5
315,Work situation,4
316,Work situation,4
317,Work situation,4
318,Work situation,5
319,Work situation,4
32,Work situation,3
320,Work situation,4
321,Work situation,4
322,Work situation,5
323,Work situation,5
324,Work situation,3
325,Work situation,4
326,Work situation,3
327,Work situation,5
328,Work situation,4
329,Work situation,4
33,Work situation,5
330,Work situation,4
331,Work situation,4
332,Work situation,4
333,Work situation,4
334,Work situation,3
335,Work situation,3
336,Work situation,4
337,Work situation,3
338,Work situation,5
339,Work situation,4
34,Work situation,4
340,Work situation,4
341,Work situation,4
342,Work situation,4
343,Work situation,4
344,Work situation,4
345,Work situation,5
346,Work situation,3
347,Work situation,5
348,Work situation,3
349,Work situation,3
35,Work situation,4
350,Work situation,3
351,Work situation,5
352,Work situation,3
353,Work situation,5
354,Work situation,4
355,Work situation,4
356,Work situation,5
357,Work situation,4
358,Work situation,4
359,Work situation,4
36,Work situation,3
360,Work situation,4
361,Work situation,3
362,Work situation,4
363,Work situation,4
364,Work situation,4
365,Work situation,5
366,Work situation,5
367,Work situation,4
368,Work situation,4
369,Work situation,4
37,Work situation,5
370,Work situation,5
371,Work situation,4
372,Work situation,3
373,Work situation,2
374,Work situation,3
375,Work situation,4
376,Work situation,3
377,Work situation,4
378,Work situation,3
379,Work situation,4
38,Work situation,3
380,Work situation,3
381,Work situation,5
382,Work situation,4
383,Work situation,4
384,Work situation,5
385,Work situation,4
386,Work situation,2
387,Work situation,5
388,Work situation,4
389,Work situation,4
39,Work situation,5
390,Work situation,4
391,Work situation,5
392,Work situation,4
393,Work situation,5
394,Work situation,4
395,Work situation,4
396,Work situation,4
397,Work situation,5
398,Work situation,4
399,Work situation,4
4,Work situation,5
40,Work situation,5
400,Work situation,4
401,Work situation,5
402,Work situation,5
403,Work situation,5
404,Work situation,5
405,Work situation,5
406,Work situation,5
407,Work situation,2
408,Work situation,3
409,Work situation,5
41,Work situation,5
410,Work situation,4
411,Work situation,4
412,Work situation,3
413,Work situation,4
414,Work situation,5
415,Work situation,4
416,Work situation,5
417,Work situation,5
418,Work situation,4
419,Work situation,4
42,Work situation,3
420,Work situation,3
421,Work situation,4
422,Work situation,5
423,Work situation,3
424,Work situation,4
425,Work situation,3
426,Work situation,5
427,Work situation,3
428,Work situation,3
429,Work situation,4
43,Work situation,5
430,Work situation,4
431,Work situation,3
432,Work situation,5
433,Work situation,3
434,Work situation,3
435,Work situation,5
436,Work situation,3
437,Work situation,4
438,Work situation,4
439,Work situation,4
44,Work situation,4
440,Work situation,5
441,Work situation,4
442,Work situation,4
443,Work situation,5
444,Work situation,3
445,Work situation,4
446,Work situation,4
447,Work situation,4
448,Work situation,4
449,Work situation,3
45,Work situation,3
450,Work situation,3
451,Work situation,5
452,Work situation,2
453,Work situation,3
454,Work situation,5
455,Work situation,3
456,Work situation,4
457,Work situation,4
458,Work situation,3
459,Work situation,5
46,Work situation,5
460,Work situation,4
461,Work situation,4
462,Work situation,4
463,Work situation,4
464,Work situation,4
465,Work situation,4
466,Work situation,4
467,Work situation,4
468,Work situation,5
469,Work situation,3
47,Work situation,5
470,Work situation,2
471,Work situation,4
472,Work situation,4
473,Work situation,5
474,Work situation,5
475,Work situation,4
476,Work situation,4
477,Work situation,4
478,Work situation,3
479,Work situation,3
48,Work situation,4
480,Work situation,4
481,Work situation,3
482,Work situation,4
483,Work situation,4
484,Work situation,4
485,Work situation,4
486,Work situation,5
487,Work situation,3
488,Work situation,4
489,Work situation,4
49,Work situation,2
490,Work situation,3
491,Work situation,4
492,Work situation,4
493,Work situation,4
494,Work situation,5
495,Work situation,4
496,Work situation,4
497,Work situation,4
498,Work situation,4
499,Work situation,5
5,Work situation,3
50,Work situation,3
500,Work situation,4
501,Work situation,4
502,Work situation,3
503,Work situation,5
504,Work situation,5
505,Work situation,2
506,Work situation,3
507,Work situation,5
508,Work situation,3
509,Work situation,3
51,Work situation,3
510,Work situation,3
511,Work situation,4
512,Work situation,4
513,Work situation,4
514,Work situation,5
515,Work situation,5
516,Work situation,5
517,Work situation,5
518,Work situation,4
519,Work situation,4
52,Work situation,5
520,Work situation,4
521,Work situation,4
522,Work situation,3
523,Work situation,4
524,Work situation,5
525,Work situation,3
526,Work situation,2
527,Work situation,3
528,Work situation,4
529,Work situation,4
53,Work situation,4
530,Work situation,5
531,Work situation,4
532,Work situation,3
533,Work situation,4
534,Work situation,4
535,Work situation,5
536,Work situation,4
537,Work situation,5
538,Work situation,3
539,Work situation,4
54,Work situation,3
540,Work situation,4
541,Work situation,3
542,Work situation,5
543,Work situation,2
544,Work situation,5
545,Work situation,5
546,Work situation,3
547,Work situation,2
548,Work situation,4
549,Work situation,5
55,Work situation,3
550,Work situation,2
551,Work situation,3
552,Work situation,4
553,Work situation,3
554,Work situation,5
555,Work situation,4
556,Work situation,5
557,Work situation,5
558,Work situation,4
559,Work situation,4
56,Work situation,4
560,Work situation,4
561,Work situation,4
562,Work situation,3
563,Work situation,3
564,Work situation,4
565,Work situation,5
566,Work situation,2
567,Work situation,4
568,Work situation,4
569,Work situation,4
57,Work situation,3
570,Work situation,5
571,Work situation,2
572,Work situation,4
573,Work situation,3
574,Work situation,4
575,Work situation,4
576,Work situation,4
577,Work situation,5
578,Work situation,3
579,Work situation,3
58,Work situation,4
580,Work situation,5
581,Work situation,5
582,Work situation,5
583,Work situation,3
584,Work situation,4
585,Work situation,5
586,Work situation,4
587,Work situation,4
588,Work situation,4
589,Work situation,5
59,Work situation,4
590,Work situation,4
591,Work situation,4
592,Work situation,3
593,Work situation,4
594,Work situation,4
595,Work situation,4
596,Work situation,3
597,Work situation,4
598,Work situation,3
599,Work situation,4
6,Work situation,3
60,Work situation,4
600,Work situation,5
601,Work situation,4
602,Work situation,4
603,Work situation,4
604,Work situation,4
605,Work situation,3
606,Work situation,4
607,Work situation,4
608,Work situation,3
609,Work situation,5
61,Work situation,5
610,Work situation,4
611,Work situation,2
612,Work situation,4
613,Work situation,2
614,Work situation,5
615,Work situation,3
616,Work situation,5
617,Work situation,5
618,Work situation,4
619,Work situation,4
62,Work situation,5
620,Work situation,3
621,Work situation,2
622,Work situation,3
623,Work situation,5
624,Work situation,3
625,Work situation,3
626,Work situation,5
627,Work situation,4
628,Work situation,4
629,Work situation,3
63,Work situation,4
630,Work situation,4
631,Work situation,4
632,Work situation,3
633,Work situation,4
634,Work situation,5
635,Work situation,3
636,Work situation,4
637,Work situation,5
638,Work situation,4
639,Work situation,5
64,Work situation,4
640,Work situation,5
641,Work situation,2
642,Work situation,4
643,Work situation,3
644,Work situation,2
645,Work situation,5
646,Work situation,4
647,Work situation,3
648,Work situation,5
649,Work situation,5
65,Work situation,4
650,Work situation,5
651,Work situation,3
652,Work situation,3
653,Work situation,5
654,Work situation,4
655,Work situation,4
656,Work situation,5
657,Work situation,4
658,Work situation,5
659,Work situation,4
66,Work situation,3
660,Work situation,3
661,Work situation,3
662,Work situation,3
663,Work situation,5
664,Work situation,4
665,Work situation,3
666,Work situation,2
667,Work situation,4
668,Work situation,4
669,Work situation,4
67,Work situation,2
670,Work situation,3
671,Work situation,5
672,Work situation,5
673,Work situation,5
674,Work situation,5
675,Work situation,5
676,Work situation,4
677,Work situation,5
678,Work situation,4
679,Work situation,5
68,Work situation,4
680,Work situation,3
681,Work situation,4
682,Work situation,3
683,Work situation,4
684,Work situation,3
685,Work situation,4
686,Work situation,4
687,Work situation,4
688,Work situation,4
689,Work situation,4
69,Work situation,4
690,Work situation,4
691,Work situation,4
692,Work situation,5
693,Work situation,5
694,Work situation,4
695,Work situation,4
696,Work situation,4
697,Work situation,3
698,Work situation,4
699,Work situation,4
7,Work situation,3
70,Work situation,5
700,Work situation,4
701,Work situation,4
702,Work situation,5
703,Work situation,3
704,Work situation,4
705,Work situation,4
706,Work situation,4
707,Work situation,5
708,Work situation,3
709,Work situation,3
71,Work situation,3
710,Work situation,3
711,Work situation,4
712,Work situation,5
713,Work situation,4
714,Work situation,2
715,Work situation,4
716,Work situation,3
717,Work situation,1
718,Work situation,4
719,Work situation,5
72,Work situation,4
720,Work situation,3
721,Work situation,5
722,Work situation,5
723,Work situation,5
724,Work situation,5
725,Work situation,5
726,Work situation,5
727,Work situation,4
728,Work situation,4
729,Work situation,5
73,Work situation,4
730,Work situation,4
731,Work situation,3
732,Work situation,5
733,Work situation,4
734,Work situation,5
735,Work situation,4
736,Work situation,4
737,Work situation,4
738,Work situation,5
739,Work situation,4
74,Work situation,4
740,Work situation,5
741,Work situation,3
742,Work situation,4
743,Work situation,5
744,Work situation,3
745,Work situation,2
746,Work situation,4
747,Work situation,4
748,Work situation,5
749,Work situation,3
75,Work situation,3
750,Work situation,4
751,Work situation,4
752,Work situation,4
753,Work situation,4
754,Work situation,4
755,Work situation,4
756,Work situation,4
757,Work situation,3
758,Work situation,2
759,Work situation,4
76,Work situation,3
760,Work situation,4
761,Work situation,5
762,Work situation,5
763,Work situation,3
764,Work situation,5
765,Work situation,5
766,Work situation,5
767,Work situation,5
768,Work situation,3
769,Work situation,4
77,Work situation,5
770,Work situation,2
771,Work situation,4
772,Work situation,4
773,Work situation,3
774,Work situation,3
775,Work situation,5
776,Work situation,4
777,Work situation,5
778,Work situation,4
779,Work situation,5
78,Work situation,5
780,Work situation,3
781,Work situation,4
782,Work situation,4
783,Work situation,5
784,Work situation,5
785,Work situation,1
786,Work situation,3
787,Work situation,3
788,Work situation,5
789,Work situation,4
79,Work situation,2
790,Work situation,5
791,Work situation,4
792,Work situation,2
793,Work situation,2
794,Work situation,4
795,Work situation,3
796,Work situation,3
797,Work situation,5
798,Work situation,4
799,Work situation,4
8,Work situation,4
80,Work situation,5
800,Work situation,3
801,Work situation,5
