Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Quater
2016-12-01 00:00:00.000,"2016",4,12,1,20161201,"December","Dec 2016","Q4 2016",3,"Thursday",2016-12-04 00:00:00.000,49,20161200,20160400,"16","FY17","Q4"
2016-12-02 00:00:00.000,"2016",4,12,2,20161202,"December","Dec 2016","Q4 2016",4,"Friday",2016-12-04 00:00:00.000,49,20161200,20160400,"16","FY17","Q4"
2016-12-03 00:00:00.000,"2016",4,12,3,20161203,"December","Dec 2016","Q4 2016",5,"Saturday",2016-12-04 00:00:00.000,49,20161200,20160400,"16","FY17","Q4"
2016-12-04 00:00:00.000,"2016",4,12,4,20161204,"December","Dec 2016","Q4 2016",6,"Sunday",2016-12-04 00:00:00.000,49,20161200,20160400,"16","FY17","Q4"
2016-12-05 00:00:00.000,"2016",4,12,5,20161205,"December","Dec 2016","Q4 2016",0,"Monday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Q4"
2016-12-06 00:00:00.000,"2016",4,12,6,20161206,"December","Dec 2016","Q4 2016",1,"Tuesday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Q4"
2016-12-07 00:00:00.000,"2016",4,12,7,20161207,"December","Dec 2016","Q4 2016",2,"Wednesday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Q4"
2016-12-08 00:00:00.000,"2016",4,12,8,20161208,"December","Dec 2016","Q4 2016",3,"Thursday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Q4"
2016-12-09 00:00:00.000,"2016",4,12,9,20161209,"December","Dec 2016","Q4 2016",4,"Friday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Q4"
2016-12-10 00:00:00.000,"2016",4,12,10,20161210,"December","Dec 2016","Q4 2016",5,"Saturday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Q4"
2016-12-11 00:00:00.000,"2016",4,12,11,20161211,"December","Dec 2016","Q4 2016",6,"Sunday",2016-12-11 00:00:00.000,50,20161200,20160400,"16","FY17","Q4"
2016-12-12 00:00:00.000,"2016",4,12,12,20161212,"December","Dec 2016","Q4 2016",0,"Monday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Q4"
2016-12-13 00:00:00.000,"2016",4,12,13,20161213,"December","Dec 2016","Q4 2016",1,"Tuesday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Q4"
2016-12-14 00:00:00.000,"2016",4,12,14,20161214,"December","Dec 2016","Q4 2016",2,"Wednesday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Q4"
2016-12-15 00:00:00.000,"2016",4,12,15,20161215,"December","Dec 2016","Q4 2016",3,"Thursday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Q4"
2016-12-16 00:00:00.000,"2016",4,12,16,20161216,"December","Dec 2016","Q4 2016",4,"Friday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Q4"
2016-12-17 00:00:00.000,"2016",4,12,17,20161217,"December","Dec 2016","Q4 2016",5,"Saturday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Q4"
2016-12-18 00:00:00.000,"2016",4,12,18,20161218,"December","Dec 2016","Q4 2016",6,"Sunday",2016-12-18 00:00:00.000,51,20161200,20160400,"16","FY17","Q4"
2016-12-19 00:00:00.000,"2016",4,12,19,20161219,"December","Dec 2016","Q4 2016",0,"Monday",2016-12-25 00:00:00.000,52,20161200,20160400,"16","FY17","Q4"
2016-12-20 00:00:00.000,"2016",4,12,20,20161220,"December","Dec 2016","Q4 2016",1,"Tuesday",2016-12-25 00:00:00.000,52,20161200,20160400,"16","FY17","Q4"
2016-12-21 00:00:00.000,"2016",4,12,21,20161221,"December","Dec 2016","Q4 2016",2,"Wednesday",2016-12-25 00:00:00.000,52,20161200,20160400,"16","FY17","Q4"
2016-12-22 00:00:00.000,"2016",4,12,22,20161222,"December","Dec 2016","Q4 2016",3,"Thursday",2016-12-25 00:00:00.000,52,20161200,20160400,"16","FY17","Q4"
2016-12-23 00:00:00.000,"2016",4,12,23,20161223,"December","Dec 2016","Q4 2016",4,"Friday",2016-12-25 00:00:00.000,52,20161200,20160400,"16","FY17","Q4"
2016-12-24 00:00:00.000,"2016",4,12,24,20161224,"December","Dec 2016","Q4 2016",5,"Saturday",2016-12-25 00:00:00.000,52,20161200,20160400,"16","FY17","Q4"
2016-12-25 00:00:00.000,"2016",4,12,25,20161225,"December","Dec 2016","Q4 2016",6,"Sunday",2016-12-25 00:00:00.000,52,20161200,20160400,"16","FY17","Q4"
2016-12-26 00:00:00.000,"2016",4,12,26,20161226,"December","Dec 2016","Q4 2016",0,"Monday",2017-01-01 00:00:00.000,53,20161200,20160400,"16","FY17","Q4"
2016-12-27 00:00:00.000,"2016",4,12,27,20161227,"December","Dec 2016","Q4 2016",1,"Tuesday",2017-01-01 00:00:00.000,53,20161200,20160400,"16","FY17","Q4"
2016-12-28 00:00:00.000,"2016",4,12,28,20161228,"December","Dec 2016","Q4 2016",2,"Wednesday",2017-01-01 00:00:00.000,53,20161200,20160400,"16","FY17","Q4"
2016-12-29 00:00:00.000,"2016",4,12,29,20161229,"December","Dec 2016","Q4 2016",3,"Thursday",2017-01-01 00:00:00.000,53,20161200,20160400,"16","FY17","Q4"
2016-12-30 00:00:00.000,"2016",4,12,30,20161230,"December","Dec 2016","Q4 2016",4,"Friday",2017-01-01 00:00:00.000,53,20161200,20160400,"16","FY17","Q4"
