Index,Attribute,Value
1756,"Residual",-1121.0040000000008
1757,"Residual",-42.562000000001717
1758,"Residual",-1435.9360000000015
1759,"Residual",-1088.4379999999983
1760,"Residual",-503.75200000000041
1761,"Residual",468.06999999999971
1762,"Residual",64.015999999999622
1763,"Residual",477.8017
1764,"Residual",-236.01599999999962
1765,"Residual",85.701000000000931
1766,"Residual",-242.62299999999959
1767,"Residual",4.0720000000001164
1768,"Residual",-1011.5430000000015
1769,"Residual",296.22300000000178
1770,"Residual",-155.9320000000007
1771,"Residual",-295.20770000000266
1772,"Residual",-231.62299999999959
1773,"Residual",152.51800000000003
1774,"Residual",-100.98800000000119
1775,"Residual",-424.70999999999913
1776,"Residual",-1204.7400000000016
1777,"Residual",32.060299999997369
1778,"Residual",-615.1929999999993
1779,"Residual",-156.53499999999985
1780,"Residual",266.0679999999993
1781,"Residual",-41.467000000000553
1782,"Residual",316.58000000000175
1783,"Residual",-46.4429999999993
1784,"Residual",-188.88570000000254
1785,"Residual",386.66800000000148
1786,"Residual",-369.85499999999956
1787,"Residual",-821.83799999999974
1788,"Residual",-640.393
1789,"Residual",-1370.4530000000013
1790,"Residual",-199.73800000000119
1791,"Residual",-345.1237000000001
1792,"Residual",-273.32200000000012
1793,"Residual",-1118.3950000000004
1794,"Residual",466.47300000000178
1795,"Residual",-346.09800000000178
1796,"Residual",109.375
1797,"Residual",-740.94099999999889
1798,"Residual",85.013999999999214
1799,"Residual",-161.16600000000108
1800,"Residual",287.49199999999837
1801,"Residual",63.877000000000407
1802,"Residual",-460.94099999999889
1803,"Residual",-714.76199999999881
1804,"Residual",-1694.6539999999986
1805,"Residual",50.331999999998516
1806,"Residual",-892.45999999999913
1807,"Residual",-379.26070000000254
1808,"Residual",-1749.4239999999991
1809,"Residual",-307.28700000000026
1810,"Residual",-1366.4550000000017
1811,"Residual",-1474.4000000000015
1812,"Residual",-60.369999999998981
1813,"Residual",-729.219000000001
1814,"Residual",183.29329999999754
1815,"Residual",73.47899999999936
1816,"Residual",654.77970000000278
1817,"Residual",-277.23600000000079
1818,"Residual",717.34529999999722
1819,"Residual",-1062.2050000000017
1820,"Residual",-23.078000000001339
1821,"Residual",41.268000000000029
1822,"Residual",-1250.4730000000018
1823,"Residual",217.24470000000292
1824,"Residual",484.88899999999921
1825,"Residual",-1332.8899999999994
1826,"Residual",1309.8460000000014
1827,"Residual",-1250.4449999999997
1828,"Residual",146.86000000000058
1829,"Residual",-579.83599999999933
1830,"Residual",-1212.6719999999987
1831,"Residual",119.26599999999962
1832,"Residual",-113.45300000000134
1833,"Residual",-973.982
1834,"Residual",584.58000000000175
1835,"Residual",59.002000000000407
1836,"Residual",759.40000000000146
1837,"Residual",-1032.6800000000003
1838,"Residual",-166.08599999999933
1839,"Residual",-189.95699999999852
1840,"Residual",-1114.9449999999997
1841,"Residual",255.2599999999984
1842,"Residual",-261.66200000000026
1843,"Residual",419.86000000000058
1844,"Residual",4.3610000000007858
1845,"Residual",-1500.0659999999989
1846,"Residual",-532.51599999999962
1847,"Residual",92.731999999999971
1848,"Residual",1379.5620000000017
1849,"Residual",-50.046999999998661
1850,"Residual",-115.79699999999866
1851,"Residual",212.11699999999837
1852,"Residual",443.07800000000134
1853,"Residual",1510.4599999999991
1854,"Residual",-86.563999999998487
1855,"Residual",233.64500000000044
1856,"Residual",365.01599999999962
1857,"Residual",-1857.1519999999982
1858,"Residual",-925.844000000001
1859,"Residual",-26.326700000001438
1860,"Residual",-112.57400000000052
1861,"Residual",370.31200000000172
1862,"Residual",-243.38699999999881
1863,"Residual",-297.52429999999731
1864,"Residual",-448.97000000000116
1865,"Residual",386.54300000000148
1866,"Residual",-333.20000000000073
1867,"Residual",-113.58399999999892
1868,"Residual",18.52100000000064
1869,"Residual",633.88300000000163
1870,"Residual",-431.93600000000151
1871,"Residual",786.04499999999825
1872,"Residual",77.706999999998516
1873,"Residual",2495.0080000000016
1874,"Residual",1064.2717000000011
1875,"Residual",-1516.7999999999993
1876,"Residual",-407.93000000000029
1877,"Residual",-931.88300000000163
1878,"Residual",-51.389999999999418
1879,"Residual",154.23400000000038
1880,"Residual",-325.5099999999984
1881,"Residual",411.66400000000067
1882,"Residual",-158.45999999999913
1883,"Residual",-958.68799999999828
1884,"Residual",-1001.3899999999994
1885,"Residual",-154.45000000000073
1886,"Residual",10.002000000000407
1887,"Residual",748.64229999999952
1888,"Residual",76.208999999998923
1889,"Residual",358.55500000000029
1890,"Residual",335.8849999999984
1891,"Residual",18.450000000000728
1892,"Residual",-68.74199999999837
1893,"Residual",-15.643700000000536
1894,"Residual",349.13999999999942
1895,"Residual",-130.33669999999984
1896,"Residual",-52.738000000001193
1897,"Residual",130.74599999999919
1898,"Residual",393.125
1899,"Residual",-155.72499999999854
1900,"Residual",-370.56399999999849
1901,"Residual",112.43000000000029
1902,"Residual",108.95699999999852
1903,"Residual",97.408699999999953
1904,"Residual",360.08399999999892
1905,"Residual",71.724999999998545
1906,"Residual",-396.32200000000012
1907,"Residual",-77.75
1908,"Residual",-352.77500000000146
1909,"Residual",103.4429999999993
1910,"Residual",665.030999999999
1911,"Residual",5.6909999999988941
1912,"Residual",279.07470000000103
1913,"Residual",439.4327000000012
1914,"Residual",-448.15599999999904
1915,"Residual",320.125
1916,"Residual",299.61300000000119
1917,"Residual",420.45699999999852
1918,"Residual",-49.02100000000064
1919,"Residual",192.36000000000058
1920,"Residual",917.969000000001
1921,"Residual",-85.701000000000931
1922,"Residual",647.01399999999921
1923,"Residual",-1465.875
1924,"Residual",33.840000000000146
1925,"Residual",-213.53499999999985
1926,"Residual",-73.604999999999563
1927,"Residual",36.56000000000131
1928,"Residual",-155.40199999999822
1929,"Residual",-214.06000000000131
1930,"Residual",3.2299999999995634
1931,"Residual",-118.41800000000148
1932,"Residual",131.0570000000007
1933,"Residual",-106.59999999999854
1934,"Residual",-749.25800000000163
1935,"Residual",-29.164000000000669
1936,"Residual",-578.17599999999948
1937,"Residual",271.34400000000096
1938,"Residual",1097.8100000000013
1939,"Residual",-453.66400000000067
1940,"Residual",-123.72329999999783
1941,"Residual",112.38229999999749
1942,"Residual",-612.01199999999881
1943,"Residual",47.129000000000815
1944,"Residual",-65.450000000000728
1945,"Residual",-221.00600000000122
1946,"Residual",-232.77300000000105
1947,"Residual",680.11300000000119
1948,"Residual",122.38999999999942
1949,"Residual",-384.06599999999889
1950,"Residual",72.224999999998545
1951,"Residual",-275.19700000000012
1952,"Residual",-21.585999999999331
1953,"Residual",-107.28299999999945
1954,"Residual",153.46700000000055
1955,"Residual",47.555000000000291
1956,"Residual",-152.80900000000111
1957,"Residual",-1360.9799999999996
1958,"Residual",1877.268
1959,"Residual",-1585.4160000000011
1960,"Residual",-223.97999999999956
1961,"Residual",438.41600000000108
1962,"Residual",-265.53770000000077
1963,"Residual",-214.98199999999997
1964,"Residual",-128.64600000000064
1965,"Residual",-361.54499999999825
1966,"Residual",-209.56670000000304
1967,"Residual",122.72899999999936
1968,"Residual",405.98800000000119
1969,"Residual",-105.06329999999798
1970,"Residual",176.84400000000096
1971,"Residual",-232.24599999999919
1972,"Residual",109.74599999999919
1973,"Residual",10.657999999999447
1974,"Residual",-672.53499999999985
1975,"Residual",-380.32800000000134
1976,"Residual",713.67199999999866
1977,"Residual",-224.82200000000012
1978,"Residual",91.822000000000116
1979,"Residual",-133.61300000000119
1980,"Residual",-412.25800000000163
1981,"Residual",369.880000000001
1982,"Residual",191.03429999999935
1983,"Residual",-964.00670000000173
1984,"Residual",-318.63699999999881
1985,"Residual",-2613.7520000000004
1986,"Residual",-267.77699999999822
1987,"Residual",97.268000000000029
1988,"Residual",-250.58599999999933
1989,"Residual",-355.44369999999981
1990,"Residual",28.619999999998981
1991,"Residual",300.27100000000064
1992,"Residual",-133.29300000000148
1993,"Residual",764.5099999999984
1994,"Residual",-560.3179999999993
1995,"Residual",-413.25400000000081
1996,"Residual",-206.82400000000052
1997,"Residual",61.824000000000524
1998,"Residual",392.89600000000064
1999,"Residual",254.95899999999892
2000,"Residual",449.55900000000111
2001,"Residual",215.6820000000007
2002,"Residual",-13.215000000000146
2003,"Residual",-318.52000000000044
2004,"Residual",-93.837999999999738
2005,"Residual",157.89800000000105
2006,"Residual",-1224.5370000000003
2007,"Residual",385.33399999999892
2008,"Residual",-902.393
2009,"Residual",-34.333999999998923
2010,"Residual",-437.79300000000148
2011,"Residual",-85.898000000001048
2012,"Residual",-28.854999999999563
2013,"Residual",-475.17199999999866
2014,"Residual",463.28700000000026
2015,"Residual",-201.60399999999936
2016,"Residual",-24.694999999999709
2017,"Residual",-2125.4959999999992
2018,"Residual",-220.08000000000175
2019,"Residual",-391.56000000000131
2020,"Residual",-1394.7659999999996
2021,"Residual",-411.68799999999828
2022,"Residual",35.55370000000039
2023,"Residual",457.65999999999985
2024,"Residual",90.705000000001746
2025,"Residual",-310.40999999999985
2026,"Residual",-234.01529999999912
2027,"Residual",153.59800000000178
2028,"Residual",-199.72999999999956
2029,"Residual",-1232.6820000000007
2030,"Residual",-1125.9399999999987
2031,"Residual",150.04699999999866
2032,"Residual",-229.57200000000012
2033,"Residual",-1189.6660000000011
2034,"Residual",-988.20029999999679
2035,"Residual",-566.42799999999988
2036,"Residual",112.37700000000041
2037,"Residual",-710.43799999999828
2038,"Residual",-360.43400000000111
2039,"Residual",820.21229999999923
2040,"Residual",-977.2400000000016
2041,"Residual",-70.495999999999185
2042,"Residual",-392.08399999999892
2043,"Residual",-1317.518
2044,"Residual",316.09400000000096
2045,"Residual",976.37829999999667
2046,"Residual",-248.1820000000007
2047,"Residual",-153.18799999999828
2048,"Residual",-136.94499999999971
2049,"Residual",-321.53830000000016
2050,"Residual",-170.96900000000096
2051,"Residual",-66.5659999999989
2052,"Residual",-1011.7479999999996
2053,"Residual",-669.03299999999945
2054,"Residual",155.17399999999907
2055,"Residual",122.09400000000096
2056,"Residual",415.34000000000015
2057,"Residual",-1200.9959999999992
2058,"Residual",-211.76199999999881
2059,"Residual",350.83799999999974
2060,"Residual",-304.4320000000007
2061,"Residual",-1377.8480000000018
2062,"Residual",-473.45829999999842
2063,"Residual",-1371.357
2064,"Residual",-1172.1759999999995
2065,"Residual",-134.09200000000055
2066,"Residual",396.54100000000108
2067,"Residual",-680.72499999999854
2068,"Residual",-1297.4569999999985
2069,"Residual",-512.42599999999948
2070,"Residual",-642.86100000000079
2071,"Residual",-1528.1290000000008
2072,"Residual",-417.61000000000058
2073,"Residual",-126.10199999999895
2074,"Residual",-1627.6759999999995
2075,"Residual",-829.71299999999974
2076,"Residual",202.5467000000026
2077,"Residual",-1421.1389999999992
2078,"Residual",-15.901999999998225
2079,"Residual",178.73400000000038
2080,"Residual",-1128.1800000000003
2081,"Residual",905.85499999999956
2082,"Residual",-28.63300000000163
2083,"Residual",-323.84600000000137
2084,"Residual",-367.17599999999948
2085,"Residual",-519.45999999999913
2086,"Residual",-309.168700000002
2087,"Residual",-831.43999999999869
2088,"Residual",-1450.4500000000007
2089,"Residual",-43.215000000000146
2090,"Residual",55.861700000001292
2091,"Residual",107.91200000000026
2092,"Residual",-105.04999999999927
2093,"Residual",175.10469999999987
2094,"Residual",-679.71500000000015
2095,"Residual",-918.26199999999881
2096,"Residual",582.65399999999863
2097,"Residual",146.42399999999907
2098,"Residual",-1620.2870000000003
2099,"Residual",-107.25200000000041
2100,"Residual",-839.11300000000119
2101,"Residual",-289.37299999999959
2102,"Residual",-251.80900000000111
2103,"Residual",-283.96299999999974
2104,"Residual",-1215.2010000000009
2105,"Residual",1099.9340000000011
2106,"Residual",-136.45000000000073
2107,"Residual",-368.31599999999889
2108,"Residual",-19.639999999999418
2109,"Residual",-132.59000000000015
2110,"Residual",1081.1680000000015
2111,"Residual",126.04000000000087
2112,"Residual",161.77500000000146
2113,"Residual",119.47300000000178
2114,"Residual",-732.77500000000146
2115,"Residual",-662.51399999999921
2116,"Residual",-625.14870000000155
2117,"Residual",-1504.5410000000011
2118,"Residual",-1242.976999999999
2119,"Residual",385.64800000000105
2120,"Residual",-405.08000000000175
2121,"Residual",165.21700000000055
2122,"Residual",-887.62700000000041
2123,"Residual",-1378.6640000000007
2124,"Residual",-830.45000000000073
2125,"Residual",-140.77500000000146
2126,"Residual",335.60399999999936
2127,"Residual",893.95500000000175
2128,"Residual",-672.28499999999985
2129,"Residual",-584.35399999999936
2130,"Residual",287.22899999999936
2131,"Residual",-140.36829999999827
2132,"Residual",-1344.9840000000004
2133,"Residual",146.77300000000105
2134,"Residual",1120.0139999999992
2135,"Residual",544.91999999999825
2136,"Residual",42.563999999998487
2137,"Residual",1793.9807
2138,"Residual",-1081.0740000000005
2139,"Residual",-839.43400000000111
2140,"Residual",-774.94499999999971
2141,"Residual",-2053.530999999999
2142,"Residual",-669.25400000000081
2143,"Residual",337.54899999999907
2144,"Residual",-553.42199999999866
2145,"Residual",-19.930000000000291
2146,"Residual",-533.12099999999919
2147,"Residual",37.570700000000215
2148,"Residual",183.03099999999904
2149,"Residual",161.15399999999863
2150,"Residual",-309.68400000000111
2151,"Residual",-39.488000000001193
2152,"Residual",-677.13300000000163
2153,"Residual",-1563.1100000000006
2154,"Residual",-216.20899999999892
2155,"Residual",-1234.4939999999988
2156,"Residual",-1571.476999999999
