show_id,country
"n2604","Taiwan"
"n2785","Taiwan"
"n2990","Taiwan"
"n3000","Taiwan"
"n3156","Taiwan"
"n3259","Taiwan"
"n3264","Taiwan"
"n3275","Taiwan"
"n3277","Taiwan"
"n3357","Taiwan"
"n3566","Taiwan"
"n3591","Taiwan"
"n3671","Taiwan"
"n3783","Taiwan"
"n3843","Taiwan"
"n3877","Taiwan"
"n3882","Taiwan"
"n3884","Taiwan"
"n3898","Taiwan"
"n3901","Taiwan"
"n4002","Taiwan"
"n4012","Taiwan"
"n4119","Taiwan"
"n4137","Taiwan"
"n4163","Taiwan"
"n4190","Taiwan"
"n4197","Taiwan"
"n4242","Taiwan"
"n4262","Taiwan"
"n4270","Taiwan"
"n4272","Taiwan"
"n4273","Taiwan"
"n4665","Taiwan"
"n4712","Taiwan"
"n5251","Taiwan"
"n5289","Taiwan"
"n5290","Taiwan"
"n5349","Taiwan"
"n5355","Taiwan"
"n5685","Taiwan"
"n5700","Taiwan"
"n5701","Taiwan"
"n5704","Taiwan"
"n5728","Taiwan"
"n5729","Taiwan"
"n5730","Taiwan"
"n5731","Taiwan"
"n5732","Taiwan"
"n5733","Taiwan"
"n5763","Taiwan"
"n5764","Taiwan"
"n5767","Taiwan"
"n5769","Taiwan"
"n5772","Taiwan"
"n5778","Taiwan"
"n5782","Taiwan"
"n5806","Taiwan"
"n6038","Taiwan"
"n6157","Taiwan"
"n6544","Taiwan"
"n6573","Taiwan"
"n6664","Taiwan"
"n6825","Taiwan"
"n6920","Taiwan"
"n7060","Taiwan"
"n7344","Taiwan"
"n7469","Taiwan"
"n7811","Taiwan"
"n7968","Taiwan"
"n8568","Taiwan"
"n8722","Taiwan"
"n8737","Taiwan"
"n699","Philippines"
"n738","Philippines"
"n774","Philippines"
"n1031","Philippines"
"n1361","Philippines"
"n1494","Philippines"
"n1498","Philippines"
"n1527","Philippines"
"n1530","Philippines"
"n1535","Philippines"
"n1566","Philippines"
"n1567","Philippines"
"n1568","Philippines"
"n1569","Philippines"
"n1599","Philippines"
"n1603","Philippines"
"n1630","Philippines"
"n1631","Philippines"
"n1645","Philippines"
"n1648","Philippines"
"n1678","Philippines"
"n1683","Philippines"
"n1708","Philippines"
"n1710","Philippines"
"n1733","Philippines"
"n1736","Philippines"
"n1785","Philippines"
"n1808","Philippines"
"n1810","Philippines"
"n2050","Philippines"
"n2061","Philippines"
"n2095","Philippines"
"n2334","Philippines"
"n2372","Philippines"
"n2683","Philippines"
"n2701","Philippines"
"n2913","Philippines"
"n3192","Philippines"
"n3573","Philippines"
"n3619","Philippines"
"n3639","Philippines"
"n3814","Philippines"
"n3991","Philippines"
"n3992","Philippines"
"n3993","Philippines"
"n3994","Philippines"
"n3995","Philippines"
"n4018","Philippines"
"n4019","Philippines"
"n4020","Philippines"
"n4021","Philippines"
"n4022","Philippines"
"n4039","Philippines"
"n4040","Philippines"
"n4041","Philippines"
"n4042","Philippines"
"n4047","Philippines"
"n4048","Philippines"
"n4069","Philippines"
"n4070","Philippines"
"n4071","Philippines"
"n4072","Philippines"
"n4074","Philippines"
"n4075","Philippines"
"n4076","Philippines"
"n4077","Philippines"
"n4078","Philippines"
"n4079","Philippines"
"n4165","Philippines"
"n4199","Philippines"
"n4298","Philippines"
"n4398","Philippines"
"n4469","Philippines"
"n4934","Philippines"
"n4970","Philippines"
"n6422","Philippines"
"n6856","Philippines"
"n7195","Philippines"
"n8226","Philippines"
"n8445","Philippines"
"n8556","Philippines"
"n8790","Philippines"
"n440","Thailand"
"n517","Thailand"
"n660","Thailand"
"n680","Thailand"
"n837","Thailand"
"n989","Thailand"
"n1068","Thailand"
"n1264","Thailand"
"n1399","Thailand"
"n1768","Thailand"
"n2000","Thailand"
"n2276","Thailand"
"n2373","Thailand"
"n2528","Thailand"
"n2776","Thailand"
"n2843","Thailand"
"n2924","Thailand"
"n3201","Thailand"
"n3250","Thailand"
"n3282","Thailand"
"n3287","Thailand"
"n3633","Thailand"
"n3689","Thailand"
"n3690","Thailand"
"n3699","Thailand"
"n3718","Thailand"
"n3979","Thailand"
"n4052","Thailand"
"n4053","Thailand"
"n4212","Thailand"
"n4220","Thailand"
"n4252","Thailand"
"n4499","Thailand"
"n4663","Thailand"
"n4841","Thailand"
"n5478","Thailand"
"n6228","Thailand"
"n6230","Thailand"
"n6231","Thailand"
"n6336","Thailand"
"n6846","Thailand"
"n6987","Thailand"
"n6988","Thailand"
"n6997","Thailand"
"n7047","Thailand"
"n7261","Thailand"
"n7549","Thailand"
"n7644","Thailand"
"n7645","Thailand"
"n7661","Thailand"
"n7688","Thailand"
"n7695","Thailand"
"n7721","Thailand"
"n7738","Thailand"
"n7893","Thailand"
"n8014","Thailand"
"n8030","Thailand"
"n8059","Thailand"
"n8092","Thailand"
"n8114","Thailand"
"n8347","Thailand"
"n8544","Thailand"
"n8575","Thailand"
"n8580","Thailand"
"n8613","Thailand"
"n8654","Thailand"
"n8739","Thailand"
"n8778","Thailand"
"n8779","Thailand"
"n8780","Thailand"
"n2","South Africa"
"n8","Ghana"
"n8","Burkina Faso"
"n8","Ethiopia"
"n13","Czech Republic"
"n38","Finland"
"n47","South Africa"
"n112","Singapore"
"n134","South Africa"
"n137","Romania"
"n141","Venezuela"
"n154","Russia"
"n213","Ireland"
"n260","Nepal"
"n268","New Zealand"
"n271","Greece"
"n278","Jordan"
"n279","Colombia"
"n286","Switzerland"
"n289","Colombia"
"n294","South Africa"
"n297","Israel"
"n329","Bulgaria"
"n366","Algeria"
"n378","Poland"
"n390","Israel"
"n427","New Zealand"
"n437","Saudi Arabia"
"n458","Denmark"
"n475","Switzerland"
"n490","Kuwait"
"n504","Poland"
"n509","Netherlands"
"n509","Singapore"
"n523","Russia"
"n528","Ireland"
"n532","Malaysia"
"n534","Israel"
"n540","New Zealand"
"n544","Netherlands"
"n556","Czech Republic"
"n570","Vietnam"
"n611","Hungary"
"n613","New Zealand"
"n615","New Zealand"
"n618","Sweden"
"n636","Lebanon"
"n655","Romania"
"n656","Romania"
"n657","Romania"
"n666","Finland"
"n695","Lebanon"
"n695","Syria"
"n700","Iceland"
"n734","Denmark"
"n738","Singapore"
"n742","Lebanon"
"n742","United Arab Emirates"
"n743","Vietnam"
"n744","Denmark"
"n745","Colombia"
"n746","United Arab Emirates"
"n751","Colombia"
"n754","Colombia"
"n756","Netherlands"
"n765","South Africa"
"n769","Sweden"
"n771","United Arab Emirates"
"n809","Bulgaria"
"n821","United Arab Emirates"
"n834","Israel"
"n838","Norway"
"n838","Denmark"
"n840","Syria"
"n840","Lebanon"
"n840","Qatar"
"n879","Netherlands"
"n881","Czech Republic"
"n882","South Africa"
"n883","Mauritius"
"n886","South Africa"
"n888","Austria"
"n950","Russia"
"n951","New Zealand"
"n969","Poland"
"n1036","Czech Republic"
"n1048","Lebanon"
"n1080","Israel"
"n1100","Cameroon"
"n1110","Netherlands"
"n1118","Lebanon"
"n1118","Palestine"
"n1118","Denmark"
"n1118","Qatar"
"n1124","Uruguay"
"n1138","Saudi Arabia"
"n1139","Poland"
"n1146","Ireland"
"n1146","Switzerland"
"n1154","South Africa"
"n1161","Ireland"
"n1171","Russia"
"n1173","South Africa"
"n1210","Kenya"
"n1229","Qatar"
"n1233","Colombia"
"n1262","Chile"
"n1267","Chile"
"n1269","Colombia"
"n1271","Colombia"
"n1293","Uruguay"
"n1321","Luxembourg"
"n1326","Sweden"
"n1327","Poland"
"n1334","Cambodia"
"n1334","Romania"
"n1338","Bangladesh"
"n1347","Poland"
"n1350","Colombia"
"n1367","Portugal"
"n1387","Portugal"
"n1391","Ireland"
"n1406","Hungary"
"n1425","Cayman Islands"
"n1436","Hungary"
"n1446","Norway"
"n1479","Denmark"
"n1488","Senegal"
"n1489","Algeria"
"n1505","Netherlands"
"n1507","Finland"
"n1515","South Africa"
"n1517","Norway"
"n1520","Malaysia"
"n1522","Malaysia"
"n1523","Malaysia"
"n1524","Colombia"
"n1528","Netherlands"
"n1536","South Africa"
"n1550","Ireland"
"n1550","Iceland"
"n1555","Lebanon"
"n1570","Saudi Arabia"
"n1576","Singapore"
"n1579","Kuwait"
"n1594","South Africa"
"n1605","Iceland"
"n1607","Poland"
"n1609","Serbia"
"n1619","Ireland"
"n1620","Singapore"
"n1625","Malta"
"n1665","Russia"
"n1666","Kenya"
"n1697","Ireland"
"n1720","Lebanon"
"n1721","Austria"
"n1741","Sweden"
"n1760","Denmark"
"n1760","Singapore"
"n1761","Denmark"
"n1763","Colombia"
"n1773","Norway"
"n1789","Poland"
"n1797","Ireland"
"n1797","Luxembourg"
"n1807","Norway"
"n1818","Lebanon"
"n1819","Lebanon"
"n1820","Lebanon"
"n1821","Lebanon"
"n1821","United Arab Emirates"
"n1821","Switzerland"
"n1822","Lebanon"
"n1824","Lebanon"
"n1825","Lebanon"
"n1825","United Arab Emirates"
"n1826","Lebanon"
"n1827","Lebanon"
"n1828","Lebanon"
"n1830","Norway"
"n1830","Lebanon"
"n1831","Lebanon"
"n1832","Lebanon"
"n1833","Sweden"
"n1833","Czech Republic"
"n1833","Denmark"
"n1833","Netherlands"
"n1837","Kenya"
"n1844","Russia"
"n1850","Netherlands"
"n1881","Russia"
"n1903","Malaysia"
"n1904","Serbia"
"n1906","South Africa"
"n1913","New Zealand"
"n1916","Czech Republic"
"n1921","Saudi Arabia"
"n1922","Bulgaria"
"n1928","Namibia"
"n1931","Kenya"
"n1938","South Africa"
"n1994","Poland"
"n1998","Luxembourg"
"n2039","South Africa"
"n2043","New Zealand"
"n2047","South Africa"
"n2058","Vietnam"
"n2060","Iceland"
"n2062","Netherlands"
"n2065","Denmark"
"n2088","South Africa"
"n2088","Angola"
"n2094","Colombia"
"n2125","Denmark"
"n2126","Saudi Arabia"
"n2135","Colombia"
"n2162","Uruguay"
"n2163","Denmark"
"n2188","South Africa"
"n2192","Peru"
"n2192","Norway"
"n2197","Mozambique"
"n2199","Poland"
"n2217","South Africa"
"n2219","Norway"
"n2225","Luxembourg"
"n2225","Cambodia"
"n2239","Belarus"
"n2245","South Africa"
"n2257","New Zealand"
"n2297","Switzerland"
"n2301","Ghana"
"n2323","Chile"
"n2330","Colombia"
"n2345","Chile"
"n2366","Algeria"
"n2375","Lebanon"
"n2387","Malaysia"
"n2402","Poland"
"n2403","United Arab Emirates"
"n2403","Jordan"
"n2403","Lebanon"
"n2403","Saudi Arabia"
"n2404","Saudi Arabia"
"n2413","Poland"
"n2416","Malta"
"n2442","Saudi Arabia"
"n2442","United Arab Emirates"
"n2447","Zimbabwe"
"n2449","United Arab Emirates"
"n2456","United Arab Emirates"
"n2456","New Zealand"
"n2457","Romania"
"n2458","United Arab Emirates"
"n2462","Ireland"
"n2464","United Arab Emirates"
"n2465","United Arab Emirates"
"n2483","Kuwait"
"n2486","Chile"
"n2500","Colombia"
"n2512","Saudi Arabia"
"n2512","Netherlands"
"n2512","Jordan"
"n2512","United Arab Emirates"
"n2517","Kuwait"
"n2521","Lebanon"
"n2534","United Arab Emirates"
"n2539","Kuwait"
"n2542","United Arab Emirates"
"n2547","Finland"
"n2556","United Arab Emirates"
"n2557","Kuwait"
"n2568","Colombia"
"n2584","Russia"
"n2585","South Africa"
"n2600","Colombia"
"n2612","South Africa"
"n2625","Romania"
"n2654","Poland"
"n2661","Puerto Rico"
"n2661","Colombia"
"n2675","Uruguay"
"n2677","Israel"
"n2707","Ireland"
"n2709","Chile"
"n2720","Sweden"
"n2745","Netherlands"
"n2745","Denmark"
"n2774","Hungary"
"n2781","Hungary"
"n2784","Austria"
"n2801","Saudi Arabia"
"n2803","Sweden"
"n2805","Netherlands"
"n2808","Ireland"
"n2818","South Africa"
"n2819","Norway"
"n2825","Iceland"
"n2831","Pakistan"
"n2833","South Africa"
"n2844","Romania"
"n2844","Switzerland"
"n2846","Romania"
"n2852","South Africa"
"n2863","South Africa"
"n2869","Colombia"
"n2871","South Africa"
"n2878","Saudi Arabia"
"n2900","South Africa"
"n2902","Romania"
"n2904","Malta"
"n2911","Cyprus"
"n2912","Ireland"
"n2914","Poland"
"n2916","South Africa"
"n2925","South Africa"
"n2934","Norway"
"n2935","Poland"
"n2937","Ghana"
"n2947","Kenya"
"n2962","South Africa"
"n2964","Netherlands"
"n2991","South Africa"
"n3000","Malaysia"
"n3003","Uruguay"
"n3011","Netherlands"
"n3026","Austria"
"n3030","Poland"
"n3052","Singapore"
"n3067","Netherlands"
"n3068","Denmark"
"n3083","Norway"
"n3083","Sweden"
"n3091","South Africa"
"n3092","Uruguay"
"n3092","Serbia"
"n3101","Israel"
"n3112","Mauritius"
"n3112","South Africa"
"n3118","Poland"
"n3121","Poland"
"n3125","Bangladesh"
"n3126","Denmark"
"n3145","Ghana"
"n3153","South Africa"
"n3186","Colombia"
"n3204","Romania"
"n3204","Bulgaria"
"n3204","Hungary"
"n3206","Uruguay"
"n3206","Guatemala"
"n3208","Senegal"
"n3212","South Africa"
"n3213","Colombia"
"n3227","Norway"
"n3231","Poland"
"n3246","Singapore"
"n3260","Finland"
"n3263","Chile"
"n3266","Colombia"
"n3299","Colombia"
"n3348","Hungary"
"n3381","Switzerland"
"n3385","Singapore"
"n3385","Malaysia"
"n3392","Luxembourg"
"n3392","Romania"
"n3393","South Africa"
"n3411","Netherlands"
"n3466","Netherlands"
"n3537","Pakistan"
"n3543","Denmark"
"n3543","Portugal"
"n3543","Sweden"
"n3546","United Arab Emirates"
"n3549","Colombia"
"n3550","Chile"
"n3553","Colombia"
"n3578","Russia"
"n3580","Colombia"
"n3608","Lebanon"
"n3610","Malaysia"
"n3610","Singapore"
"n3627","Netherlands"
"n3639","Singapore"
"n3670","Sweden"
"n3704","Colombia"
"n3704","Peru"
"n3720","Colombia"
"n3727","New Zealand"
"n3739","Sweden"
"n3756","Jordan"
"n3761","Malaysia"
"n3762","Uruguay"
"n3767","Luxembourg"
"n3776","Netherlands"
"n3786","Romania"
"n3798","Austria"
"n3811","Denmark"
"n3831","New Zealand"
"n3833","Chile"
"n3855","Kuwait"
"n3856","Lebanon"
"n3858","Sweden"
"n3874","Malaysia"
"n3889","Colombia"
"n3895","Denmark"
"n3941","Sweden"
"n3942","Malaysia"
"n3950","Lebanon"
"n3952","Malaysia"
"n3956","Pakistan"
"n3956","United Arab Emirates"
"n3961","Ghana"
"n3964","Finland"
"n3996","Uruguay"
"n4003","United Arab Emirates"
"n4006","Netherlands"
"n4014","Malaysia"
"n4032","United Arab Emirates"
"n4051","Austria"
"n4051","Iraq"
"n4063","Malawi"
"n4065","Paraguay"
"n4096","Russia"
"n4105","Denmark"
"n4111","New Zealand"
"n4144","Russia"
"n4148","Malaysia"
"n4152","Pakistan"
"n4158","Singapore"
"n4187","Pakistan"
"n4192","Pakistan"
"n4202","Ireland"
"n4208","Israel"
"n4211","Bangladesh"
"n4213","Iceland"
"n4213","Sweden"
"n4227","Croatia"
"n4253","Uruguay"
"n4255","Israel"
"n4263","Ireland"
"n4276","Poland"
"n4278","Singapore"
"n4281","Singapore"
"n4282","Singapore"
"n4283","Singapore"
"n4329","Pakistan"
"n4333","Norway"
"n4333","Denmark"
"n4333","Netherlands"
"n4333","Sweden"
"n4337","Malaysia"
"n4351","Poland"
"n4353","Ireland"
"n4356","Switzerland"
"n4362","Netherlands"
"n4364","Sweden"
"n4400","Denmark"
"n4401","Russia"
"n4407","Colombia"
"n4414","Malaysia"
"n4419","Iran"
"n4464","South Africa"
"n4473","Russia"
"n4473","Poland"
"n4473","Serbia"
"n4474","Portugal"
"n4475","Colombia"
"n4477","Czech Republic"
"n4487","Peru"
"n4493","Cayman Islands"
"n4520","Israel"
"n4523","Norway"
"n4523","Iceland"
"n4527","Malaysia"
"n4531","Czech Republic"
"n4540","Bulgaria"
"n4551","West Germany"
"n4616","Pakistan"
"n4636","Lebanon"
"n4642","Israel"
"n4650","Netherlands"
"n4670","Austria"
"n4674","Czech Republic"
"n4679","Colombia"
"n4760","New Zealand"
"n4777","Israel"
"n4785","Luxembourg"
"n4809","Chile"
"n4811","Colombia"
"n4820","Ireland"
"n4827","Israel"
"n4828","Peru"
"n4831","Chile"
"n4831","Peru"
"n4856","South Africa"
"n4879","Switzerland"
"n4879","Albania"
"n4879","Poland"
"n4884","Colombia"
"n4885","Cambodia"
"n4904","Saudi Arabia"
"n4904","Syria"
"n4904","Lebanon"
"n4904","Kuwait"
"n4928","Singapore"
"n4932","Colombia"
"n4937","Colombia"
"n4942","South Africa"
"n4944","Bulgaria"
"n4948","Poland"
"n4948","Denmark"
"n4950","Sweden"
"n4970","Qatar"
"n4972","Netherlands"
"n4972","Jordan"
"n4978","United Arab Emirates"
"n4984","Sweden"
"n4987","Poland"
"n4997","Bulgaria"
"n4998","Norway"
"n4998","Sweden"
"n5003","Chile"
"n5044","Georgia"
"n5051","Hungary"
"n5061","Singapore"
"n5065","Bulgaria"
"n5067","Colombia"
"n5070","New Zealand"
"n5077","Colombia"
"n5080","Soviet Union"
"n5082","United Arab Emirates"
"n5084","Czech Republic"
"n5088","Colombia"
"n5119","South Africa"
"n5132","Soviet Union"
"n5140","Malaysia"
"n5144","Georgia"
"n5147","United Arab Emirates"
"n5147","Romania"
"n5171","Russia"
"n5189","United Arab Emirates"
"n5196","Singapore"
"n5219","New Zealand"
"n5221","Malaysia"
"n5223","Jordan"
"n5223","Netherlands"
"n5224","Poland"
"n5229","Saudi Arabia"
"n5234","Greece"
"n5247","Singapore"
"n5248","Singapore"
"n5249","Norway"
"n5261","Morocco"
"n5271","Cambodia"
"n5272","Denmark"
"n5280","Chile"
"n5306","Colombia"
"n5310","Soviet Union"
"n5313","Israel"
"n5313","Peru"
"n5314","Uruguay"
"n5342","Cambodia"
"n5348","Singapore"
"n5351","Russia"
"n5352","Ireland"
"n5356","Russia"
"n5362","Chile"
"n5363","Singapore"
"n5371","Sweden"
"n5391","Singapore"
"n5395","Netherlands"
"n5400","Singapore"
"n5404","Singapore"
"n5405","Singapore"
"n5406","Singapore"
"n5407","Singapore"
"n5408","Singapore"
"n5410","Singapore"
"n5411","Singapore"
"n5419","Netherlands"
"n5458","Singapore"
"n5465","Denmark"
"n5466","Singapore"
"n5487","Czech Republic"
"n5487","Slovakia"
"n5499","Singapore"
"n5508","Switzerland"
"n5517","South Africa"
"n5518","Sweden"
"n5578","Portugal"
"n5606","Chile"
"n5613","West Germany"
"n5634","Austria"
"n5634","Czech Republic"
"n5639","Lebanon"
"n5639","Qatar"
"n5642","Jordan"
"n5642","Qatar"
"n5642","Iran"
"n5677","Israel"
"n5678","Netherlands"
"n5683","Hungary"
"n5699","Peru"
"n5715","Qatar"
"n5716","Colombia"
"n5723","Iceland"
"n5726","Austria"
"n5761","Ireland"
"n5761","South Africa"
"n5765","New Zealand"
"n5770","Russia"
"n5771","Chile"
"n5777","Netherlands"
"n5783","Denmark"
"n5826","Colombia"
"n5852","Netherlands"
"n5894","Ukraine"
"n5923","Norway"
"n5931","Bermuda"
"n5931","Ecuador"
"n5934","Hungary"
"n5934","Ireland"
"n5957","Denmark"
"n5966","Norway"
"n5966","Iceland"
"n5976","Iceland"
"n5982","South Africa"
"n5991","Singapore"
"n6004","South Africa"
"n6014","Denmark"
"n6014","Poland"
"n6022","New Zealand"
"n6026","Pakistan"
"n6034","Netherlands"
"n6034","Denmark"
"n6034","South Africa"
"n6047","United Arab Emirates"
"n6051","Netherlands"
"n6057","Iran"
"n6060","Israel"
"n6099","Chile"
"n6110","Bulgaria"
"n6115","Sweden"
"n6117","Ireland"
"n6143","Luxembourg"
"n6171","Netherlands"
"n6171","Colombia"
"n6171","Austria"
"n6197","Chile"
"n6200","Bulgaria"
"n6202","Sweden"
"n6202","Netherlands"
"n6211","United Arab Emirates"
"n6215","Singapore"
"n6220","Chile"
"n6224","Pakistan"
"n6234","Armenia"
"n6234","Jordan"
"n6234","Mongolia"
"n6246","Chile"
"n6259","Russia"
"n6271","Ireland"
"n6294","Iran"
"n6308","Denmark"
"n6318","Vietnam"
"n6350","Denmark"
"n6350","Sweden"
"n6350","Israel"
"n6353","Ireland"
"n6354","Iceland"
"n6357","Netherlands"
"n6364","Russia"
"n6372","Israel"
"n6372","South Africa"
"n6387","Singapore"
"n6388","Netherlands"
"n6388","Denmark"
"n6403","Pakistan"
"n6418","New Zealand"
"n6420","Ireland"
"n6428","Czech Republic"
"n6428","Bahamas"
"n6436","Norway"
"n6442","Pakistan"
"n6443","Sri Lanka"
"n6446","Sweden"
"n6473","Bangladesh"
"n6484","Malaysia"
"n6485","Pakistan"
"n6502","Singapore"
"n6503","Switzerland"
"n6517","Luxembourg"
"n6526","Czech Republic"
"n6528","Vietnam"
"n6529","Ireland"
"n6564","Ireland"
"n6566","Poland"
"n6575","Netherlands"
"n6592","Denmark"
"n6592","Zimbabwe"
"n6598","South Africa"
"n6600","Finland"
"n6600","Sweden"
"n6600","Norway"
"n6600","Latvia"
"n6618","South Africa"
"n6618","New Zealand"
"n6620","Liechtenstein"
"n6624","Denmark"
"n6624","Netherlands"
"n6635","Czech Republic"
"n6653","Chile"
"n6654","Pakistan"
"n6654","Norway"
"n6673","Colombia"
"n6674","Colombia"
"n6676","Venezuela"
"n6681","Netherlands"
"n6692","Morocco"
"n6705","Poland"
"n6721","Norway"
"n6765","United Arab Emirates"
"n6773","United Arab Emirates"
"n6788","Israel"
"n6788","Russia"
"n6792","Cuba"
"n6800","Nicaragua"
"n6811","Greece"
"n6812","Greece"
"n6813","Greece"
"n6817","Vietnam"
"n6822","Russia"
"n6837","Sweden"
"n6855","Denmark"
"n6855","Croatia"
"n6880","Denmark"
"n6880","Sweden"
"n6904","Chile"
"n6926","Russia"
"n6933","Malaysia"
"n6944","Ireland"
"n6945","United Arab Emirates"
"n6964","Denmark"
"n6981","Pakistan"
"n6985","Ireland"
"n6996","South Africa"
"n7001","Ireland"
"n7008","Poland"
"n7012","Slovenia"
"n7012","Croatia"
"n7012","Czech Republic"
"n7012","Qatar"
"n7017","Netherlands"
"n7025","Pakistan"
"n7052","Ireland"
"n7062","Dominican Republic"
"n7064","Serbia"
"n7067","Senegal"
"n7083","Israel"
"n7094","South Africa"
"n7094","Netherlands"
"n7099","Luxembourg"
"n7113","Ireland"
"n7115","Vietnam"
"n7120","Pakistan"
"n7123","Poland"
"n7128","Ireland"
"n7132","Russia"
"n7143","Chile"
"n7165","Lebanon"
"n7165","Qatar"
"n7183","Pakistan"
"n7196","Netherlands"
