well_id,well_legal_name,api_no,propertynumber,spud_date,welltype,padname,Basin,statecounty,event_code,DRLEVENT,DRLEVENT_START,DRLEVENT_END,rig_name,MOVEIN,RIGRELEASE,PICKUPBHA,SPUDEVENT,target_formation,WELL_DRLEVENT_STATUS,PADSTATUS,PADRELEASEDATE,EVENTCUMCOST
"4jH3jSMGws","TREES RANCH 12-11-4301H","4237139467","5029001H",2017-06-09 00:00:00.000,"HORIZONTAL","TREES RANCH 12 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-06-10 00:00:00.000,,"TRINIDAD 223",2018-04-23 00:00:00.000,2018-05-20 00:00:00.000,,2018-04-28 05:30:00.000,"WOLFCAMP A LOWER","","",,4890365.92
"5AJufA3NOh","TREES RANCH 35-38-4301H","4237139487","5052003H",2017-03-04 00:00:00.000,"HORIZONTAL","TREES RANCH 35 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-03-03 00:00:00.000,2017-11-29 00:00:00.000,"PINNERGY 7",2017-03-02 06:00:00.000,2017-03-08 06:00:00.000,,2017-03-04 10:00:00.000,"WOLFCAMP A LOWER","","",,5462243
"8213bmXYnq","RANGER C4-6-14-4301H","4238935596","5840001H",2017-03-11 00:00:00.000,"HORIZONTAL","RANGER C4 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-03-11 00:00:00.000,2017-05-16 00:00:00.000,"CHARGER 102",2017-03-10 06:00:00.000,2017-03-14 06:00:00.000,,2017-03-11 07:00:00.000,"WOLFCAMP A LOWER","","",,2885693
"Ad6xaCJZwX","PECAN STATE UNIT-4307DH","4238935167","502804301H",2016-04-08 00:00:00.000,"HORIZONTAL","TREES RANCH 65 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2016-04-05 00:00:00.000,2016-07-10 00:00:00.000,"NOMAC 22",2016-04-04 06:00:00.000,2016-06-26 06:00:00.000,,2016-04-04 06:00:00.000,"WOLFCAMP A LOWER","","",,3856346
"AU83qoTz3C","BIRCH STATE UNIT 23-26-4311H","4237139512","5051001H",2017-06-05 00:00:00.000,"HORIZONTAL","TREES STATE 23 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-06-05 00:00:00.000,2017-11-30 00:00:00.000,"CHARGER 102",2017-06-04 06:00:00.000,2017-06-08 06:00:00.000,,2017-06-04 13:00:00.000,"WOLFCAMP A LOWER","","",,4329528
"5AJufA3NOh","TREES RANCH 35-38-4301H","4237139487","5052003H",2017-03-04 00:00:00.000,"HORIZONTAL","TREES RANCH 35 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-03-03 00:00:00.000,2017-11-29 00:00:00.000,"PACESETTER 6",2017-08-13 06:00:00.000,2017-09-17 06:00:00.000,,2017-08-15 03:30:00.000,"WOLFCAMP A LOWER","","",,5462243
"6pUuXT4Vpn","WAHA-4313NH","4238935673","491002H",2017-04-19 00:00:00.000,"HORIZONTAL","WAHA 10 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-04-19 00:00:00.000,2017-06-02 00:00:00.000,"ENSIGN 765",2017-04-18 06:00:00.000,2017-05-31 06:00:00.000,,2017-04-20 21:30:00.000,"WOLFCAMP A LOWER","","",,3417883
"85oeoNkaUi","BIRCH STATE UNIT 23-26-4315H","4237139511","5051003H",2017-06-01 00:00:00.000,"HORIZONTAL","TREES STATE 23 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-06-01 00:00:00.000,2017-11-02 00:00:00.000,"CHARGER 102",2017-05-31 06:00:00.000,2017-06-05 06:00:00.000,,2017-05-31 20:00:00.000,"WOLFCAMP A LOWER","","",,3648293
"cZjd1oMtg2","CHERRY STATE UNIT 29-28-4315H","4237139453","5048002H",2017-04-02 00:00:00.000,"HORIZONTAL","TREES STATE 29 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-02-06 00:00:00.000,2017-10-09 00:00:00.000,"ENSIGN 759",2017-08-31 06:00:00.000,2017-10-08 06:00:00.000,,2017-08-31 06:30:00.000,"WOLFCAMP A LOWER","","",,5411946.44
"31XjfbtNQ3","RANGER C5-15-4315H","4238935783","5850004H",2017-03-24 00:00:00.000,"HORIZONTAL","RANGER C5 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-03-24 00:00:00.000,2017-08-18 00:00:00.000,"TRINIDAD 100",2017-06-16 14:00:00.000,2017-08-20 06:00:00.000,,2017-06-18 02:30:00.000,"WOLFCAMP A LOWER","","",,3999740
"gIWEgd74y0","LIGON STATE UNIT 7-22-4313H","4238935702","444004H",2017-08-22 00:00:00.000,"HORIZONTAL","LIGON STATE UNIT 29 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-08-20 00:00:00.000,2018-01-12 00:00:00.000,"PACESETTER 6",2017-09-17 06:00:00.000,2017-10-18 06:00:00.000,,2017-09-22 22:30:00.000,"WOLFCAMP A LOWER","","",,4236167.5500000007
"L4GZkVjben","WAHA-4301NR","4238936272","500318",2017-09-05 00:00:00.000,"HORIZONTAL","WAHA 10 BLUE","DELAWARE","TEXAS - REEVES","DRL","",2017-09-02 00:00:00.000,2017-12-08 00:00:00.000,"SENDERO 16",2017-09-01 18:00:00.000,2017-09-23 06:00:00.000,,2017-09-01 18:00:00.000,"WOLFCAMP A LOWER","","",,5194244
"L4GZkVjben","WAHA-4301NR","4238936272","500318",2017-09-05 00:00:00.000,"HORIZONTAL","WAHA 10 BLUE","DELAWARE","TEXAS - REEVES","DRL","",2017-09-02 00:00:00.000,2017-12-08 00:00:00.000,"TRINIDAD 225",2017-10-10 06:00:00.000,2017-12-08 06:00:00.000,,2017-10-28 00:30:00.000,"WOLFCAMP A LOWER","","",,5194244
"LXxIiXvRKU","MELLENCAMP 7-14-4313H","4238936235","5841005H",2017-08-13 00:00:00.000,"HORIZONTAL","MELLENCAMP 7 BLUE","DELAWARE","TEXAS - REEVES","DRL","",2017-08-05 00:00:00.000,2017-10-01 00:00:00.000,"PATTERSON 255",2017-08-05 06:00:00.000,2017-10-01 06:00:00.000,,2017-08-05 06:00:00.000,"WOLFCAMP A LOWER","","",,4822709
"s2rpgxUmiD","REDBUD STATE UNIT-4301KH","4237139457","5049001H",2017-02-25 00:00:00.000,"HORIZONTAL","TREES STATE 29 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-02-24 00:00:00.000,2017-12-13 00:00:00.000,"ENSIGN 759",2017-11-10 16:00:00.000,2017-11-30 06:00:00.000,,2017-11-12 17:00:00.000,"WOLFCAMP A LOWER","","",,3097993.06
"Tc8xLWw99A","PECAN STATE UNIT-4301FH","4237139396","502804001H",2016-07-22 00:00:00.000,"HORIZONTAL","PECAN STATE UNIT-4301FH","DELAWARE","TEXAS - PECOS","DRL","",2016-07-23 00:00:00.000,2016-09-16 00:00:00.000,"CHARGER 101",2016-07-22 06:00:00.000,2016-07-27 06:00:00.000,,2016-07-22 06:00:00.000,"WOLFCAMP A LOWER","","",,3261339
"5AJufA3NOh","TREES RANCH 35-38-4301H","4237139487","5052003H",2017-03-04 00:00:00.000,"HORIZONTAL","TREES RANCH 35 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-03-03 00:00:00.000,2017-11-29 00:00:00.000,"ENSIGN 765",2017-09-29 06:00:00.000,2017-11-30 06:00:00.000,,2017-09-29 06:00:00.000,"WOLFCAMP A LOWER","","",,5462243
"2QBwEpnFl6","BIRCH STATE UNIT 23-26-4313H","4237139513","5051002H",2017-05-26 00:00:00.000,"HORIZONTAL","TREES STATE 23 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-05-25 00:00:00.000,2017-10-10 00:00:00.000,"CHARGER 102",2017-05-24 06:00:00.000,2017-05-31 06:00:00.000,,2017-05-25 06:00:00.000,"WOLFCAMP A LOWER","","",,3849931
"2QBwEpnFl6","BIRCH STATE UNIT 23-26-4313H","4237139513","5051002H",2017-05-26 00:00:00.000,"HORIZONTAL","TREES STATE 23 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-05-25 00:00:00.000,2017-10-10 00:00:00.000,"PATTERSON 755",2017-09-01 00:00:00.000,2017-10-09 15:00:00.000,,2017-09-02 08:00:00.000,"WOLFCAMP A LOWER","","",,3849931
"4jH3jSMGws","TREES RANCH 12-11-4301H","4237139467","5029001H",2017-06-09 00:00:00.000,"HORIZONTAL","TREES RANCH 12 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-06-10 00:00:00.000,,"SENDERO 16",2018-02-04 00:00:00.000,2018-03-08 06:00:00.000,,2018-02-08 19:30:00.000,"WOLFCAMP A LOWER","","",,4890365.92
"6rkJpYoeXs","LIGON 730-19-4305H","4238935900","4440003H-2",2017-05-21 00:00:00.000,"HORIZONTAL","LIGON 730 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-05-17 00:00:00.000,2017-06-27 00:00:00.000,"NOMAC 55",2017-05-16 06:00:00.000,2017-06-27 12:00:00.000,,2017-05-21 13:30:00.000,"WOLFCAMP A LOWER","","",,3428166
"7vYtvg0td3","WILLOW STATE UNIT 24-25-4305H","4237139440","5045003H",2017-01-13 00:00:00.000,"HORIZONTAL","TREES STATE 24 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-01-14 00:00:00.000,2017-08-28 00:00:00.000,"CHARGER 102",2017-01-13 12:00:00.000,2017-01-20 06:00:00.000,,2017-01-13 12:00:00.000,"WOLFCAMP A LOWER","","",,4743444
"7vYtvg0td3","WILLOW STATE UNIT 24-25-4305H","4237139440","5045003H",2017-01-13 00:00:00.000,"HORIZONTAL","TREES STATE 24 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-01-14 00:00:00.000,2017-08-28 00:00:00.000,"ENSIGN 765",2017-07-14 06:00:00.000,2017-08-28 06:00:00.000,,2017-07-14 06:00:00.000,"WOLFCAMP A LOWER","","",,4743444
"85oeoNkaUi","BIRCH STATE UNIT 23-26-4315H","4237139511","5051003H",2017-06-01 00:00:00.000,"HORIZONTAL","TREES STATE 23 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-06-01 00:00:00.000,2017-11-02 00:00:00.000,"PATTERSON 755",2017-08-16 06:00:00.000,2017-11-01 18:00:00.000,,2017-08-17 12:00:00.000,"WOLFCAMP A LOWER","","",,3648293
"CaKYYEO4f0","WAHA-4315NH","4238935671","491003H",2017-02-04 00:00:00.000,"HORIZONTAL","WAHA 10 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-02-02 00:00:00.000,2017-03-28 00:00:00.000,"CHARGER 102",2017-02-01 10:00:00.000,2017-02-10 06:00:00.000,,2017-02-05 18:45:00.000,"WOLFCAMP A LOWER","","",,3213018
"D87rukCAhA","WILLOW STATE UNIT 24-25-4301H","4237139439","5045001H",2016-12-21 00:00:00.000,"HORIZONTAL","TREES STATE 24 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2016-12-20 00:00:00.000,2017-10-22 00:00:00.000,"ENSIGN 765",2017-07-16 06:00:00.000,2017-10-22 06:00:00.000,,2017-07-16 06:00:00.000,"WOLFCAMP A LOWER","","",,4279190
"ExHDCuOAzX","PECAN STATE UNIT-1GH","4237139357","531601H",2015-10-13 00:00:00.000,"HORIZONTAL","PECAN STATE UNIT-1GH","DELAWARE","TEXAS - PECOS","DRL","",2015-10-07 00:00:00.000,2015-11-08 00:00:00.000,"CHARGER 102",2015-10-07 06:00:00.000,2015-11-08 06:00:00.000,,2015-10-07 06:00:00.000,"WOLFCAMP A LOWER","","",,2976301
"FoOS1TB8zb","KAUFFMAN STATE UNIT C4-6-4307H","4238934981","512004401H",2016-10-03 00:00:00.000,"HORIZONTAL","KAUFFMAN STATE UNIT C4-6-4307H","DELAWARE","TEXAS - REEVES","DRL","",2016-08-12 00:00:00.000,2016-11-12 00:00:00.000,"ENSIGN 765",2016-09-22 06:00:00.000,2016-11-14 06:00:00.000,,2016-09-22 06:00:00.000,"WOLFCAMP A LOWER","","",,2900684
"g4IaWQ43Os","WILLOW STATE UNIT 24-25-4303H","4237139441","5045002H",2017-03-04 00:00:00.000,"HORIZONTAL","TREES STATE 24 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-01-02 00:00:00.000,2017-09-23 00:00:00.000,"ENSIGN 765",2017-06-30 06:00:00.000,2017-09-22 18:00:00.000,,2017-07-08 23:30:00.000,"WOLFCAMP A LOWER","","",,4752644.15
"gIWEgd74y0","LIGON STATE UNIT 7-22-4313H","4238935702","444004H",2017-08-22 00:00:00.000,"HORIZONTAL","LIGON STATE UNIT 29 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-08-20 00:00:00.000,2018-01-12 00:00:00.000,"TRINIDAD 100",2017-12-15 06:00:00.000,2018-01-12 00:00:00.000,,2017-12-28 05:30:00.000,"WOLFCAMP A LOWER","","",,4236167.5500000007
"If2AgVzGqo","CHERRY STATE UNIT 29-28-4313H","4237139451","5048001H",2017-02-14 00:00:00.000,"HORIZONTAL","TREES STATE 29 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-02-14 00:00:00.000,2017-11-11 00:00:00.000,"PINNERGY 7",2017-02-13 18:00:00.000,2017-02-24 06:00:00.000,,2017-02-13 18:00:00.000,"WOLFCAMP A LOWER","","",,4451666
"PBYTRlMOK4","LIGON 730-19-4307H","4238935907","4440004H",2017-06-28 00:00:00.000,"HORIZONTAL","LIGON 730 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-06-28 00:00:00.000,2017-07-25 00:00:00.000,"PATTERSON 755",2017-07-18 06:00:00.000,2017-07-26 06:00:00.000,,2017-07-18 06:00:00.000,"WOLFCAMP A LOWER","","",,2862190
"7vYtvg0td3","WILLOW STATE UNIT 24-25-4305H","4237139440","5045003H",2017-01-13 00:00:00.000,"HORIZONTAL","TREES STATE 24 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-01-14 00:00:00.000,2017-08-28 00:00:00.000,"PACESETTER 5",2017-01-22 18:00:00.000,2017-03-01 18:00:00.000,,2017-02-02 15:00:00.000,"WOLFCAMP A LOWER","","",,4743444
"g4IaWQ43Os","WILLOW STATE UNIT 24-25-4303H","4237139441","5045002H",2017-03-04 00:00:00.000,"HORIZONTAL","TREES STATE 24 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-01-02 00:00:00.000,2017-09-23 00:00:00.000,"UNKNOWN",2017-09-20 06:00:00.000,2017-09-23 06:00:00.000,,2017-09-20 06:00:00.000,"WOLFCAMP A LOWER","","",,4752644.15
"EFQtb9Cq5Z","WAHA-4311NH","4238935674","491001H",2017-03-29 00:00:00.000,"HORIZONTAL","WAHA 10 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-03-28 00:00:00.000,2017-07-01 00:00:00.000,"ENSIGN 765",2017-03-27 23:00:00.000,2017-06-30 06:00:00.000,,2017-03-29 14:00:00.000,"WOLFCAMP A LOWER","","",,4822679
"If2AgVzGqo","CHERRY STATE UNIT 29-28-4313H","4237139451","5048001H",2017-02-14 00:00:00.000,"HORIZONTAL","TREES STATE 29 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-02-14 00:00:00.000,2017-11-11 00:00:00.000,"ENSIGN 759",2017-10-08 06:00:00.000,2017-11-11 06:00:00.000,,2017-10-08 06:00:00.000,"WOLFCAMP A LOWER","","",,4451666
"ifV0k2CsZS","PECAN STATE UNIT-4311GH","4237139433","531702H",2017-02-03 00:00:00.000,"HORIZONTAL","TREES STATE 16 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-01-31 00:00:00.000,2017-03-20 00:00:00.000,"ENSIGN 759",2017-01-30 20:00:00.000,2017-03-20 06:00:00.000,,2017-01-30 20:00:00.000,"WOLFCAMP A LOWER","","",,2871002
"6pSBjIE4pM","TREES STATE 10-9-4301H","4237139418","502803801H",2016-11-18 00:00:00.000,"HORIZONTAL","TREES STATE 10 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2016-11-12 00:00:00.000,2017-01-01 00:00:00.000,"ENSIGN 765",2016-11-12 00:00:00.000,2017-01-02 06:00:00.000,,2016-11-12 00:00:00.000,"WOLFCAMP A LOWER","","",,3572838
"D87rukCAhA","WILLOW STATE UNIT 24-25-4301H","4237139439","5045001H",2016-12-21 00:00:00.000,"HORIZONTAL","TREES STATE 24 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2016-12-20 00:00:00.000,2017-10-22 00:00:00.000,"CHARGER 102",2016-12-19 06:00:00.000,2017-01-02 06:00:00.000,,2016-12-19 06:00:00.000,"WOLFCAMP A LOWER","","",,4279190
"g4IaWQ43Os","WILLOW STATE UNIT 24-25-4303H","4237139441","5045002H",2017-03-04 00:00:00.000,"HORIZONTAL","TREES STATE 24 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-01-02 00:00:00.000,2017-09-23 00:00:00.000,"PACESETTER 5",2017-02-28 18:00:00.000,2017-03-18 18:00:00.000,,2017-03-04 09:30:00.000,"WOLFCAMP A LOWER","","",,4752644.15
"I4fy4boggq","RANGER C4-6-14-4303H","4238935625","5840002H",2017-03-07 00:00:00.000,"HORIZONTAL","RANGER C4 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-03-04 00:00:00.000,2017-05-03 00:00:00.000,"CHARGER 102",2017-03-03 18:00:00.000,2017-03-10 06:00:00.000,,2017-03-08 03:00:00.000,"WOLFCAMP A LOWER","","",,2658669
"I4fy4boggq","RANGER C4-6-14-4303H","4238935625","5840002H",2017-03-07 00:00:00.000,"HORIZONTAL","RANGER C4 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-03-04 00:00:00.000,2017-05-03 00:00:00.000,"UNKNOWN",2017-03-09 06:00:00.000,2017-03-10 06:00:00.000,,2017-03-09 06:00:00.000,"WOLFCAMP A LOWER","","",,2658669
"If2AgVzGqo","CHERRY STATE UNIT 29-28-4313H","4237139451","5048001H",2017-02-14 00:00:00.000,"HORIZONTAL","TREES STATE 29 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-02-14 00:00:00.000,2017-11-11 00:00:00.000,"PACESETTER 5",2017-05-02 06:00:00.000,2017-05-28 06:00:00.000,,2017-05-02 06:00:00.000,"WOLFCAMP A LOWER","","",,4451666
"PBYTRlMOK4","LIGON 730-19-4307H","4238935907","4440004H",2017-06-28 00:00:00.000,"HORIZONTAL","LIGON 730 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-06-28 00:00:00.000,2017-07-25 00:00:00.000,"NOMAC 55",2017-06-27 06:00:00.000,2017-07-25 06:00:00.000,,2017-06-28 12:00:00.000,"WOLFCAMP A LOWER","","",,2862190
"D87rukCAhA","WILLOW STATE UNIT 24-25-4301H","4237139439","5045001H",2016-12-21 00:00:00.000,"HORIZONTAL","TREES STATE 24 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2016-12-20 00:00:00.000,2017-10-22 00:00:00.000,"PACESETTER 5",2017-03-18 18:00:00.000,2017-03-28 06:00:00.000,,2017-03-18 18:00:00.000,"WOLFCAMP A LOWER","","",,4279190
"FoOS1TB8zb","KAUFFMAN STATE UNIT C4-6-4307H","4238934981","512004401H",2016-10-03 00:00:00.000,"HORIZONTAL","KAUFFMAN STATE UNIT C4-6-4307H","DELAWARE","TEXAS - REEVES","DRL","",2016-08-12 00:00:00.000,2016-11-12 00:00:00.000,"CHARGER 101",2016-08-11 06:00:00.000,2016-08-15 06:00:00.000,,2016-08-11 06:00:00.000,"WOLFCAMP A LOWER","","",,2900684
"ls0aagQ0AC","TREES STATE 52-53-4301H","4237139479","5050001H",2017-08-04 00:00:00.000,"HORIZONTAL","TREES STATE 31 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-08-04 00:00:00.000,2017-10-08 00:00:00.000,"TRINIDAD 100",2017-08-18 06:00:00.000,2017-10-08 06:00:00.000,,2017-08-18 06:00:00.000,"WOLFCAMP A LOWER","","",,4236344
"LXxIiXvRKU","MELLENCAMP 7-14-4313H","4238936235","5841005H",2017-08-13 00:00:00.000,"HORIZONTAL","MELLENCAMP 7 BLUE","DELAWARE","TEXAS - REEVES","DRL","",2017-08-05 00:00:00.000,2017-10-01 00:00:00.000,"UNKNOWN",2017-08-04 06:00:00.000,2017-08-05 06:00:00.000,,2017-08-04 06:00:00.000,"WOLFCAMP A LOWER","","",,4822709
"s2rpgxUmiD","REDBUD STATE UNIT-4301KH","4237139457","5049001H",2017-02-25 00:00:00.000,"HORIZONTAL","TREES STATE 29 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-02-24 00:00:00.000,2017-12-13 00:00:00.000,"PACESETTER 6",2017-05-28 06:00:00.000,2017-06-18 06:00:00.000,,2017-05-31 05:30:00.000,"WOLFCAMP A LOWER","","",,3097993.06
"YD1ylIt0oB","PECAN STATE UNIT-4301JH","4237139454","5046001H",2017-02-17 00:00:00.000,"HORIZONTAL","TREES STATE 17 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-02-18 00:00:00.000,2018-02-19 00:00:00.000,"CHARGER 201",2017-08-20 00:00:00.000,2017-08-27 00:00:00.000,,2017-08-20 00:00:00.000,"WOLFCAMP A LOWER","","",,4268548.8099999959
"x0zIAKFZBJ","MELLENCAMP 7-14-4315H","4238936238","5841006H",2017-10-04 00:00:00.000,"HORIZONTAL","MELLENCAMP 7 BLUE","DELAWARE","TEXAS - REEVES","DRL","",2017-10-02 00:00:00.000,2017-11-12 00:00:00.000,"PATTERSON 255",2017-10-01 06:00:00.000,2017-11-12 06:00:00.000,,2017-10-01 06:00:00.000,"WOLFCAMP A LOWER","","",,3591529
"8213bmXYnq","RANGER C4-6-14-4301H","4238935596","5840001H",2017-03-11 00:00:00.000,"HORIZONTAL","RANGER C4 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-03-11 00:00:00.000,2017-05-16 00:00:00.000,"NOMAC 55",2017-03-19 06:00:00.000,2017-05-16 06:00:00.000,,2017-03-24 21:00:00.000,"WOLFCAMP A LOWER","","",,2885693
"Ad6xaCJZwX","PECAN STATE UNIT-4307DH","4238935167","502804301H",2016-04-08 00:00:00.000,"HORIZONTAL","TREES RANCH 65 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2016-04-05 00:00:00.000,2016-07-10 00:00:00.000,"NOMAC 55",2016-06-26 06:00:00.000,2016-07-10 06:00:00.000,,2016-06-26 06:00:00.000,"WOLFCAMP A LOWER","","",,3856346
"CaKYYEO4f0","WAHA-4315NH","4238935671","491003H",2017-02-04 00:00:00.000,"HORIZONTAL","WAHA 10 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-02-02 00:00:00.000,2017-03-28 00:00:00.000,"ENSIGN 765",2017-02-17 06:00:00.000,2017-03-27 23:00:00.000,,2017-02-26 04:00:00.000,"WOLFCAMP A LOWER","","",,3213018
"g4IaWQ43Os","WILLOW STATE UNIT 24-25-4303H","4237139441","5045002H",2017-03-04 00:00:00.000,"HORIZONTAL","TREES STATE 24 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-01-02 00:00:00.000,2017-09-23 00:00:00.000,"CHARGER 102",2017-01-01 06:00:00.000,2017-01-13 06:00:00.000,,2017-01-05 11:30:00.000,"WOLFCAMP A LOWER","","",,4752644.15
"I4fy4boggq","RANGER C4-6-14-4303H","4238935625","5840002H",2017-03-07 00:00:00.000,"HORIZONTAL","RANGER C4 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-03-04 00:00:00.000,2017-05-03 00:00:00.000,"NOMAC 55",2017-04-06 06:00:00.000,2017-05-03 06:00:00.000,,2017-04-08 02:00:00.000,"WOLFCAMP A LOWER","","",,2658669
"s2rpgxUmiD","REDBUD STATE UNIT-4301KH","4237139457","5049001H",2017-02-25 00:00:00.000,"HORIZONTAL","TREES STATE 29 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-02-24 00:00:00.000,2017-12-13 00:00:00.000,"PINNERGY 7",2017-02-23 06:00:00.000,2017-03-02 06:00:00.000,,2017-02-25 12:00:00.000,"WOLFCAMP A LOWER","","",,3097993.06
"Tc8xLWw99A","PECAN STATE UNIT-4301FH","4237139396","502804001H",2016-07-22 00:00:00.000,"HORIZONTAL","PECAN STATE UNIT-4301FH","DELAWARE","TEXAS - PECOS","DRL","",2016-07-23 00:00:00.000,2016-09-16 00:00:00.000,"NOMAC 55",2016-08-05 06:00:00.000,2016-09-16 06:00:00.000,,2016-08-05 06:00:00.000,"WOLFCAMP A LOWER","","",,3261339
"XZ6SU58Arz","MELLENCAMP 8-14-4301H","4238935540","5841002H",2017-03-23 00:00:00.000,"HORIZONTAL","MELLENCAMP 8 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2017-03-14 00:00:00.000,2017-06-10 00:00:00.000,"ENSIGN 759",2017-04-06 06:00:00.000,2017-06-10 06:00:00.000,,2017-04-14 11:00:00.000,"WOLFCAMP A LOWER","","",,4722207
"YD1ylIt0oB","PECAN STATE UNIT-4301JH","4237139454","5046001H",2017-02-17 00:00:00.000,"HORIZONTAL","TREES STATE 17 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-02-18 00:00:00.000,2018-02-19 00:00:00.000,"TRINIDAD 223",2017-12-29 00:00:00.000,2018-02-20 00:00:00.000,,2017-12-29 00:00:00.000,"WOLFCAMP A LOWER","","",,4268548.8099999959
"4jH3jSMGws","TREES RANCH 12-11-4301H","4237139467","5029001H",2017-06-09 00:00:00.000,"HORIZONTAL","TREES RANCH 12 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-06-10 00:00:00.000,,"CHARGER 102",2017-06-09 06:00:00.000,2017-06-13 06:00:00.000,,2017-06-10 06:00:00.000,"WOLFCAMP A LOWER","","",,4890365.92
"AU83qoTz3C","BIRCH STATE UNIT 23-26-4311H","4237139512","5051001H",2017-06-05 00:00:00.000,"HORIZONTAL","TREES STATE 23 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-06-05 00:00:00.000,2017-11-30 00:00:00.000,"PATTERSON 755",2017-07-25 06:00:00.000,2017-11-30 06:00:00.000,,2017-08-01 11:30:00.000,"WOLFCAMP A LOWER","","",,4329528
"cZjd1oMtg2","CHERRY STATE UNIT 29-28-4315H","4237139453","5048002H",2017-04-02 00:00:00.000,"HORIZONTAL","TREES STATE 29 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-02-06 00:00:00.000,2017-10-09 00:00:00.000,"PACESETTER 5",2017-03-27 12:00:00.000,2017-05-02 06:00:00.000,,2017-04-02 09:30:00.000,"WOLFCAMP A LOWER","","",,5411946.44
"cZjd1oMtg2","CHERRY STATE UNIT 29-28-4315H","4237139453","5048002H",2017-04-02 00:00:00.000,"HORIZONTAL","TREES STATE 29 BLACK","DELAWARE","TEXAS - PECOS","DRL","",2017-02-06 00:00:00.000,2017-10-09 00:00:00.000,"PINNERGY 7",2017-02-05 06:00:00.000,2017-02-13 18:00:00.000,,2017-02-06 06:00:00.000,"WOLFCAMP A LOWER","","",,5411946.44
"D98bp78ROx","PECAN STATE UNIT-4307AH","4238935216","502804201H",2016-05-31 00:00:00.000,"HORIZONTAL","TREES RANCH 65 BLACK","DELAWARE","TEXAS - REEVES","DRL","",2016-05-27 00:00:00.000,2016-06-25 00:00:00.000,"NOMAC 55",2016-05-26 06:00:00.000,2016-06-25 06:00:00.000,,2016-05-26 06:00:00.000,"WOLFCAMP A LOWER","","",,2260099
"ExHDCuOAzX","PECAN STATE UNIT-1GH","4237139357","531601H",2015-10-13 00:00:00.000,"HORIZONTAL","PECAN STATE UNIT-1GH","DELAWARE","TEXAS - PECOS","DRL","",2015-10-07 00:00:00.000,2015-11-08 00:00:00.000,"UNKNOWN",2015-10-06 06:00:00.000,2015-10-07 06:00:00.000,,2015-10-06 06:00:00.000,"WOLFCAMP A LOWER","","",,2976301
