id,data_inversa,dia_semana,horario,uf,br,km,municipio,elemento_transito,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude
319555,2020-11-06 00:00:00.000,"sexta-feira",1899-12-30 18:40:00.000,"MG","381",516,"IGARAPE","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-20.10866993,-44.31488799
328197,2020-12-16 00:00:00.000,"quarta-feira",1899-12-30 04:50:00.000,"MG","381",704,"LAVRAS","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Curva","Rural",1,0,1,0,0,0,1,1,-21.34177704,-45.17643719
8142,2017-01-31 00:00:00.000,"terça-feira",1899-12-30 14:00:00.000,"MG","40",564,"NOVA LIMA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Urbano",1,0,1,0,0,0,1,1,-20.16133817,-43.96476871
11856,2017-02-13 00:00:00.000,"segunda-feira",1899-12-30 11:55:00.000,"MG","262",445,"NOVA SERRANA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-19.8679,-44.988
13040,2017-02-18 00:00:00.000,"sábado",1899-12-30 13:35:00.000,"MG","381",654,"SANTO ANTONIO DO AMPARO","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-20.97840622,-44.94099487
18628,2017-03-10 00:00:00.000,"sexta-feira",1899-12-30 19:40:00.000,"MG","356",268,"MURIAE","Homem","Falta de Atenção à Condução","Colisão transversal","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Não Informado","Urbano",1,0,1,0,0,0,1,1,-21.12814968,-42.34621435
19842,2017-03-15 00:00:00.000,"quarta-feira",1899-12-30 09:10:00.000,"MG","381",581,"CARMOPOLIS DE MINAS","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-20.4892,-44.5989
39950,2017-05-23 00:00:00.000,"terça-feira",1899-12-30 15:30:00.000,"MG","153",67,"PRATA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.02009565,-49.01367188
42800,2017-06-03 00:00:00.000,"sábado",1899-12-30 06:40:00.000,"MG","40",601,"OURO PRETO","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Amanhecer","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-20.43509616,-43.84928942
42866,2017-06-03 00:00:00.000,"sábado",1899-12-30 12:20:00.000,"MG","381",807,"SAO GONCALO DO SAPUCAI","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-21.98500487,-45.64762747
45642,2017-06-13 00:00:00.000,"terça-feira",1899-12-30 05:00:00.000,"MG","262",389,"PARA DE MINAS","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.9117,-44.5042
46461,2017-06-15 00:00:00.000,"quinta-feira",1899-12-30 22:30:00.000,"MG","40",565,"NOVA LIMA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-20.1784,-43.9663
58158,2017-07-29 00:00:00.000,"sábado",1899-12-30 21:30:00.000,"MG","50",30,"ARAGUARI","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-18.61530306,-48.08246702
65385,2017-08-26 00:00:00.000,"sábado",1899-12-30 23:05:00.000,"MG","381",840,"SAO SEBASTIAO DA BELA VISTA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-22.17198078,-45.83786058
68176,2017-09-06 00:00:00.000,"quarta-feira",1899-12-30 16:30:00.000,"MG","365",627,"UBERLANDIA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-18.9049,-48.2878
72540,2017-08-14 00:00:00.000,"segunda-feira",1899-12-30 10:30:00.000,"MG","452",255,"PERDIZES","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.41112941,-47.30588436
72919,2017-09-25 00:00:00.000,"segunda-feira",1899-12-30 07:50:00.000,"MG","40",462,"SETE LAGOAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.4217,-44.3389
73110,2017-09-25 00:00:00.000,"segunda-feira",1899-12-30 20:00:00.000,"MG","40",44,"PARACATU","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Não Informado","Urbano",1,0,1,0,0,0,1,1,-17.23241945,-46.85153099
73817,2017-09-29 00:00:00.000,"sexta-feira",1899-12-30 02:30:00.000,"MG","381",685,"LAVRAS","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-21.17049036,-45.12685739
76514,2017-10-08 00:00:00.000,"domingo",1899-12-30 06:50:00.000,"MG","40",547,"NOVA LIMA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Amanhecer","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-20.0247,-43.9696
80692,2017-10-23 00:00:00.000,"segunda-feira",1899-12-30 23:30:00.000,"MG","153",12,"ARAPORA","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-18.529332,-49.19146
85757,2017-11-13 00:00:00.000,"segunda-feira",1899-12-30 04:40:00.000,"MG","381",456,"BELO HORIZONTE","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.84127,-43.87259
100840,2017-09-15 00:00:00.000,"sexta-feira",1899-12-30 10:20:00.000,"MG","40",697,"BARBACENA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-21.19018,-43.75158
112761,2018-02-20 00:00:00.000,"terça-feira",1899-12-30 06:35:00.000,"MG","365",415,"PATOS DE MINAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-18.67545,-46.54653
130316,2018-04-26 00:00:00.000,"quinta-feira",1899-12-30 14:00:00.000,"MG","251",488,"FRANCISCO SA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-16.5129,-43.5528
130560,2018-04-27 00:00:00.000,"sexta-feira",1899-12-30 16:30:00.000,"MG","365",627,"UBERLANDIA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-18.9105,-48.3052
130565,2018-04-27 00:00:00.000,"sexta-feira",1899-12-30 09:20:00.000,"MG","381",350,"JOAO MONLEVADE","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.85982814,-43.1131196
132030,2018-05-04 00:00:00.000,"sexta-feira",1899-12-30 15:15:00.000,"MG","381",299,"ANTONIO DIAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Urbano",1,0,1,0,0,0,1,1,-19.618351,-42.846618
137937,2018-06-04 00:00:00.000,"segunda-feira",1899-12-30 22:10:00.000,"MG","262",410,"IGARATINGA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.9024,-44.6924
138075,2018-06-05 00:00:00.000,"terça-feira",1899-12-30 18:10:00.000,"MG","40",611,"CONGONHAS","Homem","Falta de Atenção à Condução","Colisão transversal","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Não Informado","Urbano",1,0,1,0,0,0,1,1,-20.51701157,-43.83769155
141401,2018-06-20 00:00:00.000,"quarta-feira",1899-12-30 15:15:00.000,"MG","381",641,"SANTO ANTONIO DO AMPARO","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-20.9132,-44.8643
146002,2018-07-11 00:00:00.000,"quarta-feira",1899-12-30 21:30:00.000,"MG","381",315,"NOVA ERA","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.7609,-43.0306
146303,2018-07-13 00:00:00.000,"sexta-feira",1899-12-30 10:25:00.000,"MG","40",43,"PARACATU","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Urbano",1,0,1,0,0,0,1,1,-17.2277505,-46.85859919
147725,2018-07-20 00:00:00.000,"sexta-feira",1899-12-30 05:20:00.000,"MG","251",495,"FRANCISCO SA","Homem","Falta de Atenção à Condução","Colisão lateral","Com Vítimas Feridas","Amanhecer","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-16.5505,-43.6031
155575,2018-08-27 00:00:00.000,"segunda-feira",1899-12-30 07:40:00.000,"MG","262",810,"UBERABA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-19.770862,-47.9753
161113,2018-09-22 00:00:00.000,"sábado",1899-12-30 15:00:00.000,"MG","381",803,"SAO GONCALO DO SAPUCAI","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-21.9614,-45.626000000000012
163068,2018-10-03 00:00:00.000,"quarta-feira",1899-12-30 10:30:00.000,"MG","50",83,"UBERLANDIA","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-18.99972167,-48.21023941
164568,2018-09-04 00:00:00.000,"terça-feira",1899-12-30 13:20:00.000,"MG","381",295,"ANTONIO DIAS","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.623509100000003,-42.85504818
166269,2018-10-18 00:00:00.000,"quinta-feira",1899-12-30 19:10:00.000,"MG","381",491,"BETIM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.9616,-44.1603
167098,2018-10-22 00:00:00.000,"segunda-feira",1899-12-30 19:45:00.000,"MG","381",921,"CAMANDUCAIA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-22.7658,-46.1763
178476,2018-12-16 00:00:00.000,"domingo",1899-12-30 03:30:00.000,"MG","381",477,"CONTAGEM","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-19.9605,-44.0357
179287,2018-12-19 00:00:00.000,"quarta-feira",1899-12-30 16:50:00.000,"MG","381",480,"CONTAGEM","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-19.9586,-44.0608
184764,2019-01-12 00:00:00.000,"sábado",1899-12-30 13:30:00.000,"MG","40",511,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-19.7926,-44.1112
204656,2019-04-21 00:00:00.000,"domingo",1899-12-30 12:15:00.000,"MG","251",234,"SANTA CRUZ DE SALINAS","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-15.98126,-41.73564
210198,2019-05-18 00:00:00.000,"sábado",1899-12-30 01:00:00.000,"MG","153",12,"ARAPORA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-18.52416,-49.1908
213090,2019-06-02 00:00:00.000,"domingo",1899-12-30 05:00:00.000,"MG","40",509,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-19.76729,-44.12856
214779,2019-06-09 00:00:00.000,"domingo",1899-12-30 22:45:00.000,"MG","262",615,"IBIA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.58551,-46.32495
215638,2019-06-14 00:00:00.000,"sexta-feira",1899-12-30 18:15:00.000,"MG","381",695,"LAVRAS","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-21.2764,-45.139140000000012
220596,2019-07-07 00:00:00.000,"domingo",1899-12-30 17:40:00.000,"MG","40",509,"RIBEIRAO DAS NEVES","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Anoitecer","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-19.76729,-44.12856
221956,2019-07-14 00:00:00.000,"domingo",1899-12-30 02:30:00.000,"MG","116",353,"JAMPRUCA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-18.40985,-41.82022
222263,2019-07-15 00:00:00.000,"segunda-feira",1899-12-30 12:00:00.000,"MG","50",133,"UBERABA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.41574,-48.07159
224749,2019-07-26 00:00:00.000,"sexta-feira",1899-12-30 14:05:00.000,"MG","40",822,"SIMAO PEREIRA","Homem","Falta de Atenção à Condução","Colisão traseira","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-21.95324,-43.30086
227785,2019-08-10 00:00:00.000,"sábado",1899-12-30 03:00:00.000,"MG","116",528,"CARATINGA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-19.79403,-42.13731
229251,2019-08-17 00:00:00.000,"sábado",1899-12-30 05:00:00.000,"MG","40",795,"JUIZ DE FORA","Homem","Falta de Atenção à Condução","Capotamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-21.80352,-43.39998
230144,2019-08-21 00:00:00.000,"quarta-feira",1899-12-30 09:40:00.000,"MG","381",617,"OLIVEIRA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-20.761570000000006,-44.777
231473,2019-08-26 00:00:00.000,"segunda-feira",1899-12-30 15:00:00.000,"MG","40",527,"CONTAGEM","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-19.9015,-44.04939
237507,2019-09-23 00:00:00.000,"segunda-feira",1899-12-30 07:10:00.000,"MG","153",11,"ARAPORA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-18.52225,-49.19044
237903,2019-09-25 00:00:00.000,"quarta-feira",1899-12-30 08:05:00.000,"MG","40",15,"PARACATU","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-17.07769,-47.03616
240361,2019-10-05 00:00:00.000,"sábado",1899-12-30 18:20:00.000,"MG","40",378,"CURVELO","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Anoitecer","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-18.8649,-44.73658
240616,2019-10-06 00:00:00.000,"domingo",1899-12-30 17:20:00.000,"MG","365",621,"UBERLANDIA","Homem","Falta de Atenção à Condução","Queda de ocupante de veículo","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-18.9048,-48.29053
243022,2019-10-17 00:00:00.000,"quinta-feira",1899-12-30 17:40:00.000,"MG","50",179,"UBERABA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.778270000000006,-47.93141
259168,2019-12-27 00:00:00.000,"sexta-feira",1899-12-30 19:40:00.000,"MG","381",864,"POUSO ALEGRE","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-22.38757,-45.95265
269282,2020-02-14 00:00:00.000,"sexta-feira",1899-12-30 18:23:00.000,"MG","381",616,"OLIVEIRA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-20.75304819,-44.77475634
278291,2020-04-04 00:00:00.000,"sábado",1899-12-30 00:30:00.000,"MG","50",179,"UBERABA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-19.77827047,-47.93140998
279528,2020-04-12 00:00:00.000,"domingo",1899-12-30 15:50:00.000,"MG","40",431,"PARAOPEBA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.19728375,-44.47966179
280114,2020-04-16 00:00:00.000,"quinta-feira",1899-12-30 19:00:00.000,"MG","381",455,"BELO HORIZONTE","Homem","Falta de Atenção à Condução","Colisão com objeto estático","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-19.84125273,-43.88537854
280163,2020-04-17 00:00:00.000,"sexta-feira",1899-12-30 07:40:00.000,"MG","262",145,"RIO CASCA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-20.03578173,-42.73569975
280447,2020-04-18 00:00:00.000,"sábado",1899-12-30 19:40:00.000,"MG","262",437,"NOVA SERRANA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Plena Noite","Céu Claro","Dupla","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.89622194,-44.86972815
282171,2020-04-30 00:00:00.000,"quinta-feira",1899-12-30 15:30:00.000,"MG","381",367,"SAO GONCALO DO RIO ABAIXO","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-19.84959351,-43.27455396
284224,2020-05-13 00:00:00.000,"quarta-feira",1899-12-30 09:00:00.000,"MG","262",802,"UBERABA","Homem","Falta de Atenção à Condução","Saída de leito carroçável","Com Vítimas Feridas","Pleno dia","Céu Claro","Dupla","Não Informado","Urbano",1,0,1,0,0,0,1,1,-19.779234,-47.964844
288283,2020-06-05 00:00:00.000,"sexta-feira",1899-12-30 09:35:00.000,"MG","116",668,"SAO FRANCISCO DO GLORIA","Homem","Falta de Atenção à Condução","Tombamento","Com Vítimas Feridas","Pleno dia","Céu Claro","Simples","Não Informado","Rural",1,0,1,0,0,0,1,1,-20.851168,-42.32131801
