Property_Number,api_no,well_type,time_from,time_to,activity_phase,event_objective_1,Min of INT1
"10410J","4247538082","HORIZONTAL",2020-01-09 00:00:00.000,2020-01-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-09 00:00:00.000,2020-01-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-09 00:00:00.000,2020-01-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-14 00:00:00.000,2020-01-14 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-09 00:00:00.000,2020-01-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-09 00:00:00.000,2020-01-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-09 00:00:00.000,2020-01-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-09 00:00:00.000,2020-01-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-09 00:00:00.000,2020-01-09 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-14 00:00:00.000,2020-01-14 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-14 00:00:00.000,2020-01-14 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-14 00:00:00.000,2020-01-14 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-18 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-16 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-14 00:00:00.000,2020-01-14 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-17 00:00:00.000,2020-01-17 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"10410J","4247538082","HORIZONTAL",2020-01-16 00:00:00.000,2020-01-16 00:00:00.000,"DINT1","INTERMEDIATE",2020-01-07 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-30 00:00:00.000,2019-04-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-05 00:00:00.000,2019-05-05 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-05 00:00:00.000,2019-05-05 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-30 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-30 00:00:00.000,2019-04-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-30 00:00:00.000,2019-04-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-30 00:00:00.000,2019-04-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-30 00:00:00.000,2019-04-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-24 00:00:00.000,2019-04-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-24 00:00:00.000,2019-04-24 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-30 00:00:00.000,2019-04-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-05 00:00:00.000,2019-05-05 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-24 00:00:00.000,2019-04-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-05 00:00:00.000,2019-05-05 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-28 00:00:00.000,2019-04-28 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-05 00:00:00.000,2019-05-05 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-30 00:00:00.000,2019-04-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-04 00:00:00.000,2019-05-04 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-25 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-25 00:00:00.000,2019-04-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-25 00:00:00.000,2019-04-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-25 00:00:00.000,2019-04-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-25 00:00:00.000,2019-04-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-27 00:00:00.000,2019-04-27 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-27 00:00:00.000,2019-04-27 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-27 00:00:00.000,2019-04-28 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-05 00:00:00.000,2019-05-05 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-04 00:00:00.000,2019-05-04 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-04 00:00:00.000,2019-05-04 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-04 00:00:00.000,2019-05-04 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-04 00:00:00.000,2019-05-04 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-04 00:00:00.000,2019-05-04 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-25 00:00:00.000,2019-04-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-25 00:00:00.000,2019-04-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-05 00:00:00.000,2019-05-05 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-28 00:00:00.000,2019-04-28 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-28 00:00:00.000,2019-04-28 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-28 00:00:00.000,2019-04-28 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-05 00:00:00.000,2019-05-05 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-04 00:00:00.000,2019-05-05 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-30 00:00:00.000,2019-04-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-25 00:00:00.000,2019-04-25 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-29 00:00:00.000,2019-04-29 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-04 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-30 00:00:00.000,2019-04-30 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-01 00:00:00.000,2019-05-01 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-27 00:00:00.000,2019-04-27 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-27 00:00:00.000,2019-04-27 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-27 00:00:00.000,2019-04-27 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-27 00:00:00.000,2019-04-27 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-27 00:00:00.000,2019-04-27 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-27 00:00:00.000,2019-04-27 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-27 00:00:00.000,2019-04-27 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-27 00:00:00.000,2019-04-27 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-03 00:00:00.000,2019-05-03 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-05-02 00:00:00.000,2019-05-02 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-27 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-28 00:00:00.000,2019-04-28 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-28 00:00:00.000,2019-04-28 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-26 00:00:00.000,2019-04-26 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-28 00:00:00.000,2019-04-29 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-29 00:00:00.000,2019-04-29 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
"500262","4232941906","HORIZONTAL",2019-04-29 00:00:00.000,2019-04-29 00:00:00.000,"DINT1","INTERMEDIATE",2019-04-24 00:00:00.000
