num_boletim,data_hora_boletim,numero_envolvido,condutor,codigo_severidade,desc_severidade,sexo,cinto_seguranca,Embreagues,Idade,nascimento,categoria_habilitacao,descricao_habilitacao,declaracao_obito,cod_severidade_antiga,especie_veiculo,pedestre,passageiro
"2017-001496382-001",2017-01-20 15:22:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",69,"28/07/1947","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-002902958-001",2017-02-07 07:48:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",34,"06/01/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-002980692-001",2017-02-07 17:00:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",51,"14/01/1966","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-004453285-001",2017-02-28 16:53:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",37,"26/05/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-003864108-001",2017-02-20 18:43:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",22,"09/01/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-004823321-001",2017-03-05 20:26:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",31,"06/06/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-004830890-001",2017-03-06 07:25:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",38,"14/08/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-003958163-001",2017-02-21 19:33:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",31,"12/11/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-003981600-001",2017-02-22 08:02:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",40,"28/06/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-003993422-001",2017-02-22 09:26:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",63,"22/03/1953","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-003994834-001",2017-02-22 08:59:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",40,"04/02/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024211219-001",2017-09-06 12:11:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",27,"17/09/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024229790-001",2017-09-06 14:42:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",34,"27/05/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024248925-001",2017-09-06 15:25:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",22,"30/11/1994","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026858193-001",2017-09-23 07:03:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",32,"12/02/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026860829-001",2017-09-23 10:38:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",36,"19/07/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026865113-001",2017-09-22 13:40:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",31,"29/04/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026870630-001",2017-09-23 10:48:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",44,"22/10/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026890186-001",2017-09-23 14:11:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",26,"18/09/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026929040-001",2017-09-23 20:11:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",25,"14/08/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026929852-001",2017-09-23 20:00:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",39,"08/03/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029093347-001",2017-10-07 23:19:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",26,"27/12/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029108074-001",2017-10-08 01:35:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",30,"19/11/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029139874-001",2017-10-08 11:53:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",58,"09/12/1958","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021835424-001",2017-08-22 12:09:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",50,"09/02/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021851035-002",2017-08-22 08:25:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",39,"27/11/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029275426-001",2017-10-09 10:04:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",49,"20/06/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029565508-001",2017-10-10 22:03:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",38,"03/09/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029626892-001",2017-10-11 08:06:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",46,"29/04/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021979684-001",2017-08-23 12:28:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",33,"21/05/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-021998888-001",2017-08-17 12:10:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",41,"15/07/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022066791-001",2017-08-23 21:50:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",49,"29/11/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022117074-001",2017-08-24 07:15:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",43,"19/03/1974","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022122290-001",2017-08-23 17:10:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",20,"27/09/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024348709-001",2017-09-07 12:09:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",21,"05/04/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024470878-001",2017-09-07 13:00:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",37,"31/12/1979","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029908363-001",2017-10-13 10:54:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",35,"25/01/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-029963050-001",2017-10-13 17:06:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",33,"12/04/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022176906-001",2017-08-24 10:36:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",27,"24/04/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022216430-001",2017-08-24 16:52:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",39,"20/03/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022250854-001",2017-08-24 21:10:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",25,"24/06/1992","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022252418-001",2017-08-24 22:37:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",29,"12/01/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022278093-001",2017-08-25 07:37:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",49,"24/04/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024480412-001",2017-09-06 06:45:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",42,"25/08/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024681134-001",2017-09-09 20:06:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",27,"02/05/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026982944-001",2017-09-24 08:53:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",31,"12/12/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-026985149-001",2017-09-24 07:55:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",20,"08/06/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-030752034-001",2017-10-18 18:11:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",27,"26/06/1990","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-030813215-002",2017-10-19 07:41:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",27,"00/00/0000","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-030813334-001",2017-10-19 07:13:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",59,"24/11/1957","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022297832-001",2017-08-22 09:30:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",26,"03/01/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022392457-001",2017-08-25 18:10:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",27,"18/10/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024808871-001",2017-09-10 18:14:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",41,"02/10/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024867904-001",2017-09-11 07:41:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",26,"07/09/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024896358-002",2017-09-02 23:30:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",45,"25/04/1972","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027227241-001",2017-09-25 20:37:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",37,"04/07/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027234347-001",2017-09-25 21:26:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",73,"21/08/1944","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031393688-001",2017-10-23 06:31:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",40,"18/03/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031403027-001",2017-10-23 10:11:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",37,"05/04/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022457413-001",2017-08-26 09:56:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",27,"15/09/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022483227-001",2017-08-26 14:52:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",29,"23/02/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022489945-001",2017-08-26 10:42:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",30,"26/03/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024930185-001",2017-08-13 14:30:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",51,"21/12/1965","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-024948475-001",2017-09-11 16:17:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",51,"18/02/1966","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-025001290-001",2017-09-11 20:15:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",49,"21/09/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027330163-001",2017-09-26 12:10:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",21,"28/02/1996","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027338880-001",2017-09-26 15:15:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",25,"14/10/1991","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027353506-001",2017-09-26 19:21:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",31,"28/11/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031839524-001",2017-10-25 18:23:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",20,"11/07/1997","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031848030-001",2017-10-25 18:31:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",41,"15/11/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031849859-001",2017-10-25 16:50:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",44,"13/06/1973","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031877711-001",2017-10-25 18:37:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",46,"30/06/1971","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031932910-001",2017-10-26 10:55:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",63,"15/06/1954","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-031956227-001",2017-10-26 10:51:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",34,"21/09/1983","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022568660-001",2017-08-27 06:38:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",49,"24/10/1967","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022749024-001",2017-08-28 15:23:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",35,"23/05/1982","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-025122943-001",2017-09-12 14:39:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",64,"08/11/1952","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027426419-001",2017-09-27 07:40:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",30,"23/09/1987","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027512180-001",2017-09-27 15:27:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",49,"11/07/1968","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-030928592-001",2017-10-19 22:41:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",32,"14/04/1985","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-030976430-001",2017-10-20 08:26:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",39,"06/02/1978","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022791207-001",2017-08-28 17:45:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",59,"27/10/1957","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022800316-001",2017-08-28 18:24:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",48,"22/02/1969","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022800905-001",2017-08-28 18:01:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",54,"05/12/1962","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022804788-001",2017-08-28 14:06:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",24,"22/02/1993","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-025256210-001",2017-09-13 11:35:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",36,"28/06/1981","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-025263238-001",2017-09-13 11:46:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",19,"17/06/1998","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-025356167-001",2017-09-13 22:41:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",31,"09/04/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027615123-001",2017-09-28 12:01:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",53,"16/11/1963","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027663200-001",2017-09-29 07:06:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",51,"22/01/1966","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-032161780-001",2017-10-27 13:23:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",58,"06/03/1959","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022937204-001",2017-08-25 17:20:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",37,"12/02/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022963334-001",2017-08-16 17:35:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",40,"02/12/1976","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-022988247-002",2017-08-29 20:06:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",28,"05/09/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-025530789-001",2017-09-15 08:07:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",40,"04/02/1977","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027728081-001",2017-09-28 23:02:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",27,"21/10/1989","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027880708-001",2017-09-29 17:28:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",30,"25/12/1986","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-027882252-001",2017-09-29 20:26:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",29,"30/07/1988","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-030099284-001",2017-10-14 17:53:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",32,"17/10/1984","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-030105424-001",2017-10-14 18:02:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",21,"26/12/1995","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-030313815-001",2017-10-16 09:37:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",36,"19/10/1980","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-023059587-001",2017-08-30 09:09:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",42,"03/08/1975","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
"2017-023072257-001",2017-08-30 08:45:00.000,1,"S",3,"SEM FERIMENTOS","F","SIM","NÃO",71,"19/06/1946","B","VEICULOS MOTOR. COM ATE 8 PASSAGEIROS, PESO MAXIMO 3500 KG",0,0,"AUTOMOVEL","N","N"
