numero_boletim,data hora_boletim,data_inclusao,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,local_sinalizado,velocidade_permitida,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,valor_ups,descricao_ups,hora_boletim,Nr Dia da Semana,Nome Dia da Semana,Período
"2016-011567279-001",2016-05-28 16:48:00.000,2016-05-28 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,6,"Sábado","Tarde"
"2016-011761130-001",2016-05-31 08:31:00.000,2016-05-31 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,2,"Terça-feira","Manhã"
"2016-012812641-001",2016-06-13 18:56:00.000,2016-06-13 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,1,"Segunda-feira","Noite"
"2016-015932900-001",2016-07-23 21:06:00.000,2016-07-23 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",21,6,"Sábado","Noite"
"2016-016434896-001",2016-07-30 00:58:00.000,2016-07-30 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",0,6,"Sábado","Madrugada"
"2016-016774254-001",2016-08-03 14:38:00.000,2016-08-03 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,3,"Quarta-feira","Tarde"
"2016-017295543-001",2016-08-10 09:50:00.000,2016-08-10 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,3,"Quarta-feira","Manhã"
"2016-017401367-001",2016-08-11 11:13:00.000,2016-08-11 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,4,"Quinta-feira","Manhã"
"2016-018952160-001",2016-08-31 07:51:00.000,2016-08-31 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,3,"Quarta-feira","Manhã"
"2016-019211953-001",2016-09-03 13:41:00.000,2016-09-03 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",13,6,"Sábado","Tarde"
"2016-019814340-001",2016-09-11 15:11:00.000,2016-09-11 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,0,"Domingo","Tarde"
"2016-022791880-001",2016-10-19 08:16:00.000,2016-10-19 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,3,"Quarta-feira","Manhã"
"2016-025345756-001",2016-11-22 12:54:00.000,2016-11-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",12,2,"Terça-feira","Tarde"
"2016-025712360-001",2016-11-27 16:25:00.000,2016-11-27 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,0,"Domingo","Tarde"
"2016-026224582-001",2016-12-04 04:37:00.000,2016-12-04 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",4,0,"Domingo","Madrugada"
"2017-001574047-001",2017-01-22 01:45:00.000,2017-01-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",1,0,"Domingo","Madrugada"
"2017-032644340-001",2017-10-30 17:12:00.000,2017-10-30 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,1,"Segunda-feira","Tarde"
"2017-026760324-001",2017-09-22 17:04:00.000,2017-09-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,5,"Sexta-feira","Tarde"
"2017-027182380-001",2017-09-22 06:30:00.000,2017-09-25 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",6,5,"Sexta-feira","Manhã"
"2017-025544544-001",2017-09-15 08:17:00.000,2017-09-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,5,"Sexta-feira","Manhã"
"2017-015706245-001",2017-07-12 19:40:00.000,2017-07-12 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,3,"Quarta-feira","Noite"
"2017-013935693-001",2017-06-30 19:14:00.000,2017-06-30 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,5,"Sexta-feira","Noite"
"2017-009218509-001",2017-05-03 10:38:00.000,2017-05-03 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,3,"Quarta-feira","Manhã"
"2017-013187106-001",2017-06-23 23:46:00.000,2017-06-24 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",23,5,"Sexta-feira","Noite"
"2017-011032014-001",2017-05-26 20:53:00.000,2017-05-26 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",20,5,"Sexta-feira","Noite"
"2017-013561081-001",2017-06-28 16:15:00.000,2017-06-28 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,3,"Quarta-feira","Tarde"
"2017-012522980-001",2017-06-15 02:39:00.000,2017-06-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",2,4,"Quinta-feira","Madrugada"
"2017-008483265-001",2017-04-22 21:28:00.000,2017-04-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",21,6,"Sábado","Noite"
"2018-010007853-001",2018-03-05 18:00:00.000,2018-03-05 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,1,"Segunda-feira","Noite"
"2018-002855166-001",2018-01-20 14:43:00.000,2018-01-20 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,6,"Sábado","Tarde"
"2018-003623804-001",2018-01-25 14:45:00.000,2018-01-25 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,4,"Quinta-feira","Tarde"
"2018-005500143-001",2018-02-06 18:03:00.000,2018-02-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,2,"Terça-feira","Noite"
"2018-006916478-001",2018-02-15 10:58:00.000,2018-02-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,4,"Quinta-feira","Manhã"
"2018-007008218-001",2018-02-15 18:38:00.000,2018-02-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,4,"Quinta-feira","Noite"
"2018-014469678-001",2018-04-01 16:55:00.000,2018-04-01 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,0,"Domingo","Tarde"
"2018-025376365-001",2018-06-09 09:12:00.000,2018-06-09 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,6,"Sábado","Manhã"
"2018-014907323-001",2018-04-04 07:14:00.000,2018-04-04 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,3,"Quarta-feira","Manhã"
"2018-020898373-001",2018-05-11 16:21:00.000,2018-05-11 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,5,"Sexta-feira","Tarde"
"2018-027311392-001",2018-06-21 14:19:00.000,2018-06-21 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,4,"Quinta-feira","Tarde"
"2018-027489077-001",2018-06-22 15:11:00.000,2018-06-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,5,"Sexta-feira","Tarde"
"2018-011553325-001",2018-03-14 14:33:00.000,2018-03-14 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,3,"Quarta-feira","Tarde"
"2018-017092092-001",2018-04-17 18:31:00.000,2018-04-17 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,2,"Terça-feira","Noite"
"2018-013034951-001",2018-03-23 10:50:00.000,2018-03-23 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,5,"Sexta-feira","Manhã"
"2018-029599180-001",2018-07-05 17:24:00.000,2018-07-05 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,4,"Quinta-feira","Tarde"
"2018-029612560-001",2018-07-05 19:31:00.000,2018-07-05 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,4,"Quinta-feira","Noite"
"2018-030112742-001",2018-07-09 09:26:00.000,2018-07-09 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,1,"Segunda-feira","Manhã"
"2018-019119769-002",2018-04-30 16:40:00.000,2018-04-30 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,1,"Segunda-feira","Tarde"
"2018-019470785-001",2018-05-02 19:16:00.000,2018-05-02 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,3,"Quarta-feira","Noite"
"2018-043429987-001",2018-09-27 15:18:00.000,2018-09-28 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,4,"Quinta-feira","Tarde"
"2018-037860718-001",2018-08-25 08:30:00.000,2018-08-25 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,6,"Sábado","Manhã"
"2018-033366861-001",2018-07-29 09:03:00.000,2018-07-29 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,0,"Domingo","Manhã"
"2018-038973801-001",2018-08-31 18:59:00.000,2018-08-31 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,5,"Sexta-feira","Noite"
"2018-044674888-001",2018-10-06 11:39:00.000,2018-10-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,6,"Sábado","Manhã"
"2018-039756809-001",2018-09-05 18:21:00.000,2018-09-05 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,3,"Quarta-feira","Noite"
"2018-040157052-001",2018-09-08 14:40:00.000,2018-09-08 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,6,"Sábado","Tarde"
"2018-046032751-001",2018-10-15 08:50:00.000,2018-10-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,1,"Segunda-feira","Manhã"
"2018-048840584-001",2018-11-01 07:21:00.000,2018-11-01 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,4,"Quinta-feira","Manhã"
"2018-034970670-001",2018-08-08 07:45:00.000,2018-08-08 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,3,"Quarta-feira","Manhã"
"2018-046644516-001",2018-10-18 19:20:00.000,2018-10-18 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,4,"Quinta-feira","Noite"
"2018-042387489-001",2018-09-22 07:41:00.000,2018-09-22 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",7,6,"Sábado","Manhã"
"2018-050370732-001",2018-11-11 13:19:00.000,2018-11-11 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",13,0,"Domingo","Tarde"
"2018-052801776-001",2018-11-27 08:02:00.000,2018-11-27 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,2,"Terça-feira","Manhã"
"2018-056564290-001",2018-12-20 15:28:00.000,2018-12-20 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,4,"Quinta-feira","Tarde"
"2018-055799961-001",2018-12-15 19:03:00.000,2018-12-15 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,6,"Sábado","Noite"
"2018-055976916-001",2018-12-17 08:38:00.000,2018-12-17 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,1,"Segunda-feira","Manhã"
"2016-002396578-001",2016-02-01 19:38:00.000,2016-02-01 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,1,"Segunda-feira","Noite"
"2016-002580671-001",2016-02-03 20:31:00.000,2016-02-03 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",20,3,"Quarta-feira","Noite"
"2016-002637490-001",2016-02-04 12:58:00.000,2016-02-04 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",12,4,"Quinta-feira","Tarde"
"2016-002694223-001",2016-02-05 09:56:00.000,2016-02-05 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",9,5,"Sexta-feira","Manhã"
"2016-003009988-001",2016-02-09 17:24:00.000,2016-02-09 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",17,2,"Terça-feira","Tarde"
"2016-004172239-001",2016-02-24 08:01:00.000,2016-02-24 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",8,3,"Quarta-feira","Manhã"
"2016-006713588-001",2016-03-27 20:11:00.000,2016-03-27 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",20,0,"Domingo","Noite"
"2016-008185211-001",2016-04-14 10:12:00.000,2016-04-14 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,4,"Quinta-feira","Manhã"
"2016-008860407-001",2016-04-23 10:07:00.000,2016-04-23 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",10,6,"Sábado","Manhã"
"2016-012276384-001",2016-06-06 18:03:00.000,2016-06-06 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,1,"Segunda-feira","Noite"
"2016-012670787-001",2016-06-11 15:54:00.000,2016-06-11 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",15,6,"Sábado","Tarde"
"2016-014742934-001",2016-07-08 11:43:00.000,2016-07-08 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",11,5,"Sexta-feira","Manhã"
"2016-017443593-001",2016-08-11 18:24:00.000,2016-08-11 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",18,4,"Quinta-feira","Noite"
"2016-017497285-001",2016-08-12 14:04:00.000,2016-08-12 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",14,5,"Sexta-feira","Tarde"
"2016-020223020-001",2016-09-16 06:53:00.000,2016-09-16 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",6,5,"Sexta-feira","Manhã"
"2016-020823660-001",2016-09-23 12:44:00.000,2016-09-23 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",12,5,"Sexta-feira","Tarde"
"2016-022050275-001",2016-10-09 12:35:00.000,2016-10-09 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",12,0,"Domingo","Tarde"
"2016-022648290-001",2016-10-17 16:01:00.000,2016-10-17 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",16,1,"Segunda-feira","Tarde"
"2016-022929750-001",2016-10-20 19:24:00.000,2016-10-20 00:00:00.000," H01002","ABALROAMENTO COM VITIMA",0,"NAO INFORMADO",0,"NAO INFORMADO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO",19,4,"Quinta-feira","Noite"
