Date,Year,Quarter,MonthOfYear,DayOfMonth,Month Name,Short Month & Year,Quarter & Year,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Month & Year
2017-10-10 00:00:00.000,2017,4,10,10,"October","Oct 2017","Q4 2017",1,"Tuesday",2017-10-15 00:00:00.000,42,20171000,20170400,"17","FY18","October 2017"
2017-10-11 00:00:00.000,2017,4,10,11,"October","Oct 2017","Q4 2017",2,"Wednesday",2017-10-15 00:00:00.000,42,20171000,20170400,"17","FY18","October 2017"
2017-10-12 00:00:00.000,2017,4,10,12,"October","Oct 2017","Q4 2017",3,"Thursday",2017-10-15 00:00:00.000,42,20171000,20170400,"17","FY18","October 2017"
2017-10-13 00:00:00.000,2017,4,10,13,"October","Oct 2017","Q4 2017",4,"Friday",2017-10-15 00:00:00.000,42,20171000,20170400,"17","FY18","October 2017"
2017-10-14 00:00:00.000,2017,4,10,14,"October","Oct 2017","Q4 2017",5,"Saturday",2017-10-15 00:00:00.000,42,20171000,20170400,"17","FY18","October 2017"
2017-10-15 00:00:00.000,2017,4,10,15,"October","Oct 2017","Q4 2017",6,"Sunday",2017-10-15 00:00:00.000,42,20171000,20170400,"17","FY18","October 2017"
2018-10-15 00:00:00.000,2018,4,10,15,"October","Oct 2018","Q4 2018",0,"Monday",2018-10-21 00:00:00.000,42,20181000,20180400,"18","FY19","October 2018"
2018-10-16 00:00:00.000,2018,4,10,16,"October","Oct 2018","Q4 2018",1,"Tuesday",2018-10-21 00:00:00.000,42,20181000,20180400,"18","FY19","October 2018"
2018-10-17 00:00:00.000,2018,4,10,17,"October","Oct 2018","Q4 2018",2,"Wednesday",2018-10-21 00:00:00.000,42,20181000,20180400,"18","FY19","October 2018"
2018-10-18 00:00:00.000,2018,4,10,18,"October","Oct 2018","Q4 2018",3,"Thursday",2018-10-21 00:00:00.000,42,20181000,20180400,"18","FY19","October 2018"
2018-10-19 00:00:00.000,2018,4,10,19,"October","Oct 2018","Q4 2018",4,"Friday",2018-10-21 00:00:00.000,42,20181000,20180400,"18","FY19","October 2018"
2018-10-20 00:00:00.000,2018,4,10,20,"October","Oct 2018","Q4 2018",5,"Saturday",2018-10-21 00:00:00.000,42,20181000,20180400,"18","FY19","October 2018"
2018-10-21 00:00:00.000,2018,4,10,21,"October","Oct 2018","Q4 2018",6,"Sunday",2018-10-21 00:00:00.000,42,20181000,20180400,"18","FY19","October 2018"
2019-10-14 00:00:00.000,2019,4,10,14,"October","Oct 2019","Q4 2019",0,"Monday",2019-10-20 00:00:00.000,42,20191000,20190400,"19","FY20","October 2019"
2019-10-15 00:00:00.000,2019,4,10,15,"October","Oct 2019","Q4 2019",1,"Tuesday",2019-10-20 00:00:00.000,42,20191000,20190400,"19","FY20","October 2019"
2019-10-16 00:00:00.000,2019,4,10,16,"October","Oct 2019","Q4 2019",2,"Wednesday",2019-10-20 00:00:00.000,42,20191000,20190400,"19","FY20","October 2019"
2019-10-17 00:00:00.000,2019,4,10,17,"October","Oct 2019","Q4 2019",3,"Thursday",2019-10-20 00:00:00.000,42,20191000,20190400,"19","FY20","October 2019"
2019-10-18 00:00:00.000,2019,4,10,18,"October","Oct 2019","Q4 2019",4,"Friday",2019-10-20 00:00:00.000,42,20191000,20190400,"19","FY20","October 2019"
2019-10-19 00:00:00.000,2019,4,10,19,"October","Oct 2019","Q4 2019",5,"Saturday",2019-10-20 00:00:00.000,42,20191000,20190400,"19","FY20","October 2019"
2019-10-20 00:00:00.000,2019,4,10,20,"October","Oct 2019","Q4 2019",6,"Sunday",2019-10-20 00:00:00.000,42,20191000,20190400,"19","FY20","October 2019"
2020-10-12 00:00:00.000,2020,4,10,12,"October","Oct 2020","Q4 2020",0,"Monday",2020-10-18 00:00:00.000,42,20201000,20200400,"20","FY21","October 2020"
2020-10-13 00:00:00.000,2020,4,10,13,"October","Oct 2020","Q4 2020",1,"Tuesday",2020-10-18 00:00:00.000,42,20201000,20200400,"20","FY21","October 2020"
2020-10-14 00:00:00.000,2020,4,10,14,"October","Oct 2020","Q4 2020",2,"Wednesday",2020-10-18 00:00:00.000,42,20201000,20200400,"20","FY21","October 2020"
2020-10-15 00:00:00.000,2020,4,10,15,"October","Oct 2020","Q4 2020",3,"Thursday",2020-10-18 00:00:00.000,42,20201000,20200400,"20","FY21","October 2020"
2020-10-16 00:00:00.000,2020,4,10,16,"October","Oct 2020","Q4 2020",4,"Friday",2020-10-18 00:00:00.000,42,20201000,20200400,"20","FY21","October 2020"
2020-10-17 00:00:00.000,2020,4,10,17,"October","Oct 2020","Q4 2020",5,"Saturday",2020-10-18 00:00:00.000,42,20201000,20200400,"20","FY21","October 2020"
2020-10-18 00:00:00.000,2020,4,10,18,"October","Oct 2020","Q4 2020",6,"Sunday",2020-10-18 00:00:00.000,42,20201000,20200400,"20","FY21","October 2020"
2021-10-11 00:00:00.000,2021,4,10,11,"October","Oct 2021","Q4 2021",0,"Monday",2021-10-17 00:00:00.000,42,20211000,20210400,"21","FY22","October 2021"
2021-10-12 00:00:00.000,2021,4,10,12,"October","Oct 2021","Q4 2021",1,"Tuesday",2021-10-17 00:00:00.000,42,20211000,20210400,"21","FY22","October 2021"
2021-10-13 00:00:00.000,2021,4,10,13,"October","Oct 2021","Q4 2021",2,"Wednesday",2021-10-17 00:00:00.000,42,20211000,20210400,"21","FY22","October 2021"
2021-10-14 00:00:00.000,2021,4,10,14,"October","Oct 2021","Q4 2021",3,"Thursday",2021-10-17 00:00:00.000,42,20211000,20210400,"21","FY22","October 2021"
2021-10-15 00:00:00.000,2021,4,10,15,"October","Oct 2021","Q4 2021",4,"Friday",2021-10-17 00:00:00.000,42,20211000,20210400,"21","FY22","October 2021"
2021-10-16 00:00:00.000,2021,4,10,16,"October","Oct 2021","Q4 2021",5,"Saturday",2021-10-17 00:00:00.000,42,20211000,20210400,"21","FY22","October 2021"
2021-10-17 00:00:00.000,2021,4,10,17,"October","Oct 2021","Q4 2021",6,"Sunday",2021-10-17 00:00:00.000,42,20211000,20210400,"21","FY22","October 2021"
2022-10-10 00:00:00.000,2022,4,10,10,"October","Oct 2022","Q4 2022",0,"Monday",2022-10-16 00:00:00.000,42,20221000,20220400,"22","FY23","October 2022"
2022-10-11 00:00:00.000,2022,4,10,11,"October","Oct 2022","Q4 2022",1,"Tuesday",2022-10-16 00:00:00.000,42,20221000,20220400,"22","FY23","October 2022"
2022-10-12 00:00:00.000,2022,4,10,12,"October","Oct 2022","Q4 2022",2,"Wednesday",2022-10-16 00:00:00.000,42,20221000,20220400,"22","FY23","October 2022"
2022-10-13 00:00:00.000,2022,4,10,13,"October","Oct 2022","Q4 2022",3,"Thursday",2022-10-16 00:00:00.000,42,20221000,20220400,"22","FY23","October 2022"
2022-10-14 00:00:00.000,2022,4,10,14,"October","Oct 2022","Q4 2022",4,"Friday",2022-10-16 00:00:00.000,42,20221000,20220400,"22","FY23","October 2022"
2022-10-15 00:00:00.000,2022,4,10,15,"October","Oct 2022","Q4 2022",5,"Saturday",2022-10-16 00:00:00.000,42,20221000,20220400,"22","FY23","October 2022"
2022-10-16 00:00:00.000,2022,4,10,16,"October","Oct 2022","Q4 2022",6,"Sunday",2022-10-16 00:00:00.000,42,20221000,20220400,"22","FY23","October 2022"
2013-10-21 00:00:00.000,2013,4,10,21,"October","Oct 2013","Q4 2013",0,"Monday",2013-10-27 00:00:00.000,43,20131000,20130400,"13","FY14","October 2013"
2013-10-22 00:00:00.000,2013,4,10,22,"October","Oct 2013","Q4 2013",1,"Tuesday",2013-10-27 00:00:00.000,43,20131000,20130400,"13","FY14","October 2013"
2013-10-23 00:00:00.000,2013,4,10,23,"October","Oct 2013","Q4 2013",2,"Wednesday",2013-10-27 00:00:00.000,43,20131000,20130400,"13","FY14","October 2013"
2013-10-24 00:00:00.000,2013,4,10,24,"October","Oct 2013","Q4 2013",3,"Thursday",2013-10-27 00:00:00.000,43,20131000,20130400,"13","FY14","October 2013"
2013-10-25 00:00:00.000,2013,4,10,25,"October","Oct 2013","Q4 2013",4,"Friday",2013-10-27 00:00:00.000,43,20131000,20130400,"13","FY14","October 2013"
2013-10-26 00:00:00.000,2013,4,10,26,"October","Oct 2013","Q4 2013",5,"Saturday",2013-10-27 00:00:00.000,43,20131000,20130400,"13","FY14","October 2013"
2013-10-27 00:00:00.000,2013,4,10,27,"October","Oct 2013","Q4 2013",6,"Sunday",2013-10-27 00:00:00.000,43,20131000,20130400,"13","FY14","October 2013"
2014-10-20 00:00:00.000,2014,4,10,20,"October","Oct 2014","Q4 2014",0,"Monday",2014-10-26 00:00:00.000,43,20141000,20140400,"14","FY15","October 2014"
2014-10-21 00:00:00.000,2014,4,10,21,"October","Oct 2014","Q4 2014",1,"Tuesday",2014-10-26 00:00:00.000,43,20141000,20140400,"14","FY15","October 2014"
2014-10-22 00:00:00.000,2014,4,10,22,"October","Oct 2014","Q4 2014",2,"Wednesday",2014-10-26 00:00:00.000,43,20141000,20140400,"14","FY15","October 2014"
2014-10-23 00:00:00.000,2014,4,10,23,"October","Oct 2014","Q4 2014",3,"Thursday",2014-10-26 00:00:00.000,43,20141000,20140400,"14","FY15","October 2014"
2014-10-24 00:00:00.000,2014,4,10,24,"October","Oct 2014","Q4 2014",4,"Friday",2014-10-26 00:00:00.000,43,20141000,20140400,"14","FY15","October 2014"
2014-10-25 00:00:00.000,2014,4,10,25,"October","Oct 2014","Q4 2014",5,"Saturday",2014-10-26 00:00:00.000,43,20141000,20140400,"14","FY15","October 2014"
2014-10-26 00:00:00.000,2014,4,10,26,"October","Oct 2014","Q4 2014",6,"Sunday",2014-10-26 00:00:00.000,43,20141000,20140400,"14","FY15","October 2014"
2015-10-19 00:00:00.000,2015,4,10,19,"October","Oct 2015","Q4 2015",0,"Monday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","October 2015"
2015-10-20 00:00:00.000,2015,4,10,20,"October","Oct 2015","Q4 2015",1,"Tuesday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","October 2015"
2015-10-21 00:00:00.000,2015,4,10,21,"October","Oct 2015","Q4 2015",2,"Wednesday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","October 2015"
2015-10-22 00:00:00.000,2015,4,10,22,"October","Oct 2015","Q4 2015",3,"Thursday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","October 2015"
2015-10-23 00:00:00.000,2015,4,10,23,"October","Oct 2015","Q4 2015",4,"Friday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","October 2015"
2015-10-24 00:00:00.000,2015,4,10,24,"October","Oct 2015","Q4 2015",5,"Saturday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","October 2015"
2015-10-25 00:00:00.000,2015,4,10,25,"October","Oct 2015","Q4 2015",6,"Sunday",2015-10-25 00:00:00.000,43,20151000,20150400,"15","FY16","October 2015"
2016-10-17 00:00:00.000,2016,4,10,17,"October","Oct 2016","Q4 2016",0,"Monday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","October 2016"
2016-10-18 00:00:00.000,2016,4,10,18,"October","Oct 2016","Q4 2016",1,"Tuesday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","October 2016"
2016-10-19 00:00:00.000,2016,4,10,19,"October","Oct 2016","Q4 2016",2,"Wednesday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","October 2016"
2016-10-20 00:00:00.000,2016,4,10,20,"October","Oct 2016","Q4 2016",3,"Thursday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","October 2016"
2016-10-21 00:00:00.000,2016,4,10,21,"October","Oct 2016","Q4 2016",4,"Friday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","October 2016"
2016-10-22 00:00:00.000,2016,4,10,22,"October","Oct 2016","Q4 2016",5,"Saturday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","October 2016"
2016-10-23 00:00:00.000,2016,4,10,23,"October","Oct 2016","Q4 2016",6,"Sunday",2016-10-23 00:00:00.000,43,20161000,20160400,"16","FY17","October 2016"
2017-10-16 00:00:00.000,2017,4,10,16,"October","Oct 2017","Q4 2017",0,"Monday",2017-10-22 00:00:00.000,43,20171000,20170400,"17","FY18","October 2017"
2017-10-17 00:00:00.000,2017,4,10,17,"October","Oct 2017","Q4 2017",1,"Tuesday",2017-10-22 00:00:00.000,43,20171000,20170400,"17","FY18","October 2017"
2017-10-18 00:00:00.000,2017,4,10,18,"October","Oct 2017","Q4 2017",2,"Wednesday",2017-10-22 00:00:00.000,43,20171000,20170400,"17","FY18","October 2017"
2017-10-19 00:00:00.000,2017,4,10,19,"October","Oct 2017","Q4 2017",3,"Thursday",2017-10-22 00:00:00.000,43,20171000,20170400,"17","FY18","October 2017"
2017-10-20 00:00:00.000,2017,4,10,20,"October","Oct 2017","Q4 2017",4,"Friday",2017-10-22 00:00:00.000,43,20171000,20170400,"17","FY18","October 2017"
2017-10-21 00:00:00.000,2017,4,10,21,"October","Oct 2017","Q4 2017",5,"Saturday",2017-10-22 00:00:00.000,43,20171000,20170400,"17","FY18","October 2017"
2017-10-22 00:00:00.000,2017,4,10,22,"October","Oct 2017","Q4 2017",6,"Sunday",2017-10-22 00:00:00.000,43,20171000,20170400,"17","FY18","October 2017"
2018-10-22 00:00:00.000,2018,4,10,22,"October","Oct 2018","Q4 2018",0,"Monday",2018-10-28 00:00:00.000,43,20181000,20180400,"18","FY19","October 2018"
2018-10-23 00:00:00.000,2018,4,10,23,"October","Oct 2018","Q4 2018",1,"Tuesday",2018-10-28 00:00:00.000,43,20181000,20180400,"18","FY19","October 2018"
2018-10-24 00:00:00.000,2018,4,10,24,"October","Oct 2018","Q4 2018",2,"Wednesday",2018-10-28 00:00:00.000,43,20181000,20180400,"18","FY19","October 2018"
2018-10-25 00:00:00.000,2018,4,10,25,"October","Oct 2018","Q4 2018",3,"Thursday",2018-10-28 00:00:00.000,43,20181000,20180400,"18","FY19","October 2018"
2018-10-26 00:00:00.000,2018,4,10,26,"October","Oct 2018","Q4 2018",4,"Friday",2018-10-28 00:00:00.000,43,20181000,20180400,"18","FY19","October 2018"
2018-10-27 00:00:00.000,2018,4,10,27,"October","Oct 2018","Q4 2018",5,"Saturday",2018-10-28 00:00:00.000,43,20181000,20180400,"18","FY19","October 2018"
2018-10-28 00:00:00.000,2018,4,10,28,"October","Oct 2018","Q4 2018",6,"Sunday",2018-10-28 00:00:00.000,43,20181000,20180400,"18","FY19","October 2018"
2019-10-21 00:00:00.000,2019,4,10,21,"October","Oct 2019","Q4 2019",0,"Monday",2019-10-27 00:00:00.000,43,20191000,20190400,"19","FY20","October 2019"
2019-10-22 00:00:00.000,2019,4,10,22,"October","Oct 2019","Q4 2019",1,"Tuesday",2019-10-27 00:00:00.000,43,20191000,20190400,"19","FY20","October 2019"
2019-10-23 00:00:00.000,2019,4,10,23,"October","Oct 2019","Q4 2019",2,"Wednesday",2019-10-27 00:00:00.000,43,20191000,20190400,"19","FY20","October 2019"
2019-10-24 00:00:00.000,2019,4,10,24,"October","Oct 2019","Q4 2019",3,"Thursday",2019-10-27 00:00:00.000,43,20191000,20190400,"19","FY20","October 2019"
2019-10-25 00:00:00.000,2019,4,10,25,"October","Oct 2019","Q4 2019",4,"Friday",2019-10-27 00:00:00.000,43,20191000,20190400,"19","FY20","October 2019"
2019-10-26 00:00:00.000,2019,4,10,26,"October","Oct 2019","Q4 2019",5,"Saturday",2019-10-27 00:00:00.000,43,20191000,20190400,"19","FY20","October 2019"
2019-10-27 00:00:00.000,2019,4,10,27,"October","Oct 2019","Q4 2019",6,"Sunday",2019-10-27 00:00:00.000,43,20191000,20190400,"19","FY20","October 2019"
2020-10-19 00:00:00.000,2020,4,10,19,"October","Oct 2020","Q4 2020",0,"Monday",2020-10-25 00:00:00.000,43,20201000,20200400,"20","FY21","October 2020"
2020-10-20 00:00:00.000,2020,4,10,20,"October","Oct 2020","Q4 2020",1,"Tuesday",2020-10-25 00:00:00.000,43,20201000,20200400,"20","FY21","October 2020"
2020-10-21 00:00:00.000,2020,4,10,21,"October","Oct 2020","Q4 2020",2,"Wednesday",2020-10-25 00:00:00.000,43,20201000,20200400,"20","FY21","October 2020"
2020-10-22 00:00:00.000,2020,4,10,22,"October","Oct 2020","Q4 2020",3,"Thursday",2020-10-25 00:00:00.000,43,20201000,20200400,"20","FY21","October 2020"
2020-10-23 00:00:00.000,2020,4,10,23,"October","Oct 2020","Q4 2020",4,"Friday",2020-10-25 00:00:00.000,43,20201000,20200400,"20","FY21","October 2020"
2020-10-24 00:00:00.000,2020,4,10,24,"October","Oct 2020","Q4 2020",5,"Saturday",2020-10-25 00:00:00.000,43,20201000,20200400,"20","FY21","October 2020"
2020-10-25 00:00:00.000,2020,4,10,25,"October","Oct 2020","Q4 2020",6,"Sunday",2020-10-25 00:00:00.000,43,20201000,20200400,"20","FY21","October 2020"
2021-10-18 00:00:00.000,2021,4,10,18,"October","Oct 2021","Q4 2021",0,"Monday",2021-10-24 00:00:00.000,43,20211000,20210400,"21","FY22","October 2021"
2021-10-19 00:00:00.000,2021,4,10,19,"October","Oct 2021","Q4 2021",1,"Tuesday",2021-10-24 00:00:00.000,43,20211000,20210400,"21","FY22","October 2021"
2021-10-20 00:00:00.000,2021,4,10,20,"October","Oct 2021","Q4 2021",2,"Wednesday",2021-10-24 00:00:00.000,43,20211000,20210400,"21","FY22","October 2021"
2021-10-21 00:00:00.000,2021,4,10,21,"October","Oct 2021","Q4 2021",3,"Thursday",2021-10-24 00:00:00.000,43,20211000,20210400,"21","FY22","October 2021"
2021-10-22 00:00:00.000,2021,4,10,22,"October","Oct 2021","Q4 2021",4,"Friday",2021-10-24 00:00:00.000,43,20211000,20210400,"21","FY22","October 2021"
2021-10-23 00:00:00.000,2021,4,10,23,"October","Oct 2021","Q4 2021",5,"Saturday",2021-10-24 00:00:00.000,43,20211000,20210400,"21","FY22","October 2021"
2021-10-24 00:00:00.000,2021,4,10,24,"October","Oct 2021","Q4 2021",6,"Sunday",2021-10-24 00:00:00.000,43,20211000,20210400,"21","FY22","October 2021"
2022-10-17 00:00:00.000,2022,4,10,17,"October","Oct 2022","Q4 2022",0,"Monday",2022-10-23 00:00:00.000,43,20221000,20220400,"22","FY23","October 2022"
2022-10-18 00:00:00.000,2022,4,10,18,"October","Oct 2022","Q4 2022",1,"Tuesday",2022-10-23 00:00:00.000,43,20221000,20220400,"22","FY23","October 2022"
2022-10-19 00:00:00.000,2022,4,10,19,"October","Oct 2022","Q4 2022",2,"Wednesday",2022-10-23 00:00:00.000,43,20221000,20220400,"22","FY23","October 2022"
2022-10-20 00:00:00.000,2022,4,10,20,"October","Oct 2022","Q4 2022",3,"Thursday",2022-10-23 00:00:00.000,43,20221000,20220400,"22","FY23","October 2022"
2022-10-21 00:00:00.000,2022,4,10,21,"October","Oct 2022","Q4 2022",4,"Friday",2022-10-23 00:00:00.000,43,20221000,20220400,"22","FY23","October 2022"
2022-10-22 00:00:00.000,2022,4,10,22,"October","Oct 2022","Q4 2022",5,"Saturday",2022-10-23 00:00:00.000,43,20221000,20220400,"22","FY23","October 2022"
2022-10-23 00:00:00.000,2022,4,10,23,"October","Oct 2022","Q4 2022",6,"Sunday",2022-10-23 00:00:00.000,43,20221000,20220400,"22","FY23","October 2022"
2013-10-01 00:00:00.000,2013,4,10,1,"October","Oct 2013","Q4 2013",1,"Tuesday",2013-10-06 00:00:00.000,40,20131000,20130400,"13","FY14","October 2013"
2013-10-02 00:00:00.000,2013,4,10,2,"October","Oct 2013","Q4 2013",2,"Wednesday",2013-10-06 00:00:00.000,40,20131000,20130400,"13","FY14","October 2013"
2013-10-03 00:00:00.000,2013,4,10,3,"October","Oct 2013","Q4 2013",3,"Thursday",2013-10-06 00:00:00.000,40,20131000,20130400,"13","FY14","October 2013"
2013-10-04 00:00:00.000,2013,4,10,4,"October","Oct 2013","Q4 2013",4,"Friday",2013-10-06 00:00:00.000,40,20131000,20130400,"13","FY14","October 2013"
2013-10-05 00:00:00.000,2013,4,10,5,"October","Oct 2013","Q4 2013",5,"Saturday",2013-10-06 00:00:00.000,40,20131000,20130400,"13","FY14","October 2013"
2013-10-06 00:00:00.000,2013,4,10,6,"October","Oct 2013","Q4 2013",6,"Sunday",2013-10-06 00:00:00.000,40,20131000,20130400,"13","FY14","October 2013"
2013-10-28 00:00:00.000,2013,4,10,28,"October","Oct 2013","Q4 2013",0,"Monday",2013-11-03 00:00:00.000,44,20131000,20130400,"13","FY14","October 2013"
2013-10-29 00:00:00.000,2013,4,10,29,"October","Oct 2013","Q4 2013",1,"Tuesday",2013-11-03 00:00:00.000,44,20131000,20130400,"13","FY14","October 2013"
2013-10-30 00:00:00.000,2013,4,10,30,"October","Oct 2013","Q4 2013",2,"Wednesday",2013-11-03 00:00:00.000,44,20131000,20130400,"13","FY14","October 2013"
2013-10-31 00:00:00.000,2013,4,10,31,"October","Oct 2013","Q4 2013",3,"Thursday",2013-11-03 00:00:00.000,44,20131000,20130400,"13","FY14","October 2013"
2014-10-01 00:00:00.000,2014,4,10,1,"October","Oct 2014","Q4 2014",2,"Wednesday",2014-10-05 00:00:00.000,40,20141000,20140400,"14","FY15","October 2014"
2014-10-02 00:00:00.000,2014,4,10,2,"October","Oct 2014","Q4 2014",3,"Thursday",2014-10-05 00:00:00.000,40,20141000,20140400,"14","FY15","October 2014"
2014-10-03 00:00:00.000,2014,4,10,3,"October","Oct 2014","Q4 2014",4,"Friday",2014-10-05 00:00:00.000,40,20141000,20140400,"14","FY15","October 2014"
2014-10-04 00:00:00.000,2014,4,10,4,"October","Oct 2014","Q4 2014",5,"Saturday",2014-10-05 00:00:00.000,40,20141000,20140400,"14","FY15","October 2014"
2014-10-05 00:00:00.000,2014,4,10,5,"October","Oct 2014","Q4 2014",6,"Sunday",2014-10-05 00:00:00.000,40,20141000,20140400,"14","FY15","October 2014"
2014-10-27 00:00:00.000,2014,4,10,27,"October","Oct 2014","Q4 2014",0,"Monday",2014-11-02 00:00:00.000,44,20141000,20140400,"14","FY15","October 2014"
2014-10-28 00:00:00.000,2014,4,10,28,"October","Oct 2014","Q4 2014",1,"Tuesday",2014-11-02 00:00:00.000,44,20141000,20140400,"14","FY15","October 2014"
2014-10-29 00:00:00.000,2014,4,10,29,"October","Oct 2014","Q4 2014",2,"Wednesday",2014-11-02 00:00:00.000,44,20141000,20140400,"14","FY15","October 2014"
2014-10-30 00:00:00.000,2014,4,10,30,"October","Oct 2014","Q4 2014",3,"Thursday",2014-11-02 00:00:00.000,44,20141000,20140400,"14","FY15","October 2014"
2014-10-31 00:00:00.000,2014,4,10,31,"October","Oct 2014","Q4 2014",4,"Friday",2014-11-02 00:00:00.000,44,20141000,20140400,"14","FY15","October 2014"
2015-10-01 00:00:00.000,2015,4,10,1,"October","Oct 2015","Q4 2015",3,"Thursday",2015-10-04 00:00:00.000,40,20151000,20150400,"15","FY16","October 2015"
2015-10-02 00:00:00.000,2015,4,10,2,"October","Oct 2015","Q4 2015",4,"Friday",2015-10-04 00:00:00.000,40,20151000,20150400,"15","FY16","October 2015"
2015-10-03 00:00:00.000,2015,4,10,3,"October","Oct 2015","Q4 2015",5,"Saturday",2015-10-04 00:00:00.000,40,20151000,20150400,"15","FY16","October 2015"
