tweetid,source,target,sourceColor,targetColor
10239,"PPT Search","#ppt","#01B8AA","#374649"
10248,"PPT Search","#ppt","#01B8AA","#374649"
10250,"PPT Search","#ppt","#01B8AA","#374649"
10251,"PPT Search","#ppt","#01B8AA","#374649"
10252,"PPT Search","#ppt","#01B8AA","#374649"
10253,"PPT Search","#ppt","#01B8AA","#374649"
10255,"PPT Search","#ppt","#01B8AA","#374649"
10285,"PPT Search","#ppt","#01B8AA","#374649"
10314,"PPT Search","#ppt","#01B8AA","#374649"
10324,"PPT Search","#ppt","#01B8AA","#374649"
10325,"PPT Search","#ppt","#01B8AA","#374649"
10328,"PPT Search","#ppt","#01B8AA","#374649"
10330,"PPT Search","#ppt","#01B8AA","#374649"
10330,"PPT Search","#ppt","#01B8AA","#374649"
10339,"PPT Search","#ppt","#01B8AA","#374649"
10345,"PPT Search","#ppt","#01B8AA","#374649"
10368,"PPT Search","#ppt","#01B8AA","#374649"
10370,"PPT Search","#ppt","#01B8AA","#374649"
10380,"PPT Search","#ppt","#01B8AA","#374649"
10392,"PPT Search","#ppt","#01B8AA","#374649"
10394,"PPT Search","#ppt","#01B8AA","#374649"
10397,"PPT Search","#ppt","#01B8AA","#374649"
10398,"PPT Search","#ppt","#01B8AA","#374649"
10399,"PPT Search","#ppt","#01B8AA","#374649"
10424,"PPT Search","#ppt","#01B8AA","#374649"
10431,"PPT Search","#ppt","#01B8AA","#374649"
10433,"PPT Search","#ppt","#01B8AA","#374649"
10459,"PPT Search","#ppt","#01B8AA","#374649"
10471,"PPT Search","#ppt","#01B8AA","#374649"
10494,"PPT Search","#ppt","#01B8AA","#374649"
10495,"PPT Search","#ppt","#01B8AA","#374649"
10520,"PPT Search","#ppt","#01B8AA","#374649"
10545,"PPT Search","#ppt","#01B8AA","#374649"
10552,"PPT Search","#ppt","#01B8AA","#374649"
10554,"PPT Search","#ppt","#01B8AA","#374649"
10555,"PPT Search","#ppt","#01B8AA","#374649"
10641,"PPT Search","#ppt","#01B8AA","#374649"
10643,"PPT Search","#ppt","#01B8AA","#374649"
10688,"PPT Search","#ppt","#01B8AA","#374649"
10696,"PPT Search","#ppt","#01B8AA","#374649"
10699,"PPT Search","#ppt","#01B8AA","#374649"
10701,"PPT Search","#ppt","#01B8AA","#374649"
10706,"PPT Search","#ppt","#01B8AA","#374649"
10747,"PPT Search","#ppt","#01B8AA","#374649"
10764,"PPT Search","#ppt","#01B8AA","#374649"
10780,"PPT Search","#ppt","#01B8AA","#374649"
10792,"PPT Search","#ppt","#01B8AA","#374649"
10795,"PPT Search","#ppt","#01B8AA","#374649"
10798,"PPT Search","#ppt","#01B8AA","#374649"
10805,"PPT Search","#ppt","#01B8AA","#374649"
10805,"PPT Search","#ppt","#01B8AA","#374649"
10806,"PPT Search","#ppt","#01B8AA","#374649"
10840,"PPT Search","#ppt","#01B8AA","#374649"
10914,"PPT Search","#ppt","#01B8AA","#374649"
10915,"PPT Search","#ppt","#01B8AA","#374649"
10916,"PPT Search","#ppt","#01B8AA","#374649"
10920,"PPT Search","#ppt","#01B8AA","#374649"
10922,"PPT Search","#ppt","#01B8AA","#374649"
10929,"PPT Search","#ppt","#01B8AA","#374649"
10947,"PPT Search","#ppt","#01B8AA","#374649"
10950,"PPT Search","#ppt","#01B8AA","#374649"
10960,"PPT Search","#ppt","#01B8AA","#374649"
10969,"PPT Search","#ppt","#01B8AA","#374649"
10974,"PPT Search","#ppt","#01B8AA","#374649"
10980,"PPT Search","#ppt","#01B8AA","#374649"
10999,"PPT Search","#ppt","#01B8AA","#374649"
11006,"PPT Search","#ppt","#01B8AA","#374649"
11022,"PPT Search","#ppt","#01B8AA","#374649"
11023,"PPT Search","#ppt","#01B8AA","#374649"
11029,"PPT Search","#ppt","#01B8AA","#374649"
11030,"PPT Search","#ppt","#01B8AA","#374649"
11034,"PPT Search","#ppt","#01B8AA","#374649"
11034,"PPT Search","#ppt","#01B8AA","#374649"
11037,"PPT Search","#ppt","#01B8AA","#374649"
11041,"PPT Search","#ppt","#01B8AA","#374649"
11041,"PPT Search","#ppt","#01B8AA","#374649"
11043,"PPT Search","#ppt","#01B8AA","#374649"
11049,"PPT Search","#ppt","#01B8AA","#374649"
11054,"PPT Search","#ppt","#01B8AA","#374649"
11075,"PPT Search","#ppt","#01B8AA","#374649"
11078,"PPT Search","#ppt","#01B8AA","#374649"
11100,"PPT Search","#ppt","#01B8AA","#374649"
11107,"PPT Search","#ppt","#01B8AA","#374649"
11109,"PPT Search","#ppt","#01B8AA","#374649"
11159,"PPT Search","#ppt","#01B8AA","#374649"
11184,"PPT Search","#ppt","#01B8AA","#374649"
11193,"PPT Search","#ppt","#01B8AA","#374649"
11214,"PPT Search","#ppt","#01B8AA","#374649"
11217,"PPT Search","#ppt","#01B8AA","#374649"
11220,"PPT Search","#ppt","#01B8AA","#374649"
11241,"PPT Search","#ppt","#01B8AA","#374649"
11269,"PPT Search","#ppt","#01B8AA","#374649"
11282,"PPT Search","#ppt","#01B8AA","#374649"
11293,"PPT Search","#ppt","#01B8AA","#374649"
11306,"PPT Search","#ppt","#01B8AA","#374649"
11331,"PPT Search","#ppt","#01B8AA","#374649"
11332,"PPT Search","#ppt","#01B8AA","#374649"
11349,"PPT Search","#ppt","#01B8AA","#374649"
11353,"PPT Search","#ppt","#01B8AA","#374649"
11365,"PPT Search","#ppt","#01B8AA","#374649"
11371,"PPT Search","#ppt","#01B8AA","#374649"
11390,"PPT Search","#ppt","#01B8AA","#374649"
11515,"PPT Search","#ppt","#01B8AA","#374649"
11549,"PPT Search","#ppt","#01B8AA","#374649"
11569,"PPT Search","#ppt","#01B8AA","#374649"
11569,"PPT Search","#ppt","#01B8AA","#374649"
11572,"PPT Search","#ppt","#01B8AA","#374649"
11597,"PPT Search","#ppt","#01B8AA","#374649"
11693,"PPT Search","#ppt","#01B8AA","#374649"
11694,"PPT Search","#ppt","#01B8AA","#374649"
11717,"PPT Search","#ppt","#01B8AA","#374649"
11732,"PPT Search","#ppt","#01B8AA","#374649"
11733,"PPT Search","#ppt","#01B8AA","#374649"
11735,"PPT Search","#ppt","#01B8AA","#374649"
11736,"PPT Search","#ppt","#01B8AA","#374649"
11737,"PPT Search","#ppt","#01B8AA","#374649"
11776,"PPT Search","#ppt","#01B8AA","#374649"
11779,"PPT Search","#ppt","#01B8AA","#374649"
11791,"PPT Search","#ppt","#01B8AA","#374649"
11793,"PPT Search","#ppt","#01B8AA","#374649"
11818,"PPT Search","#ppt","#01B8AA","#374649"
11852,"PPT Search","#ppt","#01B8AA","#374649"
11874,"PPT Search","#ppt","#01B8AA","#374649"
11934,"PPT Search","#ppt","#01B8AA","#374649"
11938,"PPT Search","#ppt","#01B8AA","#374649"
11961,"PPT Search","#ppt","#01B8AA","#374649"
11964,"PPT Search","#ppt","#01B8AA","#374649"
11993,"PPT Search","#ppt","#01B8AA","#374649"
11996,"PPT Search","#ppt","#01B8AA","#374649"
11998,"PPT Search","#ppt","#01B8AA","#374649"
12049,"PPT Search","#ppt","#01B8AA","#374649"
12051,"PPT Search","#ppt","#01B8AA","#374649"
12088,"PPT Search","#ppt","#01B8AA","#374649"
12117,"PPT Search","#ppt","#01B8AA","#374649"
12141,"PPT Search","#ppt","#01B8AA","#374649"
12160,"PPT Search","#ppt","#01B8AA","#374649"
12163,"PPT Search","#ppt","#01B8AA","#374649"
12169,"PPT Search","#ppt","#01B8AA","#374649"
12199,"PPT Search","#ppt","#01B8AA","#374649"
12205,"PPT Search","#ppt","#01B8AA","#374649"
12217,"PPT Search","#ppt","#01B8AA","#374649"
12218,"PPT Search","#ppt","#01B8AA","#374649"
12225,"PPT Search","#ppt","#01B8AA","#374649"
12232,"PPT Search","#ppt","#01B8AA","#374649"
12336,"PPT Search","#ppt","#01B8AA","#374649"
12343,"PPT Search","#ppt","#01B8AA","#374649"
12353,"PPT Search","#ppt","#01B8AA","#374649"
12361,"PPT Search","#ppt","#01B8AA","#374649"
12373,"PPT Search","#ppt","#01B8AA","#374649"
12380,"PPT Search","#ppt","#01B8AA","#374649"
12401,"PPT Search","#ppt","#01B8AA","#374649"
12405,"PPT Search","#ppt","#01B8AA","#374649"
12407,"PPT Search","#ppt","#01B8AA","#374649"
12438,"PPT Search","#ppt","#01B8AA","#374649"
12441,"PPT Search","#ppt","#01B8AA","#374649"
12442,"PPT Search","#ppt","#01B8AA","#374649"
12442,"PPT Search","#ppt","#01B8AA","#374649"
12456,"PPT Search","#ppt","#01B8AA","#374649"
12458,"PPT Search","#ppt","#01B8AA","#374649"
12495,"PPT Search","#ppt","#01B8AA","#374649"
12506,"PPT Search","#ppt","#01B8AA","#374649"
12509,"PPT Search","#ppt","#01B8AA","#374649"
12519,"PPT Search","#ppt","#01B8AA","#374649"
12528,"PPT Search","#ppt","#01B8AA","#374649"
12581,"PPT Search","#ppt","#01B8AA","#374649"
12613,"PPT Search","#ppt","#01B8AA","#374649"
12616,"PPT Search","#ppt","#01B8AA","#374649"
12616,"PPT Search","#ppt","#01B8AA","#374649"
12622,"PPT Search","#ppt","#01B8AA","#374649"
12689,"PPT Search","#ppt","#01B8AA","#374649"
12739,"PPT Search","#ppt","#01B8AA","#374649"
12741,"PPT Search","#ppt","#01B8AA","#374649"
12747,"PPT Search","#ppt","#01B8AA","#374649"
12748,"PPT Search","#ppt","#01B8AA","#374649"
12751,"PPT Search","#ppt","#01B8AA","#374649"
12752,"PPT Search","#ppt","#01B8AA","#374649"
12795,"PPT Search","#ppt","#01B8AA","#374649"
12796,"PPT Search","#ppt","#01B8AA","#374649"
12804,"PPT Search","#ppt","#01B8AA","#374649"
12810,"PPT Search","#ppt","#01B8AA","#374649"
12859,"PPT Search","#ppt","#01B8AA","#374649"
12881,"PPT Search","#ppt","#01B8AA","#374649"
12893,"PPT Search","#ppt","#01B8AA","#374649"
12896,"PPT Search","#ppt","#01B8AA","#374649"
12911,"PPT Search","#ppt","#01B8AA","#374649"
12933,"PPT Search","#ppt","#01B8AA","#374649"
12936,"PPT Search","#ppt","#01B8AA","#374649"
12963,"PPT Search","#ppt","#01B8AA","#374649"
12969,"PPT Search","#ppt","#01B8AA","#374649"
12974,"PPT Search","#ppt","#01B8AA","#374649"
12987,"PPT Search","#ppt","#01B8AA","#374649"
12989,"PPT Search","#ppt","#01B8AA","#374649"
12989,"PPT Search","#ppt","#01B8AA","#374649"
13002,"PPT Search","#ppt","#01B8AA","#374649"
13003,"PPT Search","#ppt","#01B8AA","#374649"
13011,"PPT Search","#ppt","#01B8AA","#374649"
13037,"PPT Search","#ppt","#01B8AA","#374649"
13050,"PPT Search","#ppt","#01B8AA","#374649"
13129,"PPT Search","#ppt","#01B8AA","#374649"
13143,"PPT Search","#ppt","#01B8AA","#374649"
13177,"PPT Search","#ppt","#01B8AA","#374649"
13178,"PPT Search","#ppt","#01B8AA","#374649"
13199,"PPT Search","#ppt","#01B8AA","#374649"
13203,"PPT Search","#ppt","#01B8AA","#374649"
13212,"PPT Search","#ppt","#01B8AA","#374649"
13216,"PPT Search","#ppt","#01B8AA","#374649"
13226,"PPT Search","#ppt","#01B8AA","#374649"
13229,"PPT Search","#ppt","#01B8AA","#374649"
13232,"PPT Search","#ppt","#01B8AA","#374649"
13244,"PPT Search","#ppt","#01B8AA","#374649"
13291,"PPT Search","#ppt","#01B8AA","#374649"
13294,"PPT Search","#ppt","#01B8AA","#374649"
13300,"PPT Search","#ppt","#01B8AA","#374649"
13323,"PPT Search","#ppt","#01B8AA","#374649"
13326,"PPT Search","#ppt","#01B8AA","#374649"
13334,"PPT Search","#ppt","#01B8AA","#374649"
13354,"PPT Search","#ppt","#01B8AA","#374649"
13354,"PPT Search","#ppt","#01B8AA","#374649"
13375,"PPT Search","#ppt","#01B8AA","#374649"
13375,"PPT Search","#ppt","#01B8AA","#374649"
13380,"PPT Search","#ppt","#01B8AA","#374649"
13384,"PPT Search","#ppt","#01B8AA","#374649"
13385,"PPT Search","#ppt","#01B8AA","#374649"
13415,"PPT Search","#ppt","#01B8AA","#374649"
13422,"PPT Search","#ppt","#01B8AA","#374649"
13437,"PPT Search","#ppt","#01B8AA","#374649"
13462,"PPT Search","#ppt","#01B8AA","#374649"
13462,"PPT Search","#ppt","#01B8AA","#374649"
13473,"PPT Search","#ppt","#01B8AA","#374649"
13492,"PPT Search","#ppt","#01B8AA","#374649"
13503,"PPT Search","#ppt","#01B8AA","#374649"
13506,"PPT Search","#ppt","#01B8AA","#374649"
13529,"PPT Search","#ppt","#01B8AA","#374649"
13530,"PPT Search","#ppt","#01B8AA","#374649"
13545,"PPT Search","#ppt","#01B8AA","#374649"
13552,"PPT Search","#ppt","#01B8AA","#374649"
13555,"PPT Search","#ppt","#01B8AA","#374649"
13577,"PPT Search","#ppt","#01B8AA","#374649"
13578,"PPT Search","#ppt","#01B8AA","#374649"
13590,"PPT Search","#ppt","#01B8AA","#374649"
13606,"PPT Search","#ppt","#01B8AA","#374649"
13631,"PPT Search","#ppt","#01B8AA","#374649"
13642,"PPT Search","#ppt","#01B8AA","#374649"
13648,"PPT Search","#ppt","#01B8AA","#374649"
13660,"PPT Search","#ppt","#01B8AA","#374649"
13668,"PPT Search","#ppt","#01B8AA","#374649"
13670,"PPT Search","#ppt","#01B8AA","#374649"
13671,"PPT Search","#ppt","#01B8AA","#374649"
13686,"PPT Search","#ppt","#01B8AA","#374649"
13702,"PPT Search","#ppt","#01B8AA","#374649"
13704,"PPT Search","#ppt","#01B8AA","#374649"
13708,"PPT Search","#ppt","#01B8AA","#374649"
13771,"PPT Search","#ppt","#01B8AA","#374649"
13778,"PPT Search","#ppt","#01B8AA","#374649"
13780,"PPT Search","#ppt","#01B8AA","#374649"
13791,"PPT Search","#ppt","#01B8AA","#374649"
13795,"PPT Search","#ppt","#01B8AA","#374649"
13796,"PPT Search","#ppt","#01B8AA","#374649"
13809,"PPT Search","#ppt","#01B8AA","#374649"
13811,"PPT Search","#ppt","#01B8AA","#374649"
13838,"PPT Search","#ppt","#01B8AA","#374649"
13839,"PPT Search","#ppt","#01B8AA","#374649"
13843,"PPT Search","#ppt","#01B8AA","#374649"
13845,"PPT Search","#ppt","#01B8AA","#374649"
13869,"PPT Search","#ppt","#01B8AA","#374649"
13887,"PPT Search","#ppt","#01B8AA","#374649"
13935,"PPT Search","#ppt","#01B8AA","#374649"
13942,"PPT Search","#ppt","#01B8AA","#374649"
13948,"PPT Search","#ppt","#01B8AA","#374649"
13962,"PPT Search","#ppt","#01B8AA","#374649"
13994,"PPT Search","#ppt","#01B8AA","#374649"
14885,"PPT Search","#ppt","#01B8AA","#374649"
15296,"PPT Search","#ppt","#01B8AA","#374649"
220,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
226,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
228,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
230,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
256,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
259,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
352,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
369,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
373,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
380,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
391,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
407,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
509,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
693,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
716,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
762,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
764,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
816,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
819,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
830,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
859,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
864,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
886,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
915,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
974,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
978,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
979,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1097,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1118,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1152,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1158,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1163,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1174,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1175,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1192,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1269,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1271,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1307,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1309,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1312,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1355,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1356,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1359,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1360,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1370,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1426,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1477,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1488,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1594,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1705,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1710,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1713,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1714,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1723,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1767,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1786,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1788,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1789,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1820,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1899,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1907,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1911,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1918,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1965,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
1978,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2001,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2003,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2024,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2050,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2052,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2054,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2056,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2062,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2066,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2131,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2149,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2259,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2274,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2380,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2386,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2387,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2393,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2437,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2452,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2466,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2614,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2622,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2623,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2649,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2651,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2652,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2653,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2657,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2897,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
2898,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3005,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3007,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3108,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3206,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3299,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3300,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3304,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3323,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3346,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3382,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3384,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3524,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3526,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3604,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3612,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3632,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3633,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3787,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3817,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3847,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3872,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
3890,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4047,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4051,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4056,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4059,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4063,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4109,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4115,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4134,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4137,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4170,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4247,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4332,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4398,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4468,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4523,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4524,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4527,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4530,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4535,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4536,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4543,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4549,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4550,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4580,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4582,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4681,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4783,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
4813,"PPT Search","#Ppt758049516PPT","#01B8AA","#374649"
