Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,Month & Year,Quarter & Year,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,Short Month,Quarters
2014-05-14 00:00:00.000,"2014",2,5,14,20140514,"May","May 2014","Q2 2014",2,"Wednesday",2014-05-18 00:00:00.000,20,20140500,20140200,"14","FY14","May","Q2"
2014-05-15 00:00:00.000,"2014",2,5,15,20140515,"May","May 2014","Q2 2014",3,"Thursday",2014-05-18 00:00:00.000,20,20140500,20140200,"14","FY14","May","Q2"
2014-05-16 00:00:00.000,"2014",2,5,16,20140516,"May","May 2014","Q2 2014",4,"Friday",2014-05-18 00:00:00.000,20,20140500,20140200,"14","FY14","May","Q2"
2014-05-17 00:00:00.000,"2014",2,5,17,20140517,"May","May 2014","Q2 2014",5,"Saturday",2014-05-18 00:00:00.000,20,20140500,20140200,"14","FY14","May","Q2"
2014-05-18 00:00:00.000,"2014",2,5,18,20140518,"May","May 2014","Q2 2014",6,"Sunday",2014-05-18 00:00:00.000,20,20140500,20140200,"14","FY14","May","Q2"
2014-05-19 00:00:00.000,"2014",2,5,19,20140519,"May","May 2014","Q2 2014",0,"Monday",2014-05-25 00:00:00.000,21,20140500,20140200,"14","FY14","May","Q2"
2014-05-20 00:00:00.000,"2014",2,5,20,20140520,"May","May 2014","Q2 2014",1,"Tuesday",2014-05-25 00:00:00.000,21,20140500,20140200,"14","FY14","May","Q2"
2014-05-21 00:00:00.000,"2014",2,5,21,20140521,"May","May 2014","Q2 2014",2,"Wednesday",2014-05-25 00:00:00.000,21,20140500,20140200,"14","FY14","May","Q2"
2014-05-22 00:00:00.000,"2014",2,5,22,20140522,"May","May 2014","Q2 2014",3,"Thursday",2014-05-25 00:00:00.000,21,20140500,20140200,"14","FY14","May","Q2"
2014-05-23 00:00:00.000,"2014",2,5,23,20140523,"May","May 2014","Q2 2014",4,"Friday",2014-05-25 00:00:00.000,21,20140500,20140200,"14","FY14","May","Q2"
2014-05-24 00:00:00.000,"2014",2,5,24,20140524,"May","May 2014","Q2 2014",5,"Saturday",2014-05-25 00:00:00.000,21,20140500,20140200,"14","FY14","May","Q2"
2014-05-25 00:00:00.000,"2014",2,5,25,20140525,"May","May 2014","Q2 2014",6,"Sunday",2014-05-25 00:00:00.000,21,20140500,20140200,"14","FY14","May","Q2"
2014-05-26 00:00:00.000,"2014",2,5,26,20140526,"May","May 2014","Q2 2014",0,"Monday",2014-06-01 00:00:00.000,22,20140500,20140200,"14","FY14","May","Q2"
2014-05-27 00:00:00.000,"2014",2,5,27,20140527,"May","May 2014","Q2 2014",1,"Tuesday",2014-06-01 00:00:00.000,22,20140500,20140200,"14","FY14","May","Q2"
2014-05-28 00:00:00.000,"2014",2,5,28,20140528,"May","May 2014","Q2 2014",2,"Wednesday",2014-06-01 00:00:00.000,22,20140500,20140200,"14","FY14","May","Q2"
2014-05-29 00:00:00.000,"2014",2,5,29,20140529,"May","May 2014","Q2 2014",3,"Thursday",2014-06-01 00:00:00.000,22,20140500,20140200,"14","FY14","May","Q2"
2014-05-30 00:00:00.000,"2014",2,5,30,20140530,"May","May 2014","Q2 2014",4,"Friday",2014-06-01 00:00:00.000,22,20140500,20140200,"14","FY14","May","Q2"
2014-05-31 00:00:00.000,"2014",2,5,31,20140531,"May","May 2014","Q2 2014",5,"Saturday",2014-06-01 00:00:00.000,22,20140500,20140200,"14","FY14","May","Q2"
2015-05-01 00:00:00.000,"2015",2,5,1,20150501,"May","May 2015","Q2 2015",4,"Friday",2015-05-03 00:00:00.000,18,20150500,20150200,"15","FY15","May","Q2"
2015-05-02 00:00:00.000,"2015",2,5,2,20150502,"May","May 2015","Q2 2015",5,"Saturday",2015-05-03 00:00:00.000,18,20150500,20150200,"15","FY15","May","Q2"
2015-05-03 00:00:00.000,"2015",2,5,3,20150503,"May","May 2015","Q2 2015",6,"Sunday",2015-05-03 00:00:00.000,18,20150500,20150200,"15","FY15","May","Q2"
2015-05-04 00:00:00.000,"2015",2,5,4,20150504,"May","May 2015","Q2 2015",0,"Monday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY15","May","Q2"
2015-05-05 00:00:00.000,"2015",2,5,5,20150505,"May","May 2015","Q2 2015",1,"Tuesday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY15","May","Q2"
2015-05-06 00:00:00.000,"2015",2,5,6,20150506,"May","May 2015","Q2 2015",2,"Wednesday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY15","May","Q2"
2015-05-07 00:00:00.000,"2015",2,5,7,20150507,"May","May 2015","Q2 2015",3,"Thursday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY15","May","Q2"
2015-05-08 00:00:00.000,"2015",2,5,8,20150508,"May","May 2015","Q2 2015",4,"Friday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY15","May","Q2"
2015-05-09 00:00:00.000,"2015",2,5,9,20150509,"May","May 2015","Q2 2015",5,"Saturday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY15","May","Q2"
2015-05-10 00:00:00.000,"2015",2,5,10,20150510,"May","May 2015","Q2 2015",6,"Sunday",2015-05-10 00:00:00.000,19,20150500,20150200,"15","FY15","May","Q2"
2015-05-11 00:00:00.000,"2015",2,5,11,20150511,"May","May 2015","Q2 2015",0,"Monday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY15","May","Q2"
2015-05-12 00:00:00.000,"2015",2,5,12,20150512,"May","May 2015","Q2 2015",1,"Tuesday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY15","May","Q2"
2015-05-13 00:00:00.000,"2015",2,5,13,20150513,"May","May 2015","Q2 2015",2,"Wednesday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY15","May","Q2"
2015-05-14 00:00:00.000,"2015",2,5,14,20150514,"May","May 2015","Q2 2015",3,"Thursday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY15","May","Q2"
2015-05-15 00:00:00.000,"2015",2,5,15,20150515,"May","May 2015","Q2 2015",4,"Friday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY15","May","Q2"
2015-05-16 00:00:00.000,"2015",2,5,16,20150516,"May","May 2015","Q2 2015",5,"Saturday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY15","May","Q2"
2015-05-17 00:00:00.000,"2015",2,5,17,20150517,"May","May 2015","Q2 2015",6,"Sunday",2015-05-17 00:00:00.000,20,20150500,20150200,"15","FY15","May","Q2"
2015-05-18 00:00:00.000,"2015",2,5,18,20150518,"May","May 2015","Q2 2015",0,"Monday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY15","May","Q2"
2015-05-19 00:00:00.000,"2015",2,5,19,20150519,"May","May 2015","Q2 2015",1,"Tuesday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY15","May","Q2"
2015-05-20 00:00:00.000,"2015",2,5,20,20150520,"May","May 2015","Q2 2015",2,"Wednesday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY15","May","Q2"
2015-05-21 00:00:00.000,"2015",2,5,21,20150521,"May","May 2015","Q2 2015",3,"Thursday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY15","May","Q2"
2015-05-22 00:00:00.000,"2015",2,5,22,20150522,"May","May 2015","Q2 2015",4,"Friday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY15","May","Q2"
2015-05-23 00:00:00.000,"2015",2,5,23,20150523,"May","May 2015","Q2 2015",5,"Saturday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY15","May","Q2"
2015-05-24 00:00:00.000,"2015",2,5,24,20150524,"May","May 2015","Q2 2015",6,"Sunday",2015-05-24 00:00:00.000,21,20150500,20150200,"15","FY15","May","Q2"
2015-05-25 00:00:00.000,"2015",2,5,25,20150525,"May","May 2015","Q2 2015",0,"Monday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY15","May","Q2"
2015-05-26 00:00:00.000,"2015",2,5,26,20150526,"May","May 2015","Q2 2015",1,"Tuesday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY15","May","Q2"
2015-05-27 00:00:00.000,"2015",2,5,27,20150527,"May","May 2015","Q2 2015",2,"Wednesday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY15","May","Q2"
2015-05-28 00:00:00.000,"2015",2,5,28,20150528,"May","May 2015","Q2 2015",3,"Thursday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY15","May","Q2"
2015-05-29 00:00:00.000,"2015",2,5,29,20150529,"May","May 2015","Q2 2015",4,"Friday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY15","May","Q2"
2015-05-30 00:00:00.000,"2015",2,5,30,20150530,"May","May 2015","Q2 2015",5,"Saturday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY15","May","Q2"
2015-05-31 00:00:00.000,"2015",2,5,31,20150531,"May","May 2015","Q2 2015",6,"Sunday",2015-05-31 00:00:00.000,22,20150500,20150200,"15","FY15","May","Q2"
2016-05-01 00:00:00.000,"2016",2,5,1,20160501,"May","May 2016","Q2 2016",6,"Sunday",2016-05-01 00:00:00.000,18,20160500,20160200,"16","FY16","May","Q2"
2016-05-02 00:00:00.000,"2016",2,5,2,20160502,"May","May 2016","Q2 2016",0,"Monday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY16","May","Q2"
2016-05-03 00:00:00.000,"2016",2,5,3,20160503,"May","May 2016","Q2 2016",1,"Tuesday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY16","May","Q2"
2016-05-04 00:00:00.000,"2016",2,5,4,20160504,"May","May 2016","Q2 2016",2,"Wednesday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY16","May","Q2"
2016-05-05 00:00:00.000,"2016",2,5,5,20160505,"May","May 2016","Q2 2016",3,"Thursday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY16","May","Q2"
2016-05-06 00:00:00.000,"2016",2,5,6,20160506,"May","May 2016","Q2 2016",4,"Friday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY16","May","Q2"
2016-05-07 00:00:00.000,"2016",2,5,7,20160507,"May","May 2016","Q2 2016",5,"Saturday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY16","May","Q2"
2016-05-08 00:00:00.000,"2016",2,5,8,20160508,"May","May 2016","Q2 2016",6,"Sunday",2016-05-08 00:00:00.000,19,20160500,20160200,"16","FY16","May","Q2"
2016-05-09 00:00:00.000,"2016",2,5,9,20160509,"May","May 2016","Q2 2016",0,"Monday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY16","May","Q2"
2016-05-10 00:00:00.000,"2016",2,5,10,20160510,"May","May 2016","Q2 2016",1,"Tuesday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY16","May","Q2"
2016-05-11 00:00:00.000,"2016",2,5,11,20160511,"May","May 2016","Q2 2016",2,"Wednesday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY16","May","Q2"
2016-05-12 00:00:00.000,"2016",2,5,12,20160512,"May","May 2016","Q2 2016",3,"Thursday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY16","May","Q2"
2016-05-13 00:00:00.000,"2016",2,5,13,20160513,"May","May 2016","Q2 2016",4,"Friday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY16","May","Q2"
2016-05-14 00:00:00.000,"2016",2,5,14,20160514,"May","May 2016","Q2 2016",5,"Saturday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY16","May","Q2"
2016-05-15 00:00:00.000,"2016",2,5,15,20160515,"May","May 2016","Q2 2016",6,"Sunday",2016-05-15 00:00:00.000,20,20160500,20160200,"16","FY16","May","Q2"
2016-05-16 00:00:00.000,"2016",2,5,16,20160516,"May","May 2016","Q2 2016",0,"Monday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY16","May","Q2"
2016-05-17 00:00:00.000,"2016",2,5,17,20160517,"May","May 2016","Q2 2016",1,"Tuesday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY16","May","Q2"
2016-05-18 00:00:00.000,"2016",2,5,18,20160518,"May","May 2016","Q2 2016",2,"Wednesday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY16","May","Q2"
2016-05-19 00:00:00.000,"2016",2,5,19,20160519,"May","May 2016","Q2 2016",3,"Thursday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY16","May","Q2"
2016-05-20 00:00:00.000,"2016",2,5,20,20160520,"May","May 2016","Q2 2016",4,"Friday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY16","May","Q2"
2016-05-21 00:00:00.000,"2016",2,5,21,20160521,"May","May 2016","Q2 2016",5,"Saturday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY16","May","Q2"
2016-05-22 00:00:00.000,"2016",2,5,22,20160522,"May","May 2016","Q2 2016",6,"Sunday",2016-05-22 00:00:00.000,21,20160500,20160200,"16","FY16","May","Q2"
2016-05-23 00:00:00.000,"2016",2,5,23,20160523,"May","May 2016","Q2 2016",0,"Monday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY16","May","Q2"
2016-05-24 00:00:00.000,"2016",2,5,24,20160524,"May","May 2016","Q2 2016",1,"Tuesday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY16","May","Q2"
2016-05-25 00:00:00.000,"2016",2,5,25,20160525,"May","May 2016","Q2 2016",2,"Wednesday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY16","May","Q2"
2016-05-26 00:00:00.000,"2016",2,5,26,20160526,"May","May 2016","Q2 2016",3,"Thursday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY16","May","Q2"
2016-05-27 00:00:00.000,"2016",2,5,27,20160527,"May","May 2016","Q2 2016",4,"Friday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY16","May","Q2"
2016-05-28 00:00:00.000,"2016",2,5,28,20160528,"May","May 2016","Q2 2016",5,"Saturday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY16","May","Q2"
2016-05-29 00:00:00.000,"2016",2,5,29,20160529,"May","May 2016","Q2 2016",6,"Sunday",2016-05-29 00:00:00.000,22,20160500,20160200,"16","FY16","May","Q2"
2016-05-30 00:00:00.000,"2016",2,5,30,20160530,"May","May 2016","Q2 2016",0,"Monday",2016-06-05 00:00:00.000,23,20160500,20160200,"16","FY16","May","Q2"
2016-05-31 00:00:00.000,"2016",2,5,31,20160531,"May","May 2016","Q2 2016",1,"Tuesday",2016-06-05 00:00:00.000,23,20160500,20160200,"16","FY16","May","Q2"
2017-05-01 00:00:00.000,"2017",2,5,1,20170501,"May","May 2017","Q2 2017",0,"Monday",2017-05-07 00:00:00.000,19,20170500,20170200,"17","FY17","May","Q2"
2017-05-02 00:00:00.000,"2017",2,5,2,20170502,"May","May 2017","Q2 2017",1,"Tuesday",2017-05-07 00:00:00.000,19,20170500,20170200,"17","FY17","May","Q2"
2017-05-03 00:00:00.000,"2017",2,5,3,20170503,"May","May 2017","Q2 2017",2,"Wednesday",2017-05-07 00:00:00.000,19,20170500,20170200,"17","FY17","May","Q2"
2017-05-04 00:00:00.000,"2017",2,5,4,20170504,"May","May 2017","Q2 2017",3,"Thursday",2017-05-07 00:00:00.000,19,20170500,20170200,"17","FY17","May","Q2"
2017-05-05 00:00:00.000,"2017",2,5,5,20170505,"May","May 2017","Q2 2017",4,"Friday",2017-05-07 00:00:00.000,19,20170500,20170200,"17","FY17","May","Q2"
2017-05-06 00:00:00.000,"2017",2,5,6,20170506,"May","May 2017","Q2 2017",5,"Saturday",2017-05-07 00:00:00.000,19,20170500,20170200,"17","FY17","May","Q2"
2017-05-07 00:00:00.000,"2017",2,5,7,20170507,"May","May 2017","Q2 2017",6,"Sunday",2017-05-07 00:00:00.000,19,20170500,20170200,"17","FY17","May","Q2"
2017-05-08 00:00:00.000,"2017",2,5,8,20170508,"May","May 2017","Q2 2017",0,"Monday",2017-05-14 00:00:00.000,20,20170500,20170200,"17","FY17","May","Q2"
2017-05-09 00:00:00.000,"2017",2,5,9,20170509,"May","May 2017","Q2 2017",1,"Tuesday",2017-05-14 00:00:00.000,20,20170500,20170200,"17","FY17","May","Q2"
2017-05-10 00:00:00.000,"2017",2,5,10,20170510,"May","May 2017","Q2 2017",2,"Wednesday",2017-05-14 00:00:00.000,20,20170500,20170200,"17","FY17","May","Q2"
2017-05-11 00:00:00.000,"2017",2,5,11,20170511,"May","May 2017","Q2 2017",3,"Thursday",2017-05-14 00:00:00.000,20,20170500,20170200,"17","FY17","May","Q2"
2017-05-12 00:00:00.000,"2017",2,5,12,20170512,"May","May 2017","Q2 2017",4,"Friday",2017-05-14 00:00:00.000,20,20170500,20170200,"17","FY17","May","Q2"
2017-05-13 00:00:00.000,"2017",2,5,13,20170513,"May","May 2017","Q2 2017",5,"Saturday",2017-05-14 00:00:00.000,20,20170500,20170200,"17","FY17","May","Q2"
2017-05-14 00:00:00.000,"2017",2,5,14,20170514,"May","May 2017","Q2 2017",6,"Sunday",2017-05-14 00:00:00.000,20,20170500,20170200,"17","FY17","May","Q2"
2017-05-15 00:00:00.000,"2017",2,5,15,20170515,"May","May 2017","Q2 2017",0,"Monday",2017-05-21 00:00:00.000,21,20170500,20170200,"17","FY17","May","Q2"
2017-05-16 00:00:00.000,"2017",2,5,16,20170516,"May","May 2017","Q2 2017",1,"Tuesday",2017-05-21 00:00:00.000,21,20170500,20170200,"17","FY17","May","Q2"
2017-05-17 00:00:00.000,"2017",2,5,17,20170517,"May","May 2017","Q2 2017",2,"Wednesday",2017-05-21 00:00:00.000,21,20170500,20170200,"17","FY17","May","Q2"
2017-05-18 00:00:00.000,"2017",2,5,18,20170518,"May","May 2017","Q2 2017",3,"Thursday",2017-05-21 00:00:00.000,21,20170500,20170200,"17","FY17","May","Q2"
2017-05-19 00:00:00.000,"2017",2,5,19,20170519,"May","May 2017","Q2 2017",4,"Friday",2017-05-21 00:00:00.000,21,20170500,20170200,"17","FY17","May","Q2"
2017-05-20 00:00:00.000,"2017",2,5,20,20170520,"May","May 2017","Q2 2017",5,"Saturday",2017-05-21 00:00:00.000,21,20170500,20170200,"17","FY17","May","Q2"
2017-05-21 00:00:00.000,"2017",2,5,21,20170521,"May","May 2017","Q2 2017",6,"Sunday",2017-05-21 00:00:00.000,21,20170500,20170200,"17","FY17","May","Q2"
2017-05-22 00:00:00.000,"2017",2,5,22,20170522,"May","May 2017","Q2 2017",0,"Monday",2017-05-28 00:00:00.000,22,20170500,20170200,"17","FY17","May","Q2"
2017-05-23 00:00:00.000,"2017",2,5,23,20170523,"May","May 2017","Q2 2017",1,"Tuesday",2017-05-28 00:00:00.000,22,20170500,20170200,"17","FY17","May","Q2"
2017-05-24 00:00:00.000,"2017",2,5,24,20170524,"May","May 2017","Q2 2017",2,"Wednesday",2017-05-28 00:00:00.000,22,20170500,20170200,"17","FY17","May","Q2"
2017-05-25 00:00:00.000,"2017",2,5,25,20170525,"May","May 2017","Q2 2017",3,"Thursday",2017-05-28 00:00:00.000,22,20170500,20170200,"17","FY17","May","Q2"
2017-05-26 00:00:00.000,"2017",2,5,26,20170526,"May","May 2017","Q2 2017",4,"Friday",2017-05-28 00:00:00.000,22,20170500,20170200,"17","FY17","May","Q2"
2017-05-27 00:00:00.000,"2017",2,5,27,20170527,"May","May 2017","Q2 2017",5,"Saturday",2017-05-28 00:00:00.000,22,20170500,20170200,"17","FY17","May","Q2"
2017-05-28 00:00:00.000,"2017",2,5,28,20170528,"May","May 2017","Q2 2017",6,"Sunday",2017-05-28 00:00:00.000,22,20170500,20170200,"17","FY17","May","Q2"
2017-05-29 00:00:00.000,"2017",2,5,29,20170529,"May","May 2017","Q2 2017",0,"Monday",2017-06-04 00:00:00.000,23,20170500,20170200,"17","FY17","May","Q2"
2017-05-30 00:00:00.000,"2017",2,5,30,20170530,"May","May 2017","Q2 2017",1,"Tuesday",2017-06-04 00:00:00.000,23,20170500,20170200,"17","FY17","May","Q2"
2017-05-31 00:00:00.000,"2017",2,5,31,20170531,"May","May 2017","Q2 2017",2,"Wednesday",2017-06-04 00:00:00.000,23,20170500,20170200,"17","FY17","May","Q2"
2018-05-01 00:00:00.000,"2018",2,5,1,20180501,"May","May 2018","Q2 2018",1,"Tuesday",2018-05-06 00:00:00.000,18,20180500,20180200,"18","FY18","May","Q2"
2018-05-02 00:00:00.000,"2018",2,5,2,20180502,"May","May 2018","Q2 2018",2,"Wednesday",2018-05-06 00:00:00.000,18,20180500,20180200,"18","FY18","May","Q2"
2018-05-03 00:00:00.000,"2018",2,5,3,20180503,"May","May 2018","Q2 2018",3,"Thursday",2018-05-06 00:00:00.000,18,20180500,20180200,"18","FY18","May","Q2"
2018-05-04 00:00:00.000,"2018",2,5,4,20180504,"May","May 2018","Q2 2018",4,"Friday",2018-05-06 00:00:00.000,18,20180500,20180200,"18","FY18","May","Q2"
2018-05-05 00:00:00.000,"2018",2,5,5,20180505,"May","May 2018","Q2 2018",5,"Saturday",2018-05-06 00:00:00.000,18,20180500,20180200,"18","FY18","May","Q2"
2018-05-06 00:00:00.000,"2018",2,5,6,20180506,"May","May 2018","Q2 2018",6,"Sunday",2018-05-06 00:00:00.000,18,20180500,20180200,"18","FY18","May","Q2"
2018-05-07 00:00:00.000,"2018",2,5,7,20180507,"May","May 2018","Q2 2018",0,"Monday",2018-05-13 00:00:00.000,19,20180500,20180200,"18","FY18","May","Q2"
2018-05-08 00:00:00.000,"2018",2,5,8,20180508,"May","May 2018","Q2 2018",1,"Tuesday",2018-05-13 00:00:00.000,19,20180500,20180200,"18","FY18","May","Q2"
2018-05-09 00:00:00.000,"2018",2,5,9,20180509,"May","May 2018","Q2 2018",2,"Wednesday",2018-05-13 00:00:00.000,19,20180500,20180200,"18","FY18","May","Q2"
2018-05-10 00:00:00.000,"2018",2,5,10,20180510,"May","May 2018","Q2 2018",3,"Thursday",2018-05-13 00:00:00.000,19,20180500,20180200,"18","FY18","May","Q2"
2018-05-11 00:00:00.000,"2018",2,5,11,20180511,"May","May 2018","Q2 2018",4,"Friday",2018-05-13 00:00:00.000,19,20180500,20180200,"18","FY18","May","Q2"
2018-05-12 00:00:00.000,"2018",2,5,12,20180512,"May","May 2018","Q2 2018",5,"Saturday",2018-05-13 00:00:00.000,19,20180500,20180200,"18","FY18","May","Q2"
2018-05-13 00:00:00.000,"2018",2,5,13,20180513,"May","May 2018","Q2 2018",6,"Sunday",2018-05-13 00:00:00.000,19,20180500,20180200,"18","FY18","May","Q2"
2018-05-14 00:00:00.000,"2018",2,5,14,20180514,"May","May 2018","Q2 2018",0,"Monday",2018-05-20 00:00:00.000,20,20180500,20180200,"18","FY18","May","Q2"
2018-05-15 00:00:00.000,"2018",2,5,15,20180515,"May","May 2018","Q2 2018",1,"Tuesday",2018-05-20 00:00:00.000,20,20180500,20180200,"18","FY18","May","Q2"
2018-05-16 00:00:00.000,"2018",2,5,16,20180516,"May","May 2018","Q2 2018",2,"Wednesday",2018-05-20 00:00:00.000,20,20180500,20180200,"18","FY18","May","Q2"
2018-05-17 00:00:00.000,"2018",2,5,17,20180517,"May","May 2018","Q2 2018",3,"Thursday",2018-05-20 00:00:00.000,20,20180500,20180200,"18","FY18","May","Q2"
2018-05-18 00:00:00.000,"2018",2,5,18,20180518,"May","May 2018","Q2 2018",4,"Friday",2018-05-20 00:00:00.000,20,20180500,20180200,"18","FY18","May","Q2"
2018-05-19 00:00:00.000,"2018",2,5,19,20180519,"May","May 2018","Q2 2018",5,"Saturday",2018-05-20 00:00:00.000,20,20180500,20180200,"18","FY18","May","Q2"
2018-05-20 00:00:00.000,"2018",2,5,20,20180520,"May","May 2018","Q2 2018",6,"Sunday",2018-05-20 00:00:00.000,20,20180500,20180200,"18","FY18","May","Q2"
2018-05-21 00:00:00.000,"2018",2,5,21,20180521,"May","May 2018","Q2 2018",0,"Monday",2018-05-27 00:00:00.000,21,20180500,20180200,"18","FY18","May","Q2"
2018-05-22 00:00:00.000,"2018",2,5,22,20180522,"May","May 2018","Q2 2018",1,"Tuesday",2018-05-27 00:00:00.000,21,20180500,20180200,"18","FY18","May","Q2"
2018-05-23 00:00:00.000,"2018",2,5,23,20180523,"May","May 2018","Q2 2018",2,"Wednesday",2018-05-27 00:00:00.000,21,20180500,20180200,"18","FY18","May","Q2"
2018-05-24 00:00:00.000,"2018",2,5,24,20180524,"May","May 2018","Q2 2018",3,"Thursday",2018-05-27 00:00:00.000,21,20180500,20180200,"18","FY18","May","Q2"
2018-05-25 00:00:00.000,"2018",2,5,25,20180525,"May","May 2018","Q2 2018",4,"Friday",2018-05-27 00:00:00.000,21,20180500,20180200,"18","FY18","May","Q2"
2018-05-26 00:00:00.000,"2018",2,5,26,20180526,"May","May 2018","Q2 2018",5,"Saturday",2018-05-27 00:00:00.000,21,20180500,20180200,"18","FY18","May","Q2"
2018-05-27 00:00:00.000,"2018",2,5,27,20180527,"May","May 2018","Q2 2018",6,"Sunday",2018-05-27 00:00:00.000,21,20180500,20180200,"18","FY18","May","Q2"
2018-05-28 00:00:00.000,"2018",2,5,28,20180528,"May","May 2018","Q2 2018",0,"Monday",2018-06-03 00:00:00.000,22,20180500,20180200,"18","FY18","May","Q2"
2018-05-29 00:00:00.000,"2018",2,5,29,20180529,"May","May 2018","Q2 2018",1,"Tuesday",2018-06-03 00:00:00.000,22,20180500,20180200,"18","FY18","May","Q2"
2018-05-30 00:00:00.000,"2018",2,5,30,20180530,"May","May 2018","Q2 2018",2,"Wednesday",2018-06-03 00:00:00.000,22,20180500,20180200,"18","FY18","May","Q2"
