DATEKEY,YEAR,QUARTER,MONTH,UNIQUE_CARRIER,ORIGIN,DEST,PASSENGERS,FREIGHT_KG,MAIL_COUNT,DISTANCE_KM,FLIGHTCOUNT
2020-02-29 00:00:00.000,2020,1,2,"WS","YLW","PHX",654,0,0,1201,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YOW","MCO",2006,0,0,1205,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YVR","LAX",11611,0,0,1081,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YVR","PSP",10340,0,0,1114,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YXE","PHX",2154,0,0,1320,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YYC","AZA",982,0,0,1235,1
2020-02-29 00:00:00.000,2020,1,2,"X9","HNL","PNH",231,0,0,6394,1
2020-02-29 00:00:00.000,2020,1,2,"X9","OGG","YVR",5244,0,0,2672,1
2020-02-29 00:00:00.000,2020,1,2,"X9","YVR","OGG",4869,0,0,2672,1
2020-02-29 00:00:00.000,2020,1,2,"YV","GDL","IAH",5305,0,0,820,1
2020-02-29 00:00:00.000,2020,1,2,"YV","GDL","PHX",1867,0,0,1037,1
2020-02-29 00:00:00.000,2020,1,2,"YV","HAV","IAH",1465,0,0,934,1
2020-02-29 00:00:00.000,2020,1,2,"YV","IAD","YOW",2348,0,0,449,1
2020-02-29 00:00:00.000,2020,1,2,"YV","IAD","YUL",67,0,0,489,1
2020-02-29 00:00:00.000,2020,1,2,"YV","IAH","GDL",4834,0,0,820,1
2020-02-29 00:00:00.000,2020,1,2,"YV","IAH","HAV",1449,0,0,934,1
2020-02-29 00:00:00.000,2020,1,2,"YV","IAH","MTY",9022,0,0,411,1
2020-02-29 00:00:00.000,2020,1,2,"YV","IAH","ZIH",1879,0,0,936,1
2020-02-29 00:00:00.000,2020,1,2,"YV","MTY","IAH",8421,0,0,411,1
2020-02-29 00:00:00.000,2020,1,2,"YV","PHX","GDL",1870,0,0,1037,1
2020-02-29 00:00:00.000,2020,1,2,"YV","YOW","IAD",2403,0,0,449,1
2020-02-29 00:00:00.000,2020,1,2,"YV","YUL","IAD",69,0,0,489,1
2020-02-29 00:00:00.000,2020,1,2,"YV","ZIH","IAH",1848,0,0,936,1
2020-02-29 00:00:00.000,2020,1,2,"MQ","BJX","DFW",3734,0,0,864,1
2020-02-29 00:00:00.000,2020,1,2,"MQ","DFW","BJX",3783,0,0,864,1
2020-02-29 00:00:00.000,2020,1,2,"MQ","DFW","OAX",1921,0,0,1094,1
2020-02-29 00:00:00.000,2020,1,2,"MQ","DFW","TRC",1544,0,0,634,1
2020-02-29 00:00:00.000,2020,1,2,"MQ","DFW","ZCL",136,0,0,770,1
2020-02-29 00:00:00.000,2020,1,2,"MQ","LGA","YUL",3049,0,0,324,1
2020-02-29 00:00:00.000,2020,1,2,"MQ","ORD","YYC",1826,0,0,1385,1
2020-02-29 00:00:00.000,2020,1,2,"MQ","YUL","LGA",3040,0,0,324,1
2020-02-29 00:00:00.000,2020,1,2,"MQ","YYC","ORD",1863,0,0,1385,1
2020-02-29 00:00:00.000,2020,1,2,"NK","AUA","FLL",726,0,0,1143,1
2020-02-29 00:00:00.000,2020,1,2,"NK","BNA","CUN",134,0,0,1039,1
2020-02-29 00:00:00.000,2020,1,2,"NK","CUN","BNA",19,0,0,1039,1
2020-02-29 00:00:00.000,2020,1,2,"NK","FLL","AUA",672,0,0,1143,1
2020-02-29 00:00:00.000,2020,1,2,"NK","FLL","LIM",4055,0,0,2626,1
2020-02-29 00:00:00.000,2020,1,2,"NK","IAH","SAP",1982,0,0,1106,1
2020-02-29 00:00:00.000,2020,1,2,"NK","LIM","FLL",4370,0,0,2626,1
2020-02-29 00:00:00.000,2020,1,2,"NK","SAP","IAH",1722,0,0,1106,1
2020-02-29 00:00:00.000,2020,1,2,"OO","SEA","YYC",1463,0,0,453,1
2020-02-29 00:00:00.000,2020,1,2,"OO","SFO","YVR",751,0,0,800,1
2020-02-29 00:00:00.000,2020,1,2,"OO","YVR","SFO",749,0,0,800,1
2020-02-29 00:00:00.000,2020,1,2,"OO","YYC","SEA",1522,0,0,453,1
2020-02-29 00:00:00.000,2020,1,2,"PD","IAD","YTZ",1175,0,0,338,1
2020-02-29 00:00:00.000,2020,1,2,"PD","YTZ","IAD",1157,0,0,338,1
2020-02-29 00:00:00.000,2020,1,2,"Q6","JFK","SAL",1494,0,0,2089,1
2020-02-29 00:00:00.000,2020,1,2,"Q6","SAL","JFK",1438,0,0,2089,1
2020-02-29 00:00:00.000,2020,1,2,"QK","EWR","YOW",2312,0,0,328,1
2020-02-29 00:00:00.000,2020,1,2,"QK","IAH","YYC",3428,0,0,1748,1
2020-02-29 00:00:00.000,2020,1,2,"QK","ORD","YYC",53,0,0,1385,1
2020-02-29 00:00:00.000,2020,1,2,"QK","YOW","EWR",2178,0,0,328,1
2020-02-29 00:00:00.000,2020,1,2,"QK","YYC","IAH",3604,0,0,1748,1
2020-02-29 00:00:00.000,2020,1,2,"S4","BOS","TER",677,0,0,2298,1
2020-02-29 00:00:00.000,2020,1,2,"S4","TER","BOS",638,0,0,2298,1
2020-02-29 00:00:00.000,2020,1,2,"SA","ACC","IAD",2522,0,0,5296,1
2020-02-29 00:00:00.000,2020,1,2,"02Q","FOR","MIA",52,0,0,3458,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","AZA","GDL",1200,0,0,1019,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","GDL","AZA",123,0,0,1019,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","MIA","SCU",2997,0,0,491,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","SCU","MIA",2805,0,0,491,1
2020-02-29 00:00:00.000,2020,1,2,"09Q","YWG","STL",51,0,0,842,1
2020-02-29 00:00:00.000,2020,1,2,"SEB","SJU","STI",428,0,0,308,1
2020-02-29 00:00:00.000,2020,1,2,"SEB","SJU","SXM",180,0,0,192,1
2020-02-29 00:00:00.000,2020,1,2,"SEB","STI","SJU",408,0,0,308,1
2020-02-29 00:00:00.000,2020,1,2,"SEB","SXM","SJU",266,0,0,192,1
2020-02-29 00:00:00.000,2020,1,2,"SY","IFP","YEG",114,0,0,1254,1
2020-02-29 00:00:00.000,2020,1,2,"SY","YEG","IFP",117,0,0,1254,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","YUL","PBI",1,0,0,1342,1
2020-02-29 00:00:00.000,2020,1,2,"13Q","YYC","SJC",3,0,0,1027,1
2020-02-29 00:00:00.000,2020,1,2,"14Q","PSP","YVR",14,0,0,1114,1
2020-02-29 00:00:00.000,2020,1,2,"14Q","TEB","YOW",6,0,0,319,1
2020-02-29 00:00:00.000,2020,1,2,"14Q","YVR","PSP",14,0,0,1114,1
2020-02-29 00:00:00.000,2020,1,2,"15Q","EGE","FAB",6,0,0,4757,1
2020-02-29 00:00:00.000,2020,1,2,"15Q","EGE","LTN",5,0,0,4746,1
2020-02-29 00:00:00.000,2020,1,2,"15Q","LTN","EGE",7,0,0,4746,1
2020-02-29 00:00:00.000,2020,1,2,"24Q","MCO","WAW",5,0,0,5183,1
2020-02-29 00:00:00.000,2020,1,2,"24Q","SFO","ZRH",3,0,0,5841,1
2020-02-29 00:00:00.000,2020,1,2,"27Q","LTN","PBI",1,0,0,4371,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","PBI","NSB",8,0,0,83,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","STT","VIJ",85,0,0,37,1
2020-02-29 00:00:00.000,2020,1,2,"2LQ","VIJ","STT",53,0,0,37,1
2020-02-29 00:00:00.000,2020,1,2,"2OQ","PPG","TBU",8,0,0,558,1
2020-02-29 00:00:00.000,2020,1,2,"TS","FLL","YQB",3897,0,0,1507,1
2020-02-29 00:00:00.000,2020,1,2,"TS","MSY","YUL",1317,0,0,1394,1
2020-02-29 00:00:00.000,2020,1,2,"TS","YQB","FLL",4018,0,0,1507,1
2020-02-29 00:00:00.000,2020,1,2,"TS","YUL","MSY",1316,0,0,1394,1
2020-02-29 00:00:00.000,2020,1,2,"2OQ","TBU","PPG",8,0,0,558,1
2020-02-29 00:00:00.000,2020,1,2,"2UQ","LAX","BMA",8,0,0,5538,1
2020-02-29 00:00:00.000,2020,1,2,"2UQ","LTN","MIA",1,0,0,4424,1
2020-02-29 00:00:00.000,2020,1,2,"36Q","SXF","TEB",1,0,0,3982,1
2020-02-29 00:00:00.000,2020,1,2,"3EQ","OAK","CIW",9,0,0,4103,1
2020-02-29 00:00:00.000,2020,1,2,"3EQ","SJD","SBD",4,0,0,880,1
2020-02-29 00:00:00.000,2020,1,2,"3M","BIM","FLL",666,0,0,61,1
2020-02-29 00:00:00.000,2020,1,2,"9E","DTW","YOW",2319,0,0,440,1
2020-02-29 00:00:00.000,2020,1,2,"9E","YOW","DTW",2375,0,0,440,1
2020-02-29 00:00:00.000,2020,1,2,"9K","EIS","SJU",1069,0,0,96,1
2020-02-29 00:00:00.000,2020,1,2,"9K","SJU","EIS",1138,0,0,96,1
2020-02-29 00:00:00.000,2020,1,2,"VB","GDL","LAX",6602,0,0,1307,1
2020-02-29 00:00:00.000,2020,1,2,"VB","LAX","GDL",6183,0,0,1307,1
2020-02-29 00:00:00.000,2020,1,2,"VB","MTY","DTW",13,0,0,1480,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","AKJ","ANC",3,0,0,2940,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","APA","LTN",3,0,0,4679,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","BUD","IAD",9,0,0,4595,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","GVA","LAX",3,0,0,5923,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","GVA","MIA",13,0,0,4798,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","IAD","BUD",10,0,0,4595,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","LAX","SXF",13,0,0,5821,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","LIN","MDW",1,0,0,4555,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","NGO","SFO",4,0,0,5324,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","PSA","OPF",4,0,0,5046,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","VNY","TLC",4,0,0,1549,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","YVR","BDL",1,0,0,2453,1
2020-02-29 00:00:00.000,2020,1,2,"WG","BGI","BDL",174,0,0,2140,1
2020-02-29 00:00:00.000,2020,1,2,"WG","BGI","BOS",183,0,0,2132,1
2020-02-29 00:00:00.000,2020,1,2,"WG","BOS","BGI",173,0,0,2132,1
2020-02-29 00:00:00.000,2020,1,2,"WG","MCO","YHZ",475,0,0,1498,1
2020-02-29 00:00:00.000,2020,1,2,"WG","MIA","YOW",772,0,0,1371,1
2020-02-29 00:00:00.000,2020,1,2,"WG","YHZ","MCO",750,0,0,1498,1
2020-02-29 00:00:00.000,2020,1,2,"WG","YOW","MIA",844,0,0,1371,1
2020-02-29 00:00:00.000,2020,1,2,"WL","CMW","MIA",128,0,0,339,1
2020-02-29 00:00:00.000,2020,1,2,"WL","GCM","MIA",359,0,0,453,1
2020-02-29 00:00:00.000,2020,1,2,"WL","HAV","MIA",19,0,0,235,1
2020-02-29 00:00:00.000,2020,1,2,"WL","MIA","CMW",119,0,0,339,1
2020-02-29 00:00:00.000,2020,1,2,"WL","MIA","GCM",483,0,0,453,1
2020-02-29 00:00:00.000,2020,1,2,"WL","MIA","HAV",125,0,0,235,1
2020-02-29 00:00:00.000,2020,1,2,"WN","AUA","BWI",4331,0,0,1881,1
2020-02-29 00:00:00.000,2020,1,2,"WN","BWI","AUA",4287,0,0,1881,1
2020-02-29 00:00:00.000,2020,1,2,"WN","CMH","CUN",668,0,0,1327,1
2020-02-29 00:00:00.000,2020,1,2,"WN","CUN","CMH",625,0,0,1327,1
2020-02-29 00:00:00.000,2020,1,2,"WN","DEN","PVR",3714,0,0,1322,1
2020-02-29 00:00:00.000,2020,1,2,"WN","FLL","NAS",6275,0,0,182,1
2020-02-29 00:00:00.000,2020,1,2,"WN","HOU","MBJ",633,0,0,1336,1
2020-02-29 00:00:00.000,2020,1,2,"WN","MBJ","HOU",569,0,0,1336,1
2020-02-29 00:00:00.000,2020,1,2,"WN","NAS","FLL",5895,0,0,182,1
2020-02-29 00:00:00.000,2020,1,2,"WN","PVR","DEN",3663,0,0,1322,1
2020-02-29 00:00:00.000,2020,1,2,"WN","SJD","SMF",653,0,0,1279,1
2020-02-29 00:00:00.000,2020,1,2,"WN","SMF","SJD",672,0,0,1279,1
2020-02-29 00:00:00.000,2020,1,2,"WO","FLL","YWG",1538,0,0,1880,1
2020-02-29 00:00:00.000,2020,1,2,"WO","LAS","YHM",2481,0,0,1926,1
2020-02-29 00:00:00.000,2020,1,2,"AC","DEN","YOW",47,0,0,1518,1
2020-02-29 00:00:00.000,2020,1,2,"AC","IAD","YOW",49,0,0,449,1
2020-02-29 00:00:00.000,2020,1,2,"AC","PBI","YUL",528,0,0,1342,1
2020-02-29 00:00:00.000,2020,1,2,"AC","RDU","YEG",50,0,0,2064,1
2020-02-29 00:00:00.000,2020,1,2,"AC","YUL","DTW",49,0,0,530,1
2020-02-29 00:00:00.000,2020,1,2,"AC","YUL","PBI",527,0,0,1342,1
2020-02-29 00:00:00.000,2020,1,2,"AC","YVR","LAS",250,0,0,992,1
2020-02-29 00:00:00.000,2020,1,2,"WO","LAS","YXX",1206,0,0,965,1
2020-02-29 00:00:00.000,2020,1,2,"WO","MCO","YXU",1723,0,0,1007,1
2020-02-29 00:00:00.000,2020,1,2,"WO","YHM","LAS",2653,0,0,1926,1
2020-02-29 00:00:00.000,2020,1,2,"WO","YWG","FLL",1471,0,0,1880,1
2020-02-29 00:00:00.000,2020,1,2,"WO","YXX","LAS",1405,0,0,965,1
2020-02-29 00:00:00.000,2020,1,2,"WS","FLL","YYC",1120,0,0,2480,1
2020-02-29 00:00:00.000,2020,1,2,"WS","LAS","YQR",993,0,0,1121,1
2020-02-29 00:00:00.000,2020,1,2,"WS","LAS","YWG",1238,0,0,1311,1
2020-02-29 00:00:00.000,2020,1,2,"WS","LAX","YEG",3668,0,0,1358,1
2020-02-29 00:00:00.000,2020,1,2,"WS","MCO","YEG",657,0,0,2372,1
2020-02-29 00:00:00.000,2020,1,2,"WS","MCO","YYT",647,0,0,2024,1
2020-02-29 00:00:00.000,2020,1,2,"WS","OGG","YVR",11254,0,0,2672,1
2020-02-29 00:00:00.000,2020,1,2,"WS","RSW","YOW",1381,0,0,1338,1
2020-02-29 00:00:00.000,2020,1,2,"WS","SNA","YVR",3552,0,0,1105,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YEG","LAX",3808,0,0,1358,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YEG","MCO",672,0,0,2372,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YOW","RSW",1406,0,0,1338,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YQR","LAS",1036,0,0,1121,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YVR","OGG",10933,0,0,2672,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YVR","SNA",3480,0,0,1105,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YWG","LAS",1201,0,0,1311,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YYC","FLL",1367,0,0,2480,1
2020-02-29 00:00:00.000,2020,1,2,"WS","YYT","MCO",670,0,0,2024,1
2020-02-29 00:00:00.000,2020,1,2,"AM","DEN","MEX",3822,0,0,1446,1
2020-02-29 00:00:00.000,2020,1,2,"AM","GDL","SMF",2167,0,0,1660,1
2020-02-29 00:00:00.000,2020,1,2,"AM","LAX","MID",59,0,0,1971,1
2020-02-29 00:00:00.000,2020,1,2,"AM","MEX","DEN",3866,0,0,1446,1
2020-02-29 00:00:00.000,2020,1,2,"AM","SMF","GDL",1880,0,0,1660,1
2020-02-29 00:00:00.000,2020,1,2,"AN","SFO","YYC",7,0,0,1019,1
2020-02-29 00:00:00.000,2020,1,2,"AN","YYC","SFO",8,0,0,1019,1
2020-02-29 00:00:00.000,2020,1,2,"AS","LAX","LTO",4422,0,0,692,1
2020-02-29 00:00:00.000,2020,1,2,"AS","LAX","ZLO",1417,0,0,1329,1
2020-02-29 00:00:00.000,2020,1,2,"AS","LTO","LAX",3837,0,0,692,1
2020-02-29 00:00:00.000,2020,1,2,"AS","PDX","SJD",4414,0,0,1708,1
2020-02-29 00:00:00.000,2020,1,2,"AS","PVR","SEA",5493,0,0,2078,1
2020-02-29 00:00:00.000,2020,1,2,"AS","SEA","PVR",5526,0,0,2078,1
2020-02-29 00:00:00.000,2020,1,2,"AS","SJD","PDX",4373,0,0,1708,1
2020-02-29 00:00:00.000,2020,1,2,"AS","ZLO","LAX",1451,0,0,1329,1
2020-02-29 00:00:00.000,2020,1,2,"AV","CLO","JFK",1032,0,0,2558,1
2020-02-29 00:00:00.000,2020,1,2,"YV","BJX","IAH",6238,0,0,728,1
2020-02-29 00:00:00.000,2020,1,2,"YV","IAH","BJX",5822,0,0,728,1
2020-02-29 00:00:00.000,2020,1,2,"YV","IAH","ZLO",336,0,0,944,1
2020-02-29 00:00:00.000,2020,1,2,"AV","JFK","CLO",793,0,0,2558,1
2020-02-29 00:00:00.000,2020,1,2,"YV","ZLO","IAH",352,0,0,944,1
2020-02-29 00:00:00.000,2020,1,2,"YX","EWR","HAV",1683,0,0,1311,1
2020-02-29 00:00:00.000,2020,1,2,"YX","EWR","YHZ",839,0,0,613,1
2020-02-29 00:00:00.000,2020,1,2,"YX","HAV","EWR",1765,0,0,1311,1
2020-02-29 00:00:00.000,2020,1,2,"YX","ORD","YYC",376,0,0,1385,1
2020-02-29 00:00:00.000,2020,1,2,"YX","YHZ","EWR",823,0,0,613,1
2020-02-29 00:00:00.000,2020,1,2,"YX","YYC","ORD",270,0,0,1385,1
2020-02-29 00:00:00.000,2020,1,2,"BC","NRT","SPN",3831,0,0,1460,1
2020-02-29 00:00:00.000,2020,1,2,"BC","SPN","NRT",3855,0,0,1460,1
2020-02-29 00:00:00.000,2020,1,2,"BW","FLL","POS",2853,0,0,1627,1
2020-02-29 00:00:00.000,2020,1,2,"BW","POS","FLL",2496,0,0,1627,1
2020-02-29 00:00:00.000,2020,1,2,"CP","SEA","YVR",475,0,0,127,1
2020-02-29 00:00:00.000,2020,1,2,"CP","YVR","SEA",909,0,0,127,1
2020-02-29 00:00:00.000,2020,1,2,"CRV","PBI","ORK",3,0,0,4026,1
2020-02-29 00:00:00.000,2020,1,2,"D7","HNL","KIX",7644,0,0,4117,1
2020-02-29 00:00:00.000,2020,1,2,"EAU","SPN","HKG",14,0,0,2138,1
2020-02-29 00:00:00.000,2020,1,2,"EV","AGU","IAH",1867,0,0,716,1
2020-02-29 00:00:00.000,2020,1,2,"EV","IAH","AGU",1743,0,0,716,1
2020-02-29 00:00:00.000,2020,1,2,"EV","ORD","YWG",138,0,0,708,1
2020-02-29 00:00:00.000,2020,1,2,"EV","YWG","ORD",132,0,0,708,1
2020-02-29 00:00:00.000,2020,1,2,"F9","CUN","DEN",4587,0,0,1669,1
2020-02-29 00:00:00.000,2020,1,2,"F9","CUN","MCI",2022,0,0,1341,1
2020-02-29 00:00:00.000,2020,1,2,"F9","CUN","ORD",5842,0,0,1443,1
2020-02-29 00:00:00.000,2020,1,2,"F9","DEN","CUN",4554,0,0,1669,1
2020-02-29 00:00:00.000,2020,1,2,"F9","MCI","CUN",2013,0,0,1341,1
2020-02-29 00:00:00.000,2020,1,2,"F9","ORD","CUN",5822,0,0,1443,1
2020-02-29 00:00:00.000,2020,1,2,"FJ","CXI","HNL",152,0,0,1329,1
2020-02-29 00:00:00.000,2020,1,2,"FJ","HNL","CXI",116,0,0,1329,1
2020-02-29 00:00:00.000,2020,1,2,"GEQ","LTN","TEB",3,0,0,3449,1
2020-02-29 00:00:00.000,2020,1,2,"GL","FOE","NAS",679,0,0,1430,1
2020-02-29 00:00:00.000,2020,1,2,"GL","NAS","FOE",672,0,0,1430,1
2020-02-29 00:00:00.000,2020,1,2,"HYP","CLT","PSA",5,0,0,4668,1
2020-02-29 00:00:00.000,2020,1,2,"HYP","PSA","CLT",5,0,0,4668,1
2020-02-29 00:00:00.000,2020,1,2,"JCO","BED","NHT",1,0,0,3272,1
2020-02-29 00:00:00.000,2020,1,2,"KAH","CXH","KEH",4,0,0,114,1
2020-02-29 00:00:00.000,2020,1,2,"KAH","CXH","LKE",66,0,0,121,1
2020-02-29 00:00:00.000,2020,1,2,"KAH","KEH","CXH",4,0,0,114,1
2020-02-29 00:00:00.000,2020,1,2,"KAH","KEH","YWH",7,0,0,70,1
2020-02-29 00:00:00.000,2020,1,2,"KAH","LKE","CXH",80,0,0,121,1
2020-02-29 00:00:00.000,2020,1,2,"KX","DEN","GCM",488,0,0,1982,1
2020-02-29 00:00:00.000,2020,1,2,"KX","GCM","DEN",521,0,0,1982,1
2020-02-29 00:00:00.000,2020,1,2,"LF","MDW","NAS",7,0,0,1296,1
2020-02-29 00:00:00.000,2020,1,2,"LJ","GUM","PUS",4226,0,0,1792,1
2020-02-29 00:00:00.000,2020,1,2,"LJ","PUS","GUM",3429,0,0,1792,1
2020-02-29 00:00:00.000,2020,1,2,"MQ","DFW","DGO",1058,0,0,756,1
2020-02-29 00:00:00.000,2020,1,2,"MQ","DGO","DFW",879,0,0,756,1
2020-02-29 00:00:00.000,2020,1,2,"NK","BOG","FLL",3842,0,0,1522,1
2020-02-29 00:00:00.000,2020,1,2,"NK","CTG","FLL",2835,0,0,1117,1
2020-02-29 00:00:00.000,2020,1,2,"NK","CUN","EWR",211,0,0,1546,1
2020-02-29 00:00:00.000,2020,1,2,"NK","EWR","CUN",304,0,0,1546,1
2020-02-29 00:00:00.000,2020,1,2,"NK","FLL","BOG",4028,0,0,1522,1
2020-02-29 00:00:00.000,2020,1,2,"NK","FLL","CTG",3156,0,0,1117,1
2020-02-29 00:00:00.000,2020,1,2,"NK","FLL","SAL",1688,0,0,1044,1
2020-02-29 00:00:00.000,2020,1,2,"NK","KIN","MCO",472,0,0,777,1
2020-02-29 00:00:00.000,2020,1,2,"NK","MCO","KIN",324,0,0,777,1
2020-02-29 00:00:00.000,2020,1,2,"NK","MCO","SJO",4548,0,0,1282,1
2020-02-29 00:00:00.000,2020,1,2,"NK","SAL","FLL",1802,0,0,1044,1
2020-02-29 00:00:00.000,2020,1,2,"NK","SJO","MCO",3895,0,0,1282,1
2020-02-29 00:00:00.000,2020,1,2,"OH","CLT","ELH",388,0,0,717,1
2020-02-29 00:00:00.000,2020,1,2,"OH","ELH","CLT",427,0,0,717,1
2020-02-29 00:00:00.000,2020,1,2,"OO","DEN","YWG",1297,0,0,783,1
2020-02-29 00:00:00.000,2020,1,2,"OO","ORD","YWG",1172,0,0,708,1
2020-02-29 00:00:00.000,2020,1,2,"OO","PDX","YVR",1911,0,0,251,1
2020-02-29 00:00:00.000,2020,1,2,"OO","YVR","PDX",1716,0,0,251,1
2020-02-29 00:00:00.000,2020,1,2,"OO","YWG","DEN",1341,0,0,783,1
2020-02-29 00:00:00.000,2020,1,2,"OO","YWG","ORD",977,0,0,708,1
2020-02-29 00:00:00.000,2020,1,2,"QK","DEN","YVR",2606,0,0,1114,1
2020-02-29 00:00:00.000,2020,1,2,"QK","SEA","YVR",6161,0,0,127,1
2020-02-29 00:00:00.000,2020,1,2,"QK","SFO","YEG",1775,0,0,1163,1
2020-02-29 00:00:00.000,2020,1,2,"QK","YEG","SFO",1829,0,0,1163,1
2020-02-29 00:00:00.000,2020,1,2,"QK","YVR","DEN",3157,0,0,1114,1
2020-02-29 00:00:00.000,2020,1,2,"QK","YVR","SEA",5814,0,0,127,1
2020-02-29 00:00:00.000,2020,1,2,"QX","SEA","YYJ",5957,0,0,98,1
2020-02-29 00:00:00.000,2020,1,2,"QX","YYJ","SEA",5794,0,0,98,1
2020-02-29 00:00:00.000,2020,1,2,"RV","PBI","YUL",3019,0,0,1342,1
2020-02-29 00:00:00.000,2020,1,2,"RV","YUL","PBI",3251,0,0,1342,1
2020-02-29 00:00:00.000,2020,1,2,"SEB","AXA","SJU",342,0,0,194,1
2020-02-29 00:00:00.000,2020,1,2,"SEB","SJU","AXA",251,0,0,194,1
2020-02-29 00:00:00.000,2020,1,2,"SY","IFP","YMM",90,0,0,1493,1
2020-02-29 00:00:00.000,2020,1,2,"SY","MSP","NAS",609,0,0,1628,1
2020-02-29 00:00:00.000,2020,1,2,"SY","MSP","ZIH",1242,0,0,1939,1
2020-02-29 00:00:00.000,2020,1,2,"SY","NAS","MSP",570,0,0,1628,1
2020-02-29 00:00:00.000,2020,1,2,"SY","SJO","EWR",75,0,0,2201,1
2020-02-29 00:00:00.000,2020,1,2,"SY","YMM","IFP",91,0,0,1493,1
2020-02-29 00:00:00.000,2020,1,2,"SY","ZIH","MSP",1229,0,0,1939,1
2020-02-29 00:00:00.000,2020,1,2,"VB","CUN","CVG",649,0,0,1247,1
2020-02-29 00:00:00.000,2020,1,2,"VB","CVG","CUN",505,0,0,1247,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","BGI","PBI",7,0,0,1631,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","FDH","TEB",3,0,0,3968,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","GCM","HPN",1,0,0,1567,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","IAD","SJO",1,0,0,2036,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","LTN","VNY",3,0,0,5428,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","MIA","ZRH",3,0,0,4884,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","PBI","BGI",6,0,0,1631,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","STN","PBI",3,0,0,4397,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","TEB","DUB",1,0,0,3182,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","TEB","VKO",4,0,0,4670,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","YUL","LAS",8,0,0,2239,1
2020-02-29 00:00:00.000,2020,1,2,"VJT","ZRH","MIA",3,0,0,4884,1
2020-02-29 00:00:00.000,2020,1,2,"WG","FLL","YUL",1346,0,0,1384,1
2020-02-29 00:00:00.000,2020,1,2,"WG","PIE","YHZ",418,0,0,1577,1
2020-02-29 00:00:00.000,2020,1,2,"WG","YHZ","PIE",692,0,0,1577,1
2020-02-29 00:00:00.000,2020,1,2,"WG","YUL","FLL",1419,0,0,1384,1
2020-02-29 00:00:00.000,2020,1,2,"WL","MIA","SDQ",775,0,0,848,1
2020-02-29 00:00:00.000,2020,1,2,"WL","SDQ","MIA",685,0,0,848,1
2020-02-29 00:00:00.000,2020,1,2,"WL","SJU","PUJ",86,0,0,155,1
2020-02-29 00:00:00.000,2020,1,2,"WN","BNA","CUN",667,0,0,1039,1
2020-02-29 00:00:00.000,2020,1,2,"WN","BWI","CUN",8486,0,0,1388,1
2020-02-29 00:00:00.000,2020,1,2,"WN","CUN","BNA",674,0,0,1039,1
2020-02-29 00:00:00.000,2020,1,2,"WN","CUN","IND",623,0,0,1287,1
2020-02-29 00:00:00.000,2020,1,2,"WN","CUN","MDW",1184,0,0,1430,1
2020-02-29 00:00:00.000,2020,1,2,"WN","IND","CUN",652,0,0,1287,1
2020-02-29 00:00:00.000,2020,1,2,"WN","MDW","CUN",1189,0,0,1430,1
2020-02-29 00:00:00.000,2020,1,2,"WN","SJD","HOU",7076,0,0,1000,1
2020-02-29 00:00:00.000,2020,1,2,"WO","AZA","YEG",1447,0,0,1384,1
