Date,Year,Quarter Of Year,Month Of Year,Day Of Month,Date Int,Month Name,Month & Year,Quarter & Year,Day In Week,Day Of Week Name,Week Ending,Week Number,Month n Year,Quarter n Year,Short Year,FY,Quarter,Day Type,Workday Number,Weekend Number,Is less Than Today,Week Number Adjusted,IsWorkday,Short Month,Short Day Of Week Name
2016-11-01 00:00:00.000,2016,4,11,1,20161101,"November","Nov 2016","Q4 2016",2,"Tuesday",2016-11-05 00:00:00.000,45,20161100,20160400,"16","FY17","Q4","Workday",1,,True,45,1,"Nov","Tue"
2016-11-02 00:00:00.000,2016,4,11,2,20161102,"November","Nov 2016","Q4 2016",3,"Wednesday",2016-11-05 00:00:00.000,45,20161100,20160400,"16","FY17","Q4","Workday",2,,True,45,1,"Nov","Wed"
2016-11-03 00:00:00.000,2016,4,11,3,20161103,"November","Nov 2016","Q4 2016",4,"Thursday",2016-11-05 00:00:00.000,45,20161100,20160400,"16","FY17","Q4","Workday",3,,True,45,1,"Nov","Thu"
2016-11-04 00:00:00.000,2016,4,11,4,20161104,"November","Nov 2016","Q4 2016",5,"Friday",2016-11-05 00:00:00.000,45,20161100,20160400,"16","FY17","Q4","Weekend",,1,True,45,0,"Nov","Fri"
2016-11-05 00:00:00.000,2016,4,11,5,20161105,"November","Nov 2016","Q4 2016",6,"Saturday",2016-11-05 00:00:00.000,45,20161100,20160400,"16","FY17","Q4","Weekend",,2,True,45,0,"Nov","Sat"
2017-11-05 00:00:00.000,2017,4,11,5,20171105,"November","Nov 2017","Q4 2017",0,"Sunday",2017-11-11 00:00:00.000,45,20171100,20170400,"17","FY18","Q4","Workday",3,,True,45,1,"Nov","Sun"
2017-11-06 00:00:00.000,2017,4,11,6,20171106,"November","Nov 2017","Q4 2017",1,"Monday",2017-11-11 00:00:00.000,45,20171100,20170400,"17","FY18","Q4","Workday",4,,True,45,1,"Nov","Mon"
2017-11-07 00:00:00.000,2017,4,11,7,20171107,"November","Nov 2017","Q4 2017",2,"Tuesday",2017-11-11 00:00:00.000,45,20171100,20170400,"17","FY18","Q4","Workday",5,,True,45,1,"Nov","Tue"
2017-11-08 00:00:00.000,2017,4,11,8,20171108,"November","Nov 2017","Q4 2017",3,"Wednesday",2017-11-11 00:00:00.000,45,20171100,20170400,"17","FY18","Q4","Workday",6,,True,45,1,"Nov","Wed"
2017-11-09 00:00:00.000,2017,4,11,9,20171109,"November","Nov 2017","Q4 2017",4,"Thursday",2017-11-11 00:00:00.000,45,20171100,20170400,"17","FY18","Q4","Workday",7,,True,45,1,"Nov","Thu"
2017-11-10 00:00:00.000,2017,4,11,10,20171110,"November","Nov 2017","Q4 2017",5,"Friday",2017-11-11 00:00:00.000,45,20171100,20170400,"17","FY18","Q4","Weekend",,3,True,45,0,"Nov","Fri"
2017-11-11 00:00:00.000,2017,4,11,11,20171111,"November","Nov 2017","Q4 2017",6,"Saturday",2017-11-11 00:00:00.000,45,20171100,20170400,"17","FY18","Q4","Weekend",,4,True,45,0,"Nov","Sat"
2018-11-04 00:00:00.000,2018,4,11,4,20181104,"November","Nov 2018","Q4 2018",0,"Sunday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19","Q4","Workday",2,,True,45,1,"Nov","Sun"
2018-11-05 00:00:00.000,2018,4,11,5,20181105,"November","Nov 2018","Q4 2018",1,"Monday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19","Q4","Workday",3,,True,45,1,"Nov","Mon"
2018-11-06 00:00:00.000,2018,4,11,6,20181106,"November","Nov 2018","Q4 2018",2,"Tuesday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19","Q4","Workday",4,,True,45,1,"Nov","Tue"
2018-11-07 00:00:00.000,2018,4,11,7,20181107,"November","Nov 2018","Q4 2018",3,"Wednesday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19","Q4","Workday",5,,True,45,1,"Nov","Wed"
2018-11-08 00:00:00.000,2018,4,11,8,20181108,"November","Nov 2018","Q4 2018",4,"Thursday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19","Q4","Workday",6,,True,45,1,"Nov","Thu"
2018-11-09 00:00:00.000,2018,4,11,9,20181109,"November","Nov 2018","Q4 2018",5,"Friday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19","Q4","Weekend",,3,True,45,0,"Nov","Fri"
2018-11-10 00:00:00.000,2018,4,11,10,20181110,"November","Nov 2018","Q4 2018",6,"Saturday",2018-11-10 00:00:00.000,45,20181100,20180400,"18","FY19","Q4","Weekend",,4,True,45,0,"Nov","Sat"
2019-11-03 00:00:00.000,2019,4,11,3,20191103,"November","Nov 2019","Q4 2019",0,"Sunday",2019-11-09 00:00:00.000,45,20191100,20190400,"19","FY20","Q4","Workday",1,,True,45,1,"Nov","Sun"
2019-11-04 00:00:00.000,2019,4,11,4,20191104,"November","Nov 2019","Q4 2019",1,"Monday",2019-11-09 00:00:00.000,45,20191100,20190400,"19","FY20","Q4","Workday",2,,True,45,1,"Nov","Mon"
2019-11-05 00:00:00.000,2019,4,11,5,20191105,"November","Nov 2019","Q4 2019",2,"Tuesday",2019-11-09 00:00:00.000,45,20191100,20190400,"19","FY20","Q4","Workday",3,,True,45,1,"Nov","Tue"
2019-11-06 00:00:00.000,2019,4,11,6,20191106,"November","Nov 2019","Q4 2019",3,"Wednesday",2019-11-09 00:00:00.000,45,20191100,20190400,"19","FY20","Q4","Workday",4,,True,45,1,"Nov","Wed"
2019-11-07 00:00:00.000,2019,4,11,7,20191107,"November","Nov 2019","Q4 2019",4,"Thursday",2019-11-09 00:00:00.000,45,20191100,20190400,"19","FY20","Q4","Workday",5,,True,45,1,"Nov","Thu"
2019-11-08 00:00:00.000,2019,4,11,8,20191108,"November","Nov 2019","Q4 2019",5,"Friday",2019-11-09 00:00:00.000,45,20191100,20190400,"19","FY20","Q4","Weekend",,3,True,45,0,"Nov","Fri"
2019-11-09 00:00:00.000,2019,4,11,9,20191109,"November","Nov 2019","Q4 2019",6,"Saturday",2019-11-09 00:00:00.000,45,20191100,20190400,"19","FY20","Q4","Weekend",,4,True,45,0,"Nov","Sat"
2020-11-01 00:00:00.000,2020,4,11,1,20201101,"November","Nov 2020","Q4 2020",0,"Sunday",2020-11-07 00:00:00.000,45,20201100,20200400,"20","FY21","Q4","Workday",1,,True,45,1,"Nov","Sun"
2020-11-02 00:00:00.000,2020,4,11,2,20201102,"November","Nov 2020","Q4 2020",1,"Monday",2020-11-07 00:00:00.000,45,20201100,20200400,"20","FY21","Q4","Workday",2,,True,45,1,"Nov","Mon"
2020-11-03 00:00:00.000,2020,4,11,3,20201103,"November","Nov 2020","Q4 2020",2,"Tuesday",2020-11-07 00:00:00.000,45,20201100,20200400,"20","FY21","Q4","Workday",3,,True,45,1,"Nov","Tue"
2020-11-04 00:00:00.000,2020,4,11,4,20201104,"November","Nov 2020","Q4 2020",3,"Wednesday",2020-11-07 00:00:00.000,45,20201100,20200400,"20","FY21","Q4","Workday",4,,True,45,1,"Nov","Wed"
2020-11-05 00:00:00.000,2020,4,11,5,20201105,"November","Nov 2020","Q4 2020",4,"Thursday",2020-11-07 00:00:00.000,45,20201100,20200400,"20","FY21","Q4","Workday",5,,True,45,1,"Nov","Thu"
2020-11-06 00:00:00.000,2020,4,11,6,20201106,"November","Nov 2020","Q4 2020",5,"Friday",2020-11-07 00:00:00.000,45,20201100,20200400,"20","FY21","Q4","Weekend",,1,True,45,0,"Nov","Fri"
2020-11-07 00:00:00.000,2020,4,11,7,20201107,"November","Nov 2020","Q4 2020",6,"Saturday",2020-11-07 00:00:00.000,45,20201100,20200400,"20","FY21","Q4","Weekend",,2,True,45,0,"Nov","Sat"
2021-11-01 00:00:00.000,2021,4,11,1,20211101,"November","Nov 2021","Q4 2021",1,"Monday",2021-11-06 00:00:00.000,45,20211100,20210400,"21","FY22","Q4","Workday",1,,True,45,1,"Nov","Mon"
2021-11-02 00:00:00.000,2021,4,11,2,20211102,"November","Nov 2021","Q4 2021",2,"Tuesday",2021-11-06 00:00:00.000,45,20211100,20210400,"21","FY22","Q4","Workday",2,,True,45,1,"Nov","Tue"
2021-11-03 00:00:00.000,2021,4,11,3,20211103,"November","Nov 2021","Q4 2021",3,"Wednesday",2021-11-06 00:00:00.000,45,20211100,20210400,"21","FY22","Q4","Workday",3,,True,45,1,"Nov","Wed"
2021-11-04 00:00:00.000,2021,4,11,4,20211104,"November","Nov 2021","Q4 2021",4,"Thursday",2021-11-06 00:00:00.000,45,20211100,20210400,"21","FY22","Q4","Workday",4,,True,45,1,"Nov","Thu"
2021-11-05 00:00:00.000,2021,4,11,5,20211105,"November","Nov 2021","Q4 2021",5,"Friday",2021-11-06 00:00:00.000,45,20211100,20210400,"21","FY22","Q4","Weekend",,1,True,45,0,"Nov","Fri"
2021-11-06 00:00:00.000,2021,4,11,6,20211106,"November","Nov 2021","Q4 2021",6,"Saturday",2021-11-06 00:00:00.000,45,20211100,20210400,"21","FY22","Q4","Weekend",,2,True,45,0,"Nov","Sat"
2010-11-21 00:00:00.000,2010,4,11,21,20101121,"November","Nov 2010","Q4 2010",0,"Sunday",2010-11-27 00:00:00.000,48,20101100,20100400,"10","FY11","Q4","Workday",15,,True,48,1,"Nov","Sun"
2010-11-22 00:00:00.000,2010,4,11,22,20101122,"November","Nov 2010","Q4 2010",1,"Monday",2010-11-27 00:00:00.000,48,20101100,20100400,"10","FY11","Q4","Workday",16,,True,48,1,"Nov","Mon"
2010-11-23 00:00:00.000,2010,4,11,23,20101123,"November","Nov 2010","Q4 2010",2,"Tuesday",2010-11-27 00:00:00.000,48,20101100,20100400,"10","FY11","Q4","Workday",17,,True,48,1,"Nov","Tue"
2010-11-24 00:00:00.000,2010,4,11,24,20101124,"November","Nov 2010","Q4 2010",3,"Wednesday",2010-11-27 00:00:00.000,48,20101100,20100400,"10","FY11","Q4","Workday",18,,True,48,1,"Nov","Wed"
2010-11-25 00:00:00.000,2010,4,11,25,20101125,"November","Nov 2010","Q4 2010",4,"Thursday",2010-11-27 00:00:00.000,48,20101100,20100400,"10","FY11","Q4","Workday",19,,True,48,1,"Nov","Thu"
2010-11-26 00:00:00.000,2010,4,11,26,20101126,"November","Nov 2010","Q4 2010",5,"Friday",2010-11-27 00:00:00.000,48,20101100,20100400,"10","FY11","Q4","Weekend",,7,True,48,0,"Nov","Fri"
2010-11-27 00:00:00.000,2010,4,11,27,20101127,"November","Nov 2010","Q4 2010",6,"Saturday",2010-11-27 00:00:00.000,48,20101100,20100400,"10","FY11","Q4","Weekend",,8,True,48,0,"Nov","Sat"
2011-11-20 00:00:00.000,2011,4,11,20,20111120,"November","Nov 2011","Q4 2011",0,"Sunday",2011-11-26 00:00:00.000,48,20111100,20110400,"11","FY12","Q4","Workday",14,,True,48,1,"Nov","Sun"
2011-11-21 00:00:00.000,2011,4,11,21,20111121,"November","Nov 2011","Q4 2011",1,"Monday",2011-11-26 00:00:00.000,48,20111100,20110400,"11","FY12","Q4","Workday",15,,True,48,1,"Nov","Mon"
2011-11-22 00:00:00.000,2011,4,11,22,20111122,"November","Nov 2011","Q4 2011",2,"Tuesday",2011-11-26 00:00:00.000,48,20111100,20110400,"11","FY12","Q4","Workday",16,,True,48,1,"Nov","Tue"
2011-11-23 00:00:00.000,2011,4,11,23,20111123,"November","Nov 2011","Q4 2011",3,"Wednesday",2011-11-26 00:00:00.000,48,20111100,20110400,"11","FY12","Q4","Workday",17,,True,48,1,"Nov","Wed"
2011-11-24 00:00:00.000,2011,4,11,24,20111124,"November","Nov 2011","Q4 2011",4,"Thursday",2011-11-26 00:00:00.000,48,20111100,20110400,"11","FY12","Q4","Workday",18,,True,48,1,"Nov","Thu"
2011-11-25 00:00:00.000,2011,4,11,25,20111125,"November","Nov 2011","Q4 2011",5,"Friday",2011-11-26 00:00:00.000,48,20111100,20110400,"11","FY12","Q4","Weekend",,7,True,48,0,"Nov","Fri"
2011-11-26 00:00:00.000,2011,4,11,26,20111126,"November","Nov 2011","Q4 2011",6,"Saturday",2011-11-26 00:00:00.000,48,20111100,20110400,"11","FY12","Q4","Weekend",,8,True,48,0,"Nov","Sat"
2012-11-25 00:00:00.000,2012,4,11,25,20121125,"November","Nov 2012","Q4 2012",0,"Sunday",2012-12-01 00:00:00.000,48,20121100,20120400,"12","FY13","Q4","Workday",17,,True,48,1,"Nov","Sun"
2012-11-26 00:00:00.000,2012,4,11,26,20121126,"November","Nov 2012","Q4 2012",1,"Monday",2012-12-01 00:00:00.000,48,20121100,20120400,"12","FY13","Q4","Workday",18,,True,48,1,"Nov","Mon"
2012-11-27 00:00:00.000,2012,4,11,27,20121127,"November","Nov 2012","Q4 2012",2,"Tuesday",2012-12-01 00:00:00.000,48,20121100,20120400,"12","FY13","Q4","Workday",19,,True,48,1,"Nov","Tue"
2012-11-28 00:00:00.000,2012,4,11,28,20121128,"November","Nov 2012","Q4 2012",3,"Wednesday",2012-12-01 00:00:00.000,48,20121100,20120400,"12","FY13","Q4","Workday",20,,True,48,1,"Nov","Wed"
2012-11-29 00:00:00.000,2012,4,11,29,20121129,"November","Nov 2012","Q4 2012",4,"Thursday",2012-12-01 00:00:00.000,48,20121100,20120400,"12","FY13","Q4","Workday",21,,True,48,1,"Nov","Thu"
2012-11-30 00:00:00.000,2012,4,11,30,20121130,"November","Nov 2012","Q4 2012",5,"Friday",2012-12-01 00:00:00.000,48,20121100,20120400,"12","FY13","Q4","Weekend",,9,True,48,0,"Nov","Fri"
2013-11-24 00:00:00.000,2013,4,11,24,20131124,"November","Nov 2013","Q4 2013",0,"Sunday",2013-11-30 00:00:00.000,48,20131100,20130400,"13","FY14","Q4","Workday",16,,True,48,1,"Nov","Sun"
2013-11-25 00:00:00.000,2013,4,11,25,20131125,"November","Nov 2013","Q4 2013",1,"Monday",2013-11-30 00:00:00.000,48,20131100,20130400,"13","FY14","Q4","Workday",17,,True,48,1,"Nov","Mon"
2013-11-26 00:00:00.000,2013,4,11,26,20131126,"November","Nov 2013","Q4 2013",2,"Tuesday",2013-11-30 00:00:00.000,48,20131100,20130400,"13","FY14","Q4","Workday",18,,True,48,1,"Nov","Tue"
2013-11-27 00:00:00.000,2013,4,11,27,20131127,"November","Nov 2013","Q4 2013",3,"Wednesday",2013-11-30 00:00:00.000,48,20131100,20130400,"13","FY14","Q4","Workday",19,,True,48,1,"Nov","Wed"
2013-11-28 00:00:00.000,2013,4,11,28,20131128,"November","Nov 2013","Q4 2013",4,"Thursday",2013-11-30 00:00:00.000,48,20131100,20130400,"13","FY14","Q4","Workday",20,,True,48,1,"Nov","Thu"
2013-11-29 00:00:00.000,2013,4,11,29,20131129,"November","Nov 2013","Q4 2013",5,"Friday",2013-11-30 00:00:00.000,48,20131100,20130400,"13","FY14","Q4","Weekend",,9,True,48,0,"Nov","Fri"
2013-11-30 00:00:00.000,2013,4,11,30,20131130,"November","Nov 2013","Q4 2013",6,"Saturday",2013-11-30 00:00:00.000,48,20131100,20130400,"13","FY14","Q4","Weekend",,10,True,48,0,"Nov","Sat"
2014-11-23 00:00:00.000,2014,4,11,23,20141123,"November","Nov 2014","Q4 2014",0,"Sunday",2014-11-29 00:00:00.000,48,20141100,20140400,"14","FY15","Q4","Workday",16,,True,48,1,"Nov","Sun"
2014-11-24 00:00:00.000,2014,4,11,24,20141124,"November","Nov 2014","Q4 2014",1,"Monday",2014-11-29 00:00:00.000,48,20141100,20140400,"14","FY15","Q4","Workday",17,,True,48,1,"Nov","Mon"
2014-11-25 00:00:00.000,2014,4,11,25,20141125,"November","Nov 2014","Q4 2014",2,"Tuesday",2014-11-29 00:00:00.000,48,20141100,20140400,"14","FY15","Q4","Workday",18,,True,48,1,"Nov","Tue"
2014-11-26 00:00:00.000,2014,4,11,26,20141126,"November","Nov 2014","Q4 2014",3,"Wednesday",2014-11-29 00:00:00.000,48,20141100,20140400,"14","FY15","Q4","Workday",19,,True,48,1,"Nov","Wed"
2014-11-27 00:00:00.000,2014,4,11,27,20141127,"November","Nov 2014","Q4 2014",4,"Thursday",2014-11-29 00:00:00.000,48,20141100,20140400,"14","FY15","Q4","Workday",20,,True,48,1,"Nov","Thu"
2014-11-28 00:00:00.000,2014,4,11,28,20141128,"November","Nov 2014","Q4 2014",5,"Friday",2014-11-29 00:00:00.000,48,20141100,20140400,"14","FY15","Q4","Weekend",,8,True,48,0,"Nov","Fri"
2014-11-29 00:00:00.000,2014,4,11,29,20141129,"November","Nov 2014","Q4 2014",6,"Saturday",2014-11-29 00:00:00.000,48,20141100,20140400,"14","FY15","Q4","Weekend",,9,True,48,0,"Nov","Sat"
2015-11-22 00:00:00.000,2015,4,11,22,20151122,"November","Nov 2015","Q4 2015",0,"Sunday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","Q4","Workday",16,,True,48,1,"Nov","Sun"
2015-11-23 00:00:00.000,2015,4,11,23,20151123,"November","Nov 2015","Q4 2015",1,"Monday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","Q4","Workday",17,,True,48,1,"Nov","Mon"
2015-11-24 00:00:00.000,2015,4,11,24,20151124,"November","Nov 2015","Q4 2015",2,"Tuesday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","Q4","Workday",18,,True,48,1,"Nov","Tue"
2015-11-25 00:00:00.000,2015,4,11,25,20151125,"November","Nov 2015","Q4 2015",3,"Wednesday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","Q4","Workday",19,,True,48,1,"Nov","Wed"
2015-11-26 00:00:00.000,2015,4,11,26,20151126,"November","Nov 2015","Q4 2015",4,"Thursday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","Q4","Workday",20,,True,48,1,"Nov","Thu"
2015-11-27 00:00:00.000,2015,4,11,27,20151127,"November","Nov 2015","Q4 2015",5,"Friday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","Q4","Weekend",,7,True,48,0,"Nov","Fri"
2015-11-28 00:00:00.000,2015,4,11,28,20151128,"November","Nov 2015","Q4 2015",6,"Saturday",2015-11-28 00:00:00.000,48,20151100,20150400,"15","FY16","Q4","Weekend",,8,True,48,0,"Nov","Sat"
2016-11-20 00:00:00.000,2016,4,11,20,20161120,"November","Nov 2016","Q4 2016",0,"Sunday",2016-11-26 00:00:00.000,48,20161100,20160400,"16","FY17","Q4","Workday",14,,True,48,1,"Nov","Sun"
2016-11-21 00:00:00.000,2016,4,11,21,20161121,"November","Nov 2016","Q4 2016",1,"Monday",2016-11-26 00:00:00.000,48,20161100,20160400,"16","FY17","Q4","Workday",15,,True,48,1,"Nov","Mon"
2016-11-22 00:00:00.000,2016,4,11,22,20161122,"November","Nov 2016","Q4 2016",2,"Tuesday",2016-11-26 00:00:00.000,48,20161100,20160400,"16","FY17","Q4","Workday",16,,True,48,1,"Nov","Tue"
2016-11-23 00:00:00.000,2016,4,11,23,20161123,"November","Nov 2016","Q4 2016",3,"Wednesday",2016-11-26 00:00:00.000,48,20161100,20160400,"16","FY17","Q4","Workday",17,,True,48,1,"Nov","Wed"
2016-11-24 00:00:00.000,2016,4,11,24,20161124,"November","Nov 2016","Q4 2016",4,"Thursday",2016-11-26 00:00:00.000,48,20161100,20160400,"16","FY17","Q4","Workday",18,,True,48,1,"Nov","Thu"
2016-11-25 00:00:00.000,2016,4,11,25,20161125,"November","Nov 2016","Q4 2016",5,"Friday",2016-11-26 00:00:00.000,48,20161100,20160400,"16","FY17","Q4","Weekend",,7,True,48,0,"Nov","Fri"
2016-11-26 00:00:00.000,2016,4,11,26,20161126,"November","Nov 2016","Q4 2016",6,"Saturday",2016-11-26 00:00:00.000,48,20161100,20160400,"16","FY17","Q4","Weekend",,8,True,48,0,"Nov","Sat"
2017-11-26 00:00:00.000,2017,4,11,26,20171126,"November","Nov 2017","Q4 2017",0,"Sunday",2017-12-02 00:00:00.000,48,20171100,20170400,"17","FY18","Q4","Workday",18,,True,48,1,"Nov","Sun"
2017-11-27 00:00:00.000,2017,4,11,27,20171127,"November","Nov 2017","Q4 2017",1,"Monday",2017-12-02 00:00:00.000,48,20171100,20170400,"17","FY18","Q4","Workday",19,,True,48,1,"Nov","Mon"
2017-11-28 00:00:00.000,2017,4,11,28,20171128,"November","Nov 2017","Q4 2017",2,"Tuesday",2017-12-02 00:00:00.000,48,20171100,20170400,"17","FY18","Q4","Workday",20,,True,48,1,"Nov","Tue"
2017-11-29 00:00:00.000,2017,4,11,29,20171129,"November","Nov 2017","Q4 2017",3,"Wednesday",2017-12-02 00:00:00.000,48,20171100,20170400,"17","FY18","Q4","Workday",21,,True,48,1,"Nov","Wed"
2017-11-30 00:00:00.000,2017,4,11,30,20171130,"November","Nov 2017","Q4 2017",4,"Thursday",2017-12-02 00:00:00.000,48,20171100,20170400,"17","FY18","Q4","Workday",22,,True,48,1,"Nov","Thu"
2018-11-25 00:00:00.000,2018,4,11,25,20181125,"November","Nov 2018","Q4 2018",0,"Sunday",2018-12-01 00:00:00.000,48,20181100,20180400,"18","FY19","Q4","Workday",17,,True,48,1,"Nov","Sun"
2018-11-26 00:00:00.000,2018,4,11,26,20181126,"November","Nov 2018","Q4 2018",1,"Monday",2018-12-01 00:00:00.000,48,20181100,20180400,"18","FY19","Q4","Workday",18,,True,48,1,"Nov","Mon"
2018-11-27 00:00:00.000,2018,4,11,27,20181127,"November","Nov 2018","Q4 2018",2,"Tuesday",2018-12-01 00:00:00.000,48,20181100,20180400,"18","FY19","Q4","Workday",19,,True,48,1,"Nov","Tue"
2018-11-28 00:00:00.000,2018,4,11,28,20181128,"November","Nov 2018","Q4 2018",3,"Wednesday",2018-12-01 00:00:00.000,48,20181100,20180400,"18","FY19","Q4","Workday",20,,True,48,1,"Nov","Wed"
2018-11-29 00:00:00.000,2018,4,11,29,20181129,"November","Nov 2018","Q4 2018",4,"Thursday",2018-12-01 00:00:00.000,48,20181100,20180400,"18","FY19","Q4","Workday",21,,True,48,1,"Nov","Thu"
2018-11-30 00:00:00.000,2018,4,11,30,20181130,"November","Nov 2018","Q4 2018",5,"Friday",2018-12-01 00:00:00.000,48,20181100,20180400,"18","FY19","Q4","Weekend",,9,True,48,0,"Nov","Fri"
2019-11-24 00:00:00.000,2019,4,11,24,20191124,"November","Nov 2019","Q4 2019",0,"Sunday",2019-11-30 00:00:00.000,48,20191100,20190400,"19","FY20","Q4","Workday",16,,True,48,1,"Nov","Sun"
2019-11-25 00:00:00.000,2019,4,11,25,20191125,"November","Nov 2019","Q4 2019",1,"Monday",2019-11-30 00:00:00.000,48,20191100,20190400,"19","FY20","Q4","Workday",17,,True,48,1,"Nov","Mon"
2019-11-26 00:00:00.000,2019,4,11,26,20191126,"November","Nov 2019","Q4 2019",2,"Tuesday",2019-11-30 00:00:00.000,48,20191100,20190400,"19","FY20","Q4","Workday",18,,True,48,1,"Nov","Tue"
2019-11-27 00:00:00.000,2019,4,11,27,20191127,"November","Nov 2019","Q4 2019",3,"Wednesday",2019-11-30 00:00:00.000,48,20191100,20190400,"19","FY20","Q4","Workday",19,,True,48,1,"Nov","Wed"
2019-11-28 00:00:00.000,2019,4,11,28,20191128,"November","Nov 2019","Q4 2019",4,"Thursday",2019-11-30 00:00:00.000,48,20191100,20190400,"19","FY20","Q4","Workday",20,,True,48,1,"Nov","Thu"
2019-11-29 00:00:00.000,2019,4,11,29,20191129,"November","Nov 2019","Q4 2019",5,"Friday",2019-11-30 00:00:00.000,48,20191100,20190400,"19","FY20","Q4","Weekend",,9,True,48,0,"Nov","Fri"
2019-11-30 00:00:00.000,2019,4,11,30,20191130,"November","Nov 2019","Q4 2019",6,"Saturday",2019-11-30 00:00:00.000,48,20191100,20190400,"19","FY20","Q4","Weekend",,10,True,48,0,"Nov","Sat"
2020-11-22 00:00:00.000,2020,4,11,22,20201122,"November","Nov 2020","Q4 2020",0,"Sunday",2020-11-28 00:00:00.000,48,20201100,20200400,"20","FY21","Q4","Workday",16,,True,48,1,"Nov","Sun"
2020-11-23 00:00:00.000,2020,4,11,23,20201123,"November","Nov 2020","Q4 2020",1,"Monday",2020-11-28 00:00:00.000,48,20201100,20200400,"20","FY21","Q4","Workday",17,,True,48,1,"Nov","Mon"
2020-11-24 00:00:00.000,2020,4,11,24,20201124,"November","Nov 2020","Q4 2020",2,"Tuesday",2020-11-28 00:00:00.000,48,20201100,20200400,"20","FY21","Q4","Workday",18,,True,48,1,"Nov","Tue"
2020-11-25 00:00:00.000,2020,4,11,25,20201125,"November","Nov 2020","Q4 2020",3,"Wednesday",2020-11-28 00:00:00.000,48,20201100,20200400,"20","FY21","Q4","Workday",19,,True,48,1,"Nov","Wed"
2020-11-26 00:00:00.000,2020,4,11,26,20201126,"November","Nov 2020","Q4 2020",4,"Thursday",2020-11-28 00:00:00.000,48,20201100,20200400,"20","FY21","Q4","Workday",20,,True,48,1,"Nov","Thu"
2020-11-27 00:00:00.000,2020,4,11,27,20201127,"November","Nov 2020","Q4 2020",5,"Friday",2020-11-28 00:00:00.000,48,20201100,20200400,"20","FY21","Q4","Weekend",,7,True,48,0,"Nov","Fri"
2020-11-28 00:00:00.000,2020,4,11,28,20201128,"November","Nov 2020","Q4 2020",6,"Saturday",2020-11-28 00:00:00.000,48,20201100,20200400,"20","FY21","Q4","Weekend",,8,True,48,0,"Nov","Sat"
2021-11-21 00:00:00.000,2021,4,11,21,20211121,"November","Nov 2021","Q4 2021",0,"Sunday",2021-11-27 00:00:00.000,48,20211100,20210400,"21","FY22","Q4","Workday",15,,True,48,1,"Nov","Sun"
2021-11-22 00:00:00.000,2021,4,11,22,20211122,"November","Nov 2021","Q4 2021",1,"Monday",2021-11-27 00:00:00.000,48,20211100,20210400,"21","FY22","Q4","Workday",16,,True,48,1,"Nov","Mon"
2021-11-23 00:00:00.000,2021,4,11,23,20211123,"November","Nov 2021","Q4 2021",2,"Tuesday",2021-11-27 00:00:00.000,48,20211100,20210400,"21","FY22","Q4","Workday",17,,True,48,1,"Nov","Tue"
2021-11-24 00:00:00.000,2021,4,11,24,20211124,"November","Nov 2021","Q4 2021",3,"Wednesday",2021-11-27 00:00:00.000,48,20211100,20210400,"21","FY22","Q4","Workday",18,,True,48,1,"Nov","Wed"
2021-11-25 00:00:00.000,2021,4,11,25,20211125,"November","Nov 2021","Q4 2021",4,"Thursday",2021-11-27 00:00:00.000,48,20211100,20210400,"21","FY22","Q4","Workday",19,,True,48,1,"Nov","Thu"
