storagearraydisk_pk,resource_fk,name,identifier,category,element_type,vendor_define_type,storagearray_fk,storagearray_name,storagearray_type,storagearray_identifier,storagearraypool_fk,storagearraypool_name,block_size,drive_index,dpe,encryption,failed,failed_reason,hot_spare,manufacturer,model,part_number,plex_name,raid_group_name,rpm,serial_number,slot,software_version,technology,vaulted,capacity,used_capacity,free_capacity,spare_capacity,publish_capacity,consumable_capacity,percent_free,percent_used,status,first_added,last_edited,last_changed
"6111","6111","da10","disk|10|node|1|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N13LT2VL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:08.386,2021-11-11 23:01:12.133,2021-07-27 15:01:29.266
"6110","6110","da11","disk|12|node|1|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N205PMLE","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:08.376,2021-11-11 23:01:12.123,2021-07-27 15:01:29.253
"6116","6116","da5","disk|5|node|1|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N13LPUGL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:08.430,2021-11-11 23:01:12.180,2021-07-27 15:01:29.326
"6165","6165","da2","disk|2|node|3|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N10GVP6L","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:09.193,2021-11-11 23:01:13.003,2021-07-27 15:01:30.353
"6167","6167","da12","disk|5|node|3|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N10H2G0L","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:09.210,2021-11-11 23:01:13.023,2021-07-27 15:01:30.380
"6133","6133","da12","disk|12|node|2|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N13LV7YL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:08.760,2021-11-11 23:01:12.516,2021-07-27 15:01:29.736
"6114","6114","da7","disk|7|node|1|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N02R19VL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:08.413,2021-11-11 23:01:12.163,2021-07-27 15:01:29.303
"6160","6160","da7","disk|8|node|3|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N10J9GGL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:09.150,2021-11-11 23:01:12.960,2021-07-27 15:01:30.283
"6159","6159","da8","disk|9|node|3|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N13LR3BL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:09.140,2021-11-11 23:01:12.950,2021-07-27 15:01:30.270
"6638","6638","12 A","disk|2c6fcdbccae2100adb0001000000000a0000000c00|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0J301554","","GXT5204Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.086,2021-11-12 01:01:12.176,2021-09-11 00:01:07.083
"6641","6641","15 A","disk|2c6fcdbccae2100adb0001000000000a0000000f00|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0HA01446","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.113,2021-11-12 01:01:12.203,2021-09-11 00:01:07.106
"6642","6642","16 A","disk|2c6fcdbccae2100adb0001000000000a0000001000|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0HB02753","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.120,2021-11-12 01:01:12.210,2021-09-11 00:01:07.116
"6650","6650","24 A","disk|2c6fcdbccae2100adb0001000000000a0000001800|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0HA01796","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.190,2021-11-12 01:01:12.276,2021-09-11 00:01:07.186
"6637","6637","11 A","disk|2c6fcdbccae2100adb0001000000000a0000000b00|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0HB01167","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.076,2021-11-12 01:01:12.170,2021-09-11 00:01:07.073
"2505","2505","da8","disk|6|node|1|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.360,2021-11-11 23:01:12.243,2021-08-24 14:47:11.243
"6163","6163","da4","disk|4|node|3|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N10J7TPL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:09.176,2021-11-11 23:01:12.986,2021-07-27 15:01:30.323
"2512","2512","da1","disk|1|node|1|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,0.5,,,"",0.5,,"","","healthy",2021-02-12 21:00:05.396,2021-11-11 23:01:12.306,2021-08-24 14:47:11.333
"6162","6162","da5","disk|6|node|3|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N10JENDL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:09.166,2021-11-11 23:01:12.976,2021-07-27 15:01:30.313
"6639","6639","13 A","disk|2c6fcdbccae2100adb0001000000000a0000000d00|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0J902760","","GXT5204Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.093,2021-11-12 01:01:12.186,2021-09-11 00:01:07.090
"2510","2510","da3","disk|9|node|1|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.386,2021-11-11 23:01:12.290,2021-08-24 14:47:11.306
"6136","6136","da9","disk|9|node|2|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N12ZRWZL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:08.786,2021-11-11 23:01:12.546,2021-07-27 15:01:29.773
"6161","6161","da6","disk|7|node|3|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N10JKSBL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:09.156,2021-11-11 23:01:12.970,2021-07-27 15:01:30.296
"6643","6643","17 A","disk|2c6fcdbccae2100adb0001000000000a0000001100|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0HA02400","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.130,2021-11-12 01:01:12.220,2021-09-11 00:01:07.123
"2521","2521","da18","disk|8|node|2|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.440,2021-11-11 23:01:12.466,2021-08-24 14:47:11.543
"6164","6164","da3","disk|3|node|3|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N10JEU7L","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:09.186,2021-11-11 23:01:12.996,2021-07-27 15:01:30.340
"6166","6166","da1","disk|1|node|3|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N10JNUHL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:09.203,2021-11-11 23:01:13.013,2021-07-27 15:01:30.366
"6139","6139","da6","disk|6|node|2|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N10JEURL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:08.810,2021-11-11 23:01:12.573,2021-07-27 15:01:29.810
"6140","6140","da5","disk|5|node|2|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N13K4RBL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:08.820,2021-11-11 23:01:12.583,2021-07-27 15:01:29.823
"6115","6115","da6","disk|6|node|1|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N13LVBKL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:08.423,2021-11-11 23:01:12.173,2021-07-27 15:01:29.316
"2527","2527","da12","disk|3|node|2|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.470,2021-11-11 23:01:12.520,2021-08-24 14:47:11.616
"2534","2534","da5","disk|17|node|2|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.506,2021-11-11 23:01:12.583,2021-08-24 14:47:11.703
"6144","6144","da1","disk|1|node|2|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N13LR3GL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:08.853,2021-11-11 23:01:12.620,2021-07-27 15:01:29.876
"6156","6156","da11","disk|12|node|3|array|0007430adbc0bda7ce5fc816b9df16b7bcb0","{disk}","disk","Disk","6108","wbd42isilon1","Array (ISILON)","array|0007430adbc0bda7ce5fc816b9df16b7bcb0","","",512,,"","","","",,"Hitachi","HUA722010CLA330","","","","","JPW9K0N13L7ERL","","JP4OA3PA","sata",,931.513,,,"",1000,,"","","healthy",2021-06-07 18:25:09.113,2021-11-11 23:01:12.923,2021-07-27 15:01:30.233
"6632","6632","6 A","disk|2c6fcdbccae2100adb0001000000000a0000000600|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0HA01691","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.030,2021-11-12 01:01:12.126,2021-09-11 00:01:07.026
"6627","6627","1 A","disk|2c6fcdbccae2100adb0001000000000a0000000100|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0HA01584","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:06.980,2021-11-12 01:01:12.083,2021-09-11 00:01:06.973
"6633","6633","7 A","disk|2c6fcdbccae2100adb0001000000000a0000000700|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0HB01142","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.040,2021-11-12 01:01:12.136,2021-09-11 00:01:07.036
"6629","6629","3 A","disk|2c6fcdbccae2100adb0001000000000a0000000300|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0HB03010","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.000,2021-11-12 01:01:12.100,2021-09-11 00:01:06.993
"6628","6628","2 A","disk|2c6fcdbccae2100adb0001000000000a0000000200|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0H901063","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:06.990,2021-11-12 01:01:12.090,2021-09-11 00:01:06.983
"6634","6634","8 A","disk|2c6fcdbccae2100adb0001000000000a0000000800|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0HB01893","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.050,2021-11-12 01:01:12.143,2021-09-11 00:01:07.046
"6631","6631","5 A","disk|2c6fcdbccae2100adb0001000000000a0000000500|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0HB01120","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.020,2021-11-12 01:01:12.116,2021-09-11 00:01:07.013
"6636","6636","10 A","disk|2c6fcdbccae2100adb0001000000000a0000000a00|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0HA01530","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.066,2021-11-12 01:01:12.160,2021-09-11 00:01:07.063
"6645","6645","19 A","disk|2c6fcdbccae2100adb0001000000000a0000001300|array|096fcdbccae2100adb000000000000000000000001","{disk}","disk","Disk","6626","AF1000","Array (NIMBLE)","array|096fcdbccae2100adb000000000000000000000001","","",,,"","","","",False,"Nimble","SAMSUNG MZ7LM240HMHQ-00005","","","","","S2TWNX0HA01519","","GXT5104Q","ssd",,223.571,223.571,0,"",240,,"","","online",2021-09-11 00:01:07.146,2021-11-12 01:01:12.236,2021-09-11 00:01:07.143
"2494","2494","da19","disk|12|node|1|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.293,2021-11-11 23:01:12.143,2021-08-24 14:47:11.103
"2495","2495","da18","disk|8|node|1|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.296,2021-11-11 23:01:12.153,2021-08-24 14:47:11.116
"2498","2498","da15","disk|15|node|1|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.316,2021-11-11 23:01:12.180,2021-08-24 14:47:11.153
"2502","2502","da11","disk|18|node|1|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.340,2021-11-11 23:01:12.216,2021-08-24 14:47:11.203
"2519","2519","da20","disk|16|node|2|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.426,2021-11-11 23:01:12.446,2021-08-24 14:47:11.516
"2520","2520","da19","disk|12|node|2|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.433,2021-11-11 23:01:12.456,2021-08-24 14:47:11.530
"2511","2511","da2","disk|5|node|1|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.390,2021-11-11 23:01:12.300,2021-08-24 14:47:11.320
"2523","2523","da16","disk|19|node|2|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.450,2021-11-11 23:01:12.483,2021-08-24 14:47:11.566
"2535","2535","da4","disk|13|node|2|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.510,2021-11-11 23:01:12.593,2021-08-24 14:47:11.716
"2536","2536","da3","disk|9|node|2|array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","{disk}","disk","Disk","2490","d42dev","Array (ISILON)","array|000c29c7bf33cd753d5f461e3eff5fb4a8c3","","",512,,"","","","",,"VMware","Virtual","","","","","","","1.0","sas",,5,,,"",5,,"","","healthy",2021-02-12 21:00:05.516,2021-11-11 23:01:12.600,2021-08-24 14:47:11.726
