Date,Year,QuarterOfYear,MonthOfYear,DayOfMonth,DateInt,MonthName,MonthInCalendar,QuarterInCalendar,DayInWeek,DayOfWeekName,WeekEnding,Week Number,MonthnYear,QuarternYear,ShortYear,FY,MonthNo
1996-03-08 00:00:00.000,"1996",1,3,8,19960308,"March","Mar 1996","Q1 1996",4,"Friday",1996-03-10 00:00:00.000,10,19960300,19960100,"96","FY97",3
1996-03-09 00:00:00.000,"1996",1,3,9,19960309,"March","Mar 1996","Q1 1996",5,"Saturday",1996-03-10 00:00:00.000,10,19960300,19960100,"96","FY97",3
1996-03-10 00:00:00.000,"1996",1,3,10,19960310,"March","Mar 1996","Q1 1996",6,"Sunday",1996-03-10 00:00:00.000,10,19960300,19960100,"96","FY97",3
1996-03-11 00:00:00.000,"1996",1,3,11,19960311,"March","Mar 1996","Q1 1996",0,"Monday",1996-03-17 00:00:00.000,11,19960300,19960100,"96","FY97",3
1996-03-12 00:00:00.000,"1996",1,3,12,19960312,"March","Mar 1996","Q1 1996",1,"Tuesday",1996-03-17 00:00:00.000,11,19960300,19960100,"96","FY97",3
1996-03-13 00:00:00.000,"1996",1,3,13,19960313,"March","Mar 1996","Q1 1996",2,"Wednesday",1996-03-17 00:00:00.000,11,19960300,19960100,"96","FY97",3
1996-03-14 00:00:00.000,"1996",1,3,14,19960314,"March","Mar 1996","Q1 1996",3,"Thursday",1996-03-17 00:00:00.000,11,19960300,19960100,"96","FY97",3
1996-03-15 00:00:00.000,"1996",1,3,15,19960315,"March","Mar 1996","Q1 1996",4,"Friday",1996-03-17 00:00:00.000,11,19960300,19960100,"96","FY97",3
1996-03-16 00:00:00.000,"1996",1,3,16,19960316,"March","Mar 1996","Q1 1996",5,"Saturday",1996-03-17 00:00:00.000,11,19960300,19960100,"96","FY97",3
1996-03-17 00:00:00.000,"1996",1,3,17,19960317,"March","Mar 1996","Q1 1996",6,"Sunday",1996-03-17 00:00:00.000,11,19960300,19960100,"96","FY97",3
1996-03-18 00:00:00.000,"1996",1,3,18,19960318,"March","Mar 1996","Q1 1996",0,"Monday",1996-03-24 00:00:00.000,12,19960300,19960100,"96","FY97",3
1996-03-19 00:00:00.000,"1996",1,3,19,19960319,"March","Mar 1996","Q1 1996",1,"Tuesday",1996-03-24 00:00:00.000,12,19960300,19960100,"96","FY97",3
1996-03-20 00:00:00.000,"1996",1,3,20,19960320,"March","Mar 1996","Q1 1996",2,"Wednesday",1996-03-24 00:00:00.000,12,19960300,19960100,"96","FY97",3
1996-03-21 00:00:00.000,"1996",1,3,21,19960321,"March","Mar 1996","Q1 1996",3,"Thursday",1996-03-24 00:00:00.000,12,19960300,19960100,"96","FY97",3
1996-03-22 00:00:00.000,"1996",1,3,22,19960322,"March","Mar 1996","Q1 1996",4,"Friday",1996-03-24 00:00:00.000,12,19960300,19960100,"96","FY97",3
1996-03-23 00:00:00.000,"1996",1,3,23,19960323,"March","Mar 1996","Q1 1996",5,"Saturday",1996-03-24 00:00:00.000,12,19960300,19960100,"96","FY97",3
1996-03-24 00:00:00.000,"1996",1,3,24,19960324,"March","Mar 1996","Q1 1996",6,"Sunday",1996-03-24 00:00:00.000,12,19960300,19960100,"96","FY97",3
1996-03-25 00:00:00.000,"1996",1,3,25,19960325,"March","Mar 1996","Q1 1996",0,"Monday",1996-03-31 00:00:00.000,13,19960300,19960100,"96","FY97",3
1996-03-26 00:00:00.000,"1996",1,3,26,19960326,"March","Mar 1996","Q1 1996",1,"Tuesday",1996-03-31 00:00:00.000,13,19960300,19960100,"96","FY97",3
1996-03-27 00:00:00.000,"1996",1,3,27,19960327,"March","Mar 1996","Q1 1996",2,"Wednesday",1996-03-31 00:00:00.000,13,19960300,19960100,"96","FY97",3
1996-03-28 00:00:00.000,"1996",1,3,28,19960328,"March","Mar 1996","Q1 1996",3,"Thursday",1996-03-31 00:00:00.000,13,19960300,19960100,"96","FY97",3
1996-03-29 00:00:00.000,"1996",1,3,29,19960329,"March","Mar 1996","Q1 1996",4,"Friday",1996-03-31 00:00:00.000,13,19960300,19960100,"96","FY97",3
1996-03-30 00:00:00.000,"1996",1,3,30,19960330,"March","Mar 1996","Q1 1996",5,"Saturday",1996-03-31 00:00:00.000,13,19960300,19960100,"96","FY97",3
1996-03-31 00:00:00.000,"1996",1,3,31,19960331,"March","Mar 1996","Q1 1996",6,"Sunday",1996-03-31 00:00:00.000,13,19960300,19960100,"96","FY97",3
1997-03-01 00:00:00.000,"1997",1,3,1,19970301,"March","Mar 1997","Q1 1997",5,"Saturday",1997-03-02 00:00:00.000,9,19970300,19970100,"97","FY98",3
1997-03-02 00:00:00.000,"1997",1,3,2,19970302,"March","Mar 1997","Q1 1997",6,"Sunday",1997-03-02 00:00:00.000,9,19970300,19970100,"97","FY98",3
1997-03-03 00:00:00.000,"1997",1,3,3,19970303,"March","Mar 1997","Q1 1997",0,"Monday",1997-03-09 00:00:00.000,10,19970300,19970100,"97","FY98",3
1997-03-04 00:00:00.000,"1997",1,3,4,19970304,"March","Mar 1997","Q1 1997",1,"Tuesday",1997-03-09 00:00:00.000,10,19970300,19970100,"97","FY98",3
1997-03-05 00:00:00.000,"1997",1,3,5,19970305,"March","Mar 1997","Q1 1997",2,"Wednesday",1997-03-09 00:00:00.000,10,19970300,19970100,"97","FY98",3
1997-03-06 00:00:00.000,"1997",1,3,6,19970306,"March","Mar 1997","Q1 1997",3,"Thursday",1997-03-09 00:00:00.000,10,19970300,19970100,"97","FY98",3
1997-03-07 00:00:00.000,"1997",1,3,7,19970307,"March","Mar 1997","Q1 1997",4,"Friday",1997-03-09 00:00:00.000,10,19970300,19970100,"97","FY98",3
1997-03-08 00:00:00.000,"1997",1,3,8,19970308,"March","Mar 1997","Q1 1997",5,"Saturday",1997-03-09 00:00:00.000,10,19970300,19970100,"97","FY98",3
1997-03-09 00:00:00.000,"1997",1,3,9,19970309,"March","Mar 1997","Q1 1997",6,"Sunday",1997-03-09 00:00:00.000,10,19970300,19970100,"97","FY98",3
1997-03-10 00:00:00.000,"1997",1,3,10,19970310,"March","Mar 1997","Q1 1997",0,"Monday",1997-03-16 00:00:00.000,11,19970300,19970100,"97","FY98",3
1997-03-11 00:00:00.000,"1997",1,3,11,19970311,"March","Mar 1997","Q1 1997",1,"Tuesday",1997-03-16 00:00:00.000,11,19970300,19970100,"97","FY98",3
1997-03-12 00:00:00.000,"1997",1,3,12,19970312,"March","Mar 1997","Q1 1997",2,"Wednesday",1997-03-16 00:00:00.000,11,19970300,19970100,"97","FY98",3
1997-03-13 00:00:00.000,"1997",1,3,13,19970313,"March","Mar 1997","Q1 1997",3,"Thursday",1997-03-16 00:00:00.000,11,19970300,19970100,"97","FY98",3
1997-03-14 00:00:00.000,"1997",1,3,14,19970314,"March","Mar 1997","Q1 1997",4,"Friday",1997-03-16 00:00:00.000,11,19970300,19970100,"97","FY98",3
1997-03-15 00:00:00.000,"1997",1,3,15,19970315,"March","Mar 1997","Q1 1997",5,"Saturday",1997-03-16 00:00:00.000,11,19970300,19970100,"97","FY98",3
1997-03-16 00:00:00.000,"1997",1,3,16,19970316,"March","Mar 1997","Q1 1997",6,"Sunday",1997-03-16 00:00:00.000,11,19970300,19970100,"97","FY98",3
1997-03-17 00:00:00.000,"1997",1,3,17,19970317,"March","Mar 1997","Q1 1997",0,"Monday",1997-03-23 00:00:00.000,12,19970300,19970100,"97","FY98",3
1997-03-18 00:00:00.000,"1997",1,3,18,19970318,"March","Mar 1997","Q1 1997",1,"Tuesday",1997-03-23 00:00:00.000,12,19970300,19970100,"97","FY98",3
1997-03-19 00:00:00.000,"1997",1,3,19,19970319,"March","Mar 1997","Q1 1997",2,"Wednesday",1997-03-23 00:00:00.000,12,19970300,19970100,"97","FY98",3
1997-03-20 00:00:00.000,"1997",1,3,20,19970320,"March","Mar 1997","Q1 1997",3,"Thursday",1997-03-23 00:00:00.000,12,19970300,19970100,"97","FY98",3
1997-03-21 00:00:00.000,"1997",1,3,21,19970321,"March","Mar 1997","Q1 1997",4,"Friday",1997-03-23 00:00:00.000,12,19970300,19970100,"97","FY98",3
1997-03-22 00:00:00.000,"1997",1,3,22,19970322,"March","Mar 1997","Q1 1997",5,"Saturday",1997-03-23 00:00:00.000,12,19970300,19970100,"97","FY98",3
1997-03-23 00:00:00.000,"1997",1,3,23,19970323,"March","Mar 1997","Q1 1997",6,"Sunday",1997-03-23 00:00:00.000,12,19970300,19970100,"97","FY98",3
1997-03-24 00:00:00.000,"1997",1,3,24,19970324,"March","Mar 1997","Q1 1997",0,"Monday",1997-03-30 00:00:00.000,13,19970300,19970100,"97","FY98",3
1997-03-25 00:00:00.000,"1997",1,3,25,19970325,"March","Mar 1997","Q1 1997",1,"Tuesday",1997-03-30 00:00:00.000,13,19970300,19970100,"97","FY98",3
1997-03-26 00:00:00.000,"1997",1,3,26,19970326,"March","Mar 1997","Q1 1997",2,"Wednesday",1997-03-30 00:00:00.000,13,19970300,19970100,"97","FY98",3
1997-03-27 00:00:00.000,"1997",1,3,27,19970327,"March","Mar 1997","Q1 1997",3,"Thursday",1997-03-30 00:00:00.000,13,19970300,19970100,"97","FY98",3
1997-03-28 00:00:00.000,"1997",1,3,28,19970328,"March","Mar 1997","Q1 1997",4,"Friday",1997-03-30 00:00:00.000,13,19970300,19970100,"97","FY98",3
1997-03-29 00:00:00.000,"1997",1,3,29,19970329,"March","Mar 1997","Q1 1997",5,"Saturday",1997-03-30 00:00:00.000,13,19970300,19970100,"97","FY98",3
1997-03-30 00:00:00.000,"1997",1,3,30,19970330,"March","Mar 1997","Q1 1997",6,"Sunday",1997-03-30 00:00:00.000,13,19970300,19970100,"97","FY98",3
1997-03-31 00:00:00.000,"1997",1,3,31,19970331,"March","Mar 1997","Q1 1997",0,"Monday",1997-04-06 00:00:00.000,14,19970300,19970100,"97","FY98",3
1998-03-01 00:00:00.000,"1998",1,3,1,19980301,"March","Mar 1998","Q1 1998",6,"Sunday",1998-03-01 00:00:00.000,9,19980300,19980100,"98","FY99",3
1998-03-02 00:00:00.000,"1998",1,3,2,19980302,"March","Mar 1998","Q1 1998",0,"Monday",1998-03-08 00:00:00.000,10,19980300,19980100,"98","FY99",3
1998-03-03 00:00:00.000,"1998",1,3,3,19980303,"March","Mar 1998","Q1 1998",1,"Tuesday",1998-03-08 00:00:00.000,10,19980300,19980100,"98","FY99",3
1998-03-04 00:00:00.000,"1998",1,3,4,19980304,"March","Mar 1998","Q1 1998",2,"Wednesday",1998-03-08 00:00:00.000,10,19980300,19980100,"98","FY99",3
1998-03-05 00:00:00.000,"1998",1,3,5,19980305,"March","Mar 1998","Q1 1998",3,"Thursday",1998-03-08 00:00:00.000,10,19980300,19980100,"98","FY99",3
1998-03-06 00:00:00.000,"1998",1,3,6,19980306,"March","Mar 1998","Q1 1998",4,"Friday",1998-03-08 00:00:00.000,10,19980300,19980100,"98","FY99",3
1998-03-07 00:00:00.000,"1998",1,3,7,19980307,"March","Mar 1998","Q1 1998",5,"Saturday",1998-03-08 00:00:00.000,10,19980300,19980100,"98","FY99",3
1998-03-08 00:00:00.000,"1998",1,3,8,19980308,"March","Mar 1998","Q1 1998",6,"Sunday",1998-03-08 00:00:00.000,10,19980300,19980100,"98","FY99",3
1998-03-09 00:00:00.000,"1998",1,3,9,19980309,"March","Mar 1998","Q1 1998",0,"Monday",1998-03-15 00:00:00.000,11,19980300,19980100,"98","FY99",3
1998-03-10 00:00:00.000,"1998",1,3,10,19980310,"March","Mar 1998","Q1 1998",1,"Tuesday",1998-03-15 00:00:00.000,11,19980300,19980100,"98","FY99",3
1998-03-11 00:00:00.000,"1998",1,3,11,19980311,"March","Mar 1998","Q1 1998",2,"Wednesday",1998-03-15 00:00:00.000,11,19980300,19980100,"98","FY99",3
1998-03-12 00:00:00.000,"1998",1,3,12,19980312,"March","Mar 1998","Q1 1998",3,"Thursday",1998-03-15 00:00:00.000,11,19980300,19980100,"98","FY99",3
1998-03-13 00:00:00.000,"1998",1,3,13,19980313,"March","Mar 1998","Q1 1998",4,"Friday",1998-03-15 00:00:00.000,11,19980300,19980100,"98","FY99",3
1998-03-14 00:00:00.000,"1998",1,3,14,19980314,"March","Mar 1998","Q1 1998",5,"Saturday",1998-03-15 00:00:00.000,11,19980300,19980100,"98","FY99",3
1998-03-15 00:00:00.000,"1998",1,3,15,19980315,"March","Mar 1998","Q1 1998",6,"Sunday",1998-03-15 00:00:00.000,11,19980300,19980100,"98","FY99",3
1998-03-16 00:00:00.000,"1998",1,3,16,19980316,"March","Mar 1998","Q1 1998",0,"Monday",1998-03-22 00:00:00.000,12,19980300,19980100,"98","FY99",3
1998-03-17 00:00:00.000,"1998",1,3,17,19980317,"March","Mar 1998","Q1 1998",1,"Tuesday",1998-03-22 00:00:00.000,12,19980300,19980100,"98","FY99",3
1998-03-18 00:00:00.000,"1998",1,3,18,19980318,"March","Mar 1998","Q1 1998",2,"Wednesday",1998-03-22 00:00:00.000,12,19980300,19980100,"98","FY99",3
1998-03-19 00:00:00.000,"1998",1,3,19,19980319,"March","Mar 1998","Q1 1998",3,"Thursday",1998-03-22 00:00:00.000,12,19980300,19980100,"98","FY99",3
1998-03-20 00:00:00.000,"1998",1,3,20,19980320,"March","Mar 1998","Q1 1998",4,"Friday",1998-03-22 00:00:00.000,12,19980300,19980100,"98","FY99",3
1998-03-21 00:00:00.000,"1998",1,3,21,19980321,"March","Mar 1998","Q1 1998",5,"Saturday",1998-03-22 00:00:00.000,12,19980300,19980100,"98","FY99",3
1998-03-22 00:00:00.000,"1998",1,3,22,19980322,"March","Mar 1998","Q1 1998",6,"Sunday",1998-03-22 00:00:00.000,12,19980300,19980100,"98","FY99",3
1998-03-23 00:00:00.000,"1998",1,3,23,19980323,"March","Mar 1998","Q1 1998",0,"Monday",1998-03-29 00:00:00.000,13,19980300,19980100,"98","FY99",3
1998-03-24 00:00:00.000,"1998",1,3,24,19980324,"March","Mar 1998","Q1 1998",1,"Tuesday",1998-03-29 00:00:00.000,13,19980300,19980100,"98","FY99",3
1998-03-25 00:00:00.000,"1998",1,3,25,19980325,"March","Mar 1998","Q1 1998",2,"Wednesday",1998-03-29 00:00:00.000,13,19980300,19980100,"98","FY99",3
1998-03-26 00:00:00.000,"1998",1,3,26,19980326,"March","Mar 1998","Q1 1998",3,"Thursday",1998-03-29 00:00:00.000,13,19980300,19980100,"98","FY99",3
1998-03-27 00:00:00.000,"1998",1,3,27,19980327,"March","Mar 1998","Q1 1998",4,"Friday",1998-03-29 00:00:00.000,13,19980300,19980100,"98","FY99",3
1998-03-28 00:00:00.000,"1998",1,3,28,19980328,"March","Mar 1998","Q1 1998",5,"Saturday",1998-03-29 00:00:00.000,13,19980300,19980100,"98","FY99",3
1998-03-29 00:00:00.000,"1998",1,3,29,19980329,"March","Mar 1998","Q1 1998",6,"Sunday",1998-03-29 00:00:00.000,13,19980300,19980100,"98","FY99",3
1998-03-30 00:00:00.000,"1998",1,3,30,19980330,"March","Mar 1998","Q1 1998",0,"Monday",1998-04-05 00:00:00.000,14,19980300,19980100,"98","FY99",3
1998-03-31 00:00:00.000,"1998",1,3,31,19980331,"March","Mar 1998","Q1 1998",1,"Tuesday",1998-04-05 00:00:00.000,14,19980300,19980100,"98","FY99",3
1995-01-01 00:00:00.000,"1995",1,1,1,19950101,"January","Jan 1995","Q1 1995",6,"Sunday",1995-01-01 00:00:00.000,1,19950100,19950100,"95","FY96",1
1995-01-02 00:00:00.000,"1995",1,1,2,19950102,"January","Jan 1995","Q1 1995",0,"Monday",1995-01-08 00:00:00.000,2,19950100,19950100,"95","FY96",1
1995-01-03 00:00:00.000,"1995",1,1,3,19950103,"January","Jan 1995","Q1 1995",1,"Tuesday",1995-01-08 00:00:00.000,2,19950100,19950100,"95","FY96",1
1995-01-04 00:00:00.000,"1995",1,1,4,19950104,"January","Jan 1995","Q1 1995",2,"Wednesday",1995-01-08 00:00:00.000,2,19950100,19950100,"95","FY96",1
1995-01-05 00:00:00.000,"1995",1,1,5,19950105,"January","Jan 1995","Q1 1995",3,"Thursday",1995-01-08 00:00:00.000,2,19950100,19950100,"95","FY96",1
1995-01-06 00:00:00.000,"1995",1,1,6,19950106,"January","Jan 1995","Q1 1995",4,"Friday",1995-01-08 00:00:00.000,2,19950100,19950100,"95","FY96",1
1995-01-07 00:00:00.000,"1995",1,1,7,19950107,"January","Jan 1995","Q1 1995",5,"Saturday",1995-01-08 00:00:00.000,2,19950100,19950100,"95","FY96",1
1995-01-08 00:00:00.000,"1995",1,1,8,19950108,"January","Jan 1995","Q1 1995",6,"Sunday",1995-01-08 00:00:00.000,2,19950100,19950100,"95","FY96",1
1995-01-09 00:00:00.000,"1995",1,1,9,19950109,"January","Jan 1995","Q1 1995",0,"Monday",1995-01-15 00:00:00.000,3,19950100,19950100,"95","FY96",1
1995-01-10 00:00:00.000,"1995",1,1,10,19950110,"January","Jan 1995","Q1 1995",1,"Tuesday",1995-01-15 00:00:00.000,3,19950100,19950100,"95","FY96",1
1995-01-11 00:00:00.000,"1995",1,1,11,19950111,"January","Jan 1995","Q1 1995",2,"Wednesday",1995-01-15 00:00:00.000,3,19950100,19950100,"95","FY96",1
1995-01-12 00:00:00.000,"1995",1,1,12,19950112,"January","Jan 1995","Q1 1995",3,"Thursday",1995-01-15 00:00:00.000,3,19950100,19950100,"95","FY96",1
1995-01-13 00:00:00.000,"1995",1,1,13,19950113,"January","Jan 1995","Q1 1995",4,"Friday",1995-01-15 00:00:00.000,3,19950100,19950100,"95","FY96",1
1995-01-14 00:00:00.000,"1995",1,1,14,19950114,"January","Jan 1995","Q1 1995",5,"Saturday",1995-01-15 00:00:00.000,3,19950100,19950100,"95","FY96",1
1995-01-15 00:00:00.000,"1995",1,1,15,19950115,"January","Jan 1995","Q1 1995",6,"Sunday",1995-01-15 00:00:00.000,3,19950100,19950100,"95","FY96",1
1995-01-16 00:00:00.000,"1995",1,1,16,19950116,"January","Jan 1995","Q1 1995",0,"Monday",1995-01-22 00:00:00.000,4,19950100,19950100,"95","FY96",1
1995-01-17 00:00:00.000,"1995",1,1,17,19950117,"January","Jan 1995","Q1 1995",1,"Tuesday",1995-01-22 00:00:00.000,4,19950100,19950100,"95","FY96",1
1995-01-18 00:00:00.000,"1995",1,1,18,19950118,"January","Jan 1995","Q1 1995",2,"Wednesday",1995-01-22 00:00:00.000,4,19950100,19950100,"95","FY96",1
1995-01-19 00:00:00.000,"1995",1,1,19,19950119,"January","Jan 1995","Q1 1995",3,"Thursday",1995-01-22 00:00:00.000,4,19950100,19950100,"95","FY96",1
1995-01-20 00:00:00.000,"1995",1,1,20,19950120,"January","Jan 1995","Q1 1995",4,"Friday",1995-01-22 00:00:00.000,4,19950100,19950100,"95","FY96",1
1995-01-21 00:00:00.000,"1995",1,1,21,19950121,"January","Jan 1995","Q1 1995",5,"Saturday",1995-01-22 00:00:00.000,4,19950100,19950100,"95","FY96",1
1995-01-22 00:00:00.000,"1995",1,1,22,19950122,"January","Jan 1995","Q1 1995",6,"Sunday",1995-01-22 00:00:00.000,4,19950100,19950100,"95","FY96",1
1995-01-23 00:00:00.000,"1995",1,1,23,19950123,"January","Jan 1995","Q1 1995",0,"Monday",1995-01-29 00:00:00.000,5,19950100,19950100,"95","FY96",1
1995-01-24 00:00:00.000,"1995",1,1,24,19950124,"January","Jan 1995","Q1 1995",1,"Tuesday",1995-01-29 00:00:00.000,5,19950100,19950100,"95","FY96",1
1995-01-25 00:00:00.000,"1995",1,1,25,19950125,"January","Jan 1995","Q1 1995",2,"Wednesday",1995-01-29 00:00:00.000,5,19950100,19950100,"95","FY96",1
1995-01-26 00:00:00.000,"1995",1,1,26,19950126,"January","Jan 1995","Q1 1995",3,"Thursday",1995-01-29 00:00:00.000,5,19950100,19950100,"95","FY96",1
1995-01-27 00:00:00.000,"1995",1,1,27,19950127,"January","Jan 1995","Q1 1995",4,"Friday",1995-01-29 00:00:00.000,5,19950100,19950100,"95","FY96",1
1995-01-28 00:00:00.000,"1995",1,1,28,19950128,"January","Jan 1995","Q1 1995",5,"Saturday",1995-01-29 00:00:00.000,5,19950100,19950100,"95","FY96",1
1995-01-29 00:00:00.000,"1995",1,1,29,19950129,"January","Jan 1995","Q1 1995",6,"Sunday",1995-01-29 00:00:00.000,5,19950100,19950100,"95","FY96",1
1995-01-30 00:00:00.000,"1995",1,1,30,19950130,"January","Jan 1995","Q1 1995",0,"Monday",1995-02-05 00:00:00.000,6,19950100,19950100,"95","FY96",1
1995-01-31 00:00:00.000,"1995",1,1,31,19950131,"January","Jan 1995","Q1 1995",1,"Tuesday",1995-02-05 00:00:00.000,6,19950100,19950100,"95","FY96",1
1996-01-01 00:00:00.000,"1996",1,1,1,19960101,"January","Jan 1996","Q1 1996",0,"Monday",1996-01-07 00:00:00.000,1,19960100,19960100,"96","FY97",1
1996-01-02 00:00:00.000,"1996",1,1,2,19960102,"January","Jan 1996","Q1 1996",1,"Tuesday",1996-01-07 00:00:00.000,1,19960100,19960100,"96","FY97",1
1996-01-03 00:00:00.000,"1996",1,1,3,19960103,"January","Jan 1996","Q1 1996",2,"Wednesday",1996-01-07 00:00:00.000,1,19960100,19960100,"96","FY97",1
1996-01-04 00:00:00.000,"1996",1,1,4,19960104,"January","Jan 1996","Q1 1996",3,"Thursday",1996-01-07 00:00:00.000,1,19960100,19960100,"96","FY97",1
1996-01-05 00:00:00.000,"1996",1,1,5,19960105,"January","Jan 1996","Q1 1996",4,"Friday",1996-01-07 00:00:00.000,1,19960100,19960100,"96","FY97",1
1996-01-06 00:00:00.000,"1996",1,1,6,19960106,"January","Jan 1996","Q1 1996",5,"Saturday",1996-01-07 00:00:00.000,1,19960100,19960100,"96","FY97",1
1996-01-07 00:00:00.000,"1996",1,1,7,19960107,"January","Jan 1996","Q1 1996",6,"Sunday",1996-01-07 00:00:00.000,1,19960100,19960100,"96","FY97",1
1996-01-08 00:00:00.000,"1996",1,1,8,19960108,"January","Jan 1996","Q1 1996",0,"Monday",1996-01-14 00:00:00.000,2,19960100,19960100,"96","FY97",1
1996-01-09 00:00:00.000,"1996",1,1,9,19960109,"January","Jan 1996","Q1 1996",1,"Tuesday",1996-01-14 00:00:00.000,2,19960100,19960100,"96","FY97",1
1996-01-10 00:00:00.000,"1996",1,1,10,19960110,"January","Jan 1996","Q1 1996",2,"Wednesday",1996-01-14 00:00:00.000,2,19960100,19960100,"96","FY97",1
1996-01-11 00:00:00.000,"1996",1,1,11,19960111,"January","Jan 1996","Q1 1996",3,"Thursday",1996-01-14 00:00:00.000,2,19960100,19960100,"96","FY97",1
1996-01-12 00:00:00.000,"1996",1,1,12,19960112,"January","Jan 1996","Q1 1996",4,"Friday",1996-01-14 00:00:00.000,2,19960100,19960100,"96","FY97",1
1996-01-13 00:00:00.000,"1996",1,1,13,19960113,"January","Jan 1996","Q1 1996",5,"Saturday",1996-01-14 00:00:00.000,2,19960100,19960100,"96","FY97",1
1996-01-14 00:00:00.000,"1996",1,1,14,19960114,"January","Jan 1996","Q1 1996",6,"Sunday",1996-01-14 00:00:00.000,2,19960100,19960100,"96","FY97",1
1996-01-15 00:00:00.000,"1996",1,1,15,19960115,"January","Jan 1996","Q1 1996",0,"Monday",1996-01-21 00:00:00.000,3,19960100,19960100,"96","FY97",1
1996-01-16 00:00:00.000,"1996",1,1,16,19960116,"January","Jan 1996","Q1 1996",1,"Tuesday",1996-01-21 00:00:00.000,3,19960100,19960100,"96","FY97",1
1996-01-17 00:00:00.000,"1996",1,1,17,19960117,"January","Jan 1996","Q1 1996",2,"Wednesday",1996-01-21 00:00:00.000,3,19960100,19960100,"96","FY97",1
1996-01-18 00:00:00.000,"1996",1,1,18,19960118,"January","Jan 1996","Q1 1996",3,"Thursday",1996-01-21 00:00:00.000,3,19960100,19960100,"96","FY97",1
1996-01-19 00:00:00.000,"1996",1,1,19,19960119,"January","Jan 1996","Q1 1996",4,"Friday",1996-01-21 00:00:00.000,3,19960100,19960100,"96","FY97",1
1996-01-20 00:00:00.000,"1996",1,1,20,19960120,"January","Jan 1996","Q1 1996",5,"Saturday",1996-01-21 00:00:00.000,3,19960100,19960100,"96","FY97",1
1996-01-21 00:00:00.000,"1996",1,1,21,19960121,"January","Jan 1996","Q1 1996",6,"Sunday",1996-01-21 00:00:00.000,3,19960100,19960100,"96","FY97",1
1996-01-22 00:00:00.000,"1996",1,1,22,19960122,"January","Jan 1996","Q1 1996",0,"Monday",1996-01-28 00:00:00.000,4,19960100,19960100,"96","FY97",1
1996-01-23 00:00:00.000,"1996",1,1,23,19960123,"January","Jan 1996","Q1 1996",1,"Tuesday",1996-01-28 00:00:00.000,4,19960100,19960100,"96","FY97",1
1996-01-24 00:00:00.000,"1996",1,1,24,19960124,"January","Jan 1996","Q1 1996",2,"Wednesday",1996-01-28 00:00:00.000,4,19960100,19960100,"96","FY97",1
1996-01-25 00:00:00.000,"1996",1,1,25,19960125,"January","Jan 1996","Q1 1996",3,"Thursday",1996-01-28 00:00:00.000,4,19960100,19960100,"96","FY97",1
1996-01-26 00:00:00.000,"1996",1,1,26,19960126,"January","Jan 1996","Q1 1996",4,"Friday",1996-01-28 00:00:00.000,4,19960100,19960100,"96","FY97",1
1996-01-27 00:00:00.000,"1996",1,1,27,19960127,"January","Jan 1996","Q1 1996",5,"Saturday",1996-01-28 00:00:00.000,4,19960100,19960100,"96","FY97",1
1996-01-28 00:00:00.000,"1996",1,1,28,19960128,"January","Jan 1996","Q1 1996",6,"Sunday",1996-01-28 00:00:00.000,4,19960100,19960100,"96","FY97",1
1996-01-29 00:00:00.000,"1996",1,1,29,19960129,"January","Jan 1996","Q1 1996",0,"Monday",1996-02-04 00:00:00.000,5,19960100,19960100,"96","FY97",1
