Payment_ID,Facility_ID,Payment,Lower_Estimate,Higher_Estimate,Payment_Category,Value_Of_Care_Category
731,"330107",22508.25,21007.5,24166,"0.25","0.25"
739,"140213",20953.5,19895.75,22103,"-0.25","0.25"
750,"070022",21538.75,20596.75,22513.25,"0","0.25"
776,"100075",21565.5,20510.25,22648,"0.75","0.25"
781,"260065",20220.5,19307.75,21168.75,"-0.5","0.25"
794,"220100",21042.5,20122.25,22022,"-0.25","0.25"
826,"220090",22215.5,20638.75,23911,"0.25","0.25"
869,"050132",26056.25,23554.75,28752,"0.75","0.25"
870,"050380",21851,20661.5,23146.25,"0.25","0.25"
911,"050599",21514.75,20077.25,23046,"0.25","0.25"
924,"050116",21965.75,20610.75,23468.25,"0.5","0.25"
937,"360163",21788.5,20613.25,23022.75,"0.25","0.25"
939,"050438",20468.5,19288.75,21753.75,"-0.25","0.25"
951,"050573",20036.5,19151.75,20969,"-0.5","0.25"
981,"140251",22298.75,20263,24573,"0.5","0.25"
994,"140191",21051.5,19635.75,22613,"0.25","0.25"
1001,"360077",21293.75,19912,22713,"0.25","0.25"
1005,"110083",19607.25,18549,20689.25,"-0.5","0.25"
1045,"180143",21681.25,19760.25,23755,"0.25","0.25"
1047,"030014",22508.25,20796.5,24359.25,"0.75","0.25"
1049,"100253",22368.75,20905.25,23923.25,"0.75","0.25"
1050,"140015",20141,18912.75,21442.5,"-0.75","0.25"
1055,"220031",21928,20175.75,23838,"0.25","0.25"
1061,"140286",21110.25,19475.5,22903,"-0.25","0.25"
1107,"110078",21484,19738.75,23423.25,"0.25","0.25"
1130,"050496",21166,19798,22542.75,"-0.25","0.25"
1176,"230269",19493.25,18716.75,20288.25,"-0.5","0.25"
1181,"150165",21923,19773.5,24279.5,"0","0.25"
1222,"140223",21821.25,20712,22929.25,"0.5","0.25"
1252,"220110",21089,20016,22202.25,"0","0.25"
1304,"360079",20337.25,19152,21584.25,"-0.25","0.25"
1308,"060013",18901,17230.5,20659.25,"-0.5","0.25"
1320,"340171",19733,18506.75,21059.25,"-0.5","0.25"
1341,"050262",24936.25,22771.25,27220.25,"0.75","0.25"
1362,"230031",20488.5,18660.25,22379.25,"0.25","0.25"
1406,"180040",22518.5,21312.25,23817.5,"1","0.25"
1482,"100093",19032.75,17928.75,20188.25,"-0.5","0.25"
1503,"100167",22525.25,20656.25,24518.75,"0.5","0.25"
1518,"050581",22778.25,20708.75,25029.25,"0.75","0.25"
1533,"050308",20938.5,19788.75,22134.5,"0.25","0.25"
1608,"210012",20854.25,19624.25,22143,"0","0.25"
1638,"330169",23040.75,21546.75,24646.5,"0.5","0.25"
1651,"230024",22361.75,20542.5,24231.25,"0.5","0.25"
1653,"310050",24294.75,22761.75,25921.25,"1","0.25"
1658,"050709",21973.25,19887,24260.75,"0.25","0.25"
1687,"140291",20911.75,19645.25,22279,"0","0.25"
1697,"190111",21082.75,20166.5,22048.75,"0.25","0.25"
1771,"330185",20918.75,19567.75,22404,"0","0.25"
1794,"050761",21777.25,20115,23571,"0.25","0.25"
1829,"100220",21065,20065.75,22105,"0","0.25"
1835,"140200",21782.5,20651.5,22992.25,"0.25","0.25"
1836,"140217",24263.5,22252.75,26351.25,"0.75","0.25"
1880,"230165",22109.75,20731,23562.25,"0.5","0.25"
1935,"140130",22192.75,20682.5,23828.75,"0.25","0.25"
1939,"220036",23608.75,21644.25,25754.75,"0.75","0.25"
1946,"150008",24761.25,22047.5,27717.75,"0.75","0.25"
1950,"240002",20628.5,19311.5,21995.5,"0","0.25"
1959,"140122",21983,20419.25,23688.25,"0","0.25"
1974,"190060",21196,19840.25,22684.5,"0","0.25"
1988,"080007",21134.25,20024,22313.5,"0","0.25"
1992,"140062",21430.25,20480.25,22432.75,"0","0.25"
2006,"160029",19328.5,18073.75,20662.75,"-0.5","0.25"
2024,"330119",22860.5,21444.75,24384.75,"0.5","0.25"
2026,"050100",21277.75,19917.75,22748.75,"0","0.25"
2031,"180010",22772.75,21390.75,24306.5,"0.75","0.25"
2038,"030065",21622,20081.5,23205.75,"0.5","0.25"
2042,"060010",19428.75,18137.5,20850,"-0.25","0.25"
2064,"100127",20924.5,19839,22100.5,"0.25","0.25"
2090,"050026",20239.5,19064.25,21516,"-0.25","0.25"
2138,"260108",19399.75,18411.5,20433,"-0.5","0.25"
2139,"260193",22061,20259.75,24067.5,"0.25","0.25"
2168,"140276",21063.75,19593.75,22589.75,"0","0.25"
2177,"140288",22447.5,21172.5,23786,"0.5","0.25"
2188,"050324",21712.75,20495.25,22958.5,"0.75","0.25"
2201,"100030",20176.75,18628.5,21877.5,"-0.5","0.25"
2231,"050169",20409.25,19058,21844.75,"-0.25","0.25"
2239,"100166",21850.25,20504.25,23306.75,"0.75","0.25"
2249,"060031",20194,19232.5,21225.5,"-0.25","0.25"
2260,"230019",19005.5,18148.25,19913.25,"-0.5","0.25"
2292,"190176",22019.25,20243,23944.75,"0.25","0.25"
2303,"170086",21004,20051.5,22004.75,"0","0.25"
2310,"050108",21242,20032.25,22493.75,"0.25","0.25"
2322,"030103",19394.25,18359,20463,"-0.75","0.25"
2331,"060024",20882.25,19523.75,22364.25,"-0.25","0.25"
2335,"170185",19572.25,18230.5,20992.75,"-0.5","0.25"
2379,"330160",21789.5,20552.5,23095,"0.25","0.25"
2409,"290009",19615.5,18370.25,20911.5,"-0.5","0.25"
2450,"330401",22584.5,20932,24391.5,"0.25","0.25"
2508,"230020",21323.75,20198.5,22484,"-0.25","0.25"
2515,"100204",21605.25,20615.5,22663,"0.25","0.25"
2528,"290047",22676.75,20945.75,24565,"0.75","0.25"
2557,"240115",20381.5,19036.5,21798.75,"-0.25","0.25"
2564,"360159",22442.5,20919.75,24065,"0.25","0.25"
2567,"100018",20804.75,20047.25,21591.5,"0","0.25"
2593,"330125",20294.5,18991.5,21641.75,"-0.5","0.25"
2696,"420085",19872,19017.5,20766,"-0.5","0.25"
2721,"500050",18986.5,17947.75,20088.25,"-0.75","0.25"
2737,"390195",21080.75,19831,22393.5,"-0.25","0.25"
2801,"420023",21280.5,20204.25,22401.75,"0","0.25"
2825,"440048",20373,19526.75,21259.75,"-0.25","0.25"
2841,"490004",20040.75,19016.75,21180.75,"-0.75","0.25"
2858,"450176",23031.75,21037.75,25173.5,"0.5","0.25"
2898,"360359",19723.5,18377.5,21191.75,"-0.5","0.25"
2986,"450054",19539.5,18474.5,20679.25,"-0.75","0.25"
3111,"490113",20915.25,19447.75,22445.75,"0","0.25"
3120,"410012",19959.75,19003.75,20987,"-0.25","0.25"
3141,"490021",20181.75,19365.25,21025.75,"0","0.25"
3155,"390174",20044,18879,21333.5,"-0.25","0.25"
3156,"450229",22440.25,21240.5,23730.25,"0.5","0.25"
3158,"450324",23139.25,21743.25,24585.25,"0.75","0.25"
3166,"490057",20744.25,19627.75,21912,"-0.25","0.25"
3190,"390046",22067,20631.75,23627.75,"0.5","0.25"
3216,"510006",19661.75,18603.25,20798.75,"-0.75","0.25"
3289,"390067",21067.5,20094,22098.25,"0.25","0.25"
3308,"390162",22800,20801.5,24963.5,"0.25","0.25"
3313,"360276",21033.5,19397,22838.75,"0.25","0.25"
3339,"450820",21995,20744.5,23339,"0.25","0.25"
3357,"490046",19976.75,18995,20975.25,"-0.75","0.25"
3367,"390091",21193,19259.25,23351,"0.25","0.25"
3382,"490024",20213,19384,21097.5,"0","0.25"
3435,"370202",20974,19417,22648.25,"0","0.25"
3483,"520089",19904.25,18762.75,21096.5,"-0.25","0.25"
3540,"390223",20498,18962,22114,"0","0.25"
3541,"420026",20813.5,19623.5,22026,"-0.25","0.25"
3583,"470003",19787,18760.25,20843.5,"-0.5","0.25"
3622,"470001",20510.25,18929,22215.75,"0","0.25"
3630,"380004",19433.75,18291.75,20651.5,"-0.5","0.25"
3666,"450015",20296.5,18209.25,22540,"-0.5","0.25"
3667,"450018",22959.5,21429,24607.25,"0.5","0.25"
3668,"370037",21331.75,20084.25,22702.5,"0","0.25"
3677,"450844",22997.75,21549,24545.25,"0.75","0.25"
3683,"510023",23851.5,21943.25,25976,"0.75","0.25"
3693,"670122",22943.5,21096.75,24890.5,"0.5","0.25"
3702,"450184",21302.25,20460.75,22157.75,"0","0.25"
3717,"390049",19932.5,18890.75,21017.75,"-0.75","0.25"
3748,"390100",20249.25,19390,21116.75,"-0.5","0.25"
3769,"450379",25238.25,22321,28460.5,"0.5","0.25"
3798,"460047",22602.25,20922.25,24370.25,"0.25","0.25"
3826,"450677",21141.25,19496.75,22884.5,"0.5","0.25"
3871,"460010",21237.25,19952.75,22612,"0","0.25"
12,"330024",22320,21128.25,23588.5,"0.5","0.5"
14,"050755",23807.75,21574.5,26284,"0.75","0.5"
73,"220035",20751.5,19597.25,21949.5,"-0.25","0.5"
79,"050030",21220,19594.5,23029,"-0.5","0.5"
94,"050058",23323.5,21604.75,25220.5,"0.5","0.5"
96,"050471",23495.25,21354.5,25883.25,"0.5","0.5"
117,"330175",16848.5,15519,18198.5,"-0.5","0.5"
120,"050663",23563,21518.5,25760,"1","0.5"
217,"330214",21700.5,20852.5,22591.25,"0","0.5"
247,"330106",22118.75,21219,23030,"0.75","0.5"
336,"050180",20388,19279.5,21598.75,"-0.25","0.5"
357,"210039",20694.75,19028.5,22532.5,"0","0.5"
370,"050763",23685,21355.5,26139,"0.5","0.5"
411,"050126",23468,21487.25,25603.25,"0.75","0.5"
414,"100087",21469.25,20691.75,22303.5,"0.25","0.5"
471,"140116",21242,20243.75,22333.75,"0.25","0.5"
505,"050441",21352.5,20124,22641.25,"0","0.5"
542,"030071",13538.5,11949,15215.5,"-1","0.5"
570,"330236",22153.5,20787.5,23666.25,"0.25","0.5"
651,"330059",21446,20317.25,22618.5,"0","0.5"
653,"050351",21089.5,19828,22435.25,"0","0.5"
752,"100183",21025.5,19355,22771,"0.5","0.5"
757,"220105",20953.25,19505.25,22553.5,"-0.5","0.5"
765,"220060",21813.25,20695,22995,"0.25","0.5"
779,"220101",20080,18761.75,21496.5,"-0.75","0.5"
832,"330045",22088.75,20946,23270.25,"0.75","0.5"
850,"100007",22223.75,21477.75,23048.5,"0.5","0.5"
908,"360027",20408.5,19247.5,21673.25,"-0.25","0.5"
1058,"310015",21741.75,20923.25,22598.25,"0.25","0.5"
1105,"050025",21510.75,20224.25,22892,"0.25","0.5"
1114,"070010",21638,20370.25,23007.75,"0","0.5"
1138,"220171",20746.5,19797,21735,"0","0.5"
1140,"230089",20396.75,18897.75,22009.25,"0","0.5"
1172,"050454",21655.5,20201,23204.25,"0","0.5"
1206,"360143",21075.75,19256.5,23027.25,"0","0.5"
1275,"050112",22755.75,21229.25,24407.25,"0.75","0.5"
1276,"050239",22534.5,21226.75,23938,"0.75","0.5"
1277,"100314",17539.5,16156,19069,"-0.5","0.5"
1364,"240010",19753,18899.25,20641.5,"-0.5","0.5"
1366,"260020",21458.75,20270.5,22727.25,"0","0.5"
1429,"140186",23604.5,22066.5,25303,"1","0.5"
1561,"360085",21011.25,19863,22217,"0","0.5"
1576,"330182",22627.75,21616.25,23704.5,"0.5","0.5"
1611,"330046",22190,20809.75,23634.25,"0.5","0.5"
1612,"330126",22045.5,20929.75,23216.25,"0.75","0.5"
1643,"050570",25817.75,23823,27920.5,"1","0.5"
1671,"050063",24046,21890.25,26349.25,"0.75","0.5"
1678,"330393",21741,20836.5,22693.25,"0.5","0.5"
1681,"100034",22034.75,20575.5,23614.75,"0.5","0.5"
1803,"220071",21766.25,20849.25,22732.25,"0.5","0.5"
1808,"050197",21387.75,19747.75,23165,"0.25","0.5"
1866,"140258",23470.75,22126.75,24909,"1","0.5"
1868,"150153",20155.5,18865.5,21494.5,"-0.5","0.5"
1955,"050099",21697.75,20228,23289.25,"0.25","0.5"
2060,"050235",21677.25,20356.5,23061.5,"0.25","0.5"
2114,"340114",19594.75,18780.25,20416.75,"-0.75","0.5"
2128,"230130",20488.25,19753,21260.75,"0","0.5"
2236,"050757",22553.75,20361,24981.25,"0.25","0.5"
2281,"050222",21741,19974.75,23613.25,"0.25","0.5"
2423,"140281",20163.5,19094.75,21324,"-0.25","0.5"
2485,"210024",20035.5,18774.25,21357.5,"-0.5","0.5"
2569,"100117",21617,20036.25,23381,"0.25","0.5"
2599,"140119",20437.5,19030.75,21929.25,"-0.5","0.5"
2672,"450662",22864.25,20841.75,25036,"0.25","0.5"
2729,"360230",19708.5,18791.25,20705.75,"-0.75","0.5"
2959,"450358",21927.5,20874.75,23024.25,"0.5","0.5"
3078,"410008",19747.25,18242.25,21409.25,"-0.5","0.5"
3204,"390179",19871.75,18728.25,21105.75,"-0.25","0.5"
3284,"490040",20662,19468,21917.25,"-0.25","0.5"
3411,"390133",20025,19324.25,20767.25,"-0.5","0.5"
3428,"390270",19881.25,18678.5,21140.25,"-0.5","0.5"
3581,"450193",22280.25,20587.5,24080.25,"0.5","0.5"
3607,"450431",22405.75,21362.25,23551,"0.75","0.5"
3698,"500027",20090.5,18599.5,21767.25,"-0.25","0.5"
3750,"390304",19648,17738,21678.5,"0","0.5"
1,"020018",13461,11689.5,15405.5,"-0.5","-0.5"
105,"340013",19911,18326,21561.6667,"0.333333","-0.333333"
129,"100070",22457.5,20972.5,24033.5,"0.5","-0.5"
143,"310084",23587.6667,21580.6667,25767,"0.666667","0.333333"
161,"040039",21082.3333,18922.3333,23493.3333,"0","-0.333333"
175,"100062",22670.75,21213.25,24274.25,"0.75","-0.5"
195,"210009",21208,19543.3333,23010.6667,"-0.333333","0.333333"
227,"141311",17057.5,15052.5,19204.5,"-0.5","-0.5"
253,"050580",22251.6667,19805,24941,"0.333333","0.333333"
262,"281363",20782.6667,18884.6667,22863.6667,"0.333333","-0.333333"
265,"360091",18642,17721.3333,19630.6667,"-0.333333","0.666667"
274,"030105",22028.3333,19995.6667,24128.6667,"0","0.333333"
304,"050125",20510.6667,19110.3333,22090,"0","0.333333"
328,"140058",18182.3333,16768.6667,19664.3333,"-0.333333","-0.333333"
334,"250104",22643.75,21197.25,24142.5,"0.5","-0.5"
372,"100157",20239,19345.75,21187,"-0.25","-0.5"
408,"341323",17052,14709.5,19650.5,"0","-0.5"
442,"050158",21819.5,19763,23982,"1","1"
470,"110002",17006.5,15246,18853,"-0.5","-0.5"
472,"140148",20301.5,19322.25,21336.5,"-0.25","-0.5"
482,"050042",18392.6667,16738,20103.3333,"0","-0.333333"
485,"050782",21584,19585.3333,23753.3333,"0.666667","0.333333"
493,"170183",17360,17016,17708,"-1","1"
504,"050194",17925.6667,16322.6667,19685,"0","-0.333333"
509,"190026",23047.6667,21505.6667,24652.6667,"0.666667","-0.333333"
553,"330019",22402,20559.3333,24405,"0.333333","0.333333"
556,"050135",25616.6667,23319.3333,28131,"0.666667","0.333333"
559,"100054",18867,17521,20272.6667,"0","0.333333"
642,"330094",18715.3333,17320,20164.6667,"-0.333333","-0.333333"
669,"330044",20154.6667,18274,22144.6667,"-0.333333","-0.333333"
687,"010158",17897,15915.3333,19982,"-0.333333","-0.333333"
689,"050769",18987,18712,19286,"-1","1"
695,"150167",18816,18383,19258,"-1","1"
742,"160146",19275,17917.25,20705.25,"-0.5","-0.5"
753,"140143",19854,18298.6667,21542.6667,"0.666667","-0.333333"
773,"050526",23359.6667,20474.3333,26470.3333,"0.333333","-0.333333"
793,"210033",20494.75,19277.75,21776,"-0.5","-0.5"
808,"170203",18554,18041,19050,"-1","1"
866,"330101",21733.75,20927.25,22590,"0.5","0.75"
932,"220108",19414.3333,18472,20346.3333,"0.333333","0.333333"
940,"110044",20301.3333,17980,22924.6667,"0.333333","-0.333333"
952,"050704",23045,21324.6667,24864.3333,"1","0.666667"
963,"310096",23869.6667,21453.3333,26462,"0.333333","0.666667"
1000,"351334",18213.6667,16088.3333,20546.3333,"0","-0.333333"
1002,"050506",18268.6667,16714,19946.3333,"-0.333333","-0.333333"
1003,"051328",17338.3333,15677.3333,19183,"-0.666667","-0.333333"
1018,"340020",19785,17842.3333,21952,"-0.333333","-0.333333"
1070,"360180",20845.25,19722.5,22004.75,"0","0.75"
1077,"160112",17491.6667,16219.6667,18777,"-0.666667","-0.333333"
1080,"250097",19996.6667,18249.3333,21887.3333,"-0.333333","-0.333333"
1168,"010039",19599.25,18888.5,20309.5,"-0.5","-0.5"
1200,"200008",17391,16175.3333,18678.3333,"-0.666667","-0.333333"
1223,"140233",20511.25,19309.5,21785,"-0.25","-0.5"
1255,"330395",22516,20211.6667,25036,"0.333333","-0.333333"
1262,"100212",21514.5,20597.5,22481.75,"0.75","-0.5"
1267,"260057",18282.3333,16558,20161.3333,"-0.333333","-0.333333"
1307,"051316",18043.3333,16160,20010.3333,"0","-0.333333"
1335,"150074",21990.75,20383.25,23679.75,"0.25","-0.5"
1338,"250100",21514.75,19902,23306,"-0.25","-0.5"
1340,"050024",23565.3333,21169,26250,"0.333333","0.333333"
1356,"260096",21991.5,20835.25,23249.75,"0.25","-0.5"
1388,"140147",17003.5,15395,18701.5,"-0.5","-0.5"
1410,"050280",21548.75,20395,22770.5,"0.25","-0.5"
1414,"160153",21834.75,20140,23620.5,"0","-0.5"
1416,"250025",17094.5,15382.5,18986,"0","-0.5"
1423,"050737",23285.6667,21258.6667,25477,"0.666667","0.333333"
1428,"111327",17149.5,15107,19459,"-0.5","-0.5"
1508,"161363",20108,17926,22458,"0.333333","-0.333333"
1511,"190019",20741.3333,19377.3333,22211.6667,"0","-0.333333"
1554,"220019",18868.3333,17398,20448.3333,"0","0.333333"
1555,"230156",20264.75,19361,21189.25,"-0.5","0.75"
1557,"280111",19156,17399.6667,20974,"0","-0.333333"
1595,"220119",17706.3333,16770.3333,18672.6667,"-1","0.666667"
1644,"050625",24552.5,23536.25,25616.25,"1","0.75"
1674,"180038",20974.25,19855.5,22208,"0","-0.5"
1677,"330033",17443.3333,15589.3333,19419.6667,"-0.333333","-0.333333"
1741,"250078",22706.75,21580,23848,"0.5","-0.5"
1745,"050739",24666.3333,22856,26646,"0.666667","1"
1763,"171373",20501.5,18055.5,23070,"0.5","-0.5"
1820,"330011",18669.25,17412.25,20066.25,"-1","-0.5"
1822,"340027",19114.3333,17739,20606.3333,"-1","-0.333333"
1844,"260119",21036,19560.75,22609,"0","-0.5"
1851,"110064",21554,19534,23685,"0","-0.333333"
1858,"330193",21769.3333,19705.3333,24110,"0.333333","-0.333333"
1869,"170020",21045.25,19650.75,22590.5,"0.25","-0.5"
1925,"010097",16886,13914,20012,"0","-1"
1962,"210056",20696.6667,18892,22665.6667,"0","0.333333"
1968,"050464",21066.75,19475.25,22742.5,"-0.25","-0.5"
1985,"050127",18124.6667,16383.6667,19969,"0","-0.333333"
1989,"100023",20863.75,19686,22108.25,"0","-0.5"
1999,"340141",20137.5,19384.25,20942.25,"-0.25","-0.5"
2001,"050224",22300.3333,21056.3333,23597.6667,"0.666667","0.333333"
2014,"330270",20240,20022,20458,"-1","1"
2049,"220088",20996,20741,21261,"0","1"
2061,"050740",21889.6667,20291.3333,23627.6667,"0.666667","0.333333"
2065,"100135",21087.5,19885.5,22386,"0","-0.5"
2083,"240043",18322,16990.3333,19723.3333,"0","0.333333"
2089,"040015",18223.5,16010.5,20531.5,"0","-0.5"
2091,"050133",22124,20698.25,23639.5,"0","-0.5"
2094,"100284",21441.6667,19145,24016.3333,"0","0.333333"
2096,"250168",22440.6667,20131.3333,24993.3333,"0.333333","-0.333333"
2115,"340132",19473.6667,17590.6667,21409.6667,"-0.333333","-0.333333"
2120,"180139",17970.5,15968.5,20084.5,"0","-0.5"
2136,"170074",17153.3333,15211.3333,19306.6667,"-0.666667","-0.333333"
2148,"150017",21786,20363.3333,23236.6667,"0","-0.333333"
2165,"050290",21026.5,19765,22402,"-0.25","0.75"
2185,"300005",19676.6667,18426.3333,20947.6667,"0","-0.333333"
2195,"310031",23189,21041.3333,25459,"0.666667","0.333333"
2254,"250084",22072.6667,19799.3333,24530.3333,"0.333333","-0.333333"
2321,"010089",19308.6667,17664.6667,20958.6667,"0","-0.333333"
2364,"360096",21015.6667,18994.3333,23222,"0","0.333333"
2365,"050444",21029,19650.75,22468.5,"0.25","-0.5"
2366,"050780",25680,23065,28352,"1","1"
2392,"151332",19664.6667,17683,21864.3333,"0","-0.333333"
2403,"100246",22500,20861.6667,24228.6667,"0.333333","0.333333"
2405,"150168",17927,17429,18453,"-1","1"
2428,"250043",14768.5,13314,16305,"-1","-0.5"
2456,"100249",20990.25,19568.25,22533.5,"0","-0.5"
2463,"050424",18478.3333,17076.3333,19970.6667,"-0.333333","0.333333"
2525,"220083",19594.3333,18211.6667,21024.3333,"0","0.666667"
2529,"310001",23472.5,22498.25,24495.75,"0.75","0.75"
2531,"330196",21187,19609.3333,22942.6667,"0","0.333333"
2580,"330194",22795.5,21659.25,23967,"0.75","0.75"
2614,"140010",21436,20678.75,22224.5,"0","0.75"
2643,"050281",23970.6667,21493,26729.6667,"0.666667","0.333333"
2661,"210055",19624.5,17444,21926,"0","-0.5"
2668,"360144",19084,17840.3333,20382.6667,"0","0.333333"
2718,"381314",15236,13449,17027.5,"-1","-0.5"
2735,"500041",19357.75,17901.75,20879,"-0.5","-0.5"
2739,"500014",18981.5,17992.5,20040,"-1","-0.5"
2787,"380037",17478,15626.6667,19385,"-0.666667","0.333333"
2795,"450643",19360,17692,21162.6667,"-0.666667","0.666667"
2797,"490019",19135,17908.3333,20427.6667,"0","-0.333333"
2808,"450644",23344.3333,21129.3333,25690.3333,"0.666667","0.333333"
2817,"420071",20902.75,19606.5,22265.25,"0","-0.5"
2947,"450044",21468.6667,19785,23312.6667,"0","0.666667"
2990,"520076",18861.3333,16962.3333,20970.3333,"0","-0.333333"
3049,"450133",22218.25,20688.75,23879.5,"0.5","-0.5"
3077,"400004",15492,13563,17427,"-1","-1"
3099,"370056",21701.75,20231.25,23283,"0.25","-0.5"
3139,"521346",17696,15631,19873,"0","-0.5"
3160,"490098",19716.6667,18094,21418,"0.333333","-0.333333"
3163,"440061",19372,17030,21924.5,"0","-0.5"
3232,"380090",18704.25,17561.5,19891,"-0.75","-0.5"
3233,"400120",19927.3333,17249,22910.6667,"0","-0.333333"
3260,"520041",17857,16134.6667,19708,"-0.333333","-0.333333"
3286,"511317",21740.3333,19614.6667,24035.6667,"0.333333","-0.333333"
3295,"390044",19993.75,19086.25,20952.5,"-0.5","0.75"
3369,"440068",17809.5,16083,19671,"0","-0.5"
3372,"670049",21011,20441,21576,"0","1"
3416,"381302",17666.5,15387,20120.5,"0","-0.5"
3426,"380022",17507.6667,15760.3333,19419.3333,"-0.333333","-0.333333"
3436,"420007",21238.5,20270.75,22256,"0.25","-0.5"
3440,"450711",20453.6667,18680.6667,22377.6667,"-0.333333","0.666667"
3446,"501323",16954.6667,15502.6667,18491.3333,"-0.666667","-0.333333"
3514,"390137",22891,21581,24284.5,"0.5","-0.5"
3542,"420030",19483.6667,17574,21513.3333,"0","-0.333333"
3586,"370211",19086.3333,17323.6667,20943.3333,"0","-0.333333"
3595,"370222",18919,18613,19216,"-1","-1"
3625,"520177",20889.3333,19437.6667,22441.3333,"0","0.333333"
3628,"520021",20070.5,18636,21578.5,"-0.5","-0.5"
3707,"360364",17898.3333,16937,18920.6667,"-1","0.333333"
3749,"390111",22670.6667,20674.3333,24807,"0.333333","0.333333"
3774,"500077",20381.25,18850.5,22078,"0","-0.5"
3785,"420078",23705,22331.3333,25100,"1","-0.666667"
3794,"450119",21355.3333,19948.3333,22878,"0.333333","0.333333"
3811,"360236",19708,18156,21398,"0","0.666667"
3828,"490115",20085.3333,18105,22256,"-0.333333","-0.333333"
