tweetid,hourofdate,latitude,longitude,tweet,usernumber,username,language,retweet,date,masterid
5245,2016-03-07 23:00:00.000,,,"vsat connectivity based services PPT Slides - https://t.co/daaqjONy3X  #powerpoint #slide #vsat #connectivity #based #services",758049516,"PPT Search","en",0,1457423530000,4836
5247,2016-03-07 23:00:00.000,,,"abdominals Powerpoint Presentations - https://t.co/Enx6oYIIqH  #abdominals",758049516,"PPT Search","en",0,1457423489000,4838
5256,2016-03-07 23:00:00.000,,,"it act 2000 in india PowerPoint Slides - https://t.co/A14bs9ArV2  #powerpoint #slide #it #act #2000 #in #india",758049516,"PPT Search","en",0,1457422927000,4842
5280,2016-03-07 23:00:00.000,,,"you only live once Powerpoint Presentations - https://t.co/DgwV3lUPVj  #ppt #you #only #live #once",758049516,"PPT Search","en",0,1457422222000,4864
5281,2016-03-07 23:00:00.000,,,"CVS drug development PowerPoint Slides - https://t.co/SZxvrjvd26  #powerpoint #slide #CVS #drug #development",758049516,"PPT Search","en",0,1457422201000,4865
5282,2016-03-07 23:00:00.000,,,"HFSS antenna PowerPoint Slides - https://t.co/av1xMFGnyo  #HFSS #antenna",758049516,"PPT Search","en",0,1457422180000,4866
5283,2016-03-07 23:00:00.000,,,"yolo Powerpoint Templates - https://t.co/YkNrnHKtlO  #powerpoint #slide #yolo",758049516,"PPT Search","en",0,1457422139000,4867
5284,2016-03-07 23:00:00.000,,,"psychology chapter 6 Powerpoint Presentations - https://t.co/9JMWHG9HET  #psychology #chapter #6",758049516,"PPT Search","en",0,1457422130000,4868
5285,2016-03-07 23:00:00.000,,,"Importance of Biodiversity Powerpoint Presentations - https://t.co/mEqghQ2MqY  #powerpoint #slide #Importance #of #Biodiversity",758049516,"PPT Search","en",0,1457422118000,4869
5286,2016-03-07 23:00:00.000,,,"ferous metals PowerPoint Slides - https://t.co/KlGSkod6rn  #powerpoint #slide #ferous #metals",758049516,"PPT Search","en",0,1457422109000,4870
5287,2016-03-07 23:00:00.000,,,"stream line design Powerpoint Presentations - https://t.co/iLZLmLcm3D  #powerpoint #templates #stream #line #design",758049516,"PPT Search","en",0,1457422098000,4871
5302,2016-03-07 23:00:00.000,,,"car battery PPT Slides - https://t.co/KHg5N014Dw  #ppt #powerpoint #slide #car #battery",758049516,"PPT Search","en",0,1457421571000,4884
5303,2016-03-07 23:00:00.000,,,"ventalation Powerpoint Templates - https://t.co/QVWZ1H3Fmr  #powerpoint #slide #ventalation",758049516,"PPT Search","en",0,1457421551000,4885
5306,2016-03-07 23:00:00.000,,,"asc joint venture PPT Slides - https://t.co/wmetUUBxVR  #powerpoint #slide #asc #joint #venture",758049516,"PPT Search","en",0,1457421530000,4888
5309,2016-03-07 23:00:00.000,,,"hospital joint venture PPT Templates - https://t.co/ElUyZUP4zv  #powerpoint #slide #hospital #joint #venture",758049516,"PPT Search","en",0,1457421489000,4891
5311,2016-03-07 23:00:00.000,,,"pet naf Powerpoint Presentations - https://t.co/0hQxybwhFy  #ppt #pet #naf",758049516,"PPT Search","en",0,1457421468000,4893
5315,2016-03-07 23:00:00.000,,,"common splinting techniques Powerpoint Presentations - https://t.co/13AAQaOWG9  #common #splinting #techniques",758049516,"PPT Search","en",0,1457421427000,4897
5325,2016-03-07 23:00:00.000,,,"international financial management ppt Powerpoint Templates - https://t.co/RYZsdZnjHK  #international #financial #management #ppt",758049516,"PPT Search","en",0,1457421161000,4907
5330,2016-03-07 23:00:00.000,,,"supply chain management chapter PowerPoint Slides - https://t.co/nIzMsCeSBK  #powerpoint #slide #supply #chain #management #chapter",758049516,"PPT Search","en",0,1457421120000,4911
5332,2016-03-07 23:00:00.000,,,"AVIATION CRM HISTORY PPT Slides - https://t.co/OuevWHkAoY  #powerpoint #slide #AVIATION #CRM #HISTORY",758049516,"PPT Search","en",0,1457421099000,4913
5334,2016-03-07 23:00:00.000,,,"corset cheneau PPT Templates - https://t.co/yBoO7k8AJY  #powerpoint #slide #corset #cheneau",758049516,"PPT Search","en",0,1457421058000,4915
5335,2016-03-07 23:00:00.000,,,"corsetto lionese Powerpoint Presentations - https://t.co/iDv22Trfp7  #ppt #powerpoint #templates #corsetto #lionese",758049516,"PPT Search","en",0,1457421037000,4916
5336,2016-03-07 23:00:00.000,,,"impact of lighting on building PowerPoint Slides - https://t.co/VEY0a07uYd  #impact #of #lighting #on #building",758049516,"PPT Search","en",0,1457421017000,4917
5338,2016-03-07 23:00:00.000,,,"managing and troubleshooting networks Powerpoint Presentations - https://t.co/293JVCPISf  #managing #and #troubleshooting #networks",758049516,"PPT Search","en",0,1457420968000,4919
5339,2016-03-07 23:00:00.000,,,"managing troubleshooting networks Powerpoint Presentations - https://t.co/zI8hLmeH1K  #managing #troubleshooting #networks",758049516,"PPT Search","en",0,1457420948000,4920
5350,2016-03-07 23:00:00.000,,,"prevantion of heart attack PowerPoint Slides - https://t.co/mGg02O5b9R  #powerpoint #slide #prevantion #of #heart #attack",758049516,"PPT Search","en",0,1457420631000,4927
5352,2016-03-07 23:00:00.000,,,"competency mapping in HR Powerpoint Presentations - https://t.co/swSKftU0H9  #competency #mapping #in #HR",758049516,"PPT Search","en",0,1457420589000,4929
5353,2016-03-07 23:00:00.000,,,"heart attach PPT Slides - https://t.co/OZJ3qB7VXd  #powerpoint #templates #heart #attach",758049516,"PPT Search","en",0,1457420569000,4930
5354,2016-03-07 23:00:00.000,,,"architecture oracle Powerpoint Presentations - https://t.co/GMb9eRu4iR  #powerpoint #templates #architecture #oracle",758049516,"PPT Search","en",0,1457420548000,4931
5356,2016-03-07 23:00:00.000,,,"supportive periodontal therapy PowerPoint Slides - https://t.co/l8sCr1kh8p  #powerpoint #slide #supportive #periodontal #therapy",758049516,"PPT Search","en",0,1457420527000,4933
5366,2016-03-07 22:00:00.000,,,"complications of hernia surgery PowerPoint Slides - https://t.co/j92aSw2oWk  #complications #of #hernia #surgery",758049516,"PPT Search","en",0,1457420391000,4942
5367,2016-03-07 22:00:00.000,,,"adding Powerpoint Templates - https://t.co/97c7V9LKav  #powerpoint #slide #adding",758049516,"PPT Search","en",0,1457420370000,4943
5370,2016-03-07 22:00:00.000,,,"AMERICAN PRONGHORN Powerpoint Presentations - https://t.co/joEeczJ8OJ  #powerpoint #slide #AMERICAN #PRONGHORN",758049516,"PPT Search","en",0,1457420339000,4945
5371,2016-03-07 22:00:00.000,,,"mining farming Powerpoint Presentations - https://t.co/XyLoqbMmOu  #powerpoint #templates #mining #farming",758049516,"PPT Search","en",0,1457420329000,4946
5378,2016-03-07 22:00:00.000,,,"awesome PPT Slides - https://t.co/mmtbHG7YSs  #powerpoint #slide #awesome",758049516,"PPT Search","en",0,1457420053000,4952
5379,2016-03-07 22:00:00.000,,,"Complete Fitness Program Fahey Powerpoint Templates - https://t.co/G0SrcCyzBB  #powerpoint #slide #Complete #Fitness #Program #Fahey",758049516,"PPT Search","en",0,1457420032000,4953
5380,2016-03-07 22:00:00.000,,,"bscs billing system PPT Templates - https://t.co/USfO56vGRE  #powerpoint #slide #bscs #billing #system",758049516,"PPT Search","en",0,1457420012000,4954
5381,2016-03-07 22:00:00.000,,,"csf circulation PowerPoint Slides - https://t.co/bPnoIH8OiC  #csf #circulation",758049516,"PPT Search","en",0,1457419950000,4955
5383,2016-03-07 22:00:00.000,,,"ppt accounting in vocational high school Powerpoint Presentations - https://t.co/VaxFIdhEuI  #ppt #accounting #in #vocational #high #school",758049516,"PPT Search","en",0,1457419929000,4957
5384,2016-03-07 22:00:00.000,,,"pacemaker potential Powerpoint Presentations - https://t.co/qoVJwMuPXN  #ppt #pacemaker #potential",758049516,"PPT Search","en",0,1457419908000,4958
5385,2016-03-07 22:00:00.000,,,"VETERINARY PRACTICE MANAGEMENT Powerpoint Templates - https://t.co/8HXPD4vSVa  #ppt #VETERINARY #PRACTICE #MANAGEMENT",758049516,"PPT Search","en",0,1457419888000,4959
5414,2016-03-07 22:00:00.000,,,"MOTIVATION PowerPoint Slides - https://t.co/Ixw8aucUtq  #MOTIVATION",758049516,"PPT Search","en",0,1457418672000,4983
5415,2016-03-07 22:00:00.000,,,"rearrangement ppt PPT Slides - https://t.co/0qxpD87IrX  #powerpoint #slide #rearrangement #ppt",758049516,"PPT Search","en",0,1457418652000,4984
5417,2016-03-07 22:00:00.000,,,"bowl obstruction Powerpoint Presentations - https://t.co/O2p095FjOb  #ppt #bowl #obstruction",758049516,"PPT Search","en",0,1457418599000,4985
5419,2016-03-07 22:00:00.000,,,"chemical hygiene Powerpoint Templates - https://t.co/yJnrd69XpV  #powerpoint #slide #chemical #hygiene",758049516,"PPT Search","en",0,1457418579000,4987
5421,2016-03-07 22:00:00.000,,,"PPT on technical report writing Powerpoint Presentations - https://t.co/dlqvznJ2Gy  #powerpoint #slide #PPT #on #technical #report #writing",758049516,"PPT Search","en",0,1457418558000,4988
5423,2016-03-07 22:00:00.000,,,"ct head ppt for free download PowerPoint Slides - https://t.co/Damgi6FRis  #ct #head #ppt #for #free #download",758049516,"PPT Search","en",0,1457418517000,4990
5450,2016-03-07 22:00:00.000,,,"laproscopic power point presentation PPT Slides - https://t.co/WJgDNr03r6  #powerpoint #slide #laproscopic #power #point #presentation",758049516,"PPT Search","en",0,1457417477000,5015
5463,2016-03-07 22:00:00.000,,,"Lecture notes on Dying of wool PPT Slides - https://t.co/SpIQcAYEtZ  #powerpoint #slide #Lecture #notes #on #Dying #of #wool",758049516,"PPT Search","en",0,1457417061000,5025
5464,2016-03-07 22:00:00.000,,,"tv journalism PPT Templates - https://t.co/LEdOkth4Ca  #powerpoint #templates #tv #journalism",758049516,"PPT Search","en",0,1457417041000,5026
5468,2016-03-07 22:00:00.000,,,"body fluids PPT Templates - https://t.co/DmH1YfHaaF  #powerpoint #templates #body #fluids",758049516,"PPT Search","en",0,1457416958000,5030
5474,2016-03-07 21:00:00.000,,,"stock replenishment ppt PPT Slides - https://t.co/xGgx84WO9I  #powerpoint #slide #stock #replenishment #ppt",758049516,"PPT Search","en",0,1457416779000,5036
5475,2016-03-07 21:00:00.000,,,"Industrial fire rescue presentation Powerpoint Presentations - https://t.co/QrRJRIMbYi  #Industrial #fire #rescue #presentation",758049516,"PPT Search","en",0,1457416718000,5037
5476,2016-03-07 21:00:00.000,,,"ppt iso PPT Templates - https://t.co/CL88aDy8nr  #ppt #powerpoint #slide #ppt #iso",758049516,"PPT Search","en",0,1457416710000,5038
5477,2016-03-07 21:00:00.000,,,"smile designing Powerpoint Templates - https://t.co/bPzW1PU6UC  #smile #designing",758049516,"PPT Search","en",0,1457416689000,5039
5481,2016-03-07 21:00:00.000,,,"hp server parts Powerpoint Templates - https://t.co/NhOWyavzgi  #powerpoint #slide #hp #server #parts",758049516,"PPT Search","en",0,1457416371000,5042
5482,2016-03-07 21:00:00.000,,,"Laser guided Missiles PPT Powerpoint Templates - https://t.co/ardvFJ3FGv  #Laser #guided #Missiles #PPT",758049516,"PPT Search","en",0,1457416350000,5043
5483,2016-03-07 21:00:00.000,,,"hp ilo Powerpoint Presentations - https://t.co/M1ACNJP9UH  #powerpoint #slide #hp #ilo",758049516,"PPT Search","en",0,1457416330000,5044
5484,2016-03-07 21:00:00.000,,,"greentech safety award PowerPoint Slides - https://t.co/0Fcevuoqp2  #powerpoint #templates #greentech #safety #award",758049516,"PPT Search","en",0,1457416288000,5045
5485,2016-03-07 21:00:00.000,,,"hp server Powerpoint Presentations - https://t.co/3FoPSXKcEm  #powerpoint #slide #hp #server",758049516,"PPT Search","en",0,1457416268000,5046
5560,2016-03-07 21:00:00.000,,,"hospital manager PowerPoint Slides - https://t.co/4T25wiUQR8  #hospital #manager",758049516,"PPT Search","en",0,1457414311000,5103
5561,2016-03-07 21:00:00.000,,,"minimum wage Powerpoint Presentations - https://t.co/kgenup9Sdk  #ppt #powerpoint #slide #minimum #wage",758049516,"PPT Search","en",0,1457414270000,5104
5563,2016-03-07 21:00:00.000,,,"compresseur centrifuge PowerPoint Slides - https://t.co/Hg8mDUvXWG  #powerpoint #slide #compresseur #centrifuge",758049516,"PPT Search","en",0,1457414249000,5106
5564,2016-03-07 21:00:00.000,,,"respiratory mechanism Powerpoint Presentations - https://t.co/rlAJG1K3Ra  #respiratory #mechanism",758049516,"PPT Search","en",0,1457414229000,5107
5574,2016-03-07 21:00:00.000,,,"feedback jaeger Powerpoint Presentations - https://t.co/FzO08dksTa  #feedback #jaeger",758049516,"PPT Search","en",0,1457413768000,5117
5575,2016-03-07 21:00:00.000,,,"chemistry class IX Powerpoint Templates - https://t.co/6o2Z1PWjwE  #powerpoint #templates #chemistry #class #IX",758049516,"PPT Search","en",0,1457413747000,5118
5584,2016-03-07 21:00:00.000,,,"consumer behavior schiffman chapter 6 Powerpoint Templates - https://t.co/yZxPdW9UcO  #consumer #behavior #schiffman #chapter #6",758049516,"PPT Search","en",0,1457413333000,5126
5585,2016-03-07 21:00:00.000,,,"ppts on non destructive testing Powerpoint Templates - https://t.co/b4C2XUyteZ  #ppts #on #non #destructive #testing",758049516,"PPT Search","en",0,1457413330000,5127
5591,2016-03-07 21:00:00.000,,,"ring dies pellet Powerpoint Presentations - https://t.co/KNL6xxjXxY  #ring #dies #pellet",758049516,"PPT Search","en",0,1457413271000,5133
5596,2016-03-07 21:00:00.000,,,"power point manajemen k3 PowerPoint Slides - https://t.co/7sZvf0NfwK  #power #point #manajemen #k3",758049516,"PPT Search","en",0,1457413230000,5138
5601,2016-03-07 21:00:00.000,,,"tumbling Powerpoint Presentations - https://t.co/7S6CJnCDk1  #ppt #tumbling",758049516,"PPT Search","en",0,1457413209000,5143
5603,2016-03-07 20:00:00.000,,,"planter equipment PPT Slides - https://t.co/ee0Plyw6ET  #powerpoint #slide #planter #equipment",758049516,"PPT Search","en",0,1457413195000,5145
5604,2016-03-07 20:00:00.000,,,"server 2008 project .ppt format Powerpoint Templates - https://t.co/0CNwNNpQAg  #ppt #powerpoint #slide #server #2008 #project #.ppt #format",758049516,"PPT Search","en",0,1457413189000,5146
5606,2016-03-07 20:00:00.000,,,"planter PPT Slides - https://t.co/OMcBGOeiHq  #ppt #powerpoint #slide #planter",758049516,"PPT Search","en",0,1457413174000,5148
5607,2016-03-07 20:00:00.000,,,"industrial gas analyzer PowerPoint Slides - https://t.co/aN22pJfPcU  #powerpoint #slide #industrial #gas #analyzer",758049516,"PPT Search","en",0,1457413148000,5149
5608,2016-03-07 20:00:00.000,,,"hyundai ppt Powerpoint Templates - https://t.co/QSHODDyRpn  #ppt #powerpoint #slide #hyundai #ppt",758049516,"PPT Search","en",0,1457413133000,5150
5609,2016-03-07 20:00:00.000,,,"soy feed PPT Templates - https://t.co/Fl3t0mygym  #powerpoint #slide #soy #feed",758049516,"PPT Search","en",0,1457413127000,5151
5611,2016-03-07 20:00:00.000,,,"what is disease .html PowerPoint Slides - https://t.co/za3httAv38  #what #is #disease #.html",758049516,"PPT Search","en",0,1457413112000,5153
5612,2016-03-07 20:00:00.000,,,"hematuria in pregnancy Powerpoint Presentations - https://t.co/bTt8K7oLqD  #hematuria #in #pregnancy",758049516,"PPT Search","en",0,1457413106000,5154
5613,2016-03-07 20:00:00.000,,,"selection criteria of plc.html PowerPoint Slides - https://t.co/Ob463FHSvK  #powerpoint #slide #selection #criteria #of #plc.html",758049516,"PPT Search","en",0,1457413092000,5155
5628,2016-03-07 20:00:00.000,,,"bricks in a wall powerpoint slide Powerpoint Templates - https://t.co/nBNLkH0s1I  #powerpoint #slide #bricks #in #a #wall #powerpoint #slide",758049516,"PPT Search","en",0,1457412686000,5169
5640,2016-03-07 20:00:00.000,,,"abdominal trauma ppt Powerpoint Presentations - https://t.co/sLSMPOW93u  #powerpoint #slide #abdominal #trauma #ppt",758049516,"PPT Search","en",0,1457412312000,5180
5641,2016-03-07 20:00:00.000,,,"chip morphing ppt Powerpoint Presentations - https://t.co/Ff6q7xpJAi  #chip #morphing #ppt",758049516,"PPT Search","en",0,1457412291000,5181
5642,2016-03-07 20:00:00.000,,,"ibm AIS ppt PPT Slides - https://t.co/DLYNNYyrLN  #powerpoint #slide #ibm #AIS #ppt",758049516,"PPT Search","en",0,1457412271000,5182
5643,2016-03-07 20:00:00.000,,,"petroleum ppt Powerpoint Templates - https://t.co/gBGkKW6xKe  #powerpoint #slide #petroleum #ppt",758049516,"PPT Search","en",0,1457412250000,5183
5644,2016-03-07 20:00:00.000,,,"digital image processing ppt Powerpoint Templates - https://t.co/dCgAFEQJEz  #powerpoint #slide #digital #image #processing #ppt",758049516,"PPT Search","en",0,1457412229000,5184
5645,2016-03-07 20:00:00.000,,,"ccna discovery notes PPT Templates - https://t.co/jyVqD8gyLK  #powerpoint #slide #ccna #discovery #notes",758049516,"PPT Search","en",0,1457412188000,5185
5647,2016-03-07 20:00:00.000,,,"oracle DBA PPT Templates - https://t.co/eni2w5CIcV  #powerpoint #slide #oracle #DBA",758049516,"PPT Search","en",0,1457412126000,395
5658,2016-03-07 20:00:00.000,,,"tanker sludge tank cleaning PPT Templates - https://t.co/sl5EtjH8Bx  #powerpoint #slide #tanker #sludge #tank #cleaning",758049516,"PPT Search","en",0,1457411658000,5197
5660,2016-03-07 20:00:00.000,,,"crude tank cleaning Powerpoint Templates - https://t.co/541HB8ZHYt  #powerpoint #slide #crude #tank #cleaning",758049516,"PPT Search","en",0,1457411576000,5199
5662,2016-03-07 20:00:00.000,,,"sludge Powerpoint Presentations - https://t.co/kJHZzINjqS  #sludge",758049516,"PPT Search","en",0,1457411472000,5201
5663,2016-03-07 20:00:00.000,,,"confined space entry PPT Slides - https://t.co/2oP5thXf40  #powerpoint #slide #confined #space #entry",758049516,"PPT Search","en",0,1457411452000,5202
5664,2016-03-07 20:00:00.000,,,"spray nozzle tank cleaning PowerPoint Slides - https://t.co/SEsYeVOoNO  #spray #nozzle #tank #cleaning",758049516,"PPT Search","en",0,1457411410000,5203
5665,2016-03-07 20:00:00.000,,,"scanjet Powerpoint Templates - https://t.co/RJ8lt8Qq7R  #powerpoint #slide #scanjet",758049516,"PPT Search","en",0,1457411390000,5204
5666,2016-03-07 20:00:00.000,,,"tank cleaning Powerpoint Presentations - https://t.co/0t8adyn9P1  #powerpoint #slide #tank #cleaning",758049516,"PPT Search","en",0,1457411369000,5205
5668,2016-03-07 20:00:00.000,,,"Strategic Advertising PowerPoint Slides - https://t.co/W8KZXAfsAk  #ppt #Strategic #Advertising",758049516,"PPT Search","en",0,1457411348000,5207
5669,2016-03-07 20:00:00.000,,,"cnc.ppt Powerpoint Presentations - https://t.co/SGYv02R0Hz  #ppt #powerpoint #slide #cnc.ppt",758049516,"PPT Search","en",0,1457411328000,5208
