last_discovered,device_pk,virtual_host_device_fk,chassis_u_location,chassis_device_id,chassis_device_name,vm_manager_device_fk,device_name,tags,in_service,service_level,device_type,device_subtype,virtual_subtype,device_serial,virtual_host,network_device,os_architecture,total_cpus,cores_per_cpu,threads_per_core,cpu_speed,total_cores,ram_mb,os_vendor,os_category,os_name,os_name_ver,os_name_norm,os_version,os_version_number,os_end_of_life,os_end_of_support,hdw_end_of_life,hdw_end_of_support,manufacturer,hardware_model,asset_number,bios_version,bios_revision,bios_release_date,storage_room,building_name,room_name,row_name,rack_name,size_ru,account,customer_department,cloud_service_provider,cloud_service_name,cloud_instance_id,cloud_instance_name,cloud_instance_type,cloud_instance_status,cloud_location,cloud_notes,software_discovered,services_discovered,application_components_discovered,mounts_discovered,mount_points,parts_discovered,network_shares,local_disk_count,used_space,total_space,total_free_space,cpu_model,cpu_manufacturer,cpu_string,disk_type,parts_count,dns_records,is_blade,is_hyperthreaded,is_os_discovered,is_software_discovered,is_network_device,is_cluster,is_container,number_ip_addresses_discovered,all_ips,all_labels,line_item_cost,po_cost,first_po_date,last_po_date,all_cost_centers,all_cost_center_descriptions
2021-02-19 05:08:19.503,15222,,,,"",,"i-0f4bd74934efd830b/d42-4225","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0f4bd74934efd830b","d42-4225","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"54.87.137.164/32","",,,,,"",""
2021-02-19 05:08:19.543,15223,,,,"",,"i-0e9b88b9d6009e0e1/d42-4227","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0e9b88b9d6009e0e1","d42-4227","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.195.163/32 | 54.163.11.233/32","",,,,,"",""
2021-02-19 05:08:19.580,15224,,,,"",,"i-0ebeb4962349df1d5/d42-4228","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0ebeb4962349df1d5","d42-4228","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.194.182/32 | 3.82.19.255/32","",,,,,"",""
2021-02-19 05:08:19.616,15225,,,,"",,"i-05f33b1fcfec325a3/d42-4230","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-05f33b1fcfec325a3","d42-4230","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"54.144.254.163/32","",,,,,"",""
2021-02-19 05:08:19.653,15226,,,,"",,"i-0848b858eabac9da8/d42-4231","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0848b858eabac9da8","d42-4231","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.197.43/32 | 54.160.238.207/32","",,,,,"",""
2021-02-19 05:08:19.690,15227,,,,"",,"i-01310d6a7c6fb3666/d42-4232","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-01310d6a7c6fb3666","d42-4232","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.202.110/32 | 54.167.94.206/32","",,,,,"",""
2021-02-19 05:08:19.726,15228,,,,"",,"i-0e102a07b1a9259d4/d42-4233","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0e102a07b1a9259d4","d42-4233","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.192.185/32 | 54.91.142.6/32","",,,,,"",""
2021-02-19 05:08:19.763,15229,,,,"",,"i-024ab8ceac521fdef/d42-4234","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-024ab8ceac521fdef","d42-4234","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.194.144/32 | 54.175.30.0/32","",,,,,"",""
2021-02-19 05:08:19.800,15230,,,,"",,"i-0310d3fcb42ea3ea0/d42-4235","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0310d3fcb42ea3ea0","d42-4235","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"3.80.120.20/32","",,,,,"",""
2021-02-19 05:08:19.836,15231,,,,"",,"i-0c160ac1ab5fd9f90/d42-4236","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0c160ac1ab5fd9f90","d42-4236","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.204.28/32 | 54.197.24.198/32","",,,,,"",""
2021-02-19 05:08:19.876,15232,,,,"",,"i-07e65f4f4b76db1e0/d42-4237","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-07e65f4f4b76db1e0","d42-4237","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.199.41/32 | 3.95.214.75/32","",,,,,"",""
2021-02-19 05:08:19.913,15233,,,,"",,"i-0c040ceb3c95f3e94/d42-4238","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0c040ceb3c95f3e94","d42-4238","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.199.217/32 | 54.163.53.155/32","",,,,,"",""
2021-02-19 05:08:19.950,15234,,,,"",,"i-0c0402ee4b602fbea/d42-4239","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0c0402ee4b602fbea","d42-4239","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.204.200/32 | 54.226.237.70/32","",,,,,"",""
2021-02-19 05:08:19.986,15235,,,,"",,"i-06dbdf0a9e93cf4df/d42-4240","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-06dbdf0a9e93cf4df","d42-4240","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.196.188/32 | 34.227.65.79/32","",,,,,"",""
2021-02-19 05:08:20.026,15236,,,,"",,"i-0b2c1bf035cdb2d7a/d42-4241","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0b2c1bf035cdb2d7a","d42-4241","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.203.73/32 | 35.172.182.132/32","",,,,,"",""
2021-02-19 05:08:20.063,15237,,,,"",,"i-011df81a523b49394/d42-4242","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-011df81a523b49394","d42-4242","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.200.119/32 | 18.212.242.108/32","",,,,,"",""
2021-02-19 05:08:20.100,15238,,,,"",,"i-02a9fa38dbfa7af9d/d42-4243","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-02a9fa38dbfa7af9d","d42-4243","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.205.227/32 | 3.84.151.33/32","",,,,,"",""
2021-02-19 05:08:20.140,15239,,,,"",,"i-0897b56a51ce1fd28/d42-4244","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0897b56a51ce1fd28","d42-4244","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.199.31/32 | 54.242.49.53/32","",,,,,"",""
2021-02-19 05:08:20.176,15240,,,,"",,"i-0bf2037594980702b/d42-4245","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0bf2037594980702b","d42-4245","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.193.114/32 | 34.226.191.22/32","",,,,,"",""
2021-02-19 05:08:20.250,15242,,,,"",,"i-0a1264b3917e09ce3/d42-4246","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0a1264b3917e09ce3","d42-4246","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.198.142/32 | 34.228.156.18/32","",,,,,"",""
2021-02-19 05:08:20.290,15243,,,,"",,"i-0f7666b16bf4cb250/d42-4249","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0f7666b16bf4cb250","d42-4249","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.199.236/32 | 3.80.23.5/32","",,,,,"",""
2021-02-19 05:08:20.326,15244,,,,"",,"i-01376135f1e279b9e/d42-4250","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-01376135f1e279b9e","d42-4250","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.207.75/32 | 3.88.105.150/32","",,,,,"",""
2021-02-19 05:08:20.363,15245,,,,"",,"i-057433f1ec9bb8bae/d42-4251","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-057433f1ec9bb8bae","d42-4251","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.194.93/32 | 23.22.136.27/32","",,,,,"",""
2021-02-19 05:08:20.400,15246,,,,"",,"i-0150fd8a9b888147c/d42-4252","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0150fd8a9b888147c","d42-4252","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.192.141/32 | 52.91.225.122/32","",,,,,"",""
2021-02-19 05:08:20.436,15247,,,,"",,"i-04760e52cac8db380/d42-4253","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-04760e52cac8db380","d42-4253","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.203.254/32 | 107.22.155.185/32","",,,,,"",""
2021-02-19 05:08:20.476,15248,,,,"",,"i-02a0df50f589e6e8f/d42-4255","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-02a0df50f589e6e8f","d42-4255","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",1,"54.210.184.154/32","",,,,,"",""
2021-02-19 05:08:20.513,15249,,,,"",,"i-0dda030c7e5803535/d42-4254","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0dda030c7e5803535","d42-4254","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.198.235/32 | 18.209.48.37/32","",,,,,"",""
2021-02-19 05:08:20.550,15250,,,,"",,"i-09fe272ecae29d6a6/d42-4256","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-09fe272ecae29d6a6","d42-4256","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.204.199/32 | 54.91.41.27/32","",,,,,"",""
2021-02-19 05:08:20.590,15251,,,,"",,"i-09da0014822c85c2d/d42-4257","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-09da0014822c85c2d","d42-4257","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.207.47/32 | 54.209.251.123/32","",,,,,"",""
2021-02-19 05:08:20.626,15252,,,,"",,"i-0faa8b0db15eee4e8/d42-4258","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0faa8b0db15eee4e8","d42-4258","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.205.176/32 | 52.90.158.235/32","",,,,,"",""
2021-02-19 05:08:20.663,15253,,,,"",,"i-0da4089119d5afa1c/d42-4259","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0da4089119d5afa1c","d42-4259","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.200.77/32 | 3.82.20.201/32","",,,,,"",""
2021-02-19 05:08:20.700,15254,,,,"",,"i-0c3b70ba91d68b084/d42-4260","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0c3b70ba91d68b084","d42-4260","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.200.209/32 | 54.242.206.71/32","",,,,,"",""
2021-02-19 05:08:20.736,15255,,,,"",,"i-00df1b813747c2daa/d42-4261","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-00df1b813747c2daa","d42-4261","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.204.139/32 | 54.82.76.137/32","",,,,,"",""
2021-02-19 05:08:20.773,15256,,,,"",,"i-0d6ceec7d3c568ff7/d42-4262","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0d6ceec7d3c568ff7","d42-4262","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.195.184/32 | 50.17.38.195/32","",,,,,"",""
2021-02-19 05:08:20.813,15257,,,,"",,"i-03564d92c223a672b/d42-4264","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-03564d92c223a672b","d42-4264","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.194.51/32 | 3.208.9.207/32","",,,,,"",""
2021-02-19 05:08:20.850,15258,,,,"",,"i-0d5994c3c865c2994/d42-4265","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0d5994c3c865c2994","d42-4265","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.201.143/32 | 3.94.192.118/32","",,,,,"",""
2021-02-19 05:08:20.886,15259,,,,"",,"i-00d08edfdfdb0e6a7/d42-4266","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-00d08edfdfdb0e6a7","d42-4266","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.201.161/32 | 3.91.197.154/32","",,,,,"",""
2021-02-19 05:08:20.923,15260,,,,"",,"i-0a17d128c0691bb9c/d42-4263","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0a17d128c0691bb9c","d42-4263","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.194.235/32 | 52.204.126.94/32","",,,,,"",""
2021-02-19 05:08:20.960,15261,,,,"",,"i-0f237a7cb053abb15/d42-4268","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0f237a7cb053abb15","d42-4268","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.203.193/32 | 107.23.135.230/32","",,,,,"",""
2021-02-19 05:08:20.996,15262,,,,"",,"i-0eb385692e90a4212/d42-4270","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-0eb385692e90a4212","d42-4270","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.192.150/32 | 34.234.93.219/32","",,,,,"",""
2021-02-19 05:08:21.036,15263,,,,"",,"i-06b14f9e1b3c73aea/d42-4271","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-06b14f9e1b3c73aea","d42-4271","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.198.220/32 | 54.90.71.129/32","",,,,,"",""
2021-02-19 05:08:21.073,15264,,,,"",,"i-06834772d26ffb7b0/d42-4272","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-06834772d26ffb7b0","d42-4272","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.196.37/32 | 54.210.96.126/32","",,,,,"",""
2021-02-19 05:08:21.110,15265,,,,"",,"i-052e76203ae9a4f06/d42-4273","AWS-Kubernetes,AppX,Jupiter",True,"Production","virtual","Amazon EC2 Instance","Amazon EC2 Instance","",False,False,"",,,,,,,"","","","","","","",,,,,"","","","","","","","","","","",,"458407285063","","","Amazon EC2 instance","i-052e76203ae9a4f06","d42-4273","t2.medium","Deleted","us-east-1a","",,,,,"",,"",,,,"","","","","",,"","No","No","No","No","No","No","No",2,"10.10.199.15/32 | 54.235.9.238/32","",,,,,"",""
