Dialogue ID,Chapter ID,Place ID,Character ID,Dialogue
5621,180,73,4,"Kill me!  It's the only way!"
5624,180,73,4,"Water. Water..."
5625,180,73,4,"Aguamenti."
5627,180,73,4,"Water!"
5629,180,73,4,"Go..."
5630,180,73,4,"We have to... go."
5632,180,73,4,"I am not worried, Harry.  I am with you."
5635,181,23,4,"No.  Severus... Severus is who I need... Go and wake him... Tell him what has happened..."
5636,181,23,4,"Speak to no one else... I... I shall wait here..."
5639,181,23,4,"No, Harry.  I do not pray.  I was merely closing a window -- the one that had allowed us to Apparate."
5640,181,23,4,"Hide yourself below.  And do not speak or show yourself without my permission.  No matter what."
5641,181,23,4,"Do as I say, Harry."
5642,181,23,4,"Trust me."
5643,181,23,4,"Good evening, Draco.  What brings you out on such a fine Spring evening?  Or is it Summer?"
5645,181,23,4,"I often talk aloud to myself.  I find it extraordinarily useful. That which sounds sane at a whisper can seem utterly mad when said for all the world to hear. Haven't been whispering to yourself, have you, Draco?"
5646,181,23,4,"You are not an assassin, Draco."
5648,181,23,4,"Like cursing Katie Bell and hoping she would, in turn, bear a cursed necklace to me?  Like replacing a bottle of mead with one laced with poison.  Forgive me, Draco, but these are attempts so feeble I cannot help but question if your heart has been really in them. I'm curious.  When Voldemort gave you this task, when he asked you to kill me, was it in a whisper?"
5650,181,23,4,"Then I shall make it easy for you."
5652,181,23,4,"Well done, Draco.  But I warn you. Killing is not nearly as easy."
5653,181,23,4,"You're not alone.  Are you.  There are others.  How?"
5655,181,23,4,"That cabinet has been broken for years."
5657,181,23,4,"Ingenious.  Let me guess.  It has a sister.  A twin."
5659,181,23,4,"A passage, yes.  Very good. I once knew a boy years ago who made all the wrong choices.  Let me help you, Draco."
5661,181,23,4,"Say that again, Draco.  But aloud this time."
5664,181,23,4,"Good evening, Bellatrix.  I think introductions are in order."
5670,181,23,4,"Severus..."
5672,181,23,4,"Severus... please."
7227,225,48,4,"That wasn't my intention."
7228,225,48,4,"Stand up, Severus. I haven't much time. What message do you bring from Lord Voldemort this time?"
7229,225,48,4,"Is this about the Prophecy?"
7231,225,48,4,"How much did you relay?"
7233,225,48,4,"The Prophecy did not refer to a woman. It spoke of a boy born at the end of July --"
7235,225,48,4,"If she means so much to you, surely Lord Voldemort would spare her in exchange for the boy."
7237,225,48,4,"You disgust me. You would sacrifice the life of an innocent child over a schoolboy crush?"
7239,225,48,4,"And should I do so, what will you give me in return, Severus?"
7242,225,48,4,"Lily and James put their faith in the wrong person. Rather like you, Severus."
7243,225,48,4,"The boy survives."
7244,225,48,4,"He has her eyes."
7246,225,48,4,"The Dark Lord will return. And the boy will be in terrible danger when he does."
7248,225,48,4,"My word that I shall never reveal the best of you, Severus? If you insist."
7250,225,48,4,"Sometimes we see what we expect to see, Severus. Other teachers indicate the boy is modest, likeable and while no prodigy, possesses above-average gifts. Personally, I find him rather engaging."
7252,225,48,4,"Perhaps. oOh. Severus."
7254,225,48,4,"I was... foolish... greedy..."
7256,225,48,4,"For the time being?"
7258,225,48,4,"How long?"
7260,225,48,4,"Well, this makes matters much more straightforward."
7261,225,48,4,"Do not ignore me, Severus. Was it not you who told me of Lord Voldemort's plan to have the Malfoy boy murder me?"
7263,225,48,4,"You must agree."
7264,225,48,4,"Yes. You must be the one to kill me, Severus. It is the only way. Only then will the Dark Lord trust you completely."
7266,225,48,4,"There will come a time when Harry Potter must be told something. But you must wait until Voldemort is at his most vulnerable."
7268,225,48,4,"On the night Lord Voldemort went to Godric's Hollow to kill Harry, and Lily Potter cast herself between them, the curse rebounded. When that happened, a part of Lord Voldemort's soul latched itself onto the only living thing it could find: Harry himself."
7269,225,48,4,"There's a reason Harry can speak with snakes. There's a reason he can look into Lord Voldemort's mind. A part of Lord Voldemort lives inside him."
7272,225,48,4,"But this is touching, Severus. Don't tell me you've grown to care for the boy?"
7274,225,48,4,"Lily. After all this time?"
7276,225,48,4,"The irony of course, Severus, is that -- in the end -- you and the boy desire the same thing..."
7312,229,71,4,"You cannot help."
7313,229,71,4,"Harry. You wonderful boy. You brave, brave man. Let us walk."
7315,229,71,4,"Oh, yes."
7318,229,71,4,"Not."
7321,229,71,4,"Did. It was just destroyed only moments ago by none other than Voldemort himself."
7322,229,71,4,"You were the seventh Horcrux, Harry; the Horcrux he never meant to make."
7324,229,71,4,"Certain? No. Little is certain in this world, Harry. Call it an educated guess."
7327,229,71,4,"I was going to ask you that. Where would you say that we are?"
7329,229,71,4,"King's Cross! Is that right? Well, this is, as they say, your party."
7331,229,71,4,"You will have to forgive me, Harry. You see... I didn't trust"
7332,229,71,4,"I feared that you would make the same mistake I made, that you would be intoxicated by the power the Hallows promise their possessor. But I crave your pardon, Harry. It's clear to me now, as it should have been all along, that you are the better man."
7334,229,71,4,"You are the worthy possessor of the Hallows, Harry, not me. I was fit to own the Elder Wand, because I took it not for gain, but to save others from it. But I took the Stone because I longed to recall someone who has long been at peace and for that I paid with my life."
7336,229,71,4,"Yes."
7338,229,71,4,"True. But ask yourself this: were you calling them? Or were they calling you?"
7340,229,71,4,"That is up to you."
7342,229,71,4,"Oh yes. We are in King's Cross, you say? I think, should you so decide, you would be able to, let's say, board a train."
7344,229,71,4,"On."
7346,229,71,4,"True."
7348,229,71,4,"Yes."
7350,229,71,4,"'Help will always be given at Hogwarts to those who ask for it.'"
7351,229,71,4,"I have always prized my ability to turn a phrase -- words are, in my"
7353,229,71,4,"I've never put much stock in miracles, Harry. On the other hand, I can attest wholly to the extensive advantages of a related phenomenon."
7355,229,71,4,"Luck."
7356,229,71,4,"Do not pity the dead, Harry. Pity the living and, above all, those who live without love."
7358,229,71,4,"Actually, if I think about it... it doesn't seem curious at all."
7361,229,71,4,"Of course it is happening inside your head, Harry. But why should that mean that it is not real?"
1436,53,41,4,"Harry?"
1438,53,41,4,"Oh, and about time, too. He's been looking dreadful for days. Pity you had to see him on a burning day. Fawkes is a phoenix, Harry. They burst into flame when it is time for them to die, and then they are reborn from the ashes."
1439,53,41,4,"Ah, fascinating creatures, phoenixes. They can carry immensely heavy loads, and their- their tears have healing powers."
1441,53,41,4,"Hagrid."
1443,53,41,4,"Hagrid! Relax. I do not believe that Harry attacked anyone."
1445,53,41,4,"Yes."
1447,53,41,4,"No, Harry. I do not think it was you But I must ask you, is there something you wish to tell me?"
1449,53,41,4,"Very well, then. Off you go."
1796,68,41,4,"You both realize, of course, that in the past few hours you have broken perhaps a dozen school rules?"
1799,68,41,4,"And there is sufficient evidence to have you both expelled."
1802,68,41,4,"Therefore, it is only fitting, that you both receive Special Awards for Services to the School."
1804,68,41,4,"And now, Mr. Weasley, if you would, have an owl deliver these release papers to Azkaban? I believe we- we want our gamekeeper back. Harry first, I want to thank you, Harry. You must have shown me real loyalty down in the Chamber. Nothing but that could have called Fawkes to you. And, um second, I sense that something is troubling you. Am I right, Harry?"
1806,68,41,4,"I see. Well, you can speak Parseltongue, Harry. Why? Because Lord Voldemort can speak Parseltongue. If I'm not mistaken, Harry, he transferred some of his powers to you the night he gave you that scar."
1808,68,41,4,"Not intentionally, but yes."
1810,68,41,4,"It's true, Harry. You possess many of the qualities that Voldemort himself prizes. Determination, resourcefulness, and if I may say so, a certain disregard for the rules. Why then did the Sorting Hat place you in Gryffindor?"
1812,68,41,4,"Exactly, Harry! Exactly! Which makes you different from Voldemort. It is not our abilities that show what we truly are. It is our choices. If you want proof why you belong in Gryffindor, then I suggest that you look more closely at this. Be careful."
1814,68,41,4,"Ah- it would take a true Gryffindor to pull that out of the hat."
1818,69,41,4,"When the governors learned that Arthur Weasley's daughter was taken into the Chamber, they saw fit to summon me back."
1820,69,41,4,"Curiously, Lucius, several of them were under the impression that you would curse their families, if they did not agree to suspend me in the first place."
1822,69,41,4,"I beg your pardon?"
1824,69,41,4,"Oh, yes."
1826,69,41,4,"Voldemort."
1828,69,41,4,"Only, this time, he chose to act through somebody else, by means of this."
1830,69,41,4,"Fortunately, our young Mr. Potter discovered it. One hopes that no more of Lord Voldemort's old school things should find their way into innocent hands. The consequences for the one responsible would be severe."
2951,111,41,4,"What do you suggest Minerva?"
2953,111,41,4,"You heard Barty the rules are clear."
2957,111,41,4,"I agree with Severus. Alastor, keep an eye on Harry will you?"
2959,111,41,4,"Don't let him know though, he must be anxious enough as it is... knowing what lies ahead. Then again, we all are."
3323,123,41,4,"A man has died here. And he won't be the last, you must take action."
3325,123,41,4,"Then for once show them some."
3327,123,41,4,"But surely that is what's right, no matter what others think."
3332,123,41,4,"Oh not necessary Harry the minister and I are done. I'll be back in a moment. Minister, after you. Harry do feel free to indulge in a liquorice snack in my absence, but I have to warn you they're a little bit sharp."
