ID,ISO,COUNTRY,REGION,Category,Measure,Specific Group Targeted,Comments,NON_COMPLIANCE,Date implemented,Source,Source type,LINK,Entry date,Alternative source,Max Daily Vaccinations,Daily Cases When Implemented,Change in cases after 60 days,Non compliance result
7661,"HRV","Croatia","Europe","Social distancing","Closure of businesses and public services","True","Resuming of work for all business entities engaged in services, except those in which close contact with clients is achieved (eg carpenter, tailor, key making, tourist agency branch, photo studio ...); physical distance measures need to be respected","Not applicable",2020-04-27 00:00:00.000,"Government","Government","https://gospodarstvo.gov.hr/aktualno/mjere-za-pokretanje-gospodarskih-i-drugih-djelatnosti-odvijat-ce-se-u-tri-faze/12674",2020-04-26 00:00:00.000,"",,14,81,"Not applicable"
7662,"HRV","Croatia","Europe","Social distancing","Closure of businesses and public services","True","Public urban and suburban transport lines and high-speed lines for islands","Not applicable",2020-04-27 00:00:00.000,"Government","Government","https://gospodarstvo.gov.hr/aktualno/mjere-za-pokretanje-gospodarskih-i-drugih-djelatnosti-odvijat-ce-se-u-tri-faze/12674",2020-04-26 00:00:00.000,"",,14,81,"Not applicable"
7667,"HRV","Croatia","Europe","Social distancing","Closure of businesses and public services","True","Also businesses with close customer contact can reopen","Not applicable",2020-05-04 00:00:00.000,"Government","Government","https://gospodarstvo.gov.hr/aktualno/mjere-za-pokretanje-gospodarskih-i-drugih-djelatnosti-odvijat-ce-se-u-tri-faze/12674",2020-04-26 00:00:00.000,"",,8,73,"Not applicable"
8817,"HRV","Croatia","Europe","Social distancing","Closure of businesses and public services","False","National and nature parks will operate","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://gospodarstvo.gov.hr/aktualno/mjere-za-pokretanje-gospodarskih-i-drugih-djelatnosti-odvijat-ce-se-u-tri-faze/12674",2020-05-03 00:00:00.000,"",,11,80,"Not applicable"
8813,"HRV","Croatia","Europe","Social distancing","Closure of businesses and public services","False","Shopping malls to reopen under strict hygiene measures","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://gospodarstvo.gov.hr/aktualno/mjere-za-pokretanje-gospodarskih-i-drugih-djelatnosti-odvijat-ce-se-u-tri-faze/12674",2020-05-03 00:00:00.000,"",,11,80,"Not applicable"
8816,"HRV","Croatia","Europe","Social distancing","Closure of businesses and public services","True","Catering facilities will be provided exclusively in outdoor areas and terraces with respect to specific epidemiological measures","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://gospodarstvo.gov.hr/aktualno/mjere-za-pokretanje-gospodarskih-i-drugih-djelatnosti-odvijat-ce-se-u-tri-faze/12674",2020-05-03 00:00:00.000,"",,11,80,"Not applicable"
2933,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","False","Hotels and any type of accommodation forbidden, with the exception of accommodating people for work (per 27.03.2020)","Not applicable",2020-03-16 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/measures-adopted-by-the-czech-government-against-coronavirus-180545/",2020-03-28 00:00:00.000,"",,,,"Not applicable"
952,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","False","Some of the national long-distance trains have been restricted, affecting 6.6% of train journeys","Not applicable",2020-03-18 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/the-government-has-decided-to-require-the-wearing-of-protective-equipment-and-reserved-time-for-senior-citizens-to-do-their-food-shopping-180465/",2020-03-20 00:00:00.000,"",,,,"Not applicable"
2932,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","True","Expansion of exemptions of previous public service closures: locksmithing and servicing of household products, repair, maintenance and installation of household machinery and equipment, funeral services and car washes","Not applicable",2020-03-26 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/measures-adopted-by-the-czech-government-against-coronavirus-180545/",2020-03-28 00:00:00.000,"",,,,"Not applicable"
5895,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","True","Extension: of public administration closure until 19th April","Not applicable",2020-04-09 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/the-government-has-decided-to-extend-the-state-of-emergency-until-30-april--more-than-a-billion-crowns-of-support-for-cultural-institutions-180964/",2020-04-17 00:00:00.000,"",,,,"Not applicable"
5881,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","True","Farmers and tradespeople markets as well as car dealerships and showrooms to reopen","Not applicable",2020-04-20 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/government-discusses-proposal-for-gradually-easing-exceptional-measures-181015/",2020-04-17 00:00:00.000,"",,,,"Not applicable"
5896,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","True","Re-opening of public administration offices","Not applicable",2020-04-20 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/the-government-has-decided-to-extend-the-state-of-emergency-until-30-april--more-than-a-billion-crowns-of-support-for-cultural-institutions-180964/",2020-04-17 00:00:00.000,"",,,,"Not applicable"
7669,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","True","Libraries, outdoor expositions of zoological gardens to reopen","Not applicable",2020-04-27 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/measures-adopted-by-the-czech-government-against-coronavirus-180545/",2020-04-26 00:00:00.000,"",,,,"Not applicable"
7678,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","True","SPAs to reopen under certain restrictions and limitatiosn","Not applicable",2020-04-27 00:00:00.000,"Government","Government","https://koronavirus.mzcr.cz/wp-content/uploads/2020/04/Mimo?ï¿½dnï¿½-opat?enï¿½-ï¿½-omezenï¿½-provozu-lï¿½ze?skï¿½-lï¿½?ebn?-rehabilita?nï¿½-pï¿½?e.pdf",2020-04-26 00:00:00.000,"",,,,"Not applicable"
8826,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","True","Operation of hairdressers, pedicures, massages and alike services allowed","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://koronavirus.mzcr.cz/vlada-schvalila-pravidla-rozvolnovani-mimoradnych-opatreni-od-11-kvetna-nouzovy-stav-plati-do-17-kvetna/",2020-05-03 00:00:00.000,"",,,,"Not applicable"
10287,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","False","Easy-access facilities for children and young people and social activation services for families with children will be able to start operating","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/selected-social-services-will-start-up-earlier--government-will-reward-rescuers-and-social-workers-for-their-extraordinary-efforts-during-the-epidemic-181416/",2020-05-12 00:00:00.000,"",,,,"Not applicable"
10298,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","False","Cross-border public transport is resumed","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/government-approves-further-proposals-to-help-businesses--from-11-may-cross-border-passenger-transportation-to-resume-181350/",2020-05-12 00:00:00.000,"",,,,"Not applicable"
10301,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","False","Large scale shopping centres are allowed to reopen","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/government-approves-further-proposals-to-help-businesses--from-11-may-cross-border-passenger-transportation-to-resume-181350/",2020-05-12 00:00:00.000,"",,,,"Not applicable"
7671,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","True","Theatres, cultural and sporting events (limit of participants TBC), weddings, outdoor expositions of zoological gardens","Not applicable",2020-05-25 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/measures-adopted-by-the-czech-government-against-coronavirus-180545/",2020-04-26 00:00:00.000,"",,,,"Not applicable"
7670,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","True","Restaurants, accommodation services, taxi services, tattoo salons to reopen","Not applicable",2020-05-25 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/measures-adopted-by-the-czech-government-against-coronavirus-180545/",2020-04-26 00:00:00.000,"",,,,"Not applicable"
10288,"CZE","Czech Republic","Europe","Social distancing","Closure of businesses and public services","False","Day care centres, social therapy workshops and other social services reopening except those for people over the age of 50","Not applicable",2020-05-25 00:00:00.000,"Government","Government","https://www.vlada.cz/en/media-centrum/aktualne/selected-social-services-will-start-up-earlier--government-will-reward-rescuers-and-social-workers-for-their-extraordinary-efforts-during-the-epidemic-181416/",2020-05-12 00:00:00.000,"",,,,"Not applicable"
10315,"DNK","Denmark","Europe","Social distancing","Closure of businesses and public services","False","Retail fully allowed to reopen under strict regulations","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://www.regeringen.dk/nyheder/2020/pressemoede-om-genaabning-af-danmark-fase-2/",2020-05-12 00:00:00.000,"",,57,-16,"Not applicable"
10321,"DNK","Denmark","Europe","Social distancing","Closure of businesses and public services","False","National Church and religious community allowed to resume services under condition that common rules will be set","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.regeringen.dk/nyheder/2020/pressemoede-om-genaabning-af-danmark-fase-2/",2020-05-12 00:00:00.000,"",,50,3,"Not applicable"
10320,"DNK","Denmark","Europe","Social distancing","Closure of businesses and public services","False","Lending at libraries allowed to be resumed","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.regeringen.dk/nyheder/2020/pressemoede-om-genaabning-af-danmark-fase-2/",2020-05-12 00:00:00.000,"",,50,3,"Not applicable"
10316,"DNK","Denmark","Europe","Social distancing","Closure of businesses and public services","False","Restaurants, Cafes and alike allowed to reopen","Not applicable",2020-05-18 00:00:00.000,"Government","Government","https://www.regeringen.dk/nyheder/2020/pressemoede-om-genaabning-af-danmark-fase-2/",2020-05-12 00:00:00.000,"",,50,3,"Not applicable"
8396,"EST","Estonia","Europe","Social distancing","Closure of businesses and public services","False","Certain civil status procedures under limited conditions may be carried out again","Not applicable",2020-05-02 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/covid-19-crisis-exit-strategy-plan-was-published-government-committee",2020-05-01 00:00:00.000,"",,5,-3,"Not applicable"
10416,"EST","Estonia","Europe","Social distancing","Closure of businesses and public services","False","Driving lessons to reopen","Not applicable",2020-05-05 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/special-announcement-government-eases-restrictions-fields-education-culture-and-sports",2020-05-13 00:00:00.000,"",,3,-2,"Not applicable"
10409,"EST","Estonia","Europe","Social distancing","Closure of businesses and public services","False","Religious services can also be conducted again; under hygiene restrictions","Not applicable",2020-05-10 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/special-announcement-government-eases-restrictions-fields-education-culture-and-sports",2020-05-13 00:00:00.000,"",,8,0,"Not applicable"
10407,"EST","Estonia","Europe","Social distancing","Closure of businesses and public services","False","Shopping centres may reopen sales and service areas and catering facilities if they guarantee the availability of disinfectants and continue to follow the 2 + 2 rule","Not applicable",2020-05-11 00:00:00.000,"Government","Government","https://www.valitsus.ee/en/news/special-announcement-emergency-situation-restrictions-will-be-eased-shopping-centres",2020-05-13 00:00:00.000,"",,6,2,"Not applicable"
