X,Y,Index_,ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,Night,STREET2,OFFSET,ROAD_CLASS,District,WardNum,Division,LATITUDE,LONGITUDE,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,VISIBILITY_Clear,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,Age Class,INJURY,FATAL_NO,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDTYPE,PEDACT,PEDCOND,CYCLISTYPE,CYCACT,CYCCOND,PEDESTRIAN,PEDESTRIAN_Yes,CYCLIST,CYCLIST_Yes,AUTOMOBILE,AUTOMOBILE_Yes,MOTORCYCLE,MOTORCYCLE_Yes,TRUCK,TRUCK_Yes,TRSN_CITY_VEH,TRSN_CITY_VEH_Yes,EMERG_VEH,EMERG_VEH_Yes,PASSENGER,PASSENGER_Yes,SPEEDING,SPEEDING_Yes,AG_DRIV,AG_DRIV_Yes,REDLIGHT,REDLIGHT_Yes,ALCOHOL,ALCOHOL_Yes,DISABILITY,DISABILITY_Yes,Hood_ID,Neighbourhood,ObjectId,Validation,Lin[Fatal],Prob[Fatal],Prob[Non-Fatal Injury],Most Likely ACCLASS 2,Correct
-8850353.36762921,5403888.22380403,80950560,8001685122,2018,2018-09-11 00:00:00.000,1708,17,"LAKE SHORE BLVD W","day","SIXTH ST","","Major Arterial","Etobicoke York",3,22,43.600909,-79.504077,"Intersection","Non Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","25 to 29","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,18,"New Toronto (18)",14582,1,-1.6642716132570774,0.15918941672943016,0.8408105832705699,"Non-Fatal Injury",0
-8844525.45832771,5419238.88740912,80971913,8001744519,2018,2018-09-20 00:00:00.000,1600,16,"DUFFERIN ST","day","CASTLEFIELD AVE","","Major Arterial","North York",8,13,43.700686,-79.451724,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","55 to 59","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,108,"Briar Hill-Belgravia (108)",14627,0,-1.3388595663459517,0.2076976650155074,0.79230233498449265,"Non-Fatal Injury",0
-8840344.40957301,5422597.59643705,81337501,9002255296,2019,2019-11-22 00:00:00.000,1352,13,"LAWRENCE AVE W","day","ROSEWELL AVE","","Major Arterial","North York",,32,43.722495,-79.414165,"Intersection","Intersection Related","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","50 to 54","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,103,"Lawrence Park South (103)",15529,0,-1.419014780756088,0.19481608135113504,0.805183918648865,"Non-Fatal Injury",0
-8832180.01547925,5423381.50706579,81337494,9002274826,2019,2019-11-25 00:00:00.000,1210,12,"DON MILLS RD","day","GREEN BELT DR","","Major Arterial","North York",16,33,43.727584,-79.340823,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Fatal","Turning Movement","Driver","15 to 19","","Minor","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,42,"Banbury-Don Mills (42)",16011,0,-2.6531199757283241,0.065796971666541915,0.934203028333458,"Non-Fatal Injury",0
-8851366.59763441,5425189.26875531,80716810,6001474436,2016,2016-08-20 00:00:00.000,1323,13,"SHEPPARD AVE W","day","JANE ST","","Major Arterial","Etobicoke York",,31,43.739318,-79.513179,"Intersection","At Intersection","Traffic Signal","Clear",1,"Daylight","Dry","Non-Fatal Injury","Approaching","Driver","60 to 64","","Minimal","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,"",0,25,"Glenfield-Jane Heights (25)",12066,1,0.15050685943505293,0.53755584770265608,0.46244415229734392,"Fatal",0
-8824539.82486763,5433902.89123284,3552005,940637,2006,2006-12-07 00:00:00.000,1545,15,"BRIMLEY RD","day","HUNTINGWOOD DR","","Major Arterial","Scarborough",23,42,43.795845,-79.27219,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","20 to 24","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,129,"Agincourt North (129)",1644,1,-2.3386536691238513,0.087971874853091686,0.91202812514690834,"Non-Fatal Injury",0
-8821634.38615793,5427658.9904603,4209594,986718,2007,2007-08-05 00:00:00.000,1055,10,"LAWRENCE AVE E","day","MCCOWAN RD","","Major Arterial","Scarborough",21,43,43.755345,-79.24609,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","50 to 54","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,127,"Bendale (127)",2859,0,-2.0513791069560927,0.11391310434981224,0.88608689565018783,"Non-Fatal Injury",0
-8821634.38615793,5427658.9904603,4209596,986718,2007,2007-08-05 00:00:00.000,1055,10,"LAWRENCE AVE E","day","MCCOWAN RD","","Major Arterial","Scarborough",21,43,43.755345,-79.24609,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","35 to 39","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,127,"Bendale (127)",2861,0,-2.2309457086692346,0.097005769443353013,0.90299423055664707,"Non-Fatal Injury",0
-8840592.09544002,5431959.8911017,5414744,1062415,2008,2008-10-02 00:00:00.000,1025,10,"YONGE ST","day","BISHOP AVE","","Major Arterial","North York",18,32,43.783245,-79.41639,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","45 to 49","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,50,"Newtonbrook East (50)",3286,0,-2.2260489486329389,0.097435551580993457,0.90256444841900652,"Non-Fatal Injury",0
-8836495.53817883,5414876.03843012,5337298,1028235,2008,2008-03-15 00:00:00.000,1404,14,"MOUNT PLEASANT RD","day","MOUNT PLEASANT BLOOR RAMP","","Major Arterial","Toronto and East York",11,53,43.672345,-79.37959,"Mid-Block","At Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","20 to 24","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,98,"Rosedale-Moore Park (98)",3658,0,-2.2332596147571815,0.0968032702542036,0.90319672974579646,"Non-Fatal Injury",0
-8821222.50404199,5424977.72354249,5377815,1046412,2008,2008-07-04 00:00:00.000,1345,13,"EGLINTON AVE E","day","BARBADOS BLVD","","Major Arterial","Scarborough",,43,43.737945,-79.24239,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Fatal","Approaching","Driver","25 to 29","","Minor","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,138,"Eglinton East (138)",3817,0,-2.9339529962466235,0.050500441030409071,0.94949955896959093,"Non-Fatal Injury",0
-8858803.9641338,5425131.79823579,5285850,1124865,2009,2009-09-15 00:00:00.000,1400,14,"KIPLING AVE","day","ALBION RD","","Major Arterial","Etobicoke York",1,23,43.738945,-79.57999,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","40 to 44","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,3,"Thistletown-Beaumond Heights (3)",5128,0,-1.9487688794288349,0.124687661412535,0.875312338587465,"Non-Fatal Injury",0
-8818484.04456848,5425008.5382753,5796402,1143989,2009,2009-12-23 00:00:00.000,935,9,"KINGSTON RD","day","MARKHAM RD","","Major Arterial","Scarborough",20,43,43.738145,-79.21779,"Mid-Block","At Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Sideswipe","Driver","55 to 59","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,139,"Scarborough Village (139)",5168,0,-3.8749358308509363,0.020333631563993339,0.97966636843600674,"Non-Fatal Injury",0
-8818484.04456848,5425008.5382753,5796404,1143989,2009,2009-12-23 00:00:00.000,935,9,"KINGSTON RD","day","MARKHAM RD","","Major Arterial","Scarborough",20,43,43.738145,-79.21779,"Mid-Block","At Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Sideswipe","Driver","50 to 54","","Minimal","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"Yes",1,139,"Scarborough Village (139)",5187,0,-4.0077880724444013,0.017849166674014625,0.98215083332598541,"Non-Fatal Injury",0
-8830751.4524539,5425332.09918416,6671915,1252228,2011,2011-08-30 00:00:00.000,1438,14,"LAWRENCE AVE E","day","E OF DVP ON RAMP Aven","","Major Arterial","North York",16,33,43.740245,-79.32799,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Fatal","Rear End","Driver","45 to 49","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"Yes",1,"Yes",1,"",0,"Yes",1,"Yes",1,"Yes",1,"",0,"",0,"",0,43,"Victoria Village (43)",7571,0,-0.66152340995096548,0.34039748170817119,0.65960251829182881,"Non-Fatal Injury",0
-8840592.09544002,5431389.40535841,7455131,1311119,2012,2012-08-21 00:00:00.000,940,9,"FINCH AVE W","day","YONGE ST","","Major Arterial","North York",18,32,43.779545,-79.41639,"Mid-Block","At Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","65 to 69","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,37,"Willowdale West (37)",8804,1,-1.4086007815270918,0.19645484365681057,0.80354515634318946,"Non-Fatal Injury",0
-8821479.76338522,5424896.52721448,80198601,3001029733,2013,2013-11-24 00:00:00.000,1018,10,"EGLINTON AVE E","day","OSWEGO RD","","Major Arterial","Scarborough",,43,43.737418,-79.244701,"Mid-Block","Non Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Approaching","Driver","45 to 49","","Minor","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"Yes",1,"",0,"",0,"",0,138,"Eglinton East (138)",10329,0,-1.3312506884599911,0.2089525619291264,0.79104743807087363,"Non-Fatal Injury",0
-8838424.92759326,5417210.30109394,7541894,977199,2013,2013-11-15 00:00:00.000,1440,14,"64 ST CLAIR AVE W","day","","","Major Arterial","Toronto and East York",12,53,43.68751,-79.396922,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","40 to 44","","None","","West","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,97,"Yonge-St.Clair (97)",10984,0,-0.61881452862554465,0.35005111637261166,0.64994888362738834,"Non-Fatal Injury",0
-8843962.40434328,5432782.06942016,8000212,143507481,2014,2014-12-18 00:00:00.000,843,8,"6030 BATHURST ST","day","","","Major Arterial","North York",,32,43.788577,-79.446666,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","25 to 29","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,36,"Newtonbrook West (36)",11881,0,-1.6388722085113914,0.1626185797787596,0.8373814202212404,"Non-Fatal Injury",0
-8861038.4802725,5423343.7656884,80542270,6000894195,2016,2016-05-24 00:00:00.000,1350,13,"HIGHWAY 27  N","day","HUMBER COLLEGE BLVD","","Major Arterial","Etobicoke York",1,23,43.727339,-79.600063,"Mid-Block","Non Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Rear End","Driver","55 to 59","","Minor","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"Yes",1,"Yes",1,"Yes",1,"",0,"",0,"",0,1,"West Humber-Clairville (1)",12597,1,-0.92079789217158581,0.28479534616805691,0.71520465383194309,"Non-Fatal Injury",0
-8822710.40035594,5432012.00750527,80545163,6001183781,2016,2016-07-06 00:00:00.000,1831,18,"401 C W MCCOWAN N RAMP RD","night","MCCOWAN RD","","Major Arterial","Scarborough",23,42,43.783583,-79.255756,"Mid-Block","At Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","SMV Other","Driver","20 to 24","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"Yes",1,"",0,"",0,"",0,128,"Agincourt South-Malvern West (128)",12748,1,-1.259747449139363,0.22101737050804476,0.77898262949195529,"Non-Fatal Injury",0
-8826596.78641851,5436265.11333968,80566648,6002208039,2016,2016-12-13 00:00:00.000,1440,14,"MIDLAND AVE","day","KILCULLEN CASTLE GT","","Major Arterial","Scarborough",,42,43.81116,-79.290668,"Mid-Block","Non Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","55 to 59","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,129,"Agincourt North (129)",13526,0,-1.4442536207126215,0.19088751513097393,0.809112484869026,"Non-Fatal Injury",0
-8820964.24282335,5433542.01737809,80756970,7001052989,2017,2017-06-13 00:00:00.000,1606,16,"5085 SHEPPARD AVE E","day","","","Major Arterial","Scarborough",23,42,43.793505,-79.24007,"Mid-Block","Non Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Turning Movement","Driver","55 to 59","","Minimal","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,128,"Agincourt South-Malvern West (128)",13588,0,-2.0349200998815649,0.11558501222363375,0.88441498777636618,"Non-Fatal Injury",0
-8841790.78371689,5408440.43871909,80943992,8001000138,2018,2018-06-02 00:00:00.000,1903,19,"LAKE SHORE BLVD W","night","BRITISH COLUMBIA RD","","Major Arterial","North York",10,14,43.630515,-79.427158,"Mid-Block","Non Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Approaching","Driver","30 to 34","","","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,82,"Niagara (82)",14371,0,-2.0493391264903593,0.11411917590495511,0.885880824095045,"Non-Fatal Injury",0
-8841790.78371689,5408440.43871909,80943993,8001000138,2018,2018-06-02 00:00:00.000,1903,19,"LAKE SHORE BLVD W","night","BRITISH COLUMBIA RD","","Major Arterial","North York",10,14,43.630515,-79.427158,"Mid-Block","Non Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Approaching","Driver","30 to 34","","","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,82,"Niagara (82)",14372,1,-2.0493391264903593,0.11411917590495511,0.885880824095045,"Non-Fatal Injury",0
-8830074.62994988,5435831.95538488,81332834,9001704678,2019,2019-09-06 00:00:00.000,630,6,"WARDEN AVE","day","MCNICOLL AVE","","Major Arterial","Scarborough",22,42,43.808352,-79.32191,"Mid-Block","Non Intersection","No Control","Clear",1,"Daylight","Dry","Fatal","Pedestrian Collisions","Driver","25 to 29","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,116,"Steeles (116)",15933,1,-1.6115745860737496,0.16637011776116872,0.83362988223883128,"Non-Fatal Injury",0
-8824239.26224249,5424669.58187525,3532544,888108,2006,2006-02-12 00:00:00.000,845,8,"840 KENNEDY RD","day","","","Major Arterial","Scarborough",21,41,43.735945,-79.26949,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Approaching","Driver","40 to 44","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,125,"Ionview (125)",211,0,-2.2406585461796942,0.096158291004384833,0.90384170899561511,"Non-Fatal Injury",1
-8824239.26224249,5424669.58187525,3532546,888108,2006,2006-02-12 00:00:00.000,845,8,"840 KENNEDY RD","day","","","Major Arterial","Scarborough",21,41,43.735945,-79.26949,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Approaching","Driver","25 to 29","","None","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,125,"Ionview (125)",213,0,-2.4304345246579446,0.080881159030972691,0.91911884096902741,"Non-Fatal Injury",1
-8824239.26224249,5424669.58187525,3532548,888108,2006,2006-02-12 00:00:00.000,845,8,"840 KENNEDY RD","day","","","Major Arterial","Scarborough",21,41,43.735945,-79.26949,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Approaching","Driver","25 to 29","","Major","","South","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,125,"Ionview (125)",215,0,-2.4304345246579446,0.080881159030972691,0.91911884096902741,"Non-Fatal Injury",1
-8857824.35261482,5422389.65332911,3463593,920998,2006,2006-08-08 00:00:00.000,916,9,"2159 KIPLING AVE","day","","","Major Arterial","Etobicoke York",1,23,43.721145,-79.57119,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","65 to 69","","None","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,4,"Rexdale-Kipling (4)",403,0,-1.9609704581061269,0.12336206011162319,0.87663793988837679,"Non-Fatal Injury",1
-8855531.17110448,5406122.99731322,3457095,918595,2006,2006-08-15 00:00:00.000,829,8,"1233 THE QUEENSWAY","day","","","Major Arterial","Etobicoke York",3,22,43.615445,-79.55059,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Approaching","Driver","35 to 39","","Major","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,"",0,"",0,"",0,14,"Islington-City Centre West (14)",438,0,-1.6435653874940632,0.16198050336507847,0.83801949663492159,"Non-Fatal Injury",1
-8820387.60786104,5440783.78873634,3469712,923248,2006,2006-08-17 00:00:00.000,1725,17,"STEELES E AVE E","day","TAPSCOTT RD","","Major Arterial","Scarborough",23,42,43.840445,-79.23489,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Rear End","Driver","50 to 54","","Major","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,131,"Rouge (131)",451,1,-3.9647080880492664,0.018620281127591249,0.98137971887240871,"Non-Fatal Injury",1
-8821278.16378739,5436278.22563237,3532851,909380,2006,2006-06-07 00:00:00.000,831,8,"2275 MARKHAM RD","day","FINCH Aven E","","Major Arterial","Scarborough",23,42,43.811245,-79.24289,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Approaching","Driver","55 to 59","","Major","","North","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","",0,"",0,"Yes",1,"",0,"Yes",1,"",0,"",0,"Yes",1,"",0,"",0,"",0,"",0,"Yes",1,132,"Malvern (132)",524,0,-0.72223401823210764,0.32690122671602689,0.673098773283973,"Non-Fatal Injury",1
-8840324.92866212,5431466.49596331,3439401,911964,2006,2006-06-17 00:00:00.000,1755,17,"FINCH AVE E","day","YONGE ST","","Major Arterial","North York",18,32,43.780045,-79.41399,"Mid-Block","","No Control","Clear",1,"Daylight","Dry","Non-Fatal Injury","Pedestrian Collisions","Driver","35 to 39","","None","","East","Automobile, Station Wagon","Going Ahead","Driving Properly","Normal","","","","","","","Yes",1,"",0,"Yes",1,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,51,"Willowdale East (51)",566,0,-2.2836427358525766,0.092486753333478056,0.90751324666652189,"Non-Fatal Injury",1
