School Name,Subjects,ID
"HAI SING CATHOLIC SCHOOL","DESIGN & TECHNOLOGY",124
"HILLGROVE SECONDARY SCHOOL","DESIGN & TECHNOLOGY",127
"HOLY INNOCENTS' HIGH SCHOOL","DESIGN & TECHNOLOGY",128
"HUA YI SECONDARY SCHOOL","DESIGN & TECHNOLOGY",134
"JURONG SECONDARY SCHOOL","DESIGN & TECHNOLOGY",144
"JURONGVILLE SECONDARY SCHOOL","DESIGN & TECHNOLOGY",147
"JUYING SECONDARY SCHOOL","DESIGN & TECHNOLOGY",149
"KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL","DESIGN & TECHNOLOGY",157
"LOYANG VIEW SECONDARY SCHOOL","DESIGN & TECHNOLOGY",160
"MANJUSRI SECONDARY SCHOOL","DESIGN & TECHNOLOGY",162
"MARSILING SECONDARY SCHOOL","DESIGN & TECHNOLOGY",165
"MAYFLOWER SECONDARY SCHOOL","DESIGN & TECHNOLOGY",168
"MONTFORT SECONDARY SCHOOL","DESIGN & TECHNOLOGY",176
"NAN CHIAU HIGH SCHOOL","DESIGN & TECHNOLOGY",177
"NORTHBROOKS SECONDARY SCHOOL","DESIGN & TECHNOLOGY",195
"OUTRAM SECONDARY SCHOOL","DESIGN & TECHNOLOGY",205
"PASIR RIS CREST SECONDARY SCHOOL","DESIGN & TECHNOLOGY",208
"PASIR RIS SECONDARY SCHOOL","DESIGN & TECHNOLOGY",210
"PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY)","DESIGN & TECHNOLOGY",212
"PEI HWA SECONDARY SCHOOL","DESIGN & TECHNOLOGY",215
"PING YI SECONDARY SCHOOL","DESIGN & TECHNOLOGY",220
"PUNGGOL SECONDARY SCHOOL","DESIGN & TECHNOLOGY",228
"QUEENSTOWN SECONDARY SCHOOL","DESIGN & TECHNOLOGY",233
"RIVERSIDE SECONDARY SCHOOL","DESIGN & TECHNOLOGY",244
"SEMBAWANG SECONDARY SCHOOL","DESIGN & TECHNOLOGY",251
"SERANGOON GARDEN SECONDARY SCHOOL","DESIGN & TECHNOLOGY",255
"ST. ANDREW'S SECONDARY SCHOOL","DESIGN & TECHNOLOGY",268
"ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL","DESIGN & TECHNOLOGY",270
"ST. PATRICK'S SCHOOL","DESIGN & TECHNOLOGY",280
"SWISS COTTAGE SECONDARY SCHOOL","DESIGN & TECHNOLOGY",283
"TAMPINES SECONDARY SCHOOL","DESIGN & TECHNOLOGY",287
"TANGLIN SECONDARY SCHOOL","DESIGN & TECHNOLOGY",288
"TEMASEK SECONDARY SCHOOL","DESIGN & TECHNOLOGY",299
"UNITY SECONDARY SCHOOL","DESIGN & TECHNOLOGY",302
"VICTORIA SCHOOL","DESIGN & TECHNOLOGY",305
"WEST SPRING SECONDARY SCHOOL","DESIGN & TECHNOLOGY",310
"WESTWOOD SECONDARY SCHOOL","DESIGN & TECHNOLOGY",313
"WHITLEY SECONDARY SCHOOL","DESIGN & TECHNOLOGY",315
"WHITLEY SECONDARY SCHOOL","MALAY B",315
"WOODGROVE SECONDARY SCHOOL","CHINESE B",317
"WOODLANDS RING PRIMARY SCHOOL","CO-CURRICULAR ACTIVITIES",319
"WOODLANDS RING SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",320
"WOODLANDS SECONDARY SCHOOL","CHINESE B",321
"WOODLANDS SECONDARY SCHOOL","TAMIL B",321
"XINGNAN PRIMARY SCHOOL","CO-CURRICULAR ACTIVITIES",323
"YIO CHU KANG SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",330
"YISHUN INNOVA JUNIOR COLLEGE","CHINESE B",331
"YISHUN INNOVA JUNIOR COLLEGE","H1 ART",331
"YISHUN INNOVA JUNIOR COLLEGE","H1 BIOLOGY",331
"YISHUN INNOVA JUNIOR COLLEGE","H1 CHEMISTRY",331
"YISHUN INNOVA JUNIOR COLLEGE","H1 CHINESE LANGUAGE",331
"YISHUN INNOVA JUNIOR COLLEGE","H1 ECONOMICS",331
"YISHUN INNOVA JUNIOR COLLEGE","H1 GENERAL PAPER",331
"YISHUN INNOVA JUNIOR COLLEGE","H1 HISTORY",331
"YISHUN INNOVA JUNIOR COLLEGE","H1 MALAY LANGUAGE",331
"YISHUN INNOVA JUNIOR COLLEGE","H1 PHYSICS",331
"YISHUN INNOVA JUNIOR COLLEGE","H1 PROJECT WORK",331
"YISHUN INNOVA JUNIOR COLLEGE","H1 TAMIL LANGUAGE",331
"YISHUN INNOVA JUNIOR COLLEGE","H2 ART",331
"YISHUN INNOVA JUNIOR COLLEGE","H2 BIOLOGY",331
"YISHUN INNOVA JUNIOR COLLEGE","H2 CHEMISTRY",331
"YISHUN INNOVA JUNIOR COLLEGE","H2 COMPUTING",331
"YISHUN INNOVA JUNIOR COLLEGE","H2 ECONOMICS",331
"YISHUN INNOVA JUNIOR COLLEGE","H2 HISTORY",331
"YISHUN INNOVA JUNIOR COLLEGE","H2 PHYSICS",331
"YISHUN INNOVA JUNIOR COLLEGE","MALAY B",331
"YISHUN INNOVA JUNIOR COLLEGE","TAMIL B",331
"YISHUN SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",333
"YUAN CHING SECONDARY SCHOOL","CHINESE B",336
"YUSOF ISHAK SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",340
"ZHANGDE PRIMARY SCHOOL","CO-CURRICULAR ACTIVITIES",342
"ZHENGHUA SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",344
"ADMIRALTY SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",2
"ANDERSON SERANGOON JUNIOR COLLEGE","CHINESE B",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H1 BIOLOGY",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H1 CHEMISTRY",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H1 CHINESE LANGUAGE",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H1 ECONOMICS",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H1 GENERAL PAPER",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H1 HISTORY",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H1 MALAY LANGUAGE",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H1 PHYSICS",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H1 PROJECT WORK",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H1 TAMIL LANGUAGE",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H2 ART",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H2 BIOLOGY",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H2 CHEMISTRY",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H2 ECONOMICS",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H2 HISTORY",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H2 PHYSICS",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H3 BIOLOGY",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H3 CHEMISTRY",10
"ANDERSON SERANGOON JUNIOR COLLEGE","H3 PHYSICS",10
"ANDERSON SERANGOON JUNIOR COLLEGE","NTU MOLECULAR BIOLOGY",10
"ANDERSON SERANGOON JUNIOR COLLEGE","NTU SEMICONDUCTOR PHYSICS & DEVICES",10
"ANG MO KIO SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",12
"ANGLO-CHINESE JUNIOR COLLEGE","H1 ART",14
"ANGLO-CHINESE JUNIOR COLLEGE","H1 BIOLOGY",14
"ANGLO-CHINESE JUNIOR COLLEGE","H1 CHEMISTRY",14
"ANGLO-CHINESE JUNIOR COLLEGE","H1 CHINESE LANGUAGE",14
"ANGLO-CHINESE JUNIOR COLLEGE","H1 ECONOMICS",14
"ANGLO-CHINESE JUNIOR COLLEGE","H1 FRENCH LANGUAGE",14
"ANGLO-CHINESE JUNIOR COLLEGE","H1 GENERAL PAPER",14
"ANGLO-CHINESE JUNIOR COLLEGE","H1 GERMAN LANGUAGE",14
"ANGLO-CHINESE JUNIOR COLLEGE","H1 HISTORY",14
"ANGLO-CHINESE JUNIOR COLLEGE","H1 JAPANESE LANGUAGE",14
"ANGLO-CHINESE JUNIOR COLLEGE","H1 MALAY LANGUAGE",14
"ANGLO-CHINESE JUNIOR COLLEGE","H1 PHYSICS",14
"ANGLO-CHINESE JUNIOR COLLEGE","H1 PROJECT WORK",14
"ANGLO-CHINESE JUNIOR COLLEGE","H1 TAMIL LANGUAGE",14
"ANGLO-CHINESE JUNIOR COLLEGE","H2 ART",14
"ANGLO-CHINESE JUNIOR COLLEGE","H2 BIOLOGY",14
"ANGLO-CHINESE JUNIOR COLLEGE","H2 CHEMISTRY",14
"ANGLO-CHINESE JUNIOR COLLEGE","H2 COMPUTING",14
"ANGLO-CHINESE JUNIOR COLLEGE","H2 ECONOMICS",14
"ANGLO-CHINESE JUNIOR COLLEGE","H2 FRENCH LANGUAGE",14
"ANGLO-CHINESE JUNIOR COLLEGE","H2 GERMAN LANGUAGE",14
"ANGLO-CHINESE JUNIOR COLLEGE","H2 HISTORY",14
"ANGLO-CHINESE JUNIOR COLLEGE","H2 JAPANESE LANGUAGE",14
"ANGLO-CHINESE JUNIOR COLLEGE","H2 KNOWLEDGE & INQUIRY",14
"ANGLO-CHINESE JUNIOR COLLEGE","H2 MUSIC",14
"ANGLO-CHINESE JUNIOR COLLEGE","H2 PHYSICS",14
"ANGLO-CHINESE SCHOOL (BARKER ROAD)","CHINESE B",15
"ANGLO-CHINESE SCHOOL (BARKER ROAD)","FOOD AND CONSUMER EDUCATION",15
"ANGLO-CHINESE SCHOOL (BARKER ROAD)","MALAY B",15
"ANGLO-CHINESE SCHOOL (BARKER ROAD)","TAMIL B",15
"ASSUMPTION ENGLISH SCHOOL","CHINESE B",20
"ASSUMPTION ENGLISH SCHOOL","FOOD AND CONSUMER EDUCATION",20
"ASSUMPTION ENGLISH SCHOOL","MALAY B",20
"BARTLEY SECONDARY SCHOOL","CHINESE B",22
"BARTLEY SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",22
"BARTLEY SECONDARY SCHOOL","MALAY B",22
"BARTLEY SECONDARY SCHOOL","TAMIL B",22
"BEATTY SECONDARY SCHOOL","CHINESE B",24
"BEATTY SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",24
"BEDOK GREEN SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",26
"BEDOK VIEW SECONDARY SCHOOL","CHINESE B",28
"BEDOK VIEW SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",28
"BENDEMEER SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",30
"BOON LAY SECONDARY SCHOOL","CHINESE B",33
"BOWEN SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",34
"BROADRICK SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",35
"BUKIT BATOK SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",36
"BUKIT MERAH SECONDARY SCHOOL","CHINESE B",37
"BUKIT PANJANG GOVT. HIGH SCHOOL","FOOD AND CONSUMER EDUCATION",38
"BUKIT VIEW SECONDARY SCHOOL","CHINESE B",42
"BUKIT VIEW SECONDARY SCHOOL","MALAY B",42
"BUKIT VIEW SECONDARY SCHOOL","TAMIL B",42
"CANBERRA SECONDARY SCHOOL","CHINESE B",44
"CATHOLIC JUNIOR COLLEGE","H1 BIOLOGY",49
"CATHOLIC JUNIOR COLLEGE","H1 CHEMISTRY",49
"CATHOLIC JUNIOR COLLEGE","H1 CHINESE LANGUAGE",49
"CATHOLIC JUNIOR COLLEGE","H1 ECONOMICS",49
"CATHOLIC JUNIOR COLLEGE","H1 GENERAL PAPER",49
"CATHOLIC JUNIOR COLLEGE","H1 HISTORY",49
"CATHOLIC JUNIOR COLLEGE","H1 MALAY LANGUAGE",49
"CATHOLIC JUNIOR COLLEGE","H1 PHYSICS",49
"CATHOLIC JUNIOR COLLEGE","H1 PROJECT WORK",49
"CATHOLIC JUNIOR COLLEGE","H1 TAMIL LANGUAGE",49
"CATHOLIC JUNIOR COLLEGE","H2 BIOLOGY",49
"CATHOLIC JUNIOR COLLEGE","H2 CHEMISTRY",49
"CATHOLIC JUNIOR COLLEGE","H2 ECONOMICS",49
"CATHOLIC JUNIOR COLLEGE","H2 HISTORY",49
"CATHOLIC JUNIOR COLLEGE","H2 PHYSICS",49
"CHIJ (KATONG) PRIMARY","CO-CURRICULAR ACTIVITIES",54
"CHIJ KATONG CONVENT","CHINESE B",56
"CHIJ SECONDARY (TOA PAYOH)","CHINESE B",61
"CHIJ SECONDARY (TOA PAYOH)","FOOD AND CONSUMER EDUCATION",61
"CHIJ ST. JOSEPH'S CONVENT","FOOD AND CONSUMER EDUCATION",62
"CHIJ ST. THERESA'S CONVENT","FOOD AND CONSUMER EDUCATION",64
"CLEMENTI TOWN SECONDARY SCHOOL","CHINESE B",73
"CLEMENTI TOWN SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",73
"COMMONWEALTH SECONDARY SCHOOL","CHINESE B",74
"COMPASSVALE SECONDARY SCHOOL","CHINESE B",76
"COMPASSVALE SECONDARY SCHOOL","MALAY B",76
"CORPORATION PRIMARY SCHOOL","CO-CURRICULAR ACTIVITIES",78
"DAMAI SECONDARY SCHOOL","CHINESE B",82
"DE LA SALLE SCHOOL","CO-CURRICULAR ACTIVITIES",84
"DEYI SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",85
"EAST SPRING SECONDARY SCHOOL","CHINESE B",90
"EAST SPRING SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",90
"EAST SPRING SECONDARY SCHOOL","MALAY B",90
"EAST SPRING SECONDARY SCHOOL","TAMIL B",90
"EDGEFIELD PRIMARY SCHOOL","CO-CURRICULAR ACTIVITIES",91
"EDGEFIELD SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",92
"EUNOIA JUNIOR COLLEGE","CHINESE B",95
"EUNOIA JUNIOR COLLEGE","H1 CHINESE LANGUAGE",95
"EUNOIA JUNIOR COLLEGE","H1 ECONOMICS",95
"EUNOIA JUNIOR COLLEGE","H1 FRENCH LANGUAGE",95
"EUNOIA JUNIOR COLLEGE","H1 GENERAL PAPER",95
"EUNOIA JUNIOR COLLEGE","H1 JAPANESE LANGUAGE",95
"EUNOIA JUNIOR COLLEGE","H1 MALAY LANGUAGE",95
"EUNOIA JUNIOR COLLEGE","H1 PROJECT WORK",95
"EUNOIA JUNIOR COLLEGE","H1 TAMIL LANGUAGE",95
"EUNOIA JUNIOR COLLEGE","H2 ART",95
"EUNOIA JUNIOR COLLEGE","H2 BIOLOGY",95
"EUNOIA JUNIOR COLLEGE","H2 CHEMISTRY",95
"EUNOIA JUNIOR COLLEGE","H2 ECONOMICS",95
"EUNOIA JUNIOR COLLEGE","H2 HISTORY",95
"EUNOIA JUNIOR COLLEGE","H2 KNOWLEDGE & INQUIRY",95
"EUNOIA JUNIOR COLLEGE","H2 MUSIC",95
"EUNOIA JUNIOR COLLEGE","H2 PHYSICS",95
"EUNOIA JUNIOR COLLEGE","H3 ART",95
"EUNOIA JUNIOR COLLEGE","H3 CHEMISTRY",95
"EUNOIA JUNIOR COLLEGE","H3 HISTORY",95
"EUNOIA JUNIOR COLLEGE","H3 MUSIC",95
"EUNOIA JUNIOR COLLEGE","H3 PHYSICS",95
"EUNOIA JUNIOR COLLEGE","NTU MOLECULAR BIOLOGY",95
"EUNOIA JUNIOR COLLEGE","NUS GEOPOLITICS: WAR & PEACE",95
"EVERGREEN PRIMARY SCHOOL","CO-CURRICULAR ACTIVITIES",97
"EVERGREEN SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",98
"FAIRFIELD METHODIST SCHOOL (SECONDARY)","CHINESE B",100
"FAJAR SECONDARY SCHOOL","CHINESE B",101
"FAJAR SECONDARY SCHOOL","MALAY B",101
"FAJAR SECONDARY SCHOOL","TAMIL B",101
"FARRER PARK PRIMARY SCHOOL","FOUNDATION BENGALI",102
"FUCHUN SECONDARY SCHOOL","CHINESE B",109
"FUCHUN SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",109
"GAN ENG SENG SCHOOL","FOOD AND CONSUMER EDUCATION",113
"GEYLANG METHODIST SCHOOL (PRIMARY)","CO-CURRICULAR ACTIVITIES",114
"GEYLANG METHODIST SCHOOL (SECONDARY)","FOOD AND CONSUMER EDUCATION",115
"GREENDALE PRIMARY SCHOOL","CO-CURRICULAR ACTIVITIES",117
"GREENDALE SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",118
"GREENRIDGE SECONDARY SCHOOL","CHINESE B",120
"HAI SING CATHOLIC SCHOOL","FOOD AND CONSUMER EDUCATION",124
"HOLY INNOCENTS' HIGH SCHOOL","CHINESE B",128
"HOLY INNOCENTS' HIGH SCHOOL","FOOD AND CONSUMER EDUCATION",128
"HOUGANG SECONDARY SCHOOL","CHINESE B",133
"JURONG PIONEER JUNIOR COLLEGE","H1 ART",142
"JURONG PIONEER JUNIOR COLLEGE","H1 BIOLOGY",142
"JURONG PIONEER JUNIOR COLLEGE","H1 CHEMISTRY",142
"JURONG PIONEER JUNIOR COLLEGE","H1 CHINESE LANGUAGE",142
"JURONG PIONEER JUNIOR COLLEGE","H1 ECONOMICS",142
"JURONG PIONEER JUNIOR COLLEGE","H1 GENERAL PAPER",142
"JURONG PIONEER JUNIOR COLLEGE","H1 HISTORY",142
"JURONG PIONEER JUNIOR COLLEGE","H1 MALAY LANGUAGE",142
"JURONG PIONEER JUNIOR COLLEGE","H1 PHYSICS",142
"JURONG PIONEER JUNIOR COLLEGE","H1 PROJECT WORK",142
"JURONG PIONEER JUNIOR COLLEGE","H1 TAMIL LANGUAGE",142
"JURONG PIONEER JUNIOR COLLEGE","H2 ART",142
"JURONG PIONEER JUNIOR COLLEGE","H2 BIOLOGY",142
"JURONG PIONEER JUNIOR COLLEGE","H2 CHEMISTRY",142
"JURONG PIONEER JUNIOR COLLEGE","H2 COMPUTING",142
"JURONG PIONEER JUNIOR COLLEGE","H2 ECONOMICS",142
"JURONG PIONEER JUNIOR COLLEGE","H2 HISTORY",142
"JURONG PIONEER JUNIOR COLLEGE","H2 PHYSICS",142
"JURONG PIONEER JUNIOR COLLEGE","H2 TRANSLATION (CHINESE)",142
"JURONG PIONEER JUNIOR COLLEGE","H3 BIOLOGY",142
"JURONG PIONEER JUNIOR COLLEGE","H3 CHEMISTRY",142
"JURONG PIONEER JUNIOR COLLEGE","H3 ECONOMICS",142
"JURONG PIONEER JUNIOR COLLEGE","H3 HISTORY",142
"JURONG PIONEER JUNIOR COLLEGE","H3 PHYSICS",142
"JURONG SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",144
"JURONGVILLE SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",147
"JUYING SECONDARY SCHOOL","CHINESE B",149
"JUYING SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",149
"JUYING SECONDARY SCHOOL","MALAY B",149
"KENT RIDGE SECONDARY SCHOOL","CHINESE B",151
"KONG HWA SCHOOL","CO-CURRICULAR ACTIVITIES",153
"KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",157
"LOYANG VIEW SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",160
"LOYANG VIEW SECONDARY SCHOOL","MALAY B",160
"MAHA BODHI SCHOOL","CO-CURRICULAR ACTIVITIES",161
"MANJUSRI SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",162
"MARSILING SECONDARY SCHOOL","CHINESE B",165
"MARSILING SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",165
"MARSILING SECONDARY SCHOOL","MALAY B",165
"MARSILING SECONDARY SCHOOL","TAMIL B",165
"MAYFLOWER PRIMARY SCHOOL","CO-CURRICULAR ACTIVITIES",167
"MAYFLOWER SECONDARY SCHOOL","CHINESE B",168
"MAYFLOWER SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",168
"METHODIST GIRLS' SCHOOL (SECONDARY)","CHINESE B",173
"MILLENNIA INSTITUTE","CHINESE B",174
"MILLENNIA INSTITUTE","H1 BIOLOGY",174
"MILLENNIA INSTITUTE","H1 CHEMISTRY",174
"MILLENNIA INSTITUTE","H1 CHINESE LANGUAGE",174
"MILLENNIA INSTITUTE","H1 ECONOMICS",174
"MILLENNIA INSTITUTE","H1 GENERAL PAPER",174
"MILLENNIA INSTITUTE","H1 HISTORY",174
"MILLENNIA INSTITUTE","H1 MALAY LANGUAGE",174
"MILLENNIA INSTITUTE","H1 PHYSICS",174
"MILLENNIA INSTITUTE","H1 PROJECT WORK",174
"MILLENNIA INSTITUTE","H1 TAMIL LANGUAGE",174
"MILLENNIA INSTITUTE","H2 ART",174
"MILLENNIA INSTITUTE","H2 BIOLOGY",174
"MILLENNIA INSTITUTE","H2 CHEMISTRY",174
"MILLENNIA INSTITUTE","H2 ECONOMICS",174
"MILLENNIA INSTITUTE","H2 HISTORY",174
"MILLENNIA INSTITUTE","H2 PHYSICS",174
"MILLENNIA INSTITUTE","MALAY B",174
"MILLENNIA INSTITUTE","TAMIL B",174
"NAN CHIAU HIGH SCHOOL","FOOD AND CONSUMER EDUCATION",177
"NAN HUA PRIMARY SCHOOL","CO-CURRICULAR ACTIVITIES",180
"NANYANG JUNIOR COLLEGE","H1 BIOLOGY",182
"NANYANG JUNIOR COLLEGE","H1 CHEMISTRY",182
"NANYANG JUNIOR COLLEGE","H1 CHINESE LANGUAGE",182
"NANYANG JUNIOR COLLEGE","H1 ECONOMICS",182
"NANYANG JUNIOR COLLEGE","H1 GENERAL PAPER",182
"NANYANG JUNIOR COLLEGE","H1 HISTORY",182
"NANYANG JUNIOR COLLEGE","H1 MALAY LANGUAGE",182
"NANYANG JUNIOR COLLEGE","H1 PHYSICS",182
"NANYANG JUNIOR COLLEGE","H1 PROJECT WORK",182
"NANYANG JUNIOR COLLEGE","H1 TAMIL LANGUAGE",182
"NANYANG JUNIOR COLLEGE","H2 ART",182
"NANYANG JUNIOR COLLEGE","H2 BIOLOGY",182
"NANYANG JUNIOR COLLEGE","H2 CHEMISTRY",182
"NANYANG JUNIOR COLLEGE","H2 COMPUTING",182
"NANYANG JUNIOR COLLEGE","H2 ECONOMICS",182
"NANYANG JUNIOR COLLEGE","H2 HISTORY",182
"NANYANG JUNIOR COLLEGE","H2 PHYSICS",182
"NANYANG JUNIOR COLLEGE","H2 TRANSLATION (CHINESE)",182
"NANYANG JUNIOR COLLEGE","H3 ART",182
"NANYANG JUNIOR COLLEGE","H3 CHEMISTRY",182
"NANYANG JUNIOR COLLEGE","H3 ECONOMICS",182
"NANYANG JUNIOR COLLEGE","H3 HISTORY",182
"NANYANG JUNIOR COLLEGE","H3 PHYSICS",182
"NANYANG JUNIOR COLLEGE","NTU MOLECULAR BIOLOGY",182
"NANYANG JUNIOR COLLEGE","NTU SEMICONDUCTOR PHYSICS & DEVICES",182
"NANYANG PRIMARY SCHOOL","CO-CURRICULAR ACTIVITIES",183
"NANYANG PRIMARY SCHOOL","INDIVIDUALISED STUDY OPTION",183
"NATIONAL JUNIOR COLLEGE","CHINESE B",184
"NAVAL BASE SECONDARY SCHOOL","CHINESE B",186
"NAVAL BASE SECONDARY SCHOOL","MALAY B",186
"NAVAL BASE SECONDARY SCHOOL","TAMIL B",186
"NEW TOWN SECONDARY SCHOOL","CHINESE B",188
"NORTH SPRING PRIMARY SCHOOL","CO-CURRICULAR ACTIVITIES",191
"NORTHBROOKS SECONDARY SCHOOL","CHINESE B",195
"ORCHID PARK SECONDARY SCHOOL","CHINESE B",204
"ORCHID PARK SECONDARY SCHOOL","MALAY B",204
"OUTRAM SECONDARY SCHOOL","CHINESE B",205
"OUTRAM SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",205
"PASIR RIS CREST SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",208
"PASIR RIS SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",210
"PAYA LEBAR METHODIST GIRLS' SCHOOL (SECONDARY)","FOOD AND CONSUMER EDUCATION",212
"PEI HWA SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",215
"PEIRCE SECONDARY SCHOOL","CHINESE B",218
"PING YI SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",220
"PUNGGOL SECONDARY SCHOOL","CHINESE B",228
"PUNGGOL SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",228
"QUEENSTOWN SECONDARY SCHOOL","CHINESE B",233
"QUEENSTOWN SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",233
"QUEENSTOWN SECONDARY SCHOOL","MALAY B",233
"RIVERSIDE SECONDARY SCHOOL","CHINESE B",244
"RIVERSIDE SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",244
"RIVERSIDE SECONDARY SCHOOL","MALAY B",244
"RIVERSIDE SECONDARY SCHOOL","TAMIL B",244
"SEMBAWANG PRIMARY SCHOOL","FOUNDATION HINDI",250
"SEMBAWANG SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",251
"SENG KANG SECONDARY SCHOOL","CHINESE B",253
"SI LING PRIMARY SCHOOL","CO-CURRICULAR ACTIVITIES",258
"SPRINGFIELD SECONDARY SCHOOL","CHINESE B",265
"SPRINGFIELD SECONDARY SCHOOL","MALAY B",265
"ST. ANDREW'S JUNIOR COLLEGE","CHINESE B",266
"ST. ANDREW'S JUNIOR COLLEGE","H1 BIOLOGY",266
"ST. ANDREW'S JUNIOR COLLEGE","H1 CHEMISTRY",266
"ST. ANDREW'S JUNIOR COLLEGE","H1 CHINESE LANGUAGE",266
"ST. ANDREW'S JUNIOR COLLEGE","H1 ECONOMICS",266
"ST. ANDREW'S JUNIOR COLLEGE","H1 GENERAL PAPER",266
"ST. ANDREW'S JUNIOR COLLEGE","H1 HISTORY",266
"ST. ANDREW'S JUNIOR COLLEGE","H1 MALAY LANGUAGE",266
"ST. ANDREW'S JUNIOR COLLEGE","H1 PHYSICS",266
"ST. ANDREW'S JUNIOR COLLEGE","H1 PROJECT WORK",266
"ST. ANDREW'S JUNIOR COLLEGE","H1 TAMIL LANGUAGE",266
"ST. ANDREW'S JUNIOR COLLEGE","H2 ART",266
"ST. ANDREW'S JUNIOR COLLEGE","H2 BIOLOGY",266
"ST. ANDREW'S JUNIOR COLLEGE","H2 CHEMISTRY",266
"ST. ANDREW'S JUNIOR COLLEGE","H2 ECONOMICS",266
"ST. ANDREW'S JUNIOR COLLEGE","H2 HISTORY",266
"ST. ANDREW'S JUNIOR COLLEGE","H2 PHYSICS",266
"ST. ANDREW'S JUNIOR COLLEGE","TAMIL B",266
"ST. ANDREW'S SECONDARY SCHOOL","CHINESE B",268
"ST. ANDREW'S SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",268
"ST. ANTHONY'S CANOSSIAN SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",270
"ST. HILDA'S SECONDARY SCHOOL","CHINESE B",275
"ST. JOSEPH'S INSTITUTION JUNIOR","CO-CURRICULAR ACTIVITIES",277
"ST. PATRICK'S SCHOOL","CHINESE B",280
"ST. PATRICK'S SCHOOL","FOOD AND CONSUMER EDUCATION",280
"ST. PATRICK'S SCHOOL","MALAY B",280
"ST. PATRICK'S SCHOOL","TAMIL B",280
"SWISS COTTAGE SECONDARY SCHOOL","CHINESE B",283
"SWISS COTTAGE SECONDARY SCHOOL","FOOD AND CONSUMER EDUCATION",283
"TAMPINES MERIDIAN JUNIOR COLLEGE","CHINESE B",284
"TAMPINES MERIDIAN JUNIOR COLLEGE","H1 ART",284
