show_id,Directors
"n7896","John Dahl"
"n7897","Jay Chandrasekhar"
"n7899","Atanu Mukherjee"
"n7900","R. Ellis Frazier"
"n7901","Stanley Tong"
"n7902","Rob Reiner"
"n7903","Jeeva"
"n7904","Garry Marshall"
"n7905","David L. Cunningham"
"n7906","Chris Stokes"
"n7908","Robert Vince"
"n7910","Dave Higby"
"n7911","Dharmendra Suresh Desai"
"n7912","Alex Infascelli"
"n7913","Clark Johnson"
"n7914","Raman Kumar"
"n7915","Gianfranco Rosi"
"n7916","Hakan Yonat"
"n7917","Michael Seater"
"n7918","Balu Mahendra"
"n7919","Ehtesham Uddin"
"n7920","Kireet Khurana"
"n7920","Padmakumar Narasimhamurthy"
"n7921","Colin Trevorrow"
"n7922","Pratim D. Gupta"
"n7923","Nagraj Manjule"
"n7924","Sanjay Soorkar"
"n7925","Mohamed Hamdy"
"n7926","Partha Chakraborty"
"n7927","K. Gopinathan"
"n7928","Amr Arafa"
"n7929","Bruce Macdonald"
"n7929","Gabriel Sabloff"
"n7930","Anirban Majumder"
"n7931","John Huston"
"n7932","Rajeev Patil"
"n7933","Raj Kapoor"
"n7934","Glenn Miller"
"n7935","Luc Vinciguerra"
"n7936","Gilles Paquet-Brenner"
"n7937","Rohit Jugraj"
"n7938","Rohit Jugraj"
"n7939","Gajendra Ahire"
"n7940","Venugopan"
"n7941","Kamal Sahani"
"n7942","V. Scott Balcerek"
"n7944","Aditya Sarpotdar"
"n7945","Raj N. Sippy"
"n7946","Damon Cardasis"
"n7947","Jesse V. Johnson"
"n7948","Mahmoud Karim"
"n7950","John Lee Hancock"
"n7951","Jeffrey G. Hunt"
"n7952","Lynn Shelton"
"n7953","Kevan Peterson"
"n7955","Dino Risi"
"n7956","Keenen Ivory Wayans"
"n7957","Malcolm D. Lee"
"n7958","Steven Spielberg"
"n7959","Spike Lee"
"n7960","Hiroshi Aoyama"
"n7960","Kazumi Fukushima"
"n7960","Jim Stenstrum"
"n7961","Edgar Wright"
"n7962","Wes Craven"
"n7963","Wes Craven"
"n7964","John Stockwell"
"n7965","Steven Zaillian"
"n7966","Malik Bendjelloul"
"n7967","Dominic Sena"
"n7968","Jay Chou"
"n7970","Billy Ray"
"n7971","Kasia Uscinska"
"n7972","Susannah Ward"
"n7973","Sam Taplin"
"n7974","Kasia Uscinska"
"n7975","Vicky Matthews"
"n7976","Susannah Ward"
"n7977","Sam Taplin"
"n7978","Vicky Matthews"
"n7979","Vicky Matthews"
"n7979","Gareth Sacala"
"n7980","Louise Wardle"
"n7981","Ozan Açıktan"
"n7982","Asif Kapadia"
"n7984","Kenneth Müller"
"n7986","Mike Gunther"
"n7987","Michael Patrick King"
"n7988","Michael Patrick King"
"n7989","Sylvie Verheyde"
"n7990","Antonio Serrano"
"n7991","Max Martini"
"n7993","Sudesh Manjrekar"
"n7995","Krishna Vamshi"
"n7996","Dibakar Banerjee"
"n7997","Gurudev Bhalla"
"n7998","Herman Yau"
"n7999","David R. Ellis"
"n8000","Samar Khan"
"n8002","Måns Mårlind"
"n8002","Björn Stein"
"n8004","Guy Ritchie"
"n8005","Ram Gopal Varma"
"n8006","Raymond Mcgrath"
"n8007","Adele K. Thomas"
"n8007","Richard Bailey"
"n8008","Richard Bailey"
"n8009","Jitendra Tiwari"
"n8009","Pranav Singh"
"n8010","Destin Daniel Cretton"
"n8011","Robert Rodriguez"
"n8012","Barney Clay"
"n8013","Adarsh Eshwarappa"
"n8014","Banjong Pisanthanakun"
"n8014","Parkpoom Wongpoom"
"n8015","Fabio Grassadonia"
"n8015","Antonio Piazza"
"n8017","Vivek Wagh"
"n8018","Timothy Woodward Jr."
"n8019","M.J. Bassett"
"n8020","Jason Cohen"
"n8024","Anil Sharma"
"n8025","Raditya Dika"
"n8026","Robert Kouba"
"n8027","Dorian Fernández-Moris"
"n8028","Gregg Bishop"
"n8029","Corey Grant"
"n8030","Ekachai Uekrongtham"
"n8033","Renny Harlin"
"n8034","Ringo Lam"
"n8035","Fredric Lean"
"n8036","Colin Strause"
"n8036","Greg Strause"
"n8037","Leslye Headland"
"n8038","Joe Nussbaum"
"n8039","Billy Bob Thornton"
"n8040","Phillip Noyce"
"n8042","John Maclean"
"n8043","Joe Dante"
"n8044","Noam Murro"
"n8046","Alex Winter"
"n8047","Fred Olen Ray"
"n8048","Imtiaz Ali"
"n8049","Jonathan Ignatius Green"
"n8050","Hanung Bramantyo"
"n8051","Alfonso Cuarón"
"n8052","Ron Howard"
"n8053","Ron Howard"
"n8054","Michael J. Bassett"
"n8055","Ian Macallister-Mcdonald"
"n8056","Nancy Meyers"
"n8057","Julius Avery"
"n8058","Jeffrey C. Bell"
"n8060","Sean Mcnamara"
"n8061","David Allensworth"
"n8061","Monière"
"n8062","Jerry Rothwell"
"n8062","Reuben Atlas"
"n8064","Sam O'Steen"
"n8066","Dan Harris"
"n8067","Mark Sloper"
"n8068","Sam Raimi"
"n8069","Peter Ramsey"
"n8069","Rodney Rothman"
"n8069","Bob Persichetti"
"n8070","David Fairhead"
"n8070","Anthony Palmer"
"n8072","Tom Mccarthy"
"n8073","Harmony Korine"
"n8074","Storm Saulter"
"n8075","Robert Rodriguez"
"n8076","Robert Rodriguez"
"n8077","Robert Rodriguez"
"n8078","Javier Ruiz Caldera"
"n8079","Darren Lynn Bousman"
"n8080","Christopher Ray"
"n8081","Adam Alleca"
"n8082","Alison E. Rose"
"n8083","Rian Johnson"
"n8085","David Mackenzie"
"n8087","Ola Flyum"
"n8087","David Hebditch"
"n8088","Adam Mckay"
"n8089","Wael Ihsan"
"n8090","Akiva Goldsman"
"n8091","Arjun Gourisaria"
"n8091","Moinak Biswas"
"n8092","Chatchai Katenut"
"n8092","Manussa Vorasingha"
"n8092","Tanwarin Sukkhapisit"
"n8093","Jon J. Whelan"
"n8096","Brad Anderson"
"n8097","Alex Holmes"
"n8099","Raj B. Shetty"
"n8100","James Sweeney"
"n8101","Rowan Athale"
"n8102","Marc Forster"
"n8104","Baz Luhrmann"
"n8105","Ester Gould"
"n8105","Reijer Zwaan"
"n8106","Ivan Reitman"
"n8107","Andrew Bergman"
"n8109","Afonso Poyart"
"n8111","Rob Minkoff"
"n8112","J.M. Berrios"
"n8113","Stefano Sollima"
"n8114","Chayanop Boonprakob"
"n8115","Zakariya"
"n8116","Benny Fredman"
"n8117","Saul Dibb"
"n8119","Joseph Cross"
"n8120","Kasper Barfoed"
"n8121","Partho Sen-Gupta"
"n8123","Sumit Das"
"n8124","Kevin Phillips"
"n8125","Indra Kumar"
"n8127","Greg Mottola"
"n8128","Gordon Parks"
"n8129","Bryan Singer"
"n8131","Bruce Mcculloch"
"n8132","Angga Dwimas Sasongko"
"n8134","Matthew Cooke"
"n8135","Anthony Caronna"
"n8135","Alexander Smith"
"n8136","Matt Wechsler"
"n8137","Basu Chatterjee"
"n8139","Tim Burton"
"n8140","Jamie M. Dagg"
"n8141","Dan Kwan"
"n8141","Daniel Scheinert"
"n8142","Derek Yee"
"n8143","Cheh Chang"
"n8145","Subhash Ghai"
"n8146","Santosh Sivan"
"n8147","Michael Dowse"
"n8150","Navneet Behal"
"n8151","Julien Seri"
"n8152","Chris Buck"
"n8152","Kevin Lima"
"n8153","Brian Smith"
"n8154","Sameh Abdulaziz"
"n8155","Ryu Jung-Woo"
"n8156","Sonia Lowman"
"n8157","Leena Yadav"
"n8158","John Carchietta"
"n8159","Kevin Munroe"
"n8160","Michael Pressman"
"n8161","Steve Barron"
"n8162","Farah Khan"
"n8163","Einar Gabbassov"
"n8164","Natalia Garagiola"
"n8165","Jevons Au"
"n8165","Zune Kwok"
"n8165","Chow Kwun-Wai"
"n8167","Jonathan Mostow"
"n8168","Mcg"
"n8169","Yann Arthus-Bertrand"
"n8169","Michael Pitiot"
"n8170","Damien Leone"
"n8171","Sukhbir Singh"
"n8172","Priyadarshan"
"n8173","Dheeraj Berry"
"n8177","Nate Adams"
"n8177","Adam Carolla"
"n8178","Mitzi Vanessa Arreola"
"n8178","Amir Galvan Cervera"
"n8179","Matthew Shoychet"
"n8180","Pamela Romanowsky"
"n8182","Geoff Anderson"
"n8184","Robert Rodriguez"
"n8185","Steven Spielberg"
"n8186","Esteban Sapir"
"n8187","Jee-Woon Kim"
"n8188","Rob Reiner"
"n8189","Andrew Douglas"
"n8191","Thurop Van Orman"
"n8191","John Rice"
"n8192","Denis Hennelly"
"n8192","Casey Suchan"
"n8193","Sameh Abdulaziz"
"n8195","Federico Veiroj"
"n8196","Jonathan Sobol"
"n8197","Christian Duguay"
"n8198","Walter Hill"
"n8199","André Øvredal"
"n8201","Kurt Voelker"
"n8202","Elliot Hegarty"
"n8203","Keith Fulton"
"n8203","Louis Pepe"
"n8204","Johnnie To"
"n8205","Brian M. Conley"
"n8205","Nathan Ives"
"n8206","John Ford"
"n8208","Estela Renner"
"n8211","Tommy Avallone"
"n8212","Rolfe Kanefsky"
"n8213","Osgood Perkins"
"n8214","Philippe Falardeau"
"n8215","Alastair Fothergill"
"n8216","Kevin Ford"
"n8216","Smriti Keshari"
"n8216","Eric Schlosser"
"n8218","Albert Hughes"
"n8218","Allen Hughes"
"n8219","Olivier Loustau"
"n8220","Andy Tennant"
"n8221","Richard Kelly"
"n8222","William Brent Bell"
"n8223","Mark Herman"
"n8224","Neil Jordan"
"n8225","Ken Kushner"
"n8226","Nora Twomey"
"n8227","Peyton Reed"
"n8228","Kunle Afolayan"
"n8229","Terry Gilliam"
"n8230","Rob Reiner"
"n8231","Husam El-Gohari"
"n8233","Stacy Title"
"n8234","Graham Phillips"
"n8234","Parker Phillips"
"n8235","Ofir Raul Graizer"
"n8236","Bumpy"
"n8237","Atom Egoyan"
"n8238","Elliot Silverstein"
"n8239","Sean Menard"
"n8240","Jon Gunn"
"n8241","Tarek Al Eryan"
"n8242","Kunle Afolayan"
"n8243","Craig Moss"
"n8245","Magdy Al-Hawwary"
"n8246","Antonio Chavarrías"
"n8247","David Pablos"
"n8248","John Stephenson"
"n8249","Michael Buster"
"n8250","Norman Jewison"
"n8252","John Wells"
"n8253","Harvey Lowry"
"n8254","Bob Nelson"
"n8255","Ari Folman"
"n8256","Amr Arafa"
"n8257","Andrew Fleming"
"n8259","Kirk De Micco"
"n8259","Chris Sanders"
"n8260","Alex Proyas"
"n8261","Marek Piwowski"
"n8262","Neil Jordan"
"n8264","Jarrad Paul"
"n8264","Andrew Mogel"
"n8265","Satish Manwar"
"n8266","Ifa Isfansyah"
"n8267","Frank Oz"
"n8267","Jim Henson"
"n8268","Tariq Khan"
"n8270","Simon Stone"
"n8271","Peter Mortimer"
"n8271","Josh Lowell"
"n8273","Martin Scorsese"
"n8274","Cecilia Atán"
"n8274","Valeria Pivato"
"n8275","Blair Hayes"
"n8276","William Friedkin"
"n8277","William Brent Bell"
"n8279","Stephanie Soechtig"
"n8279","Jeremy Seifert"
"n8280","Alistair Legrand"
"n8281","Riri Riza"
"n8282","Bette Gordon"
"n8284","Kieran Darcy-Smith"
"n8285","Jay Chandrasekhar"
"n8286","Robert Berlinger"
"n8287","Paul Andrew Williams"
"n8289","James Ponsoldt"
"n8290","Justin Benson"
"n8290","Aaron Moorhead"
"n8291","Sam Raimi"
"n8292","David Leveaux"
"n8293","Nicolas Pesce"
"n8294","Michael Samuels"
"n8295","David Sington"
"n8296","Jenée Lamarque"
"n8297","David O. Russell"
"n8298","Kunle Afolayan"
"n8299","David R. Ellis"
"n8300","Coerte Voorhees"
"n8300","John Voorhees"
"n8301","Rodrigo Van Der Put"
"n8302","Hugh Wilson"
"n8303","Mark Tonderai"
"n8304","Cheh Chang"
"n8305","Brian Levant"
"n8306","Brian Levant"
"n8307","Meng Hua Ho"
"n8308","Rob Minkoff"
"n8309","Peter Nicks"
"n8310","Martin Campbell"
"n8311","Oliver Frampton"
"n8313","John Lee Hancock"
"n8314","Toa Fraser"
"n8315","Scott Walker"
"n8318","Nia Dinata"
"n8319","Mario Mattei"
"n8320","Cody Stokes"
"n8321","David Fincher"
"n8323","Doron Paz"
"n8323","Yoav Paz"
"n8324","Paul Shoulberg"
"n8325","Kasra Farahani"
"n8326","Neal Brennan"
"n8327","David Batty"
"n8328","David Batty"
"n8329","David Batty"
"n8330","David Batty"
"n8333","Shakti Samanta"
"n8334","John Dahl"
"n8336","Michel Gondry"
"n8338","Michael G. Kehoe"
"n8339","Mickey Liddell"
"n8340","Paco Arango"
"n8341","Maya Gallus"
"n8342","Tate Taylor"
"n8343","Chad Archibald"
"n8344","Zoe Berriatúa"
"n8345","Mark Columbus"
"n8345","Lauren Hoekstra"
"n8345","Sarah Kruchowski"
"n8346","Gonzalo López-Gallego"
"n8347","Note Chern-Yim"
"n8349","Damani Baker"
"n8351","Rudradeep Bhattacharjee"
"n8352","Rob W. King"
"n8353","Lasse Hallström"
"n8355","Rob Cohen"
"n8356","Vlad Yudin"
"n8357","Terry Gilliam"
"n8359","Isaac Ezban"
"n8360","Philip Einstein Lipski"
"n8360","Jørgen Lerdam"
"n8360","Amalie Næsby Fick"
"n8361","Brad Bird"
"n8362","Frank Oz"
"n8363","Steven Soderbergh"
"n8364","Femi Oyeniran"
"n8364","Kalvadour Peterson"
"n8365","Femi Oyeniran"
"n8365","Nicky Slimting Walker"
"n8366","Ricky Gervais"
"n8366","Matthew Robinson"
"n8368","Karyn Kusama"
"n8370","Phyllida Lloyd"
"n8371","Benjamin Cohen"
"n8371","Nicolas Cotto"
"n8373","Robin Swicord"
"n8375","Riri Riza"
"n8376","Karen Moncrieff"
"n8378","Tom Hooper"
"n8381","Alejandro Agresti"
"n8382","Timothy Reckart"
"n8383","Pieter-Jan De Pue"
"n8384","Gillian Armstrong"
"n8385","Daniel Stamm"
"n8386","Sean Penn"
"n8387","Rodrigo Van Der Put"
"n8388","Mark Craig"
"n8389","Dennis Scholl"
"n8389","Kareem Tabsch"
"n8390","Rob Smat"
"n8391","Peter Spirer"
"n8392","Manish Jha"
"n8394","Jeff Baena"
"n8395","Blake Harris"
"n8395","Chris Bouchard"
"n8396","Mark Osborne"
"n8397","Florian Henckel Von Donnersmarck"
"n8399","Yorgos Lanthimos"
"n8400","Brian O'Malley"
"n8401","Jay Lyons"
"n8402","Robert Aldrich"
"n8403","Fred Durst"
"n8404","Joshua Oppenheimer"
"n8405","Peter Jackson"
"n8406","Peter Jackson"
"n8407","Marco Schnabel"
"n8408","Robert Cannan"
"n8408","Ross Adam"
"n8409","Stanisław Różewicz"
"n8410","Johnny To"
"n8411","Robert Tate"
"n8413","John Mikulak"
"n8413","Joshua Brown"
"n8414","Martin Campbell"
"n8415","Lilly Wachowski"
"n8415","Lana Wachowski"
"n8416","Lilly Wachowski"
"n8416","Lana Wachowski"
"n8417","Lilly Wachowski"
"n8417","Lana Wachowski"
"n8418","Ken Burns"
"n8418","Christopher Loren Ewers"
"n8418","Erik Ewers"
"n8419","Park In-Je"
"n8421","Grant Heslov"
"n8426","Mads Matthiesen"
"n8427","Bryan Bertino"
"n8428","John Banas"
"n8431","James Bobin"
"n8433","Michael Radford"
"n8434","David Zucker"
"n8435","David Zucker"
"n8436","Barry Levinson"
"n8437","Stuart Heisler"
"n8439","Carly Stone"
"n8441","Stefan Aust"
"n8441","Dirk Laabs"
"n8442","Lasse Hallström"
"n8442","Joe Johnston"
"n8444","Charlie Mcdowell"
"n8445","Wenn V. Deramas"
"n8446","Adam Mckay"
"n8447","John Duigan"
"n8448","Ben A. Williams"
"n8449","Mimi Leder"
"n8450","Alan J. Pakula"
"n8451","Jean-Pierre Devillers"
"n8452","Stephen Chbosky"
"n8453","Joel Schumacher"
"n8454","Philipp Stölzl"
"n8455","Shawn Levy"
"n8456","Peggy Holmes"
"n8457","Bryan Buckley"
"n8458","Peter Lord"
"n8458","Jeff Newitt"
"n8459","Derek Cianfrance"
"n8460","Keerthi"
"n8461","Ahmad El-Badri"
"n8462","Robert Zemeckis"
"n8463","Randall Lobb"
"n8463","Robert Mccallum"
"n8464","Chan-Sang Lim"
"n8465","Brian A. Miller"
"n8466","Martha Coolidge"
"n8467","Ron Clements"
"n8467","John Musker"
"n8468","Na Hyeon"
"n8469","John Papola"
"n8470","Gabriele Muccino"
"n8471","Grant Korgan"
"n8471","Brian Niles"
"n8473","Riri Riza"
"n8474","Francis Ford Coppola"
"n8476","Miriam Chandy Menacherry"
"n8478","Kevin Derek"
"n8479","Shaina Allen"
"n8480","Heber Cannon"
"n8480","Mariah Moore"
"n8480","Marston Sawyers"
"n8481","Alison Maclean"
"n8482","Ahmed Al-Badry"
"n8484","Steve Barker"
"n8485","Dejan Zečević"
"n8486","Hadi El Bagoury"
"n8487","Gore Verbinski"
"n8488","Lone Scherfig"
"n8489","N.D. Wilson"
"n8490","Curtis Hanson"
"n8492","Paul Dugdale"
"n8493","Christian E. Christiansen"
"n8494","David Michôd"
"n8495","Bruce Robinson"
"n8496","Austin Stark"
"n8497","Kristian Levring"
"n8498","Wayne Blair"
"n8499","Frank Oz"
"n8500","Gus Van Sant"
"n8501","Stephen Amezdroz"
"n8502","Chris Renaud"
"n8503","Tiller Russell"
"n8505","Abhishek Sharma"
"n8506","Giancarlo Esposito"
"n8507","Dino Risi"
"n8508","William Eubank"
"n8508","Will Eubank"
"n8509","Isaac Ezban"
"n8510","Sunil Soraya"
"n8512","David Fincher"
"n8513","Peter Chelsom"
"n8514","James Ponsoldt"
"n8515","Krzysztof Zanussi"
"n8516","Brian Levant"
"n8517","Thomas Meadmore"
"n8518","Kyle Patrick Alvarez"
"n8521","Steven R. Monroe"
"n8522","Cosmo Feilding-Mellen"
"n8523","Stephan Rick"
"n8525","Will Lockhart"
"n8525","Cole D. Pruitt"
"n8526","Tony Scott"
"n8527","Anthony Minghella"
"n8528","Tobe Hooper"
"n8529","Mohammed El-Tahawy"
"n8529","Mohamed Mostafa"
"n8530","Lena Khan"
"n8531","Leanne Gater"
"n8532","Simon Wells"
"n8533","Robert Schwentke"
"n8535","Brendan Malloy"
"n8535","Emmett Malloy"
"n8536","David Koepp"
"n8537","Michael Winterbottom"
"n8538","Ben Brewer"
"n8538","Alex Brewer"
"n8539","David Briggs"
"n8541","Kevin Donovan"
"n8543","Robert Luketic"
"n8544","Poj Arnon"
"n8547","Jean-Pierre Dardenne"
"n8547","Luc Dardenne"
"n8548","Errol Morris"
"n8549","Mark Neveldine"
"n8550","Ken Burns"
"n8550","Lynn Novick"
"n8551","Ossama Abu El Atta"
"n8551","Tarek Al Eryan"
"n8553","Russell Crowe"
"n8554","Jay Russell"
"n8555","Frank Coraci"
"n8556","Chito S. Roño"
"n8557","Niyi Akinmolayan"
"n8559","Robert Eggers"
"n8560","Kyle Rankin"
"n8562","Neil Rawles"
"n8563","Emil Ben-Shimon"
"n8564","Laurent Cantet"
"n8565","Michael Apted"
"n8566","Victoria Bromley"
"n8567","George Mendeluk"
"n8569","Peter Foott"
"n8570","Sze Yu Lau"
"n8571","Peter Svatek"
"n8572","Saheed Arafath"
"n8573","Charlotte Zwerin"
"n8574","David Shisgall"
"n8577","Derek Hui"
"n8578","Wim Bonte"
"n8579","Raam Reddy"
"n8580","Bin Bunluerit"
"n8581","Taika Waititi"
"n8582","Sam Liu"
"n8583","Benjamin Ross"
"n8584","Stephen Hopkins"
"n8585","Johnnie To"
"n8586","Mohamed Hamdy"
"n8587","Jordan Ross"
"n8588","William Wyler"
"n8588","John Sturges"
"n8590","Li Jun"
"n8591","Aditya Kripalani"
"n8592","Sameer Vidwans"
"n8595","Steve Loter"
"n8596","Sonny Marler"
"n8598","Edward Ellis"
"n8598","Flor Salcedo"
"n8598","Aaron Woolf"
"n8599","Beeban Kidron"
"n8600","Michael Cumming"
"n8602","Kyoko Miyake"
"n8603","Phil Roman"
"n8604","Roger Spottiswoode"
"n8607","Buddhadev Dasgupta"
"n8608","Maria Ripoll"
"n8609","Warren P. Sonoda"
"n8611","Daniel Benmayor"
"n8612","Madhur Bhandarkar"
"n8613","Sukum Maetawanitch"
"n8614","Sang-Ho Yeon"
"n8615","Danny Boyle"
"n8616","Jeffrey Nachmanoff"
"n8617","Wally Pfister"
"n8618","Stephen Daldry"
"n8619","Richard Bates Jr."
"n8620","Sam Hobkinson"
"n8621","Jon Reiner"
"n8621","Brad Rothschild"
"n8622","Ron Underwood"
"n8623","S.S. Wilson"
"n8624","Brent Maddock"
"n8625","S.S. Wilson"
"n8626","Don Michael Paul"
"n8627","Don Michael Paul"
"n8628","Adam Smith"
"n8629","Shyam Benegal"
"n8630","Mukul Anand"
"n8631","Jitender Pawar"
"n8632","Nicholas Zeig-Owens"
"n8633","Shaul Schwarz"
"n8633","Christina Clusiau"
"n8635","Tekin Girgin"
"n8636","Henry Hathaway"
"n8637","Preston A. Whitmore Ii"
"n8638","Jay Roach"
"n8639","Eli Craig"
"n8640","Chandrakant Kulkarni"
"n8641","Frank Capra"
"n8641","John Huston"
"n8641","Hugh Stewart"
"n8642","David Soren"
"n8643","Kevin Smith"
"n8644","Hidetaka Inazuka"
"n8646","Buz Wallick"
"n8649","Gary Young"
"n8650","Kim Nguyen"
"n8651","Susan Lambert"
"n8651","Stefan Moore"
"n8652","James Toback"
"n8653","Anurag Kashyap"
"n8655","Benedict Andrews"
"n8656","Paul Feig"
"n8657","Michael Mazzola"
"n8658","Chris Burkard"
"n8659","Jonathan Glazer"
"n8660","Erik Canuel"
"n8661","John Ford"
"n8662","Paul Andrew Williams"
"n8663","Sanjay Patel"
"n8664","Sherif Mandour"
"n8665","Jason Reitman"
"n8666","Pradeep Verma"
"n8667","Mohamed Hamdy"
"n8668","Mario Van Peebles"
"n8669","James Mcteigue"
"n8671","Pete Travis"
"n8672","Ram Gopal Varma"
"n8673","Ashu Trikha"
"n8674","Amanda Micheli"
"n8675","Gurinder Chadha"
"n8676","Brandon Dickerson"
"n8677","David L.G. Hughes"
"n8678","Harvey Lilley"
"n8679","Gary Michael Schultz"
"n8681","P.T. Kunju Muhammad"
"n8682","Ganesh Kadam"
"n8683","Yılmaz Erdoğan"
"n8684","Kushal Srivastava"
"n8686","Ed Lilly"
"n8687","Bilal Lashari"
"n8688","Param Gill"
"n8689","Anu Menon"
"n8690","Rob Mckittrick"
"n8692","Robin Swicord"
"n8693","Marc Francis"
"n8693","Max Pugh"
"n8694","Alex Smith"
"n8694","Andrew J. Smith"
"n8695","Philip G. Atwell"
"n8696","Faraz Haider"
"n8697","Steven Spielberg"
"n8698","John Michael Mcdonagh"
"n8699","Hadi El Bagoury"
"n8700","Jack Zagha Kababie"
"n8702","Marina Zenovich"
"n8703","Tiffanie Hsu"
"n8704","Max Joseph"
"n8705","Chris Stokes"
"n8706","David Serrano"
"n8707","Jeremiah Zagar"
"n8708","Greg Macgillivray"
"n8709","Alejandro Agresti"
"n8710","Antoni Krauze"
"n8712","Chi Fat Chan"
"n8714","Ashish R. Mohan"
"n8715","Stephen Donnelly"
"n8715","Olly Reid"
"n8715","Jun Falkenstein"
"n8716","Abel Ferrara"
"n8717","Trevor Ryan"
"n8718","Stanisław Różewicz"
"n8719","Michael Fahey"
"n8720","Huang Lei"
"n8723","Robert Zemeckis"
"n8724","Rebecca Harrison"
"n8725","Josh Mendoza"
"n8726","Rudy Soedjarwo"
"n8726","Riri Riza"
"n8728","Ritu Sarin"
"n8728","Tenzing Sonam"
"n8729","Heidi Brandenburg"
"n8729","Mathew Orzel"
"n8730","Marek Kanievska"
"n8731","Scott Zabielski"
"n8732","Noah Baumbach"
"n8733","Paul Raschid"
"n8734","Benjamin Turner"
"n8735","Drew Stone"
"n8736","Martin Scorsese"
"n8738","Milla Harrison-Hansley"
"n8738","Alicky Sussman"
"n8739","Dhruv Dhawan"
"n8740","Frank Capra"
"n8740","Anatole Litvak"
"n8743","Barry Sonnenfeld"
"n8744","Paul Dano"
"n8745","Morgan Matthews"
"n8746","Mel Stuart"
"n8747","Pascale Lamche"
"n8749","John Duigan"
"n8751","Debra Granik"
"n8752","Zach Braff"
"n8753","Theo Davies"
"n8754","Adrian Murray"
"n8755","Bart Freundlich"
"n8757","Barak Goodman"
"n8758","Oliver Stone"
"n8760","Storm Theunissen"
"n8761","David Guy Levy"
"n8762","Yasir Nawaz"
"n8763","Mikhil Musale"
"n8764","John Huston"
"n8765","Lawrence Kasdan"
"n8766","Jovanka Vuckovic"
"n8766","Annie Clark"
"n8766","Roxanne Benjamin"
"n8767","Rob Cohen"
"n8768","Lee Tamahori"
"n8769","Alfonso Cuarón"
"n8770","N. Chandra"
"n8771","Subhash Ghai"
"n8772","Ksshitij Chaudhary"
"n8773","Sangeeth Sivan"
"n8774","Kedar Shinde"
"n8775","Abu Bakr Shawky"
"n8777","Christian De Vita"
"n8778","Saratswadee Wongsomphet"
"n8779","Saratswadee Wongsomphet"
"n8780","Kirati Nakintanon"
"n8782","Mark Risley"
"n8783","Kevin Smith"
"n8787","James Brown"
"n8788","Kenny Young"
"n8789","Ivona Juka"
"n8790","Cathy Garcia-Molina"
"n8791","Dennis Dugan"
"n8792","Jason Reitman"
"n8793","Mu Chu"
"n8794","Raja Gosnell"
"n8795","Mohamed Diab"
