airport_id,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,URL
"DSV","small_airport","Dansville Municipal Airport",42.5709,-77.7131,662,"NA","US","US-NY","Dansville","https://airportcod.es/#airport/DSV"
"DTA","small_airport","Delta Municipal Airport",39.3806,-112.508,4759,"NA","US","US-UT","Delta","https://airportcod.es/#airport/DTA"
"DTL","small_airport","Detroit Lakes Airport - Wething Field",46.8252,-95.8857,1397,"NA","US","US-MN","Detroit Lakes","https://airportcod.es/#airport/DTL"
"DTN","small_airport","Shreveport Downtown Airport",32.5402,-93.745,179,"NA","US","US-LA","Shreveport","https://airportcod.es/#airport/DTN"
"DSI","small_airport","Destin Executive Airport",30.4001,-86.4715,23,"NA","US","US-FL","Destin","https://airportcod.es/#airport/DSI"
"DUA","small_airport","Eaker Field",33.9423,-96.3945,699,"NA","US","US-OK","Durant","https://airportcod.es/#airport/DUA"
"DUC","small_airport","Halliburton Field",34.4709,-97.9599,1114,"NA","US","US-OK","Duncan","https://airportcod.es/#airport/DUC"
"DVL","small_airport","Devils Lake Regional Airport",48.1142,-98.9088,1456,"NA","US","US-ND","Devils Lake","https://airportcod.es/#airport/DVL"
"DVN","small_airport","Davenport Municipal Airport",41.6103,-90.5883,751,"NA","US","US-IA","Davenport","https://airportcod.es/#airport/DVN"
"NSL","small_airport","Slayton Municipal Airport",43.9868,-95.7826,1623,"NA","US","US-MN","Slayton","https://airportcod.es/#airport/NSL"
"DVT","small_airport","Phoenix Deer Valley Airport",33.6883,-112.083,1478,"NA","US","US-AZ","Phoenix","https://airportcod.es/#airport/DVT"
"DWH","small_airport","David Wayne Hooks Memorial Airport",30.0618,-95.5528,152,"NA","US","US-TX","Houston","https://airportcod.es/#airport/DWH"
"DXR","small_airport","Danbury Municipal Airport",41.3715,-73.4822,458,"NA","US","US-CT","Danbury","https://airportcod.es/#airport/DXR"
"DYL","small_airport","Doylestown Airport",40.333,-75.1223,394,"NA","US","US-PA","Doylestown","https://airportcod.es/#airport/DYL"
"MIF","small_airport","Roy Hurd Memorial Airport",31.5825,-102.909,2615,"NA","US","US-TX","Monahans","https://airportcod.es/#airport/MIF"
"CCG","small_airport","Crane County Airport",31.4151,-102.363,2552,"NA","US","US-TX","Crane","https://airportcod.es/#airport/CCG"
"ESO","small_airport","Ohkay Owingeh Airport",36.03,-106.046,5790,"NA","US","US-NM","Espanola","https://airportcod.es/#airport/ESO"
"WTR","small_airport","Whiteriver Airport",33.8125,-109.987,5153,"NA","US","US-AZ","Whiteriver","https://airportcod.es/#airport/WTR"
"ALE","small_airport","Alpine Casparis Municipal Airport",30.3842,-103.684,4515,"NA","US","US-TX","Alpine","https://airportcod.es/#airport/ALE"
"BGT","small_airport","Bagdad Airport",34.5959,-113.17,4183,"NA","US","US-AZ","Bagdad","https://airportcod.es/#airport/BGT"
"EAN","small_airport","Phifer Airfield",42.0555,-104.929,4776,"NA","US","US-WY","Wheatland","https://airportcod.es/#airport/EAN"
"EAR","small_airport","Kearney Regional Airport",40.727,-99.0068,2131,"NA","US","US-NE","Kearney","https://airportcod.es/#airport/EAR"
"EBS","small_airport","Webster City Municipal Airport",42.4366,-93.8689,1122,"NA","US","US-IA","Webster City","https://airportcod.es/#airport/EBS"
"ECS","small_airport","Mondell Field",43.8854,-104.318,4174,"NA","US","US-WY","Newcastle","https://airportcod.es/#airport/ECS"
"EDE","small_airport","Northeastern Regional Airport",36.0277,-76.5671,20,"NA","US","US-NC","Edenton","https://airportcod.es/#airport/EDE"
"ETS","small_airport","Enterprise Municipal Airport",31.2997,-85.8999,361,"NA","US","US-AL","Enterprise","https://airportcod.es/#airport/ETS"
"EFK","small_airport","Northeast Kingdom International Airport",44.8888,-72.2292,930,"NA","US","US-VT","Newport","https://airportcod.es/#airport/EFK"
"RGR","small_airport","Ranger Municipal Airport",32.4526,-98.6828,1470,"NA","US","US-TX","Ranger","https://airportcod.es/#airport/RGR"
"EFW","small_airport","Jefferson Municipal Airport",42.0102,-94.3426,1044,"NA","US","US-IA","Jefferson","https://airportcod.es/#airport/EFW"
"EGV","small_airport","Eagle River Union Airport",45.9323,-89.2683,1642,"NA","US","US-WI","Eagle River","https://airportcod.es/#airport/EGV"
"EKI","small_airport","Elkhart Municipal Airport",41.7194,-86.0032,778,"NA","US","US-IN","Elkhart","https://airportcod.es/#airport/EKI"
"EKX","small_airport","Addington Field",37.686,-85.925,775,"NA","US","US-KY","Elizabethtown","https://airportcod.es/#airport/EKX"
"ELA","small_airport","Eagle Lake Airport",29.6006,-96.3219,184,"NA","US","US-TX","Eagle Lake","https://airportcod.es/#airport/ELA"
"ELK","small_airport","Elk City Regional Business Airport",35.4308,-99.3943,2013,"NA","US","US-OK","Elk City","https://airportcod.es/#airport/ELK"
"ELN","small_airport","Bowers Field",47.033,-120.531,1764,"NA","US","US-WA","Ellensburg","https://airportcod.es/#airport/ELN"
"ELZ","small_airport","Wellsville Municipal Arpt,Tarantine Field",42.1095,-77.99,2124,"NA","US","US-NY","Wellsville","https://airportcod.es/#airport/ELZ"
"EMM","small_airport","Kemmerer Municipal Airport",41.8241,-110.557,7285,"NA","US","US-WY","Kemmerer","https://airportcod.es/#airport/EMM"
"EMP","small_airport","Emporia Municipal Airport",38.3321,-96.1912,1208,"NA","US","US-KS","Emporia","https://airportcod.es/#airport/EMP"
"ENL","small_airport","Centralia Municipal Airport",38.5151,-89.0911,534,"NA","US","US-IL","Centralia","https://airportcod.es/#airport/ENL"
"EOK","small_airport","Keokuk Municipal Airport",40.4599,-91.4285,671,"NA","US","US-IA","Keokuk","https://airportcod.es/#airport/EOK"
"EPH","small_airport","Ephrata Municipal Airport",47.3076,-119.516,1276,"NA","US","US-WA","Ephrata","https://airportcod.es/#airport/EPH"
"EDK","small_airport","Captain Jack Thomas El Dorado Airport",37.7741,-96.8176,1378,"NA","US","US-KS","El Dorado","https://airportcod.es/#airport/EDK"
"ERR","small_airport","Errol Airport",44.7925,-71.1642,1245,"NA","US","US-NH","Errol","https://airportcod.es/#airport/ERR"
"ERV","small_airport","Kerrville Municipal Louis Schreiner Field",29.9767,-99.0857,1617,"NA","US","US-TX","Kerrville","https://airportcod.es/#airport/ERV"
"ESC","small_airport","Delta County Airport",45.7227,-87.0937,609,"NA","US","US-MI","Escanaba","https://airportcod.es/#airport/ESC"
"ESN","small_airport","Easton Newnam Field",38.8042,-76.069,72,"NA","US","US-MD","Easton","https://airportcod.es/#airport/ESN"
"EST","small_airport","Estherville Municipal Airport",43.4074,-94.7464,1319,"NA","US","US-IA","Estherville","https://airportcod.es/#airport/EST"
"ESW","small_airport","Easton State Airport",47.2542,-121.186,2226,"NA","US","US-WA","Easton","https://airportcod.es/#airport/ESW"
"ETB","small_airport","West Bend Municipal Airport",43.4222,-88.1279,887,"NA","US","US-WI","West Bend","https://airportcod.es/#airport/ETB"
"LUP","small_airport","Kalaupapa Airport",21.211,-156.974,24,"NA","US","US-HI","Kalaupapa","https://airportcod.es/#airport/LUP"
"PAK","small_airport","Port Allen Airport",21.8969,-159.603,24,"NA","US","US-HI","Hanapepe","https://airportcod.es/#airport/PAK"
"HCC","small_airport","Columbia County Airport",42.2913,-73.7103,198,"NA","US","US-NY","Hudson","https://airportcod.es/#airport/HCC"
"AHD","small_airport","Ardmore Downtown Executive Airport",34.147,-97.1227,844,"NA","US","US-OK","Ardmore","https://airportcod.es/#airport/AHD"
"GCW","small_airport","Grand Canyon West Airport",35.9904,-113.816,4825,"NA","US","US-AZ","Peach Springs","https://airportcod.es/#airport/GCW"
"CNE","small_airport","Fremont County Airport",38.428,-105.106,5439,"NA","US","US-CO","Ca̱on City","https://airportcod.es/#airport/CNE"
"COP","small_airport","Cooperstown-Westville Airport",42.6292,-74.891,1260,"NA","US","US-NY","Cooperstown","https://airportcod.es/#airport/COP"
"IRB","small_airport","Iraan Municipal Airport",30.9057,-101.892,2200,"NA","US","US-TX","Iraan","https://airportcod.es/#airport/IRB"
"CHZ","small_airport","Chiloquin State Airport",42.57944,-121.8791,4217,"NA","US","US-OR","Chiloquin","https://airportcod.es/#airport/CHZ"
"LTW","small_airport","St. Mary's County Regional Airport",38.3154,-76.5501,142,"NA","US","US-MD","Leonardtown","https://airportcod.es/#airport/LTW"
"AHF","small_airport","Arapahoe Municipal Airport",40.3395,-99.9065,2270,"NA","US","US-NE","Arapahoe","https://airportcod.es/#airport/AHF"
"PCT","small_airport","Princeton Airport",40.3992,-74.6589,128,"NA","US","US-NJ","Princeton/Rocky Hill","https://airportcod.es/#airport/PCT"
"CTO","small_airport","Calverton Executive Airpark",40.9151,-72.7919,75,"NA","US","US-NY","Calverton","https://airportcod.es/#airport/CTO"
"NRI","small_airport","Grand Lake Regional Airport",36.5776,-94.8619,792,"NA","US","US-OK","Afton","https://airportcod.es/#airport/NRI"
"GTP","small_airport","Grants Pass Airport",42.5101,-123.388,1126,"NA","US","US-OR","Grants Pass","https://airportcod.es/#airport/GTP"
"NLE","small_airport","Jerry Tyler Memorial Airport",41.8359,-86.2252,750,"NA","US","US-MI","Niles","https://airportcod.es/#airport/NLE"
"GCD","small_airport","Grand Coulee Dam Airport",47.922,-119.083,1588,"NA","US","US-WA","Electric City","https://airportcod.es/#airport/GCD"
"VLE","small_airport","Valle Airport",35.6506,-112.148,5999,"NA","US","US-AZ","Grand Canyon","https://airportcod.es/#airport/VLE"
"FPY","small_airport","Perry-Foley Airport",30.0693,-83.5806,44,"NA","US","US-FL","Perry","https://airportcod.es/#airport/FPY"
"NTJ","small_airport","Manti-Ephraim Airport",39.3291,-111.615,5500,"NA","US","US-UT","Manti","https://airportcod.es/#airport/NTJ"
"SBO","small_airport","Salina Gunnison Airport",39.0291,-111.838,5159,"NA","US","US-UT","Salina","https://airportcod.es/#airport/SBO"
"JVI","small_airport","Central Jersey Regional Airport",40.5244,-74.5984,86,"NA","US","US-NJ","Manville","https://airportcod.es/#airport/JVI"
"UCE","small_airport","Eunice Airport",30.4663,-92.4238,42,"NA","US","US-LA","Eunice","https://airportcod.es/#airport/UCE"
"GOL","small_airport","Gold Beach Municipal Airport",42.4134,-124.424,20,"NA","US","US-OR","Gold Beach","https://airportcod.es/#airport/GOL"
"KKT","small_airport","Kentland Municipal Airport",40.7587,-87.4282,698,"NA","US","US-IN","Kentland","https://airportcod.es/#airport/KKT"
"PRW","small_airport","Prentice Airport",45.543,-90.2793,1578,"NA","US","US-WI","Prentice","https://airportcod.es/#airport/PRW"
"EGP","small_airport","Maverick County Memorial International Airport",28.8572,-100.512,887,"NA","US","US-TX","Eagle Pass","https://airportcod.es/#airport/EGP"
"BLD","small_airport","Boulder City Municipal Airport",35.9475,-114.861,2201,"NA","US","US-NV","Boulder City","https://airportcod.es/#airport/BLD"
"MFH","small_airport","Mesquite Airport",36.835,-114.055,1978,"NA","US","US-NV","Mesquite","https://airportcod.es/#airport/MFH"
"ECA","small_airport","Iosco County Airport",44.3128,-83.4223,606,"NA","US","US-MI","East Tawas","https://airportcod.es/#airport/ECA"
"FMU","small_airport","Florence Municipal Airport",43.9828,-124.111,51,"NA","US","US-OR","Florence","https://airportcod.es/#airport/FMU"
"OTS","small_airport","Anacortes Airport",48.499,-122.662,241,"NA","US","US-WA","Anacortes","https://airportcod.es/#airport/OTS"
"ROL","small_airport","Roosevelt Municipal Airport",40.2783,-110.051,5172,"NA","US","US-UT","Roosevelt","https://airportcod.es/#airport/ROL"
"CTK","small_airport","Canton Municipal Airport",43.3089,-96.571,1290,"NA","US","US-SD","Canton","https://airportcod.es/#airport/CTK"
"WPO","small_airport","North Fork Valley Airport",38.8317,-107.646,5798,"NA","US","US-CO","Paonia","https://airportcod.es/#airport/WPO"
"ATE","small_airport","Antlers Municipal Airport",34.1926,-95.6499,575,"NA","US","US-OK","Antlers","https://airportcod.es/#airport/ATE"
"QWG","small_airport","Wilgrove Air Park",35.2138,-80.6701,799,"NA","US","US-NC","Charlotte","https://airportcod.es/#airport/QWG"
"ASQ","small_airport","Austin Airport",39.468,-117.195,5730,"NA","US","US-NV","Austin","https://airportcod.es/#airport/ASQ"
"AAF","small_airport","Apalachicola Regional Airport",29.7275,-85.0275,20,"NA","US","US-FL","Apalachicola","https://airportcod.es/#airport/AAF"
"ACB","small_airport","Antrim County Airport",44.9886,-85.1984,623,"NA","US","US-MI","Bellaire","https://airportcod.es/#airport/ACB"
"ADG","small_airport","Lenawee County Airport",41.8677,-84.0773,798,"NA","US","US-MI","Adrian","https://airportcod.es/#airport/ADG"
"ADT","small_airport","Ada Regional Airport",34.8043,-96.6713,1016,"NA","US","US-OK","Ada","https://airportcod.es/#airport/ADT"
"ADM","small_airport","Ardmore Municipal Airport",34.30301,-97.01963,777,"NA","US","US-OK","Ardmore","https://airportcod.es/#airport/ADM"
"ADS","small_airport","Addison Airport",32.9686,-96.8364,644,"NA","US","US-TX","Dallas","https://airportcod.es/#airport/ADS"
"AEL","small_airport","Albert Lea Municipal Airport",43.6815,-93.3672,1260,"NA","US","US-MN","Albert Lea","https://airportcod.es/#airport/AEL"
"AFF","small_airport","USAF Academy Airfield",38.9697,-104.813,6572,"NA","US","US-CO","Colorado Springs","https://airportcod.es/#airport/AFF"
"WSG","small_airport","Washington County Airport",40.1365,-80.2902,1184,"NA","US","US-PA","Washington","https://airportcod.es/#airport/WSG"
"AFN","small_airport","Jaffrey Airport Silver Ranch Airport",42.8051,-72.003,1040,"NA","US","US-NH","Jaffrey","https://airportcod.es/#airport/AFN"
"AFO","small_airport","Afton Municipal Airport",42.7112,-110.942,6221,"NA","US","US-WY","Afton","https://airportcod.es/#airport/AFO"
"AGO","small_airport","Ralph C Weiser Field",33.228,-93.217,319,"NA","US","US-AR","Magnolia","https://airportcod.es/#airport/AGO"
"AHH","small_airport","Amery Municipal Airport",45.2811,-92.3754,1088,"NA","US","US-WI","Amery","https://airportcod.es/#airport/AHH"
"AIA","small_airport","Alliance Municipal Airport",42.0532,-102.804,3931,"NA","US","US-NE","Alliance","https://airportcod.es/#airport/AIA"
"AID","small_airport","Anderson Municipal Darlington Field",40.1086,-85.613,919,"NA","US","US-IN","Anderson","https://airportcod.es/#airport/AID"
"AIK","small_airport","Aiken Regional Airport",33.6494,-81.685,528,"NA","US","US-SC","Aiken","https://airportcod.es/#airport/AIK"
"AIO","small_airport","Atlantic Municipal Airport",41.4073,-95.0469,1165,"NA","US","US-IA","Atlantic","https://airportcod.es/#airport/AIO"
"AIV","small_airport","George Downer Airport",33.1065,-88.1978,150,"NA","US","US-AL","Aliceville","https://airportcod.es/#airport/AIV"
"AIZ","small_airport","Lee C Fine Memorial Airport",38.096,-92.5495,869,"NA","US","US-MO","Kaiser Lake Ozark","https://airportcod.es/#airport/AIZ"
"AKO","small_airport","Colorado Plains Regional Airport",40.1756,-103.222,4714,"NA","US","US-CO","Akron","https://airportcod.es/#airport/AKO"
"ALX","small_airport","Thomas C Russell Field",32.9147,-85.963,686,"NA","US","US-AL","Alexander City","https://airportcod.es/#airport/ALX"
"AMN","small_airport","Gratiot Community Airport",43.3221,-84.688,754,"NA","US","US-MI","Alma","https://airportcod.es/#airport/AMN"
"AMW","small_airport","Ames Municipal Airport",41.992,-93.6218,956,"NA","US","US-IA","Ames","https://airportcod.es/#airport/AMW"
"SLT","small_airport","Salida Airport Harriett Alexander Field",38.5383,-106.049,7523,"NA","US","US-CO","Salida","https://airportcod.es/#airport/SLT"
"ANP","small_airport","Lee Airport",38.9429,-76.5684,34,"NA","US","US-MD","Annapolis","https://airportcod.es/#airport/ANP"
"ANQ","small_airport","Tri State Steuben County Airport",41.6397,-85.0835,995,"NA","US","US-IN","Angola","https://airportcod.es/#airport/ANQ"
"ANW","small_airport","Ainsworth Regional Airport",42.5792,-99.993,2589,"NA","US","US-NE","Ainsworth","https://airportcod.es/#airport/ANW"
"ANY","small_airport","Anthony Municipal Airport",37.1585,-98.0796,1340,"NA","US","US-KS","Anthony","https://airportcod.es/#airport/ANY"
"AOH","small_airport","Lima Allen County Airport",40.7069,-84.0267,975,"NA","US","US-OH","Lima","https://airportcod.es/#airport/AOH"
"APH","small_airport","A P Hill AAF (Fort A P Hill) Airport",38.0689,-77.3183,220,"NA","US","US-VA","Fort A. P. Hill","https://airportcod.es/#airport/APH"
"APT","small_airport","Marion County Brown Field",35.0607,-85.5853,641,"NA","US","US-TN","Jasper","https://airportcod.es/#airport/APT"
"ARB","small_airport","Ann Arbor Municipal Airport",42.223,-83.7456,839,"NA","US","US-MI","Ann Arbor","https://airportcod.es/#airport/ARB"
"ARG","small_airport","Walnut Ridge Regional Airport",36.12467,-90.92511,279,"NA","US","US-AR","Walnut Ridge","https://airportcod.es/#airport/ARG"
"WHT","small_airport","Wharton Regional Airport",29.2543,-96.1544,100,"NA","US","US-TX","Wharton","https://airportcod.es/#airport/WHT"
"AUZ","small_airport","Aurora Municipal Airport",41.7719,-88.4757,712,"NA","US","US-IL","Chicago/Aurora","https://airportcod.es/#airport/AUZ"
"ARV","small_airport","Lakeland-Noble F. Lee Memorial field",45.9279,-89.7309,1629,"NA","US","US-WI","Minocqua-Woodruff","https://airportcod.es/#airport/ARV"
"BFT","small_airport","Beaufort County Airport",32.4122,-80.6344,10,"NA","US","US-SC","Beaufort","https://airportcod.es/#airport/BFT"
"SPZ","small_airport","Springdale Municipal Airport",36.1764,-94.1193,1353,"NA","US","US-AR","Springdale","https://airportcod.es/#airport/SPZ"
