Date,Days - Current,Month,Year,Short Date,Mth-Day,Quarter In Year,Quarter,Month In Year,QuotesExists,Days-Last 12,Days-Last 20,Days-Last 30,Mths-Last 12,Mths-Last 13,Years-Current,Years-Last 2,Years-Last 4,Years-Last 5,Years-Last 7,Years-Last 9,Last YTD,Mths-Last  2,Mths-Current,Days-Last  5,Years-Last 3,Days-Last 10,Day In Year,Years-Initial,Mths-Initial
2006-07-12 00:00:00.000,"No","2006-07",2006,"06-07-12","07-12","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",193,"No","No"
2006-07-13 00:00:00.000,"No","2006-07",2006,"06-07-13","07-13","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",194,"No","No"
2006-07-14 00:00:00.000,"No","2006-07",2006,"06-07-14","07-14","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",195,"No","No"
2006-07-15 00:00:00.000,"No","2006-07",2006,"06-07-15","07-15","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",196,"No","No"
2006-07-16 00:00:00.000,"No","2006-07",2006,"06-07-16","07-16","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",197,"No","No"
2006-07-17 00:00:00.000,"No","2006-07",2006,"06-07-17","07-17","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",198,"No","No"
2006-07-18 00:00:00.000,"No","2006-07",2006,"06-07-18","07-18","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",199,"No","No"
2006-07-19 00:00:00.000,"No","2006-07",2006,"06-07-19","07-19","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",200,"No","No"
2006-07-20 00:00:00.000,"No","2006-07",2006,"06-07-20","07-20","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",201,"No","No"
2006-07-21 00:00:00.000,"No","2006-07",2006,"06-07-21","07-21","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",202,"No","No"
2006-07-22 00:00:00.000,"No","2006-07",2006,"06-07-22","07-22","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",203,"No","No"
2006-07-23 00:00:00.000,"No","2006-07",2006,"06-07-23","07-23","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",204,"No","No"
2006-07-24 00:00:00.000,"No","2006-07",2006,"06-07-24","07-24","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",205,"No","No"
2006-07-25 00:00:00.000,"No","2006-07",2006,"06-07-25","07-25","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",206,"No","No"
2006-07-26 00:00:00.000,"No","2006-07",2006,"06-07-26","07-26","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",207,"No","No"
2006-07-27 00:00:00.000,"No","2006-07",2006,"06-07-27","07-27","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",208,"No","No"
2006-07-28 00:00:00.000,"No","2006-07",2006,"06-07-28","07-28","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",209,"No","No"
2006-07-29 00:00:00.000,"No","2006-07",2006,"06-07-29","07-29","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",210,"No","No"
2006-07-30 00:00:00.000,"No","2006-07",2006,"06-07-30","07-30","Q3","2006-Q3",7,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",211,"No","No"
2006-07-31 00:00:00.000,"No","2006-07",2006,"06-07-31","07-31","Q3","2006-Q3",7,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",212,"No","No"
2006-08-01 00:00:00.000,"No","2006-08",2006,"06-08-01","08-01","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",213,"No","No"
2006-08-02 00:00:00.000,"No","2006-08",2006,"06-08-02","08-02","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",214,"No","No"
2006-08-03 00:00:00.000,"No","2006-08",2006,"06-08-03","08-03","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",215,"No","No"
2006-08-04 00:00:00.000,"No","2006-08",2006,"06-08-04","08-04","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",216,"No","No"
2006-08-05 00:00:00.000,"No","2006-08",2006,"06-08-05","08-05","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",217,"No","No"
2006-08-06 00:00:00.000,"No","2006-08",2006,"06-08-06","08-06","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",218,"No","No"
2006-08-07 00:00:00.000,"No","2006-08",2006,"06-08-07","08-07","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",219,"No","No"
2006-08-08 00:00:00.000,"No","2006-08",2006,"06-08-08","08-08","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",220,"No","No"
2006-08-09 00:00:00.000,"No","2006-08",2006,"06-08-09","08-09","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",221,"No","No"
2006-08-10 00:00:00.000,"No","2006-08",2006,"06-08-10","08-10","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",222,"No","No"
2006-08-11 00:00:00.000,"No","2006-08",2006,"06-08-11","08-11","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",223,"No","No"
2006-08-12 00:00:00.000,"No","2006-08",2006,"06-08-12","08-12","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",224,"No","No"
2006-08-13 00:00:00.000,"No","2006-08",2006,"06-08-13","08-13","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",225,"No","No"
2006-08-14 00:00:00.000,"No","2006-08",2006,"06-08-14","08-14","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",226,"No","No"
2006-08-15 00:00:00.000,"No","2006-08",2006,"06-08-15","08-15","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",227,"No","No"
2006-08-16 00:00:00.000,"No","2006-08",2006,"06-08-16","08-16","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",228,"No","No"
2006-08-17 00:00:00.000,"No","2006-08",2006,"06-08-17","08-17","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",229,"No","No"
2006-08-18 00:00:00.000,"No","2006-08",2006,"06-08-18","08-18","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",230,"No","No"
2006-08-19 00:00:00.000,"No","2006-08",2006,"06-08-19","08-19","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",231,"No","No"
2006-08-20 00:00:00.000,"No","2006-08",2006,"06-08-20","08-20","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",232,"No","No"
2006-08-21 00:00:00.000,"No","2006-08",2006,"06-08-21","08-21","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",233,"No","No"
2006-08-22 00:00:00.000,"No","2006-08",2006,"06-08-22","08-22","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",234,"No","No"
2006-08-23 00:00:00.000,"No","2006-08",2006,"06-08-23","08-23","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",235,"No","No"
2006-08-24 00:00:00.000,"No","2006-08",2006,"06-08-24","08-24","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",236,"No","No"
2006-08-25 00:00:00.000,"No","2006-08",2006,"06-08-25","08-25","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",237,"No","No"
2006-08-26 00:00:00.000,"No","2006-08",2006,"06-08-26","08-26","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",238,"No","No"
2006-08-27 00:00:00.000,"No","2006-08",2006,"06-08-27","08-27","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",239,"No","No"
2006-08-28 00:00:00.000,"No","2006-08",2006,"06-08-28","08-28","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",240,"No","No"
2006-08-29 00:00:00.000,"No","2006-08",2006,"06-08-29","08-29","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",241,"No","No"
2006-08-30 00:00:00.000,"No","2006-08",2006,"06-08-30","08-30","Q3","2006-Q3",8,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",242,"No","No"
2006-08-31 00:00:00.000,"No","2006-08",2006,"06-08-31","08-31","Q3","2006-Q3",8,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",243,"No","No"
2006-09-01 00:00:00.000,"No","2006-09",2006,"06-09-01","09-01","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",244,"No","No"
2006-09-02 00:00:00.000,"No","2006-09",2006,"06-09-02","09-02","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",245,"No","No"
2006-09-03 00:00:00.000,"No","2006-09",2006,"06-09-03","09-03","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",246,"No","No"
2006-09-04 00:00:00.000,"No","2006-09",2006,"06-09-04","09-04","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",247,"No","No"
2006-09-05 00:00:00.000,"No","2006-09",2006,"06-09-05","09-05","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",248,"No","No"
2006-09-06 00:00:00.000,"No","2006-09",2006,"06-09-06","09-06","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",249,"No","No"
2006-09-07 00:00:00.000,"No","2006-09",2006,"06-09-07","09-07","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",250,"No","No"
2006-09-08 00:00:00.000,"No","2006-09",2006,"06-09-08","09-08","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",251,"No","No"
2006-09-09 00:00:00.000,"No","2006-09",2006,"06-09-09","09-09","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",252,"No","No"
2006-09-10 00:00:00.000,"No","2006-09",2006,"06-09-10","09-10","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",253,"No","No"
2006-09-11 00:00:00.000,"No","2006-09",2006,"06-09-11","09-11","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",254,"No","No"
2006-09-12 00:00:00.000,"No","2006-09",2006,"06-09-12","09-12","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",255,"No","No"
2006-09-13 00:00:00.000,"No","2006-09",2006,"06-09-13","09-13","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",256,"No","No"
2006-09-14 00:00:00.000,"No","2006-09",2006,"06-09-14","09-14","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",257,"No","No"
2006-09-15 00:00:00.000,"No","2006-09",2006,"06-09-15","09-15","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",258,"No","No"
2006-09-16 00:00:00.000,"No","2006-09",2006,"06-09-16","09-16","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",259,"No","No"
2006-09-17 00:00:00.000,"No","2006-09",2006,"06-09-17","09-17","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",260,"No","No"
2006-09-18 00:00:00.000,"No","2006-09",2006,"06-09-18","09-18","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",261,"No","No"
2006-09-19 00:00:00.000,"No","2006-09",2006,"06-09-19","09-19","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",262,"No","No"
2006-09-20 00:00:00.000,"No","2006-09",2006,"06-09-20","09-20","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",263,"No","No"
2006-09-21 00:00:00.000,"No","2006-09",2006,"06-09-21","09-21","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",264,"No","No"
2006-09-22 00:00:00.000,"No","2006-09",2006,"06-09-22","09-22","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",265,"No","No"
2006-09-23 00:00:00.000,"No","2006-09",2006,"06-09-23","09-23","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",266,"No","No"
2006-09-24 00:00:00.000,"No","2006-09",2006,"06-09-24","09-24","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",267,"No","No"
2006-09-25 00:00:00.000,"No","2006-09",2006,"06-09-25","09-25","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",268,"No","No"
2006-09-26 00:00:00.000,"No","2006-09",2006,"06-09-26","09-26","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",269,"No","No"
2006-09-27 00:00:00.000,"No","2006-09",2006,"06-09-27","09-27","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",270,"No","No"
2006-09-28 00:00:00.000,"No","2006-09",2006,"06-09-28","09-28","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",271,"No","No"
2006-09-29 00:00:00.000,"No","2006-09",2006,"06-09-29","09-29","Q3","2006-Q3",9,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",272,"No","No"
2006-09-30 00:00:00.000,"No","2006-09",2006,"06-09-30","09-30","Q3","2006-Q3",9,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",273,"No","No"
2006-10-01 00:00:00.000,"No","2006-10",2006,"06-10-01","10-01","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",274,"No","No"
2006-10-02 00:00:00.000,"No","2006-10",2006,"06-10-02","10-02","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",275,"No","No"
2006-10-03 00:00:00.000,"No","2006-10",2006,"06-10-03","10-03","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",276,"No","No"
2006-10-04 00:00:00.000,"No","2006-10",2006,"06-10-04","10-04","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",277,"No","No"
2006-10-05 00:00:00.000,"No","2006-10",2006,"06-10-05","10-05","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",278,"No","No"
2006-10-06 00:00:00.000,"No","2006-10",2006,"06-10-06","10-06","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",279,"No","No"
2006-10-07 00:00:00.000,"No","2006-10",2006,"06-10-07","10-07","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",280,"No","No"
2006-10-08 00:00:00.000,"No","2006-10",2006,"06-10-08","10-08","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",281,"No","No"
2006-10-09 00:00:00.000,"No","2006-10",2006,"06-10-09","10-09","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",282,"No","No"
2006-10-10 00:00:00.000,"No","2006-10",2006,"06-10-10","10-10","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",283,"No","No"
2006-10-11 00:00:00.000,"No","2006-10",2006,"06-10-11","10-11","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",284,"No","No"
2006-10-12 00:00:00.000,"No","2006-10",2006,"06-10-12","10-12","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",285,"No","No"
2006-10-13 00:00:00.000,"No","2006-10",2006,"06-10-13","10-13","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",286,"No","No"
2006-10-14 00:00:00.000,"No","2006-10",2006,"06-10-14","10-14","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",287,"No","No"
2006-10-15 00:00:00.000,"No","2006-10",2006,"06-10-15","10-15","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",288,"No","No"
2006-10-16 00:00:00.000,"No","2006-10",2006,"06-10-16","10-16","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",289,"No","No"
2006-10-17 00:00:00.000,"No","2006-10",2006,"06-10-17","10-17","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",290,"No","No"
2006-10-18 00:00:00.000,"No","2006-10",2006,"06-10-18","10-18","Q4","2006-Q4",10,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",291,"No","No"
