DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,SpanishDayNameOfWeek,FrenchDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,SpanishMonthName,FrenchMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester
20081204,2008-12-04 00:00:00.000,5,"Thursday","Jueves","Jeudi",4,339,49,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081205,2008-12-05 00:00:00.000,6,"Friday","Viernes","Vendredi",5,340,49,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081206,2008-12-06 00:00:00.000,7,"Saturday","Sábado","Samedi",6,341,49,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081207,2008-12-07 00:00:00.000,1,"Sunday","Domingo","Dimanche",7,342,50,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081208,2008-12-08 00:00:00.000,2,"Monday","Lunes","Lundi",8,343,50,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081209,2008-12-09 00:00:00.000,3,"Tuesday","Martes","Mardi",9,344,50,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081210,2008-12-10 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",10,345,50,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081211,2008-12-11 00:00:00.000,5,"Thursday","Jueves","Jeudi",11,346,50,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081212,2008-12-12 00:00:00.000,6,"Friday","Viernes","Vendredi",12,347,50,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081213,2008-12-13 00:00:00.000,7,"Saturday","Sábado","Samedi",13,348,50,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081214,2008-12-14 00:00:00.000,1,"Sunday","Domingo","Dimanche",14,349,51,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081215,2008-12-15 00:00:00.000,2,"Monday","Lunes","Lundi",15,350,51,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081216,2008-12-16 00:00:00.000,3,"Tuesday","Martes","Mardi",16,351,51,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081217,2008-12-17 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",17,352,51,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081218,2008-12-18 00:00:00.000,5,"Thursday","Jueves","Jeudi",18,353,51,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081219,2008-12-19 00:00:00.000,6,"Friday","Viernes","Vendredi",19,354,51,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081220,2008-12-20 00:00:00.000,7,"Saturday","Sábado","Samedi",20,355,51,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081221,2008-12-21 00:00:00.000,1,"Sunday","Domingo","Dimanche",21,356,52,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081222,2008-12-22 00:00:00.000,2,"Monday","Lunes","Lundi",22,357,52,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081223,2008-12-23 00:00:00.000,3,"Tuesday","Martes","Mardi",23,358,52,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081224,2008-12-24 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",24,359,52,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081225,2008-12-25 00:00:00.000,5,"Thursday","Jueves","Jeudi",25,360,52,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081226,2008-12-26 00:00:00.000,6,"Friday","Viernes","Vendredi",26,361,52,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081227,2008-12-27 00:00:00.000,7,"Saturday","Sábado","Samedi",27,362,52,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081228,2008-12-28 00:00:00.000,1,"Sunday","Domingo","Dimanche",28,363,53,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081229,2008-12-29 00:00:00.000,2,"Monday","Lunes","Lundi",29,364,53,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081230,2008-12-30 00:00:00.000,3,"Tuesday","Martes","Mardi",30,365,53,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20081231,2008-12-31 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",31,366,53,"December","Diciembre","Décembre",12,4,2008,2,2,2009,1
20120701,2012-07-01 00:00:00.000,1,"Sunday","Domingo","Dimanche",1,183,27,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120702,2012-07-02 00:00:00.000,2,"Monday","Lunes","Lundi",2,184,27,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120703,2012-07-03 00:00:00.000,3,"Tuesday","Martes","Mardi",3,185,27,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120704,2012-07-04 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",4,186,27,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120705,2012-07-05 00:00:00.000,5,"Thursday","Jueves","Jeudi",5,187,27,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120706,2012-07-06 00:00:00.000,6,"Friday","Viernes","Vendredi",6,188,27,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120707,2012-07-07 00:00:00.000,7,"Saturday","Sábado","Samedi",7,189,27,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120708,2012-07-08 00:00:00.000,1,"Sunday","Domingo","Dimanche",8,190,28,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120709,2012-07-09 00:00:00.000,2,"Monday","Lunes","Lundi",9,191,28,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120710,2012-07-10 00:00:00.000,3,"Tuesday","Martes","Mardi",10,192,28,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120711,2012-07-11 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",11,193,28,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120712,2012-07-12 00:00:00.000,5,"Thursday","Jueves","Jeudi",12,194,28,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120713,2012-07-13 00:00:00.000,6,"Friday","Viernes","Vendredi",13,195,28,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120714,2012-07-14 00:00:00.000,7,"Saturday","Sábado","Samedi",14,196,28,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120715,2012-07-15 00:00:00.000,1,"Sunday","Domingo","Dimanche",15,197,29,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120716,2012-07-16 00:00:00.000,2,"Monday","Lunes","Lundi",16,198,29,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120717,2012-07-17 00:00:00.000,3,"Tuesday","Martes","Mardi",17,199,29,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120718,2012-07-18 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",18,200,29,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120719,2012-07-19 00:00:00.000,5,"Thursday","Jueves","Jeudi",19,201,29,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120720,2012-07-20 00:00:00.000,6,"Friday","Viernes","Vendredi",20,202,29,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120721,2012-07-21 00:00:00.000,7,"Saturday","Sábado","Samedi",21,203,29,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120722,2012-07-22 00:00:00.000,1,"Sunday","Domingo","Dimanche",22,204,30,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120723,2012-07-23 00:00:00.000,2,"Monday","Lunes","Lundi",23,205,30,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120724,2012-07-24 00:00:00.000,3,"Tuesday","Martes","Mardi",24,206,30,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120725,2012-07-25 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",25,207,30,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120726,2012-07-26 00:00:00.000,5,"Thursday","Jueves","Jeudi",26,208,30,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120727,2012-07-27 00:00:00.000,6,"Friday","Viernes","Vendredi",27,209,30,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120728,2012-07-28 00:00:00.000,7,"Saturday","Sábado","Samedi",28,210,30,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120729,2012-07-29 00:00:00.000,1,"Sunday","Domingo","Dimanche",29,211,31,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120730,2012-07-30 00:00:00.000,2,"Monday","Lunes","Lundi",30,212,31,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120731,2012-07-31 00:00:00.000,3,"Tuesday","Martes","Mardi",31,213,31,"July","Julio","Juillet",7,3,2012,2,1,2012,1
20120801,2012-08-01 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",1,214,31,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120802,2012-08-02 00:00:00.000,5,"Thursday","Jueves","Jeudi",2,215,31,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120803,2012-08-03 00:00:00.000,6,"Friday","Viernes","Vendredi",3,216,31,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120804,2012-08-04 00:00:00.000,7,"Saturday","Sábado","Samedi",4,217,31,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120805,2012-08-05 00:00:00.000,1,"Sunday","Domingo","Dimanche",5,218,32,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120806,2012-08-06 00:00:00.000,2,"Monday","Lunes","Lundi",6,219,32,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120807,2012-08-07 00:00:00.000,3,"Tuesday","Martes","Mardi",7,220,32,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120808,2012-08-08 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",8,221,32,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120809,2012-08-09 00:00:00.000,5,"Thursday","Jueves","Jeudi",9,222,32,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120810,2012-08-10 00:00:00.000,6,"Friday","Viernes","Vendredi",10,223,32,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120811,2012-08-11 00:00:00.000,7,"Saturday","Sábado","Samedi",11,224,32,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120812,2012-08-12 00:00:00.000,1,"Sunday","Domingo","Dimanche",12,225,33,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120813,2012-08-13 00:00:00.000,2,"Monday","Lunes","Lundi",13,226,33,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120814,2012-08-14 00:00:00.000,3,"Tuesday","Martes","Mardi",14,227,33,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120815,2012-08-15 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",15,228,33,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120816,2012-08-16 00:00:00.000,5,"Thursday","Jueves","Jeudi",16,229,33,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120817,2012-08-17 00:00:00.000,6,"Friday","Viernes","Vendredi",17,230,33,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120818,2012-08-18 00:00:00.000,7,"Saturday","Sábado","Samedi",18,231,33,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120819,2012-08-19 00:00:00.000,1,"Sunday","Domingo","Dimanche",19,232,34,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120820,2012-08-20 00:00:00.000,2,"Monday","Lunes","Lundi",20,233,34,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120821,2012-08-21 00:00:00.000,3,"Tuesday","Martes","Mardi",21,234,34,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120822,2012-08-22 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",22,235,34,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120823,2012-08-23 00:00:00.000,5,"Thursday","Jueves","Jeudi",23,236,34,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120824,2012-08-24 00:00:00.000,6,"Friday","Viernes","Vendredi",24,237,34,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120825,2012-08-25 00:00:00.000,7,"Saturday","Sábado","Samedi",25,238,34,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120826,2012-08-26 00:00:00.000,1,"Sunday","Domingo","Dimanche",26,239,35,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120827,2012-08-27 00:00:00.000,2,"Monday","Lunes","Lundi",27,240,35,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120828,2012-08-28 00:00:00.000,3,"Tuesday","Martes","Mardi",28,241,35,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120829,2012-08-29 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",29,242,35,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120830,2012-08-30 00:00:00.000,5,"Thursday","Jueves","Jeudi",30,243,35,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120831,2012-08-31 00:00:00.000,6,"Friday","Viernes","Vendredi",31,244,35,"August","Agosto","Août",8,3,2012,2,1,2012,1
20120901,2012-09-01 00:00:00.000,7,"Saturday","Sábado","Samedi",1,245,35,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120902,2012-09-02 00:00:00.000,1,"Sunday","Domingo","Dimanche",2,246,36,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120903,2012-09-03 00:00:00.000,2,"Monday","Lunes","Lundi",3,247,36,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120904,2012-09-04 00:00:00.000,3,"Tuesday","Martes","Mardi",4,248,36,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120905,2012-09-05 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",5,249,36,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120906,2012-09-06 00:00:00.000,5,"Thursday","Jueves","Jeudi",6,250,36,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120907,2012-09-07 00:00:00.000,6,"Friday","Viernes","Vendredi",7,251,36,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120908,2012-09-08 00:00:00.000,7,"Saturday","Sábado","Samedi",8,252,36,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120909,2012-09-09 00:00:00.000,1,"Sunday","Domingo","Dimanche",9,253,37,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120910,2012-09-10 00:00:00.000,2,"Monday","Lunes","Lundi",10,254,37,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120911,2012-09-11 00:00:00.000,3,"Tuesday","Martes","Mardi",11,255,37,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120912,2012-09-12 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",12,256,37,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120913,2012-09-13 00:00:00.000,5,"Thursday","Jueves","Jeudi",13,257,37,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120914,2012-09-14 00:00:00.000,6,"Friday","Viernes","Vendredi",14,258,37,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120915,2012-09-15 00:00:00.000,7,"Saturday","Sábado","Samedi",15,259,37,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120916,2012-09-16 00:00:00.000,1,"Sunday","Domingo","Dimanche",16,260,38,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120917,2012-09-17 00:00:00.000,2,"Monday","Lunes","Lundi",17,261,38,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120918,2012-09-18 00:00:00.000,3,"Tuesday","Martes","Mardi",18,262,38,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120919,2012-09-19 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",19,263,38,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120920,2012-09-20 00:00:00.000,5,"Thursday","Jueves","Jeudi",20,264,38,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120921,2012-09-21 00:00:00.000,6,"Friday","Viernes","Vendredi",21,265,38,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120922,2012-09-22 00:00:00.000,7,"Saturday","Sábado","Samedi",22,266,38,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120923,2012-09-23 00:00:00.000,1,"Sunday","Domingo","Dimanche",23,267,39,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120924,2012-09-24 00:00:00.000,2,"Monday","Lunes","Lundi",24,268,39,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120925,2012-09-25 00:00:00.000,3,"Tuesday","Martes","Mardi",25,269,39,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120926,2012-09-26 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",26,270,39,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120927,2012-09-27 00:00:00.000,5,"Thursday","Jueves","Jeudi",27,271,39,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120928,2012-09-28 00:00:00.000,6,"Friday","Viernes","Vendredi",28,272,39,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120929,2012-09-29 00:00:00.000,7,"Saturday","Sábado","Samedi",29,273,39,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20120930,2012-09-30 00:00:00.000,1,"Sunday","Domingo","Dimanche",30,274,40,"September","Septiembre","Septembre",9,3,2012,2,1,2012,1
20121001,2012-10-01 00:00:00.000,2,"Monday","Lunes","Lundi",1,275,40,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121002,2012-10-02 00:00:00.000,3,"Tuesday","Martes","Mardi",2,276,40,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121003,2012-10-03 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",3,277,40,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121004,2012-10-04 00:00:00.000,5,"Thursday","Jueves","Jeudi",4,278,40,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121005,2012-10-05 00:00:00.000,6,"Friday","Viernes","Vendredi",5,279,40,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121006,2012-10-06 00:00:00.000,7,"Saturday","Sábado","Samedi",6,280,40,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121007,2012-10-07 00:00:00.000,1,"Sunday","Domingo","Dimanche",7,281,41,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121008,2012-10-08 00:00:00.000,2,"Monday","Lunes","Lundi",8,282,41,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121009,2012-10-09 00:00:00.000,3,"Tuesday","Martes","Mardi",9,283,41,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121010,2012-10-10 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",10,284,41,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121011,2012-10-11 00:00:00.000,5,"Thursday","Jueves","Jeudi",11,285,41,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121012,2012-10-12 00:00:00.000,6,"Friday","Viernes","Vendredi",12,286,41,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121013,2012-10-13 00:00:00.000,7,"Saturday","Sábado","Samedi",13,287,41,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121014,2012-10-14 00:00:00.000,1,"Sunday","Domingo","Dimanche",14,288,42,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121015,2012-10-15 00:00:00.000,2,"Monday","Lunes","Lundi",15,289,42,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121016,2012-10-16 00:00:00.000,3,"Tuesday","Martes","Mardi",16,290,42,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121017,2012-10-17 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",17,291,42,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121018,2012-10-18 00:00:00.000,5,"Thursday","Jueves","Jeudi",18,292,42,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121019,2012-10-19 00:00:00.000,6,"Friday","Viernes","Vendredi",19,293,42,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121020,2012-10-20 00:00:00.000,7,"Saturday","Sábado","Samedi",20,294,42,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121021,2012-10-21 00:00:00.000,1,"Sunday","Domingo","Dimanche",21,295,43,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121022,2012-10-22 00:00:00.000,2,"Monday","Lunes","Lundi",22,296,43,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121023,2012-10-23 00:00:00.000,3,"Tuesday","Martes","Mardi",23,297,43,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121024,2012-10-24 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",24,298,43,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121025,2012-10-25 00:00:00.000,5,"Thursday","Jueves","Jeudi",25,299,43,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121026,2012-10-26 00:00:00.000,6,"Friday","Viernes","Vendredi",26,300,43,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121027,2012-10-27 00:00:00.000,7,"Saturday","Sábado","Samedi",27,301,43,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121028,2012-10-28 00:00:00.000,1,"Sunday","Domingo","Dimanche",28,302,44,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121029,2012-10-29 00:00:00.000,2,"Monday","Lunes","Lundi",29,303,44,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121030,2012-10-30 00:00:00.000,3,"Tuesday","Martes","Mardi",30,304,44,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121031,2012-10-31 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",31,305,44,"October","Octubre","Octobre",10,4,2012,2,2,2012,1
20121101,2012-11-01 00:00:00.000,5,"Thursday","Jueves","Jeudi",1,306,44,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121102,2012-11-02 00:00:00.000,6,"Friday","Viernes","Vendredi",2,307,44,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121103,2012-11-03 00:00:00.000,7,"Saturday","Sábado","Samedi",3,308,44,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121104,2012-11-04 00:00:00.000,1,"Sunday","Domingo","Dimanche",4,309,45,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121105,2012-11-05 00:00:00.000,2,"Monday","Lunes","Lundi",5,310,45,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121106,2012-11-06 00:00:00.000,3,"Tuesday","Martes","Mardi",6,311,45,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121107,2012-11-07 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",7,312,45,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121108,2012-11-08 00:00:00.000,5,"Thursday","Jueves","Jeudi",8,313,45,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121109,2012-11-09 00:00:00.000,6,"Friday","Viernes","Vendredi",9,314,45,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121110,2012-11-10 00:00:00.000,7,"Saturday","Sábado","Samedi",10,315,45,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121111,2012-11-11 00:00:00.000,1,"Sunday","Domingo","Dimanche",11,316,46,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121112,2012-11-12 00:00:00.000,2,"Monday","Lunes","Lundi",12,317,46,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121113,2012-11-13 00:00:00.000,3,"Tuesday","Martes","Mardi",13,318,46,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121114,2012-11-14 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",14,319,46,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121115,2012-11-15 00:00:00.000,5,"Thursday","Jueves","Jeudi",15,320,46,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121116,2012-11-16 00:00:00.000,6,"Friday","Viernes","Vendredi",16,321,46,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
20121117,2012-11-17 00:00:00.000,7,"Saturday","Sábado","Samedi",17,322,46,"November","Noviembre","Novembre",11,4,2012,2,2,2012,1
