device_pk,device_fk,name,vendor_fk,dev_loc,Cloud Service Name,Hosted Location,first_added,last_edited,first_month,last_month
"784","","lxc-dev","","Undefined Loc","","On-Prem",2016-04-12 17:55:45.546,2021-02-19 05:06:29.816,2016-04-01 00:00:00.000,2021-03-01 00:00:00.000
"13838","","Prod-Demo-WDS","","Undefined Loc","","On-Prem",2020-01-13 19:34:07.123,2021-02-19 05:07:38.760,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"10092","","jira-7-dev","","Undefined Loc","","On-Prem",2019-05-22 14:55:00.046,2021-02-19 05:07:00.243,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"10493","","jenkins-90-3-14","","Undefined Loc","","On-Prem",2019-09-18 15:40:04.953,2021-02-19 05:07:10.513,2019-09-01 00:00:00.000,2021-03-01 00:00:00.000
"5794","","esxi-prod-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-03-18 11:23:04.550,2021-02-19 05:06:44.863,2018-03-01 00:00:00.000,2021-03-01 00:00:00.000
"13718","","37119fb376c9","","Undefined Loc","","On-Prem",2019-12-12 01:42:18.016,2021-02-19 05:07:35.353,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"6444","","win-phy-001","","Undefined Loc","","On-Prem",2018-06-22 22:50:02.340,2021-02-19 05:06:47.090,2018-06-01 00:00:00.000,2021-03-01 00:00:00.000
"651","","RackPDU / BL6UGWRETKLD / 10.41.1.88_BL6UGWRETKLD","","Undefined Loc","","On-Prem",2015-06-11 18:52:48.180,2021-02-19 05:06:26.826,2015-06-01 00:00:00.000,2021-03-01 00:00:00.000
"10490","","Matt - DL380 Test","","Undefined Loc","","On-Prem",2019-09-11 16:27:06.843,2021-02-19 05:07:10.400,2019-09-01 00:00:00.000,2021-03-01 00:00:00.000
"9968","","webserver.test","","Undefined Loc","","On-Prem",2019-03-26 13:28:11.930,2021-02-19 05:06:58.270,2019-03-01 00:00:00.000,2021-03-01 00:00:00.000
"16245","","my-postgres_5c07e9671bbf","","Undefined Loc","","On-Prem",2020-12-01 17:04:03.106,2021-02-19 05:08:58.036,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13811","","68057274c5fb","","Undefined Loc","","On-Prem",2020-01-09 17:04:51.533,2021-02-19 05:07:38.313,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"13676","","coredns_0e138aac6f22","","Undefined Loc","","On-Prem",2019-11-14 19:30:04.666,2021-02-19 05:07:33.703,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"10484","","192.169.43.20","","Undefined Loc","","On-Prem",2019-08-22 13:50:04.723,2021-02-19 05:07:10.210,2019-08-01 00:00:00.000,2021-03-01 00:00:00.000
"853","","webapp-prod-4","","Undefined Loc","","On-Prem",2016-04-21 01:19:32.453,2021-02-19 05:06:31.033,2016-04-01 00:00:00.000,2021-03-01 00:00:00.000
"158","","USNHCTDS1","","Undefined Loc","","On-Prem",2013-10-08 17:54:39.646,2021-02-19 05:06:21.676,2013-10-01 00:00:00.000,2021-03-01 00:00:00.000
"13842","","SA-MySQL1","","Undefined Loc","","On-Prem",2020-01-13 19:34:07.350,2021-02-19 05:07:38.870,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"11","","DeviceTOM4","","Undefined Loc","","On-Prem",2015-03-31 14:22:54.310,2021-02-19 05:06:20.113,2015-03-01 00:00:00.000,2021-03-01 00:00:00.000
"920","","EXCHANGE-001.d42test.pvt","","Undefined Loc","","On-Prem",2016-12-13 16:46:38.476,2021-02-19 05:06:32.350,2016-12-01 00:00:00.000,2021-03-01 00:00:00.000
"666","","POD39 - Spare - Util SATA","","Undefined Loc","","On-Prem",2015-07-23 00:44:37.803,2021-02-19 05:06:27.396,2015-07-01 00:00:00.000,2021-03-01 00:00:00.000
"10057","","RC-15.00.00-Nessad","","Undefined Loc","","On-Prem",2019-05-10 21:48:05.310,2021-02-19 05:06:59.506,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"13690","","tunnel-front_46ec6bcf613e","","Undefined Loc","","On-Prem",2019-11-14 19:30:05.746,2021-02-19 05:07:34.266,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"16346","","other-project","","Undefined Loc","","On-Prem",2021-01-27 22:12:11.073,2021-02-19 05:09:01.163,2021-01-01 00:00:00.000,2021-03-01 00:00:00.000
"8154","","freenas.device42.pvt","","Undefined Loc","","On-Prem",2018-08-29 07:21:03.250,2021-02-19 05:06:51.813,2018-08-01 00:00:00.000,2021-03-01 00:00:00.000
"230","","USNHCB-DCM05","","Undefined Loc","","On-Prem",2014-02-24 22:29:31.446,2021-02-19 05:06:23.750,2014-02-01 00:00:00.000,2021-03-01 00:00:00.000
"1155","","Tripp Lite / Tripp Lite / 9644CY0AC665300079 / 10.42.10.9","","Undefined Loc","","On-Prem",2017-11-06 18:10:05.563,2021-02-19 05:06:34.096,2017-11-01 00:00:00.000,2021-03-01 00:00:00.000
"10486","","192.168.42.13","","Undefined Loc","","On-Prem",2019-08-22 13:50:04.893,2021-02-19 05:07:10.283,2019-08-01 00:00:00.000,2021-03-01 00:00:00.000
"10506","","QA-RC-90-3-7","","Undefined Loc","","On-Prem",2019-09-18 15:40:05.903,2021-02-19 05:07:11.023,2019-09-01 00:00:00.000,2021-03-01 00:00:00.000
"663","","POD39 - Spare - Extreme","","Undefined Loc","","On-Prem",2015-07-23 00:44:37.706,2021-02-19 05:06:27.283,2015-07-01 00:00:00.000,2021-03-01 00:00:00.000
"10485","","192.169.43.21","","Undefined Loc","","On-Prem",2019-08-22 13:50:04.786,2021-02-19 05:07:10.246,2019-08-01 00:00:00.000,2021-03-01 00:00:00.000
"995","","Unknown / 5A1120E01981 / 10.42.10.6","","Undefined Loc","","On-Prem",2017-06-15 01:42:00.586,2021-02-19 05:06:33.276,2017-06-01 00:00:00.000,2021-03-01 00:00:00.000
"208","","USNHCS-P006","","Undefined Loc","","On-Prem",2014-02-18 15:19:13.063,2021-02-19 05:06:22.920,2014-02-01 00:00:00.000,2021-03-01 00:00:00.000
"13762","","b2103511a2cb","","Undefined Loc","","On-Prem",2019-12-12 01:42:21.223,2021-02-19 05:07:36.933,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13850","","0d48597b39c4","","Undefined Loc","","On-Prem",2020-01-16 17:05:03.476,2021-02-19 05:07:39.163,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"858","","nginx-prod-6","","Undefined Loc","","On-Prem",2016-04-21 01:19:32.606,2021-02-19 05:06:31.206,2016-04-01 00:00:00.000,2021-03-01 00:00:00.000
"143","","NHCTWS003","","Undefined Loc","","On-Prem",2014-03-14 13:34:26.686,2021-02-19 05:06:21.273,2014-03-01 00:00:00.000,2021-03-01 00:00:00.000
"6002","","NHCT-ESX-007","","Undefined Loc","","On-Prem",2018-04-30 12:14:25.256,2021-02-19 05:06:45.233,2018-04-01 00:00:00.000,2021-03-01 00:00:00.000
"10033","","USNHCWK-P0003","","Undefined Loc","","On-Prem",2019-05-02 15:55:08.416,2021-02-19 05:06:58.950,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"556","","switch-colob-1","","Undefined Loc","","On-Prem",2015-03-26 14:33:52.240,2021-02-19 05:06:25.636,2015-03-01 00:00:00.000,2021-03-01 00:00:00.000
"16257","","lucid_yonath_49cf81a490cc","","Undefined Loc","","On-Prem",2020-12-02 17:04:59.566,2021-02-19 05:08:58.503,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"9454","","D42-Power_Appliance","","Undefined Loc","","On-Prem",2018-12-10 16:56:08.020,2021-02-19 05:06:53.900,2018-12-01 00:00:00.000,2021-03-01 00:00:00.000
"16252","","pedantic_wescoff_47ab54138e50","","Undefined Loc","","On-Prem",2020-12-02 17:04:59.073,2021-02-19 05:08:58.303,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"6446","","Device42-13.1.1-Azure","","Undefined Loc","","On-Prem",2018-06-22 22:50:07.283,2021-02-19 05:06:47.126,2018-06-01 00:00:00.000,2021-03-01 00:00:00.000
"713","","test_c7000","","Undefined Loc","","On-Prem",2015-09-08 13:56:50.703,2021-02-19 05:06:29.030,2015-09-01 00:00:00.000,2021-03-01 00:00:00.000
"7565","","Sentry3_54b017 / JDJJ0000386 / 10.42.6.168","","Undefined Loc","","On-Prem",2018-08-20 14:27:02.220,2021-02-19 05:06:48.403,2018-08-01 00:00:00.000,2021-03-01 00:00:00.000
"10340","","/vmfs/volumes/58b58cf8-79c6a021-41a1-f04da208d2c4/w2k8r2-dc-002 (test Domain Controller 2)/w2k8r2-dc-002 (test Domain Controller 2).vmx","","Undefined Loc","","On-Prem",2019-07-10 04:00:19.450,2021-02-19 05:07:05.900,2019-07-01 00:00:00.000,2021-03-01 00:00:00.000
"9561","","D42-bsoft-13x","","Undefined Loc","","On-Prem",2019-02-27 16:32:06.290,2021-02-19 05:06:55.363,2019-02-01 00:00:00.000,2021-03-01 00:00:00.000
"5727","","kvm-002-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-03-07 12:23:04.976,2021-02-19 05:06:44.353,2018-03-01 00:00:00.000,2021-03-01 00:00:00.000
"642","","RackPDU / Q2F2R3XUUIZB / 10.41.1.87_Q2F2R3XUUIZB","","Undefined Loc","","On-Prem",2015-06-11 18:52:40.840,2021-02-19 05:06:26.676,2015-06-01 00:00:00.000,2021-03-01 00:00:00.000
"14146","","sysdig-agent_e9f85b0df8b7","","Undefined Loc","","On-Prem",2020-01-31 15:30:07.663,2021-02-19 05:07:40.850,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"14168","","pb-ma","","Undefined Loc","","On-Prem",2020-02-21 05:12:02.340,2021-02-19 05:07:41.596,2020-02-01 00:00:00.000,2021-03-01 00:00:00.000
"438","","Spare","","Undefined Loc","","On-Prem",2014-12-09 19:09:59.910,2021-02-19 05:06:25.073,2014-12-01 00:00:00.000,2021-03-01 00:00:00.000
"10343","","/vmfs/volumes/58b58cf8-79c6a021-41a1-f04da208d2c4/iis6-w2k3-3-76/iis6-w2k3-3-76.vmx","","Undefined Loc","","On-Prem",2019-07-10 04:00:19.696,2021-02-19 05:07:05.970,2019-07-01 00:00:00.000,2021-03-01 00:00:00.000
"10332","","/vmfs/volumes/58b58cf8-79c6a021-41a1-f04da208d2c4/elk-001_1/elk-001_1.vmx","","Undefined Loc","","On-Prem",2019-07-10 04:00:18.800,2021-02-19 05:07:05.660,2019-07-01 00:00:00.000,2021-03-01 00:00:00.000
"951","","Endurance-D42","","Undefined Loc","","On-Prem",2017-01-26 19:16:28.443,2021-02-19 05:06:32.710,2017-01-01 00:00:00.000,2021-03-01 00:00:00.000
"13679","","omsagent_9c9bd4ef3ca0","","Undefined Loc","","On-Prem",2019-11-14 19:30:04.803,2021-02-19 05:07:33.823,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"6567","","photon-machine","","Undefined Loc","","On-Prem",2018-07-13 15:11:02.636,2021-02-19 05:06:47.776,2018-07-01 00:00:00.000,2021-03-01 00:00:00.000
"39","","USNHCTVH004","","Undefined Loc","","On-Prem",2013-09-19 17:28:03.080,2021-02-19 05:06:20.193,2013-09-01 00:00:00.000,2021-03-01 00:00:00.000
"10385","","qa-ubujen-90-4-21","","Undefined Loc","","On-Prem",2019-08-07 20:07:02.500,2021-02-19 05:07:06.613,2019-08-01 00:00:00.000,2021-03-01 00:00:00.000
"653","","D42_Demo_test_1","","Undefined Loc","","On-Prem",2015-06-11 21:03:06.163,2021-02-19 05:06:26.900,2015-06-01 00:00:00.000,2021-03-01 00:00:00.000
"13845","","SA-Tomcat1","","Undefined Loc","","On-Prem",2020-01-13 19:34:07.550,2021-02-19 05:07:38.976,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"13728","","cb166a72cd9c","","Undefined Loc","","On-Prem",2019-12-12 01:42:18.936,2021-02-19 05:07:35.710,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"16250","","frosty_goldstine_f6688f3c793d","","Undefined Loc","","On-Prem",2020-12-02 17:04:58.873,2021-02-19 05:08:58.226,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"9324","","nov_device","","Undefined Loc","","On-Prem",2018-11-14 18:19:15.476,2021-02-19 05:06:53.596,2018-11-01 00:00:00.000,2021-03-01 00:00:00.000
"13745","","3a06bddbdb06","","Undefined Loc","","On-Prem",2019-12-12 01:42:20.260,2021-02-19 05:07:36.310,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13715","","440564fe728a","","Undefined Loc","","On-Prem",2019-12-12 01:42:17.716,2021-02-19 05:07:35.240,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13797","","b864822e9eda","","Undefined Loc","","On-Prem",2019-12-30 17:04:20.263,2021-02-19 05:07:37.783,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"8150","","docker-001.device42.pvt","","Undefined Loc","","On-Prem",2018-08-29 07:21:02.850,2021-02-19 05:06:51.673,2018-08-01 00:00:00.000,2021-03-01 00:00:00.000
"7337","","NTNX-3fe24e3a-A.greg","","Undefined Loc","","On-Prem",2018-08-14 17:32:02.290,2021-02-19 05:06:47.920,2018-08-01 00:00:00.000,2021-03-01 00:00:00.000
"14166","","SA-Lab-Jira","","Undefined Loc","","On-Prem",2020-02-17 19:26:00.653,2021-02-19 05:07:41.520,2020-02-01 00:00:00.000,2021-03-01 00:00:00.000
"13719","","d28f2d4a3ae4","","Undefined Loc","","On-Prem",2019-12-12 01:42:18.116,2021-02-19 05:07:35.393,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"5629","","ubuntu-1604-002.device42.pvt","","Undefined Loc","","On-Prem",2018-02-14 17:00:03.993,2021-02-19 05:06:44.123,2018-02-01 00:00:00.000,2021-03-01 00:00:00.000
"5614","","Server","","Undefined Loc","","On-Prem",2018-02-14 15:44:44.173,2021-02-19 05:06:43.630,2018-02-01 00:00:00.000,2021-03-01 00:00:00.000
"1080","","Sam - MA","","Undefined Loc","","On-Prem",2017-08-15 04:00:04.576,2021-02-19 05:06:33.943,2017-08-01 00:00:00.000,2021-03-01 00:00:00.000
"1156","","Tripp Lite / Tripp Lite / 10.42.10.9","","Undefined Loc","","On-Prem",2017-11-06 18:12:28.053,2021-02-19 05:06:34.136,2017-11-01 00:00:00.000,2021-03-01 00:00:00.000
"728","","Test LXC","","Undefined Loc","","On-Prem",2016-01-08 01:48:16.706,2021-02-19 05:06:29.436,2016-01-01 00:00:00.000,2021-03-01 00:00:00.000
"10487","","192.168.42.11","","Undefined Loc","","On-Prem",2019-08-22 13:50:04.956,2021-02-19 05:07:10.323,2019-08-01 00:00:00.000,2021-03-01 00:00:00.000
"623","","RackPDU / FD60P3YM2CM8 / 10.41.1.98_FD60P3YM2CM8","","Undefined Loc","","On-Prem",2015-06-11 18:52:19.913,2021-02-19 05:06:26.423,2015-06-01 00:00:00.000,2021-03-01 00:00:00.000
"8156","","docker-002.device42.pvt","","Undefined Loc","","On-Prem",2018-08-29 07:21:03.366,2021-02-19 05:06:51.886,2018-08-01 00:00:00.000,2021-03-01 00:00:00.000
"13731","","55f91a80f3b0","","Undefined Loc","","On-Prem",2019-12-12 01:42:19.186,2021-02-19 05:07:35.820,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13844","","SA-Apache1","","Undefined Loc","","On-Prem",2020-01-13 19:34:07.480,2021-02-19 05:07:38.940,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"980","","Mux N U12","","Undefined Loc","","On-Prem",2017-04-26 16:54:53.003,2021-02-19 05:06:32.933,2017-04-01 00:00:00.000,2021-03-01 00:00:00.000
"1218","","NHCTWS011","","Undefined Loc","","On-Prem",2017-12-22 14:21:07.170,2021-02-19 05:06:34.173,2017-12-01 00:00:00.000,2021-03-01 00:00:00.000
"16261","","selenium-hub_c0c60e9f94e8","","Undefined Loc","","On-Prem",2020-12-02 17:04:59.963,2021-02-19 05:08:58.660,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13834","","Prod Config Backups","","Undefined Loc","","On-Prem",2020-01-13 19:34:06.640,2021-02-19 05:07:38.616,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"13677","","autoscaler_be002daab2a3","","Undefined Loc","","On-Prem",2019-11-14 19:30:04.713,2021-02-19 05:07:33.743,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"9493","","DC1-RM1-Switch1","","Undefined Loc","","On-Prem",2018-12-13 19:00:07.073,2021-02-19 05:06:54.606,2018-12-01 00:00:00.000,2021-03-01 00:00:00.000
"10477","","ubu-f5db-14-4","","Undefined Loc","","On-Prem",2019-08-08 13:14:05.046,2021-02-19 05:07:10.026,2019-08-01 00:00:00.000,2021-03-01 00:00:00.000
"5968","","demo.device42.pvt.42.10.in-addr.arpa","","Undefined Loc","","On-Prem",2018-04-24 11:23:11.060,2021-02-19 05:06:45.076,2018-04-01 00:00:00.000,2021-03-01 00:00:00.000
"13841","","D42-MA-Test-16.05.02","","Undefined Loc","","On-Prem",2020-01-13 19:34:07.296,2021-02-19 05:07:38.833,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"13751","","3c3701d9f655","","Undefined Loc","","On-Prem",2019-12-12 01:42:20.696,2021-02-19 05:07:36.530,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13851","","c7438fdf6c1c","","Undefined Loc","","On-Prem",2020-01-16 17:05:03.550,2021-02-19 05:07:39.196,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"13733","","8a0bb2621381","","Undefined Loc","","On-Prem",2019-12-12 01:42:19.336,2021-02-19 05:07:35.896,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"14153","","e155da35e8db","","Undefined Loc","","On-Prem",2020-02-07 12:35:27.463,2021-02-19 05:07:41.076,2020-02-01 00:00:00.000,2021-03-01 00:00:00.000
"609","","RackPDU / LYLPLWNZAKJW / 10.41.1.80_LYLPLWNZAKJW","","Undefined Loc","","On-Prem",2015-06-11 18:51:53.500,2021-02-19 05:06:26.276,2015-06-01 00:00:00.000,2021-03-01 00:00:00.000
"659","","POD39 - Spare - Blade-2","","Undefined Loc","","On-Prem",2015-07-23 00:44:37.496,2021-02-19 05:06:27.130,2015-07-01 00:00:00.000,2021-03-01 00:00:00.000
"13724","","41e2d6f67b5e","","Undefined Loc","","On-Prem",2019-12-12 01:42:18.606,2021-02-19 05:07:35.586,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"8149","","lxc-host-001.device42.pvt","","Undefined Loc","","On-Prem",2018-08-29 07:21:02.756,2021-02-19 05:06:51.640,2018-08-01 00:00:00.000,2021-03-01 00:00:00.000
"13768","","a3fa95ee1fae","","Undefined Loc","","On-Prem",2019-12-12 01:42:21.666,2021-02-19 05:07:37.156,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"16256","","silly_stallman_6b3a229f9f7c","","Undefined Loc","","On-Prem",2020-12-02 17:04:59.470,2021-02-19 05:08:58.463,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"16280","","QaisRC","","Undefined Loc","","On-Prem",2021-01-12 05:11:39.430,2021-02-19 05:08:59.400,2021-01-01 00:00:00.000,2021-03-01 00:00:00.000
"983","","PCN 10","","Undefined Loc","","On-Prem",2017-04-26 20:47:24.930,2021-02-19 05:06:33.050,2017-04-01 00:00:00.000,2021-03-01 00:00:00.000
"14151","","Device42-16.07.00","","Undefined Loc","","On-Prem",2020-02-05 05:12:20.630,2021-02-19 05:07:41.000,2020-02-01 00:00:00.000,2021-03-01 00:00:00.000
"665","","POD39 - Spare - PDU","","Undefined Loc","","On-Prem",2015-07-23 00:44:37.776,2021-02-19 05:06:27.363,2015-07-01 00:00:00.000,2021-03-01 00:00:00.000
"960","","D42 - All","","Undefined Loc","","On-Prem",2017-01-27 04:59:37.783,2021-02-19 05:06:32.743,2017-01-01 00:00:00.000,2021-03-01 00:00:00.000
"10358","","SINLMB01","","Undefined Loc","","On-Prem",2019-07-25 17:50:05.556,2021-02-19 05:07:06.246,2019-07-01 00:00:00.000,2021-03-01 00:00:00.000
"9560","","D42-Bsoft","","Undefined Loc","","On-Prem",2019-02-27 16:32:06.156,2021-02-19 05:06:55.330,2019-02-01 00:00:00.000,2021-03-01 00:00:00.000
"10058","","RC-6_0","","Undefined Loc","","On-Prem",2019-05-10 21:48:10.910,2021-02-19 05:06:59.543,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"441","","George","","Undefined Loc","","On-Prem",2015-03-31 14:22:54.380,2021-02-19 05:06:25.186,2015-03-01 00:00:00.000,2021-03-01 00:00:00.000
"13720","","b640d3b7d6bf","","Undefined Loc","","On-Prem",2019-12-12 01:42:18.210,2021-02-19 05:07:35.433,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"5729","","esxi-prod2-idrac.device42.pvt","","Undefined Loc","","On-Prem",2018-03-08 12:23:05.463,2021-02-19 05:06:44.386,2018-03-01 00:00:00.000,2021-03-01 00:00:00.000
"14172","","Device42-16.07.02","","Undefined Loc","","On-Prem",2020-02-22 05:13:00.183,2021-02-19 05:07:41.706,2020-02-01 00:00:00.000,2021-03-01 00:00:00.000
"16260","","elastic_booth_de8cea061110","","Undefined Loc","","On-Prem",2020-12-02 17:04:59.863,2021-02-19 05:08:58.623,2020-12-01 00:00:00.000,2021-03-01 00:00:00.000
"9969","","Tap #3","","Undefined Loc","","On-Prem",2019-04-09 17:18:13.246,2021-02-19 05:06:58.306,2019-04-01 00:00:00.000,2021-03-01 00:00:00.000
"13798","","ffbd4873b7bd","","Undefined Loc","","On-Prem",2019-12-30 17:04:20.343,2021-02-19 05:07:37.820,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13744","","e87a581c8540","","Undefined Loc","","On-Prem",2019-12-12 01:42:20.150,2021-02-19 05:07:36.273,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13691","","autoscaler_f2daf27c133f","","Undefined Loc","","On-Prem",2019-11-14 19:30:05.990,2021-02-19 05:07:34.303,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"13729","","8bd15a4c5dda","","Undefined Loc","","On-Prem",2019-12-12 01:42:19.043,2021-02-19 05:07:35.746,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"10336","","/vmfs/volumes/58b58cf8-79c6a021-41a1-f04da208d2c4/Windows Server 2012/Windows Server 2012.vmx","","Undefined Loc","","On-Prem",2019-07-10 04:00:19.146,2021-02-19 05:07:05.763,2019-07-01 00:00:00.000,2021-03-01 00:00:00.000
"13723","","3608dc58769a","","Undefined Loc","","On-Prem",2019-12-12 01:42:18.480,2021-02-19 05:07:35.550,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"130","","NHCTTESTCISCO6","","Undefined Loc","","On-Prem",2015-03-13 20:31:16.296,2021-02-19 05:06:21.006,2015-03-01 00:00:00.000,2021-03-01 00:00:00.000
"13738","","563c401973c3","","Undefined Loc","","On-Prem",2019-12-12 01:42:19.706,2021-02-19 05:07:36.083,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13722","","86635573aa37","","Undefined Loc","","On-Prem",2019-12-12 01:42:18.386,2021-02-19 05:07:35.510,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13683","","metrics-server_f3f23a0cabfa","","Undefined Loc","","On-Prem",2019-11-14 19:30:05.216,2021-02-19 05:07:33.980,2019-11-01 00:00:00.000,2021-03-01 00:00:00.000
"10045","","USNHCDB-D0002","","Undefined Loc","","On-Prem",2019-05-06 20:21:54.233,2021-02-19 05:06:59.356,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
"10474","","ubu-f5web2-3-26","","Undefined Loc","","On-Prem",2019-08-08 13:14:04.806,2021-02-19 05:07:09.916,2019-08-01 00:00:00.000,2021-03-01 00:00:00.000
"10500","","QA-RC-90-3-22","","Undefined Loc","","On-Prem",2019-09-18 15:40:05.543,2021-02-19 05:07:10.793,2019-09-01 00:00:00.000,2021-03-01 00:00:00.000
"13859","","sysdig-agent_ae96b2a96ae9","","Undefined Loc","","On-Prem",2020-01-17 14:36:06.950,2021-02-19 05:07:39.466,2020-01-01 00:00:00.000,2021-03-01 00:00:00.000
"662","","POD39 - Spare - Blade HDD","","Undefined Loc","","On-Prem",2015-07-23 00:44:37.593,2021-02-19 05:06:27.243,2015-07-01 00:00:00.000,2021-03-01 00:00:00.000
"13763","","a3478dd19475","","Undefined Loc","","On-Prem",2019-12-12 01:42:21.273,2021-02-19 05:07:36.970,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"13717","","d5a35ef37f48","","Undefined Loc","","On-Prem",2019-12-12 01:42:17.920,2021-02-19 05:07:35.316,2019-12-01 00:00:00.000,2021-03-01 00:00:00.000
"10044","","USNHCDB-D0001","","Undefined Loc","","On-Prem",2019-05-06 20:21:54.053,2021-02-19 05:06:59.320,2019-05-01 00:00:00.000,2021-03-01 00:00:00.000
