FullDateAlternateKey,Year,Month,Month Name,Quarter,Week of Year,Week of Month,Day of Month,Day of Week,Day of Year,Day Name,Financial Year,Financial Period,YearMonth,Financial Quarter,MonthYY,Finance Year Date Min,Finance Year Date Max
2021-03-07 00:00:00.000,2021,3,"March",1,10,1,7,0,66,"Sunday",2021,9,202103,3,"Mar  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-01 00:00:00.000,2021,4,"April",2,14,1,1,4,91,"Thursday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-02 00:00:00.000,2021,4,"April",2,14,1,2,5,92,"Friday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-03 00:00:00.000,2021,4,"April",2,14,1,3,6,93,"Saturday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-04-04 00:00:00.000,2021,4,"April",2,14,1,4,0,94,"Sunday",2021,10,202104,4,"Apr  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-05-01 00:00:00.000,2021,5,"May",2,18,1,1,6,121,"Saturday",2021,11,202105,4,"May  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2021-05-02 00:00:00.000,2021,5,"May",2,18,1,2,0,122,"Sunday",2021,11,202105,4,"May  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-04-30 00:00:00.000,2018,4,"April",2,18,6,30,1,120,"Monday",2018,10,201804,4,"Apr  18",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-30 00:00:00.000,2018,7,"July",3,31,6,30,1,211,"Monday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-07-31 00:00:00.000,2018,7,"July",3,31,6,31,2,212,"Tuesday",2019,1,201807,1,"Jul  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2018-12-31 00:00:00.000,2018,12,"December",4,53,6,31,1,365,"Monday",2019,6,201812,2,"Dec  19",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-09-30 00:00:00.000,2019,9,"September",3,40,6,30,1,273,"Monday",2020,3,201909,1,"Sep  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-30 00:00:00.000,2019,12,"December",4,53,6,30,1,364,"Monday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2019-12-31 00:00:00.000,2019,12,"December",4,53,6,31,2,365,"Tuesday",2020,6,201912,2,"Dec  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-30 00:00:00.000,2020,3,"March",1,14,6,30,1,90,"Monday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-03-31 00:00:00.000,2020,3,"March",1,14,6,31,2,91,"Tuesday",2020,9,202003,3,"Mar  20",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-08-31 00:00:00.000,2020,8,"August",3,36,6,31,1,244,"Monday",2021,2,202008,1,"Aug  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
2020-11-30 00:00:00.000,2020,11,"November",4,49,6,30,1,335,"Monday",2021,5,202011,2,"Nov  21",2018-01-07 00:00:00.000,2021-06-30 00:00:00.000
