CountryName,CountryCode,Date,School closures,Workplace closures,Cancelling public events,Restrictions on gathering,Public transport closures,Stay at home requirements,Internal mov't restrictions,International travel controls,Face coverings,Vaccination Policy
"Mali","MLI",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Mauritius","MUS",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Malawi","MWI",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Niger","NER",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Nigeria","NGA",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Netherlands","NLD",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Norway","NOR",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Peru","PER",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Poland","POL",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Portugal","PRT",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Paraguay","PRY",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Palestine","PSE",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Kosovo","RKS",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Saudi Arabia","SAU",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Sudan","SDN",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Senegal","SEN",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Sierra Leone","SLE",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
"Somalia","SOM",20200302,"No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No measures","No availability"
