ticket_nmbr,STATUS,assigned_group,PARENT_SERVICE,service,CHANGE_DATE,TIME_IN_STATUS_BY_OWNER_HRS
"IN10285221","NEW","","","","",
"IN10285222","NEW","","","","",
"IN10285223","NEW","","","","",
"IN10285224","NEW","","","","",
"IN10285226","NEW","","","","",
"IN10285228","NEW","","","","",
"IN10285230","NEW","","","","",
"IN10285231","NEW","","","","",
"IN10285233","NEW","","","","",
"IN10285234","NEW","","","","",
"IN10285235","NEW","","","","",
"IN10285237","NEW","","","","",
"IN10285240","NEW","","","","",
"IN10285241","NEW","","","","",
"IN10285242","NEW","","","","",
"IN10285244","NEW","","","","",
"IN10285245","NEW","","","","",
"IN10285246","NEW","","","","",
"IN10285247","NEW","","","","",
"IN10285248","NEW","","","","",
"IN10285249","NEW","","","","",
"IN10285250","NEW","","","","",
"IN10285251","NEW","","","","",
"IN10285252","NEW","","","","",
"IN10285253","NEW","","","","",
"IN10285254","NEW","","","","",
"IN10285255","NEW","","","","",
"IN10285256","NEW","","","","",
"IN10285257","NEW","","","","",
"IN10285258","NEW","","","","",
"IN10285259","NEW","","","","",
"IN10285260","NEW","","","","",
"IN10285261","NEW","","","","",
"IN10285262","NEW","","","","",
"IN10285264","NEW","","","","",
"IN10285265","NEW","","","","",
"IN10285266","NEW","","","","",
"IN10285267","NEW","","","","",
"IN10285268","NEW","","","","",
"IN10285270","NEW","","","","",
"IN10285271","NEW","","","","",
"IN10285272","NEW","","","","",
"IN10285273","NEW","","","","",
"IN10285274","NEW","","","","",
"IN10285275","NEW","","","","",
"IN10285276","NEW","","","","",
"IN10285277","NEW","","","","",
"IN10285278","NEW","","","","",
"IN10285279","NEW","","","","",
"IN10285280","NEW","","","","",
"IN10285283","NEW","","","","",
"IN10285284","NEW","","","","",
"IN10285285","NEW","","","","",
"IN10285286","NEW","","","","",
"IN10285288","NEW","","","","",
"IN10285301","NEW","","","","",
"IN10285303","NEW","","","","",
"IN10285309","NEW","","","","",
"IN10285312","NEW","","","","",
"IN10285315","NEW","","","","",
"IN10285316","NEW","","","","",
"IN10285317","NEW","","","","",
"IN10285318","NEW","","","","",
"IN10285319","NEW","","","","",
"IN10285320","NEW","","","","",
"IN10285321","NEW","","","","",
"IN10285322","NEW","","","","",
"IN10285325","NEW","","","","",
"IN10285326","NEW","","","","",
"IN10285327","NEW","","","","",
"IN10285328","NEW","","","","",
"IN10285329","NEW","","","","",
"IN10285330","NEW","","","","",
"IN10285331","NEW","","","","",
"IN10285332","NEW","","","","",
"IN10285336","NEW","","","","",
"IN10285338","NEW","","","","",
"IN10285340","NEW","","","","",
"IN10285341","NEW","","","","",
"IN10285342","NEW","","","","",
"IN10285345","NEW","","","","",
"IN10285346","NEW","","","","",
"IN10285348","NEW","","","","",
"IN10285350","NEW","","","","",
"IN10285351","NEW","","","","",
"IN10285352","NEW","","","","",
"IN10285353","NEW","","","","",
"IN10285355","NEW","","","","",
"IN10285356","NEW","","","","",
"IN10285365","NEW","","","","",
"IN10285366","NEW","","","","",
"IN10285368","NEW","","","","",
"IN10285369","NEW","","","","",
"IN10285370","NEW","","","","",
"IN10285371","NEW","","","","",
"IN10285372","NEW","","","","",
"IN10285373","NEW","","","","",
"IN10285374","NEW","","","","",
"IN10285375","NEW","","","","",
"IN10285376","NEW","","","","",
"IN10285377","NEW","","","","",
"IN10285378","NEW","","","","",
"IN10285379","NEW","","","","",
"IN10285380","NEW","","","","",
"IN10285381","NEW","","","","",
"IN10285382","NEW","","","","",
"IN10285384","NEW","","","","",
"IN10285385","NEW","","","","",
"IN10285386","NEW","","","","",
"IN10285408","NEW","","","","",
"IN10285411","NEW","","","","",
"IN10285412","NEW","","","","",
"IN10285414","NEW","","","","",
"IN10285415","NEW","","","","",
"IN10285416","NEW","","","","",
"IN10285418","NEW","","","","",
"IN10285419","NEW","","","","",
"IN10285420","NEW","","","","",
"IN10285421","NEW","","","","",
"IN10285423","NEW","","","","",
"IN10285427","NEW","","","","",
"IN10285429","NEW","","","","",
"IN10285430","NEW","","","","",
"IN10285431","NEW","","","","",
"IN10285432","NEW","","","","",
"IN10285433","NEW","","","","",
"IN10285434","NEW","","","","",
"IN10285440","NEW","","","","",
"IN10285441","NEW","","","","",
"IN10285443","NEW","","","","",
"IN10285444","NEW","","","","",
"IN10285445","NEW","","","","",
"IN10285446","NEW","","","","",
"IN10285447","NEW","","","","",
"IN10285448","NEW","","","","",
"IN10285449","NEW","","","","",
"IN10285450","NEW","","","","",
"IN10285451","NEW","","","","",
"IN10285452","NEW","","","","",
"IN10285453","NEW","","","","",
"IN10285454","NEW","","","","",
"IN10285457","NEW","","","","",
"IN10285460","NEW","","","","",
"IN10285462","NEW","","","","",
"IN10285463","NEW","","","","",
"IN10285464","NEW","","","","",
"IN10285465","NEW","","","","",
"IN10285471","NEW","","","","",
"IN10285472","NEW","","","","",
"IN10285473","NEW","","","","",
"IN10285475","NEW","","","","",
"IN10285476","NEW","","","","",
"IN10285478","NEW","","","","",
"IN10285479","NEW","","","","",
"IN10285480","NEW","","","","",
"IN10285481","NEW","","","","",
"IN10285482","NEW","","","","",
"IN10285484","NEW","","","","",
"IN10285486","NEW","","","","",
"IN10285488","NEW","","","","",
"IN10285489","NEW","","","","",
"IN10285490","NEW","","","","",
"IN10285491","NEW","","","","",
"IN10285492","NEW","","","","",
"IN10285493","NEW","","","","",
"IN10285518","NEW","","","","",
"IN10285523","NEW","","","","",
"IN10285524","NEW","","","","",
"IN10285527","NEW","","","","",
"IN10285528","NEW","","","","",
"IN10285529","NEW","","","","",
"IN10285531","NEW","","","","",
"IN10285533","NEW","","","","",
"IN10285534","NEW","","","","",
"IN10285535","NEW","","","","",
"IN10285536","NEW","","","","",
"IN10285538","NEW","","","","",
"IN10285539","NEW","","","","",
"IN10285540","NEW","","","","",
"IN10285541","NEW","","","","",
"IN10285542","NEW","","","","",
"IN10285543","NEW","","","","",
"IN10285545","NEW","","","","",
"IN10285547","NEW","","","","",
"IN10285550","NEW","","","","",
"IN10285553","NEW","","","","",
"IN10285554","NEW","","","","",
"IN10285556","NEW","","","","",
"IN10285557","NEW","","","","",
"IN10285558","NEW","","","","",
"IN10285568","NEW","","","","",
"IN10285569","NEW","","","","",
"IN10285570","NEW","","","","",
"IN10285571","NEW","","","","",
"IN10285574","NEW","","","","",
"IN10285575","NEW","","","","",
"IN10285576","NEW","","","","",
"IN10285578","NEW","","","","",
"IN10285579","NEW","","","","",
"IN10285580","NEW","","","","",
"IN10285581","NEW","","","","",
"IN10285582","NEW","","","","",
"IN10285583","NEW","","","","",
"IN10285584","NEW","","","","",
"IN10285586","NEW","","","","",
"IN10285588","NEW","","","","",
"IN10285589","NEW","","","","",
"IN10285596","NEW","","","","",
"IN10285597","NEW","","","","",
"IN10285603","NEW","","","","",
"IN10285604","NEW","","","","",
"IN10285605","NEW","","","","",
"IN10285608","NEW","","","","",
"IN10285609","NEW","","","","",
"IN10285611","NEW","","","","",
"IN10285613","NEW","","","","",
"IN10285618","NEW","","","","",
"IN10285619","NEW","","","","",
"IN10285620","NEW","","","","",
"IN10285622","NEW","","","","",
"IN10285623","NEW","","","","",
"IN10285624","NEW","","","","",
"IN10285626","NEW","","","","",
"IN10285628","NEW","","","","",
"IN10285629","NEW","","","","",
"IN10285630","NEW","","","","",
"IN10285631","NEW","","","","",
"IN10285637","NEW","","","","",
"IN10285638","NEW","","","","",
"IN10285639","NEW","","","","",
"IN10285640","NEW","","","","",
"IN10285641","NEW","","","","",
"IN10285642","NEW","","","","",
"IN10285643","NEW","","","","",
"IN10285644","NEW","","","","",
"IN10285645","NEW","","","","",
"IN10285646","NEW","","","","",
"IN10285647","NEW","","","","",
"IN10285648","NEW","","","","",
"IN10285649","NEW","","","","",
"IN10285652","NEW","","","","",
"IN10285653","NEW","","","","",
"IN10285657","NEW","","","","",
"IN10285659","NEW","","","","",
"IN10285661","NEW","","","","",
"IN10285662","NEW","","","","",
"IN10285665","NEW","","","","",
"IN10285666","NEW","","","","",
"IN10285672","NEW","","","","",
"IN10285673","NEW","","","","",
"IN10285679","NEW","","","","",
"IN10285680","NEW","","","","",
"IN10285681","NEW","","","","",
"IN10285682","NEW","","","","",
"IN10285684","NEW","","","","",
"IN10285687","NEW","","","","",
"IN10285690","NEW","","","","",
"IN10285699","NEW","","","","",
"IN10285705","NEW","","","","",
"IN10285706","NEW","","","","",
"IN10285707","NEW","","","","",
"IN10285708","NEW","","","","",
"IN10285714","NEW","","","","",
"IN10285716","NEW","","","","",
"IN10285717","NEW","","","","",
"IN10285718","NEW","","","","",
"IN10285719","NEW","","","","",
"IN10285720","NEW","","","","",
"IN10285721","NEW","","","","",
"IN10285724","NEW","","","","",
"IN10285725","NEW","","","","",
"IN10285726","NEW","","","","",
"IN10285727","NEW","","","","",
"IN10285730","NEW","","","","",
"IN10285731","NEW","","","","",
"IN10285734","NEW","","","","",
"IN10285737","NEW","","","","",
"IN10285750","NEW","","","","",
"IN10285751","NEW","","","","",
"IN10285752","NEW","","","","",
"IN10285754","NEW","","","","",
"IN10285785","NEW","","","","",
"IN10285788","NEW","","","","",
"IN10285794","NEW","","","","",
"IN10285801","NEW","","","","",
"IN10285802","NEW","","","","",
"IN10285844","NEW","","","","",
"IN10285872","NEW","","","","",
"IN10285873","NEW","","","","",
"IN10285882","NEW","","","","",
"IN10285885","NEW","","","","",
"IN10285886","NEW","","","","",
"IN10285896","NEW","","","","",
"IN10285907","NEW","","","","",
"IN10285910","NEW","","","","",
"IN10285912","NEW","","","","",
"IN10285915","NEW","","","","",
"IN10285916","NEW","","","","",
"IN10285917","NEW","","","","",
"IN10285927","NEW","","","","",
"IN10285928","NEW","","","","",
"IN10285931","NEW","","","","",
"IN10285932","NEW","","","","",
"IN10285933","NEW","","","","",
"IN10285936","NEW","","","","",
"IN10285938","NEW","","","","",
"IN10285939","NEW","","","","",
"IN10285943","NEW","","","","",
"IN10285946","NEW","","","","",
"IN10285947","NEW","","","","",
"IN10285952","NEW","","","","",
"IN10285953","NEW","","","","",
"IN10285957","NEW","","","","",
"IN10285958","NEW","","","","",
"IN10285959","NEW","","","","",
"IN10285960","NEW","","","","",
"IN10285964","NEW","","","","",
"IN10285966","NEW","","","","",
"IN10285969","NEW","","","","",
"IN10285974","NEW","","","","",
"IN10285977","NEW","","","","",
"IN10285978","NEW","","","","",
"IN10285979","NEW","","","","",
"IN10285980","NEW","","","","",
"IN10285983","NEW","","","","",
"IN10285984","NEW","","","","",
"IN10285985","NEW","","","","",
"IN10285986","NEW","","","","",
"IN10285987","NEW","","","","",
"IN10285988","NEW","","","","",
"IN10285989","NEW","","","","",
"IN10285990","NEW","","","","",
"IN10285991","NEW","","","","",
"IN10285992","NEW","","","","",
"IN10285993","NEW","","","","",
"IN10285995","NEW","","","","",
"IN10286003","NEW","","","","",
"IN10286005","NEW","","","","",
"IN10286006","NEW","","","","",
"IN10286007","NEW","","","","",
"IN10286008","NEW","","","","",
"IN10286009","NEW","","","","",
"IN10286010","NEW","","","","",
"IN10286013","NEW","","","","",
"IN10286014","NEW","","","","",
"IN10286015","NEW","","","","",
"IN10286016","NEW","","","","",
"IN10286017","NEW","","","","",
"IN10286019","NEW","","","","",
"IN10286020","NEW","","","","",
"IN10286021","NEW","","","","",
"IN10286023","NEW","","","","",
"IN10286024","NEW","","","","",
"IN10286025","NEW","","","","",
"IN10286026","NEW","","","","",
"IN10286027","NEW","","","","",
"IN10286028","NEW","","","","",
"IN10286029","NEW","","","","",
"IN10286030","NEW","","","","",
"IN10286032","NEW","","","","",
"IN10286033","NEW","","","","",
"IN10286034","NEW","","","","",
"IN10286035","NEW","","","","",
"IN10286036","NEW","","","","",
"IN10286037","NEW","","","","",
"IN10286038","NEW","","","","",
"IN10286040","NEW","","","","",
"IN10286043","NEW","","","","",
"IN10286044","NEW","","","","",
"IN10286045","NEW","","","","",
"IN10286046","NEW","","","","",
"IN10286047","NEW","","","","",
"IN10286049","NEW","","","","",
"IN10286050","NEW","","","","",
"IN10286051","NEW","","","","",
"IN10286052","NEW","","","","",
"IN10286053","NEW","","","","",
"IN10286056","NEW","","","","",
"IN10286057","NEW","","","","",
"IN10286058","NEW","","","","",
"IN10286059","NEW","","","","",
"IN10286060","NEW","","","","",
"IN10286061","NEW","","","","",
"IN10286062","NEW","","","","",
"IN10286063","NEW","","","","",
"IN10286065","NEW","","","","",
"IN10286066","NEW","","","","",
"IN10286067","NEW","","","","",
"IN10286068","NEW","","","","",
"IN10286069","NEW","","","","",
"IN10286070","NEW","","","","",
"IN10286071","NEW","","","","",
"IN10286073","NEW","","","","",
"IN10286074","NEW","","","","",
"IN10286075","NEW","","","","",
"IN10286076","NEW","","","","",
"IN10286077","NEW","","","","",
"IN10286078","NEW","","","","",
"IN10286080","NEW","","","","",
"IN10286081","NEW","","","","",
"IN10286082","NEW","","","","",
"IN10286083","NEW","","","","",
"IN10286084","NEW","","","","",
"IN10286085","NEW","","","","",
"IN10286086","NEW","","","","",
"IN10286087","NEW","","","","",
"IN10286088","NEW","","","","",
"IN10286089","NEW","","","","",
"IN10286100","NEW","","","","",
"IN10286103","NEW","","","","",
"IN10286104","NEW","","","","",
"IN10286108","NEW","","","","",
"IN10286110","NEW","","","","",
"IN10286111","NEW","","","","",
"IN10286117","NEW","","","","",
"IN10286119","NEW","","","","",
"IN10286121","NEW","","","","",
"IN10286122","NEW","","","","",
"IN10286123","NEW","","","","",
"IN10286124","NEW","","","","",
"IN10286125","NEW","","","","",
"IN10286126","NEW","","","","",
"IN10286131","NEW","","","","",
"IN10286134","NEW","","","","",
"IN10286135","NEW","","","","",
"IN10286136","NEW","","","","",
"IN10286137","NEW","","","","",
"IN10286138","NEW","","","","",
"IN10286139","NEW","","","","",
"IN10286142","NEW","","","","",
"IN10286143","NEW","","","","",
"IN10286145","NEW","","","","",
"IN10286149","NEW","","","","",
"IN10286150","NEW","","","","",
"IN10286151","NEW","","","","",
"IN10286153","NEW","","","","",
"IN10286154","NEW","","","","",
"IN10286155","NEW","","","","",
"IN10286156","NEW","","","","",
"IN10286157","NEW","","","","",
"IN10286158","NEW","","","","",
"IN10286159","NEW","","","","",
"IN10286161","NEW","","","","",
"IN10286162","NEW","","","","",
"IN10286163","NEW","","","","",
"IN10286164","NEW","","","","",
"IN10286166","NEW","","","","",
"IN10286169","NEW","","","","",
"IN10286176","NEW","","","","",
"IN10286177","NEW","","","","",
"IN10286178","NEW","","","","",
"IN10286179","NEW","","","","",
"IN10286181","NEW","","","","",
"IN10286183","NEW","","","","",
"IN10286187","NEW","","","","",
"IN10286189","NEW","","","","",
"IN10286193","NEW","","","","",
"IN10286195","NEW","","","","",
"IN10286196","NEW","","","","",
"IN10286197","NEW","","","","",
"IN10286198","NEW","","","","",
"IN10286199","NEW","","","","",
"IN10286200","NEW","","","","",
"IN10286201","NEW","","","","",
"IN10286204","NEW","","","","",
"IN10286205","NEW","","","","",
"IN10286206","NEW","","","","",
"IN10286207","NEW","","","","",
"IN10286208","NEW","","","","",
"IN10286209","NEW","","","","",
"IN10286211","NEW","","","","",
"IN10286212","NEW","","","","",
"IN10286214","NEW","","","","",
"IN10286218","NEW","","","","",
"IN10286219","NEW","","","","",
"IN10286221","NEW","","","","",
"IN10286223","NEW","","","","",
"IN10286226","NEW","","","","",
"IN10286227","NEW","","","","",
"IN10286229","NEW","","","","",
"IN10286230","NEW","","","","",
"IN10286232","NEW","","","","",
"IN10286233","NEW","","","","",
"IN10286234","NEW","","","","",
"IN10286235","NEW","","","","",
"IN10286236","NEW","","","","",
"IN10286237","NEW","","","","",
"IN10286238","NEW","","","","",
"IN10286239","NEW","","","","",
"IN10286242","NEW","","","","",
"IN10286244","NEW","","","","",
"IN10286245","NEW","","","","",
"IN10286247","NEW","","","","",
"IN10286248","NEW","","","","",
