screen_name,description,followers_count,user_id,name,profile_image_url,statuses_count,profile_url,location
"suresh_bhaskar3","BI Specialist | Data Analyst | Data Science Enthusiast | Tableau Explorer",0,"1346137642866339845","Suresh Babu","http://pbs.twimg.com/profile_images/1362437090332479492/hO9P6bf0_normal.jpg",6,"https://twitter.com/suresh_bhaskar3","Bengaluru, India"
"EveThomas1","Coffee snob | #Tableau enthusiast | Co-Lead of #Viz2educate & @Diversityindata | Tableau Public Featured Author 2020 | 5 X VOTD",1268,"297525085","Eve Thomas","http://pbs.twimg.com/profile_images/1358719028672557059/jqlZGlbC_normal.jpg",1986,"https://twitter.com/EveThomas1","Brighton, England"
"AZMavens","🌵Arizona Mavens: Hot Spots, Cool Places, & People in the Know in State 48 & the Valley of the Sun ☀️",36,"1346476085144244227","@BrianHauer","http://pbs.twimg.com/profile_images/1346507087782637568/6KMLXFzp_normal.jpg",1,"https://twitter.com/AZMavens","Phoenix, AZ"
"acotgreave","My newsletter: https://t.co/Iotl0KWwp5 | My book: https://t.co/3lchNx7jTq",17579,"119704541","Andy Cotgreave","http://pbs.twimg.com/profile_images/1093476843041243136/ifLWS_wZ_normal.jpg",21463,"https://twitter.com/acotgreave","Brill, nr. Oxford"
"aabattani","I make art and tableau dashboards and sometimes jokes |  she/her | Consultant at Tessellation | @DiversityinData Co-lead | Tableau Public Featured Author | VOTD",1057,"57871391","autumn🍂","http://pbs.twimg.com/profile_images/1354175984971304960/io87lnhF_normal.jpg",4699,"https://twitter.com/aabattani","Phoenix, AZ"
"vizardofaus","Regional Director, Asia Pacific for InterWorks",981,"4847841694","Robert Curtis","http://pbs.twimg.com/profile_images/1276499904999780352/0P0m_EFs_normal.jpg",736,"https://twitter.com/vizardofaus","Melbourne, Victoria"
"Paul_Vrnt","Economiste & #dataanalyst spécialisé en #environnement / #developpementdurable.

L’information est à la donnée ce que le vin est à la vigne - Weinberg (2012)",162,"277494128","Paul","http://pbs.twimg.com/profile_images/512928946409574401/RkDi5SzK_normal.jpeg",823,"https://twitter.com/Paul_Vrnt","Rouen, France"
"AmeComplique","The Light of the world || 
Building @Datatechspace with @jessica_xls ||
Finding my way around Java ☕ & Java📜.",1198,"173159531","Ame.js","http://pbs.twimg.com/profile_images/1320414374641676302/vtp-agOc_normal.jpg",15392,"https://twitter.com/AmeComplique","Toronto, Ontario"
"dbfmurray","Analytics, research and #dataviz human in education. @Tableau, cycling & Brisbane Lions fan. Writer of @TheDatavist newsletter on humanities and data stories.",1187,"25951988","Darragh Murray","http://pbs.twimg.com/profile_images/1150981823830212608/wPUf9iGy_normal.jpg",8226,"https://twitter.com/dbfmurray","Yuggera Country, Australia"
"sankchat","Life long Liverpool FC fan | Passionate about Progressive and Liberal Politics | Software Engineer by chance",126,"76532609","sankha chatterjee","http://pbs.twimg.com/profile_images/1352145554881433602/fpzGRpa1_normal.jpg",371,"https://twitter.com/sankchat","Sunnyvale, CA"
"rajan77","SF 49ers, Sacramento Kings, Sac Republic FC,Machine Learning,Python, Business Intelligence,Tableau, Power BI",45,"20111019","Rajanvir Mahal","http://pbs.twimg.com/profile_images/420238581072789504/-5uTXysI_normal.jpeg",608,"https://twitter.com/rajan77","Sacramento, CA"
"Sherry__Gao","",13,"1055687243220705280","Sherry","http://pbs.twimg.com/profile_images/1346256491704066048/l7ObMp2k_normal.jpg",9,"https://twitter.com/Sherry__Gao","San Diego, CA"
"MukeshVizzes","Tableau Desktop Specialist  || twitter to tableau ||",6,"1293921154235678720","Mukesh Kumar Ram","http://pbs.twimg.com/profile_images/1293924168463872002/gL7sn_2u_normal.png",23,"https://twitter.com/MukeshVizzes","Hyderabad, India"
"aparavisoftware","Aparavi is the data intelligence and automation platform that empowers organizations to truly control and harness their data without complexity.",2573,"851875691960311809","Aparavi","http://pbs.twimg.com/profile_images/1102994556398657536/e_ZT3sL3_normal.png",2508,"https://twitter.com/aparavisoftware","Santa Monica, CA"
"Biff_Bruise","Husband & Dad, #Healthcare #Analytics & #DataViz Consultant & Instructor, Cyclist, and Yankees fan. Recovering Rocket Scientist. #DistinguishedFaculty @GA",3991,"32264463","David Napoli","http://pbs.twimg.com/profile_images/830805594911154176/qTEF67S3_normal.jpg",27149,"https://twitter.com/Biff_Bruise","Arvada, CO"
"sqlbelle","data geek. Tableau accredited trainer. Former (multiyear) Microsoft SQL Server / Data Platform MVP. crazy about anime, kdrama, kpop/jpop",2790,"17097802","sqlbelle","http://pbs.twimg.com/profile_images/1308800214975668224/cXANjL_J_normal.jpg",13626,"https://twitter.com/sqlbelle","vancouver, canada"
"policylink","PolicyLink is a national research and action institute advancing racial and economic equity by Lifting Up What Works®",31833,"18142371","PolicyLink","http://pbs.twimg.com/profile_images/697847709223366656/ovu_Qql8_normal.png",38025,"https://twitter.com/policylink","Oakland, NY, D.C., L.A."
"elgreenshook","Referent für digitale Technologien und Innovationen, AWO Bundesverband. Auch: Civic Engagement, Music Business & Culture, Branding & Society",434,"58841829","Lorenz Grnwld-Schkll","http://pbs.twimg.com/profile_images/696799471259283460/wm_XAz33_normal.jpg",7058,"https://twitter.com/elgreenshook","Berlin, Deutschland"
"_CJMayes","Loving all things data @LBGPLC , Views are my own and RT’s ≠ endorsements. Tableau Public Featured Author",843,"1134539278506180608","CJ Mayes","http://pbs.twimg.com/profile_images/1362049015316164612/N3JZtEaf_normal.jpg",1035,"https://twitter.com/_CJMayes","London, UK"
"jessica_xls","I tell stories with data and write in Python for fun 👩🏽‍💻 • 1 x #VOTD • Founder @DataTechSpace • #ML #NLP #AI 💕 • R.I.P Mum • Prov 22:29 • Check website 🌐",891,"71831031","𝕁𝕖𝕤𝕤𝕚𝕔𝕒 𝕌𝕨𝕠𝕘𝕙𝕚𝕣𝕖𝕟","http://pbs.twimg.com/profile_images/1364433250354163712/hkubhdU9_normal.jpg",8350,"https://twitter.com/jessica_xls","Toronto, Ontario"
"Domotalk","Domo is the Business Cloud®, empowering organizations of all sizes with BI leverage at cloud scale in record time. Go big. Go fast. Go bold®.",74297,"188352302","Domo","http://pbs.twimg.com/profile_images/875441970121891840/_UHg8Nwn_normal.jpg",10652,"https://twitter.com/Domotalk","American Fork, UT"
"sqlsekou","Former #Tableau Public Featured Author | 

Power BI & Tableau Certified

📈📊
Tableau | Power BI | AWS Quicksight |Google Data Studio

@Kimmiecup2 has my ❤️",919,"4010926469","Sekou Tyler","http://pbs.twimg.com/profile_images/1123324472361213953/rTprEfWO_normal.jpg",1874,"https://twitter.com/sqlsekou","Nashville, TN"
"NewCanvasAdv","Entrepreneur. Oncology Clinical Researcher. OD & Solutions Engineer | Executive Advisor | Healthcare & Life Science Advisor | https://t.co/4FnWXZoIzw",62,"464241500","Hannah Thomas","http://pbs.twimg.com/profile_images/3288198102/db860c3851d5c612002d63b95f392c6b_normal.jpeg",548,"https://twitter.com/NewCanvasAdv","Seattle, WA"
"fabeudelrio","não acredito em signos mas sou 100% aquariana",951,"3234627431","fabeu","http://pbs.twimg.com/profile_images/1333807695770619904/t0fYtn0W_normal.jpg",19600,"https://twitter.com/fabeudelrio","São Bernardo do Campo, Brasil"
"SedaleM","Digital Insights @purplestrats | 2020 #Tableau Featured Author | Anti-Racist | Occasional Sports and Wine Commentary",1236,"334893312","Sedale McCall","http://pbs.twimg.com/profile_images/963609354434850816/DDvVd_rV_normal.jpg",10444,"https://twitter.com/SedaleM","Washington, DC"
"abasch","I am a friend of God",119,"14262920","abasch","http://pbs.twimg.com/profile_images/420766086/megaman_normal.gif",1857,"https://twitter.com/abasch","Baltimore, MD"
"ventanaresearch","Ventana Research is the leading benchmark research and advisory services firm. We provide the most comprehensive analyst research and reach in the industry.",10872,"17992147","Ventana Research","http://pbs.twimg.com/profile_images/1281324595967074316/O-joXOX4_normal.jpg",38348,"https://twitter.com/ventanaresearch","990 NW Brooks St Suite 3, Bend"
"MagnetExport","Magnet Export Business Portal is a platform matching Canadian small & medium businesses to export-related resources and skilled talent in one place!",547,"927363101657391104","MagnetExport","http://pbs.twimg.com/profile_images/1308100117958922243/366qrQ8v_normal.jpg",1847,"https://twitter.com/MagnetExport","Toronto, Ontario"
"VizAllDay","🇺🇸 
data viz designer @ JP Morgan Chase
3x #VOTD",598,"1080619514922979330","Erik Rettman","http://pbs.twimg.com/profile_images/1080622617466425344/_fY7mZ4S_normal.jpg",309,"https://twitter.com/VizAllDay","Columbus, OH"
"GeFoerster","Leiter Stabsstelle Grundsatz- und Zukunftsfragen @awobund | Organisationsentwicklung | Digitalisierung | Data Literacy | tweets = persönliche Meinung",406,"887748932280995840","Georg Förster","http://pbs.twimg.com/profile_images/1284493308295811074/st_dkuh5_normal.jpg",512,"https://twitter.com/GeFoerster","Berlin, Deutschland"
"VivekshankarJha","B. Tech,  MBA(MNIT).",145,"576979696","Vivekanand Jha","http://pbs.twimg.com/profile_images/1292132565877325824/QUGuImXX_normal.jpg",6952,"https://twitter.com/VivekshankarJha","New Delhi, India"
"pradeep_zen","•Indian •Tableau Public Ambassador 2020🎖•Vizzie Award 2019🏆 •3x Top 10 finishes in #IronViz feeders •6x #VOTD",1847,"1035067876183425024","Pradeep Kumar G","http://pbs.twimg.com/profile_images/1342543732248211461/DrvSKPIp_normal.jpg",2890,"https://twitter.com/pradeep_zen","Tamil Nadu, India"
"vostelvolunteer","Mit der Engagementplattform https://t.co/ao38Qg1l73 für eine bessere und nachhaltigere Zukunft engagieren.",743,"3420227525","vostel.de","http://pbs.twimg.com/profile_images/1201510312836505601/Qhe7Kiyy_normal.jpg",777,"https://twitter.com/vostelvolunteer","Berlin, Deutschland"
"IrinaAzu","Data Scientist | Engineer | Technophile | Currently at Airbnb, Formerly at Google | Educated at MIT & Wharton | DJ | Foodie | Proud African",154,"1110708895","Irina Azu","http://pbs.twimg.com/profile_images/459201235682217984/Y53JVsrl_normal.jpeg",433,"https://twitter.com/IrinaAzu","San Francisco, CA"
"dataNOTdoctrine","I am a data artist @Amazon, a farmer, a bird watcher, husband, dad, and a tree hugger. Tableau User Group Ambassador @BostonTUG, 2x #VOTD. Views are my own.",1675,"847504215169732609","Will Strouse","http://pbs.twimg.com/profile_images/848346882883678208/5ExNCWzd_normal.jpg",3743,"https://twitter.com/dataNOTdoctrine","New Hampshire, USA"
"Data2X","The data voice in the gender space. The gender voice in the data space. #GenderData for #genderequality.",10103,"2548686548","Data2X","http://pbs.twimg.com/profile_images/484043364770148352/q1IfS0wu_normal.jpeg",10018,"https://twitter.com/Data2X","Washington, DC"
"JtothaVizzo","Tableau Certified | Tableau Public Featured Author | @goDataDrive consultant | Sports Prints at https://t.co/DvLSFOPcGT",1757,"852151103009456129","Jeff Plattner","http://pbs.twimg.com/profile_images/1187596555961937920/LqVQwgOn_normal.jpg",4741,"https://twitter.com/JtothaVizzo","Minneapolis, MN"
"jason_edge","Dad (x4), #IT and #music (and sharing both), Co-founder/CTO @GamatechGroup, MD @Malden_St, Co-author 'Crossing the Data Delta', Serverless fan, EV driver",2611,"17653440","Jason Edge","http://pbs.twimg.com/profile_images/980472373387448320/GdH88geY_normal.jpg",15064,"https://twitter.com/jason_edge","London, England"
"SalesforceUK","We bring companies and customers together. Stay up-to-date on news, announcements, and innovation from @Salesforce in the UK and Ireland 🇬🇧 🇮🇪",16126,"1016244928945541120","Salesforce UK & Ireland","http://pbs.twimg.com/profile_images/1268233677970046976/8Xky5li__normal.jpg",5150,"https://twitter.com/SalesforceUK","London, England"
"BBridgeDigital","BayBridgeDigital is a game changing software company that drives digital transformation to create new growth and business value faster.",162,"919549990942527489","BayBridgeDigital","http://pbs.twimg.com/profile_images/1322795325908832262/hKJYEDUQ_normal.jpg",426,"https://twitter.com/BBridgeDigital","New York, USA"
"ah_sylvana","👩🏾‍💻Working @MYDRAL_COM on #Analytics #BigData & #IA I All things about #digital #ContentMarketing",39,"855559421090516992","Sylvana Ah-laye","http://pbs.twimg.com/profile_images/1341458651618357260/O_erbc1I_normal.jpg",158,"https://twitter.com/ah_sylvana","Paris, France"
"ashishyoungy","Co-founder @WeAreScatterPie  |  I blog @DoingData_  |  @tableau fan  |  Mumbai TUG Leader  |   Advocate of #DataViz for Social Good. Cover pic by @WSJ",2414,"91017644","Ashish Singh","http://pbs.twimg.com/profile_images/992652767092240385/52nqUOvm_normal.jpg",1308,"https://twitter.com/ashishyoungy","Mumbai, India"
"hektor_cl","Qlik Consultant",236,"119137705","Héctor Muñoz","http://pbs.twimg.com/profile_images/543028153451835394/YHUh1b4k_normal.jpeg",217,"https://twitter.com/hektor_cl","Santiago, Chile"
"QlikMaster","Business Analytics professional / scuba diver / podcaster / geek",647,"41532722","Angel Monjarás","http://pbs.twimg.com/profile_images/572988416704446465/UoI9Y6ZS_normal.jpeg",3910,"https://twitter.com/QlikMaster","Mexico, D.F. Mexico"
"cmchastings","Public sector marketing @Qlik",295,"202223314","Courtney Hastings","http://pbs.twimg.com/profile_images/840712787940802560/gVlKnWef_normal.jpg",1399,"https://twitter.com/cmchastings","Washington, DC"
"LTHTR_BI","Business Intelligence Department, Lancashire Teaching Hospitals NHS Foundation Trust 💻",269,"1135544996512325632","LTH Business Intelligence","http://pbs.twimg.com/profile_images/1135618072780398592/YMbPBUFl_normal.jpg",56,"https://twitter.com/LTHTR_BI","Preston, Lancashire, UK"
"mtarallo","@Qlik Product #Marketing, Community evangelist & #video guy passionate about #BI #dataviz avid #retrogaming collector visit my #gaming channel @retrogameboyz",3618,"37812827","Michael Tarallo","http://pbs.twimg.com/profile_images/892174562577666048/HWM2PmQO_normal.jpg",6480,"https://twitter.com/mtarallo","Orlando, FL"
"sdavis","A woman passionate about many things including: Learning, tech, family, food & wine...",4276,"8955592","Shannon Davis","http://pbs.twimg.com/profile_images/1202286713516838912/TqWX2tGm_normal.jpg",9180,"https://twitter.com/sdavis","Cleveland, OH"
"FarquharFTW","Running Customer Mktng @ Qlik; 🐴 lover; Animal enthusiast; Fashionista; Sheet Cake connoisseur; 🖤💛#NHLBruins fanatic Tweets/views = mine.",885,"9091062","Gillian Farquhar","http://pbs.twimg.com/profile_images/1356646269893173249/sgiHMB14_normal.jpg",5916,"https://twitter.com/FarquharFTW","Boston, MA"
"vizlib","We build value-added products for Qlik Sense that help you go from how to wow with data analytics.",1894,"817731268121128961","Vizlib","http://pbs.twimg.com/profile_images/1261299538796691456/4xSWpCqW_normal.jpg",1564,"https://twitter.com/vizlib","London, England"
"synolia","Agence #ecommerce #CRM #BI - Expert Conseil - #Magento #Sylius #Prestashop #OroCommerce #OroCRM #SugarCRM #Akeneo #Zendesk  #Qlik #TableauSoftware #mondaydotcom",1934,"221692112","Synolia","http://pbs.twimg.com/profile_images/824194284106743808/DdLOOPYr_normal.jpg",3182,"https://twitter.com/synolia","Lyon, Paris, Bordeaux, Grand-O"
"ometis_ltd","UK's largest dedicated #Qlik Consultancy - providing Business Intelligence solutions to help all companies make better sense of their data.",499,"294206842","Ometis","http://pbs.twimg.com/profile_images/711952078424416256/lpko0M0S_normal.jpg",1360,"https://twitter.com/ometis_ltd","Appleby Magna, Derbyshire, UK"
"ORIresults","Research, data analytics, and consulting firm focused on strengthening customer relationships. We translate data into decisions and decisions into engagement.",611,"372961776","ORI","http://pbs.twimg.com/profile_images/779316374757838848/8e5hetht_normal.jpg",1775,"https://twitter.com/ORIresults","Herndon, VA"
"cp0w3rs","Keeping Data Simple | Global Product Manager, Data Analytics & Digital Innovation | Qlik Luminary 2020 |  Musician | Photographer  | Geek | Psychology",346,"89994988","Christopher Powers","http://pbs.twimg.com/profile_images/1259242730414374915/8gMdqQfm_normal.jpg",1323,"https://twitter.com/cp0w3rs","Tampa, FL"
