State,Date,variable,value
Arunachal Pradesh,2021-02-24 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-02-25 00:00:00.000,Recovered Added,1
Arunachal Pradesh,2021-02-26 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-02-27 00:00:00.000,Recovered Added,3
Arunachal Pradesh,2021-02-28 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-01 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-02 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-03 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-04 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-05 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-06 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-07 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-08 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-09 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-10 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-11 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-12 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-13 00:00:00.000,Recovered Added,1
Arunachal Pradesh,2021-03-14 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-15 00:00:00.000,Recovered Added,2
Arunachal Pradesh,2021-03-16 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-17 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-18 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-19 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-20 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-21 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-22 00:00:00.000,Recovered Added,1
Arunachal Pradesh,2021-03-23 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-24 00:00:00.000,Recovered Added,1
Arunachal Pradesh,2021-03-25 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-26 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-27 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-28 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-29 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-30 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-03-31 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-04-01 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-04-02 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-04-03 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-04-04 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-04-05 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-04-06 00:00:00.000,Recovered Added,1
Arunachal Pradesh,2021-04-07 00:00:00.000,Recovered Added,2
Arunachal Pradesh,2021-04-08 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-04-09 00:00:00.000,Recovered Added,1
Arunachal Pradesh,2021-04-10 00:00:00.000,Recovered Added,1
Arunachal Pradesh,2021-04-11 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-04-12 00:00:00.000,Recovered Added,1
Arunachal Pradesh,2021-04-13 00:00:00.000,Recovered Added,0
Arunachal Pradesh,2021-04-14 00:00:00.000,Recovered Added,1
Arunachal Pradesh,2021-04-15 00:00:00.000,Recovered Added,6
Arunachal Pradesh,2021-04-16 00:00:00.000,Recovered Added,2
Arunachal Pradesh,2021-04-17 00:00:00.000,Recovered Added,6
Arunachal Pradesh,2021-04-18 00:00:00.000,Recovered Added,3
Arunachal Pradesh,2021-04-19 00:00:00.000,Recovered Added,11
Arunachal Pradesh,2021-04-20 00:00:00.000,Recovered Added,15
Arunachal Pradesh,2021-04-21 00:00:00.000,Recovered Added,16
Arunachal Pradesh,2021-04-22 00:00:00.000,Recovered Added,9
Arunachal Pradesh,2021-04-23 00:00:00.000,Recovered Added,61
Arunachal Pradesh,2021-04-24 00:00:00.000,Recovered Added,19
Delhi,2020-04-29 00:00:00.000,Recovered Added,14
Uttar Pradesh,2020-05-05 00:00:00.000,Recovered Added,185
Bihar,2020-06-25 00:00:00.000,Recovered Added,374
Bihar,2020-06-26 00:00:00.000,Recovered Added,189
Goa,2020-08-03 00:00:00.000,Recovered Added,208
Puducherry,2020-08-03 00:00:00.000,Recovered Added,102
Chandigarh,2020-08-30 00:00:00.000,Recovered Added,48
Ladakh,2020-09-25 00:00:00.000,Recovered Added,78
Andaman and Nicobar Islands,2020-10-16 00:00:00.000,Recovered Added,14
Andaman and Nicobar Islands,2020-10-17 00:00:00.000,Recovered Added,17
Andaman and Nicobar Islands,2020-10-18 00:00:00.000,Recovered Added,20
Andaman and Nicobar Islands,2020-10-19 00:00:00.000,Recovered Added,24
Andaman and Nicobar Islands,2020-10-20 00:00:00.000,Recovered Added,10
Andaman and Nicobar Islands,2020-10-21 00:00:00.000,Recovered Added,11
Andhra Pradesh,2020-04-09 00:00:00.000,Recovered Added,1
Andhra Pradesh,2020-04-10 00:00:00.000,Recovered Added,0
Andhra Pradesh,2020-04-11 00:00:00.000,Recovered Added,1
Andhra Pradesh,2020-04-12 00:00:00.000,Recovered Added,1
Andhra Pradesh,2020-04-13 00:00:00.000,Recovered Added,0
Andhra Pradesh,2020-04-14 00:00:00.000,Recovered Added,4
Andhra Pradesh,2020-04-15 00:00:00.000,Recovered Added,4
Andhra Pradesh,2020-04-16 00:00:00.000,Recovered Added,0
Andhra Pradesh,2020-04-17 00:00:00.000,Recovered Added,15
Andhra Pradesh,2020-04-18 00:00:00.000,Recovered Added,7
Andhra Pradesh,2020-04-19 00:00:00.000,Recovered Added,50
Andhra Pradesh,2020-04-20 00:00:00.000,Recovered Added,0
Andhra Pradesh,2020-04-21 00:00:00.000,Recovered Added,4
Andhra Pradesh,2020-04-22 00:00:00.000,Recovered Added,24
Andhra Pradesh,2020-04-23 00:00:00.000,Recovered Added,21
Andhra Pradesh,2020-04-24 00:00:00.000,Recovered Added,4
Andhra Pradesh,2020-04-25 00:00:00.000,Recovered Added,26
Andhra Pradesh,2020-04-26 00:00:00.000,Recovered Added,60
Andhra Pradesh,2020-04-27 00:00:00.000,Recovered Added,4
Andhra Pradesh,2020-04-28 00:00:00.000,Recovered Added,23
Andhra Pradesh,2020-04-29 00:00:00.000,Recovered Added,29
Andhra Pradesh,2020-04-30 00:00:00.000,Recovered Added,34
Andhra Pradesh,2020-05-01 00:00:00.000,Recovered Added,82
Andhra Pradesh,2020-05-02 00:00:00.000,Recovered Added,38
Andhra Pradesh,2020-05-03 00:00:00.000,Recovered Added,47
Andhra Pradesh,2020-05-04 00:00:00.000,Recovered Added,36
Andhra Pradesh,2020-05-05 00:00:00.000,Recovered Added,65
Andhra Pradesh,2020-05-06 00:00:00.000,Recovered Added,140
Andhra Pradesh,2020-05-07 00:00:00.000,Recovered Added,51
Andhra Pradesh,2020-05-08 00:00:00.000,Recovered Added,62
Andhra Pradesh,2020-05-09 00:00:00.000,Recovered Added,45
Andhra Pradesh,2020-05-10 00:00:00.000,Recovered Added,38
Andhra Pradesh,2020-05-11 00:00:00.000,Recovered Added,73
Andhra Pradesh,2020-05-12 00:00:00.000,Recovered Added,58
Andhra Pradesh,2020-05-13 00:00:00.000,Recovered Added,86
Andhra Pradesh,2020-05-14 00:00:00.000,Recovered Added,50
Andhra Pradesh,2020-05-15 00:00:00.000,Recovered Added,60
Andhra Pradesh,2020-05-16 00:00:00.000,Recovered Added,101
Andhra Pradesh,2020-05-17 00:00:00.000,Recovered Added,103
Andhra Pradesh,2020-05-18 00:00:00.000,Recovered Added,96
Andhra Pradesh,2020-05-19 00:00:00.000,Recovered Added,69
Andhra Pradesh,2020-05-20 00:00:00.000,Recovered Added,43
Andhra Pradesh,2020-05-21 00:00:00.000,Recovered Added,41
Andhra Pradesh,2020-05-22 00:00:00.000,Recovered Added,26
Andhra Pradesh,2020-05-23 00:00:00.000,Recovered Added,48
Andhra Pradesh,2020-05-24 00:00:00.000,Recovered Added,62
Andhra Pradesh,2020-05-25 00:00:00.000,Recovered Added,43
Andhra Pradesh,2020-05-26 00:00:00.000,Recovered Added,133
Andhra Pradesh,2020-05-27 00:00:00.000,Recovered Added,48
Andhra Pradesh,2020-05-28 00:00:00.000,Recovered Added,68
Andhra Pradesh,2020-05-29 00:00:00.000,Recovered Added,101
Andhra Pradesh,2020-05-30 00:00:00.000,Recovered Added,55
Andhra Pradesh,2020-05-31 00:00:00.000,Recovered Added,51
Andhra Pradesh,2020-06-01 00:00:00.000,Recovered Added,34
Andhra Pradesh,2020-06-02 00:00:00.000,Recovered Added,33
Andhra Pradesh,2020-06-03 00:00:00.000,Recovered Added,57
Andhra Pradesh,2020-06-04 00:00:00.000,Recovered Added,65
Andhra Pradesh,2020-06-05 00:00:00.000,Recovered Added,36
Andhra Pradesh,2020-06-06 00:00:00.000,Recovered Added,75
Andhra Pradesh,2020-06-07 00:00:00.000,Recovered Added,29
Andhra Pradesh,2020-06-08 00:00:00.000,Recovered Added,51
Andhra Pradesh,2020-06-09 00:00:00.000,Recovered Added,55
Andhra Pradesh,2020-06-10 00:00:00.000,Recovered Added,94
Andhra Pradesh,2020-06-11 00:00:00.000,Recovered Added,99
Andhra Pradesh,2020-06-12 00:00:00.000,Recovered Added,123
Andhra Pradesh,2020-06-13 00:00:00.000,Recovered Added,94
Andhra Pradesh,2020-06-14 00:00:00.000,Recovered Added,131
Andhra Pradesh,2020-06-15 00:00:00.000,Recovered Added,69
Andhra Pradesh,2020-06-16 00:00:00.000,Recovered Added,128
Andhra Pradesh,2020-06-17 00:00:00.000,Recovered Added,128
Andhra Pradesh,2020-06-18 00:00:00.000,Recovered Added,131
Andhra Pradesh,2020-06-19 00:00:00.000,Recovered Added,133
Andhra Pradesh,2020-06-20 00:00:00.000,Recovered Added,206
Andhra Pradesh,2020-06-21 00:00:00.000,Recovered Added,196
Andhra Pradesh,2020-06-22 00:00:00.000,Recovered Added,128
Andhra Pradesh,2020-06-23 00:00:00.000,Recovered Added,157
Andhra Pradesh,2020-06-24 00:00:00.000,Recovered Added,187
Andhra Pradesh,2020-06-25 00:00:00.000,Recovered Added,209
Andhra Pradesh,2020-06-26 00:00:00.000,Recovered Added,208
Andhra Pradesh,2020-06-27 00:00:00.000,Recovered Added,284
Andhra Pradesh,2020-06-28 00:00:00.000,Recovered Added,428
Andhra Pradesh,2020-06-29 00:00:00.000,Recovered Added,324
Andhra Pradesh,2020-06-30 00:00:00.000,Recovered Added,279
Andhra Pradesh,2020-07-01 00:00:00.000,Recovered Added,477
Andhra Pradesh,2020-07-02 00:00:00.000,Recovered Added,325
Andhra Pradesh,2020-07-03 00:00:00.000,Recovered Added,319
Andhra Pradesh,2020-07-04 00:00:00.000,Recovered Added,376
Andhra Pradesh,2020-07-05 00:00:00.000,Recovered Added,414
Andhra Pradesh,2020-07-06 00:00:00.000,Recovered Added,498
Andhra Pradesh,2020-07-07 00:00:00.000,Recovered Added,825
Andhra Pradesh,2020-07-08 00:00:00.000,Recovered Added,1356
Andhra Pradesh,2020-07-09 00:00:00.000,Recovered Added,1053
Andhra Pradesh,2020-07-10 00:00:00.000,Recovered Added,1040
Andhra Pradesh,2020-07-11 00:00:00.000,Recovered Added,1199
Andhra Pradesh,2020-07-12 00:00:00.000,Recovered Added,1019
Andhra Pradesh,2020-07-13 00:00:00.000,Recovered Added,1052
Andhra Pradesh,2020-07-14 00:00:00.000,Recovered Added,1003
Andhra Pradesh,2020-07-15 00:00:00.000,Recovered Added,911
Andhra Pradesh,2020-07-16 00:00:00.000,Recovered Added,1015
Andhra Pradesh,2020-07-17 00:00:00.000,Recovered Added,905
Andhra Pradesh,2020-07-18 00:00:00.000,Recovered Added,1465
Andhra Pradesh,2020-07-19 00:00:00.000,Recovered Added,1127
Andhra Pradesh,2020-07-20 00:00:00.000,Recovered Added,1338
Andhra Pradesh,2020-07-21 00:00:00.000,Recovered Added,1346
Andhra Pradesh,2020-07-22 00:00:00.000,Recovered Added,6553
Andhra Pradesh,2020-07-23 00:00:00.000,Recovered Added,5428
Andhra Pradesh,2020-07-24 00:00:00.000,Recovered Added,2380
Andhra Pradesh,2020-07-25 00:00:00.000,Recovered Added,3320
Andhra Pradesh,2020-07-26 00:00:00.000,Recovered Added,3046
Andhra Pradesh,2020-07-27 00:00:00.000,Recovered Added,3257
Andhra Pradesh,2020-07-28 00:00:00.000,Recovered Added,3064
Andhra Pradesh,2020-07-29 00:00:00.000,Recovered Added,2784
Andhra Pradesh,2020-07-30 00:00:00.000,Recovered Added,4618
Andhra Pradesh,2020-07-31 00:00:00.000,Recovered Added,3840
Andhra Pradesh,2020-08-01 00:00:00.000,Recovered Added,12750
Andhra Pradesh,2020-08-02 00:00:00.000,Recovered Added,6272
Andhra Pradesh,2020-08-03 00:00:00.000,Recovered Added,5786
Andhra Pradesh,2020-08-04 00:00:00.000,Recovered Added,6953
Andhra Pradesh,2020-08-05 00:00:00.000,Recovered Added,8729
Andhra Pradesh,2020-08-06 00:00:00.000,Recovered Added,8516
Andhra Pradesh,2020-08-07 00:00:00.000,Recovered Added,7594
Andhra Pradesh,2020-08-08 00:00:00.000,Recovered Added,9151
Andhra Pradesh,2020-08-09 00:00:00.000,Recovered Added,9097
Andhra Pradesh,2020-08-10 00:00:00.000,Recovered Added,6924
Andhra Pradesh,2020-08-11 00:00:00.000,Recovered Added,9113
Andhra Pradesh,2020-08-12 00:00:00.000,Recovered Added,6676
Andhra Pradesh,2020-08-13 00:00:00.000,Recovered Added,9499
Andhra Pradesh,2020-08-14 00:00:00.000,Recovered Added,9779
Andhra Pradesh,2020-08-15 00:00:00.000,Recovered Added,10414
Andhra Pradesh,2020-08-16 00:00:00.000,Recovered Added,10117
Andhra Pradesh,2020-08-17 00:00:00.000,Recovered Added,7866
Andhra Pradesh,2020-08-18 00:00:00.000,Recovered Added,9211
Andhra Pradesh,2020-08-19 00:00:00.000,Recovered Added,8061
Andhra Pradesh,2020-08-20 00:00:00.000,Recovered Added,8846
Andhra Pradesh,2020-08-21 00:00:00.000,Recovered Added,8827
Andhra Pradesh,2020-08-22 00:00:00.000,Recovered Added,8593
Andhra Pradesh,2020-08-23 00:00:00.000,Recovered Added,7449
Andhra Pradesh,2020-08-24 00:00:00.000,Recovered Added,8741
Andhra Pradesh,2020-08-25 00:00:00.000,Recovered Added,9419
Andhra Pradesh,2020-08-26 00:00:00.000,Recovered Added,8473
Andhra Pradesh,2020-08-27 00:00:00.000,Recovered Added,8528
Andhra Pradesh,2020-08-28 00:00:00.000,Recovered Added,8463
Andhra Pradesh,2020-08-29 00:00:00.000,Recovered Added,8976
Andhra Pradesh,2020-08-30 00:00:00.000,Recovered Added,9067
Andhra Pradesh,2020-08-31 00:00:00.000,Recovered Added,8772
Andhra Pradesh,2020-09-01 00:00:00.000,Recovered Added,9350
Andhra Pradesh,2020-09-02 00:00:00.000,Recovered Added,8454
Andhra Pradesh,2020-09-03 00:00:00.000,Recovered Added,9499
Andhra Pradesh,2020-09-04 00:00:00.000,Recovered Added,12334
Andhra Pradesh,2020-09-05 00:00:00.000,Recovered Added,11941
Andhra Pradesh,2020-09-06 00:00:00.000,Recovered Added,11915
Andhra Pradesh,2020-09-07 00:00:00.000,Recovered Added,10055
Andhra Pradesh,2020-09-08 00:00:00.000,Recovered Added,11691
Andhra Pradesh,2020-09-09 00:00:00.000,Recovered Added,9842
Andhra Pradesh,2020-09-10 00:00:00.000,Recovered Added,10040
Andhra Pradesh,2020-09-11 00:00:00.000,Recovered Added,11069
Andhra Pradesh,2020-09-12 00:00:00.000,Recovered Added,10292
Andhra Pradesh,2020-09-13 00:00:00.000,Recovered Added,10131
Andhra Pradesh,2020-09-14 00:00:00.000,Recovered Added,9764
Andhra Pradesh,2020-09-15 00:00:00.000,Recovered Added,9628
Andhra Pradesh,2020-09-16 00:00:00.000,Recovered Added,10845
Andhra Pradesh,2020-09-17 00:00:00.000,Recovered Added,10712
Andhra Pradesh,2020-09-18 00:00:00.000,Recovered Added,11803
Andhra Pradesh,2020-09-19 00:00:00.000,Recovered Added,10820
Andhra Pradesh,2020-09-20 00:00:00.000,Recovered Added,10608
Andhra Pradesh,2020-09-21 00:00:00.000,Recovered Added,10502
Andhra Pradesh,2020-09-22 00:00:00.000,Recovered Added,10555
Andhra Pradesh,2020-09-23 00:00:00.000,Recovered Added,8291
Andhra Pradesh,2020-09-24 00:00:00.000,Recovered Added,8807
Andhra Pradesh,2020-09-25 00:00:00.000,Recovered Added,8695
Andhra Pradesh,2020-09-26 00:00:00.000,Recovered Added,9125
Andhra Pradesh,2020-09-27 00:00:00.000,Recovered Added,7796
Andhra Pradesh,2020-09-28 00:00:00.000,Recovered Added,7210
Andhra Pradesh,2020-09-29 00:00:00.000,Recovered Added,9836
Andhra Pradesh,2020-09-30 00:00:00.000,Recovered Added,7075
Andhra Pradesh,2020-10-01 00:00:00.000,Recovered Added,7297
Andhra Pradesh,2020-10-02 00:00:00.000,Recovered Added,7485
Andhra Pradesh,2020-10-03 00:00:00.000,Recovered Added,7798
Andhra Pradesh,2020-10-04 00:00:00.000,Recovered Added,7084
Andhra Pradesh,2020-10-05 00:00:00.000,Recovered Added,7558
Andhra Pradesh,2020-10-06 00:00:00.000,Recovered Added,6046
Andhra Pradesh,2020-10-07 00:00:00.000,Recovered Added,6349
Andhra Pradesh,2020-10-08 00:00:00.000,Recovered Added,6102
Andhra Pradesh,2020-10-09 00:00:00.000,Recovered Added,6110
Andhra Pradesh,2020-10-10 00:00:00.000,Recovered Added,6659
Andhra Pradesh,2020-10-11 00:00:00.000,Recovered Added,5509
Andhra Pradesh,2020-10-12 00:00:00.000,Recovered Added,5504
Andhra Pradesh,2020-10-13 00:00:00.000,Recovered Added,5715
Andhra Pradesh,2020-10-14 00:00:00.000,Recovered Added,5050
Andhra Pradesh,2020-10-15 00:00:00.000,Recovered Added,5622
Andhra Pradesh,2020-10-16 00:00:00.000,Recovered Added,5010
Andhra Pradesh,2020-10-17 00:00:00.000,Recovered Added,5529
Andhra Pradesh,2020-10-18 00:00:00.000,Recovered Added,3669
Andhra Pradesh,2020-10-19 00:00:00.000,Recovered Added,5225
Andhra Pradesh,2020-10-20 00:00:00.000,Recovered Added,5144
Andhra Pradesh,2020-10-21 00:00:00.000,Recovered Added,4739
Andhra Pradesh,2020-10-22 00:00:00.000,Recovered Added,3723
Andhra Pradesh,2020-10-23 00:00:00.000,Recovered Added,4281
Andhra Pradesh,2020-10-24 00:00:00.000,Recovered Added,3572
Andhra Pradesh,2020-10-25 00:00:00.000,Recovered Added,3585
Andhra Pradesh,2020-10-26 00:00:00.000,Recovered Added,3972
Andhra Pradesh,2020-10-27 00:00:00.000,Recovered Added,4352
Andhra Pradesh,2020-10-28 00:00:00.000,Recovered Added,3609
Andhra Pradesh,2020-10-29 00:00:00.000,Recovered Added,3243
Andhra Pradesh,2020-10-30 00:00:00.000,Recovered Added,3623
Andhra Pradesh,2020-10-31 00:00:00.000,Recovered Added,3708
Andhra Pradesh,2020-11-01 00:00:00.000,Recovered Added,-26822
Andhra Pradesh,2020-11-02 00:00:00.000,Recovered Added,8334
Andhra Pradesh,2020-11-03 00:00:00.000,Recovered Added,7140
Andhra Pradesh,2020-11-04 00:00:00.000,Recovered Added,8045
Andhra Pradesh,2020-11-05 00:00:00.000,Recovered Added,5723
Andhra Pradesh,2020-11-06 00:00:00.000,Recovered Added,2701
Andhra Pradesh,2020-11-07 00:00:00.000,Recovered Added,2235
Andhra Pradesh,2020-11-08 00:00:00.000,Recovered Added,2360
Andhra Pradesh,2020-11-09 00:00:00.000,Recovered Added,2686
Andhra Pradesh,2020-11-10 00:00:00.000,Recovered Added,4215
Andhra Pradesh,2020-11-11 00:00:00.000,Recovered Added,11534
Andhra Pradesh,2020-11-12 00:00:00.000,Recovered Added,1777
Andhra Pradesh,2020-11-13 00:00:00.000,Recovered Added,2178
Andhra Pradesh,2020-11-14 00:00:00.000,Recovered Added,2155
Andhra Pradesh,2020-11-15 00:00:00.000,Recovered Added,2140
Andhra Pradesh,2020-11-16 00:00:00.000,Recovered Added,1507
Andhra Pradesh,2020-11-17 00:00:00.000,Recovered Added,2293
Andhra Pradesh,2020-11-18 00:00:00.000,Recovered Added,1696
Andhra Pradesh,2020-11-19 00:00:00.000,Recovered Added,1821
Andhra Pradesh,2020-11-20 00:00:00.000,Recovered Added,1829
Andhra Pradesh,2020-11-21 00:00:00.000,Recovered Added,1765
Andhra Pradesh,2020-11-22 00:00:00.000,Recovered Added,1631
Andhra Pradesh,2020-11-23 00:00:00.000,Recovered Added,1390
Andhra Pradesh,2020-11-24 00:00:00.000,Recovered Added,1447
Andhra Pradesh,2020-11-25 00:00:00.000,Recovered Added,1176
Andhra Pradesh,2020-11-26 00:00:00.000,Recovered Added,1081
Andhra Pradesh,2020-11-27 00:00:00.000,Recovered Added,1205
Andhra Pradesh,2020-11-28 00:00:00.000,Recovered Added,1186
Andhra Pradesh,2020-11-29 00:00:00.000,Recovered Added,3787
Andhra Pradesh,2020-11-30 00:00:00.000,Recovered Added,934
Andhra Pradesh,2020-12-01 00:00:00.000,Recovered Added,1094
Andhra Pradesh,2020-12-02 00:00:00.000,Recovered Added,1159
Andhra Pradesh,2020-12-03 00:00:00.000,Recovered Added,835
Andhra Pradesh,2020-12-04 00:00:00.000,Recovered Added,913
Andhra Pradesh,2020-12-05 00:00:00.000,Recovered Added,882
Andhra Pradesh,2020-12-06 00:00:00.000,Recovered Added,914
Andhra Pradesh,2020-12-07 00:00:00.000,Recovered Added,595
Andhra Pradesh,2020-12-08 00:00:00.000,Recovered Added,744
Andhra Pradesh,2020-12-09 00:00:00.000,Recovered Added,785
Andhra Pradesh,2020-12-10 00:00:00.000,Recovered Added,558
Andhra Pradesh,2020-12-11 00:00:00.000,Recovered Added,519
Andhra Pradesh,2020-12-12 00:00:00.000,Recovered Added,665
Andhra Pradesh,2020-12-13 00:00:00.000,Recovered Added,613
Andhra Pradesh,2020-12-14 00:00:00.000,Recovered Added,541
Andhra Pradesh,2020-12-15 00:00:00.000,Recovered Added,563
Andhra Pradesh,2020-12-16 00:00:00.000,Recovered Added,715
Andhra Pradesh,2020-12-17 00:00:00.000,Recovered Added,498
Andhra Pradesh,2020-12-18 00:00:00.000,Recovered Added,534
Andhra Pradesh,2020-12-19 00:00:00.000,Recovered Added,497
Andhra Pradesh,2020-12-20 00:00:00.000,Recovered Added,589
Andhra Pradesh,2020-12-21 00:00:00.000,Recovered Added,422
Andhra Pradesh,2020-12-22 00:00:00.000,Recovered Added,412
Andhra Pradesh,2020-12-23 00:00:00.000,Recovered Added,490
Andhra Pradesh,2020-12-24 00:00:00.000,Recovered Added,355
Andhra Pradesh,2020-12-25 00:00:00.000,Recovered Added,354
Andhra Pradesh,2020-12-26 00:00:00.000,Recovered Added,442
Andhra Pradesh,2020-12-27 00:00:00.000,Recovered Added,422
Andhra Pradesh,2020-12-28 00:00:00.000,Recovered Added,410
Andhra Pradesh,2020-12-29 00:00:00.000,Recovered Added,364
