Code_Client,Nb_Compte,Montant_Total_Compte,Montant_Total_Compte_Courant,Montant_Total_Compte_Epargne,Montant_Decouvert_Auto,Montant_Patrimoine,Nom_Client,Nb_Salarie,Date_Ouverture_1er_Compte,Date_Ouverture_Dernier_Compte,Code_Type_Client,Code_Adresse,Code_Salarie,Code_Secteur_activite
"CL1104",5,14909560,431362,863887,1000,1437502,"Mon Entreprise SARL 1104",1862,35346,43023,"SARL","AD0467","SAL0251","SA031"
"CL1116",19,7393848,269431,155646,1000,641608,"Mon Entreprise SARL 1116",4203,30280,43822,"SARL","AD0724","SAL0390","SA010"
"CL1131",5,11315049,415566,307269,1000,286752,"Mon Entreprise SARL 1131",828,37746,43634,"SARL","AD0133","SAL0071","SA014"
"CL1142",12,2286810,73099,11710,1000,691905,"Mon Entreprise SARL 1142",1393,39025,40162,"SARL","AD0404","SAL0210","SA004"
"CL1176",4,2879008,472740,329163,1000,117410,"Mon Entreprise SARL 1176",1193,35506,41694,"SARL","AD0282","SAL0153","SA014"
"CL1202",11,6603584,52255,191849,1000,826394,"Mon Entreprise SARL 1202",4931,41543,39655,"SARL","AD0446","SAL0237","SA004"
"CL1217",5,544255,316754,907006,1000,1061,"Mon Entreprise SARL 1217",3295,29484,43371,"SARL","AD0522","SAL0306","SA033"
"CL1239",16,4418357,395399,252814,1000,1953693,"Mon Entreprise SARL 1239",4750,39952,40356,"SARL","AD0368","SAL0204","SA018"
"CL1251",16,6278016,27933,139090,1000,1893983,"Mon Entreprise SARL 1251",713,42159,43519,"SARL","AD0400","SAL0210","SA004"
"CL1277",8,11796213,337897,835309,1000,1649878,"Mon Entreprise SARL 1277",181,35356,42617,"SARL","AD0163","SAL0081","SA022"
"CL1292",12,10735143,251069,729459,1000,1411126,"Mon Entreprise SARL 1292",4205,29923,41689,"SARL","AD0203","SAL0099","SA004"
"CL1314",15,4955046,246395,955804,1000,1768538,"Mon Entreprise SARL 1314",2054,33089,39492,"SARL","AD0408","SAL0210","SA009"
"CL1326",20,7460122,444861,582506,1000,293010,"Mon Entreprise SARL 1326",4554,32887,38531,"SARL","AD0588","SAL0322","SA031"
"CL1337",15,2128150,451852,559413,1000,1959112,"Mon Entreprise SARL 1337",3748,33139,41815,"SARL","AD0509","SAL0293","SA033"
"CL1341",16,2423688,35775,82008,1000,955997,"Mon Entreprise SARL 1341",307,35561,39501,"SARL","AD0402","SAL0210","SA012"
"CL1352",19,14029545,252737,569188,1000,1494284,"Mon Entreprise SARL 1352",67,40217,38615,"SARL","AD0210","SAL0102","SA029"
"CL1359",20,14549709,228864,991088,1000,1351647,"Mon Entreprise SARL 1359",3685,40670,38976,"SARL","AD0103","SAL0052","SA031"
"CL1374",20,7153351,89204,956212,1000,1124854,"Mon Entreprise SARL 1374",1041,38125,41286,"SARL","AD0314","SAL0172","SA011"
"CL1386",16,10688794,206147,618222,1000,1275281,"Mon Entreprise SARL 1386",4409,36033,42438,"SARL","AD0333","SAL0180","SA024"
"CL1401",15,14677334,87517,701801,1000,1425056,"Mon Entreprise SARL 1401",3425,35480,41080,"SARL","AD0153","SAL0081","SA005"
"CL1427",20,4933641,165658,557957,1000,102214,"Mon Entreprise SARL 1427",190,30470,39037,"SARL","AD0713","SAL0379","SA009"
"CL1434",13,12338689,479776,500997,1000,1647514,"Mon Entreprise SARL 1434",4159,36623,42074,"SARL","AD0325","SAL0178","SA012"
"CL1449",15,3343849,249030,644107,1000,1253729,"Mon Entreprise SARL 1449",2886,31272,38626,"SARL","AD0609","SAL0331","SA024"
"CL1457",3,9547119,182289,609715,1000,1413042,"Mon Entreprise SARL 1457",1537,34724,40975,"SARL","AD0782","SAL0448","SA002"
"CL1461",4,5360969,68756,105151,1000,1340895,"Mon Entreprise SARL 1461",837,33985,41101,"SARL","AD0102","SAL0052","SA001"
"CL1472",2,3718293,186366,57562,1000,1004663,"Mon Entreprise SARL 1472",262,42128,42397,"SARL","AD0498","SAL0282","SA032"
"CL1494",14,8815068,243804,59162,1000,803976,"Mon Entreprise SARL 1494",4151,29607,41427,"SARL","AD0135","SAL0073","SA013"
"CL1509",4,12530695,34008,651654,1000,114018,"Mon Entreprise SARL 1509",4911,29231,40362,"SARL","AD0724","SAL0390","SA017"
"CL1521",3,299089,42514,704128,1000,641128,"Mon Entreprise SARL 1521",1568,42064,41338,"SARL","AD0591","SAL0322","SA012"
"CL1536",1,6350850,85402,663158,1000,482396,"Mon Entreprise SARL 1536",2657,32817,39350,"SARL","AD0712","SAL0378","SA008"
"CL1539",15,828742,322023,538123,1000,499362,"Mon Entreprise SARL 1539",3816,39688,39587,"SARL","AD0407","SAL0210","SA003"
"CL1554",11,646576,344949,724373,1000,1301176,"Mon Entreprise SARL 1554",1829,33456,40405,"SARL","AD0652","SAL0350","SA031"
"CL1569",14,5082504,375903,907025,1000,1521417,"Mon Entreprise SARL 1569",2508,40254,43586,"SARL","AD0233","SAL0114","SA012"
"CL1584",3,10325551,362609,625344,1000,414125,"Mon Entreprise SARL 1584",4901,40077,41513,"SARL","AD0634","SAL0350","SA029"
"CL1597",20,12020527,405217,488908,1000,1364888,"Mon Entreprise SARL 1597",3780,29663,42648,"SARL","AD0495","SAL0279","SA012"
"CL1612",19,8776244,36514,226276,1000,925538,"Mon Entreprise SARL 1612",3891,39412,39256,"SARL","AD0640","SAL0350","SA019"
"CL1624",15,4796034,429648,182882,1000,589346,"Mon Entreprise SARL 1624",1788,38181,38355,"SARL","AD0214","SAL0102","SA001"
"CL1639",10,10245712,280512,87129,1000,168504,"Mon Entreprise SARL 1639",566,37604,43517,"SARL","AD0720","SAL0386","SA008"
"CL1646",15,6201139,8893,523994,1000,630954,"Mon Entreprise SARL 1646",846,39004,38739,"SARL","AD0768","SAL0434","SA004"
"CL1655",2,9341519,385663,900545,1000,1743788,"Mon Entreprise SARL 1655",337,35044,39583,"SARL","AD0491","SAL0275","SA031"
"CL1677",8,9094896,106892,598775,1000,853870,"Mon Entreprise SARL 1677",2670,43364,43660,"SARL","AD0243","SAL0120","SA002"
"CL1693",15,9617192,54006,729998,1000,877270,"Mon Entreprise SARL 1693",3188,39626,38554,"SARL","AD0754","SAL0420","SA014"
"CL1705",10,12943727,208200,506536,1000,107652,"Mon Entreprise SARL 1705",3181,42329,39003,"SARL","AD0261","SAL0137","SA024"
"CL1732",14,-47440,186602,753355,1000,805760,"Mon Entreprise SARL 1732",3313,39400,39757,"SARL","AD0747","SAL0413","SA003"
"CL0789",13,10908237,-8022,703205,1000,807942,"Mon Entreprise SELARL 789",4580,35061,41860,"SELARL","AD0789","SAL1355","SA008"
"CL0790",8,2465656,420481,638426,1000,979297,"Mon Entreprise SAS 790",3138,36758,41581,"SAS","AD0790","SAL1355","SA010"
"CL0799",18,9250111,54661,129414,1000,1972981,"Mon Entreprise SCS 799",1499,33140,43183,"SCS","AD0799","SAL1355","SA023"
"CL0800",2,11158408,381007,980854,1000,1462623,"Mon Entreprise SCA 800",157,40484,41861,"SCA","AD0800","SAL1355","SA012"
"CL0802",17,4839492,139228,39789,1000,1116802,"Mon Entreprise SELARL 802",3581,36102,38361,"SELARL","AD0802","SAL1355","SA014"
"CL0803",15,13431779,197624,578701,1000,600009,"Mon Entreprise SAS 803",3962,37362,38664,"SAS","AD0803","SAL1355","SA004"
"CL0812",12,28476,190001,798910,1000,1142298,"Mon Entreprise SCS 812",2206,34613,40837,"SCS","AD0812","SAL1355","SA027"
"CL0813",19,3357389,323105,122846,1000,63555,"Mon Entreprise SCA 813",1248,33679,40857,"SCA","AD0813","SAL1355","SA021"
"CL0817",1,2683801,390754,441140,1000,48095,"Mon Entreprise SASU 817",3401,41327,40587,"SASU","AD0817","SAL1355","SA020"
"CL0818",7,6345699,182321,563967,1000,1038798,"Mon Entreprise SCP 818",4501,40031,38896,"SCP","AD0818","SAL1355","SA016"
"CL0822",13,11954735,359173,884732,1000,154372,"Mon Entreprise SARL 822",2939,37763,40043,"SARL","AD0822","SAL1355","SA024"
"CL0823",5,2968610,97142,360923,1000,96638,"Mon Entreprise SNC 823",774,34542,39253,"SNC","AD0823","SAL1355","SA022"
"CL0827",15,4115777,231028,729539,1000,220291,"Mon Entreprise GIE 827",2434,40486,42971,"GIE","AD0827","SAL1355","SA029"
"CL0828",8,9509920,272797,981949,1000,1125348,"Mon Entreprise SELARL 828",606,38422,43033,"SELARL","AD0828","SAL1355","SA023"
"CL0829",13,3738406,234336,531752,1000,26155,"Mon Entreprise SAS 829",593,38890,41395,"SAS","AD0829","SAL1355","SA010"
"CL0838",14,4099923,421225,377638,1000,1733990,"Mon Entreprise SCS 838",4882,42470,41158,"SCS","AD0838","SAL1355","SA027"
"CL0839",13,12984012,112539,159972,1000,1737165,"Mon Entreprise SCA 839",639,33639,39738,"SCA","AD0839","SAL1355","SA018"
"CL0843",8,2205917,321890,937918,1000,1168219,"Mon Entreprise SASU 843",4291,30080,42780,"SASU","AD0843","SAL1355","SA008"
"CL0844",5,4394970,484164,390155,1000,336408,"Mon Entreprise SCP 844",2571,35752,38492,"SCP","AD0844","SAL1355","SA004"
"CL0848",12,7966438,432196,569573,1000,1400724,"Mon Entreprise SARL 848",4931,37197,39103,"SARL","AD0848","SAL1355","SA015"
"CL0849",2,13834552,241232,312811,1000,405492,"Mon Entreprise SNC 849",3126,36194,38474,"SNC","AD0849","SAL1355","SA019"
"CL0850",1,13018122,305276,724554,1000,668883,"Mon Entreprise SA 850",3348,34495,39733,"SA","AD0850","SAL1355","SA023"
"CL0851",9,10935749,369956,936263,1000,56521,"Mon Entreprise SCS 851",195,31106,42425,"SCS","AD0851","SAL1355","SA031"
"CL0855",14,234997,496452,267251,1000,1880258,"Mon Entreprise SAS 855",879,41618,39819,"SAS","AD0855","SAL1355","SA017"
"CL0856",11,9655959,302711,71572,1000,1565521,"Mon Entreprise SASU 856",2807,38105,39448,"SASU","AD0856","SAL1355","SA013"
"CL0861",20,1485815,67050,707647,1000,1353601,"Mon Entreprise SARL 861",3802,40973,41446,"SARL","AD0861","SAL1355","SA007"
"CL0865",2,3586836,28362,99073,1000,142123,"Mon Entreprise SARL 865",4595,31919,42039,"SARL","AD0865","SAL1355","SA002"
"CL0866",9,4805164,161945,721462,1000,675669,"Mon Entreprise SA 866",4756,36740,38414,"SA","AD0866","SAL1355","SA004"
"CL0870",5,11231785,158897,194582,1000,346239,"Mon Entreprise SARL 870",3970,31093,40616,"SARL","AD0870","SAL1355","SA011"
"CL0871",1,13729287,433974,162297,1000,1573081,"Mon Entreprise SA 871",2875,35004,39332,"SA","AD0871","SAL1355","SA014"
"CL0875",9,6958447,81321,114513,1000,570111,"Mon Entreprise SA 875",4824,36212,39838,"SA","AD0875","SAL1355","SA015"
"CL0882",19,6044272,480680,395763,1000,802906,"Mon Entreprise SCS 882",1198,38361,39244,"SCS","AD0882","SAL1355","SA012"
"CL0883",2,3196049,334766,139537,1000,1143566,"Mon Entreprise SCA 883",3438,32700,41718,"SCA","AD0883","SAL1355","SA033"
"CL0887",1,10607231,164790,340134,1000,794307,"Mon Entreprise SASU 887",4408,38817,43222,"SASU","AD0887","SAL1355","SA022"
"CL0888",6,10962188,465379,151489,1000,1040773,"Mon Entreprise SCP 888",2108,33664,40090,"SCP","AD0888","SAL1355","SA018"
"CL0892",14,1833484,-215,957461,1000,1985312,"Mon Entreprise SARL 892",2478,31164,38380,"SARL","AD0892","SAL1355","SA018"
"CL0893",17,1623980,412951,922040,1000,229455,"Mon Entreprise SA 893",1766,34467,42596,"SA","AD0893","SAL1355","SA016"
"CL0897",17,206633,361997,934116,1000,1648115,"Mon Entreprise SA 897",264,37196,41765,"SA","AD0897","SAL1355","SA004"
"CL0902",15,12278343,364568,559833,1000,454941,"Mon Entreprise SA 902",2495,43693,40715,"SA","AD0902","SAL1355","SA012"
"CL0905",11,5350063,31967,238510,1000,201833,"Mon Entreprise SARL 905",2881,33624,40370,"SARL","AD0905","SAL1355","SA012"
"CL0909",18,6306153,154802,869117,1000,42371,"Mon Entreprise SNC 909",140,37794,42150,"SNC","AD0909","SAL1355","SA012"
"CL0910",19,4033241,498572,78665,1000,1208981,"Mon Entreprise SA 910",1786,34432,38887,"SA","AD0910","SAL1355","SA031"
"CL0914",17,10856168,422802,336027,1000,1102875,"Mon Entreprise SELARL 914",4156,29776,40764,"SELARL","AD0914","SAL1355","SA031"
"CL0915",19,7867271,12686,127240,1000,886325,"Mon Entreprise SAS 915",1015,37403,39906,"SAS","AD0915","SAL1355","SA001"
"CL0924",8,6950462,169089,95890,1000,1876567,"Mon Entreprise SCS 924",3889,29297,39489,"SCS","AD0924","SAL1355","SA025"
"CL0925",7,14297116,447377,483851,1000,418208,"Mon Entreprise SCA 925",3591,31006,38981,"SCA","AD0925","SAL1355","SA021"
"CL0929",12,10313767,30664,411301,1000,1327019,"Mon Entreprise SASU 929",1646,40463,39952,"SASU","AD0929","SAL1355","SA030"
"CL0930",1,1010309,112833,877931,1000,273051,"Mon Entreprise SCP 930",410,34931,41764,"SCP","AD0930","SAL1355","SA012"
"CL0936",16,5920600,92766,509169,1000,820849,"Mon Entreprise SA 936",3407,40912,43305,"SA","AD0936","SAL1355","SA017"
"CL0937",11,12086680,-5676,849853,1000,1623777,"Mon Entreprise SCS 937",3672,31468,40211,"SCS","AD0937","SAL1355","SA031"
"CL0941",13,11173594,165335,934987,1000,247511,"Mon Entreprise SAS 941",2565,31584,39468,"SAS","AD0941","SAL1355","SA031"
"CL0942",5,11929590,417060,551792,1000,455877,"Mon Entreprise SASU 942",4603,41469,43226,"SASU","AD0942","SAL1355","SA032"
"CL0947",12,2051804,229726,698505,1000,1207037,"Mon Entreprise SARL 947",2874,36947,42591,"SARL","AD0947","SAL1355","SA016"
"CL1062",4,14213524,284516,468842,1000,925792,"Mon Entreprise SAS 1062",3807,33635,39295,"SAS","AD0810","SAL1355","SA014"
"CL1076",3,4089875,84553,93112,1000,197166,"Mon Entreprise SA 1076",217,34945,39256,"SA","AD0841","SAL1355","SA029"
"CL1087",6,7428546,482597,685760,1000,702396,"Mon Entreprise SA 1087",4621,39314,40030,"SA","AD0871","SAL1355","SA003"
"CL1157",2,2804286,59051,523967,1000,1313834,"Mon Entreprise SARL 1157",3306,41097,40698,"SARL","AD0837","SAL1355","SA015"
"CL1180",13,13309742,288410,505741,1000,1910125,"Mon Entreprise SNC 1180",4835,40410,43265,"SNC","AD0894","SAL1355","SA004"
"CL1191",20,7778757,172986,340087,1000,1656701,"Mon Entreprise SARL 1191",1564,39138,38419,"SARL","AD0835","SAL1355","SA030"
"CL1206",7,10443890,366355,874798,1000,1265978,"Mon Entreprise SARL 1206",4208,40986,39175,"SARL","AD0934","SAL1355","SA019"
"CL1211",17,1484902,288196,117454,1000,704938,"Mon Entreprise SA 1211",155,34816,42161,"SA","AD0804","SAL1355","SA027"
"CL1224",5,11755902,431865,791634,1000,874677,"Mon Entreprise SARL 1224",4621,30361,41145,"SARL","AD0847","SAL1355","SA016"
"CL1266",17,2693378,495886,470118,1000,1300649,"Mon Entreprise SARL 1266",4920,40605,43612,"SARL","AD0857","SAL1355","SA018"
"CL1299",3,12795502,29839,643364,1000,150157,"Mon Entreprise SARL 1299",4365,32014,42634,"SARL","AD0832","SAL1355","SA020"
"CL1331",19,12645922,75958,677615,1000,1749949,"Mon Entreprise SA 1331",2902,29775,38371,"SA","AD0920","SAL1355","SA026"
"CL1390",13,1790868,370449,687585,1000,1097603,"Mon Entreprise SNC 1390",4930,40529,39558,"SNC","AD0919","SAL1355","SA015"
"CL1408",13,7087525,123946,298466,1000,499397,"Mon Entreprise SASU 1408",2953,34030,41375,"SASU","AD0888","SAL1355","SA025"
"CL1412",14,12819496,123298,200210,1000,1382953,"Mon Entreprise SARL 1412",3660,41222,38461,"SARL","AD0816","SAL1355","SA014"
"CL1423",17,1198828,359369,776449,1000,1940017,"Mon Entreprise SASU 1423",650,40618,40016,"SASU","AD0939","SAL1355","SA005"
"CL1450",5,10902842,427773,293889,1000,701260,"Mon Entreprise SNC 1450",1963,37051,42795,"SNC","AD0897","SAL1355","SA027"
"CL1462",8,5634282,49367,143975,1000,1396579,"Mon Entreprise SA 1462",2920,39779,43533,"SA","AD0791","SAL1355","SA020"
"CL1476",7,13604753,66990,186652,1000,1141720,"Mon Entreprise SARL 1476",3270,33644,40687,"SARL","AD0872","SAL1355","SA006"
"CL1477",15,14989508,104890,442353,1000,142848,"Mon Entreprise SA 1477",806,37295,39496,"SA","AD0932","SAL1355","SA002"
"CL1510",16,8380712,462824,229051,1000,1773418,"Mon Entreprise SNC 1510",1258,41419,38803,"SNC","AD0880","SAL1355","SA032"
"CL1525",5,10236404,217980,483077,1000,11858,"Mon Entreprise SNC 1525",2901,43274,41719,"SNC","AD0846","SAL1355","SA017"
"CL1558",17,395980,392173,753982,1000,238338,"Mon Entreprise SASU 1558",4711,36529,41795,"SASU","AD0861","SAL1355","SA027"
"CL1586",15,5181217,350619,649547,1000,1542022,"Mon Entreprise SA 1586",2118,43053,39462,"SA","AD0876","SAL1355","SA017"
"CL1628",2,10605976,237039,437226,1000,1450785,"Mon Entreprise SARL 1628",3816,40457,40848,"SARL","AD0878","SAL1355","SA010"
"CL1634",8,376434,465214,85035,1000,769724,"Mon Entreprise SAS 1634",1392,40584,43423,"SAS","AD0917","SAL1355","SA033"
"CL1656",19,7805034,456997,587660,1000,506082,"Mon Entreprise SA 1656",1955,35353,42342,"SA","AD0901","SAL1355","SA011"
"CL1665",10,5507918,355726,273171,1000,1389147,"Mon Entreprise SAS 1665",4798,42998,38896,"SAS","AD0843","SAL1355","SA010"
"CL1695",16,10957489,58141,840111,1000,1279243,"Mon Entreprise SA 1695",375,36744,42439,"SA","AD0864","SAL1355","SA002"
"CL1733",4,11488450,442808,227997,1000,1872163,"Mon Entreprise SA 1733",507,32397,40748,"SA","AD0813","SAL1355","SA006"
"CL1737",19,11461243,207346,366394,1000,235038,"Mon Entreprise SA 1737",4954,32764,42781,"SA","AD0804","SAL1355","SA031"
"CL1742",12,3103055,96964,719412,1000,1706639,"Mon Entreprise SAS 1742",2596,39374,42924,"SAS","AD0904","SAL1355","SA015"
"CL0791",7,14868521,111717,237973,5000,1230599,"Mon Entreprise SASU 791",994,36259,40097,"SASU","AD0791","SAL1355","SA026"
"CL0792",1,14085760,121246,157172,10000,1603114,"Mon Entreprise SCP 792",836,31692,43710,"SCP","AD0792","SAL1355","SA023"
"CL0796",3,7370572,98942,923169,5000,657529,"Mon Entreprise SARL 796",4001,32402,43014,"SARL","AD0796","SAL1355","SA032"
"CL0797",10,1224061,255846,200839,10000,1327755,"Mon Entreprise SNC 797",4482,39621,38781,"SNC","AD0797","SAL1355","SA015"
"CL0798",12,8439332,373580,225095,50000,1663015,"Mon Entreprise SA 798",1329,32228,39602,"SA","AD0798","SAL1355","SA032"
"CL0801",17,12915311,257428,125573,0,786439,"Mon Entreprise GIE 801",4349,30548,38579,"GIE","AD0801","SAL1355","SA017"
"CL0804",6,5669323,7022,892246,5000,1745450,"Mon Entreprise SASU 804",164,29800,39513,"SASU","AD0804","SAL1355","SA005"
"CL0805",12,1002992,122280,840286,10000,1302963,"Mon Entreprise SCP 805",166,32132,39178,"SCP","AD0805","SAL1355","SA007"
"CL0809",2,10822261,406996,684275,5000,1764160,"Mon Entreprise SARL 809",1708,40787,43165,"SARL","AD0809","SAL1355","SA005"
"CL0810",11,8782529,440588,677682,10000,1716082,"Mon Entreprise SNC 810",2173,30053,40105,"SNC","AD0810","SAL1355","SA006"
"CL0811",5,12336520,257275,506152,50000,740015,"Mon Entreprise SA 811",303,41426,41648,"SA","AD0811","SAL1355","SA003"
"CL0814",7,-75452,194941,440665,5000,44653,"Mon Entreprise GIE 814",3446,41887,39937,"GIE","AD0814","SAL1355","SA025"
"CL0815",8,11116009,430114,720910,10000,1746106,"Mon Entreprise SELARL 815",4645,36939,40987,"SELARL","AD0815","SAL1355","SA014"
"CL0816",3,7954270,72149,172235,50000,401184,"Mon Entreprise SAS 816",156,39623,42972,"SAS","AD0816","SAL1355","SA024"
"CL0824",11,2230871,366051,362084,5000,332296,"Mon Entreprise SA 824",699,36953,43779,"SA","AD0824","SAL1355","SA030"
"CL0825",19,5999566,240335,189795,10000,423363,"Mon Entreprise SCS 825",4480,42353,39868,"SCS","AD0825","SAL1355","SA015"
"CL0826",2,9587789,356534,221865,50000,1394787,"Mon Entreprise SCA 826",3119,42828,40253,"SCA","AD0826","SAL1355","SA030"
"CL0830",8,6557585,108916,914243,5000,793074,"Mon Entreprise SASU 830",4615,32622,41507,"SASU","AD0830","SAL1355","SA031"
"CL0831",6,14719234,206104,461172,10000,382127,"Mon Entreprise SCP 831",876,39373,42843,"SCP","AD0831","SAL1355","SA017"
"CL0835",12,12003326,379785,801439,5000,1417458,"Mon Entreprise SARL 835",3698,40798,40665,"SARL","AD0835","SAL1355","SA015"
"CL0836",12,11521592,279605,232038,10000,1456213,"Mon Entreprise SNC 836",288,36745,43642,"SNC","AD0836","SAL1355","SA029"
"CL0837",18,2651833,349711,83130,50000,875220,"Mon Entreprise SA 837",4099,42186,40188,"SA","AD0837","SAL1355","SA010"
"CL0840",6,7505812,230028,508650,5000,1352283,"Mon Entreprise GIE 840",4513,40473,39894,"GIE","AD0840","SAL1355","SA026"
"CL0841",9,1600498,-9099,950373,10000,1137192,"Mon Entreprise SELARL 841",3982,35651,42284,"SELARL","AD0841","SAL1355","SA003"
"CL0842",14,8665745,272235,268045,50000,362806,"Mon Entreprise SAS 842",287,34754,38869,"SAS","AD0842","SAL1355","SA005"
"CL0852",6,921247,225296,17268,5000,1657274,"Mon Entreprise SCA 852",1231,30687,42481,"SCA","AD0852","SAL1355","SA029"
"CL0853",16,11565480,78515,274201,10000,154162,"Mon Entreprise GIE 853",2840,36505,40725,"GIE","AD0853","SAL1355","SA030"
"CL0854",1,8668252,181697,361487,50000,596808,"Mon Entreprise SELARL 854",4064,40894,43633,"SELARL","AD0854","SAL1355","SA026"
"CL0857",10,9545724,332275,705933,5000,1194810,"Mon Entreprise SCP 857",4180,43338,40622,"SCP","AD0857","SAL1355","SA024"
"CL0862",19,10649514,70905,790729,5000,342627,"Mon Entreprise SA 862",4571,36516,42532,"SA","AD0862","SAL1355","SA009"
"CL0874",9,5626717,319976,886773,50000,617030,"Mon Entreprise SARL 874",24,32283,41185,"SARL","AD0874","SAL1355","SA014"
"CL0879",15,13606149,263960,519236,5000,833986,"Mon Entreprise SARL 879",3765,43405,43627,"SARL","AD0879","SAL1355","SA011"
"CL0880",10,5372482,387082,539276,10000,1484938,"Mon Entreprise SNC 880",3103,30534,39036,"SNC","AD0880","SAL1355","SA023"
"CL0881",15,8335824,494218,470809,50000,82776,"Mon Entreprise SA 881",4071,31454,41895,"SA","AD0881","SAL1355","SA029"
"CL0884",9,11882025,102447,268463,5000,1313594,"Mon Entreprise GIE 884",513,30781,42378,"GIE","AD0884","SAL1355","SA011"
"CL0885",17,12292312,436528,758978,10000,1003759,"Mon Entreprise SELARL 885",3766,37603,40677,"SELARL","AD0885","SAL1355","SA011"
"CL0886",4,8083347,465673,546148,50000,294150,"Mon Entreprise SAS 886",4843,35329,39893,"SAS","AD0886","SAL1355","SA015"
"CL0896",12,4635,415705,363320,50000,371579,"Mon Entreprise SARL 896",4054,33719,42761,"SARL","AD0896","SAL1355","SA020"
"CL0901",15,4487300,191941,669217,50000,926060,"Mon Entreprise SARL 901",3887,39634,39513,"SARL","AD0901","SAL1355","SA007"
