verific,contagem
"04e46e7fa33e86e068e66a04601ed8e8f699b297070aa38aaf3de9639302506ac3867b4666c7d76867627c2f7fb22e2114/03/2018 21:28:10125001496",1
"04e83658486074318f1a806c192658171dfb36d969d347f56f43590ec42c7b8c7f152321c60a266edc53af1925ef96c109/05/2018 21:35:14159991406",1
"04e86e883a36a0775ecb4f34f581770d142c74d091a42c178b1c582535dcfabc0ea22c1cfbdc755f86b9b54b39c1604322/08/2018 16:30:3419901521",1
"04eafa8a91ba0d51dc0c193bb67afc875fb1e24560c31b0eaa1911d4247187ede0878efa0e0b7e5313ac0b43bc04c08101/12/2017 01:15:24259901910",1
"04eb8bac62618bbc56c582cd49493669b8d157185e5abaabd9244275aca22a7f0ebd97a106433a45a4aebe57c179977822/05/2017 09:25:1669901424",1
"04ebaf1d65a804a49b4b1011467aaf476c3effec7c8ddba466d4f03f982c7aa337515688008a7a40ac93e3b2e4ab203f30/11/2017 10:58:3424501185",1
"04ebe10a05b6cb445e27b34f29a01c1a19c91ef95d509ea33eda93495c4d348106a2c3af7b3aee5d69171b0e14f0ee8727/08/2018 02:50:23122993011",1
"04eef545c54d444825c506ba170a26bd8232a265a535c1f886b38335667be2a5f45122a9ab94eb4f3f8953578bc0c56028/04/2017 19:45:1659991563",1
"04ef688ecd44ca2621c3f78abfdf42f97c1bd920dbdf22470b68bde975dd3ccfcc419e0650a3c5ba77189a1882b7556a13/06/2017 12:42:4559991773",1
"04f026e6517b3845e4ea1a9d0328adfcd6fad98893f5848590aee04c63832cd017ca9b9e9b9ef8fdb529001b49ebb50f24/04/2018 11:31:2619971523",1
"04f1689642ed3c3e45244d4f7b2fe73176c73618750ec1718b6f51a96c498f93709e16e2b25c7474d980076c6bfc480622/08/2018 15:31:25259902099",1
"04f1827088d972a62224f5203a071500daf9301b3e3756d45250765852ed0dfd004c9cd9d87a3c30c522c48c4fc0741618/12/2017 20:50:26159691837",1
"04f1f7895e1f86444c5965be2d773cb35d6bea33648f018dbb563f3a2fab09f31025f0e2d44d7041d6cf58b6550e0bfa25/07/2018 12:42:07150002169",1
"04f22b756f6367772fe11035fe75391acec09725da5ed01471d9a505e7389d374d6d651bd7684af3fffabd5f08d12e5a15/05/2018 10:14:4469901218",1
"04f2e46bdb0ab9fb67a417100fb3ca7155b04296824029ae20bbeb3b200e69d06c7d50c24b3ccd2fd83b44d8bb34e07317/10/2017 05:14:4737501760",1
"04f2e760bb583d5d2f8b88e247d58d09a30c310dda4ad467282787fee075cb69bd149ed516d4c5d418d5781f8e18919f04/12/2017 10:38:2037901308",1
"04f5536db820c4ea1450c353f92d5de5b2873f8b24fbe611a16afb61dba34eddd91fb3b7d041e83b64a00a3edfb37e4f26/04/2018 19:31:371410787",1
"04f7a2c35c535b543c6042ee73b125f07d04659ff78e0f7d991e8b699b5e5c3efa1c13f2614d7b5c4749cbc52fecda9412/03/2018 03:55:36124901731",1
"04f7b342a4b3d7b33bdf6aade899d6858b8702416a4fecb685fc70b056cac3728b28d096634035667e8263d57ba3368c04/09/2017 20:44:1915481510",1
"04f87887045aa20403546af3facb8ad12ff995aead9c63a1f37a07b3664ead378b9d6eec4a7eb7d0f9d579ce0b38324d24/07/2018 16:31:4572998802",1
"04f89a77d1fcc3178c1a374b5cc61a5257c580a8fbf3d8374b06bee7b6f4ce3130a2f535bb48308f991d0b9ad4a8c4bb30/11/2017 22:37:314990934",1
"04f917df18d906d8a14718223478802631a2f42a87890f87d77daebdfabc182e4c03b9dd4c11ee2cb35c96c49efc942024/05/2017 17:05:11129902745",1
"04f92792b1960e9302825742e0751a5c8ed094bfe076c568f6bb10feada3f75d7c67e1448b00f6e969d365cea6b010ab29/05/2018 09:14:41179906698",1
"04f9ef79f6d6439da363d065445c2325ad21c6ffe97ed6db7a3d73b51bca2ee0ececbfcff9804a2d6b40f589df8eef2b18/05/2018 17:21:2847601279",1
"04fa206258b069b5900dd56e6cc87a632b4609f8948be18874494203496bc318cc419e0650a3c5ba77189a1882b7556a11/04/2018 05:30:1979991538",1
"04fb47576993a3cb0c12d4b25eab6e4eaf51d485dc5255ba2e18b21b550156e65dceca129747e92ff8ef7a997dc4f8ca31/05/2017 13:10:17259904177",1
"04fecddbcf23f16238f35a21291ab7d0aeaada71da15f2adff3012724f9f662bbfd27a966d91cfaafdb25d076585f0da05/02/2018 10:30:4799006957",1
"04ff62d0684a80831afbdc2f6e56259f1bfb290d7273a442c874dbe74b4abae67c67e1448b00f6e969d365cea6b010ab09/03/2018 20:47:3079994276",1
"04ffb64e3f80d17e95e1934561c8f64a2423252b2432f1803e4f29e0974c6cf75f2684dab12e59f83bef73ae57724e4511/12/2017 16:31:10169901844",1
"04ffe2f01e4967bb8dd86f8d1db29d894f47791b7d4e127b53fdfceea592e926b2ba3715d723d245138f291a6fe4259403/07/2017 03:45:07749902198",1
"04ffe5a8a70cc5dd6a00b68fd6c905e77fc59915d9bde9a845801ee04a8658fae5a3438891c0bfdb9394643f95273d8e07/03/2018 17:30:412030811",1
"0501724b4f41a7c8ab490d4beacf4d07b74d57e3377dd78aace6d070fc48cc884a3ca9315b744ce9f8e937436149388420/11/2017 17:27:1065901280",1
"0501e7fec71cfd7db3c1e2242e51f90906ad93d66e91d09df5ce746906d9658bda8622b14eb17ae2831f4ac5b9dab84a06/12/2017 13:52:12219901574",1
"05028bf6da42dad66775424835329d50bb819359cc1d57dab4210c9c8640d2b87139dc5186aa238b006e066d8fbab2e419/04/2018 13:15:0691002322",1
"0504447548229e075dea8441b37b1e2a8852eb03b04ec3268a66e9b696e25f6fd1b65fc7debc3361ea86b5f14c68d2e206/10/2017 02:14:42199902189",1
"0504c112cd5ef9650a65748c4dc380cb99a4788cb24856965c36a24e339b605853d00c40e32aeb924a84ce72b1af869d23/04/2018 09:31:168600927",1
"0505a29e827a4c609b3fd250c0313bef282dcadbd8c61f52f06a8ae802b54ee6f46490624488d3ff7ce78613913a771118/06/2018 04:31:4099904276",1
"0507a74781354ea643bff372311d2a97aa70ae9ee9a798d44ae6e00ce6d82cb1c70c1b0d8ca86052f45a432a38b7395825/05/2018 17:31:4011032764",1
"05086b5a715c97d1971784b6ae899a6d3258acb04d37e2f91f76c9250f3b80a0c70c1b0d8ca86052f45a432a38b7395828/06/2018 13:16:1711032803",1
"05086b5a715c97d1971784b6ae899a6d5f42d57952b7815098979a5c4fa6f82ac70c1b0d8ca86052f45a432a38b7395828/06/2018 13:16:1711032803",1
"0508768342a863478ca21854a6ac28695adc6c464f33f8560dd3c984291d4ba10be8ff43f22e456b4e0371b2245e4d0111/01/2018 17:56:1999901646",1
"0508c1d4ce32ccc40fc59d0592478608cee7741dd613113d6b633ba89444d34efa1c13f2614d7b5c4749cbc52fecda9412/06/2018 16:53:01159901900",1
"05093c063b3e4c3b5f4ef831d7da7fd541c24b8ce92d1a2cac62db5edfd088b24869f7a5dfa277a7dca6462dcf3b52b207/05/2018 11:31:35102001315",1
"05095322e4f3619255e9450335966c33ba80c9f47a84d1e08465f72e22930c831987cd4be10fe09ee50454f9c354d1c612/03/2018 23:28:49120001297",1
"0509b3b20635c8d54544dc048d95318ba2da86fa759178e9e58e54aa1a144e59ea8482cd71df3c1969d7b9473ff13abc26/06/2018 16:30:2524991828",1
"050a64172dd384db4597d5f3bdcf213782df2add69e03f9b165a7e46429c948479ebd9a61bac3eaf882805ed4ecfa12a15/12/2017 10:11:02119901809",1
"050c064324e4ea0fd891e928b776a24a49eeae59754cbcf1abeeffb8f51184ee972d0f9cf61b499a4812cf0bfa3ad3c415/01/2018 16:53:4969202335",1
"050c32bac1e923fa3406fdedf75feb892a5806f10d0f00e5ad032dd2e3c8806e7c67e1448b00f6e969d365cea6b010ab19/03/2018 13:15:44169994565",1
"050db8a61ea366db684e7d127082b5da35afc973633aaeb6b877ff57b27933104a3ca9315b744ce9f8e937436149388413/07/2017 19:03:2789901213",1
"050f9344068b604a9df9c01b12ded455112e1856649c6762c1ca6058d07f2633440dd6ab244315c632130ecfb63827b117/10/2017 04:56:16109901311",1
"05104976125ea1e5cc04bc1f506a436a63bfa27a0cee21fd896dc27f58b6d656612170e34b97004b3ba37eae81836b4c19/08/2018 22:44:03198901832",1
"05108247830e6abf604da38aff20907fa64f5291d8f2aa4d9d5f034a5c469dec343e716476e3748b069f980efbaa294e25/04/2018 12:35:242290739",1
"0510b3fb25b0b62b1221ec1cd2e495eee306ca54c91b21392317d5b4632c9fe3e49c26c3edfa46d227d5121a6b6e4d3715/06/2017 20:35:13135304480",1
"0510f632b86f01064ebbde67deb63bb510070e29929f7c7d609ee3201f236b8e8a130737016f838139d31878787a39c929/06/2018 00:31:2595201847",1
"0510fbef17088fdb22eed8b459322c62e44f675b60b3a3a2453ec36421e06f0f730937bf88cb151eb2eb849f642fc21330/04/2018 19:55:1410530792",1
"05123197f45cd213617dbd9523bd23f711059273f4bc1a293777e98c89807c62431af27f296bc6519d890aa5a05fdb1120/07/2017 11:43:05120901560",1
"0512553e39efd59a9572ce7eebacd43a1acb18fc869c5489d5f76abcd681165e6d803cb79cc31c41c4c789a75933b3c706/11/2017 03:06:45135001397",1
"0512bcd90b810913b8177d5324c5ee0d68bf2e76db1d8e846042e54da87399ca1a3df491d1c4f1589fc2b934ada68bf230/06/2017 16:45:1869901774",1
"05147da86ae779803eaa2a5480010af90a29ce51f88190dc32d9f6a23f7e9a8c138dbe45fc62f1e244378131a680152614/06/2018 01:55:12990739",1
"0514e4dbba025db4265c73bfb7371261e343a7fbf868e28cb3f80ef0f6d9300cf0837c8d71434931d9e38e7b7923479724/04/2018 19:50:4837002206",1
"0516c22655fe1e1f0b3390f4ee3fc5f667c8b207e496408eb0f63e09c234dbc07c67e1448b00f6e969d365cea6b010ab09/02/2017 11:49:2329991556",1
"0517a3e68dac3308995edca2144db36e53b36df67ebb7c41585e8d54d6772e087d13fca15225358621be4086e1eb096403/05/2018 19:11:4099900",1
"0517edc6ddee491e072a844bfbb54c8693f1cce4b913dbf3213569661cb978bcb9ca8e8baa5d4aa038394a700f63e69f04/05/2018 03:11:133899888",1
"0517f595d01e0c246ac759a754c6ca642b4609f8948be18874494203496bc318cc419e0650a3c5ba77189a1882b7556a23/10/2017 17:08:3989991297",1
"0518657f142278ad13d645c6b5b0a6692190082493d586e315bfbb93762ab3e343f8c9950d11ecd03a0304a49e010da627/10/2017 08:49:1349991410",1
"0519649fc6c78b0e228b6ea8e67670953cb39171fd36c50097f2dedbbe0dfe6e16090f2ca825584b5a147ab24aa30c8617/07/2018 03:04:1329291831",1
"051b95df471b0bc57ac737b9d3057954aa8d88eb4b9cb38894e33fa624c4287f6560211a19b47992c3666cc44a7e94c016/05/2018 21:35:2055001527",1
"051c701261744807b2535ab976842f7e00905d58c87afcbce21420b3712cacaa1e8b33f18b4f7598d87f5cbee2282cc210/07/2018 14:30:11159901833",1
"051d3d717e96b76b07fc9076b88d671f1f541a93f4fa4b8d15c7d5ed838364846481e96574816ead57975da2c0f6d80d01/02/2018 03:18:3558502811",1
"051d564ccb0a1e50070ac26704a2ba72f744c6a73a924600d92abc66a44d4f7fed46f1eb4a638113deb2a1137b5f22e930/08/2018 01:10:09585003786",1
"051fa5d5438a17a06ebfd7b77c020e2c49c95423c53618d42621bd07c1d1bfb6bba74270a87732727b5a3b4fd9ac1c3901/03/2018 12:15:3652991681",1
"051fcda88d997d3ff86012da2a556342d017a2151d543a9885604dc62a3d9dcc6560211a19b47992c3666cc44a7e94c028/08/2018 14:55:234900760",1
"05200ccb21bae81c6c32914d7c3bb778186fe07c8b8005ec6a498587ffbc13526560211a19b47992c3666cc44a7e94c026/12/2017 14:14:3029001410",1
"052121d17f8eab43c577497c9b1451e23a21e6f5a154a5b03b6edb8fc6b24c5dbf3c6d2a28b2b5501e6c15448982dcc919/09/2017 22:05:5049901410",1
"0521b661c320287be1f5a92a52760c8b165f86fe8b799a708a20ee4ba125c2897ddcbb64b5bc1ef36ca8c151f6ec77df09/01/2018 19:11:24166992749",1
"05232fb1e414a006d6713c23f5cde5f5c8abdbe349a97073e7aebc795be55bd86a0cbc8af2e8abd1bdfb777943d174c611/12/2017 23:57:33115004322",1
"05234d05cd854695218f98bf84cd248906efa56b8557e1efcb2c107f55d1a8dd51e4e89242cbb846c2deff3dc015650e28/05/2018 00:31:3868901945",1
"05248f2049e2194bcb2108983868308fb01d34f6d2545269d348181768eca0496560211a19b47992c3666cc44a7e94c022/01/2018 23:29:4455001767",1
"0524a4740833e4c479484d6fd27357259a89064fd209d1c1661271942a65099f0176f73cc1195f367f7b32db1e5b3aa801/08/2018 19:24:23139901811",1
"052514b6411113b9d1d289f49bf414e5407e01944d78001dbd21da4c2059b8dce8f6dc8e6a1dcde89d20e3995c8d90b316/10/2017 09:28:1929901410",1
"052523fd2c735b15cb107afc0a413bc2c1488892604e4ba5cff5b4eb4d5954001554a68530182680ad5c8b042c3ab56331/01/2017 17:21:4838501800",1
"05252513392111e8721062d8ecd9edb1089cc17c8bf2226d13648392e33dabd770a12e78e608ac31179aea7f8422044b25/05/2017 19:05:1645001185",1
"05259e30e40e08eddb05428cb38ff24855042f58e0ee432416bab8ecdb8a84b44a3ccda38b2129705f3fb522db62ca3122/03/2018 10:27:541235992274",1
"0526ac4e6b594d943d1865fcbbe8047c99a4788cb24856965c36a24e339b60584a3ca9315b744ce9f8e937436149388414/07/2017 15:10:0989901538",1
"0527142b56f235b4936a8573f33b020be0d64dcfaa3b6db5c54ca298ae101d054869f7a5dfa277a7dca6462dcf3b52b225/07/2017 03:50:23189991608",1
"0528d983de4118f6b36d55e407d24f94013ee64977aaa6b2b25475095162e0e9640e21a7d01df7614a3b4923e990d40c25/07/2018 10:32:2469991480",1
"05290ddcf1e8fa2c773e1f37015cc56cd60c79092c4d9018a9e4f08f24b7a280aced59e9b31ef866a94f9e7f29d8d41818/01/2018 20:36:2245001510",1
"052957b74548fe2ce95f70d3623e6eb3efc92e405d7cee7066082c5c623a9f1ecc5a78bbad32776dc4e3af205218368c20/06/2018 04:31:5610181823",1
"05297254c9e41d34c1a38f75ca8656d99ecadb84c81da840dbf3564378b586e91025f0e2d44d7041d6cf58b6550e0bfa03/12/2017 22:53:543299934",1
"052a5969146f40fe550f442f52f302b796b200840d3b01d948ee9d507f6bcb3e1900267e848ceeba8fa32d80c1a5f5a821/05/2018 23:54:3439991759",1
"052a5969146f40fe550f442f52f302b73a12fe499b9342f78cb827ee18393e7f1900267e848ceeba8fa32d80c1a5f5a821/05/2018 23:54:3439991055",1
"052a77ba9184a29a1a99c4129ec14c740d0813646803c7ceca65852df0fd59f659cd88080b93f3c18508673122d2616906/12/2017 02:21:3742501510",1
"052ad30f046f581349410a7b366ef674c6bf8cc852eee5c4ab264e792a9c23a15dceca129747e92ff8ef7a997dc4f8ca12/06/2017 12:43:101400872",1
"052b00d65560313221c5692cdb22fcb32a5806f10d0f00e5ad032dd2e3c8806e7c67e1448b00f6e969d365cea6b010ab31/07/2018 09:10:11169992617",1
"052b102ad85bbd141261bbb4ad13edfc50d77758742285ff49f340ebdf0df5a7d91fb3b7d041e83b64a00a3edfb37e4f22/06/2017 03:33:4526001611",1
"052b35671e2bdd45aa889c5fa09e280941cd333a4af5e36df81fc0b83ccf8e2d5dceca129747e92ff8ef7a997dc4f8ca28/12/2017 17:30:54388001527",1
"052b49cd1787ff86171b4e374f53c42eac6b10125f0c3f3faca61891ff70077f2089a6d640999f9b9141ac719b2af59628/06/2017 15:31:31382001742",1
"052bc85c00310b85dc5b3cae2d25aebbf3dc2177cd7a26726dd80204c34dbb48cf2384dd2f1dddea3f838efed0945e6530/08/2017 12:45:21125902720",1
"052d3bf6e40dd9000d1497f6f10db0b0af2d506fb01b724e03591349ad36b67e4b9750c8ad28220fe6702d4ecb7c898f22/03/2018 12:29:224890926",1
"052ef5dcbed8fd1d4d01ba597103168e4aa6014eceb682077f9dc4bffebc05b0b8bc237ba3788b23da09c0f1f3a3288c17/11/2017 00:30:33289994649",1
"052fd91f936f4938c1085ce62862142ab520bae2a8c9790cac40196cb2025283b499c00f28f4b7069ff6550af8c1348a05/08/2018 21:35:1944991298",1
"05302619b1bff6733f64a97851af68cd4473f3e5c65952b074ef987fa5c24662ea8482cd71df3c1969d7b9473ff13abc29/01/2018 03:36:5329991410",1
"053060b606af02b5ea4b079dd492ec5b8569e9a17c2b63e9e6e998dac2dfa533b01c2b7b8599b325103ebcddc67413e119/07/2018 10:05:1742901840",1
"053228d082dcc4c3730e511ecd4c9fa03354a4e684f5e7199f9407db70ccd92b7a67c85e85bb2ce8582c35f2203ad73603/08/2018 02:55:1485992288",1
"0532db7075ba24a851a342f08d0e0b39892832da5b05b0f54578e1f14f193c2212b9676b00f60f3b700e83af21824c0e09/01/2018 13:39:26199001441",1
"0533030deeaf4b83feea1ea004f2ddb584f456958365164420cfc80fbe4c7fab53d00c40e32aeb924a84ce72b1af869d18/05/2018 13:35:2391001160",1
"0533573d16b0c12cc9a3f9f97f67111b1b28df0b54809d40f2bd2f2218c601a2e9779976487b77c6d4ac45f75ec7afe907/03/2018 12:10:196000994",1
"053424c24c059910d1e31829dddcd4d946f9a2eb5e76a8a39f88ba06e4e9fc9bef990a83bbea832f36ebe81376335aa811/07/2018 12:51:1138901946",1
"0534ef1065535a4a5fd90098c1ad462ba239d49293b522b341e4d9105a308e5c1da3aeb70d7989d1e6d9b0e887f97c2313/12/2017 17:52:201399778",1
"05369626de3379a1a26fa24e220482148fdce6f1db3b75b035989f673164487e1900267e848ceeba8fa32d80c1a5f5a816/05/2018 11:51:429500344",1
"05369626de3379a1a26fa24e22048214dd768d259ee6054e0dadd66c8e2be0b61900267e848ceeba8fa32d80c1a5f5a816/05/2018 11:51:4229993442",1
"0536f0244395bde3fde4212b3f4d64c868ad45d48d69404aeb71ce87e1b2c9487c5b05cbdb5542049f38d90d7815b97d20/06/2018 14:21:2259892477",1
"053774f3c674d850192a31b9c1a8ab3a68c9f9b8e43c476c1bf8d6009270dde2a080fc8a850289b27500f6b49cca255319/03/2018 21:08:04139001885",1
"05387d537bd2e5027aadbfb6a5123e4b386703f26f328414fe118e10a5d92675ea8482cd71df3c1969d7b9473ff13abc10/11/2017 16:47:3127991579",1
"0538bda829ac14e64a201dc84fb1ba3b2a5806f10d0f00e5ad032dd2e3c8806e7c67e1448b00f6e969d365cea6b010ab06/06/2018 18:31:44169995470",1
"0539642c2ba6dfd6c8ca8dbdb16d85d4e5cac955339b48ea3b9773f034623e29fa1c13f2614d7b5c4749cbc52fecda9401/03/2018 15:31:28189901283",1
"053996f442ec9eb8666d97d3b911a15c04c200c7067838a36677c2cb65f909870509040ea3fe50071181bbc359eb773807/08/2017 04:35:2628991410",1
"0539e3f47ed27c984efee378a2aa7f07a70d74f54feefedd8108c45553766340a6fe7de3d16f6149ffe280349a8535a016/04/2018 04:11:0849901823",1
"053abf362c2b73b283a3bd5a814320ac2d80845a6f78e68221e4965655a9a9b8d91fb3b7d041e83b64a00a3edfb37e4f03/04/2018 08:15:168990797",1
"053d5ed007096a9cb5adfe0f0f6d30b5738da8ddda2e593acfdc53c2d1520dfa6d66611d7c44cc30ce351abc49a6842108/06/2017 18:05:0965901870",1
"053eb07a9c8d113f338336ff5544d18da8115d34a4b7b74388da609692162c3785d9eb9ddc5d00ca9336a2219c97bb1307/05/2018 17:30:5831902285",1
"053fdca16d1f69bd52f908f070a19049ed2067a9c1f79553088a3c67b99a9f97cbd996ad3c1b7dc71fd0e5f5df9087e217/10/2017 15:07:2456971274",1
"054042ab7dc07121b53acdbe6837a3cedb9f62e6fb453028d58b26fa46c56d3110076e5788b8ee532724bcd460baf76201/02/2018 17:55:2832981510",1
"05408ed33df5e0bbf70d578dbdca2f29bcfef6d5629403cedb2c8b855940337cb4ffb71f0cb1b1c3d63fad021ecf93e102/08/2018 16:45:163450750",1
"0540bf9189ef17aab470c4942f760e78e3af4b7c220aca1535b34416de24dfb71ca7077d890b907f89be8c954a02686a21/03/2018 22:28:084599739",1
"0540bf9189ef17aab470c4942f760e786b00cb3fe05c73d0acef3fd949a34c0f1ca7077d890b907f89be8c954a02686a21/03/2018 22:28:084599739",1
"0540bf9189ef17aab470c4942f760e7844d958961868395bfe852e70d48081f41ca7077d890b907f89be8c954a02686a21/03/2018 22:28:084599739",1
"0541ce103afcdd3940e866e3cbf7a77c183210d186d30d050604f96ef87af8037142540dd4c91e2237acb7e911c4eba227/06/2018 18:15:2159904322",1
"05424cc0493d8fa049aa508505e6c773d5140e1d258c83a340419c6522c7da221554a68530182680ad5c8b042c3ab56303/07/2018 18:30:5575901560",1
"05426618bfbb87e04fdd3a60a5bfef386cdd53843498f92890544667809f1595ccc4bbb5f32a6ab2b7066a4130f114e324/07/2018 19:50:10364002174",1
"0542a77eb7f00f9ed2f08c1dba22a43c63de2743d05ab59d85caa49e49459ac1cbd996ad3c1b7dc71fd0e5f5df9087e219/05/2017 02:55:2215751185",1
"054316a4a3afc149108b6b1431d11274c6336fa91fbd87c359e44f5dca5a90ed4c2b230173bb36f9b240f2b8ac11786e27/07/2017 09:02:5439901410",1
"05434c77e67f2531d6b5a6c5f8bce53578f29023586e374cdc3773ce0af6bd2c960945e1a9535cbc0cd6ddd35fbe7ae810/08/2018 18:10:18127262219",1
"0543af37e49147c9e0293a6d700917cb11bbef4e2a44601d9dd471aa1fb433e65c243662ce92d84573bfaff24c3e370014/06/2017 06:55:07329991112",1
"0544030711e50ec2cb6c15764d22891a8d12ee985749e3ea570ed7f5c875479ad91fb3b7d041e83b64a00a3edfb37e4f19/04/2018 02:30:4314301823",1
"054418a6880b7e815bf64730ef04057457c9362442482cd2451f2eabf468e532966cb4760537b1404caedd472cc610a524/05/2018 04:14:37878002403",1
"0544d7932387565226ae96a9ec8c03c8d5faac00dfa98a995784493a3ea08a0576d64c4aca3a7baf218bf93ef7fa768d14/06/2018 18:31:36148901589",1
"05457977f35122e71095989d738e4a37ca0019454bd5ddca0f4022fe89f6557a2528513dd95219a6013d4d05176e391a06/06/2018 03:30:54219002407",1
"0546ac640227025eb2df422b1f613f6611fd9d7ba552e1d28872e008acf1e050cb8bcce248bb1fb274ba762d8b97145622/06/2017 15:42:59139901311",1
"0547acbb31f582333f75c3fca26529694473f3e5c65952b074ef987fa5c24662ea8482cd71df3c1969d7b9473ff13abc07/12/2017 20:56:3327991185",1
"0547cd893959df1f7e54aeaee43685777f723c53515b44e16b93397c4149afdcb39d7fe263ef469605dbb32608aee0af09/05/2018 00:30:37109901321",1
"0548ea59d2970d4c0fc2bca54cedfd540ad9bbfebaadb488b2fe87504b871c882ec6e37d992a95eaddb3369dcbcc76d913/10/2017 02:28:2279901713",1
"0549a140f31f96d7cafd46b91d604c06cf161acf0258ad3ee8fcadd1c7f0e368eb9267cccc90f1b49c8d2f9887c7dd9711/05/2018 10:11:18319902637",1
"054c0efb53bb68011a58b28d34cf04a39a99bb9931fce41bda596488d0653c3995e03ca3d4146e4011985981aeb959b922/08/2017 19:23:33103992122",1
"054cf6bea6cfdf9024aedd3639c60fb93a7c9b0413d7b9cc7f4a18318fc5afb37a67c85e85bb2ce8582c35f2203ad73626/06/2017 10:50:19129991816",1
"054d2d649e0904dbf1f19399094f2826b01d34f6d2545269d348181768eca0496560211a19b47992c3666cc44a7e94c016/01/2018 16:10:0855002119",1
"054db90b78e9a5af5983855572b4e6d89b79fa6654cc0c0440fa9a1f52d2f248a435b009cd956ea60748b5cfbddf2e2409/08/2017 10:15:24154991583",1
"054f63d52e4bcfceaf9cae8637863c8299a4788cb24856965c36a24e339b60584a3ca9315b744ce9f8e937436149388430/11/2017 23:13:1489901626",1
"0550cddd79cea841641e17c802d9c403cce3ce6484896041ae3dafdd4308a39c7ddcbb64b5bc1ef36ca8c151f6ec77df16/08/2017 06:45:121004991585",1
"0550f231a3ccfd0e87217ef2e816c7dc5743cde12b14a481dbc29d4dc336f92c6b90f847357d8981edd79a1eb1bf0acb21/06/2018 02:19:0559901852",1
"055148178e6fef1a7c02a3a04b6ef6e21c510e7a53ea02ee8cb8e8d42274ff8371039d19d4303bf9054d69e9a923669921/11/2017 03:50:38269901833",1
"05519ea9a25c6f57bfaa4ce4c372b26ce052d2aebe5b1887f31d80b47c2aa3c096493fab2fbb13a14d0c0e8772eef5c318/05/2017 14:55:14339001813",1
"0551ab30e952cbf19e26f0f6baab13a68e7ec8bbc0989d1ccbe6971f239eae9af5f1f2c5f923f36ad79ea1d07185ddc929/03/2018 13:47:25141801889",1
"0551ab30e952cbf19e26f0f6baab13a6a6883f92891e256b926bf8b9c40fbe9ff5f1f2c5f923f36ad79ea1d07185ddc929/03/2018 13:47:25149001890",1
"05522f28f3be3d5e7ef9f09cc0ac35bace6f74096c84567f22728c84f3d6e7fc8160255418d5aaa7dbdc9f4c64ebda4419/06/2018 14:59:10114901511",1
"0552997d7a7283a7761acc3a5f9bcefdabf460fbe81f4b2741cd059df2925fff70849ca4f400aaabb62cb7462a6f142801/03/2018 18:47:1422991410",1
"05529f3e7ed5cd4214281f2bf60e89d649cb84851ad1487be5bf70a42bb954ddb2c97074649f92197d9387d9033dda5f03/08/2018 18:20:0553303728",1
"05535f67cf6802000ad3107136cff4bf3ae28b124972bb81eddcb644cd284be946dc3b2cc0980fb8ec44634e21d2718e20/09/2017 15:05:5799991646",1
"0553f54e437f2d7fddccf81ae9a646c6d5c263f4d651ba657c900ce70a4be7dedd55f1bb788714a40e7954c3be6df74514/05/2018 03:52:0347901523",1
"05547569f5543318997d30464eeb74e719c91ef95d509ea33eda93495c4d348106a2c3af7b3aee5d69171b0e14f0ee8725/06/2018 15:19:40122998463",1
"0556fe7a6dbdc95276ba0513ee5f04715eefc29e3d0cf6cbb58c63fd7e3f815f0c8380b62e38e8a1e6adbeba7eb9688c30/11/2017 11:15:2159901767",1
"05580ea6005bac590a3f143473c9b2967724696de32f44179514a643987d416d8f2ce03f928b567e3d56181ae20ae95229/11/2017 22:33:48189902182",1
"055881c8e807f4d1147c2f075d51d604ce87eb0f80420c505b53adef21bf93d65f3ae9136c875522250f8184f253413a03/05/2018 23:50:153990829",1
"0558d3449b449e4da4a5793f542d078553b36df67ebb7c41585e8d54d6772e087d13fca15225358621be4086e1eb096404/07/2018 23:11:02119001349",1
"05593bfa78dd87f8fb6d212a614f4b235403528d987ad26e8d7cb259404119876560211a19b47992c3666cc44a7e94c014/08/2018 04:35:1949001844",1
"0559598ddb2398bb4c202d6efd54f04e27617ba1ba0b3e090f9397a809f18e95b561927807645834b59ef0d16ba55a2424/07/2018 04:32:181990740",1
"055a2893cb600bebc05a16d06e3de36fabe236a52dbc43e90bad00fe6d7945826426d21aca402a131fc0a5d0960a3c9003/08/2017 09:25:0959901618",1
"055ad36ee30e9948bbe9baba852913b21104a5c02e696d89b7d86e6b2e65779596493fab2fbb13a14d0c0e8772eef5c321/03/2018 18:09:40269002085",1
"055aed279e13c9571499453c260726e9b7605b5b483063d12bd90a772bff9d214a3ca9315b744ce9f8e937436149388412/01/2018 13:59:2248001510",1
"055b09c841dc52097e688df51b16331072cb4380c5a90c64048cafdf60d31f8834f563c82a85b99ae9e6d60db5fc2e2803/05/2018 20:51:17185901618",1
"055b1b19fcb7ec836c23f44053344b20e07f6e9343cad06f34d0a7a09eeac4d75debea795b07621e1f90532e18f9614508/03/2018 02:15:3428581248",1
"055b200c986fe0efa2547b28241c3318443686a203341f24c2cead2297359568f45122a9ab94eb4f3f8953578bc0c56003/09/2017 21:44:42105991650",1
"055bdb24d39579d9c7b5d26176d0557380d7f196d2d484ced59663c82b434174634964b17796e64304cadf1ad3050fb716/03/2018 12:50:3497901557",1
"055bef2dbc886956379d21a556e11ff97855801875dac05bda454284be8be7dbf76a3b1349b6df1ee875d1f3fa4340f018/01/2018 11:46:27139901353",1
