Pedido,Data.Pedido,Prazo.Entrega,Data.Entrega,Cod.Vendedor,Cod.Unidade,Cod.Cliente,Ocorrência,Vl.Frete,Status,OCT,On Time,In full
176633,2021-04-15 00:00:00.000,2021-04-30 00:00:00.000,2021-04-30 00:00:00.000,10595236,104,286907,"Nenhuma",0,"Entregue",15,"Sim","Sim"
176773,2021-04-16 00:00:00.000,2021-04-26 00:00:00.000,2021-04-26 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",10,"Sim","Sim"
176776,2021-04-16 00:00:00.000,2021-05-01 00:00:00.000,2021-04-28 00:00:00.000,10595236,104,58047,"Nenhuma",0,"Entregue",12,"Sim","Sim"
176780,2021-04-16 00:00:00.000,2021-04-26 00:00:00.000,2021-04-27 00:00:00.000,10595236,104,286578,"Nenhuma",0,"Entregue",11,"Não","Sim"
177235,2021-04-20 00:00:00.000,2021-04-28 00:00:00.000,2021-04-28 00:00:00.000,10595236,104,286692,"Nenhuma",0,"Entregue",8,"Sim","Sim"
177241,2021-04-20 00:00:00.000,2021-04-28 00:00:00.000,2021-04-27 00:00:00.000,10595236,104,55942,"Nenhuma",0,"Entregue",7,"Sim","Sim"
177245,2021-04-20 00:00:00.000,2021-04-27 00:00:00.000,2021-04-27 00:00:00.000,10595236,104,286684,"Nenhuma",0,"Entregue",7,"Sim","Sim"
177248,2021-04-20 00:00:00.000,2021-04-23 00:00:00.000,2021-04-23 00:00:00.000,10595236,104,286547,"Nenhuma",0,"Entregue",3,"Sim","Sim"
177250,2021-04-20 00:00:00.000,2021-04-26 00:00:00.000,2021-04-26 00:00:00.000,10595236,104,286935,"Nenhuma",0,"Entregue",6,"Sim","Sim"
177256,2021-04-20 00:00:00.000,2021-04-30 00:00:00.000,2021-04-30 00:00:00.000,10595236,104,286877,"Nenhuma",0,"Entregue",10,"Sim","Sim"
177257,2021-04-20 00:00:00.000,2021-04-27 00:00:00.000,2021-04-28 00:00:00.000,10595236,104,286681,"Nenhuma",0,"Entregue",8,"Não","Sim"
177259,2021-04-20 00:00:00.000,2021-05-06 00:00:00.000,2021-05-06 00:00:00.000,10595236,104,286886,"Nenhuma",0,"Entregue",16,"Sim","Sim"
177263,2021-04-20 00:00:00.000,2021-04-27 00:00:00.000,2021-04-27 00:00:00.000,10595236,104,286588,"Nenhuma",0,"Entregue",7,"Sim","Sim"
177267,2021-04-20 00:00:00.000,2021-04-29 00:00:00.000,2021-04-29 00:00:00.000,10595236,104,286703,"Nenhuma",0,"Entregue",9,"Sim","Sim"
177450,2021-04-21 00:00:00.000,2021-04-28 00:00:00.000,2021-04-28 00:00:00.000,10595236,104,58047,"Nenhuma",0,"Entregue",7,"Sim","Sim"
177451,2021-04-21 00:00:00.000,2021-04-27 00:00:00.000,2021-04-26 00:00:00.000,10595236,104,57439,"Nenhuma",0,"Entregue",5,"Sim","Sim"
177457,2021-04-21 00:00:00.000,2021-04-27 00:00:00.000,2021-04-27 00:00:00.000,10595236,104,286776,"Nenhuma",0,"Entregue",6,"Sim","Sim"
177665,2021-04-22 00:00:00.000,2021-04-29 00:00:00.000,2021-04-29 00:00:00.000,10595236,104,60053,"Nenhuma",0,"Entregue",7,"Sim","Sim"
177669,2021-04-22 00:00:00.000,2021-04-29 00:00:00.000,2021-04-28 00:00:00.000,10595236,104,287063,"Nenhuma",0,"Entregue",6,"Sim","Sim"
177671,2021-04-22 00:00:00.000,2021-04-29 00:00:00.000,2021-04-29 00:00:00.000,10595236,104,286554,"Nenhuma",0,"Entregue",7,"Sim","Sim"
177674,2021-04-22 00:00:00.000,2021-05-03 00:00:00.000,2021-05-03 00:00:00.000,10595236,104,286527,"Nenhuma",0,"Entregue",11,"Sim","Sim"
177677,2021-04-22 00:00:00.000,2021-04-30 00:00:00.000,2021-04-30 00:00:00.000,10595236,104,286711,"Nenhuma",0,"Entregue",8,"Sim","Sim"
177804,2021-04-23 00:00:00.000,2021-04-29 00:00:00.000,2021-04-28 00:00:00.000,10595236,104,286993,"Nenhuma",0,"Entregue",5,"Sim","Sim"
177814,2021-04-23 00:00:00.000,2021-05-11 00:00:00.000,2021-05-11 00:00:00.000,10595236,104,287233,"Nenhuma",0,"Entregue",18,"Sim","Sim"
178210,2021-04-26 00:00:00.000,2021-05-01 00:00:00.000,2021-04-30 00:00:00.000,10595236,104,294563,"Nenhuma",0,"Entregue",4,"Sim","Sim"
178216,2021-04-26 00:00:00.000,2021-05-04 00:00:00.000,2021-05-05 00:00:00.000,10595236,104,286752,"Nenhuma",0,"Entregue",9,"Não","Sim"
178217,2021-04-26 00:00:00.000,2021-05-06 00:00:00.000,2021-05-06 00:00:00.000,10595236,104,286570,"Nenhuma",0,"Entregue",10,"Sim","Sim"
178223,2021-04-26 00:00:00.000,2021-05-01 00:00:00.000,2021-04-30 00:00:00.000,10595236,104,57297,"Nenhuma",0,"Entregue",4,"Sim","Sim"
178232,2021-04-26 00:00:00.000,2021-05-13 00:00:00.000,2021-05-11 00:00:00.000,10595236,104,286556,"Nenhuma",0,"Entregue",15,"Sim","Sim"
178317,2021-04-27 00:00:00.000,2021-05-06 00:00:00.000,2021-05-06 00:00:00.000,10595236,104,24264,"Nenhuma",0,"Entregue",9,"Sim","Sim"
178323,2021-04-27 00:00:00.000,2021-05-05 00:00:00.000,2021-05-05 00:00:00.000,10595236,104,286687,"Nenhuma",0,"Entregue",8,"Sim","Sim"
178334,2021-04-27 00:00:00.000,2021-05-05 00:00:00.000,2021-05-06 00:00:00.000,10595236,104,25361,"Nenhuma",0,"Entregue",9,"Não","Sim"
178337,2021-04-27 00:00:00.000,2021-05-05 00:00:00.000,2021-05-05 00:00:00.000,10595236,104,286537,"Nenhuma",0,"Entregue",8,"Sim","Sim"
178339,2021-04-27 00:00:00.000,2021-05-05 00:00:00.000,2021-05-05 00:00:00.000,10595236,104,286664,"Nenhuma",0,"Entregue",8,"Sim","Sim"
178513,2021-04-28 00:00:00.000,2021-05-05 00:00:00.000,2021-05-05 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",7,"Sim","Sim"
178526,2021-04-28 00:00:00.000,2021-05-15 00:00:00.000,2021-05-13 00:00:00.000,10595236,104,286576,"Nenhuma",0,"Entregue",15,"Sim","Sim"
179496,2021-05-04 00:00:00.000,2021-05-08 00:00:00.000,2021-05-10 00:00:00.000,10595236,104,60525,"Nenhuma",0,"Entregue",6,"Não","Sim"
179501,2021-05-04 00:00:00.000,2021-05-11 00:00:00.000,2021-05-11 00:00:00.000,10595236,104,31974,"Nenhuma",0,"Entregue",7,"Sim","Sim"
179505,2021-05-04 00:00:00.000,2021-05-10 00:00:00.000,2021-05-10 00:00:00.000,10595236,104,287008,"Nenhuma",0,"Entregue",6,"Sim","Sim"
179772,2021-05-05 00:00:00.000,2021-05-10 00:00:00.000,2021-05-10 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",5,"Sim","Sim"
179777,2021-05-05 00:00:00.000,2021-05-17 00:00:00.000,2021-05-17 00:00:00.000,10595236,104,286985,"Nenhuma",0,"Entregue",12,"Sim","Sim"
179783,2021-05-05 00:00:00.000,2021-05-14 00:00:00.000,2021-05-14 00:00:00.000,10595236,104,287121,"Nenhuma",0,"Entregue",9,"Sim","Sim"
179785,2021-05-05 00:00:00.000,2021-05-12 00:00:00.000,2021-05-12 00:00:00.000,10595236,104,286504,"Nenhuma",0,"Entregue",7,"Sim","Sim"
179794,2021-05-05 00:00:00.000,2021-05-10 00:00:00.000,2021-05-10 00:00:00.000,10595236,104,286842,"Nenhuma",0,"Entregue",5,"Sim","Sim"
179797,2021-05-05 00:00:00.000,2021-05-13 00:00:00.000,2021-05-13 00:00:00.000,10595236,104,57569,"Nenhuma",0,"Entregue",8,"Sim","Sim"
179799,2021-05-05 00:00:00.000,2021-05-11 00:00:00.000,2021-05-12 00:00:00.000,10595236,104,286569,"Nenhuma",0,"Entregue",7,"Não","Sim"
179800,2021-05-05 00:00:00.000,2021-05-11 00:00:00.000,2021-05-10 00:00:00.000,10595236,104,295636,"Nenhuma",0,"Entregue",5,"Sim","Sim"
180102,2021-05-06 00:00:00.000,2021-05-13 00:00:00.000,2021-05-13 00:00:00.000,10595236,104,286853,"Nenhuma",0,"Entregue",7,"Sim","Sim"
180104,2021-05-06 00:00:00.000,2021-05-12 00:00:00.000,2021-05-12 00:00:00.000,10595236,104,286562,"Nenhuma",0,"Entregue",6,"Sim","Sim"
180105,2021-05-06 00:00:00.000,2021-05-12 00:00:00.000,2021-05-11 00:00:00.000,10595236,104,286798,"Nenhuma",0,"Entregue",5,"Sim","Sim"
180378,2021-05-07 00:00:00.000,2021-05-13 00:00:00.000,2021-05-13 00:00:00.000,10595236,104,286673,"Nenhuma",0,"Entregue",6,"Sim","Sim"
180381,2021-05-07 00:00:00.000,2021-05-14 00:00:00.000,2021-05-14 00:00:00.000,10595236,104,286684,"Nenhuma",0,"Entregue",7,"Sim","Sim"
180384,2021-05-07 00:00:00.000,2021-05-17 00:00:00.000,2021-05-17 00:00:00.000,10595236,104,287079,"Nenhuma",0,"Entregue",10,"Sim","Sim"
180950,2021-05-10 00:00:00.000,2021-05-20 00:00:00.000,2021-05-17 00:00:00.000,10595236,104,286926,"Nenhuma",0,"Entregue",7,"Sim","Sim"
180951,2021-05-10 00:00:00.000,2021-05-14 00:00:00.000,2021-05-14 00:00:00.000,10595236,104,4192,"Nenhuma",0,"Entregue",4,"Sim","Sim"
180958,2021-05-10 00:00:00.000,2021-05-19 00:00:00.000,2021-05-18 00:00:00.000,10595236,104,286531,"Nenhuma",0,"Entregue",8,"Sim","Sim"
181083,2021-05-11 00:00:00.000,2021-05-19 00:00:00.000,2021-05-19 00:00:00.000,10595236,104,286673,"Nenhuma",0,"Entregue",8,"Sim","Sim"
181087,2021-05-11 00:00:00.000,2021-05-17 00:00:00.000,2021-05-17 00:00:00.000,10595236,104,260511,"Nenhuma",0,"Entregue",6,"Sim","Sim"
181090,2021-05-11 00:00:00.000,2021-06-02 00:00:00.000,2021-06-02 00:00:00.000,10595236,104,287211,"Nenhuma",0,"Entregue",22,"Sim","Sim"
181095,2021-05-11 00:00:00.000,2021-05-19 00:00:00.000,2021-05-19 00:00:00.000,10595236,104,295060,"Nenhuma",0,"Entregue",8,"Sim","Sim"
181099,2021-05-11 00:00:00.000,2021-05-21 00:00:00.000,2021-05-21 00:00:00.000,10595236,104,286697,"Nenhuma",0,"Entregue",10,"Sim","Sim"
181101,2021-05-11 00:00:00.000,2021-05-24 00:00:00.000,2021-05-24 00:00:00.000,10595236,104,286754,"Nenhuma",0,"Entregue",13,"Sim","Sim"
181102,2021-05-11 00:00:00.000,2021-05-30 00:00:00.000,2021-05-28 00:00:00.000,10595236,104,286483,"Nenhuma",0,"Entregue",17,"Sim","Sim"
181113,2021-05-11 00:00:00.000,2021-05-18 00:00:00.000,2021-05-17 00:00:00.000,10595236,104,286533,"Nenhuma",0,"Entregue",6,"Sim","Sim"
181118,2021-05-11 00:00:00.000,2021-05-14 00:00:00.000,2021-05-14 00:00:00.000,10595236,104,286574,"Nenhuma",0,"Entregue",3,"Sim","Sim"
181414,2021-05-12 00:00:00.000,2021-05-19 00:00:00.000,2021-05-19 00:00:00.000,10595236,104,286850,"Nenhuma",0,"Entregue",7,"Sim","Sim"
181422,2021-05-12 00:00:00.000,2021-05-19 00:00:00.000,2021-05-19 00:00:00.000,10595236,104,286664,"Nenhuma",0,"Entregue",7,"Sim","Sim"
181826,2021-05-13 00:00:00.000,2021-05-19 00:00:00.000,2021-05-19 00:00:00.000,10595236,104,293506,"Nenhuma",0,"Entregue",6,"Sim","Sim"
181828,2021-05-13 00:00:00.000,2021-05-21 00:00:00.000,2021-05-21 00:00:00.000,10595236,104,286667,"Nenhuma",0,"Entregue",8,"Sim","Sim"
181835,2021-05-13 00:00:00.000,2021-05-19 00:00:00.000,2021-05-18 00:00:00.000,10595236,104,286554,"Nenhuma",0,"Entregue",5,"Sim","Sim"
181839,2021-05-13 00:00:00.000,2021-05-31 00:00:00.000,2021-06-01 00:00:00.000,10595236,104,287233,"Nenhuma",0,"Entregue",19,"Não","Sim"
182051,2021-05-14 00:00:00.000,2021-05-26 00:00:00.000,2021-05-26 00:00:00.000,10595236,104,41943,"Nenhuma",0,"Entregue",12,"Sim","Sim"
182061,2021-05-14 00:00:00.000,2021-05-28 00:00:00.000,2021-05-25 00:00:00.000,10595236,104,286622,"Nenhuma",0,"Entregue",11,"Sim","Sim"
182507,2021-05-17 00:00:00.000,2021-05-24 00:00:00.000,2021-05-24 00:00:00.000,10595236,104,12754,"Nenhuma",0,"Entregue",7,"Sim","Sim"
182515,2021-05-17 00:00:00.000,2021-06-13 00:00:00.000,2021-06-08 00:00:00.000,10595236,104,286583,"Nenhuma",0,"Entregue",22,"Sim","Sim"
182521,2021-05-17 00:00:00.000,2021-06-06 00:00:00.000,2021-06-07 00:00:00.000,10595236,104,287135,"Nenhuma",0,"Entregue",21,"Não","Sim"
182528,2021-05-17 00:00:00.000,2021-05-27 00:00:00.000,2021-05-25 00:00:00.000,10595236,104,286703,"Nenhuma",0,"Entregue",8,"Sim","Sim"
182698,2021-05-18 00:00:00.000,2021-05-26 00:00:00.000,2021-05-26 00:00:00.000,10595236,104,286610,"Nenhuma",0,"Entregue",8,"Sim","Sim"
182701,2021-05-18 00:00:00.000,2021-05-21 00:00:00.000,2021-05-21 00:00:00.000,10595236,104,286638,"Nenhuma",0,"Entregue",3,"Sim","Sim"
182712,2021-05-18 00:00:00.000,2021-05-28 00:00:00.000,2021-05-26 00:00:00.000,10595236,104,287078,"Nenhuma",0,"Entregue",8,"Sim","Sim"
182861,2021-05-18 00:00:00.000,2021-05-27 00:00:00.000,2021-05-25 00:00:00.000,10595236,104,58434,"Nenhuma",0,"Entregue",7,"Sim","Sim"
182915,2021-05-19 00:00:00.000,2021-05-25 00:00:00.000,2021-05-25 00:00:00.000,10595236,104,124638,"Nenhuma",0,"Entregue",6,"Sim","Sim"
182918,2021-05-19 00:00:00.000,2021-05-26 00:00:00.000,2021-05-26 00:00:00.000,10595236,104,286847,"Nenhuma",0,"Entregue",7,"Sim","Sim"
182930,2021-05-19 00:00:00.000,2021-05-27 00:00:00.000,2021-05-28 00:00:00.000,10595236,104,286858,"Nenhuma",0,"Entregue",9,"Não","Sim"
183279,2021-05-20 00:00:00.000,2021-05-26 00:00:00.000,2021-05-26 00:00:00.000,10595236,104,58047,"Nenhuma",0,"Entregue",6,"Sim","Sim"
183280,2021-05-20 00:00:00.000,2021-06-14 00:00:00.000,2021-06-14 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",25,"Sim","Sim"
183284,2021-05-20 00:00:00.000,2021-05-26 00:00:00.000,2021-05-26 00:00:00.000,10595236,104,286801,"Nenhuma",0,"Entregue",6,"Sim","Sim"
183292,2021-05-20 00:00:00.000,2021-05-28 00:00:00.000,2021-05-28 00:00:00.000,10595236,104,286998,"Nenhuma",0,"Entregue",8,"Sim","Sim"
183482,2021-05-21 00:00:00.000,2021-06-01 00:00:00.000,2021-06-01 00:00:00.000,10595236,104,22701,"Nenhuma",0,"Entregue",11,"Sim","Sim"
183496,2021-05-21 00:00:00.000,2021-05-27 00:00:00.000,2021-05-27 00:00:00.000,10595236,104,286698,"Nenhuma",0,"Entregue",6,"Sim","Sim"
184010,2021-05-24 00:00:00.000,2021-05-31 00:00:00.000,2021-05-31 00:00:00.000,10595236,104,286618,"Nenhuma",0,"Entregue",7,"Sim","Sim"
184128,2021-05-25 00:00:00.000,2021-05-28 00:00:00.000,2021-05-28 00:00:00.000,10595236,104,124638,"Nenhuma",0,"Entregue",3,"Sim","Sim"
184129,2021-05-25 00:00:00.000,2021-06-02 00:00:00.000,2021-06-02 00:00:00.000,10595236,104,286906,"Nenhuma",0,"Entregue",8,"Sim","Sim"
184130,2021-05-25 00:00:00.000,2021-05-28 00:00:00.000,2021-05-28 00:00:00.000,10595236,104,286909,"Nenhuma",0,"Entregue",3,"Sim","Sim"
184131,2021-05-25 00:00:00.000,2021-06-01 00:00:00.000,2021-06-01 00:00:00.000,10595236,104,286924,"Nenhuma",0,"Entregue",7,"Sim","Sim"
184134,2021-05-25 00:00:00.000,2021-06-14 00:00:00.000,2021-06-14 00:00:00.000,10595236,104,57029,"Nenhuma",0,"Entregue",20,"Sim","Sim"
184136,2021-05-25 00:00:00.000,2021-06-02 00:00:00.000,2021-06-02 00:00:00.000,10595236,104,286686,"Nenhuma",0,"Entregue",8,"Sim","Sim"
184138,2021-05-25 00:00:00.000,2021-06-11 00:00:00.000,2021-06-11 00:00:00.000,10595236,104,286851,"Nenhuma",0,"Entregue",17,"Sim","Sim"
184140,2021-05-25 00:00:00.000,2021-06-04 00:00:00.000,2021-06-04 00:00:00.000,10595236,104,286919,"Nenhuma",0,"Entregue",10,"Sim","Sim"
184151,2021-05-25 00:00:00.000,2021-06-10 00:00:00.000,2021-06-10 00:00:00.000,10595236,104,286787,"Nenhuma",0,"Entregue",16,"Sim","Sim"
184435,2021-05-26 00:00:00.000,2021-06-01 00:00:00.000,2021-05-31 00:00:00.000,10595236,104,286741,"Nenhuma",0,"Entregue",5,"Sim","Sim"
184437,2021-05-26 00:00:00.000,2021-06-13 00:00:00.000,2021-06-14 00:00:00.000,10595236,104,286842,"Nenhuma",0,"Entregue",19,"Não","Sim"
184699,2021-05-27 00:00:00.000,2021-06-04 00:00:00.000,2021-06-02 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",6,"Sim","Sim"
184700,2021-05-27 00:00:00.000,2021-06-07 00:00:00.000,2021-06-07 00:00:00.000,10595236,104,286862,"Nenhuma",0,"Entregue",11,"Sim","Sim"
184717,2021-05-27 00:00:00.000,2021-06-04 00:00:00.000,2021-06-04 00:00:00.000,10595236,104,49544,"Nenhuma",0,"Entregue",8,"Sim","Sim"
184910,2021-05-28 00:00:00.000,2021-06-02 00:00:00.000,2021-06-02 00:00:00.000,10595236,104,286576,"Nenhuma",0,"Entregue",5,"Sim","Sim"
184911,2021-05-28 00:00:00.000,2021-06-03 00:00:00.000,2021-06-03 00:00:00.000,10595236,104,286935,"Nenhuma",0,"Entregue",6,"Sim","Sim"
185389,2021-05-31 00:00:00.000,2021-06-07 00:00:00.000,2021-06-08 00:00:00.000,10595236,104,286503,"Nenhuma",0,"Entregue",8,"Não","Sim"
185391,2021-05-31 00:00:00.000,2021-06-08 00:00:00.000,2021-06-08 00:00:00.000,10595236,104,125072,"Nenhuma",0,"Entregue",8,"Sim","Sim"
185395,2021-05-31 00:00:00.000,2021-06-08 00:00:00.000,2021-06-07 00:00:00.000,10595236,104,286661,"Nenhuma",0,"Entregue",7,"Sim","Sim"
185404,2021-05-31 00:00:00.000,2021-06-04 00:00:00.000,2021-06-03 00:00:00.000,10595236,104,286556,"Nenhuma",0,"Entregue",3,"Sim","Sim"
185889,2021-06-02 00:00:00.000,2021-06-12 00:00:00.000,2021-06-11 00:00:00.000,10595236,104,286673,"Nenhuma",0,"Entregue",9,"Sim","Sim"
185890,2021-06-02 00:00:00.000,2021-06-07 00:00:00.000,2021-06-07 00:00:00.000,10595236,104,286669,"Nenhuma",0,"Entregue",5,"Sim","Sim"
185892,2021-06-02 00:00:00.000,2021-06-10 00:00:00.000,2021-06-10 00:00:00.000,10595236,104,286847,"Nenhuma",0,"Entregue",8,"Sim","Sim"
185896,2021-06-02 00:00:00.000,2021-06-18 00:00:00.000,2021-06-18 00:00:00.000,10595236,104,287014,"Nenhuma",0,"Entregue",16,"Sim","Sim"
185907,2021-06-02 00:00:00.000,2021-06-07 00:00:00.000,2021-06-08 00:00:00.000,10595236,104,287040,"Nenhuma",0,"Entregue",6,"Não","Sim"
185911,2021-06-02 00:00:00.000,2021-06-18 00:00:00.000,2021-06-18 00:00:00.000,10595236,104,286908,"Nenhuma",0,"Entregue",16,"Sim","Sim"
186300,2021-06-03 00:00:00.000,2021-06-10 00:00:00.000,2021-06-10 00:00:00.000,10595236,104,13350,"Nenhuma",0,"Entregue",7,"Sim","Sim"
186303,2021-06-03 00:00:00.000,2021-06-09 00:00:00.000,2021-06-09 00:00:00.000,10595236,104,286667,"Nenhuma",0,"Entregue",6,"Sim","Sim"
186307,2021-06-03 00:00:00.000,2021-07-01 00:00:00.000,2021-07-01 00:00:00.000,10595236,104,286524,"Nenhuma",0,"Entregue",28,"Sim","Sim"
186310,2021-06-03 00:00:00.000,2021-06-10 00:00:00.000,2021-06-10 00:00:00.000,10595236,104,31974,"Nenhuma",0,"Entregue",7,"Sim","Sim"
187039,2021-06-07 00:00:00.000,2021-06-10 00:00:00.000,2021-06-10 00:00:00.000,10595236,104,287121,"Nenhuma",0,"Entregue",3,"Sim","Sim"
187043,2021-06-07 00:00:00.000,2021-06-16 00:00:00.000,2021-06-16 00:00:00.000,10595236,104,55577,"Nenhuma",0,"Entregue",9,"Sim","Sim"
187046,2021-06-07 00:00:00.000,2021-06-10 00:00:00.000,2021-06-10 00:00:00.000,10595236,104,296345,"Nenhuma",0,"Entregue",3,"Sim","Sim"
187057,2021-06-07 00:00:00.000,2021-06-16 00:00:00.000,2021-06-14 00:00:00.000,10595236,104,57297,"Nenhuma",0,"Entregue",7,"Sim","Sim"
187164,2021-06-08 00:00:00.000,2021-06-18 00:00:00.000,2021-06-15 00:00:00.000,10595236,104,286692,"Nenhuma",0,"Entregue",7,"Sim","Sim"
187165,2021-06-08 00:00:00.000,2021-06-17 00:00:00.000,2021-06-15 00:00:00.000,10595236,104,291893,"Nenhuma",0,"Entregue",7,"Sim","Sim"
187168,2021-06-08 00:00:00.000,2021-06-19 00:00:00.000,2021-06-16 00:00:00.000,10595236,104,290398,"Nenhuma",0,"Entregue",8,"Sim","Sim"
187170,2021-06-08 00:00:00.000,2021-06-30 00:00:00.000,2021-06-25 00:00:00.000,10595236,104,286538,"Nenhuma",0,"Entregue",17,"Sim","Sim"
187504,2021-06-09 00:00:00.000,2021-06-15 00:00:00.000,2021-06-15 00:00:00.000,10595236,104,286776,"Nenhuma",0,"Entregue",6,"Sim","Sim"
187780,2021-06-10 00:00:00.000,2021-06-21 00:00:00.000,2021-06-21 00:00:00.000,10595236,104,12754,"Nenhuma",0,"Entregue",11,"Sim","Sim"
187782,2021-06-10 00:00:00.000,2021-07-01 00:00:00.000,2021-07-01 00:00:00.000,10595236,104,286667,"Nenhuma",0,"Entregue",21,"Sim","Sim"
187790,2021-06-10 00:00:00.000,2021-06-22 00:00:00.000,2021-06-22 00:00:00.000,10595236,104,287785,"Nenhuma",0,"Entregue",12,"Sim","Sim"
187795,2021-06-10 00:00:00.000,2021-06-30 00:00:00.000,2021-06-30 00:00:00.000,10595236,104,287244,"Nenhuma",0,"Entregue",20,"Sim","Sim"
188496,2021-06-14 00:00:00.000,2021-06-30 00:00:00.000,2021-06-30 00:00:00.000,10595236,104,286482,"Nenhuma",0,"Entregue",16,"Sim","Sim"
188500,2021-06-14 00:00:00.000,2021-06-23 00:00:00.000,2021-06-23 00:00:00.000,10595236,104,289777,"Nenhuma",0,"Entregue",9,"Sim","Sim"
188637,2021-06-15 00:00:00.000,2021-06-23 00:00:00.000,2021-06-23 00:00:00.000,10595236,104,295768,"Nenhuma",0,"Entregue",8,"Sim","Sim"
188642,2021-06-15 00:00:00.000,2021-06-26 00:00:00.000,2021-06-25 00:00:00.000,10595236,104,275361,"Nenhuma",0,"Entregue",10,"Sim","Sim"
188644,2021-06-15 00:00:00.000,2021-06-24 00:00:00.000,2021-06-24 00:00:00.000,10595236,104,287002,"Nenhuma",0,"Entregue",9,"Sim","Sim"
188645,2021-06-15 00:00:00.000,2021-07-05 00:00:00.000,2021-07-01 00:00:00.000,10595236,104,24264,"Nenhuma",0,"Entregue",16,"Sim","Sim"
188646,2021-06-15 00:00:00.000,2021-06-30 00:00:00.000,2021-06-28 00:00:00.000,10595236,104,286687,"Nenhuma",0,"Entregue",13,"Sim","Sim"
188655,2021-06-15 00:00:00.000,2021-06-18 00:00:00.000,2021-06-18 00:00:00.000,10595236,104,286609,"Nenhuma",0,"Entregue",3,"Sim","Sim"
188661,2021-06-15 00:00:00.000,2021-06-25 00:00:00.000,2021-06-25 00:00:00.000,10595236,104,286546,"Nenhuma",0,"Entregue",10,"Sim","Sim"
188927,2021-06-16 00:00:00.000,2021-06-24 00:00:00.000,2021-06-24 00:00:00.000,10595236,104,55942,"Nenhuma",0,"Entregue",8,"Sim","Sim"
188939,2021-06-16 00:00:00.000,2021-06-23 00:00:00.000,2021-06-22 00:00:00.000,10595236,104,286523,"Nenhuma",0,"Entregue",6,"Sim","Sim"
188943,2021-06-16 00:00:00.000,2021-06-21 00:00:00.000,2021-06-21 00:00:00.000,10595236,104,287063,"Nenhuma",0,"Entregue",5,"Sim","Sim"
189286,2021-06-17 00:00:00.000,2021-06-26 00:00:00.000,2021-06-24 00:00:00.000,10595236,104,286926,"Nenhuma",0,"Entregue",7,"Sim","Sim"
189964,2021-06-21 00:00:00.000,2021-06-30 00:00:00.000,2021-06-28 00:00:00.000,10595236,104,286909,"Nenhuma",0,"Entregue",7,"Sim","Sim"
189977,2021-06-21 00:00:00.000,2021-06-24 00:00:00.000,2021-06-24 00:00:00.000,10595236,104,286479,"Nenhuma",0,"Entregue",3,"Sim","Sim"
190153,2021-06-22 00:00:00.000,2021-06-28 00:00:00.000,2021-06-28 00:00:00.000,10595236,104,287127,"Nenhuma",0,"Entregue",6,"Sim","Sim"
190155,2021-06-22 00:00:00.000,2021-06-28 00:00:00.000,2021-06-28 00:00:00.000,10595236,104,287234,"Nenhuma",0,"Entregue",6,"Sim","Sim"
190402,2021-06-23 00:00:00.000,2021-07-02 00:00:00.000,2021-07-01 00:00:00.000,10595236,104,286684,"Nenhuma",0,"Entregue",8,"Sim","Sim"
190406,2021-06-23 00:00:00.000,2021-07-05 00:00:00.000,2021-07-05 00:00:00.000,10595236,104,286555,"Nenhuma",0,"Entregue",12,"Sim","Sim"
190744,2021-06-24 00:00:00.000,2021-07-06 00:00:00.000,2021-07-06 00:00:00.000,10595236,104,60053,"Nenhuma",0,"Entregue",12,"Sim","Sim"
191494,2021-06-28 00:00:00.000,2021-07-02 00:00:00.000,2021-07-01 00:00:00.000,10595236,104,286574,"Nenhuma",0,"Entregue",3,"Sim","Sim"
191503,2021-06-28 00:00:00.000,2021-07-07 00:00:00.000,2021-07-07 00:00:00.000,10595236,104,57569,"Nenhuma",0,"Entregue",9,"Sim","Sim"
191689,2021-06-29 00:00:00.000,2021-07-09 00:00:00.000,2021-07-09 00:00:00.000,10595236,104,286609,"Nenhuma",0,"Entregue",10,"Sim","Sim"
191693,2021-06-29 00:00:00.000,2021-07-05 00:00:00.000,2021-07-05 00:00:00.000,10595236,104,286850,"Nenhuma",0,"Entregue",6,"Sim","Sim"
191698,2021-06-29 00:00:00.000,2021-07-06 00:00:00.000,2021-07-06 00:00:00.000,10595236,104,287233,"Nenhuma",0,"Entregue",7,"Sim","Sim"
192068,2021-06-30 00:00:00.000,2021-07-20 00:00:00.000,2021-07-16 00:00:00.000,10595236,104,124638,"Nenhuma",0,"Entregue",16,"Sim","Sim"
192072,2021-06-30 00:00:00.000,2021-07-07 00:00:00.000,2021-07-07 00:00:00.000,10595236,104,286673,"Nenhuma",0,"Entregue",7,"Sim","Sim"
192081,2021-06-30 00:00:00.000,2021-07-14 00:00:00.000,2021-07-14 00:00:00.000,10595236,104,286588,"Nenhuma",0,"Entregue",14,"Sim","Sim"
192309,2021-07-01 00:00:00.000,2021-07-10 00:00:00.000,2021-07-08 00:00:00.000,10595236,104,57569,"Nenhuma",0,"Entregue",7,"Sim","Sim"
