Items,Category,Month,Values,Type,Index Type
"Sealer Material","Equipment",2015-08-01 00:00:00.000,6805.4728385924755,"Expenses",2
"Sealer Material","Equipment",2015-09-01 00:00:00.000,7145.7464805221,"Expenses",2
"Sealer Material","Equipment",2015-10-01 00:00:00.000,7360.1188749377634,"Expenses",2
"Sealer Material","Equipment",2015-11-01 00:00:00.000,7286.5176861883856,"Expenses",2
"Sealer Material","Equipment",2015-12-01 00:00:00.000,7067.9221556027342,"Expenses",2
"Sealer Material","Equipment",2016-01-01 00:00:00.000,7209.2805987147885,"Expenses",2
"Sealer Material","Equipment",2016-02-01 00:00:00.000,7353.4662106890846,"Expenses",2
"Sealer Material","Equipment",2016-03-01 00:00:00.000,7059.3275622615211,"Expenses",2
"Sealer Material","Equipment",2016-04-01 00:00:00.000,7341.700664751982,"Expenses",2
"Sealer Material","Equipment",2016-05-01 00:00:00.000,7488.5346780470218,"Expenses",2
"Sealer Material","Equipment",2016-06-01 00:00:00.000,7638.305371607963,"Expenses",2
"Sealer Material","Equipment",2016-07-01 00:00:00.000,8020.2206401883614,"Expenses",2
"Sealer Material","Equipment",2016-08-01 00:00:00.000,7619.2096081789432,"Expenses",2
"Sealer Material","Equipment",2016-09-01 00:00:00.000,7543.0175120971544,"Expenses",2
"Sealer Material","Equipment",2016-10-01 00:00:00.000,7241.2968116132679,"Expenses",2
"Sealer Material","Equipment",2016-11-01 00:00:00.000,7313.7097797294018,"Expenses",2
"Sealer Material","Equipment",2016-12-01 00:00:00.000,7533.1210731212841,"Expenses",2
"Sealer Material","Equipment",2017-01-01 00:00:00.000,7457.789862390071,"Expenses",2
"Sealer Material","Equipment",2017-02-01 00:00:00.000,7084.9003692705674,"Expenses",2
"Sealer Material","Equipment",2017-03-01 00:00:00.000,7439.1453877340964,"Expenses",2
"Sealer Material","Equipment",2017-04-01 00:00:00.000,7215.9710261020737,"Expenses",2
"Sealer Material","Equipment",2017-05-01 00:00:00.000,7576.7695774071772,"Expenses",2
"Sealer Material","Equipment",2017-06-01 00:00:00.000,7879.8403605034637,"Expenses",2
"Sealer Material","Equipment",2017-07-01 00:00:00.000,7564.6467460833255,"Expenses",2
"Sealer Material","Equipment",2017-08-01 00:00:00.000,7337.7073437008248,"Expenses",2
"Sealer Material","Equipment",2017-09-01 00:00:00.000,7484.4614905748413,"Expenses",2
"Sealer Material","Equipment",2017-10-01 00:00:00.000,7259.927645857596,"Expenses",2
"Sealer Material","Equipment",2017-11-01 00:00:00.000,7259.927645857596,"Expenses",2
"Sealer Material","Equipment",2017-12-01 00:00:00.000,7477.7254752333238,"Expenses",2
"Sealer Material","Equipment",2018-01-01 00:00:00.000,7552.5027299856565,"Expenses",2
"Sealer Material","Equipment",2018-02-01 00:00:00.000,7628.027757285513,"Expenses",2
"Sealer Material","Equipment",2018-03-01 00:00:00.000,7322.9066469940926,"Expenses",2
"Sealer Material","Equipment",2018-04-01 00:00:00.000,7249.6775805241523,"Expenses",2
"Sealer Material","Equipment",2018-05-01 00:00:00.000,7032.1872531084273,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2015-05-01 00:00:00.000,11340.742240102305,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2015-06-01 00:00:00.000,11454.149662503327,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2015-07-01 00:00:00.000,11225.066669253261,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2015-08-01 00:00:00.000,10776.06400248313,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2015-09-01 00:00:00.000,11099.345922557624,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2015-10-01 00:00:00.000,10655.372085655319,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2015-11-01 00:00:00.000,10761.925806511872,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2015-12-01 00:00:00.000,10546.687290381635,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2016-01-01 00:00:00.000,10019.352925862553,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2016-02-01 00:00:00.000,9919.1593966039272,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2016-03-01 00:00:00.000,9919.1593966039272,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2016-04-01 00:00:00.000,10315.925772468085,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2016-05-01 00:00:00.000,10212.766514743404,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2016-06-01 00:00:00.000,10519.149510185707,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2016-07-01 00:00:00.000,10098.383529778277,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2016-08-01 00:00:00.000,9694.4481885871464,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2016-09-01 00:00:00.000,9791.3926704730184,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2016-10-01 00:00:00.000,10085.134450587209,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2016-11-01 00:00:00.000,10286.837139598952,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2016-12-01 00:00:00.000,9772.4952826190056,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2017-01-01 00:00:00.000,9381.5954713142437,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2017-02-01 00:00:00.000,9475.4114260273873,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2017-03-01 00:00:00.000,9949.1819973287566,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2017-04-01 00:00:00.000,10048.673817302044,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2017-05-01 00:00:00.000,9747.213602782982,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2017-06-01 00:00:00.000,10137.102146894302,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2017-07-01 00:00:00.000,9832.9890824874728,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2017-08-01 00:00:00.000,10029.648864137223,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2017-09-01 00:00:00.000,9829.05588685448,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2017-10-01 00:00:00.000,10123.927563460113,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2017-11-01 00:00:00.000,9718.97046092171,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2017-12-01 00:00:00.000,9718.97046092171,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2018-01-01 00:00:00.000,9718.97046092171,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2018-02-01 00:00:00.000,9718.97046092171,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2018-03-01 00:00:00.000,9524.5910517032753,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2018-04-01 00:00:00.000,9048.36149911811,"Expenses",2
"Fuel Expense - Const.Admin","Fuel",2018-05-01 00:00:00.000,9229.3287291004726,"Expenses",2
"Education","Employee Investment",2015-05-01 00:00:00.000,2089.3152582605321,"Expenses",2
"Education","Employee Investment",2015-06-01 00:00:00.000,2005.7426479301109,"Expenses",2
"Education","Employee Investment",2015-07-01 00:00:00.000,2005.7426479301109,"Expenses",2
"Education","Employee Investment",2015-08-01 00:00:00.000,2025.800074409412,"Expenses",2
"Education","Employee Investment",2015-09-01 00:00:00.000,2005.5420736653177,"Expenses",2
"Education","Employee Investment",2015-10-01 00:00:00.000,1945.3758114553584,"Expenses",2
"Education","Employee Investment",2015-11-01 00:00:00.000,2042.6446020281264,"Expenses",2
"Education","Employee Investment",2015-12-01 00:00:00.000,2103.92394008897,"Expenses",2
"Education","Employee Investment",2016-01-01 00:00:00.000,2167.0416582916391,"Expenses",2
"Education","Employee Investment",2016-02-01 00:00:00.000,2058.6895753770573,"Expenses",2
"Education","Employee Investment",2016-03-01 00:00:00.000,2038.1026796232866,"Expenses",2
"Education","Employee Investment",2016-04-01 00:00:00.000,1976.959599234588,"Expenses",2
"Education","Employee Investment",2016-05-01 00:00:00.000,1957.190003242242,"Expenses",2
"Education","Employee Investment",2016-06-01 00:00:00.000,2055.0495034043543,"Expenses",2
"Education","Employee Investment",2016-07-01 00:00:00.000,2096.1504934724412,"Expenses",2
"Education","Employee Investment",2016-08-01 00:00:00.000,2033.265978668268,"Expenses",2
"Education","Employee Investment",2016-09-01 00:00:00.000,1972.2679993082197,"Expenses",2
"Education","Employee Investment",2016-10-01 00:00:00.000,2070.8813992736309,"Expenses",2
"Education","Employee Investment",2016-11-01 00:00:00.000,2174.4254692373124,"Expenses",2
"Education","Employee Investment",2016-12-01 00:00:00.000,2087.44845046782,"Expenses",2
"Education","Employee Investment",2017-01-01 00:00:00.000,2066.5739659631417,"Expenses",2
"Education","Employee Investment",2017-02-01 00:00:00.000,2087.2397056227733,"Expenses",2
"Education","Employee Investment",2017-03-01 00:00:00.000,2087.2397056227733,"Expenses",2
"Education","Employee Investment",2017-04-01 00:00:00.000,2066.3673085665455,"Expenses",2
"Education","Employee Investment",2017-05-01 00:00:00.000,1983.7126162238835,"Expenses",2
"Education","Employee Investment",2017-06-01 00:00:00.000,1904.3641115749281,"Expenses",2
"Education","Employee Investment",2017-07-01 00:00:00.000,1923.4077526906776,"Expenses",2
"Education","Employee Investment",2017-08-01 00:00:00.000,1923.4077526906776,"Expenses",2
"Education","Employee Investment",2017-09-01 00:00:00.000,1942.6418302175844,"Expenses",2
"Education","Employee Investment",2017-10-01 00:00:00.000,1845.5097387067053,"Expenses",2
"Education","Employee Investment",2017-11-01 00:00:00.000,1790.144446545504,"Expenses",2
"Education","Employee Investment",2017-12-01 00:00:00.000,1808.0458910109589,"Expenses",2
"Education","Employee Investment",2018-01-01 00:00:00.000,1735.7240553705208,"Expenses",2
"Education","Employee Investment",2018-02-01 00:00:00.000,1787.7957770316364,"Expenses",2
"Education","Employee Investment",2018-03-01 00:00:00.000,1859.307608112902,"Expenses",2
"Education","Employee Investment",2018-04-01 00:00:00.000,1896.49376027516,"Expenses",2
"Education","Employee Investment",2018-05-01 00:00:00.000,1820.6340098641533,"Expenses",2
"Professional Fees - Legal","Professional Fees",2015-05-01 00:00:00.000,143.73974734682113,"Expenses",2
"Professional Fees - Legal","Professional Fees",2015-06-01 00:00:00.000,139.42755492641649,"Expenses",2
"Professional Fees - Legal","Professional Fees",2015-07-01 00:00:00.000,133.85045272935983,"Expenses",2
"Professional Fees - Legal","Professional Fees",2015-08-01 00:00:00.000,132.51194820206624,"Expenses",2
"Professional Fees - Legal","Professional Fees",2015-09-01 00:00:00.000,135.16218716610757,"Expenses",2
"Professional Fees - Legal","Professional Fees",2015-10-01 00:00:00.000,132.45894342278541,"Expenses",2
"Professional Fees - Legal","Professional Fees",2015-11-01 00:00:00.000,128.48517512010184,"Expenses",2
"Professional Fees - Legal","Professional Fees",2015-12-01 00:00:00.000,129.77002687130286,"Expenses",2
"Professional Fees - Legal","Professional Fees",2016-01-01 00:00:00.000,133.66312767744193,"Expenses",2
"Professional Fees - Legal","Professional Fees",2016-02-01 00:00:00.000,129.65323384711868,"Expenses",2
"Professional Fees - Legal","Professional Fees",2016-03-01 00:00:00.000,130.94976618558988,"Expenses",2
"Professional Fees - Legal","Professional Fees",2016-04-01 00:00:00.000,132.25926384744579,"Expenses",2
"Professional Fees - Legal","Professional Fees",2016-05-01 00:00:00.000,129.61407857049687,"Expenses",2
"Professional Fees - Legal","Professional Fees",2016-06-01 00:00:00.000,124.42951542767698,"Expenses",2
"Professional Fees - Legal","Professional Fees",2016-07-01 00:00:00.000,120.69662996484666,"Expenses",2
"Professional Fees - Legal","Professional Fees",2016-08-01 00:00:00.000,120.69662996484666,"Expenses",2
"Professional Fees - Legal","Professional Fees",2016-09-01 00:00:00.000,121.90359626449514,"Expenses",2
"Professional Fees - Legal","Professional Fees",2016-10-01 00:00:00.000,120.68456030185018,"Expenses",2
"Professional Fees - Legal","Professional Fees",2016-11-01 00:00:00.000,121.89140590486868,"Expenses",2
"Professional Fees - Legal","Professional Fees",2016-12-01 00:00:00.000,125.54814808201473,"Expenses",2
"Professional Fees - Legal","Professional Fees",2017-01-01 00:00:00.000,130.57007400529534,"Expenses",2
"Professional Fees - Legal","Professional Fees",2017-02-01 00:00:00.000,131.87577474534828,"Expenses",2
"Professional Fees - Legal","Professional Fees",2017-03-01 00:00:00.000,131.87577474534828,"Expenses",2
"Professional Fees - Legal","Professional Fees",2017-04-01 00:00:00.000,130.55701699789481,"Expenses",2
"Professional Fees - Legal","Professional Fees",2017-05-01 00:00:00.000,137.08486784778955,"Expenses",2
"Professional Fees - Legal","Professional Fees",2017-06-01 00:00:00.000,141.19741388322322,"Expenses",2
"Professional Fees - Legal","Professional Fees",2017-07-01 00:00:00.000,138.37346560555878,"Expenses",2
"Professional Fees - Legal","Professional Fees",2017-08-01 00:00:00.000,141.14093491766994,"Expenses",2
"Professional Fees - Legal","Professional Fees",2017-09-01 00:00:00.000,148.19798166355343,"Expenses",2
"Professional Fees - Legal","Professional Fees",2017-10-01 00:00:00.000,140.78808258037577,"Expenses",2
"Professional Fees - Legal","Professional Fees",2017-11-01 00:00:00.000,133.74867845135697,"Expenses",2
"Professional Fees - Legal","Professional Fees",2017-12-01 00:00:00.000,140.43611237392483,"Expenses",2
"Professional Fees - Legal","Professional Fees",2018-01-01 00:00:00.000,146.05355686888183,"Expenses",2
"Professional Fees - Legal","Professional Fees",2018-02-01 00:00:00.000,144.59302130019302,"Expenses",2
"Professional Fees - Legal","Professional Fees",2018-03-01 00:00:00.000,144.59302130019302,"Expenses",2
"Professional Fees - Legal","Professional Fees",2018-04-01 00:00:00.000,144.59302130019302,"Expenses",2
"Professional Fees - Legal","Professional Fees",2018-05-01 00:00:00.000,143.14709108719109,"Expenses",2
"Recruiting","Recruitment",2015-05-01 00:00:00.000,17144.997782025072,"Expenses",2
"Recruiting","Recruitment",2015-06-01 00:00:00.000,16287.747892923817,"Expenses",2
"Recruiting","Recruitment",2015-07-01 00:00:00.000,16450.625371853057,"Expenses",2
"Recruiting","Recruitment",2015-08-01 00:00:00.000,16944.144133008649,"Expenses",2
"Recruiting","Recruitment",2015-09-01 00:00:00.000,17621.909898328995,"Expenses",2
"Recruiting","Recruitment",2015-10-01 00:00:00.000,17093.252601379125,"Expenses",2
"Recruiting","Recruitment",2015-11-01 00:00:00.000,16238.589971310168,"Expenses",2
"Recruiting","Recruitment",2015-12-01 00:00:00.000,16238.589971310168,"Expenses",2
"Recruiting","Recruitment",2016-01-01 00:00:00.000,16076.204071597067,"Expenses",2
"Recruiting","Recruitment",2016-02-01 00:00:00.000,16719.25223446095,"Expenses",2
"Recruiting","Recruitment",2016-03-01 00:00:00.000,16384.867189771729,"Expenses",2
"Recruiting","Recruitment",2016-04-01 00:00:00.000,15893.321174078579,"Expenses",2
"Recruiting","Recruitment",2016-05-01 00:00:00.000,15893.321174078579,"Expenses",2
"Recruiting","Recruitment",2016-06-01 00:00:00.000,15098.65511537465,"Expenses",2
"Recruiting","Recruitment",2016-07-01 00:00:00.000,15400.628217682142,"Expenses",2
"Recruiting","Recruitment",2016-08-01 00:00:00.000,16016.653346389428,"Expenses",2
"Recruiting","Recruitment",2016-09-01 00:00:00.000,15536.153745997744,"Expenses",2
"Recruiting","Recruitment",2016-10-01 00:00:00.000,16157.599895837655,"Expenses",2
"Recruiting","Recruitment",2016-11-01 00:00:00.000,16157.599895837655,"Expenses",2
"Recruiting","Recruitment",2016-12-01 00:00:00.000,15996.023896879278,"Expenses",2
"Recruiting","Recruitment",2017-01-01 00:00:00.000,15996.023896879278,"Expenses",2
"Recruiting","Recruitment",2017-02-01 00:00:00.000,15996.023896879278,"Expenses",2
"Recruiting","Recruitment",2017-03-01 00:00:00.000,15676.103418941691,"Expenses",2
"Recruiting","Recruitment",2017-04-01 00:00:00.000,15049.059282184024,"Expenses",2
"Recruiting","Recruitment",2017-05-01 00:00:00.000,15651.021653471385,"Expenses",2
"Recruiting","Recruitment",2017-06-01 00:00:00.000,15024.98078733253,"Expenses",2
"Recruiting","Recruitment",2017-07-01 00:00:00.000,14874.730979459204,"Expenses",2
"Recruiting","Recruitment",2017-08-01 00:00:00.000,14577.236359870021,"Expenses",2
"Recruiting","Recruitment",2017-09-01 00:00:00.000,15014.553450666122,"Expenses",2
"Recruiting","Recruitment",2017-10-01 00:00:00.000,15464.990054186106,"Expenses",2
"Recruiting","Recruitment",2017-11-01 00:00:00.000,16083.589656353552,"Expenses",2
"Recruiting","Recruitment",2017-12-01 00:00:00.000,15279.410173535873,"Expenses",2
"Recruiting","Recruitment",2018-01-01 00:00:00.000,16043.380682212666,"Expenses",2
"Recruiting","Recruitment",2018-02-01 00:00:00.000,15722.513068568413,"Expenses",2
"Recruiting","Recruitment",2018-03-01 00:00:00.000,15093.612545825676,"Expenses",2
"Recruiting","Recruitment",2018-04-01 00:00:00.000,15244.548671283932,"Expenses",2
"Recruiting","Recruitment",2018-05-01 00:00:00.000,15244.548671283932,"Expenses",2
"Software Expense","Software",2015-05-01 00:00:00.000,1502.0783432233923,"Expenses",2
"Software Expense","Software",2015-06-01 00:00:00.000,1562.161476952328,"Expenses",2
"Software Expense","Software",2015-07-01 00:00:00.000,1499.6750178742348,"Expenses",2
"Software Expense","Software",2015-08-01 00:00:00.000,1499.6750178742348,"Expenses",2
"Software Expense","Software",2015-09-01 00:00:00.000,1574.6587687679466,"Expenses",2
