Season,Match_Key,match_date,Ground,Winner,match_result,Toss_Winner,Toss_Decision,Teams,Name,is_winner
"2014","20140518KKR",2014-05-18 00:00:00.000,"Hyderabad (Deccan)","Kolkata Knight Riders","won by 7 Wickets","Sunrisers Hyderabad","bat","Team 1","Sunrisers Hyderabad",0
"2014","20140518KKR",2014-05-18 00:00:00.000,"Hyderabad (Deccan)","Kolkata Knight Riders","won by 7 Wickets","Sunrisers Hyderabad","bat","Team 2","Kolkata Knight Riders",1
"2015","20150507KKR",2015-05-07 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 13 Runs","Kolkata Knight Riders","bat","Team 1","Kolkata Knight Riders",1
"2015","20150507KKR",2015-05-07 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 13 Runs","Kolkata Knight Riders","bat","Team 2","Delhi Capitals",0
"2015","20150509KKR",2015-05-09 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 1 Wickets","Kings XI Punjab","bat","Team 1","Kolkata Knight Riders",1
"2015","20150509KKR",2015-05-09 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 1 Wickets","Kings XI Punjab","bat","Team 2","Kings XI Punjab",0
"2016","20160416KKR",2016-04-16 00:00:00.000,"Hyderabad (Deccan)","Kolkata Knight Riders","won by 8 Wickets","Sunrisers Hyderabad","bat","Team 1","Sunrisers Hyderabad",0
"2016","20160416KKR",2016-04-16 00:00:00.000,"Hyderabad (Deccan)","Kolkata Knight Riders","won by 8 Wickets","Sunrisers Hyderabad","bat","Team 2","Kolkata Knight Riders",1
"2016","20160514KKR",2016-05-14 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 8 Wickets","Rising Pune Supergiants","bat","Team 1","Kolkata Knight Riders",1
"2016","20160514KKR",2016-05-14 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 8 Wickets","Rising Pune Supergiants","bat","Team 2","Rising Pune Supergiant",0
"2017","20170417KKR",2017-04-17 00:00:00.000,"Delhi","Kolkata Knight Riders","won by 4 Wickets","Delhi Capitals","bat","Team 1","Delhi Capitals",0
"2017","20170417KKR",2017-04-17 00:00:00.000,"Delhi","Kolkata Knight Riders","won by 4 Wickets","Delhi Capitals","bat","Team 2","Kolkata Knight Riders",1
"2018","20180519KKR",2018-05-19 00:00:00.000,"Hyderabad (Deccan)","Kolkata Knight Riders","won by 5 Wickets","Sunrisers Hyderabad","bat","Team 1","Sunrisers Hyderabad",0
"2018","20180519KKR",2018-05-19 00:00:00.000,"Hyderabad (Deccan)","Kolkata Knight Riders","won by 5 Wickets","Sunrisers Hyderabad","bat","Team 2","Kolkata Knight Riders",1
"2010","20100327KKR",2010-03-27 00:00:00.000,"Mohali, Chandigarh","Kolkata Knight Riders","won by 39 Runs","Kolkata Knight Riders","bat","Team 1","Kings XI Punjab",0
"2010","20100327KKR",2010-03-27 00:00:00.000,"Mohali, Chandigarh","Kolkata Knight Riders","won by 39 Runs","Kolkata Knight Riders","bat","Team 2","Kolkata Knight Riders",1
"2010","20100401KKR",2010-04-01 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 24 Runs","Kolkata Knight Riders","bat","Team 1","Kolkata Knight Riders",1
"2010","20100401KKR",2010-04-01 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 24 Runs","Kolkata Knight Riders","bat","Team 2","Deccan Chargers",0
"2010","20100407KKR",2010-04-07 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 14 Runs","Kolkata Knight Riders","bat","Team 1","Kolkata Knight Riders",1
"2010","20100407KKR",2010-04-07 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 14 Runs","Kolkata Knight Riders","bat","Team 2","Delhi Capitals",0
"2010","20100417KKR",2010-04-17 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 8 Wickets","Rajasthan Royals","bat","Team 1","Kolkata Knight Riders",1
"2010","20100417KKR",2010-04-17 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 8 Wickets","Rajasthan Royals","bat","Team 2","Rajasthan Royals",0
"2010","20100419KKR",2010-04-19 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 9 Wickets","Mumbai Indians","bat","Team 1","Kolkata Knight Riders",1
"2010","20100419KKR",2010-04-19 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 9 Wickets","Mumbai Indians","bat","Team 2","Mumbai Indians",0
"2008","20080420KKR",2008-04-20 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 5 Wickets","Deccan Chargers","bat","Team 1","Kolkata Knight Riders",1
"2008","20080420KKR",2008-04-20 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 5 Wickets","Deccan Chargers","bat","Team 2","Deccan Chargers",0
"2008","20080508KKR",2008-05-08 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 5 Runs","Kolkata Knight Riders","bat","Team 1","Kolkata Knight Riders",1
"2008","20080508KKR",2008-05-08 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 5 Runs","Kolkata Knight Riders","bat","Team 2","Royal Challengers Bangalore",0
"2008","20080511KKR",2008-05-11 00:00:00.000,"Hyderabad","Kolkata Knight Riders","won by 23 Runs","Kolkata Knight Riders","bat","Team 1","Deccan Chargers",0
"2008","20080511KKR",2008-05-11 00:00:00.000,"Hyderabad","Kolkata Knight Riders","won by 23 Runs","Kolkata Knight Riders","bat","Team 2","Kolkata Knight Riders",1
"2008","20080513KKR",2008-05-13 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 23 Runs","Kolkata Knight Riders","bat","Team 1","Kolkata Knight Riders",1
"2008","20080513KKR",2008-05-13 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 23 Runs","Kolkata Knight Riders","bat","Team 2","Delhi Capitals",0
"2008","20080525KKR",2008-05-25 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 3 Wickets","Kings XI Punjab","bat","Team 1","Kolkata Knight Riders",1
"2008","20080525KKR",2008-05-25 00:00:00.000,"Kolkata","Kolkata Knight Riders","won by 3 Wickets","Kings XI Punjab","bat","Team 2","Kings XI Punjab",0
"2009","20090427MI",2009-04-27 00:00:00.000,"Port Elizabeth","Mumbai Indians","won by 92 Runs","Mumbai Indians","bat","Team 1","Kolkata Knight Riders",0
"2009","20090427MI",2009-04-27 00:00:00.000,"Port Elizabeth","Mumbai Indians","won by 92 Runs","Mumbai Indians","bat","Team 2","Mumbai Indians",1
"2009","20090501MI",2009-05-01 00:00:00.000,"East London","Mumbai Indians","won by 9 Runs","Mumbai Indians","bat","Team 1","Kolkata Knight Riders",0
"2009","20090501MI",2009-05-01 00:00:00.000,"East London","Mumbai Indians","won by 9 Runs","Mumbai Indians","bat","Team 2","Mumbai Indians",1
"2009","20090510MI",2009-05-10 00:00:00.000,"Port Elizabeth","Mumbai Indians","won by 16 Runs","Mumbai Indians","bat","Team 1","Royal Challengers Bangalore",0
"2009","20090510MI",2009-05-10 00:00:00.000,"Port Elizabeth","Mumbai Indians","won by 16 Runs","Mumbai Indians","bat","Team 2","Mumbai Indians",1
"2009","20090512MI",2009-05-12 00:00:00.000,"Centurion","Mumbai Indians","won by 8 Wickets","Kings XI Punjab","bat","Team 1","Kings XI Punjab",0
"2009","20090512MI",2009-05-12 00:00:00.000,"Centurion","Mumbai Indians","won by 8 Wickets","Kings XI Punjab","bat","Team 2","Mumbai Indians",1
"2011","20110410MI",2011-04-10 00:00:00.000,"Delhi","Mumbai Indians","won by 8 Wickets","Delhi Capitals","bat","Team 1","Delhi Capitals",0
"2011","20110410MI",2011-04-10 00:00:00.000,"Delhi","Mumbai Indians","won by 8 Wickets","Delhi Capitals","bat","Team 2","Mumbai Indians",1
"2011","20110420MI",2011-04-20 00:00:00.000,"Mumbai","Mumbai Indians","won by 7 Wickets","Pune Warriors","bat","Team 1","Mumbai Indians",1
"2011","20110420MI",2011-04-20 00:00:00.000,"Mumbai","Mumbai Indians","won by 7 Wickets","Pune Warriors","bat","Team 2","Pune Warriors",0
"2012","20120409MI",2012-04-09 00:00:00.000,"Visakhapatnam","Mumbai Indians","won by 5 Wickets","Deccan Chargers","bat","Team 1","Deccan Chargers",0
"2012","20120409MI",2012-04-09 00:00:00.000,"Visakhapatnam","Mumbai Indians","won by 5 Wickets","Deccan Chargers","bat","Team 2","Mumbai Indians",1
"2012","20120425MI",2012-04-25 00:00:00.000,"Mohali","Mumbai Indians","won by 4 Wickets","Kings XI Punjab","bat","Team 1","Kings XI Punjab",0
"2012","20120425MI",2012-04-25 00:00:00.000,"Mohali","Mumbai Indians","won by 4 Wickets","Kings XI Punjab","bat","Team 2","Mumbai Indians",1
"2012","20120503MI",2012-05-03 00:00:00.000,"Pune","Mumbai Indians","won by 1 Runs","Mumbai Indians","bat","Team 1","Pune Warriors",0
"2012","20120503MI",2012-05-03 00:00:00.000,"Pune","Mumbai Indians","won by 1 Runs","Mumbai Indians","bat","Team 2","Mumbai Indians",1
"2012","20120512MI",2012-05-12 00:00:00.000,"Kolkata","Mumbai Indians","won by 27 Runs","Mumbai Indians","bat","Team 1","Kolkata Knight Riders",0
"2012","20120512MI",2012-05-12 00:00:00.000,"Kolkata","Mumbai Indians","won by 27 Runs","Mumbai Indians","bat","Team 2","Mumbai Indians",1
"2012","20120520MI",2012-05-20 00:00:00.000,"Jaipur","Mumbai Indians","won by 10 Wickets","Rajasthan Royals","bat","Team 1","Rajasthan Royals",0
"2012","20120520MI",2012-05-20 00:00:00.000,"Jaipur","Mumbai Indians","won by 10 Wickets","Rajasthan Royals","bat","Team 2","Mumbai Indians",1
"2013","20130406MI",2013-04-06 00:00:00.000,"Chennai","Mumbai Indians","won by 9 Runs","Mumbai Indians","bat","Team 1","Chennai Super Kings",0
"2013","20130406MI",2013-04-06 00:00:00.000,"Chennai","Mumbai Indians","won by 9 Runs","Mumbai Indians","bat","Team 2","Mumbai Indians",1
"2013","20130409MI",2013-04-09 00:00:00.000,"Mumbai","Mumbai Indians","won by 44 Runs","Mumbai Indians","bat","Team 1","Mumbai Indians",1
"2013","20130409MI",2013-04-09 00:00:00.000,"Mumbai","Mumbai Indians","won by 44 Runs","Mumbai Indians","bat","Team 2","Delhi Capitals",0
"2013","20130413MI",2013-04-13 00:00:00.000,"Mumbai","Mumbai Indians","won by 41 Runs","Mumbai Indians","bat","Team 1","Mumbai Indians",1
"2013","20130413MI",2013-04-13 00:00:00.000,"Mumbai","Mumbai Indians","won by 41 Runs","Mumbai Indians","bat","Team 2","Pune Warriors",0
"2013","20130424MI",2013-04-24 00:00:00.000,"Kolkata","Mumbai Indians","won by 5 Wickets","Kolkata Knight Riders","bat","Team 1","Kolkata Knight Riders",0
"2013","20130424MI",2013-04-24 00:00:00.000,"Kolkata","Mumbai Indians","won by 5 Wickets","Kolkata Knight Riders","bat","Team 2","Mumbai Indians",1
"2013","20130427MI",2013-04-27 00:00:00.000,"Mumbai","Mumbai Indians","won by 58 Runs","Mumbai Indians","bat","Team 1","Mumbai Indians",1
"2013","20130427MI",2013-04-27 00:00:00.000,"Mumbai","Mumbai Indians","won by 58 Runs","Mumbai Indians","bat","Team 2","Royal Challengers Bangalore",0
"2013","20130429MI",2013-04-29 00:00:00.000,"Mumbai","Mumbai Indians","won by 4 Runs","Mumbai Indians","bat","Team 1","Mumbai Indians",1
"2013","20130429MI",2013-04-29 00:00:00.000,"Mumbai","Mumbai Indians","won by 4 Runs","Mumbai Indians","bat","Team 2","Kings XI Punjab",0
"2013","20130505MI",2013-05-05 00:00:00.000,"Mumbai","Mumbai Indians","won by 60 Runs","Mumbai Indians","bat","Team 1","Mumbai Indians",1
"2013","20130505MI",2013-05-05 00:00:00.000,"Mumbai","Mumbai Indians","won by 60 Runs","Mumbai Indians","bat","Team 2","Chennai Super Kings",0
"2013","20130507MI",2013-05-07 00:00:00.000,"Mumbai","Mumbai Indians","won by 65 Runs","Mumbai Indians","bat","Team 1","Mumbai Indians",1
"2013","20130507MI",2013-05-07 00:00:00.000,"Mumbai","Mumbai Indians","won by 65 Runs","Mumbai Indians","bat","Team 2","Kolkata Knight Riders",0
"2013","20130511MI",2013-05-11 00:00:00.000,"Pune","Mumbai Indians","won by 5 Wickets","Pune Warriors","bat","Team 1","Pune Warriors",0
"2013","20130511MI",2013-05-11 00:00:00.000,"Pune","Mumbai Indians","won by 5 Wickets","Pune Warriors","bat","Team 2","Mumbai Indians",1
"2013","20130513MI",2013-05-13 00:00:00.000,"Mumbai","Mumbai Indians","won by 7 Wickets","Sunrisers Hyderabad","bat","Team 1","Mumbai Indians",1
"2013","20130513MI",2013-05-13 00:00:00.000,"Mumbai","Mumbai Indians","won by 7 Wickets","Sunrisers Hyderabad","bat","Team 2","Sunrisers Hyderabad",0
"2013","20130524MI",2013-05-24 00:00:00.000,"Kolkata","Mumbai Indians","won by 4 Wickets","Rajasthan Royals","bat","Team 1","Mumbai Indians",1
"2013","20130524MI",2013-05-24 00:00:00.000,"Kolkata","Mumbai Indians","won by 4 Wickets","Rajasthan Royals","bat","Team 2","Rajasthan Royals",0
"2013","20130526MI",2013-05-26 00:00:00.000,"Kolkata","Mumbai Indians","won by 23 Runs","Mumbai Indians","bat","Team 1","Chennai Super Kings",0
"2013","20130526MI",2013-05-26 00:00:00.000,"Kolkata","Mumbai Indians","won by 23 Runs","Mumbai Indians","bat","Team 2","Mumbai Indians",1
"2014","20140503MI",2014-05-03 00:00:00.000,"Mumbai","Mumbai Indians","won by 5 Wickets","Kings XI Punjab","bat","Team 1","Mumbai Indians",1
"2014","20140503MI",2014-05-03 00:00:00.000,"Mumbai","Mumbai Indians","won by 5 Wickets","Kings XI Punjab","bat","Team 2","Kings XI Punjab",0
"2014","20140512MI",2014-05-12 00:00:00.000,"Hyderabad (Deccan)","Mumbai Indians","won by 7 Wickets","Sunrisers Hyderabad","bat","Team 1","Sunrisers Hyderabad",0
"2014","20140512MI",2014-05-12 00:00:00.000,"Hyderabad (Deccan)","Mumbai Indians","won by 7 Wickets","Sunrisers Hyderabad","bat","Team 2","Mumbai Indians",1
"2014","20140519MI",2014-05-19 00:00:00.000,"Ahmedabad","Mumbai Indians","won by 25 Runs","Mumbai Indians","bat","Team 1","Rajasthan Royals",0
"2014","20140519MI",2014-05-19 00:00:00.000,"Ahmedabad","Mumbai Indians","won by 25 Runs","Mumbai Indians","bat","Team 2","Mumbai Indians",1
"2015","20150425MI",2015-04-25 00:00:00.000,"Mumbai","Mumbai Indians","won by 20 Runs","Mumbai Indians","bat","Team 1","Mumbai Indians",1
"2015","20150425MI",2015-04-25 00:00:00.000,"Mumbai","Mumbai Indians","won by 20 Runs","Mumbai Indians","bat","Team 2","Sunrisers Hyderabad",0
"2015","20150503MI",2015-05-03 00:00:00.000,"Mohali","Mumbai Indians","won by 23 Runs","Mumbai Indians","bat","Team 1","Kings XI Punjab",0
"2015","20150503MI",2015-05-03 00:00:00.000,"Mohali","Mumbai Indians","won by 23 Runs","Mumbai Indians","bat","Team 2","Mumbai Indians",1
"2015","20150505MI",2015-05-05 00:00:00.000,"Mumbai","Mumbai Indians","won by 5 Wickets","Delhi Capitals","bat","Team 1","Mumbai Indians",1
"2015","20150505MI",2015-05-05 00:00:00.000,"Mumbai","Mumbai Indians","won by 5 Wickets","Delhi Capitals","bat","Team 2","Delhi Capitals",0
"2015","20150508MI",2015-05-08 00:00:00.000,"Chennai","Mumbai Indians","won by 6 Wickets","Chennai Super Kings","bat","Team 1","Chennai Super Kings",0
"2015","20150508MI",2015-05-08 00:00:00.000,"Chennai","Mumbai Indians","won by 6 Wickets","Chennai Super Kings","bat","Team 2","Mumbai Indians",1
"2015","20150517MI",2015-05-17 00:00:00.000,"Hyderabad (Deccan)","Mumbai Indians","won by 9 Wickets","Sunrisers Hyderabad","bat","Team 1","Sunrisers Hyderabad",0
"2015","20150517MI",2015-05-17 00:00:00.000,"Hyderabad (Deccan)","Mumbai Indians","won by 9 Wickets","Sunrisers Hyderabad","bat","Team 2","Mumbai Indians",1
"2015","20150519MI",2015-05-19 00:00:00.000,"Mumbai","Mumbai Indians","won by 25 Runs","Mumbai Indians","bat","Team 1","Chennai Super Kings",0
"2015","20150519MI",2015-05-19 00:00:00.000,"Mumbai","Mumbai Indians","won by 25 Runs","Mumbai Indians","bat","Team 2","Mumbai Indians",1
"2017","20170501MI",2017-05-01 00:00:00.000,"Mumbai","Mumbai Indians","won by 5 Wickets","Royal Challengers Bangalore","bat","Team 1","Mumbai Indians",1
"2017","20170501MI",2017-05-01 00:00:00.000,"Mumbai","Mumbai Indians","won by 5 Wickets","Royal Challengers Bangalore","bat","Team 2","Royal Challengers Bangalore",0
"2017","20170521MI",2017-05-21 00:00:00.000,"Hyderabad (Deccan)","Mumbai Indians","won by 1 Runs","Mumbai Indians","bat","Team 1","Mumbai Indians",1
"2017","20170521MI",2017-05-21 00:00:00.000,"Hyderabad (Deccan)","Mumbai Indians","won by 1 Runs","Mumbai Indians","bat","Team 2","Rising Pune Supergiant",0
"2019","20190418MI",2019-04-18 00:00:00.000,"Delhi","Mumbai Indians","won by 40 Runs","Mumbai Indians","bat","Team 1","Delhi Capitals",0
"2019","20190418MI",2019-04-18 00:00:00.000,"Delhi","Mumbai Indians","won by 40 Runs","Mumbai Indians","bat","Team 2","Mumbai Indians",1
"2019","20190507MI",2019-05-07 00:00:00.000,"Chennai","Mumbai Indians","won by 6 Wickets","Chennai Super Kings","bat","Team 1","Mumbai Indians",1
"2019","20190507MI",2019-05-07 00:00:00.000,"Chennai","Mumbai Indians","won by 6 Wickets","Chennai Super Kings","bat","Team 2","Chennai Super Kings",0
"2019","20190512MI",2019-05-12 00:00:00.000,"Hyderabad (Deccan)","Mumbai Indians","won by 1 Runs","Mumbai Indians","bat","Team 1","Mumbai Indians",1
"2019","20190512MI",2019-05-12 00:00:00.000,"Hyderabad (Deccan)","Mumbai Indians","won by 1 Runs","Mumbai Indians","bat","Team 2","Chennai Super Kings",0
"2010","20100313MI",2010-03-13 00:00:00.000,"Mumbai","Mumbai Indians","won by 4 Runs","Mumbai Indians","bat","Team 1","Mumbai Indians",1
"2010","20100313MI",2010-03-13 00:00:00.000,"Mumbai","Mumbai Indians","won by 4 Runs","Mumbai Indians","bat","Team 2","Rajasthan Royals",0
"2010","20100322MI",2010-03-22 00:00:00.000,"Mumbai","Mumbai Indians","won by 7 Wickets","Kolkata Knight Riders","bat","Team 1","Mumbai Indians",1
"2010","20100322MI",2010-03-22 00:00:00.000,"Mumbai","Mumbai Indians","won by 7 Wickets","Kolkata Knight Riders","bat","Team 2","Kolkata Knight Riders",0
"2010","20100403MI",2010-04-03 00:00:00.000,"Mumbai","Mumbai Indians","won by 63 Runs","Mumbai Indians","bat","Team 1","Mumbai Indians",1
"2010","20100403MI",2010-04-03 00:00:00.000,"Mumbai","Mumbai Indians","won by 63 Runs","Mumbai Indians","bat","Team 2","Deccan Chargers",0
"2010","20100413MI",2010-04-13 00:00:00.000,"Mumbai","Mumbai Indians","won by 39 Runs","Mumbai Indians","bat","Team 1","Mumbai Indians",1
"2010","20100413MI",2010-04-13 00:00:00.000,"Mumbai","Mumbai Indians","won by 39 Runs","Mumbai Indians","bat","Team 2","Delhi Capitals",0
"2010","20100421MI",2010-04-21 00:00:00.000,"Mumbai","Mumbai Indians","won by 35 Runs","Mumbai Indians","bat","Team 1","Royal Challengers Bangalore",0
"2010","20100421MI",2010-04-21 00:00:00.000,"Mumbai","Mumbai Indians","won by 35 Runs","Mumbai Indians","bat","Team 2","Mumbai Indians",1
"2008","20080429MI",2008-04-29 00:00:00.000,"Kolkata","Mumbai Indians","won by 7 Wickets","Kolkata Knight Riders","bat","Team 1","Kolkata Knight Riders",0
"2008","20080429MI",2008-04-29 00:00:00.000,"Kolkata","Mumbai Indians","won by 7 Wickets","Kolkata Knight Riders","bat","Team 2","Mumbai Indians",1
"2009","20090420CSK",2009-04-20 00:00:00.000,"Port Elizabeth","Chennai Super Kings","won by 92 Runs","Chennai Super Kings","bat","Team 1","Royal Challengers Bangalore",0
"2009","20090420CSK",2009-04-20 00:00:00.000,"Port Elizabeth","Chennai Super Kings","won by 92 Runs","Chennai Super Kings","bat","Team 2","Chennai Super Kings",1
"2009","20090504CSK",2009-05-04 00:00:00.000,"East London","Chennai Super Kings","won by 78 Runs","Chennai Super Kings","bat","Team 1","Chennai Super Kings",1
"2009","20090504CSK",2009-05-04 00:00:00.000,"East London","Chennai Super Kings","won by 78 Runs","Chennai Super Kings","bat","Team 2","Deccan Chargers",0
"2009","20090507CSK",2009-05-07 00:00:00.000,"Centurion","Chennai Super Kings","won by 12 Runs","Chennai Super Kings","bat","Team 1","Chennai Super Kings",1
"2009","20090507CSK",2009-05-07 00:00:00.000,"Centurion","Chennai Super Kings","won by 12 Runs","Chennai Super Kings","bat","Team 2","Kings XI Punjab",0
"2009","20090509CSK",2009-05-09 00:00:00.000,"Kimberley","Chennai Super Kings","won by 7 Wickets","Rajasthan Royals","bat","Team 1","Chennai Super Kings",1
"2009","20090509CSK",2009-05-09 00:00:00.000,"Kimberley","Chennai Super Kings","won by 7 Wickets","Rajasthan Royals","bat","Team 2","Rajasthan Royals",0
"2009","20090516CSK",2009-05-16 00:00:00.000,"Port Elizabeth","Chennai Super Kings","won by 7 Wickets","Mumbai Indians","bat","Team 1","Chennai Super Kings",1
"2009","20090516CSK",2009-05-16 00:00:00.000,"Port Elizabeth","Chennai Super Kings","won by 7 Wickets","Mumbai Indians","bat","Team 2","Mumbai Indians",0
"2009","20090520CSK",2009-05-20 00:00:00.000,"Durban","Chennai Super Kings","won by 24 Runs","Chennai Super Kings","bat","Team 1","Chennai Super Kings",1
