Season,match_key,match_no,batsmen,player_key,wicket_status,R,B,M,fours,sixes,SR,special_role,match_date
2018,"20180522CSK","53rd match (D/N)","SN Khan",1348,"c †Klaasen b Laughlin",7,8,0,1,0,87.5,"normal player",2018-05-19 00:00:00.000
2018,"20180523KKR","54th match (N)","N Rana",1378,"c Kumar b Brathwaite",7,5,0,1,0,140,"normal player",2018-05-19 00:00:00.000
2018,"20180527CSK","56th match (N)","AJ Finch",1166,"c Raina b Chahar",4,6,0,1,0,66.66,"normal player",2018-05-20 00:00:00.000
2018,"20180525SH","55th match (D/N)","KH Pandya",1359,"c sub (R Tewatia) b Lamichhane",4,3,0,1,0,133.33,"normal player",2018-05-20 00:00:00.000
2019,"20190324DC","Eliminator (N)","SP Narine",1253,"st †Klaasen b Gowtham",4,2,0,1,0,200,"normal player",2018-05-23 00:00:00.000
2019,"20190324KKR","Qualifier 2 (N)","Shivam Mavi",,"c Rashid Khan b Brathwaite",6,4,0,1,0,150,"normal player",2018-05-25 00:00:00.000
2019,"20190325KXP","Final (N)","F du Plessis",1238,"c & b Sandeep Sharma",10,11,0,1,0,90.9,"normal player",2018-05-27 00:00:00.000
2019,"20190326CSK","1","C de Grandhomme",1394,"c †Dhoni b Jadeja",4,6,0,1,0,66.66,"normal player",2019-03-23 00:00:00.000
2019,"20190327KKR","3rd match (N)","PP Shaw",,"c †de Kock b McClenaghan",7,6,0,1,0,116.66,"normal player",2019-03-24 00:00:00.000
2019,"20190327KKR","3rd match (N)","AR Patel",1319,"c Rasikh Salam b Bumrah",4,2,0,1,0,200,"normal player",2019-03-24 00:00:00.000
2019,"20190331CSK","7th match (N)","M Markande",,"c †Patel b Mohammed Siraj",6,5,0,1,0,120,"normal player",2019-03-28 00:00:00.000
2019,"20190404SH","12th match (N)","SV Samson",1293,"c Raina b Chahar",8,10,0,1,0,80,"normal player",2019-03-31 00:00:00.000
2008,"20080418KKR","1","MV Boucher",1091,"c Kartik b Ganguly",7,9,0,1,0,77.77,"wicket keeper",2008-04-18 00:00:00.000
2008,"20080420KKR","4th match (D/N)","WP Saha",1102,"c Styris b Vaas",10,17,0,1,0,58.82,"wicket keeper",2008-04-20 00:00:00.000
2008,"20080420KKR","4th match (D/N)","SC Ganguly",1052,"b Ojha",14,30,0,1,0,46.66,"captain",2008-04-20 00:00:00.000
2008,"20080427DC","13th match (D/N)","KC Sangakkara",1043,"c †Karthik b Mohammad Asif",4,2,0,1,0,200,"wicket keeper",2008-04-27 00:00:00.000
2008,"20080429MI","16th match (N)","SC Ganguly",1052,"c Jayasuriya b Pollock",4,2,0,1,0,200,"captain",2008-04-29 00:00:00.000
2008,"20080506DC","25th match (N)","DT Patil",1505,"run out (Pathan)",4,1,0,1,0,400,"wicket keeper",2008-05-05 00:00:00.000
2008,"20080512KXP","33rd match (N)","SK Warne",1036,"b Maharoof",11,12,0,1,0,91.66,"captain",2008-11-05 00:00:00.000
2008,"20080512KXP","33rd match (N)","KD Karthik",1076,"c †Rawat b Mascarenhas",13,15,0,1,0,86.66,"wicket keeper",2008-11-05 00:00:00.000
2008,"20080521KXP","43rd match (N)","KD Karthik",1076,"c White b Kumble",6,4,0,1,0,150,"wicket keeper",2008-05-19 00:00:00.000
2008,"20080521KXP","43rd match (N)","R Dravid",1023,"b Dilshan",9,11,0,1,0,81.81,"captain",2008-05-19 00:00:00.000
2008,"20080522M","45th match (D/N)","Yuvraj Singh",1042,"c Smith b Chitnis",7,6,0,1,0,116.66,"captain",2008-05-21 00:00:00.000
2008,"20080530RR","55th match (D/N)","SP Goswami",1103,"c Nehra b Fernando",20,24,0,1,0,83.33,"wicket keeper",2008-05-28 00:00:00.000
2008,"20080601RR","1","KD Karthik",1076,"c Kaif b Trivedi",10,12,0,1,0,83.33,"wicket keeper",2008-05-30 00:00:00.000
2009,"20090418RCB","Final (N)","Kamran Akmal",1487,"run out (Ntini)",6,7,0,1,0,85.71,"wicket keeper",2008-01-06 00:00:00.000
2009,"20090420CSK","3rd match","KC Sangakkara",1043,"c Nannes b Vettori",8,11,0,1,0,72.72,"wicket keeper",2009-04-19 00:00:00.000
2009,"20090423TIE","8th match (D/N)","KP Pietersen",1022,"st †Gilchrist b Ojha",,15,0,1,0,73.33,"captain",2009-04-22 00:00:00.000
2009,"20090423TIE","8th match (D/N)","RV Uthappa",1020,"c Ravi Teja b Styris",,19,0,1,0,63.15,"wicket keeper",2009-04-22 00:00:00.000
2009,"20090424KXP","9th match","V Sehwag",1049,"c Morkel b Gony",,9,0,1,0,66.66,"captain",2009-04-23 00:00:00.000
2009,"20090501RCB","20th match (D/N)","Yuvraj Singh",1042,"c Khan b Duminy",10,13,0,1,0,76.92,"captain",2009-04-29 00:00:00.000
2009,"20090501MI","19th match","KP Pietersen",1022,"c Saha b Hodge",13,12,0,1,0,108.33,"captain",2009-04-29 00:00:00.000
2009,"20090516CSK","43rd match (D/N)","V Sehwag",1049,"c Symonds b Vaas",11,10,0,1,0,110,"captain",2009-05-13 00:00:00.000
2009,"20090516DC","44th match","MS Dhoni",1014,"c & b van der Merwe",18,20,0,1,0,90,"captain & wicket keeper",2009-05-14 00:00:00.000
2009,"20090517KXP","46th match (D/N)","Yuvraj Singh",1042,"c Sehwag b Sangwan",18,31,0,1,0,58.06,"captain",2009-05-15 00:00:00.000
2009,"20090520KKR","50th match (D/N)","NV Ojha",1116,"c Sehwag b Salvi",9,17,0,1,0,52.94,"wicket keeper",2009-05-17 00:00:00.000
2009,"20090521RCB","52nd match (D/N)","KD Karthik",1076,"c Uthappa b Kumar",31,29,0,1,0,106.89,"wicket keeper",2009-05-19 00:00:00.000
2009,"20090522DC","53rd match","SS Shaikh",1151,"run out (Botha/Pathan)",6,7,0,1,0,85.71,"wicket keeper",2009-05-20 00:00:00.000
2009,"20090522DC","53rd match","SK Warne",1036,"b Agarkar",18,29,0,1,0,62.06,"captain",2009-05-20 00:00:00.000
2010,"20100312KKR","55th match","PR Shah",1009,"c & b Nannes",12,11,0,1,0,109.09,"wicket keeper",2009-05-21 00:00:00.000
2010,"20100314DC","Final (D/N)","MV Boucher",1091,"c Gibbs b Harmeet Singh",5,6,0,1,0,83.33,"wicket keeper",2009-05-24 00:00:00.000
2010,"20100318RCB","6th match (N)","G Gambhir",1048,"c Smith b Mascarenhas",9,8,0,1,0,112.5,"captain",2010-03-15 00:00:00.000
2010,"20100319DC","8th match (N)","SC Ganguly",1052,"c Morkel b Kemp",11,20,0,1,0,55,"captain",2010-03-16 00:00:00.000
2010,"20100320RR","10th match (N)","NV Ojha",1116,"c Uthappa b Kallis",16,18,0,1,0,88.88,"wicket keeper",2010-03-18 00:00:00.000
2010,"20100328MI","20th match (D/N)","KD Karthik",1076,"run out (Steyn)",17,19,0,1,0,89.47,"captain & wicket keeper",2010-03-25 00:00:00.000
2010,"20100401KKR","26th match (N)","SC Ganguly",1052,"b Nannes",5,10,0,1,0,50,"captain",2010-03-29 00:00:00.000
2010,"20100402RCB","27th match (N)","AT Rayudu",1169,"c Yuvraj Singh b Srivastava",9,12,0,1,0,75,"wicket keeper",2010-03-30 00:00:00.000
2010,"20100402RCB","27th match (N)","MS Bisla",1155,"c Khan b Malinga",11,10,0,1,0,110,"wicket keeper",2010-03-30 00:00:00.000
2010,"20100403MI","28th match (D/N)","MS Dhoni",1014,"c Dravid b Steyn",14,19,0,1,0,73.68,"captain & wicket keeper",2010-03-31 00:00:00.000
2010,"20100407RR","35th match (N)","KD Karthik",1076,"c White b Appanna",6,4,0,1,0,150,"wicket keeper",2010-04-04 00:00:00.000
2010,"20100410DC","38th match (D/N)","KC Sangakkara",1043,"c Pathan b Trivedi",9,7,0,1,0,128.57,"captain",2010-07-04 00:00:00.000
2010,"20100412DC","42nd match (D/N)","AC Gilchrist",1061,"c †Dhoni b Ashwin",7,8,0,1,0,87.5,"captain & wicket keeper",2010-10-04 00:00:00.000
2010,"20100413MI","44th match (D/N)","KD Karthik",1076,"c Jayawardene b Pathan",17,35,0,1,0,48.57,"wicket keeper",2010-11-04 00:00:00.000
2010,"20100417MI","49th match (N)","NV Ojha",1116,"c Pandey b Pankaj Singh",7,9,0,1,0,77.77,"wicket keeper",2010-04-14 00:00:00.000
2010,"20100418CSK","50th match (N)","KD Karthik",1076,"c Badrinath b Jakati",13,16,0,1,0,81.25,"wicket keeper",2010-04-15 00:00:00.000
2010,"20100421MI","53rd match (N)","BB McCullum",1050,"c Watson b Kamran Khan",6,7,0,1,0,85.71,"wicket keeper",2010-04-17 00:00:00.000
2011,"20110414DC","7th match (D/N)","V Sehwag",1049,"c Dravid b Tait",4,2,0,1,0,200,"captain",2011-12-04 00:00:00.000
2011,"20110414DC","7th match (D/N)","AG Paunikar",1161,"b Dinda",5,8,0,1,0,62.5,"wicket keeper",2011-12-04 00:00:00.000
2011,"20110417KKR","13th match (N)","DJ Jacobs",1168,"b Gomez",12,21,0,1,0,57.14,"wicket keeper",2011-04-15 00:00:00.000
2011,"20110423DC","22nd match (N)","PA Patel",1010,"lbw b Pathan",9,11,0,1,0,81.81,"wicket keeper",2011-04-20 00:00:00.000
2011,"20110425CSK","25th match (N)","SR Tendulkar",1002,"c Hussey b Bollinger",5,8,0,1,0,62.5,"captain",2011-04-22 00:00:00.000
2011,"20110429RCB","30th match (N)","AB de Villiers",1074,"run out (Warner)",5,2,0,1,0,250,"wicket keeper",2011-04-26 00:00:00.000
2011,"20110429RR","32nd match (N)","DPMD Jayawardene",1044,"c †Sangakkara b Sharma",4,8,0,1,0,50,"captain",2011-04-27 00:00:00.000
2011,"20110505DC","41","DPMD Jayawardene",1044,"run out (Nagar)",7,10,0,1,0,70,"captain",2011-02-05 00:00:00.000
2011,"20110507MI","46th match (N)","NV Ojha",1116,"c †Sangakkara b Sharma",7,10,0,1,0,70,"wicket keeper",2011-05-05 00:00:00.000
2011,"20110513KXP","53rd match (D/N)","KC Sangakkara",1043,"lbw b Sharma",12,13,0,1,0,92.3,"captain & wicket keeper",2011-10-05 00:00:00.000
2011,"20110514DC","54th match (N)","SR Tendulkar",1002,"c Marsh b Kumar",6,9,0,1,0,66.66,"captain",2011-10-05 00:00:00.000
2011,"20110515KXP","57th match (N)","AC Gilchrist",1061,"c †Patel b Singh",9,15,0,1,0,60,"captain & wicket keeper",2011-05-13 00:00:00.000
2011,"20110516DC","58th match (D/N)","G Gambhir",1048,"c de Villiers b Aravind",7,9,0,1,0,77.77,"captain",2011-05-14 00:00:00.000
2011,"20110519KKR","61","DPMD Jayawardene",1044,"c Chavan b Oram",6,3,0,1,0,200,"captain",2011-05-15 00:00:00.000
2011,"20110520RR","62nd match (N)","RV Uthappa",1020,"c & b Mishra",4,5,0,1,0,80,"wicket keeper",2011-05-16 00:00:00.000
2011,"20110521nr","64th match (N)","MS Dhoni",1014,"c †Patel b Jadeja",9,6,0,1,0,150,"captain & wicket keeper",2011-05-18 00:00:00.000
2011,"20110522MI","65th match (N)","SP Goswami",1103,"c †Uthappa b Thomas",6,3,0,1,0,200,"wicket keeper",2011-05-19 00:00:00.000
2011,"20110522MI","65th match (N)","RV Uthappa",1020,"c Lee b Pathan",12,19,0,1,0,63.15,"wicket keeper",2011-05-19 00:00:00.000
2011,"20110525MI","68th match (N)","NV Ojha",1116,"c Sharma b Mundhe",8,19,0,1,0,42.1,"wicket keeper",2011-05-21 00:00:00.000
2012,"20120405DC","Elimination Final (N)","G Gambhir",1048,"b Harbhajan Singh",4,8,0,1,0,50,"captain",2011-05-25 00:00:00.000
2012,"20120525CSK","71","KC Sangakkara",1043,"c Vinay Kumar b Muralitharan",15,22,0,1,0,68.18,"captain",2012-05-20 00:00:00.000
2012,"20120525CSK","71","PA Patel",1010,"c Gayle b Vinay Kumar",16,21,0,1,0,76.19,"wicket keeper",2012-05-20 00:00:00.000
2012,"20120527KKR","72nd match (N)","DH Yagnik",1198,"c & b Malinga",6,3,0,1,0,200,"wicket keeper",2012-05-20 00:00:00.000
2013,"20130403KKR","1","V Sehwag",1049,"c †McCullum b Balaji",10,7,0,1,0,142.85,"captain",2012-05-22 00:00:00.000
2013,"20130404RCB","Elimination Final (N)","KD Karthik",1076,"c †Dhoni b Morkel",6,4,0,1,0,150,"wicket keeper",2012-05-23 00:00:00.000
2018,"20180415KXP","7th match (N)","KS Williamson",1343,"c †Ishan Kishan b Mustafizur Rahman",6,4,0,1,0,150,"captain",2018-12-04 00:00:00.000
2018,"20180420CSK","13th match (N)","G Gambhir",1048,"b Shivam Mavi",8,7,0,1,0,114.28,"captain",2018-04-16 00:00:00.000
2018,"20180422CSK","16th match (N)","WP Saha",1102,"b Sharma",6,7,0,1,0,85.71,"wicket keeper",2018-04-19 00:00:00.000
2018,"20180422RR","17th match (N)","MS Dhoni",1014,"c Gowtham b Gopal",5,3,0,1,0,166.66,"captain & wicket keeper",2018-04-20 00:00:00.000
2018,"20180426SH","21","AM Rahane",1111,"c KH Pandya b McClenaghan",14,17,0,1,0,82.35,"captain",2018-04-22 00:00:00.000
2018,"20180429SH","25th match (N)","WP Saha",1102,"c Tye b Rajpoot",6,9,0,1,0,66.66,"wicket keeper",2018-04-26 00:00:00.000
2018,"20180504MI","30th match (N)","SS Iyer",1339,"run out (Watson/†Dhoni)",13,14,0,1,0,92.85,"captain",2018-04-30 00:00:00.000
2018,"20180505CSK","31","Q de Kock",1297,"c Sharma b McClenaghan",7,13,0,1,0,53.84,"wicket keeper",2018-01-05 00:00:00.000
2018,"20180507SH","35th match (D/N)","V Kohli",1024,"b Jadeja",8,11,0,1,0,72.72,"captain",2018-05-05 00:00:00.000
2018,"20180508RR","36th match (N)","RR Pant",1366,"lbw b Rashid Khan",18,19,0,1,0,94.73,"wicket keeper",2018-05-05 00:00:00.000
2018,"20180512KKR","40th match (N)","AM Rahane",1111,"c Nath b Tye",9,10,0,1,0,90,"captain",2018-08-05 00:00:00.000
2018,"20180512RCB","41","KD Karthik",1076,"run out (Duminy/HH Pandya)",5,3,0,1,0,166.66,"captain & wicket keeper",2018-09-05 00:00:00.000
2018,"20180513RR","43rd match (N)","AM Rahane",1111,"c Raina b Jadeja",4,3,0,1,0,133.33,"captain",2018-11-05 00:00:00.000
2018,"20180515KKR","45th match (N)","PA Patel",1010,"lbw b Lamichhane",6,8,0,1,0,75,"wicket keeper",2018-12-05 00:00:00.000
2018,"20180517RCB","47th match (N)","Ishan Kishan",1356,"c Samson b Stokes",12,11,0,1,0,109.09,"wicket keeper",2018-05-13 00:00:00.000
2018,"20180519KKR","49th match (N)","AM Rahane",1111,"b Kuldeep Yadav",11,12,0,1,0,91.66,"captain",2018-05-15 00:00:00.000
2018,"20180520DC","52nd match (N)","MS Dhoni",1014,"c Iyer b Boult",17,23,0,1,0,73.91,"captain & wicket keeper",2018-05-18 00:00:00.000
2018,"20180527CSK","56th match (N)","KL Rahul",1296,"b Ngidi",7,11,0,1,0,63.63,"wicket keeper",2018-05-20 00:00:00.000
2018,"20180525SH","55th match (D/N)","RG Sharma",1064,"c Boult b Patel",13,11,0,1,0,118.18,"captain",2018-05-20 00:00:00.000
2019,"20190323CSK","Qualifier 1 (N)","MS Dhoni",1014,"b Rashid Khan",9,18,0,1,0,50,"captain & wicket keeper",2018-05-22 00:00:00.000
2019,"20190324KKR","Qualifier 2 (N)","KD Karthik",1076,"b Shakib Al Hasan",8,6,0,1,0,133.33,"captain & wicket keeper",2018-05-25 00:00:00.000
2019,"20190404SH","12th match (N)","JC Buttler",1353,"c Bravo b Thakur",6,7,0,1,0,85.71,"wicket keeper",2019-03-31 00:00:00.000
2008,"20080427DC","13th match (D/N)","V Sehwag",1049,"lbw b Pathan",6,6,0,1,0,100,"captain",2008-04-27 00:00:00.000
2008,"20080508CSK","27th match (N)","SK Warne",1036,"c †Takawale b Kulkarni",7,7,0,1,0,100,"captain",2008-07-05 00:00:00.000
2009,"20090516DC","44th match","MV Boucher",1091,"c Hayden b Muralitharan",5,5,0,1,0,100,"wicket keeper",2009-05-14 00:00:00.000
2010,"20100321DC","11th match (D/N)","PA Patel",1010,"run out (de Villiers)",6,6,0,1,0,100,"wicket keeper",2010-03-19 00:00:00.000
2011,"20110409RR","3rd Place Play-off (N)","AC Gilchrist",1061,"c Kallis b Kumble",4,4,0,1,0,100,"captain & wicket keeper",2010-04-24 00:00:00.000
2011,"20110501CSK","34th match (D/N)","SR Tendulkar",1002,"st †Yagnik b Menaria",7,7,0,1,0,100,"captain",2011-04-29 00:00:00.000
2011,"20110519KKR","61","PR Shah",1009,"c Gnaneswara Rao b Hodge",5,5,0,1,0,100,"wicket keeper",2011-05-15 00:00:00.000
2011,"20110518CSK","60th match (D/N)","JR Hopes",1186,"c †Gilchrist b Chawla",7,7,0,1,0,100,"captain",2011-05-15 00:00:00.000
2011,"20110521DC","63rd match (N)","KB Arun Karthik",1226,"b Chawla",6,6,0,1,0,100,"wicket keeper",2011-05-17 00:00:00.000
2012,"20120527KKR","72nd match (N)","R Dravid",1023,"c †Karthik b Kulkarni",5,5,0,1,0,100,"captain",2012-05-20 00:00:00.000
2018,"20180412SH","3rd match (N)","Q de Kock",1297,"c Vinay Kumar b Chawla",4,4,0,1,0,100,"wicket keeper",2018-08-04 00:00:00.000
2018,"20180413RCB","4th match (N)","WP Saha",1102,"c Laughlin b Unadkat",5,5,0,1,0,100,"wicket keeper",2018-09-04 00:00:00.000
2018,"20180509MI","37th match (D/N)","RG Sharma",1064,"c sub (RK Singh) b Narine",11,11,0,1,0,100,"captain",2018-06-05 00:00:00.000
2008,"20080418KKR","1","DJ Hussey",1137,"c White b Noffke",12,12,0,1,0,100,"normal player",2008-04-18 00:00:00.000
2008,"20080420KKR","4th match (D/N)","BB McCullum",1050,"c Sharma b Singh",5,5,0,1,0,100,"normal player",2008-04-20 00:00:00.000
2008,"20080420KKR","4th match (D/N)","Y Venugopal Rao",1070,"c Kartik b Sharma",14,14,0,1,0,100,"normal player",2008-04-20 00:00:00.000
2008,"20080501RR","18th match (D/N)","Salman Butt",1495,"b Sohail Tanvir",7,7,0,1,0,100,"normal player",2008-01-05 00:00:00.000
2008,"20080508CSK","27th match (N)","Sohail Tanvir",1494,"b Nehra",6,6,0,1,0,100,"normal player",2008-07-05 00:00:00.000
2008,"20080511RR","32nd match (D/N)","Salman Butt",1495,"c †Gilchrist b Vaas",4,4,0,1,0,100,"normal player",2008-11-05 00:00:00.000
2008,"20080512KXP","33rd match (N)","RA Jadeja",1035,"b Mishra",6,6,0,1,0,100,"normal player",2008-11-05 00:00:00.000
2008,"20080517RR","39th match (D/N)","A Kumble",1068,"c †Rawat b Sohail Tanvir",8,8,0,1,0,100,"normal player",2008-05-17 00:00:00.000
2008,"20080518CSK","39th match (D/N)","A Kumble",1068,"c †Rawat b Sohail Tanvir",8,8,0,1,0,100,"normal player",2008-05-17 00:00:00.000
2008,"20080519DC","41","Mohammad Hafeez",1478,"c Gony b Ntini",6,6,0,1,0,100,"normal player",2008-05-18 00:00:00.000
2008,"20080523KXP","46th match (N)","MS Gony",1079,"c Steyn b Kumar",4,4,0,1,0,100,"normal player",2008-05-21 00:00:00.000
2008,"20080523KXP","46th match (N)","JH Kallis",1066,"c Fleming b Gony",5,5,0,1,0,100,"normal player",2008-05-21 00:00:00.000
2008,"20080526RR","51","W Jaffer",1125,"run out (Yadav)",5,5,0,1,0,100,"normal player",2008-05-25 00:00:00.000
2008,"20080526RR","51","DB Ravi Teja",1071,"b Kohli",7,7,0,1,0,100,"normal player",2008-05-25 00:00:00.000
2008,"20080601RR","1","MF Maharoof",1144,"c Pathan b Warne",6,6,0,1,0,100,"normal player",2008-05-30 00:00:00.000
2008,"20080601RR","1","Sohail Tanvir",1494,"c †Karthik b Maharoof",5,5,0,1,0,100,"normal player",2008-05-30 00:00:00.000
2009,"20090419DC","2nd match (D/N)","B Akhil",1025,"b Warne",9,9,0,1,0,100,"normal player",2009-04-18 00:00:00.000
2009,"20090420CSK","3rd match","DPMD Jayawardene",1044,"c Dilshan b Vettori",6,6,0,1,0,100,"normal player",2009-04-19 00:00:00.000
2009,"20090425AB","10th match (D/N)","LR Shukla",1055,"c †Rawat b Kamran Khan",13,13,0,1,0,100,"normal player",2009-04-23 00:00:00.000
2009,"20090425DC","11th match (D/N)","K Goel",1041,"run out (Vinay Kumar/†Uthappa)",19,19,0,1,0,100,"normal player",2009-04-24 00:00:00.000
2009,"20090426DC","12th match","DB Ravi Teja",1071,"lbw b Malinga",9,9,0,1,0,100,"normal player",2009-04-25 00:00:00.000
2009,"20090501RCB","20th match (D/N)","RR Powar",1106,"run out (†Shah)",10,10,0,1,0,100,"normal player",2009-04-29 00:00:00.000
2009,"20090501RCB","20th match (D/N)","AM Nayar",1006,"b Pathan",15,15,0,1,0,100,"normal player",2009-04-29 00:00:00.000
2009,"20090502RR","22nd match (D/N)","AD Mascarenhas",1034,"c Muralitharan b Oram",8,8,0,1,0,100,"normal player",2009-04-30 00:00:00.000
2009,"20090503KXP","23rd match","CH Gayle",1051,"b Khan",7,7,0,1,0,100,"normal player",2009-01-05 00:00:00.000
2009,"20090511DC","36th match","HH Gibbs",1062,"c Jayawardene b Chawla",13,13,0,1,0,100,"normal player",2009-09-05 00:00:00.000
2009,"20090514RCB","40th match (D/N)","M Morkel",1136,"c Ravi Teja b Sharma",8,8,0,1,0,100,"normal player",2009-11-05 00:00:00.000
2009,"20090515KXP","41","AN Ghosh",1096,"c †Boucher b Vinay Kumar",7,7,0,1,0,100,"normal player",2009-12-05 00:00:00.000
2009,"20090515KXP","41","R Dravid",1023,"c & b Mendis",12,12,0,1,0,100,"normal player",2009-12-05 00:00:00.000
2009,"20090517KXP","46th match (D/N)","AB de Villiers",1074,"c Yuvraj Singh b Sreesanth",11,11,0,1,0,100,"normal player",2009-05-15 00:00:00.000
2009,"20090520CSK","49th match","A Symonds",1133,"st †Sangakkara b Yuvraj Singh",25,25,0,1,0,100,"normal player",2009-05-17 00:00:00.000
2009,"20090520KKR","50th match (D/N)","G Gambhir",1048,"c & b Patel",8,8,0,1,0,100,"normal player",2009-05-17 00:00:00.000
2009,"20090521RCB","52nd match (D/N)","Y Nagar",1150,"c Uthappa b Kumble",20,20,0,1,0,100,"normal player",2009-05-19 00:00:00.000
2010,"20100312KKR","55th match","AB de Villiers",1074,"c Nayar b Harbhajan Singh",6,6,0,1,0,100,"normal player",2009-05-21 00:00:00.000
2009,"20090524DC","56th match (D/N)","TL Suman",1107,"c van der Merwe b Kumble",12,12,0,1,0,100,"normal player",2009-05-21 00:00:00.000
2009,"20090524DC","56th match (D/N)","RG Sharma",1064,"c Kohli b Kumble",12,12,0,1,0,100,"normal player",2009-05-21 00:00:00.000
2010,"20100314DC","Final (D/N)","R Vinay Kumar",1027,"c Harmeet Singh b Harris",8,8,0,1,0,100,"normal player",2009-05-24 00:00:00.000
2010,"20100314KKR","1","Anirudh Singh",1460,"c & b Shukla",14,14,0,1,0,100,"normal player",2010-12-03 00:00:00.000
2010,"20100316CSK","3rd match (N)","M Kaif",1212,"st †Karthik b Mishra",6,6,0,1,0,100,"normal player",2010-03-13 00:00:00.000
2010,"20100325DC","15th match (D/N)","M Manhas",1092,"c Suman b R Sharma",8,8,0,1,0,100,"normal player",2010-03-21 00:00:00.000
2010,"20100325MI","17th match (N)","KA Pollard",1183,"lbw b Sharma",7,7,0,1,0,100,"normal player",2010-03-22 00:00:00.000
2010,"20100327KKR","19th match (N)","M Kaif",1212,"lbw b Pathan",8,8,0,1,0,100,"normal player",2010-03-24 00:00:00.000
2010,"20100327KKR","19th match (N)","PP Chawla",1046,"c Tait b Pathan",8,8,0,1,0,100,"normal player",2010-03-24 00:00:00.000
2010,"20100408DC","36th match (N)","AP Dole",1473,"c Symonds b Harris",4,4,0,1,0,100,"normal player",2010-05-04 00:00:00.000
