match_key,innings,team,batsman,player_key,batting_position,Season
"20120412KXP",1,"Pune Warriors","AB Dinda",1060,11,"2012"
"20120417RCB",1,"Pune Warriors","RV Uthappa",1020,1,"2012"
"20120417RCB",1,"Pune Warriors","JD Ryder",1019,2,"2012"
"20120417RCB",1,"Pune Warriors","SC Ganguly",1052,3,"2012"
"20120417RCB",1,"Pune Warriors","MN Samuels",1243,4,"2012"
"20120417RCB",1,"Pune Warriors","SPD Smith",1242,5,"2012"
"20120417RCB",1,"Pune Warriors","AD Mathews",1138,6,"2012"
"20120417RCB",1,"Pune Warriors","M Manhas",1092,7,"2012"
"20120419CSK",2,"Pune Warriors","RV Uthappa",1020,1,"2012"
"20120419CSK",2,"Pune Warriors","JD Ryder",1019,2,"2012"
"20120419CSK",2,"Pune Warriors","SC Ganguly",1052,3,"2012"
"20120419CSK",2,"Pune Warriors","MK Pandey",1105,4,"2012"
"20120419CSK",2,"Pune Warriors","MN Samuels",1243,5,"2012"
"20120419CSK",2,"Pune Warriors","SPD Smith",1242,6,"2012"
"20120419CSK",2,"Pune Warriors","AD Mathews",1138,7,"2012"
"20120419CSK",2,"Pune Warriors","B Kumar",1232,8,"2012"
"20120419CSK",2,"Pune Warriors","M Kartik",1058,9,"2012"
"20120505KKR",2,"Pune Warriors","RV Uthappa",1020,1,"2012"
"20120505KKR",2,"Pune Warriors","MJ Clarke",1268,2,"2012"
"20120505KKR",2,"Pune Warriors","MK Pandey",1105,3,"2012"
"20120505KKR",2,"Pune Warriors","SPD Smith",1242,4,"2012"
"20120505KKR",2,"Pune Warriors","M Manhas",1092,5,"2012"
"20120505KKR",2,"Pune Warriors","AD Mathews",1138,6,"2012"
"20120505KKR",2,"Pune Warriors","SC Ganguly",1052,7,"2012"
"20120505KKR",2,"Pune Warriors","WD Parnell",1176,8,"2012"
"20120505KKR",2,"Pune Warriors","B Kumar",1232,9,"2012"
"20120511RCB",2,"Pune Warriors","MD Mishra",1175,1,"2012"
"20120511RCB",2,"Pune Warriors","MK Pandey",1105,2,"2012"
"20120511RCB",2,"Pune Warriors","MJ Clarke",1268,3,"2012"
"20120511RCB",2,"Pune Warriors","RV Uthappa",1020,4,"2012"
"20120511RCB",2,"Pune Warriors","AP Majumdar",1270,5,"2012"
"20120511RCB",2,"Pune Warriors","AD Mathews",1138,6,"2012"
"20120511RCB",2,"Pune Warriors","SPD Smith",1242,7,"2012"
"20120511RCB",2,"Pune Warriors","B Kumar",1232,8,"2012"
"20120511RCB",2,"Pune Warriors","AC Thomas",1193,9,"2012"
"20120511RCB",2,"Pune Warriors","R Sharma",1177,10,"2012"
"20120511RCB",2,"Pune Warriors","K Upadhyay",1273,11,"2012"
"20120519KKR",2,"Pune Warriors","RV Uthappa",1020,1,"2012"
"20120519KKR",2,"Pune Warriors","JD Ryder",1019,2,"2012"
"20120519KKR",2,"Pune Warriors","MJ Clarke",1268,3,"2012"
"20120519KKR",2,"Pune Warriors","SC Ganguly",1052,4,"2012"
"20120519KKR",2,"Pune Warriors","AP Majumdar",1270,5,"2012"
"20120519KKR",2,"Pune Warriors","CJ Ferguson",1224,6,"2012"
"20120519KKR",2,"Pune Warriors","Harpreet Singh",1213,7,"2012"
"20120519KKR",2,"Pune Warriors","WD Parnell",1176,8,"2012"
"20120519KKR",2,"Pune Warriors","B Kumar",1232,9,"2012"
"20120519KKR",2,"Pune Warriors","AG Murtaza",1211,10,"2012"
"20130407KXP",1,"Pune Warriors","RV Uthappa",1020,1,"2013"
"20130407KXP",1,"Pune Warriors","MK Pandey",1105,2,"2013"
"20130407KXP",1,"Pune Warriors","TL Suman",1107,3,"2013"
"20130407KXP",1,"Pune Warriors","MN Samuels",1243,4,"2013"
"20130407KXP",1,"Pune Warriors","LRPL Taylor",1021,5,"2013"
"20130407KXP",1,"Pune Warriors","AD Mathews",1138,6,"2013"
"20130407KXP",1,"Pune Warriors","AM Nayar",1006,7,"2013"
"20130407KXP",1,"Pune Warriors","MR Marsh",1208,8,"2013"
"20130407KXP",1,"Pune Warriors","B Kumar",1232,9,"2013"
"20130407KXP",1,"Pune Warriors","R Sharma",1177,10,"2013"
"20130421KXP",1,"Pune Warriors","RV Uthappa",1020,1,"2013"
"20130421KXP",1,"Pune Warriors","AJ Finch",1166,2,"2013"
"20130421KXP",1,"Pune Warriors","Yuvraj Singh",1042,3,"2013"
"20130421KXP",1,"Pune Warriors","SPD Smith",1242,4,"2013"
"20130421KXP",1,"Pune Warriors","LJ Wright",1300,5,"2013"
"20130421KXP",1,"Pune Warriors","AM Nayar",1006,6,"2013"
"20130423RCB",2,"Pune Warriors","RV Uthappa",1020,1,"2013"
"20130423RCB",2,"Pune Warriors","AJ Finch",1166,2,"2013"
"20130423RCB",2,"Pune Warriors","Yuvraj Singh",1042,3,"2013"
"20130423RCB",2,"Pune Warriors","LJ Wright",1300,4,"2013"
"20130423RCB",2,"Pune Warriors","SPD Smith",1242,5,"2013"
"20130423RCB",2,"Pune Warriors","MR Marsh",1208,6,"2013"
"20130423RCB",2,"Pune Warriors","M Manhas",1092,7,"2013"
"20130423RCB",2,"Pune Warriors","B Kumar",1232,8,"2013"
"20130423RCB",2,"Pune Warriors","AG Murtaza",1211,9,"2013"
"20130423RCB",2,"Pune Warriors","IC Pandey",1301,10,"2013"
"20130423RCB",2,"Pune Warriors","AB Dinda",1060,11,"2013"
"20130430CSK",2,"Pune Warriors","RV Uthappa",1020,1,"2013"
"20130430CSK",2,"Pune Warriors","AJ Finch",1166,2,"2013"
"20130430CSK",2,"Pune Warriors","TL Suman",1107,3,"2013"
"20130430CSK",2,"Pune Warriors","Yuvraj Singh",1042,4,"2013"
"20130430CSK",2,"Pune Warriors","SPD Smith",1242,5,"2013"
"20130430CSK",2,"Pune Warriors","LJ Wright",1300,6,"2013"
"20130430CSK",2,"Pune Warriors","AM Nayar",1006,7,"2013"
"20130430CSK",2,"Pune Warriors","KW Richardson",1305,8,"2013"
"20130430CSK",2,"Pune Warriors","B Kumar",1232,9,"2013"
"20130430CSK",2,"Pune Warriors","R Sharma",1177,10,"2013"
"20130430CSK",2,"Pune Warriors","AB Dinda",1060,11,"2013"
"20130502RCB",2,"Pune Warriors","RV Uthappa",1020,1,"2013"
"20130502RCB",2,"Pune Warriors","AJ Finch",1166,2,"2013"
"20130502RCB",2,"Pune Warriors","TL Suman",1107,3,"2013"
"20130502RCB",2,"Pune Warriors","Yuvraj Singh",1042,4,"2013"
"20130502RCB",2,"Pune Warriors","SPD Smith",1242,5,"2013"
"20130502RCB",2,"Pune Warriors","AD Mathews",1138,6,"2013"
"20130502RCB",2,"Pune Warriors","AM Nayar",1006,7,"2013"
"20130502RCB",2,"Pune Warriors","B Kumar",1232,8,"2013"
"20130502RCB",2,"Pune Warriors","BAW Mendis",1097,9,"2013"
"20130502RCB",2,"Pune Warriors","AB Dinda",1060,10,"2013"
"20130502RCB",2,"Pune Warriors","R Sharma",1177,11,"2013"
"20130509KKR",2,"Pune Warriors","RV Uthappa",1020,1,"2013"
"20130509KKR",2,"Pune Warriors","AJ Finch",1166,2,"2013"
"20130509KKR",2,"Pune Warriors","Yuvraj Singh",1042,3,"2013"
"20130509KKR",2,"Pune Warriors","UA Birla",1309,4,"2013"
"20130509KKR",2,"Pune Warriors","AD Mathews",1138,5,"2013"
"20130509KKR",2,"Pune Warriors","MR Marsh",1208,6,"2013"
"20130509KKR",2,"Pune Warriors","M Rawat",1037,7,"2013"
"20130509KKR",2,"Pune Warriors","WD Parnell",1176,8,"2013"
"20130509KKR",2,"Pune Warriors","Parvez Rasool",1310,9,"2013"
"20130509KKR",2,"Pune Warriors","B Kumar",1232,10,"2013"
"20130509KKR",2,"Pune Warriors","K Upadhyay",1273,11,"2013"
"20110409RCB",1,"Kochi Tuskers Kerala","BB McCullum",1050,1,"2011"
"20110409RCB",1,"Kochi Tuskers Kerala","VVS Laxman",1063,2,"2011"
"20110409RCB",1,"Kochi Tuskers Kerala","DPMD Jayawardene",1044,3,"2011"
"20110409RCB",1,"Kochi Tuskers Kerala","BJ Hodge",1053,4,"2011"
"20110409RCB",1,"Kochi Tuskers Kerala","RA Jadeja",1035,5,"2011"
"20110409RCB",1,"Kochi Tuskers Kerala","RV Gomez",1162,6,"2011"
"20110409RCB",1,"Kochi Tuskers Kerala","PA Patel",1010,7,"2011"
"20110415KTK",2,"Kochi Tuskers Kerala","BB McCullum",1050,1,"2011"
"20110415KTK",2,"Kochi Tuskers Kerala","DPMD Jayawardene",1044,2,"2011"
"20110415KTK",2,"Kochi Tuskers Kerala","RA Jadeja",1035,3,"2011"
"20110415KTK",2,"Kochi Tuskers Kerala","BJ Hodge",1053,4,"2011"
"20110418KTK",2,"Kochi Tuskers Kerala","BB McCullum",1050,1,"2011"
"20110418KTK",2,"Kochi Tuskers Kerala","DPMD Jayawardene",1044,2,"2011"
"20110418KTK",2,"Kochi Tuskers Kerala","PA Patel",1010,3,"2011"
"20110418KTK",2,"Kochi Tuskers Kerala","BJ Hodge",1053,4,"2011"
"20110418KTK",2,"Kochi Tuskers Kerala","RA Jadeja",1035,5,"2011"
"20110420KTK",1,"Kochi Tuskers Kerala","BB McCullum",1050,1,"2011"
"20110420KTK",1,"Kochi Tuskers Kerala","DPMD Jayawardene",1044,2,"2011"
"20110420KTK",1,"Kochi Tuskers Kerala","PA Patel",1010,3,"2011"
"20110420KTK",1,"Kochi Tuskers Kerala","BJ Hodge",1053,4,"2011"
"20110420KTK",1,"Kochi Tuskers Kerala","RA Jadeja",1035,5,"2011"
"20110420KTK",1,"Kochi Tuskers Kerala","KM Jadhav",1195,6,"2011"
"20110420KTK",1,"Kochi Tuskers Kerala","RV Gomez",1162,7,"2011"
"20110420KTK",1,"Kochi Tuskers Kerala","R Vinay Kumar",1027,8,"2011"
"20110420KTK",1,"Kochi Tuskers Kerala","RR Powar",1106,9,"2011"
"20110502KTK",2,"Kochi Tuskers Kerala","M Klinger",1214,1,"2011"
"20110502KTK",2,"Kochi Tuskers Kerala","BB McCullum",1050,2,"2011"
"20110502KTK",2,"Kochi Tuskers Kerala","PA Patel",1010,3,"2011"
"20110502KTK",2,"Kochi Tuskers Kerala","DPMD Jayawardene",1044,4,"2011"
"20110502KTK",2,"Kochi Tuskers Kerala","BJ Hodge",1053,5,"2011"
"20110505KTK",1,"Kochi Tuskers Kerala","BB McCullum",1050,1,"2011"
"20110505KTK",1,"Kochi Tuskers Kerala","M Klinger",1214,2,"2011"
"20110505KTK",1,"Kochi Tuskers Kerala","PA Patel",1010,3,"2011"
"20110505KTK",1,"Kochi Tuskers Kerala","DPMD Jayawardene",1044,4,"2011"
"20110505KTK",1,"Kochi Tuskers Kerala","RA Jadeja",1035,5,"2011"
"20110505KTK",1,"Kochi Tuskers Kerala","BJ Hodge",1053,6,"2011"
"20110505KTK",1,"Kochi Tuskers Kerala","RV Gomez",1162,7,"2011"
"20110508RCB",1,"Kochi Tuskers Kerala","M Klinger",1214,1,"2011"
"20110508RCB",1,"Kochi Tuskers Kerala","BB McCullum",1050,2,"2011"
"20110508RCB",1,"Kochi Tuskers Kerala","PA Patel",1010,3,"2011"
"20110508RCB",1,"Kochi Tuskers Kerala","DPMD Jayawardene",1044,4,"2011"
"20110508RCB",1,"Kochi Tuskers Kerala","BJ Hodge",1053,5,"2011"
"20110508RCB",1,"Kochi Tuskers Kerala","RA Jadeja",1035,6,"2011"
"20110508RCB",1,"Kochi Tuskers Kerala","RV Gomez",1162,7,"2011"
"20110508RCB",1,"Kochi Tuskers Kerala","R Vinay Kumar",1027,8,"2011"
"20110508RCB",1,"Kochi Tuskers Kerala","RR Powar",1106,9,"2011"
"20110508RCB",1,"Kochi Tuskers Kerala","P Parameswaran",1221,10,"2011"
"20110513KXP",1,"Kochi Tuskers Kerala","BB McCullum",1050,1,"2011"
"20110513KXP",1,"Kochi Tuskers Kerala","DPMD Jayawardene",1044,2,"2011"
"20110513KXP",1,"Kochi Tuskers Kerala","RA Jadeja",1035,3,"2011"
"20110513KXP",1,"Kochi Tuskers Kerala","BJ Hodge",1053,4,"2011"
"20110513KXP",1,"Kochi Tuskers Kerala","OA Shah",1225,5,"2011"
"20110513KXP",1,"Kochi Tuskers Kerala","PA Patel",1010,6,"2011"
"20110513KXP",1,"Kochi Tuskers Kerala","RV Gomez",1162,7,"2011"
"20110513KXP",1,"Kochi Tuskers Kerala","R Vinay Kumar",1027,8,"2011"
"20110515KTK",2,"Kochi Tuskers Kerala","BB McCullum",1050,1,"2011"
"20110515KTK",2,"Kochi Tuskers Kerala","DPMD Jayawardene",1044,2,"2011"
"20110515KTK",2,"Kochi Tuskers Kerala","PA Patel",1010,3,"2011"
"20110515KTK",2,"Kochi Tuskers Kerala","BJ Hodge",1053,4,"2011"
"20110518CSK",2,"Kochi Tuskers Kerala","PA Patel",1010,1,"2011"
"20110518CSK",2,"Kochi Tuskers Kerala","BB McCullum",1050,2,"2011"
"20110518CSK",2,"Kochi Tuskers Kerala","Y Gnaneswara Rao",1234,3,"2011"
"20110518CSK",2,"Kochi Tuskers Kerala","BJ Hodge",1053,4,"2011"
"20110518CSK",2,"Kochi Tuskers Kerala","RA Jadeja",1035,5,"2011"
"20110518CSK",2,"Kochi Tuskers Kerala","OA Shah",1225,6,"2011"
"20110518CSK",2,"Kochi Tuskers Kerala","KM Jadhav",1195,7,"2011"
"20160501KXP",2,"Gujarat Lions","DR Smith",1088,1,"2016"
"20160501KXP",2,"Gujarat Lions","BB McCullum",1050,2,"2016"
"20160501KXP",2,"Gujarat Lions","SK Raina",1012,3,"2016"
"20160501KXP",2,"Gujarat Lions","KD Karthik",1076,4,"2016"
"20160501KXP",2,"Gujarat Lions","RA Jadeja",1035,5,"2016"
"20160501KXP",2,"Gujarat Lions","DJ Bravo",1005,6,"2016"
"20160501KXP",2,"Gujarat Lions","Ishan Kishan",1356,7,"2016"
"20160501KXP",2,"Gujarat Lions","JP Faulkner",1246,8,"2016"
"20160501KXP",2,"Gujarat Lions","P Kumar",1026,9,"2016"
"20160501KXP",2,"Gujarat Lions","DS Kulkarni",1129,10,"2016"
"20160514RCB",2,"Gujarat Lions","DR Smith",1088,1,"2016"
"20160514RCB",2,"Gujarat Lions","BB McCullum",1050,2,"2016"
"20160514RCB",2,"Gujarat Lions","RA Jadeja",1035,3,"2016"
"20160514RCB",2,"Gujarat Lions","KD Karthik",1076,4,"2016"
"20160514RCB",2,"Gujarat Lions","AJ Finch",1166,5,"2016"
"20160514RCB",2,"Gujarat Lions","DJ Bravo",1005,6,"2016"
"20160514RCB",2,"Gujarat Lions","AD Nath",1360,7,"2016"
"20160514RCB",2,"Gujarat Lions","P Kumar",1026,8,"2016"
"20160514RCB",2,"Gujarat Lions","DS Kulkarni",1129,9,"2016"
"20160514RCB",2,"Gujarat Lions","PV Tambe",1315,10,"2016"
"20160514RCB",2,"Gujarat Lions","S Kaushik",1369,11,"2016"
"20160524RCB",1,"Gujarat Lions","AJ Finch",1166,1,"2016"
"20160524RCB",1,"Gujarat Lions","BB McCullum",1050,2,"2016"
"20160524RCB",1,"Gujarat Lions","KD Karthik",1076,3,"2016"
"20160524RCB",1,"Gujarat Lions","SK Raina",1012,4,"2016"
"20160524RCB",1,"Gujarat Lions","DR Smith",1088,5,"2016"
"20160524RCB",1,"Gujarat Lions","RA Jadeja",1035,6,"2016"
"20160524RCB",1,"Gujarat Lions","DJ Bravo",1005,7,"2016"
"20160524RCB",1,"Gujarat Lions","ER Dwivedi",1379,8,"2016"
"20160524RCB",1,"Gujarat Lions","P Kumar",1026,9,"2016"
"20160524RCB",1,"Gujarat Lions","DS Kulkarni",1129,10,"2016"
"20160524RCB",1,"Gujarat Lions","SB Jakati",1119,11,"2016"
"20160409RPS",2,"Rising Pune Supergiants","AM Rahane",1111,1,"2016"
"20160409RPS",2,"Rising Pune Supergiants","F du Plessis",1238,2,"2016"
"20160409RPS",2,"Rising Pune Supergiants","KP Pietersen",1022,3,"2016"
"20160417KXP",1,"Rising Pune Supergiants","AM Rahane",1111,1,"2016"
"20160417KXP",1,"Rising Pune Supergiants","F du Plessis",1238,2,"2016"
"20160417KXP",1,"Rising Pune Supergiants","KP Pietersen",1022,3,"2016"
"20160417KXP",1,"Rising Pune Supergiants","NLTC Perera",1203,4,"2016"
"20160417KXP",1,"Rising Pune Supergiants","SPD Smith",1242,5,"2016"
"20160417KXP",1,"Rising Pune Supergiants","MS Dhoni",1014,6,"2016"
"20160417KXP",1,"Rising Pune Supergiants","IK Pathan",1045,7,"2016"
"20160417KXP",1,"Rising Pune Supergiants","R Ashwin",1152,8,"2016"
"20160422RCB",2,"Rising Pune Supergiants","AM Rahane",1111,1,"2016"
"20160422RCB",2,"Rising Pune Supergiants","F du Plessis",1238,2,"2016"
"20160422RCB",2,"Rising Pune Supergiants","KP Pietersen",1022,3,"2016"
"20160422RCB",2,"Rising Pune Supergiants","SPD Smith",1242,4,"2016"
"20160422RCB",2,"Rising Pune Supergiants","MS Dhoni",1014,5,"2016"
"20160422RCB",2,"Rising Pune Supergiants","NLTC Perera",1203,6,"2016"
"20160422RCB",2,"Rising Pune Supergiants","R Bhatia",1122,7,"2016"
"20160422RCB",2,"Rising Pune Supergiants","R Ashwin",1152,8,"2016"
"20160422RCB",2,"Rising Pune Supergiants","Ankit Sharma",1251,9,"2016"
"20160422RCB",2,"Rising Pune Supergiants","M Ashwin",1364,10,"2016"
"20160424KKR",1,"Rising Pune Supergiants","AM Rahane",1111,1,"2016"
"20160424KKR",1,"Rising Pune Supergiants","F du Plessis",1238,2,"2016"
"20160424KKR",1,"Rising Pune Supergiants","SPD Smith",1242,3,"2016"
"20160424KKR",1,"Rising Pune Supergiants","NLTC Perera",1203,4,"2016"
"20160424KKR",1,"Rising Pune Supergiants","JA Morkel",1065,5,"2016"
"20160424KKR",1,"Rising Pune Supergiants","MS Dhoni",1014,6,"2016"
"20160424KKR",1,"Rising Pune Supergiants","R Bhatia",1122,7,"2016"
"20160426RPS",2,"Rising Pune Supergiants","AM Rahane",1111,1,"2016"
"20160426RPS",2,"Rising Pune Supergiants","SPD Smith",1242,2,"2016"
"20160426RPS",2,"Rising Pune Supergiants","F du Plessis",1238,3,"2016"
"20160426RPS",2,"Rising Pune Supergiants","MS Dhoni",1014,4,"2016"
"20160505RPS",2,"Rising Pune Supergiants","AM Rahane",1111,1,"2016"
"20160505RPS",2,"Rising Pune Supergiants","UT Khawaja",1373,2,"2016"
"20160505RPS",2,"Rising Pune Supergiants","SS Tiwary",1095,3,"2016"
"20160505RPS",2,"Rising Pune Supergiants","MS Dhoni",1014,4,"2016"
"20160505RPS",2,"Rising Pune Supergiants","NLTC Perera",1203,5,"2016"
"20160507RCB",1,"Rising Pune Supergiants","AM Rahane",1111,1,"2016"
"20160507RCB",1,"Rising Pune Supergiants","UT Khawaja",1373,2,"2016"
"20160507RCB",1,"Rising Pune Supergiants","SS Tiwary",1095,3,"2016"
"20160507RCB",1,"Rising Pune Supergiants","MS Dhoni",1014,4,"2016"
"20160507RCB",1,"Rising Pune Supergiants","NLTC Perera",1203,5,"2016"
"20160507RCB",1,"Rising Pune Supergiants","R Bhatia",1122,6,"2016"
"20160507RCB",1,"Rising Pune Supergiants","GJ Bailey",1148,7,"2016"
"20160507RCB",1,"Rising Pune Supergiants","R Ashwin",1152,8,"2016"
"20160514KKR",1,"Rising Pune Supergiants","AM Rahane",1111,1,"2016"
"20160514KKR",1,"Rising Pune Supergiants","UT Khawaja",1373,2,"2016"
"20160514KKR",1,"Rising Pune Supergiants","GJ Bailey",1148,3,"2016"
"20160514KKR",1,"Rising Pune Supergiants","SS Tiwary",1095,4,"2016"
"20160514KKR",1,"Rising Pune Supergiants","IK Pathan",1045,5,"2016"
"20160514KKR",1,"Rising Pune Supergiants","MS Dhoni",1014,6,"2016"
"20160514KKR",1,"Rising Pune Supergiants","NLTC Perera",1203,7,"2016"
"20160514KKR",1,"Rising Pune Supergiants","R Ashwin",1152,8,"2016"
"20160517RPS",2,"Rising Pune Supergiants","AM Rahane",1111,1,"2016"
"20160517RPS",2,"Rising Pune Supergiants","UT Khawaja",1373,2,"2016"
"20160517RPS",2,"Rising Pune Supergiants","GJ Bailey",1148,3,"2016"
"20160521RPS",2,"Rising Pune Supergiants","AM Rahane",1111,1,"2016"
"20160521RPS",2,"Rising Pune Supergiants","UT Khawaja",1373,2,"2016"
"20160521RPS",2,"Rising Pune Supergiants","GJ Bailey",1148,3,"2016"
"20160521RPS",2,"Rising Pune Supergiants","SS Tiwary",1095,4,"2016"
"20160521RPS",2,"Rising Pune Supergiants","MS Dhoni",1014,5,"2016"
"20160521RPS",2,"Rising Pune Supergiants","IK Pathan",1045,6,"2016"
"20160521RPS",2,"Rising Pune Supergiants","NLTC Perera",1203,7,"2016"
"20160521RPS",2,"Rising Pune Supergiants","R Ashwin",1152,8,"2016"
"20170407KKR",1,"Gujarat Lions","JJ Roy",1384,1,"2017"
"20170407KKR",1,"Gujarat Lions","BB McCullum",1050,2,"2017"
"20170407KKR",1,"Gujarat Lions","SK Raina",1012,3,"2017"
"20170407KKR",1,"Gujarat Lions","AJ Finch",1166,4,"2017"
"20170407KKR",1,"Gujarat Lions","KD Karthik",1076,5,"2017"
"20170418RCB",2,"Gujarat Lions","DR Smith",1088,1,"2017"
"20170418RCB",2,"Gujarat Lions","BB McCullum",1050,2,"2017"
"20170418RCB",2,"Gujarat Lions","SK Raina",1012,3,"2017"
"20170418RCB",2,"Gujarat Lions","AJ Finch",1166,4,"2017"
"20170418RCB",2,"Gujarat Lions","KD Karthik",1076,5,"2017"
"20170418RCB",2,"Gujarat Lions","RA Jadeja",1035,6,"2017"
"20170418RCB",2,"Gujarat Lions","Ishan Kishan",1356,7,"2017"
"20170418RCB",2,"Gujarat Lions","AJ Tye",1398,8,"2017"
"20170418RCB",2,"Gujarat Lions","Basil Thampi",1386,9,"2017"
"20170423KXP",2,"Gujarat Lions","BB McCullum",1050,1,"2017"
"20170423KXP",2,"Gujarat Lions","AJ Finch",1166,2,"2017"
"20170423KXP",2,"Gujarat Lions","SK Raina",1012,3,"2017"
"20170423KXP",2,"Gujarat Lions","KD Karthik",1076,4,"2017"
"20170423KXP",2,"Gujarat Lions","RA Jadeja",1035,5,"2017"
"20170423KXP",2,"Gujarat Lions","DR Smith",1088,6,"2017"
"20170423KXP",2,"Gujarat Lions","AD Nath",1360,7,"2017"
"20170423KXP",2,"Gujarat Lions","AJ Tye",1398,8,"2017"
"20170423KXP",2,"Gujarat Lions","Basil Thampi",1386,9,"2017"
"20170501RPS",1,"Gujarat Lions","Ishan Kishan",1356,1,"2017"
"20170501RPS",1,"Gujarat Lions","BB McCullum",1050,2,"2017"
"20170501RPS",1,"Gujarat Lions","SK Raina",1012,3,"2017"
"20170501RPS",1,"Gujarat Lions","AJ Finch",1166,4,"2017"
"20170501RPS",1,"Gujarat Lions","DR Smith",1088,5,"2017"
"20170501RPS",1,"Gujarat Lions","KD Karthik",1076,6,"2017"
"20170501RPS",1,"Gujarat Lions","RA Jadeja",1035,7,"2017"
"20170501RPS",1,"Gujarat Lions","JP Faulkner",1246,8,"2017"
"20170501RPS",1,"Gujarat Lions","PJ Sangwan",1100,9,"2017"
"20170501RPS",1,"Gujarat Lions","Basil Thampi",1386,10,"2017"
"20170501RPS",1,"Gujarat Lions","Ankit Soni",1405,11,"2017"
"20170406RPS",2,"Rising Pune Supergiant","AM Rahane",1111,1,"2017"
"20170406RPS",2,"Rising Pune Supergiant","MA Agarwal",1163,2,"2017"
"20170406RPS",2,"Rising Pune Supergiant","SPD Smith",1242,3,"2017"
"20170406RPS",2,"Rising Pune Supergiant","BA Stokes",1383,4,"2017"
"20170406RPS",2,"Rising Pune Supergiant","MS Dhoni",1014,5,"2017"
"20170408KXP",1,"Rising Pune Supergiant","AM Rahane",1111,1,"2017"
"20170408KXP",1,"Rising Pune Supergiant","MA Agarwal",1163,2,"2017"
"20170408KXP",1,"Rising Pune Supergiant","SPD Smith",1242,3,"2017"
"20170408KXP",1,"Rising Pune Supergiant","BA Stokes",1383,4,"2017"
"20170408KXP",1,"Rising Pune Supergiant","MS Dhoni",1014,5,"2017"
"20170408KXP",1,"Rising Pune Supergiant","MK Tiwary",1077,6,"2017"
"20170408KXP",1,"Rising Pune Supergiant","DT Christian",1160,7,"2017"
"20170416RPS",1,"Rising Pune Supergiant","AM Rahane",1111,1,"2017"
"20170416RPS",1,"Rising Pune Supergiant","RA Tripathi",1388,2,"2017"
"20170416RPS",1,"Rising Pune Supergiant","SPD Smith",1242,3,"2017"
"20170416RPS",1,"Rising Pune Supergiant","MS Dhoni",1014,4,"2017"
"20170416RPS",1,"Rising Pune Supergiant","DT Christian",1160,5,"2017"
"20170416RPS",1,"Rising Pune Supergiant","BA Stokes",1383,6,"2017"
"20170416RPS",1,"Rising Pune Supergiant","SN Thakur",1352,7,"2017"
"20170416RPS",1,"Rising Pune Supergiant","JD Unadkat",1288,8,"2017"
"20170416RPS",1,"Rising Pune Supergiant","MK Tiwary",1077,9,"2017"
"20170422RPS",2,"Rising Pune Supergiant","AM Rahane",1111,1,"2017"
"20170422RPS",2,"Rising Pune Supergiant","RA Tripathi",1388,2,"2017"
"20170422RPS",2,"Rising Pune Supergiant","SPD Smith",1242,3,"2017"
"20170422RPS",2,"Rising Pune Supergiant","MS Dhoni",1014,4,"2017"
"20170422RPS",2,"Rising Pune Supergiant","BA Stokes",1383,5,"2017"
"20170422RPS",2,"Rising Pune Supergiant","MK Tiwary",1077,6,"2017"
"20170424RPS",1,"Rising Pune Supergiant","AM Rahane",1111,1,"2017"
"20170424RPS",1,"Rising Pune Supergiant","RA Tripathi",1388,2,"2017"
"20170424RPS",1,"Rising Pune Supergiant","SPD Smith",1242,3,"2017"
"20170424RPS",1,"Rising Pune Supergiant","MS Dhoni",1014,4,"2017"
"20170424RPS",1,"Rising Pune Supergiant","BA Stokes",1383,5,"2017"
"20170424RPS",1,"Rising Pune Supergiant","MK Tiwary",1077,6,"2017"
"20170424RPS",1,"Rising Pune Supergiant","DT Christian",1160,7,"2017"
"20170424RPS",1,"Rising Pune Supergiant","Washington Sundar",1401,8,"2017"
"20170426KKR",1,"Rising Pune Supergiant","AM Rahane",1111,1,"2017"
"20170426KKR",1,"Rising Pune Supergiant","RA Tripathi",1388,2,"2017"
"20170426KKR",1,"Rising Pune Supergiant","SPD Smith",1242,3,"2017"
"20170426KKR",1,"Rising Pune Supergiant","MS Dhoni",1014,4,"2017"
"20170426KKR",1,"Rising Pune Supergiant","MK Tiwary",1077,5,"2017"
"20170426KKR",1,"Rising Pune Supergiant","DT Christian",1160,6,"2017"
"20170429RPS",1,"Rising Pune Supergiant","AM Rahane",1111,1,"2017"
"20170429RPS",1,"Rising Pune Supergiant","RA Tripathi",1388,2,"2017"
"20170429RPS",1,"Rising Pune Supergiant","SPD Smith",1242,3,"2017"
"20170429RPS",1,"Rising Pune Supergiant","MK Tiwary",1077,4,"2017"
"20170429RPS",1,"Rising Pune Supergiant","MS Dhoni",1014,5,"2017"
"20170501RPS",2,"Rising Pune Supergiant","AM Rahane",1111,1,"2017"
"20170501RPS",2,"Rising Pune Supergiant","SPD Smith",1242,2,"2017"
