member ID,Date registered,Active original,Gender,Year of Birth,State original,Post Code,Country,Fundraising Target,Updated Fundraising Target original,Amount Raised,Distance Target,Distance (km),Fitness App original,Activity,Profile Picture original,Blog Post original,Shared Page original,Why they are walking,Walking for,Solidarity wall original,Previous One Foot Forward member original,Team Captain,Team Name,Number of team members,Team Amount Raised,Team Distance,Org Captain,Organisation Name,Org Amount Raised,Org Distance,UTM Campaign,UTM Source,UTM Medium,UTM Content,UTM Term,Browser,Is 2021 original,Postcode Clean,State,Date only,Device,In Team original,In Org original,Why They Walked,Elevate original,Postcode,Metro,Updated Fundraising Target,Active,Fitness App,Profile Picture,Blog Post,Shared Page,Solidarity Wall,Previous One Foot Forward member,Team Captain YN,Org Captain YN,Is 2021,In Team,In Organisation,Elevate,Distance (km) (bins),Year of Birth (bins),Fundraisers,Distance Recorded,Distance Target (km) (bins),Distance Met,Funding Met
23883,2020-09-25 10:24:00.000,0,"Female",2000,"VIC",3765,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3765,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3765","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,2000,23454,"No",50,"",""
24024,2020-09-25 11:49:00.000,0,"Female",2001,"VIC",3029,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone9,4;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3029,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3029","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,2000,23595,"No",50,"",""
24039,2020-09-25 12:04:00.000,0,"Female",1983,"VIC",3057,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,2;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3057,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3057","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,23610,"No",50,"",""
24079,2020-09-25 12:30:00.000,0,"Female",1972,"VIC",3803,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3803,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3803","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,23651,"No",50,"",""
24103,2020-09-25 12:45:00.000,0,"Female",2000,"VIC",3875,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 160.1.0.31.120 (iPhone11,8; iOS 14_0; en_AU; en-AU; scale=2.00; 828x1792; 246979827)",0,3875,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3875","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,2000,23676,"No",50,"",""
24107,2020-09-25 12:49:00.000,0,"Female",1987,"VIC",3030,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3030,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3030","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,23680,"No",50,"",""
24201,2020-09-25 14:00:00.000,0,"Female",1991,"VIC",3008,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,1;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3008,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3008","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,23773,"No",50,"",""
24230,2020-09-25 14:27:00.000,0,"Female",1989,"VIC",3070,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,1;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3070,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3070","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,23803,"No",50,"",""
24473,2020-09-25 17:21:00.000,0,"Female",1991,"VIC",3201,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3201,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3201","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,24048,"No",50,"",""
24678,2020-09-25 19:55:00.000,0,"Female",1972,"VIC",3938,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3938,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3938","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,24250,"No",50,"",""
24683,2020-09-25 19:57:00.000,0,"Female",1987,"VIC",3806,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone8,1;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3806,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3806","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,24255,"No",50,"",""
24723,2020-09-25 20:25:00.000,0,"Female",1990,"VIC",3825,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3825,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3825","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,24295,"No",50,"",""
24735,2020-09-25 20:34:00.000,0,"Female",2000,"VIC",3155,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/13.4;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3155,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3155","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,2000,24307,"No",50,"",""
24761,2020-09-25 20:54:00.000,0,"Female",1975,"VIC",3165,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3165,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3165","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,24332,"No",50,"",""
24763,2020-09-25 20:56:00.000,0,"Female",1992,"VIC",3065,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,2;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3065,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3065","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,24334,"No",50,"",""
24774,2020-09-25 21:04:00.000,0,"Female",1994,"VIC",3217,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3217,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3217","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,24345,"No",50,"",""
24892,2020-09-25 22:32:00.000,0,"Female",1986,"VIC",3429,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3429,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3429","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,24468,"No",50,"",""
24908,2020-09-25 22:51:00.000,0,"Female",1987,"VIC",3199,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 160.1.0.31.120 (iPhone10,3; iOS 13_3_1; en_AU; en-AU; scale=3.00; 1125x2436; 246979827)",0,3199,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3199","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,24485,"No",50,"",""
24937,2020-09-25 23:29:00.000,0,"Female",1985,"VIC",3850,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3850,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3850","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,24514,"No",50,"",""
24948,2020-09-25 23:42:00.000,0,"Female",1986,"VIC",3978,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,3;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3978,"VIC",2020-09-25 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3978","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,24525,"No",50,"",""
25202,2020-09-26 09:22:00.000,0,"Female",1979,"VIC",3752,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone9,3;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3752,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3752","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,24781,"No",50,"",""
25447,2020-09-26 13:24:00.000,0,"Female",1993,"VIC",3977,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 160.1.0.31.120 (iPhone11,8; iOS 14_0; en_AU; en-AU; scale=2.00; 828x1792; 246979827)",0,3977,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3977","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,25026,"No",50,"",""
25534,2020-09-26 15:01:00.000,0,"Female",1997,"VIC",3073,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3073,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3073","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,25112,"No",50,"",""
25677,2020-09-26 17:31:00.000,0,"Female",1993,"VIC",3216,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,1;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3216,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3216","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,25255,"No",50,"",""
25746,2020-09-26 18:24:00.000,0,"Female",1999,"VIC",3152,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,1;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5;FBCR/]",0,3152,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3152","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,25321,"No",50,"",""
25777,2020-09-26 18:50:00.000,0,"Female",1982,"VIC",3806,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 160.1.0.31.120 (iPhone12,5; iOS 13_7; en_AU; en-AU; scale=3.00; 1242x2688; 246979827)",0,3806,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3806","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,25354,"No",50,"",""
25807,2020-09-26 19:14:00.000,0,"Female",1980,"VIC",3149,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/14.0.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3149,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3149","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,25384,"No",50,"",""
25834,2020-09-26 19:31:00.000,0,"Female",1979,"VIC",3435,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,1;FBMD/iPhone;FBSN/iOS;FBSV/13.6.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3435,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3435","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,25412,"No",50,"",""
25844,2020-09-26 19:38:00.000,0,"Female",1976,"VIC",3030,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,2;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3030,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3030","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,25422,"No",50,"",""
25848,2020-09-26 19:43:00.000,0,"Female",1982,"VIC",3166,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone6,2;FBMD/iPhone;FBSN/iOS;FBSV/12.4.8;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3166,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3166","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,25426,"No",50,"",""
25885,2020-09-26 20:10:00.000,0,"Female",1971,"VIC",3116,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone10,1;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3116,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3116","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,25463,"No",50,"",""
25930,2020-09-26 20:54:00.000,0,"Female",1972,"VIC",3555,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone7,2;FBMD/iPhone;FBSN/iOS;FBSV/12.4.8;FBSS/2;FBID/phone;FBLC/en_US;FBOP/5]",0,3555,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3555","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,25508,"No",50,"",""
26012,2020-09-26 21:40:00.000,0,"Female",1997,"VIC",3030,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,1;FBMD/iPhone;FBSN/iOS;FBSV/13.5.1;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3030,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3030","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1990,25591,"No",50,"",""
26114,2020-09-26 23:39:00.000,0,"Female",1961,"VIC",3183,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,6;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3183,"VIC",2020-09-26 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3183","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1960,25693,"No",50,"",""
26169,2020-09-27 05:31:00.000,0,"Female",1976,"VIC",3020,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone12,5;FBMD/iPhone;FBSN/iOS;FBSV/14.0;FBSS/3;FBID/phone;FBLC/en_GB;FBOP/5]",0,3020,"VIC",2020-09-27 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3020","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,25748,"No",50,"",""
26173,2020-09-27 05:58:00.000,0,"Female",1971,"VIC",3042,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone11,8;FBMD/iPhone;FBSN/iOS;FBSV/13.7;FBSS/2;FBID/phone;FBLC/en_GB;FBOP/5]",0,3042,"VIC",2020-09-27 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3042","Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1970,25752,"No",50,"",""
26218,2020-09-27 07:18:00.000,0,"Female",1986,"VIC",3930,"Australia",500,0,0,60,,0,"walking",0,0,0,"","",0,0,0,"",,,,0,"",,,"off20_fb_acquisition","cpc","faceboook","elevate","","Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Instagram 153.0.0.26.73 (iPhone9,4; iOS 13_5_1; en_AU; en-AU; scale=2.61; 1080x1920; 236545181)",0,3930,"VIC",2020-09-27 00:00:00.000,"iPhone",0,0,"(No reason given)",0,"3930","Non-Metro","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,1980,25799,"No",50,"",""
