Pedido,Data,ID Cliente,ID Produto,Quantidade,Preço Unitário,Total,Custo Unitário
"EX - 43589100",2019-05-04 00:00:00.000,100,15,12,5555.9000000000015,66670.8,2499.435
"EX - 43827100",2019-12-28 00:00:00.000,100,15,12,5555.9000000000015,66670.8,2499.435
"DT - 43446101",2018-12-12 00:00:00.000,101,21,12,2889.3,34671.600000000006,1299.4650000000001
"VA - 43545101",2019-03-21 00:00:00.000,101,3,12,3988.1,47857.2,2332.1025
"VA - 43783101",2019-11-14 00:00:00.000,101,6,12,912.80000000000007,10953.6,697.068
"VA - 43911101",2020-03-21 00:00:00.000,101,8,12,812.30000000000007,9747.6,612.88920000000007
"VA - 43955101",2020-05-04 00:00:00.000,101,3,12,3988.1,47857.2,2332.1025
"VA - 44289101",2021-04-03 00:00:00.000,101,3,12,3988.1,47857.2,2332.1025
"VA - 43587102",2019-05-02 00:00:00.000,102,2,12,738.6,8863.2,338.283
"VA - 43691102",2019-08-14 00:00:00.000,102,30,12,1100.3999999999999,13204.8,731.8008
"EX - 43796102",2019-11-27 00:00:00.000,102,1,12,2279.6,27355.199999999997,963.59399999999994
"VA - 43969102",2020-05-18 00:00:00.000,102,2,12,738.6,8863.2,338.283
"EX - 44104102",2020-09-30 00:00:00.000,102,1,12,2279.6,27355.199999999997,963.59399999999994
"VA - 44405103",2021-07-28 00:00:00.000,103,14,12,1757,21084,853.12440000000015
"VA - 43527104",2019-03-03 00:00:00.000,104,17,12,6091.9000000000015,73102.8,3179.1366
"VA - 43608104",2019-05-23 00:00:00.000,104,17,12,6091.9000000000015,73102.8,3179.1366
"VA - 44386104",2021-07-09 00:00:00.000,104,14,12,1830.7,21968.4,790.17120000000011
"DT - 43219105",2018-04-29 00:00:00.000,105,3,12,6071.8,72861.6,3332.5397999999996
"VA - 43850105",2020-01-20 00:00:00.000,105,15,12,3941.2,47294.399999999994,2446.4916
"DT - 43906107",2020-03-16 00:00:00.000,107,4,12,2788.8,33465.600000000006,1655.5968000000003
"EX - 44023107",2020-07-11 00:00:00.000,107,3,12,2621.3,31455.600000000002,1108.1331
"DT - 44041107",2020-07-29 00:00:00.000,107,10,12,986.5,11838,700.2639
"VA - 44391107",2021-07-14 00:00:00.000,107,22,12,1060.2,12722.400000000001,504.95220000000012
"VA - 44392107",2021-07-15 00:00:00.000,107,2,12,1904.3999999999999,22852.8,873.3852
"VA - 44522107",2021-11-22 00:00:00.000,107,22,12,1060.2,12722.400000000001,504.95220000000012
"DT - 44274108",2021-03-19 00:00:00.000,108,16,12,4001.5,48018,1691.9577
"VA - 44447108",2021-09-08 00:00:00.000,108,15,12,926.2,11114.400000000001,590.8194
"EX - 43594109",2019-05-09 00:00:00.000,109,19,12,169.1,2029.1999999999998,119.09250000000002
"VA - 43742109",2019-10-04 00:00:00.000,109,15,12,3130.5,37566,2365.4483999999998
"VA - 43874109",2020-02-13 00:00:00.000,109,13,12,1066.8999999999999,12802.8,450.6219
"VA - 43131110",2018-01-31 00:00:00.000,110,21,12,3954.6,47455.2,1921.1580000000004
"VA - 43973111",2020-05-22 00:00:00.000,111,2,12,758.7,9104.4000000000015,402.02009999999996
"EX - 43184112",2018-03-25 00:00:00.000,112,5,12,1341.6,16099.199999999999,747.72
"VA - 43578112",2019-04-23 00:00:00.000,112,14,12,1247.8,14973.599999999999,459.8478
"VA - 43990112",2020-06-08 00:00:00.000,112,14,12,1247.8,14973.599999999999,459.8478
"EX - 44540112",2021-12-10 00:00:00.000,112,5,12,1341.6,16099.199999999999,747.72
"VA - 43309113",2018-07-28 00:00:00.000,113,4,12,1133.8999999999999,13606.8,642.0141
"VA - 43452113",2018-12-18 00:00:00.000,113,4,12,1133.8999999999999,13606.8,642.0141
"VA - 43724113",2019-09-16 00:00:00.000,113,9,12,2232.7,26792.399999999998,963.83519999999987
"VA - 43876113",2020-02-15 00:00:00.000,113,27,12,3954.6,47455.2,1778.8500000000001
"VA - 44133113",2020-10-29 00:00:00.000,113,27,12,3954.6,47455.2,1778.8500000000001
"VA - 44483113",2021-10-14 00:00:00.000,113,27,12,3954.6,47455.2,1778.8500000000001
"DT - 44156114",2020-11-21 00:00:00.000,114,15,12,3941.2,47294.399999999994,2942.8812
"VA - 43309115",2018-07-28 00:00:00.000,115,21,12,6085.2000000000007,73022.400000000009,4106.4300000000012
"VA - 43194116",2018-04-04 00:00:00.000,116,2,12,3438.7,41264.399999999994,2598.4476
"DT - 43480116",2019-01-15 00:00:00.000,116,27,12,2420.3,29043.600000000002,1306.098
"DT - 44001116",2020-06-19 00:00:00.000,116,27,12,2420.3,29043.600000000002,1306.098
"DT - 44523116",2021-11-23 00:00:00.000,116,13,12,202.6,2431.2,135.675
"VA - 43484117",2019-01-19 00:00:00.000,117,7,12,1147.3,13767.599999999999,412.45200000000006
"DT - 43961117",2020-05-10 00:00:00.000,117,10,12,3974.7,47696.399999999994,2932.1477999999997
"VA - 43176119",2018-03-17 00:00:00.000,119,21,12,892.7,10712.400000000001,473.1741
"EX - 43136120",2018-02-05 00:00:00.000,120,24,12,1133.8999999999999,13606.8,509.53499999999997
"EX - 44056120",2020-08-13 00:00:00.000,120,24,12,1133.8999999999999,13606.8,509.53499999999997
"DT - 44284120",2021-03-29 00:00:00.000,120,22,12,3894.3,46731.600000000006,2067.0237
"VA - 43585121",2019-04-30 00:00:00.000,121,30,12,919.5,11034,503.9271
"EX - 43884121",2020-02-23 00:00:00.000,121,17,12,2313.1,27757.199999999997,1352.2275000000002
"VA - 43927121",2020-04-06 00:00:00.000,121,21,12,262.90000000000003,3154.8,136.39860000000002
"DT - 43934121",2020-04-13 00:00:00.000,121,18,12,6199.1,74389.200000000012,3792.8700000000003
"VA - 44283121",2021-03-28 00:00:00.000,121,21,12,262.90000000000003,3154.8,136.39860000000002
"DT - 44523121",2021-11-23 00:00:00.000,121,18,12,6199.1,74389.200000000012,3792.8700000000003
"VA - 43653122",2019-07-07 00:00:00.000,122,7,12,3760.3,45123.600000000006,2131.1829000000002
"VA - 43930122",2020-04-09 00:00:00.000,122,7,12,3760.3,45123.600000000006,2131.1829000000002
"VA - 43999122",2020-06-17 00:00:00.000,122,7,12,3760.3,45123.600000000006,2131.1829000000002
"VA - 44019122",2020-07-07 00:00:00.000,122,3,12,1033.3999999999999,12400.8,650.03399999999988
"VA - 44345122",2021-05-29 00:00:00.000,122,7,12,3760.3,45123.600000000006,2131.1829000000002
"DT - 43271124",2018-06-20 00:00:00.000,124,29,12,731.90000000000009,8782.8000000000011,446.94360000000012
"DT - 43894124",2020-03-04 00:00:00.000,124,8,12,1127.2,13526.400000000001,486.2592
"VA - 43484125",2019-01-19 00:00:00.000,125,29,12,1817.3,21807.6,653.652
"VA - 43974125",2020-05-23 00:00:00.000,125,14,12,1140.6,13687.199999999999,645.8130000000001
"VA - 44242125",2021-02-15 00:00:00.000,125,4,12,3820.6,45847.2,2440.341
"VA - 44450125",2021-09-11 00:00:00.000,125,4,12,3820.6,45847.2,2440.341
"VA - 43101126",2018-01-01 00:00:00.000,126,2,12,3867.5,46410,1878.8274000000004
"VA - 43576126",2019-04-21 00:00:00.000,126,2,12,3867.5,46410,1878.8274000000004
"VA - 43349127",2018-09-06 00:00:00.000,127,19,12,2594.5,31134,1073.4606
"EX - 43941127",2020-04-20 00:00:00.000,127,1,12,3961.3,47535.600000000006,1568.0412000000001
"EX - 44247127",2021-02-20 00:00:00.000,127,23,12,2661.5,31938,1675.7369999999999
"EX - 44347127",2021-05-31 00:00:00.000,127,1,12,3961.3,47535.600000000006,1568.0412000000001
"EX - 44458127",2021-09-19 00:00:00.000,127,23,12,2661.5,31938,1675.7369999999999
"EX - 44245128",2021-02-18 00:00:00.000,128,13,12,262.90000000000003,3154.8,178.72920000000002
"VA - 43401129",2018-10-28 00:00:00.000,129,17,12,1127.2,13526.400000000001,547.04160000000013
"DT - 43827129",2019-12-28 00:00:00.000,129,15,12,1060.2,12722.400000000001,562.11660000000006
"VA - 43137130",2018-02-06 00:00:00.000,130,13,12,926.2,11114.400000000001,482.6412
"VA - 44289130",2021-04-03 00:00:00.000,130,13,12,926.2,11114.400000000001,482.6412
"DT - 44489131",2021-10-20 00:00:00.000,131,29,12,2634.7,31616.399999999998,1564.0614
"DT - 44204132",2021-01-08 00:00:00.000,132,6,12,3492.3,41907.600000000006,1256.6520000000003
"VA - 43153133",2018-02-22 00:00:00.000,133,3,12,3391.8,40701.600000000006,1556.1018000000001
"VA - 43337133",2018-08-25 00:00:00.000,133,11,12,1964.7,23576.4,1378.0962000000002
"VA - 43582133",2019-04-27 00:00:00.000,133,6,12,175.8,2109.6000000000004,86.229000000000013
"VA - 43607133",2019-05-22 00:00:00.000,133,11,12,1964.7,23576.4,1378.0962000000002
"VA - 43775133",2019-11-06 00:00:00.000,133,16,12,1100.3999999999999,13204.8,702.1332
"VA - 43893133",2020-03-03 00:00:00.000,133,11,12,1964.7,23576.4,1378.0962000000002
"VA - 43985133",2020-06-03 00:00:00.000,133,3,12,3391.8,40701.600000000006,1556.1018000000001
"DT - 44069133",2020-08-26 00:00:00.000,133,12,12,3753.6,45043.2,2701.4400000000005
"VA - 44121133",2020-10-17 00:00:00.000,133,4,12,859.2,10310.400000000001,493.97760000000005
"VA - 44381133",2021-07-04 00:00:00.000,133,6,12,175.8,2109.6000000000004,86.229000000000013
"VA - 44455133",2021-09-16 00:00:00.000,133,4,12,859.2,10310.400000000001,493.97760000000005
"DT - 43115134",2018-01-15 00:00:00.000,134,1,12,6165.6,73987.200000000012,2718.324
"DT - 43443134",2018-12-09 00:00:00.000,134,1,12,216,2592,104.1984
"DT - 43974134",2020-05-23 00:00:00.000,134,6,12,845.80000000000007,10149.6,638.2152000000001
"DT - 44330134",2021-05-14 00:00:00.000,134,1,12,6165.6,73987.200000000012,2718.324
"EX - 43901135",2020-03-11 00:00:00.000,135,3,12,1100.3999999999999,13204.8,731.8008
"EX - 43970135",2020-05-19 00:00:00.000,135,3,12,1100.3999999999999,13204.8,731.8008
"VA - 44496136",2021-10-27 00:00:00.000,136,22,12,1897.7,22772.4,716.7258
"VA - 43491137",2019-01-26 00:00:00.000,137,9,12,3478.9,41746.8,1971.6291
"EX - 43988138",2020-06-06 00:00:00.000,138,23,12,5220.9000000000015,62650.8,3898.8171
"VA - 44011138",2020-06-29 00:00:00.000,138,15,12,169.1,2029.1999999999998,101.00250000000001
"VA - 44295138",2021-04-09 00:00:00.000,138,15,12,169.1,2029.1999999999998,101.00250000000001
"EX - 44546138",2021-12-16 00:00:00.000,138,23,12,5220.9000000000015,62650.8,3898.8171
"DT - 44226139",2021-01-30 00:00:00.000,139,2,12,3076.9,36922.8,1439.2404000000001
"DT - 44040140",2020-07-28 00:00:00.000,140,16,12,1931.2,23174.4,920.41920000000016
"DT - 44094140",2020-09-20 00:00:00.000,140,1,12,3525.8,42309.600000000006,1363.8654000000001
"DT - 44154140",2020-11-19 00:00:00.000,140,16,12,1931.2,23174.4,920.41920000000016
"DT - 43788141",2019-11-19 00:00:00.000,141,5,12,1824,21888,1098.9072
"VA - 43850142",2020-01-20 00:00:00.000,142,17,12,1080.3,12963.599999999999,504.83160000000009
"VA - 43858142",2020-01-28 00:00:00.000,142,19,12,3927.8,47133.600000000006,2367.4986000000004
"VA - 44534142",2021-12-04 00:00:00.000,142,13,12,1777.1,21325.199999999997,1086.6060000000002
"VA - 43132143",2018-02-01 00:00:00.000,143,23,12,2520.8,30249.600000000002,1065.6216000000002
"EX - 43344143",2018-09-01 00:00:00.000,143,2,12,2427,29124,1440.6876000000002
"VA - 43553143",2019-03-29 00:00:00.000,143,3,12,6179.0000000000009,74148.000000000015,4558.9212
"VA - 44485143",2021-10-16 00:00:00.000,143,3,12,6179.0000000000009,74148.000000000015,4558.9212
"VA - 43167144",2018-03-08 00:00:00.000,144,13,12,2681.6,32179.199999999997,1809
"VA - 43299145",2018-07-18 00:00:00.000,145,28,12,182.5,2190,66.7521
"VA - 43324145",2018-08-12 00:00:00.000,145,28,12,182.5,2190,66.7521
"VA - 44316145",2021-04-30 00:00:00.000,145,28,12,182.5,2190,66.7521
"VA - 43873146",2020-02-12 00:00:00.000,146,13,12,3050.1,36601.2,1591.317
"DT - 44060146",2020-08-17 00:00:00.000,146,9,12,1013.3000000000001,12159.6,710.21340000000009
"VA - 44264146",2021-03-09 00:00:00.000,146,13,12,3050.1,36601.2,1591.317
"VA - 43782147",2019-11-13 00:00:00.000,147,1,12,2668.2,32018.399999999998,1607.9598
"VA - 43851147",2020-01-21 00:00:00.000,147,1,12,2668.2,32018.399999999998,1607.9598
"DT - 44033147",2020-07-21 00:00:00.000,147,13,12,1006.6,12079.2,370.84499999999997
"VA - 44144147",2020-11-09 00:00:00.000,147,18,12,845.80000000000007,10149.6,623.01960000000008
"VA - 44198147",2021-01-02 00:00:00.000,147,1,12,2668.2,32018.399999999998,1607.9598
"VA - 43642148",2019-06-26 00:00:00.000,148,20,12,4014.9,48178.8,2275.5411
"DT - 43690148",2019-08-13 00:00:00.000,148,18,12,5957.9000000000015,71494.8,3484.4355000000005
"DT - 43861148",2020-01-31 00:00:00.000,148,18,12,5957.9000000000015,71494.8,3484.4355000000005
"VA - 43533149",2019-03-09 00:00:00.000,149,20,12,6380.0000000000009,76560.000000000015,3501.7416000000003
"EX - 44275149",2021-03-20 00:00:00.000,149,30,12,1020,12240,540.7704
"DT - 44488149",2021-10-19 00:00:00.000,149,18,12,6105.3,73263.6,2471.9985
"DT - 43290150",2018-07-09 00:00:00.000,150,30,12,209.3,2511.6000000000004,102.81150000000001
"DT - 43310150",2018-07-29 00:00:00.000,150,29,12,993.2,11918.400000000001,580.08600000000013
"DT - 43761150",2019-10-23 00:00:00.000,150,30,12,209.3,2511.6000000000004,102.81150000000001
"DT - 43777150",2019-11-08 00:00:00.000,150,30,12,209.3,2511.6000000000004,102.81150000000001
"VA - 44005150",2020-06-23 00:00:00.000,150,5,12,1763.7,21164.4,840.52170000000012
"DT - 44024150",2020-07-12 00:00:00.000,150,30,12,209.3,2511.6000000000004,102.81150000000001
"VA - 43641151",2019-06-25 00:00:00.000,151,3,12,6306.3,75675.6,3971.9610000000002
"DT - 43930151",2020-04-09 00:00:00.000,151,5,12,2862.5,34350,1184.4126
"DT - 44213151",2021-01-17 00:00:00.000,151,5,12,2862.5,34350,1184.4126
"VA - 43606152",2019-05-21 00:00:00.000,152,11,12,2849.1,34189.2,2127.0825
"VA - 44117152",2020-10-13 00:00:00.000,152,5,12,262.90000000000003,3154.8,157.56390000000002
"VA - 44337152",2021-05-21 00:00:00.000,152,3,12,229.4,2752.8,86.1084
"EX - 43148153",2018-02-17 00:00:00.000,153,3,12,269.6,3235.2000000000003,147.132
"VA - 43557153",2019-04-02 00:00:00.000,153,2,12,1984.8,23817.6,1213.7184
"VA - 43290154",2018-07-09 00:00:00.000,154,1,12,195.9,2350.8,127.6551
"VA - 43459154",2018-12-25 00:00:00.000,154,3,12,3927.8,47133.600000000006,1590.111
"DT - 43557154",2019-04-02 00:00:00.000,154,13,12,3686.6,44239.2,2023.065
"DT - 44183154",2020-12-18 00:00:00.000,154,3,12,1060.2,12722.400000000001,800.3016
"DT - 44214154",2021-01-18 00:00:00.000,154,3,12,1060.2,12722.400000000001,800.3016
"DT - 43161155",2018-03-02 00:00:00.000,155,2,12,852.5,10230,627.9642
"VA - 44145156",2020-11-10 00:00:00.000,156,18,12,1060.2,12722.400000000001,724.08240000000012
"DT - 44177156",2020-12-12 00:00:00.000,156,13,12,1194.2,14330.400000000001,483.0030000000001
"DT - 44383156",2021-07-06 00:00:00.000,156,15,12,2239.4,26872.800000000003,1349.3934000000002
"DT - 43391157",2018-10-18 00:00:00.000,157,15,12,1046.8,12561.599999999999,743.13720000000012
"VA - 44259157",2021-03-04 00:00:00.000,157,12,12,3894.3,46731.600000000006,1681.6464
"DT - 43579158",2019-04-24 00:00:00.000,158,20,12,2393.5,28722,1054.8279
"VA - 43980158",2020-05-29 00:00:00.000,158,20,12,3606.2,43274.399999999994,1978.9254
"VA - 43989158",2020-06-07 00:00:00.000,158,20,12,3606.2,43274.399999999994,1978.9254
"EX - 43821160",2019-12-22 00:00:00.000,160,12,12,2607.9,31294.800000000003,1149.3783
"DT - 43842161",2020-01-12 00:00:00.000,161,13,12,195.9,2350.8,146.8908
"DT - 43235162",2018-05-15 00:00:00.000,162,18,12,182.5,2190,92.8017
"DT - 44253163",2021-02-26 00:00:00.000,163,1,12,2547.6,30571.199999999997,1558.1520000000003
"DT - 44377163",2021-06-30 00:00:00.000,163,14,12,1060.2,12722.400000000001,504.95220000000012
"VA - 43122164",2018-01-22 00:00:00.000,164,21,12,6246.0000000000009,74952.000000000015,4664.5668
"VA - 43192164",2018-04-02 00:00:00.000,164,8,12,202.6,2431.2,144.72000000000003
"DT - 43539164",2019-03-15 00:00:00.000,164,13,12,262.90000000000003,3154.8,119.9367
"VA - 43547164",2019-03-23 00:00:00.000,164,5,12,3847.4,46168.8,1488.3246
"DT - 43429165",2018-11-25 00:00:00.000,165,15,12,189.2,2270.3999999999996,84.42
"DT - 43449165",2018-12-15 00:00:00.000,165,15,12,189.2,2270.3999999999996,84.42
"DT - 43866165",2020-02-05 00:00:00.000,165,12,12,1884.3,22611.6,1067.4909000000002
"VA - 44018165",2020-07-06 00:00:00.000,165,16,12,3961.3,47535.600000000006,1924.4142000000004
"VA - 44083165",2020-09-09 00:00:00.000,165,16,12,3914.4,46972.8,2782.0008000000003
"DT - 44140165",2020-11-05 00:00:00.000,165,12,12,1884.3,22611.6,1067.4909000000002
"VA - 44184165",2020-12-19 00:00:00.000,165,18,12,6212.5000000000009,74550.000000000015,3186.1917000000003
"DT - 44449165",2021-09-10 00:00:00.000,165,4,12,839.1,10069.2,452.25
"DT - 44494165",2021-10-25 00:00:00.000,165,28,12,1870.8999999999999,22450.8,1144.0116
"DT - 43399166",2018-10-26 00:00:00.000,166,8,12,1053.5,12642,605.89440000000013
"DT - 43417166",2018-11-13 00:00:00.000,166,8,12,1053.5,12642,605.89440000000013
"EX - 44074166",2020-08-31 00:00:00.000,166,2,12,1328.2,15938.400000000001,990.9702
"DT - 44173166",2020-12-08 00:00:00.000,166,14,12,262.90000000000003,3154.8,199.8945
"VA - 43742167",2019-10-04 00:00:00.000,167,12,12,2453.8,29445.600000000002,1699.3746
"DT - 43805167",2019-12-06 00:00:00.000,167,14,12,1120.5,13446,573.9957
"DT - 44040167",2020-07-28 00:00:00.000,167,14,12,1120.5,13446,573.9957
"VA - 44371167",2021-06-24 00:00:00.000,167,17,12,2346.6,28159.199999999997,1456.245
"VA - 43172168",2018-03-13 00:00:00.000,168,16,12,1020,12240,742.4136
"VA - 44138168",2020-11-03 00:00:00.000,168,2,12,2333.2,27998.399999999998,1552.8456
"VA - 44541168",2021-12-11 00:00:00.000,168,16,12,1020,12240,742.4136
"VA - 43479169",2019-01-14 00:00:00.000,169,15,12,1763.7,21164.4,1046.6874
"DT - 43715169",2019-09-07 00:00:00.000,169,12,12,973.1,11677.2,472.149
"DT - 44015169",2020-07-03 00:00:00.000,169,12,12,973.1,11677.2,472.149
"VA - 44470169",2021-10-01 00:00:00.000,169,6,12,1723.5,20682,852.34050000000013
"EX - 44504169",2021-11-04 00:00:00.000,169,15,12,1140.6,13687.199999999999,850.833
"VA - 44504169",2021-11-04 00:00:00.000,169,6,12,1723.5,20682,852.34050000000013
"DT - 43146170",2018-02-15 00:00:00.000,170,12,12,202.6,2431.2,151.95600000000002
"DT - 43733170",2019-09-25 00:00:00.000,170,21,12,1080.3,12963.599999999999,582.498
"VA - 44388170",2021-07-11 00:00:00.000,170,8,12,1006.6,12079.2,434.15999999999997
"EX - 43114173",2018-01-14 00:00:00.000,173,6,12,899.40000000000009,10792.800000000001,444.41100000000006
"VA - 43143173",2018-02-12 00:00:00.000,173,3,12,1133.8999999999999,13606.8,682.7769
"VA - 43274173",2018-06-23 00:00:00.000,173,13,12,1743.6,20923.199999999997,893.646
"EX - 43734173",2019-09-26 00:00:00.000,173,20,12,3760.3,45123.600000000006,1759.0716000000002
"VA - 43795173",2019-11-26 00:00:00.000,173,15,12,2406.9,28882.800000000003,1472.0436000000002
"VA - 43936173",2020-04-15 00:00:00.000,173,3,12,1133.8999999999999,13606.8,682.7769
"DT - 44104173",2020-09-30 00:00:00.000,173,2,12,3988.1,47857.2,2619.1305
"EX - 44159173",2020-11-24 00:00:00.000,173,20,12,3760.3,45123.600000000006,1759.0716000000002
"EX - 44373173",2021-06-26 00:00:00.000,173,6,12,899.40000000000009,10792.800000000001,444.41100000000006
"VA - 435641",2019-04-09 00:00:00.000,1,21,11,3907.7,42984.7,1581.9705
"VA - 438031",2019-12-04 00:00:00.000,1,2,11,169.1,1860.1,99.495000000000019
"EX - 443451",2021-05-29 00:00:00.000,1,5,11,2212.6,24338.6,1353.132
"DT - 433122",2018-07-31 00:00:00.000,2,2,11,912.80000000000007,10040.800000000001,508.44960000000009
"DT - 435152",2019-02-19 00:00:00.000,2,2,11,912.80000000000007,10040.800000000001,508.44960000000009
"VA - 441183",2020-10-14 00:00:00.000,3,24,11,3954.6,43500.6,2597.121
"DT - 434664",2019-01-01 00:00:00.000,4,15,11,1984.8,21832.8,1445.7528
"DT - 431085",2018-01-08 00:00:00.000,5,14,11,3432,37752,1790.6688
"VA - 435175",2019-02-21 00:00:00.000,5,14,11,1958,21538,1197.3168
"DT - 436915",2019-08-14 00:00:00.000,5,14,11,3432,37752,1790.6688
"EX - 433286",2018-08-16 00:00:00.000,6,16,11,1254.5,13799.5,710.39430000000016
"DT - 434046",2018-10-31 00:00:00.000,6,18,11,2333.2,25665.199999999997,902.3292
"VA - 438796",2020-02-18 00:00:00.000,6,18,11,2353.3,25886.300000000003,1164.0915000000002
"VA - 438986",2020-03-08 00:00:00.000,6,30,11,1127.2,12399.2,607.82400000000007
"DT - 440586",2020-08-15 00:00:00.000,6,18,11,2333.2,25665.199999999997,902.3292
"VA - 442866",2021-03-31 00:00:00.000,6,15,11,1978.1,21759.1,1423.0800000000002
"DT - 433637",2018-09-20 00:00:00.000,7,13,11,3619.6,39815.6,2637.5220000000004
"VA - 436827",2019-08-05 00:00:00.000,7,19,11,3901,42911,2983.0409999999997
"VA - 438687",2020-02-07 00:00:00.000,7,27,11,2514.1,27655.1,927.11250000000007
"VA - 444297",2021-08-21 00:00:00.000,7,19,11,3901,42911,2983.0409999999997
"DT - 433198",2018-08-07 00:00:00.000,8,13,11,3961.3,43574.3,2458.9737
"DT - 433648",2018-09-21 00:00:00.000,8,13,11,3961.3,43574.3,2458.9737
"EX - 434978",2019-02-01 00:00:00.000,8,14,11,1777.1,19548.1,703.09800000000007
"DT - 433399",2018-08-27 00:00:00.000,9,11,11,3894.3,42837.3,1401.372
"DT - 434119",2018-11-07 00:00:00.000,9,11,11,3894.3,42837.3,1401.372
"DT - 434209",2018-11-16 00:00:00.000,9,17,11,169.1,1860.1,73.8675
"VA - 439039",2020-03-13 00:00:00.000,9,27,11,1870.8999999999999,20579.899999999998,1211.3064
"DT - 439759",2020-05-24 00:00:00.000,9,11,11,3894.3,42837.3,1401.372
"VA - 440859",2020-09-11 00:00:00.000,9,27,11,1870.8999999999999,20579.899999999998,1211.3064
"VA - 444099",2021-08-01 00:00:00.000,9,6,11,1274.6,14020.599999999999,458.28000000000003
"DT - 4350210",2019-02-06 00:00:00.000,10,17,11,2319.8,25517.800000000003,1397.8746
