Latitude,Longitude
40.666916589,-73.929272895
40.666927046,-73.890140633
40.666928522,-73.946258063
40.666929435,-73.878850812
40.666930262,-73.893561456
40.666930666,-73.929849627
40.666935872,-73.885126526
40.666938596,-73.885104894
40.666944537,-73.930091125
40.666949445,-73.916840366
40.666949635,-73.93407788
40.666955662,-73.930332626
40.666961012,-73.930101921
40.666963715,-73.9782134
40.666964996,-73.947981064
40.666970985,-73.991936362
40.666975458,-73.946849191
40.666976218,-73.876385132
40.666982992,-73.978548628
40.666983932,-73.856988383
40.666986183,-73.930876899
40.666987816,-73.975235937
40.666989821,-73.889769248
40.666992968,-73.992289617
40.666997786,-73.881226166
40.667000672,-73.889635858
40.667004072,-73.994470439
40.667006794,-73.994009042
40.66702341,-73.974832201
40.667030873,-73.947984617
40.667030932,-73.987116912
40.667040348,-73.977074299
40.667043054,-73.882541791
40.667048185,-73.975160216
40.66705346,-73.994106364
40.667058386,-73.987174581
40.667059158,-73.975131375
40.667062878,-73.980149076
40.667077094,-73.873238064
40.66708148,-73.899963117
40.667085091,-73.88339242
40.667088505,-73.947966549
40.667095722,-73.910593282
40.667109873,-73.889022882
40.667110656,-73.884246684
40.667120026,-73.903311804
40.667123388,-73.894638947
40.667132038,-73.873281215
40.667143337,-73.878670189
40.667144211,-73.920563755
40.667146927,-73.899472783
40.667154587,-73.884261027
40.667163623,-73.920852106
40.667167511,-73.982178478
40.667174802,-73.976875996
40.667183063,-73.909962346
40.667185976,-73.934585906
40.667191061,-73.920837654
40.667194911,-73.883421066
40.667197514,-73.894656853
40.667201259,-73.88427176
40.667205218,-73.934636353
40.667205262,-73.951340438
40.667211442,-73.982272188
40.667212428,-73.881759277
40.667212548,-73.92850118
40.667216018,-73.882584743
40.667216491,-73.935155416
40.667224206,-73.874733728
40.66722479,-73.935270757
40.667226186,-73.876564903
40.667241356,-73.935443766
40.667246828,-73.935411319
40.667249565,-73.867956872
40.667252525,-73.935782595
40.667258079,-73.93589794
40.667259551,-73.913055062
40.667260677,-73.935634796
40.667268013,-73.874632714
40.667269042,-73.883442564
40.667277483,-73.936240366
40.667280816,-73.895709289
40.667283034,-73.936352106
40.66728542,-73.959905108
40.667285811,-73.936409778
40.667291837,-73.884271602
40.667292373,-73.876856761
40.667296728,-73.936298023
40.667297301,-73.889837229
40.667314532,-73.874502858
40.667316232,-73.936824288
40.667319779,-73.887537401
40.667320164,-73.860336419
40.667329222,-73.856544266
40.667333085,-73.919820964
40.667335217,-73.90137217
40.667338934,-73.994455993
40.667342398,-73.903365552
40.667343227,-73.982502853
40.667343538,-73.953856409
40.667344036,-73.93747671
40.667345768,-73.89469627
40.667346812,-73.937534383
40.667358882,-73.903383551
40.667360495,-73.937458672
40.667363984,-73.91694799
40.667365539,-73.953964534
40.667368993,-73.937945297
40.667369412,-73.975571031
40.667370763,-73.880922708
40.667374104,-73.987805341
40.667374539,-73.993035743
40.667376603,-73.954177203
40.667377289,-73.938060639
40.66738244,-73.884296678
40.667385618,-73.938237261
40.667392979,-73.923122788
40.667394125,-73.975621488
40.667396815,-73.913087325
40.667405021,-73.938590503
40.667406343,-73.875638164
40.667406852,-73.986132759
40.66741254,-73.954822418
40.667415306,-73.954876486
40.667417365,-73.982697487
40.667421584,-73.975675548
40.667423754,-73.923998693
40.667432617,-73.916965928
40.667436827,-73.984438547
40.667437011,-73.961750619
40.66743827,-73.939178037
40.667442075,-73.982744341
40.667446299,-73.975729609
40.667446354,-73.916983934
40.667459354,-73.86899461
40.66746037,-73.882649197
40.667464041,-73.982791196
40.667469332,-73.89179069
40.667473758,-73.97578367
40.667478957,-73.956224599
40.66748051,-73.875692096
40.667486006,-73.982841656
40.667492275,-73.868980126
40.667495242,-73.928472039
40.667495614,-73.975304238
40.667495791,-73.906303157
40.667497383,-73.936816907
40.667499453,-73.981071748
40.667501918,-73.900524819
40.66750584,-73.987682757
40.667510208,-73.979759636
40.6675157,-73.940277399
40.667516312,-73.953492215
40.667517746,-73.920920175
40.667517817,-73.976472151
40.667521559,-73.886181694
40.667535997,-73.987358329
40.667550646,-73.975945853
40.667552814,-73.991063955
40.667560341,-73.961199029
40.667564367,-73.975935034
40.66756587,-73.961314376
40.667573733,-73.889014901
40.667585053,-73.901443894
40.667589081,-73.975985491
40.667594578,-73.976021536
40.667596044,-73.941730021
40.667601588,-73.941838157
40.667603026,-73.93431154
40.667603538,-73.918003869
40.667614862,-73.891851734
40.667615194,-73.918959101
40.667615286,-73.901490711
40.667618592,-73.919892715
40.667620841,-73.95405808
40.667623531,-73.953921099
40.667625632,-73.877926743
40.66763172,-73.901451035
40.667631738,-73.953852604
40.667635722,-73.957053578
40.667639419,-73.980967172
40.66764546,-73.901469038
40.667652247,-73.976158494
40.667652431,-73.885298318
40.667660422,-73.879685776
40.667664794,-73.936780702
40.66766558,-73.956166801
40.667665991,-73.934023101
40.667668307,-73.994448756
40.667668879,-73.874750916
40.667673784,-73.994196426
40.667684139,-73.986680616
40.667691713,-73.891848005
40.667701522,-73.929153108
40.667705845,-73.901468949
40.667709968,-73.95742121
40.6677128,-73.890925165
40.667715089,-73.884825993
40.667718152,-73.920974008
40.667719694,-73.936787859
40.667720933,-73.957385156
40.667725321,-73.986767121
40.667725372,-73.895600453
40.667731933,-73.957439219
40.667743817,-73.981558314
40.667751233,-73.890932312
40.66775129,-73.929744227
40.667751468,-73.930036208
40.66775407,-73.929801899
40.667760798,-73.89531923
40.667765783,-73.981605169
40.667766202,-73.895225499
40.667769868,-73.956130686
40.667774026,-73.981659238
40.667775794,-73.917077247
40.667781207,-73.97594577
40.667783797,-73.862418973
40.667787748,-73.98164842
40.667801483,-73.981716905
40.667801985,-73.98520987
40.66780417,-73.900902863
40.66780507,-73.88423106
40.667805923,-73.976007041
40.667810148,-73.875936602
40.667811621,-73.934296916
40.667820396,-73.945875245
40.667822646,-73.86049037
40.667827085,-73.98871725
40.667834463,-73.894832478
40.667834738,-73.881026416
40.667836459,-73.958051954
40.667837778,-73.884003906
40.667838855,-73.874566757
40.667845399,-73.946516864
40.667848103,-73.946430348
40.667850176,-73.958033922
40.667852678,-73.92102071
40.667855673,-73.874887545
40.667856943,-73.931993458
40.667861269,-73.90349457
40.66786525,-73.93211601
40.66786908,-73.976136788
40.667872932,-73.891916201
40.667878355,-73.981832235
40.667880114,-73.91710235
40.667881897,-73.932418789
40.667884221,-73.947374755
40.667884416,-73.985909167
40.667885113,-73.974121747
40.667899285,-73.976198058
40.667901213,-73.988908287
40.66790517,-73.958304241
40.667912893,-73.899669888
40.66791779,-73.932779225
40.667918057,-73.956054889
40.667920141,-73.947897411
40.667925017,-73.883416185
40.667926096,-73.932901777
40.667934613,-73.933388405
40.667938766,-73.982001641
40.667941369,-73.883300805
40.667942391,-73.98897677
40.667945115,-73.948499379
40.667945515,-73.93325502
40.667945697,-73.93356863
40.66794642,-73.958520498
40.667948875,-73.903224089
40.667949545,-73.883243115
40.667959697,-73.976327806
40.667961586,-73.948502971
40.667964351,-73.988998395
40.667964356,-73.948560645
40.6679659,-73.88313134
40.667974076,-73.88307365
40.667975336,-73.989056069
40.66797818,-73.948784127
40.667979324,-73.910314534
40.667980443,-73.985584722
40.667981771,-73.893840947
40.667985764,-73.881087427
40.667987156,-73.976381867
40.667994549,-73.989056066
40.667997299,-73.989106531
40.667998416,-73.934559876
40.667999661,-73.98562437
40.66800515,-73.985620764
40.668006713,-73.934671615
40.668010147,-73.982109763
40.668012266,-73.934783356
40.668020675,-73.958927786
40.668020796,-73.90065742
40.66802337,-73.935003233
40.668025098,-73.9560404
40.668026147,-73.935060906
40.668027175,-73.961862027
40.668027979,-73.949674455
40.668028122,-73.950002485
40.66803318,-73.991464015
40.668039492,-73.977304658
40.668042772,-73.935338453
40.668049494,-73.989585951
40.668050125,-73.950107006
40.668051023,-73.935367283
40.668052944,-73.913255892
40.668054078,-73.982203474
40.66805514,-73.99148564
40.668056488,-73.900668181
40.66805665,-73.935612399
40.668061198,-73.950323281
40.668064777,-73.935421341
40.668067722,-73.935778206
40.668069607,-73.882547193
40.668072326,-73.950669326
40.668073273,-73.935889947
40.668074201,-73.989632809
40.668075883,-73.935648428
40.668076048,-73.935944015
40.668078825,-73.936001688
40.668083932,-73.959284615
40.668092671,-73.936221563
40.668095288,-73.935990858
40.668096129,-73.989304775
40.668098065,-73.936048531
40.668102694,-73.951080243
40.668106393,-73.936217946
40.668111122,-73.951538037
40.668116526,-73.951336169
40.668119405,-73.951653383
40.668123359,-73.987167167
40.66812443,-73.917145303
40.668124825,-73.951487561
40.668124943,-73.95176873
40.668125902,-73.878607121
40.668126639,-73.956000681
40.668127579,-73.903573489
40.668128644,-73.93674782
40.668142534,-73.876184711
40.668152487,-73.951999413
40.668156411,-73.93733176
40.668157222,-73.899719987
40.668161808,-73.937162332
40.668174594,-73.952356265
40.668174728,-73.952680691
40.668181594,-73.994733487
40.668189616,-73.991244106
40.668192543,-73.928676761
40.668200081,-73.986038871
40.668204066,-73.950647601
40.668213321,-73.894918394
40.668216077,-73.982574718
40.668221824,-73.984362665
40.668222044,-73.986078518
40.668232704,-73.878376224
40.668241263,-73.986121771
40.66824163,-73.989603945
40.668244487,-73.948928112
40.668250021,-73.887294315
40.668250596,-73.938935779
40.668252414,-73.876267416
40.668270015,-73.977109924
40.668272581,-73.938986225
40.668277446,-73.920046927
40.668284853,-73.883682307
40.668289007,-73.933939576
40.668290578,-73.961573497
40.668294819,-73.939516101
40.668300241,-73.910029328
40.668302169,-73.991474794
40.668309029,-73.858697795
40.668309202,-73.85883838
40.668315961,-73.973761106
40.668319448,-73.910022093
40.668324096,-73.902261079
40.668327079,-73.994989412
40.668330574,-73.885480994
40.668334266,-73.983692157
40.668334803,-73.988061102
40.668342192,-73.880708293
40.66834472,-73.858704929
40.668347862,-73.96052088
40.66835402,-73.98810075
40.668356242,-73.878397627
40.66835898,-73.883700201
40.668359909,-73.955906803
40.668366843,-73.878040738
40.668367743,-73.988089934
40.668372536,-73.922631414
40.668373074,-73.986644431
40.668376305,-73.884550891
40.668376306,-73.920115299
40.66838315,-73.980350549
40.668386896,-73.919556551
40.668390913,-73.89108627
40.668399015,-73.906539802
40.668402359,-73.980321705
40.66840489,-73.95877615
40.668418043,-73.920933526
40.668425662,-73.92409488
40.668426608,-73.94506729
40.668429074,-73.921009213
40.668429434,-73.910270672
40.66843218,-73.978259782
40.668435366,-73.980736241
40.668436191,-73.919397883
40.668436461,-73.876404055
40.668436576,-73.923997539
40.668439606,-73.924430105
40.668440417,-73.978274198
40.668443005,-73.921311995
40.668445804,-73.921391296
40.66844679,-73.98360922
40.668447358,-73.988252133
40.668447712,-73.92423544
40.668448554,-73.91015169
40.668450521,-73.993529481
40.668450774,-73.924718472
40.668451345,-73.921466989
40.668454115,-73.921503034
40.668458339,-73.98826655
40.66845885,-73.924476945
40.668470957,-73.914333168
40.668474558,-73.947835697
40.668478611,-73.906536085
40.66848289,-73.986864299
40.668505011,-73.988371079
40.668506247,-73.925605178
40.668506777,-73.922256365
40.668507101,-73.89501526
40.668509178,-73.958740038
40.668520015,-73.888324818
40.668524228,-73.988410728
40.668538391,-73.994232399
40.668543448,-73.988479215
40.668545061,-73.926207129
40.668545929,-73.94785006
40.668549099,-73.990223914
40.668564339,-73.922140945
40.668569883,-73.918262224
40.668570071,-73.926686533
40.668589529,-73.927072221
40.668591188,-73.906586394
40.668600704,-73.985126784
40.668605467,-73.922076012
40.668606181,-73.927360583
40.668610172,-73.95719714
40.668614535,-73.927551626
40.668615988,-73.945045505
40.668619803,-73.883768237
40.66861992,-73.985144803
40.668623353,-73.99210919
40.668629408,-73.957258409
40.668631168,-73.919538233
40.668632672,-73.917782714
40.668638705,-73.931152752
40.668641645,-73.983436144
40.668643144,-73.957290843
40.668645925,-73.95738817
40.668648736,-73.976817809
40.668653943,-73.950030854
40.668654509,-73.917613263
40.668657016,-73.900000406
40.668659638,-73.957359323
40.668661955,-73.928766378
40.668669076,-73.953386873
40.66866908,-73.953397687
40.668670674,-73.95751432
40.668673388,-73.957431409
40.6686786,-73.929051136
40.668678856,-73.913392059
40.668684924,-73.921866843
40.668693997,-73.91910919
40.668694561,-73.990090517
40.668695881,-73.921834387
40.668699171,-73.878238392
40.668700617,-73.950059657
40.66870082,-73.929476475
40.66870917,-73.957701743
40.668714637,-73.957640459
40.66871592,-73.919058697
40.668720875,-73.888832754
40.668725609,-73.929617034
40.668728388,-73.957712545
40.668729023,-73.888742621
40.668739506,-73.929901796
40.668740582,-73.919000991
40.668742137,-73.957781027
40.668748464,-73.875567171
40.668755887,-73.957853114
40.668759976,-73.881266285
40.668765436,-73.985483619
40.668769773,-73.891172166
40.668775462,-73.882985731
40.668778946,-73.918910825
40.668782513,-73.920085974
40.668783385,-73.957990077
40.66878498,-73.988396264
40.668788796,-73.900036257
40.668791618,-73.897011853
40.668796576,-73.975015375
40.668797883,-73.931120145
40.668800013,-73.921585536
40.668809688,-73.988443122
40.668813896,-73.882992873
40.668816487,-73.921592726
40.668827379,-73.958202731
40.668829696,-73.957041995
40.668834104,-73.881284177
40.668837846,-73.909556378
40.668840122,-73.97336077
40.668842356,-73.932057339
40.668844639,-73.982628626
40.668845156,-73.93215106
40.66885651,-73.948787057
40.668861907,-73.989146042
40.668872715,-73.93233848
40.668873164,-73.949205198
40.668878426,-73.932716975
40.668887251,-73.920716684
40.668888027,-73.883014372
40.668889509,-73.990919585
40.668889782,-73.949544033
40.66889075,-73.882992739
40.668894895,-73.932716959
40.668896892,-73.953386714
40.668897975,-73.949450303
40.668902478,-73.983994819
40.668906011,-73.932951258
40.668908235,-73.881305674
40.668917266,-73.933427076
40.668923084,-73.87460437
40.668925187,-73.912468917
40.668925538,-73.920514771
40.668930422,-73.866490006
40.668933282,-73.989254174
40.6689414,-73.915803312
40.66894251,-73.92124652
40.668944757,-73.920521958
40.668951146,-73.958901979
40.668954585,-73.89510828
40.66897225,-73.882167101
40.668992168,-73.934811236
40.66899748,-73.951054353
40.66899771,-73.934904954
40.669001169,-73.983147673
