SKFact,SKCasualty_Type,SKDate,SKGender,SKAge_Band,SKCasualty_Severity,Number_of_Casualties,create_date,update_date
11540,1,99,1,1,3,1,2021-12-06 10:43:37.533,2021-12-06 10:43:37.533
11563,1,100,1,1,3,1,2021-12-06 10:43:37.533,2021-12-06 10:43:37.533
11657,1,106,1,1,3,1,2021-12-06 10:43:37.533,2021-12-06 10:43:37.533
11815,1,115,1,1,3,1,2021-12-06 10:43:37.533,2021-12-06 10:43:37.533
11833,1,116,1,1,3,1,2021-12-06 10:43:37.533,2021-12-06 10:43:37.533
12011,1,126,1,1,3,1,2021-12-06 10:43:37.533,2021-12-06 10:43:37.533
12218,1,138,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12267,1,141,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12338,1,145,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12359,1,146,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12400,1,149,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12443,1,152,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12475,1,154,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12529,1,157,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12548,1,158,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12564,1,159,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12598,1,161,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12638,1,163,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12674,1,165,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12713,1,167,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12758,1,170,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12798,1,172,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12828,1,174,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12856,1,176,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12888,1,178,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12917,1,180,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12935,1,181,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
12968,1,183,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13007,1,185,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13051,1,188,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13095,1,191,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13112,1,192,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13176,1,196,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13270,1,202,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13387,1,209,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13417,1,211,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13442,1,212,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13480,1,214,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13496,1,215,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13511,1,216,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13544,1,218,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13585,1,220,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13603,1,221,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13761,1,230,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13827,1,234,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13845,1,235,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13927,1,240,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
13949,1,241,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14179,1,255,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14224,1,258,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14296,1,262,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14337,1,264,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14385,1,267,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14430,1,270,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14443,1,271,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14476,1,273,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14505,1,275,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14538,1,277,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14606,1,282,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14792,1,295,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14809,1,296,1,1,3,1,2021-12-06 10:43:37.536,2021-12-06 10:43:37.536
14885,1,302,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
14929,1,305,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
14971,1,308,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15005,1,311,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15026,1,312,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15046,1,313,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15074,1,315,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15111,1,318,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15157,1,321,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15208,1,325,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15229,1,326,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15262,1,328,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15280,1,329,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15312,1,331,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15376,1,335,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15404,1,337,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15546,1,346,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15668,1,354,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15729,1,358,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15743,1,359,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15800,1,363,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15818,1,364,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15830,1,365,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15856,1,367,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15870,1,368,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15932,1,373,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
15973,1,376,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16027,1,380,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16039,1,381,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16054,1,382,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16136,1,388,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16178,1,391,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16193,1,392,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16225,1,394,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16264,1,397,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16341,1,403,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16471,1,412,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16532,1,416,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16558,1,418,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16578,1,420,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16610,1,422,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16646,1,424,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16668,1,426,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16747,1,432,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16760,1,433,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16770,1,434,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16803,1,436,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16817,1,437,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16829,1,438,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
16919,1,444,1,1,3,1,2021-12-06 10:43:37.540,2021-12-06 10:43:37.540
17006,1,450,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17162,1,460,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17244,1,466,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17283,1,469,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17326,1,472,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17363,1,474,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17444,1,480,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17495,1,483,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17512,1,484,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17546,1,486,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17582,1,488,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17599,1,489,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17649,1,492,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17705,1,495,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17721,1,496,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17776,1,499,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17792,1,500,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17803,1,501,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17814,1,502,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17856,1,505,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17923,1,509,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17951,1,511,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
17997,1,514,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18048,1,517,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18105,1,521,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18133,1,523,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18147,1,524,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18260,1,531,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18280,1,532,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18310,1,534,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18350,1,537,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18464,1,545,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18484,1,547,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18534,1,550,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18550,1,551,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18596,1,554,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18646,1,557,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18665,1,558,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18716,1,561,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18772,1,565,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18796,1,567,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18807,1,568,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18835,1,570,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18870,1,572,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18927,1,576,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18951,1,578,1,1,3,1,2021-12-06 10:43:37.543,2021-12-06 10:43:37.543
18964,1,579,1,1,3,1,2021-12-06 10:43:37.546,2021-12-06 10:43:37.546
19015,1,583,1,1,3,1,2021-12-06 10:43:37.546,2021-12-06 10:43:37.546
19044,1,585,1,1,3,1,2021-12-06 10:43:37.546,2021-12-06 10:43:37.546
19069,1,587,1,1,3,1,2021-12-06 10:43:37.546,2021-12-06 10:43:37.546
19093,1,589,1,1,3,1,2021-12-06 10:43:37.546,2021-12-06 10:43:37.546
19109,1,590,1,1,3,1,2021-12-06 10:43:37.546,2021-12-06 10:43:37.546
19137,1,592,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19175,1,595,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19200,1,597,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19209,1,598,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19233,1,600,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19243,1,601,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19255,1,602,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19284,1,605,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19330,1,609,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19384,1,613,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19413,1,615,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19512,1,623,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19528,1,624,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19544,1,625,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19550,1,626,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
19561,1,627,1,1,3,1,2021-12-06 10:43:37.706,2021-12-06 10:43:37.706
22523,1,881,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
22603,1,886,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
22629,1,888,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
22671,1,891,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
22702,1,893,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
22780,1,898,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
22793,1,899,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
22810,1,900,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
22932,1,908,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
22975,1,911,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
22991,1,912,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23102,1,918,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23122,1,919,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23238,1,926,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23254,1,927,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23272,1,928,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23304,1,930,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23316,1,931,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23329,1,932,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23503,1,942,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23537,1,944,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23627,1,949,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23674,1,952,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23692,1,953,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23711,1,954,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23754,1,957,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23771,1,958,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23802,1,960,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23840,1,962,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23856,1,963,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23870,1,964,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23971,1,969,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
23984,1,970,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24001,1,971,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24018,1,972,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24114,1,978,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24134,1,979,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24205,1,983,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24220,1,984,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24235,1,985,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24370,1,994,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24448,1,999,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24479,1,1001,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24505,1,1003,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24559,1,1006,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24630,1,1010,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24653,1,1011,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24663,1,1012,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24679,1,1013,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24764,1,1019,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24793,1,1021,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24809,1,1022,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24841,1,1024,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24904,1,1028,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
24936,1,1030,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
25021,1,1036,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
25036,1,1037,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
25084,1,1040,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
25112,1,1042,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
25129,1,1043,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
25159,1,1045,1,1,3,1,2021-12-06 10:43:37.713,2021-12-06 10:43:37.713
25253,1,1051,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
25309,1,1055,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
25376,1,1060,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
25403,1,1062,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
25474,1,1067,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
25488,1,1068,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
25526,1,1071,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
25549,1,1073,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
25560,1,1074,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
25664,1,1081,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
25828,1,1092,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
25954,1,1100,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
25983,1,1102,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26037,1,1106,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26250,1,1121,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26325,1,1127,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26337,1,1128,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26352,1,1129,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26464,1,1137,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26489,1,1139,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26511,1,1141,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26541,1,1144,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26597,1,1148,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26622,1,1150,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26752,1,1160,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26781,1,1162,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26796,1,1163,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26917,1,1171,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26948,1,1173,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
26985,1,1176,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27055,1,1181,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27068,1,1182,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27094,1,1184,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27216,1,1192,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27305,1,1198,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27321,1,1199,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27347,1,1201,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27363,1,1202,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27379,1,1203,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27440,1,1208,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27466,1,1210,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27517,1,1214,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27546,1,1216,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27576,1,1218,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27622,1,1221,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27693,1,1226,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27769,1,1231,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27801,1,1233,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27850,1,1236,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27905,1,1240,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
27937,1,1242,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
28057,1,1250,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
28214,1,1261,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
28239,1,1263,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
28256,1,1264,1,1,3,1,2021-12-06 10:43:37.716,2021-12-06 10:43:37.716
28319,1,1268,1,1,3,1,2021-12-06 10:43:37.720,2021-12-06 10:43:37.720
28374,1,1272,1,1,3,1,2021-12-06 10:43:37.720,2021-12-06 10:43:37.720
28399,1,1274,1,1,3,1,2021-12-06 10:43:37.720,2021-12-06 10:43:37.720
28515,1,1282,1,1,3,1,2021-12-06 10:43:37.720,2021-12-06 10:43:37.720
28531,1,1283,1,1,3,1,2021-12-06 10:43:37.720,2021-12-06 10:43:37.720
28568,1,1285,1,1,3,1,2021-12-06 10:43:37.720,2021-12-06 10:43:37.720
28585,1,1286,1,1,3,1,2021-12-06 10:43:37.720,2021-12-06 10:43:37.720
28616,1,1288,1,1,3,1,2021-12-06 10:43:37.720,2021-12-06 10:43:37.720
28685,1,1293,1,1,3,1,2021-12-06 10:43:37.766,2021-12-06 10:43:37.766
28735,1,1297,1,1,3,1,2021-12-06 10:43:37.766,2021-12-06 10:43:37.766
28766,1,1299,1,1,3,1,2021-12-06 10:43:37.766,2021-12-06 10:43:37.766
28791,1,1301,1,1,3,1,2021-12-06 10:43:37.766,2021-12-06 10:43:37.766
