TICKET_NMBR,PARENT_SERVICE,service,org_id,ASSIGNED_GROUP,OPEN_DATE,CLOSE_DATE,PRIORITY,STATUS,ACTUAL_COMPLETION_HRS,BUSINESS_COMPLETION_HRS,AGING,CLASS_STRUCTURE_ID,class_structure,CLASSIFICATION_ID,classification,EXTERNAL_SYSTEM,GLOBAL_TICKET_ID,CLOSURE_CODE,LAST_MODIFIED_DATE
"IN10170918","Other Activities","Other - Data Centre","1342","DC000210","03DEC2019:13:58:25","04DEC2019:10:38:33","Medium","CLOSED",20.67,6.66,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","15DEC2019:05:30:24"
"IN10173030","Other Activities","Other - Internal Services & Strategy","1342","COR00552","16DEC2019:07:50:48","16DEC2019:08:39:59","Medium","CLOSED",0.82,0.82,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","27DEC2019:05:30:45"
"IN10176357","Other Activities","Other - Data Centre","1342","DC000119","13JAN2020:15:45:01","14JAN2020:07:12:47","Medium","CLOSED",15.46,1.45,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25JAN2020:05:30:10"
"IN10176696","Other Activities","Other - Data Centre","1342","DC000210","15JAN2020:12:43:19","15JAN2020:13:11:24","Medium","CLOSED",0.47,0.47,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","26JAN2020:05:30:21"
"IN10176740","Other Activities","Other - Data Centre","1342","DC000119","15JAN2020:16:32:11","16JAN2020:09:21:37","Medium","CLOSED",16.82,2.82,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","27JAN2020:05:30:17"
"IN10177096","Other Activities","Other - Data Centre","1342","DC000119","17JAN2020:15:54:57","20JAN2020:07:36:33","Medium","CLOSED",63.69,1.7,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","31JAN2020:05:30:12"
"IN10178395","Other Activities","Other - Internal Services & Strategy","1342","COR00553","24JAN2020:10:34:00","24JAN2020:15:10:00","Medium","CLOSED",4.6,4.6,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","04FEB2020:05:30:00"
"IN10178705","Other Activities","Other - Data Centre","1342","DC000210","27JAN2020:07:12:00","27JAN2020:07:23:00","Medium","CLOSED",0.18,0.18,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","07FEB2020:05:30:00"
"IN10178987","Other Activities","Other - Data Centre","1342","DC000119","28JAN2020:09:19:00","03FEB2020:08:18:00","Medium","CLOSED",142.98,38.98,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14FEB2020:05:30:00"
"IN10185339","Other Activities","Other - Internal Services & Strategy","1342","COR00553","05MAR2020:09:00:00","13MAR2020:09:18:00","Medium","CLOSED",192.3,60.3,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","24MAR2020:05:30:00"
"IN10188493","Other Activities","Other - Internal Services & Strategy","1342","COR00553","24MAR2020:11:23:47","03APR2020:06:00:02","Medium","CLOSED",234.6,75.62,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14APR2020:05:30:22"
"IN10193894","Other Activities","Other - Data Centre","1342","DC000119","29APR2020:23:15:27","06MAY2020:15:42:57","Medium","CLOSED",160.46,48.7,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17MAY2020:05:30:19"
"IN10197888","Other Activities","Other - Internal Services & Strategy","1342","COR00553","28MAY2020:11:18:14","04JUN2020:09:58:15","Medium","CLOSED",166.67,48.67,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","15JUN2020:05:30:21"
"IN10198877","Other Activities","Other - Internal Services & Strategy","1342","COR00557","03JUN2020:07:45:33","05OCT2020:10:14:43","Medium","CLOSED",2978.49,862.48,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","16OCT2020:05:30:49"
"IN10199866","Other Activities","Other - Data Centre","1342","DC000210","09JUN2020:20:34:00","10JUN2020:11:35:01","Medium","CLOSED",15.02,4.58,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","21JUN2020:05:30:15"
"IN10200104","Other Activities","Other - Data Centre","1342","DC000119","11JUN2020:07:47:44","17JUN2020:11:37:51","Medium","CLOSED",147.84,43.84,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","28JUN2020:05:30:26"
"IN10224604","Other Activities","Other - Data Centre","1342","DC000233","06NOV2020:05:02:43","15DEC2020:17:42:14","Medium","CLOSED",948.66,270.7,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","26DEC2020:05:30:02"
"IN10234935","Other Activities","Other - Data Centre","1342","DC000119","14JAN2021:12:03:40","01FEB2021:09:54:34","Medium","CLOSED",429.85,117.85,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","12FEB2021:05:30:42"
"IN10240206","Other Activities","Other - Data Centre","1342","DC000119","16FEB2021:07:10:34","16FEB2021:15:51:39","Medium","CLOSED",8.68,8.68,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","27FEB2021:05:30:06"
"IN10240221","Other Activities","Other - Data Centre","1342","DC000119","16FEB2021:08:21:55","16FEB2021:15:50:06","Medium","CLOSED",7.47,7.48,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","27FEB2021:05:30:06"
"IN10253517","Other Activities","Other - Internal Services & Strategy","1342","COR00557","02MAY2021:14:09:17","03MAY2021:08:33:12","Medium","CLOSED",18.4,1.55,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14MAY2021:05:30:15"
"IN10257481","Other Activities","Other - Data Centre","1342","DC000119","26MAY2021:14:05:08","27MAY2021:12:01:56","Medium","CLOSED",21.95,7.94,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","07JUN2021:05:30:09"
"IN10277775","Other Activities","Other - Data Centre","1342","DC000119","01SEP2021:08:40:41","06OCT2021:09:19:14","Medium","CLOSED",840.64,230.65,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17OCT2021:05:30:15"
"IN10044194","Other Activities","Other - Service Management","1342","EDC00065","07DEC2016:14:32:28","09DEC2016:15:26:49","Medium","CLOSED",48.91,20.9,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","20DEC2016:05:30:07"
"IN10047232","Other Activities","Other - Service Management","1342","ESI00012","30JAN2017:08:09:48","08FEB2017:14:27:51","Medium","CLOSED",222.3,76.3,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","19FEB2017:05:30:07"
"IN10068298","Other Activities","Other - Service Management","1342","EDC00031","29OCT2017:18:18:19","24NOV2017:16:20:40","Medium","CLOSED",622.04,189.33,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","05DEC2017:05:30:02"
"IN10072527","Other Activities","Other - Service Management","1342","SM000502","12DEC2017:17:12:39","14DEC2017:06:54:28","Medium","CLOSED",37.7,10,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25DEC2017:05:30:19"
"IN10073204","Other Activities","Other - Service Management","1342","EDC00029","19DEC2017:14:29:09","19DEC2017:16:02:39","Medium","CLOSED",1.56,1.55,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","30DEC2017:05:30:07"
"IN10099134","Other Activities","Other - Service Management","1342","EDC00029","14AUG2018:12:29:48","14AUG2018:12:49:57","Medium","CLOSED",0.34,0.33,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25AUG2018:05:30:18"
"IN10099416","Other Activities","Other - Service Management","1342","EDC00029","16AUG2018:09:38:02","16AUG2018:11:36:24","Medium","CLOSED",1.97,1.97,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","27AUG2018:05:30:07"
"IN10101159","Other Activities","Other - Service Management","1342","EDC00029","30AUG2018:23:47:51","31AUG2018:05:03:13","Medium","CLOSED",5.26,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","10SEP2018:05:30:02"
"IN10102294","Other Activities","Other - Service Management","1342","SM000502","10SEP2018:13:35:22","10SEP2018:14:05:39","Medium","CLOSED",0.5,0.5,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","21SEP2018:05:30:05"
"IN10102700","Other Activities","Other - Service Management","1342","EDC00029","13SEP2018:01:00:07","13SEP2018:08:12:31","Medium","CLOSED",7.21,1.2,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","24SEP2018:05:30:23"
"IN10105182","Other Activities","Other - Service Management","1342","EDC00029","29SEP2018:07:20:57","29SEP2018:07:50:52","Medium","CLOSED",0.5,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","10OCT2018:05:30:00"
"IN10105227","Other Activities","Other - Service Management","1342","EDC00029","29SEP2018:07:44:19","29SEP2018:08:00:14","Medium","CLOSED",0.27,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","10OCT2018:05:30:01"
"IN10106008","Other Activities","Other - Service Management","1342","SM000502","04OCT2018:11:34:55","19OCT2018:08:24:23","Medium","CLOSED",356.82,96.83,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","30OCT2018:05:30:41"
"IN10108054","Other Activities","Other - Service Management","1342","SM000561","16OCT2018:19:56:36","16OCT2018:21:25:12","Medium","CLOSED",1.48,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","27OCT2018:05:30:12"
"IN10109344","Other Activities","Other - Service Management","1342","EDC00029","24OCT2018:09:10:47","24OCT2018:19:52:54","Medium","CLOSED",10.7,7.83,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","04NOV2018:05:30:15"
"IN10114421","Other Activities","Other - Service Management","1342","EDC00029","26NOV2018:17:33:17","27NOV2018:11:35:46","Medium","CLOSED",18.04,4.58,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","08DEC2018:05:30:26"
"IN10120058","Other Activities","Other - Service Management","1342","EDC00029","07JAN2019:02:11:58","07JAN2019:02:49:30","Medium","CLOSED",0.63,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17JAN2019:05:30:00"
"IN10121664","Other Activities","Other - Service Management","1342","SM000502","14JAN2019:12:55:49","15JAN2019:08:03:05","Medium","CLOSED",19.12,5.13,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","26JAN2019:05:30:16"
"IN10123297","Other Activities","Other - Service Management","1342","EDC00029","24JAN2019:09:46:44","24JAN2019:10:38:51","Medium","CLOSED",0.87,0.87,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","04FEB2019:05:30:35"
"IN10127972","Other Activities","Other - Service Management","1342","SM000512","20FEB2019:11:41:38","21FEB2019:13:26:52","Medium","CLOSED",25.75,11.75,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","04MAR2019:05:30:27"
"IN10137284","Other Activities","Other - Service Management","1342","SM000537","17APR2019:15:04:54","17APR2019:15:30:19","Medium","CLOSED",0.42,0.43,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17APR2019:15:30:19"
"IN10139827","Other Activities","Other - Service Management","1342","EDC00029","05MAY2019:10:11:21","06MAY2019:09:28:38","Medium","CLOSED",23.29,2.47,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17MAY2019:05:30:09"
"IN10142389","Other Activities","Other - Service Management","1342","EDC00029","26MAY2019:10:03:29","26MAY2019:14:57:36","Medium","CLOSED",4.9,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","06JUN2019:05:30:01"
"IN10165341","Other Activities","Other - Service Management","1342","EDC00029","01NOV2019:00:26:55","01NOV2019:10:20:12","Medium","CLOSED",9.89,3.33,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","12NOV2019:05:30:30"
"IN10167516","Other Activities","Other - Service Management","1342","EDC00029","13NOV2019:20:05:01","13NOV2019:21:05:40","Medium","CLOSED",1.01,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","24NOV2019:05:30:13"
"IN10176429","Other Activities","Other - Service Management","1342","EDC00029","14JAN2020:02:36:40","14JAN2020:02:59:18","Medium","CLOSED",0.38,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","24JAN2020:05:30:21"
"IN10191222","Other Activities","Other - Service Management","1342","EDC00029","11APR2020:16:29:37","11APR2020:17:36:09","Medium","CLOSED",1.11,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","22APR2020:05:30:02"
"IN10215886","Other Activities","Other - Service Management","1342","SM000586","18SEP2020:13:12:02","06OCT2021:10:46:43","Medium","CLOSED",9189.58,2617.57,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17OCT2021:05:30:01"
"IN10220344","Other Activities","Other - Service Management","1342","SM000502","14OCT2020:19:28:46","25NOV2020:13:48:46","Medium","CLOSED",1002.33,286.8,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","06DEC2020:05:30:04"
"IN10254020","Other Activities","Other - Service Management","1342","SM000502","05MAY2021:14:54:03","06MAY2021:11:08:12","Medium","CLOSED",20.24,6.23,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","17MAY2021:05:30:26"
"IN10258926","Other Activities","Other - Service Management","1342","SM000586","02JUN2021:14:22:56","19OCT2021:11:54:35","Medium","CLOSED",3333.53,947.53,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","30OCT2021:05:30:02"
"IN10260237","Other Activities","Other - Service Management","1342","SM000585","09JUN2021:09:18:42","09JUN2021:15:06:41","Medium","CLOSED",5.8,5.8,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","20JUN2021:05:30:28"
"IN10270096","Other Activities","Other - Service Management","1342","SM000585","21JUL2021:20:51:32","22JUL2021:11:12:45","Medium","CLOSED",14.35,4.2,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","02AUG2021:05:30:07"
"IN10270274","Other Activities","Other - Service Management","1342","SM000585","22JUL2021:13:50:02","22JUL2021:16:14:42","Medium","CLOSED",2.41,2.4,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","02AUG2021:05:30:32"
"IN10272251","Other Activities","Other - Service Management","1342","SM000585","04AUG2021:12:27:07","11AUG2021:20:38:17","Medium","CLOSED",176.19,54.55,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","22AUG2021:05:30:18"
"IN10277219","Other Activities","Other - Service Management","1342","EDC00029","29AUG2021:05:43:28","29AUG2021:06:29:26","Medium","CLOSED",0.77,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","09SEP2021:05:30:01"
"IN10282894","Other Activities","Other - Service Management","1342","SM000586","01OCT2021:18:20:57","21OCT2021:14:03:53","Medium","CLOSED",475.72,127.05,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","01NOV2021:05:30:03"
"IN10039244","Other Activities","Other - Service Management","1342","ESI00011","20SEP2016:13:32:34","21SEP2016:15:14:33","Medium","CLOSED",25.7,11.7,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","02OCT2016:05:30:15"
"IN10040765","Other Activities","Other - Service Management","1342","ESI00011","14OCT2016:12:52:49","18OCT2016:12:52:49","Medium","CLOSED",96,20,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25OCT2016:05:30:10"
"IN10042221","Other Activities","Other - Service Management","1342","ESI00011","06NOV2016:16:21:23","24NOV2016:14:46:33","Medium","CLOSED",430.42,127.77,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","05DEC2016:05:30:17"
"IN10042902","Other Activities","Other - Service Management","1342","ESI00011","17NOV2016:08:07:30","30NOV2016:14:48:54","Medium","CLOSED",318.69,96.68,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","11DEC2016:05:30:12"
"IN10046222","Other Activities","Other - Service Management","1342","ESI00011","12JAN2017:11:50:17","20JAN2017:09:53:22","Medium","CLOSED",190.05,58.05,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","31JAN2017:05:30:07"
"IN10054462","Other Activities","Other - Service Management","1342","ESI00011","13MAY2017:10:31:58","02JUN2017:15:49:59","Medium","CLOSED",485.3,138.82,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","13JUN2017:05:30:04"
"IN10055719","Other Activities","Other - Service Management","1342","ESI00011","30MAY2017:09:24:28","09JUN2017:10:12:32","Medium","CLOSED",240.8,80.8,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","20JUN2017:05:30:11"
"IN10060998","Other Activities","Other - Service Management","1342","ESI00011","03AUG2017:11:14:24","07AUG2017:20:31:24","Medium","CLOSED",105.28,25.77,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","18AUG2017:05:30:04"
"IN10061724","Other Activities","Other - Service Management","1342","ESI00011","13AUG2017:16:05:24","14AUG2017:10:08:55","Medium","CLOSED",18.06,3.13,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25AUG2017:05:30:15"
"IN10061749","Other Activities","Other - Service Management","1342","ESI00011","14AUG2017:08:19:39","14AUG2017:10:05:58","Medium","CLOSED",1.77,1.77,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","25AUG2017:05:30:04"
"IN10062159","Other Activities","Other - Service Management","1342","ESI00011","18AUG2017:07:44:51","18AUG2017:11:33:50","Medium","CLOSED",3.82,3.82,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","29AUG2017:05:30:06"
"IN10062568","Other Activities","Other - Service Management","1342","ESI00011","23AUG2017:14:41:44","23AUG2017:14:46:12","Medium","CLOSED",0.07,0.08,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","03SEP2017:05:30:04"
"IN10062675","Other Activities","Other - Service Management","1342","ESI00011","25AUG2017:07:45:30","03DEC2017:08:30:26","Medium","CLOSED",2400.75,679.25,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14DEC2017:05:30:01"
"IN10062690","Other Activities","Other - Service Management","1342","ESI00011","25AUG2017:10:36:03","09APR2018:10:50:36","Medium","CLOSED",5448.24,1530.23,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","20APR2018:05:30:00"
"IN10063530","Other Activities","Other - Service Management","1342","ESI00011","06SEP2017:11:51:56","15SEP2017:14:24:04","Medium","CLOSED",218.54,72.55,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","26SEP2017:05:30:03"
"IN10064127","Other Activities","Other - Service Management","1342","ESI00011","13SEP2017:07:16:38","25SEP2017:21:18:29","Medium","CLOSED",302.03,89.73,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","06OCT2017:05:30:17"
"IN10064274","Other Activities","Other - Service Management","1342","ESI00011","14SEP2017:16:32:38","26SEP2017:09:42:57","Medium","CLOSED",281.17,73.17,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","07OCT2017:05:30:16"
"IN10065821","Other Activities","Other - Service Management","1342","ESI00011","02OCT2017:11:33:03","21DEC2017:08:45:20","Medium","CLOSED",1917.2,557.2,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","01JAN2018:05:30:00"
"IN10067283","Other Activities","Other - Service Management","1342","ESI00011","18OCT2017:10:46:11","30JAN2018:20:32:24","Medium","CLOSED",2505.77,706.23,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","10FEB2018:05:30:02"
"IN10067553","Other Activities","Other - Service Management","1342","ESI00011","20OCT2017:13:43:36","21OCT2017:09:08:48","Medium","CLOSED",19.42,3.28,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","01NOV2017:05:30:00"
"IN10068515","Other Activities","Other - Service Management","1342","ESI00011","31OCT2017:14:54:04","02NOV2017:15:08:40","Medium","CLOSED",48.24,20.23,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","13NOV2017:05:30:13"
"IN10069730","Other Activities","Other - Service Management","1342","ESI00011","14NOV2017:13:47:41","30JAN2018:12:19:17","Medium","CLOSED",1846.53,518.54,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","10FEB2018:05:30:07"
"IN10070137","Other Activities","Other - Service Management","1342","ESI00011","18NOV2017:17:03:53","20NOV2017:09:22:30","Medium","CLOSED",40.31,2.37,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","01DEC2017:05:30:09"
"IN10070533","Other Activities","Other - Service Management","1342","ESI00011","22NOV2017:13:29:27","24NOV2017:10:27:37","Medium","CLOSED",44.97,16.97,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","05DEC2017:05:30:12"
"IN10070588","Other Activities","Other - Service Management","1342","ESI00011","22NOV2017:19:46:31","23NOV2017:14:09:21","Medium","CLOSED",18.38,7.15,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","04DEC2017:05:30:13"
"IN10073250","Other Activities","Other - Service Management","1342","ESI00011","20DEC2017:04:12:54","20DEC2017:09:21:06","Medium","CLOSED",5.14,2.35,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","31DEC2017:05:30:13"
"IN10073509","Other Activities","Other - Service Management","1342","ESI00011","22DEC2017:16:04:20","22DEC2017:17:27:35","Medium","CLOSED",1.39,1.38,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","02JAN2018:05:30:14"
"IN10101471","Other Activities","Other - Service Management","1342","ESI00011","03SEP2018:06:33:13","03SEP2018:08:59:27","Medium","CLOSED",2.44,0,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","14SEP2018:05:30:01"
"IN10106742","Other Activities","Other - Service Management","1342","ESI00011","09OCT2018:09:55:38","11OCT2018:11:42:04","Medium","CLOSED",49.77,21.78,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","22OCT2018:05:30:10"
"IN10107401","Other Activities","Other - Service Management","1342","ESI00011","12OCT2018:15:09:47","13OCT2018:23:20:30","Medium","CLOSED",32.18,1.85,"",21,"IT Issue",21,"IT Issue","CREATEDFROMSR","","RP","24OCT2018:05:30:01"
