Zip,City,State,Region,District,Country
"51219","","Mexico","","Valle de Bravo","Mexico"
"51220","","Mexico","","Valle de Bravo","Mexico"
"51225","","Mexico","","Valle de Bravo","Mexico"
"51226","","Mexico","","Valle de Bravo","Mexico"
"51227","","Mexico","","Valle de Bravo","Mexico"
"51229","","Mexico","","Valle de Bravo","Mexico"
"51230","","Mexico","","Valle de Bravo","Mexico"
"51237","","Mexico","","Valle de Bravo","Mexico"
"51238","","Mexico","","Valle de Bravo","Mexico"
"51239","","Mexico","","Valle de Bravo","Mexico"
"51240","","Mexico","","Valle de Bravo","Mexico"
"51245","","Mexico","","Valle de Bravo","Mexico"
"51246","","Mexico","","Valle de Bravo","Mexico"
"51247","","Mexico","","Valle de Bravo","Mexico"
"51248","","Mexico","","Valle de Bravo","Mexico"
"51000","","Mexico","","Villa de Allende","Mexico"
"51007","","Mexico","","Villa de Allende","Mexico"
"51008","","Mexico","","Villa de Allende","Mexico"
"51009","","Mexico","","Villa de Allende","Mexico"
"51010","","Mexico","","Villa de Allende","Mexico"
"51015","","Mexico","","Villa de Allende","Mexico"
"51016","","Mexico","","Villa de Allende","Mexico"
"51017","","Mexico","","Villa de Allende","Mexico"
"51018","","Mexico","","Villa de Allende","Mexico"
"51019","","Mexico","","Villa de Allende","Mexico"
"51020","","Mexico","","Villa de Allende","Mexico"
"51026","","Mexico","","Villa de Allende","Mexico"
"51027","","Mexico","","Villa de Allende","Mexico"
"51028","","Mexico","","Villa de Allende","Mexico"
"51029","","Mexico","","Villa de Allende","Mexico"
"54300","","Mexico","","Villa Del Carbon","Mexico"
"54304","","Mexico","","Villa Del Carbon","Mexico"
"54305","","Mexico","","Villa Del Carbon","Mexico"
"54306","","Mexico","","Villa Del Carbon","Mexico"
"54310","","Mexico","","Villa Del Carbon","Mexico"
"54319","","Mexico","","Villa Del Carbon","Mexico"
"54320","","Mexico","","Villa Del Carbon","Mexico"
"54330","","Mexico","","Villa Del Carbon","Mexico"
"54339","","Mexico","","Villa Del Carbon","Mexico"
"54340","","Mexico","","Villa Del Carbon","Mexico"
"51760","","Mexico","","Villa Guerrero","Mexico"
"51763","","Mexico","","Villa Guerrero","Mexico"
"51766","","Mexico","","Villa Guerrero","Mexico"
"51767","","Mexico","","Villa Guerrero","Mexico"
"51768","","Mexico","","Villa Guerrero","Mexico"
"51769","","Mexico","","Villa Guerrero","Mexico"
"51770","","Mexico","","Villa Guerrero","Mexico"
"51777","","Mexico","","Villa Guerrero","Mexico"
"51778","","Mexico","","Villa Guerrero","Mexico"
"51779","","Mexico","","Villa Guerrero","Mexico"
"51780","","Mexico","","Villa Guerrero","Mexico"
"51787","","Mexico","","Villa Guerrero","Mexico"
"51788","","Mexico","","Villa Guerrero","Mexico"
"51789","","Mexico","","Villa Guerrero","Mexico"
"50960","","Mexico","","Villa Victoria","Mexico"
"50965","","Mexico","","Villa Victoria","Mexico"
"50966","","Mexico","","Villa Victoria","Mexico"
"50967","","Mexico","","Villa Victoria","Mexico"
"50968","","Mexico","","Villa Victoria","Mexico"
"50969","","Mexico","","Villa Victoria","Mexico"
"50970","","Mexico","","Villa Victoria","Mexico"
"50979","","Mexico","","Villa Victoria","Mexico"
"50980","","Mexico","","Villa Victoria","Mexico"
"50981","","Mexico","","Villa Victoria","Mexico"
"50988","","Mexico","","Villa Victoria","Mexico"
"50989","","Mexico","","Villa Victoria","Mexico"
"50990","","Mexico","","Villa Victoria","Mexico"
"50994","","Mexico","","Villa Victoria","Mexico"
"50995","","Mexico","","Villa Victoria","Mexico"
"50996","","Mexico","","Villa Victoria","Mexico"
"52062","","Mexico","","Xonacatlan","Mexico"
"52065","","Mexico","","Xonacatlan","Mexico"
"52070","","Mexico","","Xonacatlan","Mexico"
"52073","","Mexico","","Xonacatlan","Mexico"
"51160","","Mexico","","Zacazonapan","Mexico"
"51167","","Mexico","","Zacazonapan","Mexico"
"51168","","Mexico","","Zacazonapan","Mexico"
"51169","","Mexico","","Zacazonapan","Mexico"
"51800","","Mexico","","Zacualpan","Mexico"
"51804","","Mexico","","Zacualpan","Mexico"
"51806","","Mexico","","Zacualpan","Mexico"
"51807","","Mexico","","Zacualpan","Mexico"
"51808","","Mexico","","Zacualpan","Mexico"
"51809","","Mexico","","Zacualpan","Mexico"
"51810","","Mexico","","Zacualpan","Mexico"
"51817","","Mexico","","Zacualpan","Mexico"
"51818","","Mexico","","Zacualpan","Mexico"
"51819","","Mexico","","Zacualpan","Mexico"
"51820","","Mexico","","Zacualpan","Mexico"
"51825","","Mexico","","Zacualpan","Mexico"
"51826","","Mexico","","Zacualpan","Mexico"
"51827","","Mexico","","Zacualpan","Mexico"
"51828","","Mexico","","Zacualpan","Mexico"
"51829","","Mexico","","Zacualpan","Mexico"
"51850","","Mexico","","Zacualpan","Mexico"
"51857","","Mexico","","Zacualpan","Mexico"
"51859","","Mexico","","Zacualpan","Mexico"
"51350","","Mexico","","Zinacantepec","Mexico"
"51354","","Mexico","","Zinacantepec","Mexico"
"51355","","Mexico","","Zinacantepec","Mexico"
"51356","","Mexico","","Zinacantepec","Mexico"
"51357","","Mexico","","Zinacantepec","Mexico"
"51360","","Mexico","","Zinacantepec","Mexico"
"51361","","Mexico","","Zinacantepec","Mexico"
"51363","","Mexico","","Zinacantepec","Mexico"
"51364","","Mexico","","Zinacantepec","Mexico"
"51365","","Mexico","","Zinacantepec","Mexico"
"51367","","Mexico","","Zinacantepec","Mexico"
"51368","","Mexico","","Zinacantepec","Mexico"
"51369","","Mexico","","Zinacantepec","Mexico"
"51370","","Mexico","","Zinacantepec","Mexico"
"51372","","Mexico","","Zinacantepec","Mexico"
"51375","","Mexico","","Zinacantepec","Mexico"
"51376","","Mexico","","Zinacantepec","Mexico"
"51378","","Mexico","","Zinacantepec","Mexico"
"51379","","Mexico","","Zinacantepec","Mexico"
"51385","","Mexico","","Zinacantepec","Mexico"
"51980","","Mexico","","Zumpahuacan","Mexico"
"51983","","Mexico","","Zumpahuacan","Mexico"
"51984","","Mexico","","Zumpahuacan","Mexico"
"51985","","Mexico","","Zumpahuacan","Mexico"
"51986","","Mexico","","Zumpahuacan","Mexico"
"51987","","Mexico","","Zumpahuacan","Mexico"
"51988","","Mexico","","Zumpahuacan","Mexico"
"51989","","Mexico","","Zumpahuacan","Mexico"
"51990","","Mexico","","Zumpahuacan","Mexico"
"55600","","Mexico","","Zumpango","Mexico"
"55607","","Mexico","","Zumpango","Mexico"
"55609","","Mexico","","Zumpango","Mexico"
"55610","","Mexico","","Zumpango","Mexico"
"55619","","Mexico","","Zumpango","Mexico"
"55620","","Mexico","","Zumpango","Mexico"
"55628","","Mexico","","Zumpango","Mexico"
"55629","","Mexico","","Zumpango","Mexico"
"55630","","Mexico","","Zumpango","Mexico"
"55635","","Mexico","","Zumpango","Mexico"
"55640","","Mexico","","Zumpango","Mexico"
"51440","","Mexico","","Luvianos","Mexico"
"51442","","Mexico","","Luvianos","Mexico"
"51443","","Mexico","","Luvianos","Mexico"
"51445","","Mexico","","Luvianos","Mexico"
"51446","","Mexico","","Luvianos","Mexico"
"51453","","Mexico","","Luvianos","Mexico"
"51454","","Mexico","","Luvianos","Mexico"
"51455","","Mexico","","Luvianos","Mexico"
"51456","","Mexico","","Luvianos","Mexico"
"51457","","Mexico","","Luvianos","Mexico"
"51458","","Mexico","","Luvianos","Mexico"
"51462","","Mexico","","Luvianos","Mexico"
"51463","","Mexico","","Luvianos","Mexico"
"51464","","Mexico","","Luvianos","Mexico"
"51465","","Mexico","","Luvianos","Mexico"
"51466","","Mexico","","Luvianos","Mexico"
"51467","","Mexico","","Luvianos","Mexico"
"51468","","Mexico","","Luvianos","Mexico"
"50660","","Mexico","","San Jose Del Rincon","Mexico"
"50661","","Mexico","","San Jose Del Rincon","Mexico"
"50663","","Mexico","","San Jose Del Rincon","Mexico"
"50664","","Mexico","","San Jose Del Rincon","Mexico"
"50665","","Mexico","","San Jose Del Rincon","Mexico"
"50666","","Mexico","","San Jose Del Rincon","Mexico"
"50667","","Mexico","","San Jose Del Rincon","Mexico"
"50668","","Mexico","","San Jose Del Rincon","Mexico"
"50670","","Mexico","","San Jose Del Rincon","Mexico"
"50673","","Mexico","","San Jose Del Rincon","Mexico"
"50674","","Mexico","","San Jose Del Rincon","Mexico"
"50675","","Mexico","","San Jose Del Rincon","Mexico"
"50676","","Mexico","","San Jose Del Rincon","Mexico"
"50677","","Mexico","","San Jose Del Rincon","Mexico"
"50678","","Mexico","","San Jose Del Rincon","Mexico"
"55785","","Mexico","","Tonanitla","Mexico"
"40340","","Guerrero","","Buenavista de Cuellar","Mexico"
"40341","","Guerrero","","Buenavista de Cuellar","Mexico"
"40342","","Guerrero","","Buenavista de Cuellar","Mexico"
"40347","","Guerrero","","Buenavista de Cuellar","Mexico"
"40348","","Guerrero","","Buenavista de Cuellar","Mexico"
"40350","","Guerrero","","Buenavista de Cuellar","Mexico"
"40351","","Guerrero","","Buenavista de Cuellar","Mexico"
"40352","","Guerrero","","Buenavista de Cuellar","Mexico"
"40355","","Guerrero","","Buenavista de Cuellar","Mexico"
"40860","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40861","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40862","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40864","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40865","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40866","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40867","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40868","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40870","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40871","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40872","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40873","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40874","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40876","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40877","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40878","","Guerrero","","Coahuayutla de Jose Maria Izazaga","Mexico"
"40580","","Guerrero","","Cocula","Mexico"
"40581","","Guerrero","","Cocula","Mexico"
"40582","","Guerrero","","Cocula","Mexico"
"40583","","Guerrero","","Cocula","Mexico"
"40584","","Guerrero","","Cocula","Mexico"
"40585","","Guerrero","","Cocula","Mexico"
"40586","","Guerrero","","Cocula","Mexico"
"40590","","Guerrero","","Cocula","Mexico"
"40591","","Guerrero","","Cocula","Mexico"
"40592","","Guerrero","","Cocula","Mexico"
"40593","","Guerrero","","Cocula","Mexico"
"40595","","Guerrero","","Cocula","Mexico"
"40596","","Guerrero","","Cocula","Mexico"
"40597","","Guerrero","","Cocula","Mexico"
"40598","","Guerrero","","Cocula","Mexico"
"40599","","Guerrero","","Cocula","Mexico"
"41879","","Guerrero","","Copala","Mexico"
"41880","","Guerrero","","Copala","Mexico"
"41887","","Guerrero","","Copala","Mexico"
"41890","","Guerrero","","Copala","Mexico"
"41892","","Guerrero","","Copala","Mexico"
"41060","","Guerrero","","Copalillo","Mexico"
"41061","","Guerrero","","Copalillo","Mexico"
"41062","","Guerrero","","Copalillo","Mexico"
"41063","","Guerrero","","Copalillo","Mexico"
"41070","","Guerrero","","Copalillo","Mexico"
"41077","","Guerrero","","Copalillo","Mexico"
"41470","","Guerrero","","Copanatoyac","Mexico"
"41471","","Guerrero","","Copanatoyac","Mexico"
"41480","","Guerrero","","Copanatoyac","Mexico"
"41481","","Guerrero","","Copanatoyac","Mexico"
"41490","","Guerrero","","Copanatoyac","Mexico"
"41491","","Guerrero","","Copanatoyac","Mexico"
"41498","","Guerrero","","Copanatoyac","Mexico"
"41499","","Guerrero","","Copanatoyac","Mexico"
"40980","","Guerrero","","Coyuca de Benitez","Mexico"
"40981","","Guerrero","","Coyuca de Benitez","Mexico"
"40982","","Guerrero","","Coyuca de Benitez","Mexico"
"40983","","Guerrero","","Coyuca de Benitez","Mexico"
"40984","","Guerrero","","Coyuca de Benitez","Mexico"
"40985","","Guerrero","","Coyuca de Benitez","Mexico"
"40986","","Guerrero","","Coyuca de Benitez","Mexico"
"40987","","Guerrero","","Coyuca de Benitez","Mexico"
"40988","","Guerrero","","Coyuca de Benitez","Mexico"
"40989","","Guerrero","","Coyuca de Benitez","Mexico"
"40990","","Guerrero","","Coyuca de Benitez","Mexico"
"40992","","Guerrero","","Coyuca de Benitez","Mexico"
"40994","","Guerrero","","Coyuca de Benitez","Mexico"
"40997","","Guerrero","","Coyuca de Benitez","Mexico"
"40700","","Guerrero","","Coyuca de Catalan","Mexico"
"40701","","Guerrero","","Coyuca de Catalan","Mexico"
"40702","","Guerrero","","Coyuca de Catalan","Mexico"
"40703","","Guerrero","","Coyuca de Catalan","Mexico"
"40704","","Guerrero","","Coyuca de Catalan","Mexico"
"40710","","Guerrero","","Coyuca de Catalan","Mexico"
"40711","","Guerrero","","Coyuca de Catalan","Mexico"
"40712","","Guerrero","","Coyuca de Catalan","Mexico"
"40715","","Guerrero","","Coyuca de Catalan","Mexico"
"40716","","Guerrero","","Coyuca de Catalan","Mexico"
"40717","","Guerrero","","Coyuca de Catalan","Mexico"
"40719","","Guerrero","","Coyuca de Catalan","Mexico"
"40720","","Guerrero","","Coyuca de Catalan","Mexico"
"40723","","Guerrero","","Coyuca de Catalan","Mexico"
"40727","","Guerrero","","Coyuca de Catalan","Mexico"
"40729","","Guerrero","","Coyuca de Catalan","Mexico"
"41950","","Guerrero","","Cuajinicuilapa","Mexico"
"41951","","Guerrero","","Cuajinicuilapa","Mexico"
"41952","","Guerrero","","Cuajinicuilapa","Mexico"
"41953","","Guerrero","","Cuajinicuilapa","Mexico"
"41954","","Guerrero","","Cuajinicuilapa","Mexico"
"41955","","Guerrero","","Cuajinicuilapa","Mexico"
"41960","","Guerrero","","Cuajinicuilapa","Mexico"
"41961","","Guerrero","","Cuajinicuilapa","Mexico"
"41962","","Guerrero","","Cuajinicuilapa","Mexico"
"41963","","Guerrero","","Cuajinicuilapa","Mexico"
"41965","","Guerrero","","Cuajinicuilapa","Mexico"
"41968","","Guerrero","","Cuajinicuilapa","Mexico"
"41080","","Guerrero","","Cualac","Mexico"
"41083","","Guerrero","","Cualac","Mexico"
"41084","","Guerrero","","Cualac","Mexico"
"41085","","Guerrero","","Cualac","Mexico"
"41086","","Guerrero","","Cualac","Mexico"
"41087","","Guerrero","","Cualac","Mexico"
"41090","","Guerrero","","Cualac","Mexico"
"41091","","Guerrero","","Cualac","Mexico"
"41092","","Guerrero","","Cualac","Mexico"
"41840","","Guerrero","","Cuautepec","Mexico"
"41841","","Guerrero","","Cuautepec","Mexico"
"41842","","Guerrero","","Cuautepec","Mexico"
"41843","","Guerrero","","Cuautepec","Mexico"
"41844","","Guerrero","","Cuautepec","Mexico"
"41846","","Guerrero","","Cuautepec","Mexico"
"41850","","Guerrero","","Cuautepec","Mexico"
"41851","","Guerrero","","Cuautepec","Mexico"
"41852","","Guerrero","","Cuautepec","Mexico"
"41860","","Guerrero","","Cuautepec","Mexico"
"40560","","Guerrero","","Cuetzala Del Progreso","Mexico"
"40561","","Guerrero","","Cuetzala Del Progreso","Mexico"
"40562","","Guerrero","","Cuetzala Del Progreso","Mexico"
"40563","","Guerrero","","Cuetzala Del Progreso","Mexico"
"40568","","Guerrero","","Cuetzala Del Progreso","Mexico"
"40570","","Guerrero","","Cuetzala Del Progreso","Mexico"
"40571","","Guerrero","","Cuetzala Del Progreso","Mexico"
"40572","","Guerrero","","Cuetzala Del Progreso","Mexico"
"40573","","Guerrero","","Cuetzala Del Progreso","Mexico"
"40574","","Guerrero","","Cuetzala Del Progreso","Mexico"
"40579","","Guerrero","","Cuetzala Del Progreso","Mexico"
"40630","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40631","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40632","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40633","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40634","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40640","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40642","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40643","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40644","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40645","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40646","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40647","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40648","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40649","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40650","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40652","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40653","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40655","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40657","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40658","","Guerrero","","Cutzamala de Pinzon","Mexico"
"40659","","Guerrero","","Cutzamala de Pinzon","Mexico"
"41102","","Guerrero","","Chilapa de Alvarez","Mexico"
"41105","","Guerrero","","Chilapa de Alvarez","Mexico"
"41106","","Guerrero","","Chilapa de Alvarez","Mexico"
"41107","","Guerrero","","Chilapa de Alvarez","Mexico"
"41108","","Guerrero","","Chilapa de Alvarez","Mexico"
"41109","","Guerrero","","Chilapa de Alvarez","Mexico"
"41110","","Guerrero","","Chilapa de Alvarez","Mexico"
"41114","","Guerrero","","Chilapa de Alvarez","Mexico"
"41115","","Guerrero","","Chilapa de Alvarez","Mexico"
"41116","","Guerrero","","Chilapa de Alvarez","Mexico"
"41117","","Guerrero","","Chilapa de Alvarez","Mexico"
"41118","","Guerrero","","Chilapa de Alvarez","Mexico"
"41119","","Guerrero","","Chilapa de Alvarez","Mexico"
"41120","","Guerrero","","Chilapa de Alvarez","Mexico"
"41121","","Guerrero","","Chilapa de Alvarez","Mexico"
"41122","","Guerrero","","Chilapa de Alvarez","Mexico"
"41123","","Guerrero","","Chilapa de Alvarez","Mexico"
"41124","","Guerrero","","Chilapa de Alvarez","Mexico"
"41126","","Guerrero","","Chilapa de Alvarez","Mexico"
"41127","","Guerrero","","Chilapa de Alvarez","Mexico"
"41128","","Guerrero","","Chilapa de Alvarez","Mexico"
"41129","","Guerrero","","Chilapa de Alvarez","Mexico"
"39100","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39101","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39102","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39103","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39104","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39105","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39106","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39107","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39110","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39111","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39112","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39113","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39115","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39116","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39118","","Guerrero","","Chilpancingo de los Bravo","Mexico"
"39119","","Guerrero","","Chilpancingo de los Bravo","Mexico"
