Id,College Owner ID,Rating,College Name,Phone,College Site,Fax,Parent College ID,Website,College Number,Ticker Symbol,College Type,Ownership,Industry,Employees,Annual Revenue,SIC Code,Created by ID,Modified by ID,Created Time,Modified Time,Billing Street,Shipping Street,Billing City,Shipping City,Billing State,Shipping State,Billing Code,Shipping Code,Billing Country,Shipping Country,Description,ERP System,Initial Contact Date,Student (FTE) Headcount,Institution Level,Status,College Mailing Street Name,College Mailing Street Two,College City,College State,College Zip Code,College,ERP Services,SIG Client,ContractStartDate,Contract End Date,Contract Monthly Rate,Current Hourly Rate-Onsite,Institution Type,Contract Loaded Rate (Expenses),Current Hourly Rate-Remote,Next Scheduled Increase Date,Special Group Rate,Next Schedule Rate-Onsite,Associated Institution ID,Project Domain Name,Contract Type,Contract Notes Special Provisions,Initital Date of Busines,Contract Rate Notes,PO Number,Total Contract Amount,NTE Amount,Other ERP Systems,Original Contract Date,Original Contract Rate,Send Invoices To,Maximum Travel Time,Contract2 Start Date,Contract2 End Date,Current2 Hourly Rate-Onsite,Contract2 Monthly Rate,Contract2 Next Increase Date,Contract2 Next Increase Rate,Contract2 Notes,IT Services,Reporting Services,Procurement Services,Vendor Selected,Currency,Exchange Rate,NDA,Background Check,Exclude from Client Lists,Last Activity Time,Meals Included,Test,PM,FICE,Next Schedule Rate-Remote,Next Renewal Date,Previous Renewal Date,New Renewal Status,Current2 Hourly Rate-Remote,Per Diem?,Full Per Diem Rate,Is There Per Diem?,Partial Per Diem Rate,Layout ID,PO Contact,Score,Positive Score,Negative Score,Positive Touch Point Score,Touch Point Score,Negative Touch Point Score,Tag,Survival Clause,Contract Survival Clause,Special Reporting Reqmts,PO Roll Notes,College Image,User Modified Time,System Related Activity Time,User Related Activity Time,System Modified Time
"zcrm_210617000003384121","zcrm_210617000002355001","","Germanna Community College","","","","","www.germanna.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,7514,"Two Year","","2130 Germanna Highway","","Locust Grove","VA","22508-2102","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","8660",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384122","zcrm_210617000002355001","","Gettysburg College","","","","","www.gettysburg.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2700,"Four Year","","300 N Washington Street","","Gettysburg","PA","17325-1486","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3268",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384123","zcrm_210617000002355001","","Global University","","","","","www.globaluniversity.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,5310,"Four Year","","1211 South Glenstone Avenue","","Springfield","MO","65804-1894","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","666687",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384124","zcrm_210617000002355001","","Gloucester County College","","","","","www.gccnj.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,6762,"Two Year","","1400 Tanyard Road","","Sewell","NJ","08080-9518","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","6901",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384125","zcrm_210617000002355001","","Golden Gate University","","","","","www.ggu.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,3531,"Four Year","","536 Mission Street","","San Francisco","CA","94105-2968","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1205",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384126","zcrm_210617000002355001","","Golden West College","","","","","www.gwc.info",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,12333,"Two Year","","15744 Golden West Street","","Huntington Beach","CA","92647-2748","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1206",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384127","zcrm_210617000002355001","","Goodwin College","","","","","www.goodwin.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,3317,"Four Year","","One Riverside Drive","","East Hartford","CT","06118-2777","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","22449",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384128","zcrm_210617000002355001","","Gordon State College","","","","","www.gordonstate.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,4171,"Four Year","","419 College Dr.","","Barnesville","GA","30204-1746","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1575",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384129","zcrm_210617000002355001","","Gordon-Conwell Theological Seminary","","","","","www.gordonconwell.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2033,"Professional","","130 Essex Street","","South Hamilton","MA","01982-2317","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","9747",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384130","zcrm_210617000002355001","","Governors State University","","","","","www.govst.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,5609,"Four Year","","1 University Parkway","","University Park","IL","60484-0975","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","9145",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384131","zcrm_210617000002355001","","Graceland University","","","","","www.graceland.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2222,"Four Year","","1 University Place","","Lamoni","IA","50140-1699","","","No",,,,,"--None--",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1866",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384132","zcrm_210617000002355001","","Grand Canyon University","","","","","www.gcu.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,48650,"Four Year","","3300 W Camelback Road","","Phoenix","AZ","85017-3030","","","No",,,,,"Proprietary",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1074",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384133","zcrm_210617000002355001","","Grand Rapids Community College","","","","","www.grcc.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,17426,"Two Year","","143 Bostwick Avenue, NE","","Grand Rapids","MI","49503-3295","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","2267",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384135","zcrm_210617000002355001","","Grand View University","","","","","www.grandview.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2232,"Four Year","","1200 Grandview Avenue","","Des Moines","IA","50316-1599","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1867",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384136","zcrm_210617000002355001","","Grayson College","","","","","www.grayson.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,5108,"Two Year","","6101 Grayson Drive","","Denison","TX","75020-8299","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3570",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384137","zcrm_210617000002355001","","Great Basin College","","","","","www.gbcnv.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2934,"Four Year","","1500 College Parkway","","Elko","NV","89801-5032","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","6977",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384138","zcrm_210617000002355001","","Great Bay Community College","","","","","www.greatbay.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2172,"Two Year","","320 Corporate Drive","","Portsmouth","NH","03801-2879","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","2583",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384139","zcrm_210617000002355001","","Green River Community College","","","","","www.greenriver.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,7709,"Two Year","","12401 SE 320th Street","","Auburn","WA","98092-3699","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3780",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384140","zcrm_210617000002355001","","Griggs University","","","","","www.griggs.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2756,"Four Year","","8903 N US Highway 31, Suite 2","","Berrien Springs","MI","49104-1900","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","9454",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384141","zcrm_210617000002355001","","Grove City College","","","","","www.gcc.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2501,"Four Year","","100 Campus Drive","","Grove City","PA","16127-2104","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3269",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384142","zcrm_210617000002355001","","Guam Community College","","","","","www.guamcc.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2577,"Two Year","","PO Box 23069","","Barrigada","GU","96921-3069","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","15361",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384143","zcrm_210617000002355001","","Guilford College","","","","","www.guilford.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2462,"Four Year","","5800 W Friendly Avenue","","Greensboro","NC","27410-4173","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","2931",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384144","zcrm_210617000002355001","","Guilford Technical Community College","","","","","www.gtcc.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,14802,"Two Year","","PO Box 309","","Jamestown","NC","27282-0309","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","4838",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384146","zcrm_210617000002355001","","Gustavus Adolphus College","","","","","www.gustavus.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2524,"Four Year","","800 W College Avenue","","Saint Peter","MN","56082-1498","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","2353",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384147","zcrm_210617000002355001","","Gwinnett Technical College","","","","","www.gwinnetttech.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000000103005",2015-04-02 16:38:00.000,2017-04-06 09:55:00.000,"","","","","","",,"","","","","Banner",,6682,"Two Year","","5150 Sugarloaf Parkway","","Lawrenceville","GA","30043-5702","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2017-04-06 09:55:00.000,"No","","","22884",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384148","zcrm_210617000002355001","","Gwynedd Mercy University","","","","","www.gmc.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2572,"Four Year","","1325 Sumneytown Pike, PO Box 901","","Gwynedd Valley","PA","19437-0901","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3270",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384149","zcrm_210617000002355001","","Hagerstown Community College","","","","","www.hagerstowncc.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,5106,"Two Year","","11400 Robinwood Drive","","Hagerstown","MD","21742-6590","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","2074",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384151","zcrm_210617000002355001","","Hampton University","","","","","www.hamptonu.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,4768,"Four Year","","100 E. Queen Street","","Hampton","VA","23668","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3714",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384152","zcrm_210617000002355001","","Hardin-Simmons University","","","","","www.hsutx.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2301,"Four Year","","2200 Hickory","","Abilene","TX","79698-0001","","","No",,,,,"Private",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","3571",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384153","zcrm_210617000002355001","","Harford Community College","","","","","www.harford.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,6139,"Two Year","","401 Thomas Run Road","","Bel Air","MD","21015-1698","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","2075",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384154","zcrm_210617000002355001","","Harrison College - Indianapolis Downtown Campus","","","","","www.harrison.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2071,"Four Year","","550 E Washington Street","","Indianapolis","IN","46204-2611","","","No",,,,,"Proprietary",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","21584",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384155","zcrm_210617000002355001","","Hartnell College","","","","","www.hartnell.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,20140,"Two Year","","411 Central Avenue","","Salinas","CA","93901-1697","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","1209",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384156","zcrm_210617000002355001","","Hawkeye Community College","","","","","www.hawkeyecollege.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,5803,"Two Year","","Box 8015","","Waterloo","IA","50704-8015","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","4595",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384157","zcrm_210617000002355001","","Haywood Community College","","","","","www.haywood.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,2279,"Two Year","","185 Freedlander Drive","","Clyde","NC","28721-9453","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","8083",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384158","zcrm_210617000002355001","","Hazard Community and Technical College","","","","","www.hazard.kctcs.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,3804,"Two Year","","One Community College Drive","","Hazard","KY","41701-2402","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","6962",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
"zcrm_210617000003384159","zcrm_210617000002355001","","Heartland Community College","","","","","www.heartland.edu",0,"","","","",0,0,0,"zcrm_210617000002355001","zcrm_210617000002355001",2015-04-02 16:38:00.000,2015-04-02 16:38:00.000,"","","","","","",,"","","","","",,5456,"Two Year","","1500 W Raab Road","","Normal","IL","61761-9446","","","No",,,,,"Public",,,,"",,"","","","",,"","",,,"",,,"","",,,,,"",,"","","","","","","","","","No",2015-04-02 16:38:00.000,"No","","","30838",,,,"Not Due",,"",,"",,"","",0,0,0,0,0,0,"","","","","","",,,,""
