DateKey,FullDateAlternateKey,Day Number Of Week,English Day Name Of Week,Spanish Day Name Of Week,French Day Name Of Week,Day Number Of Month,Day Number Of Year,Week Number Of Year,English Month Name,Spanish Month Name,French Month Name,Month Number Of Year,Calendar Quarter,Calendar Year,Calendar Semester,Fiscal Quarter,Fiscal Year,Fiscal Semester,Month Year,2 Digit Month Number,2 Digit Month Number SW
20090630,2009-06-30 00:00:00.000,3,"Tuesday","Martes","Mardi",30,181,27,"June","Junio","Juin",6,2,2009,1,4,2009,2,"06-2009","06","06"
20100601,2010-06-01 00:00:00.000,3,"Tuesday","Martes","Mardi",1,152,23,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100602,2010-06-02 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",2,153,23,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100603,2010-06-03 00:00:00.000,5,"Thursday","Jueves","Jeudi",3,154,23,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100604,2010-06-04 00:00:00.000,6,"Friday","Viernes","Vendredi",4,155,23,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100605,2010-06-05 00:00:00.000,7,"Saturday","Sábado","Samedi",5,156,23,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100606,2010-06-06 00:00:00.000,1,"Sunday","Domingo","Dimanche",6,157,24,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100607,2010-06-07 00:00:00.000,2,"Monday","Lunes","Lundi",7,158,24,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100608,2010-06-08 00:00:00.000,3,"Tuesday","Martes","Mardi",8,159,24,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100609,2010-06-09 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",9,160,24,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100610,2010-06-10 00:00:00.000,5,"Thursday","Jueves","Jeudi",10,161,24,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100611,2010-06-11 00:00:00.000,6,"Friday","Viernes","Vendredi",11,162,24,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100612,2010-06-12 00:00:00.000,7,"Saturday","Sábado","Samedi",12,163,24,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100613,2010-06-13 00:00:00.000,1,"Sunday","Domingo","Dimanche",13,164,25,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100614,2010-06-14 00:00:00.000,2,"Monday","Lunes","Lundi",14,165,25,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100615,2010-06-15 00:00:00.000,3,"Tuesday","Martes","Mardi",15,166,25,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100616,2010-06-16 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",16,167,25,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100617,2010-06-17 00:00:00.000,5,"Thursday","Jueves","Jeudi",17,168,25,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100618,2010-06-18 00:00:00.000,6,"Friday","Viernes","Vendredi",18,169,25,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100619,2010-06-19 00:00:00.000,7,"Saturday","Sábado","Samedi",19,170,25,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100620,2010-06-20 00:00:00.000,1,"Sunday","Domingo","Dimanche",20,171,26,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100621,2010-06-21 00:00:00.000,2,"Monday","Lunes","Lundi",21,172,26,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100622,2010-06-22 00:00:00.000,3,"Tuesday","Martes","Mardi",22,173,26,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100623,2010-06-23 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",23,174,26,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100624,2010-06-24 00:00:00.000,5,"Thursday","Jueves","Jeudi",24,175,26,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100625,2010-06-25 00:00:00.000,6,"Friday","Viernes","Vendredi",25,176,26,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100626,2010-06-26 00:00:00.000,7,"Saturday","Sábado","Samedi",26,177,26,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100627,2010-06-27 00:00:00.000,1,"Sunday","Domingo","Dimanche",27,178,27,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100628,2010-06-28 00:00:00.000,2,"Monday","Lunes","Lundi",28,179,27,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100629,2010-06-29 00:00:00.000,3,"Tuesday","Martes","Mardi",29,180,27,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20100630,2010-06-30 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",30,181,27,"June","Junio","Juin",6,2,2010,1,4,2010,2,"06-2010","06","06"
20050201,2005-02-01 00:00:00.000,3,"Tuesday","Martes","Mardi",1,32,6,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050202,2005-02-02 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",2,33,6,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050203,2005-02-03 00:00:00.000,5,"Thursday","Jueves","Jeudi",3,34,6,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050204,2005-02-04 00:00:00.000,6,"Friday","Viernes","Vendredi",4,35,6,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050205,2005-02-05 00:00:00.000,7,"Saturday","Sábado","Samedi",5,36,6,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050206,2005-02-06 00:00:00.000,1,"Sunday","Domingo","Dimanche",6,37,7,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050207,2005-02-07 00:00:00.000,2,"Monday","Lunes","Lundi",7,38,7,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050208,2005-02-08 00:00:00.000,3,"Tuesday","Martes","Mardi",8,39,7,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050209,2005-02-09 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",9,40,7,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050210,2005-02-10 00:00:00.000,5,"Thursday","Jueves","Jeudi",10,41,7,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050211,2005-02-11 00:00:00.000,6,"Friday","Viernes","Vendredi",11,42,7,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050212,2005-02-12 00:00:00.000,7,"Saturday","Sábado","Samedi",12,43,7,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050213,2005-02-13 00:00:00.000,1,"Sunday","Domingo","Dimanche",13,44,8,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050214,2005-02-14 00:00:00.000,2,"Monday","Lunes","Lundi",14,45,8,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050215,2005-02-15 00:00:00.000,3,"Tuesday","Martes","Mardi",15,46,8,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050216,2005-02-16 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",16,47,8,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050217,2005-02-17 00:00:00.000,5,"Thursday","Jueves","Jeudi",17,48,8,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050218,2005-02-18 00:00:00.000,6,"Friday","Viernes","Vendredi",18,49,8,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050219,2005-02-19 00:00:00.000,7,"Saturday","Sábado","Samedi",19,50,8,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050220,2005-02-20 00:00:00.000,1,"Sunday","Domingo","Dimanche",20,51,9,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050221,2005-02-21 00:00:00.000,2,"Monday","Lunes","Lundi",21,52,9,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050222,2005-02-22 00:00:00.000,3,"Tuesday","Martes","Mardi",22,53,9,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050223,2005-02-23 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",23,54,9,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050224,2005-02-24 00:00:00.000,5,"Thursday","Jueves","Jeudi",24,55,9,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050225,2005-02-25 00:00:00.000,6,"Friday","Viernes","Vendredi",25,56,9,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050226,2005-02-26 00:00:00.000,7,"Saturday","Sábado","Samedi",26,57,9,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050227,2005-02-27 00:00:00.000,1,"Sunday","Domingo","Dimanche",27,58,10,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20050228,2005-02-28 00:00:00.000,2,"Monday","Lunes","Lundi",28,59,10,"February","Febrero","Février",2,1,2005,1,3,2005,2,"02-2005","02","02"
20060201,2006-02-01 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",1,32,5,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060202,2006-02-02 00:00:00.000,5,"Thursday","Jueves","Jeudi",2,33,5,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060203,2006-02-03 00:00:00.000,6,"Friday","Viernes","Vendredi",3,34,5,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060204,2006-02-04 00:00:00.000,7,"Saturday","Sábado","Samedi",4,35,5,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060205,2006-02-05 00:00:00.000,1,"Sunday","Domingo","Dimanche",5,36,6,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060206,2006-02-06 00:00:00.000,2,"Monday","Lunes","Lundi",6,37,6,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060207,2006-02-07 00:00:00.000,3,"Tuesday","Martes","Mardi",7,38,6,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060208,2006-02-08 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",8,39,6,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060209,2006-02-09 00:00:00.000,5,"Thursday","Jueves","Jeudi",9,40,6,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060210,2006-02-10 00:00:00.000,6,"Friday","Viernes","Vendredi",10,41,6,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060211,2006-02-11 00:00:00.000,7,"Saturday","Sábado","Samedi",11,42,6,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060212,2006-02-12 00:00:00.000,1,"Sunday","Domingo","Dimanche",12,43,7,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060213,2006-02-13 00:00:00.000,2,"Monday","Lunes","Lundi",13,44,7,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060214,2006-02-14 00:00:00.000,3,"Tuesday","Martes","Mardi",14,45,7,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060215,2006-02-15 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",15,46,7,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060216,2006-02-16 00:00:00.000,5,"Thursday","Jueves","Jeudi",16,47,7,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060217,2006-02-17 00:00:00.000,6,"Friday","Viernes","Vendredi",17,48,7,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060218,2006-02-18 00:00:00.000,7,"Saturday","Sábado","Samedi",18,49,7,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060219,2006-02-19 00:00:00.000,1,"Sunday","Domingo","Dimanche",19,50,8,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060220,2006-02-20 00:00:00.000,2,"Monday","Lunes","Lundi",20,51,8,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060221,2006-02-21 00:00:00.000,3,"Tuesday","Martes","Mardi",21,52,8,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060222,2006-02-22 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",22,53,8,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060223,2006-02-23 00:00:00.000,5,"Thursday","Jueves","Jeudi",23,54,8,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060224,2006-02-24 00:00:00.000,6,"Friday","Viernes","Vendredi",24,55,8,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060225,2006-02-25 00:00:00.000,7,"Saturday","Sábado","Samedi",25,56,8,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060226,2006-02-26 00:00:00.000,1,"Sunday","Domingo","Dimanche",26,57,9,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060227,2006-02-27 00:00:00.000,2,"Monday","Lunes","Lundi",27,58,9,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20060228,2006-02-28 00:00:00.000,3,"Tuesday","Martes","Mardi",28,59,9,"February","Febrero","Février",2,1,2006,1,3,2006,2,"02-2006","02","02"
20070201,2007-02-01 00:00:00.000,5,"Thursday","Jueves","Jeudi",1,32,5,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070202,2007-02-02 00:00:00.000,6,"Friday","Viernes","Vendredi",2,33,5,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070203,2007-02-03 00:00:00.000,7,"Saturday","Sábado","Samedi",3,34,5,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070204,2007-02-04 00:00:00.000,1,"Sunday","Domingo","Dimanche",4,35,6,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070205,2007-02-05 00:00:00.000,2,"Monday","Lunes","Lundi",5,36,6,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070206,2007-02-06 00:00:00.000,3,"Tuesday","Martes","Mardi",6,37,6,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070207,2007-02-07 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",7,38,6,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070208,2007-02-08 00:00:00.000,5,"Thursday","Jueves","Jeudi",8,39,6,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070209,2007-02-09 00:00:00.000,6,"Friday","Viernes","Vendredi",9,40,6,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070210,2007-02-10 00:00:00.000,7,"Saturday","Sábado","Samedi",10,41,6,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070211,2007-02-11 00:00:00.000,1,"Sunday","Domingo","Dimanche",11,42,7,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070212,2007-02-12 00:00:00.000,2,"Monday","Lunes","Lundi",12,43,7,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070213,2007-02-13 00:00:00.000,3,"Tuesday","Martes","Mardi",13,44,7,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070214,2007-02-14 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",14,45,7,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070215,2007-02-15 00:00:00.000,5,"Thursday","Jueves","Jeudi",15,46,7,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070216,2007-02-16 00:00:00.000,6,"Friday","Viernes","Vendredi",16,47,7,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070217,2007-02-17 00:00:00.000,7,"Saturday","Sábado","Samedi",17,48,7,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070218,2007-02-18 00:00:00.000,1,"Sunday","Domingo","Dimanche",18,49,8,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070219,2007-02-19 00:00:00.000,2,"Monday","Lunes","Lundi",19,50,8,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070220,2007-02-20 00:00:00.000,3,"Tuesday","Martes","Mardi",20,51,8,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070221,2007-02-21 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",21,52,8,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070222,2007-02-22 00:00:00.000,5,"Thursday","Jueves","Jeudi",22,53,8,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070223,2007-02-23 00:00:00.000,6,"Friday","Viernes","Vendredi",23,54,8,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070224,2007-02-24 00:00:00.000,7,"Saturday","Sábado","Samedi",24,55,8,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070225,2007-02-25 00:00:00.000,1,"Sunday","Domingo","Dimanche",25,56,9,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070226,2007-02-26 00:00:00.000,2,"Monday","Lunes","Lundi",26,57,9,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070227,2007-02-27 00:00:00.000,3,"Tuesday","Martes","Mardi",27,58,9,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20070228,2007-02-28 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",28,59,9,"February","Febrero","Février",2,1,2007,1,3,2007,2,"02-2007","02","02"
20080201,2008-02-01 00:00:00.000,6,"Friday","Viernes","Vendredi",1,32,5,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080202,2008-02-02 00:00:00.000,7,"Saturday","Sábado","Samedi",2,33,5,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080203,2008-02-03 00:00:00.000,1,"Sunday","Domingo","Dimanche",3,34,6,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080204,2008-02-04 00:00:00.000,2,"Monday","Lunes","Lundi",4,35,6,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080205,2008-02-05 00:00:00.000,3,"Tuesday","Martes","Mardi",5,36,6,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080206,2008-02-06 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",6,37,6,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080207,2008-02-07 00:00:00.000,5,"Thursday","Jueves","Jeudi",7,38,6,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080208,2008-02-08 00:00:00.000,6,"Friday","Viernes","Vendredi",8,39,6,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080209,2008-02-09 00:00:00.000,7,"Saturday","Sábado","Samedi",9,40,6,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080210,2008-02-10 00:00:00.000,1,"Sunday","Domingo","Dimanche",10,41,7,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080211,2008-02-11 00:00:00.000,2,"Monday","Lunes","Lundi",11,42,7,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080212,2008-02-12 00:00:00.000,3,"Tuesday","Martes","Mardi",12,43,7,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080213,2008-02-13 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",13,44,7,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080214,2008-02-14 00:00:00.000,5,"Thursday","Jueves","Jeudi",14,45,7,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080215,2008-02-15 00:00:00.000,6,"Friday","Viernes","Vendredi",15,46,7,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080216,2008-02-16 00:00:00.000,7,"Saturday","Sábado","Samedi",16,47,7,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080217,2008-02-17 00:00:00.000,1,"Sunday","Domingo","Dimanche",17,48,8,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080218,2008-02-18 00:00:00.000,2,"Monday","Lunes","Lundi",18,49,8,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080219,2008-02-19 00:00:00.000,3,"Tuesday","Martes","Mardi",19,50,8,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080220,2008-02-20 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",20,51,8,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080221,2008-02-21 00:00:00.000,5,"Thursday","Jueves","Jeudi",21,52,8,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080222,2008-02-22 00:00:00.000,6,"Friday","Viernes","Vendredi",22,53,8,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080223,2008-02-23 00:00:00.000,7,"Saturday","Sábado","Samedi",23,54,8,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080224,2008-02-24 00:00:00.000,1,"Sunday","Domingo","Dimanche",24,55,9,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080225,2008-02-25 00:00:00.000,2,"Monday","Lunes","Lundi",25,56,9,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080226,2008-02-26 00:00:00.000,3,"Tuesday","Martes","Mardi",26,57,9,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080227,2008-02-27 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",27,58,9,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080228,2008-02-28 00:00:00.000,5,"Thursday","Jueves","Jeudi",28,59,9,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20080229,2008-02-29 00:00:00.000,6,"Friday","Viernes","Vendredi",29,60,9,"February","Febrero","Février",2,1,2008,1,3,2008,2,"02-2008","02","02"
20090201,2009-02-01 00:00:00.000,1,"Sunday","Domingo","Dimanche",1,32,6,"February","Febrero","Février",2,1,2009,1,3,2009,2,"02-2009","02","02"
20090202,2009-02-02 00:00:00.000,2,"Monday","Lunes","Lundi",2,33,6,"February","Febrero","Février",2,1,2009,1,3,2009,2,"02-2009","02","02"
20090203,2009-02-03 00:00:00.000,3,"Tuesday","Martes","Mardi",3,34,6,"February","Febrero","Février",2,1,2009,1,3,2009,2,"02-2009","02","02"
20090204,2009-02-04 00:00:00.000,4,"Wednesday","Miércoles","Mercredi",4,35,6,"February","Febrero","Février",2,1,2009,1,3,2009,2,"02-2009","02","02"
20090205,2009-02-05 00:00:00.000,5,"Thursday","Jueves","Jeudi",5,36,6,"February","Febrero","Février",2,1,2009,1,3,2009,2,"02-2009","02","02"
20090206,2009-02-06 00:00:00.000,6,"Friday","Viernes","Vendredi",6,37,6,"February","Febrero","Février",2,1,2009,1,3,2009,2,"02-2009","02","02"
20090207,2009-02-07 00:00:00.000,7,"Saturday","Sábado","Samedi",7,38,6,"February","Febrero","Février",2,1,2009,1,3,2009,2,"02-2009","02","02"
20090208,2009-02-08 00:00:00.000,1,"Sunday","Domingo","Dimanche",8,39,7,"February","Febrero","Février",2,1,2009,1,3,2009,2,"02-2009","02","02"
