Column1,Country,Date,Disease,ID,Month,Update,Year,Cases,Death,Pathogens,Disease_Scientific_Name,Vaccination,Lethality,Transmission_Medium,Minimum_Incubation,Maximum_Incubation,Host_for_Parasite,Source,Age_Group,Symptoms,days,outbreak_cluster,cfr
3877,"Russian Federation",2003-06-11 00:00:00.000,"SARS",4691,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6132 days 00:00:00.000000000",0,0
3846,"Russian Federation",2003-06-10 00:00:00.000,"SARS",4660,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6133 days 00:00:00.000000000",0,0
3815,"Russian Federation",2003-06-09 00:00:00.000,"SARS",4629,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6134 days 00:00:00.000000000",0,0
3784,"Russian Federation",2003-06-06 00:00:00.000,"SARS",4598,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6137 days 00:00:00.000000000",0,0
3753,"Russian Federation",2003-06-05 00:00:00.000,"SARS",4567,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6138 days 00:00:00.000000000",0,0
3722,"Russian Federation",2003-06-04 00:00:00.000,"SARS",4536,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6139 days 00:00:00.000000000",0,0
3691,"Russian Federation",2003-06-03 00:00:00.000,"SARS",4505,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6140 days 00:00:00.000000000",0,0
3660,"Russian Federation",2003-06-02 00:00:00.000,"SARS",4474,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6141 days 00:00:00.000000000",0,0
4266,"Macao SAR, China",2003-06-30 00:00:00.000,"SARS",5080,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6113 days 00:00:00.000000000",0,0
4234,"Macao SAR, China",2003-06-27 00:00:00.000,"SARS",5048,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6116 days 00:00:00.000000000",0,0
4202,"Macao SAR, China",2003-06-26 00:00:00.000,"SARS",5016,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6117 days 00:00:00.000000000",0,0
4170,"Macao SAR, China",2003-06-25 00:00:00.000,"SARS",4984,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6118 days 00:00:00.000000000",0,0
4139,"Macao SAR, China",2003-06-24 00:00:00.000,"SARS",4953,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6119 days 00:00:00.000000000",0,0
4108,"Macao SAR, China",2003-06-23 00:00:00.000,"SARS",4922,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6120 days 00:00:00.000000000",0,0
4077,"Macao SAR, China",2003-06-20 00:00:00.000,"SARS",4891,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6123 days 00:00:00.000000000",0,0
4046,"Macao SAR, China",2003-06-19 00:00:00.000,"SARS",4860,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6124 days 00:00:00.000000000",0,0
4015,"Macao SAR, China",2003-06-18 00:00:00.000,"SARS",4829,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6125 days 00:00:00.000000000",0,0
3984,"Macao SAR, China",2003-06-17 00:00:00.000,"SARS",4798,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6126 days 00:00:00.000000000",0,0
3953,"Macao SAR, China",2003-06-16 00:00:00.000,"SARS",4767,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6127 days 00:00:00.000000000",0,0
3922,"Macao SAR, China",2003-06-13 00:00:00.000,"SARS",4736,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6130 days 00:00:00.000000000",0,0
3891,"Macao SAR, China",2003-06-12 00:00:00.000,"SARS",4705,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6131 days 00:00:00.000000000",0,0
3860,"Macao SAR, China",2003-06-11 00:00:00.000,"SARS",4674,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6132 days 00:00:00.000000000",0,0
3829,"Macao SAR, China",2003-06-10 00:00:00.000,"SARS",4643,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6133 days 00:00:00.000000000",0,0
3798,"Macao SAR, China",2003-06-09 00:00:00.000,"SARS",4612,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6134 days 00:00:00.000000000",0,0
3767,"Macao SAR, China",2003-06-06 00:00:00.000,"SARS",4581,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6137 days 00:00:00.000000000",0,0
3736,"Macao SAR, China",2003-06-05 00:00:00.000,"SARS",4550,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6138 days 00:00:00.000000000",0,0
3705,"Macao SAR, China",2003-06-04 00:00:00.000,"SARS",4519,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6139 days 00:00:00.000000000",0,0
3674,"Macao SAR, China",2003-06-03 00:00:00.000,"SARS",4488,6,"Yes",2003,1,0,"Virus","SARs",0,"Normal, Brutal","person to person cough sneeze aerosol",2,7,"animal, livestock","zootonic","all","high fever (temperature greater than 100.4Â°F [>38.0Â°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia.","6140 days 00:00:00.000000000",0,0
