Date,Year Number,Year,Year Quarter Number,Year Quarter,Year Month Number,Year Month,Month Number,Month,Day of Week Number,Day of Week,Working Day
2008-12-28 00:00:00.000,2008,"CY 2008",20084,"Q4-2008",200812,"December 2008",12,"December",1,"Sunday","WeekEnd"
2009-01-04 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200901,"January 2009",1,"January",1,"Sunday","WeekEnd"
2009-01-11 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200901,"January 2009",1,"January",1,"Sunday","WeekEnd"
2009-01-18 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200901,"January 2009",1,"January",1,"Sunday","WeekEnd"
2009-01-25 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200901,"January 2009",1,"January",1,"Sunday","WeekEnd"
2009-02-01 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200902,"February 2009",2,"February",1,"Sunday","WeekEnd"
2009-02-08 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200902,"February 2009",2,"February",1,"Sunday","WeekEnd"
2009-02-15 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200902,"February 2009",2,"February",1,"Sunday","WeekEnd"
2009-02-22 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200902,"February 2009",2,"February",1,"Sunday","WeekEnd"
2009-03-01 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",1,"Sunday","WeekEnd"
2009-03-08 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",1,"Sunday","WeekEnd"
2009-03-15 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",1,"Sunday","WeekEnd"
2009-03-22 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",1,"Sunday","WeekEnd"
2009-03-29 00:00:00.000,2009,"CY 2009",20091,"Q1-2009",200903,"March 2009",3,"March",1,"Sunday","WeekEnd"
2009-04-05 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",1,"Sunday","WeekEnd"
2009-04-12 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",1,"Sunday","WeekEnd"
2009-04-19 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",1,"Sunday","WeekEnd"
2009-04-26 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200904,"April 2009",4,"April",1,"Sunday","WeekEnd"
2009-05-03 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",1,"Sunday","WeekEnd"
2009-05-10 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",1,"Sunday","WeekEnd"
2009-05-17 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",1,"Sunday","WeekEnd"
2009-05-24 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",1,"Sunday","WeekEnd"
2009-05-31 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200905,"May 2009",5,"May",1,"Sunday","WeekEnd"
2009-06-07 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",1,"Sunday","WeekEnd"
2009-06-14 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",1,"Sunday","WeekEnd"
2009-06-21 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",1,"Sunday","WeekEnd"
2009-06-28 00:00:00.000,2009,"CY 2009",20092,"Q2-2009",200906,"June 2009",6,"June",1,"Sunday","WeekEnd"
2009-07-05 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",1,"Sunday","WeekEnd"
2009-07-12 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",1,"Sunday","WeekEnd"
2009-07-19 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",1,"Sunday","WeekEnd"
2009-07-26 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200907,"July 2009",7,"July",1,"Sunday","WeekEnd"
2009-08-02 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",1,"Sunday","WeekEnd"
2009-08-09 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",1,"Sunday","WeekEnd"
2009-08-16 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",1,"Sunday","WeekEnd"
2009-08-23 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",1,"Sunday","WeekEnd"
2009-08-30 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200908,"August 2009",8,"August",1,"Sunday","WeekEnd"
2009-09-06 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",1,"Sunday","WeekEnd"
2009-09-13 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",1,"Sunday","WeekEnd"
2009-09-20 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",1,"Sunday","WeekEnd"
2009-09-27 00:00:00.000,2009,"CY 2009",20093,"Q3-2009",200909,"September 2009",9,"September",1,"Sunday","WeekEnd"
2009-10-04 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",1,"Sunday","WeekEnd"
2009-10-11 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",1,"Sunday","WeekEnd"
2009-10-18 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",1,"Sunday","WeekEnd"
2009-10-25 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200910,"October 2009",10,"October",1,"Sunday","WeekEnd"
2009-11-01 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",1,"Sunday","WeekEnd"
2009-11-08 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",1,"Sunday","WeekEnd"
2009-11-15 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",1,"Sunday","WeekEnd"
2009-11-22 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",1,"Sunday","WeekEnd"
2009-11-29 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200911,"November 2009",11,"November",1,"Sunday","WeekEnd"
2009-12-06 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",1,"Sunday","WeekEnd"
2009-12-13 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",1,"Sunday","WeekEnd"
2009-12-20 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",1,"Sunday","WeekEnd"
2009-12-27 00:00:00.000,2009,"CY 2009",20094,"Q4-2009",200912,"December 2009",12,"December",1,"Sunday","WeekEnd"
2010-01-03 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",1,"Sunday","WeekEnd"
2010-01-10 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",1,"Sunday","WeekEnd"
2010-01-17 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",1,"Sunday","WeekEnd"
2010-01-24 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",1,"Sunday","WeekEnd"
2010-01-31 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201001,"January 2010",1,"January",1,"Sunday","WeekEnd"
2010-02-07 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",1,"Sunday","WeekEnd"
2010-02-14 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",1,"Sunday","WeekEnd"
2010-02-21 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",1,"Sunday","WeekEnd"
2010-02-28 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201002,"February 2010",2,"February",1,"Sunday","WeekEnd"
2010-03-07 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",1,"Sunday","WeekEnd"
2010-03-14 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",1,"Sunday","WeekEnd"
2010-03-21 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",1,"Sunday","WeekEnd"
2010-03-28 00:00:00.000,2010,"CY 2010",20101,"Q1-2010",201003,"March 2010",3,"March",1,"Sunday","WeekEnd"
2010-04-04 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",1,"Sunday","WeekEnd"
2010-04-11 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",1,"Sunday","WeekEnd"
2010-04-18 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",1,"Sunday","WeekEnd"
2010-04-25 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201004,"April 2010",4,"April",1,"Sunday","WeekEnd"
2010-05-02 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",1,"Sunday","WeekEnd"
2010-05-09 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",1,"Sunday","WeekEnd"
2010-05-16 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",1,"Sunday","WeekEnd"
2010-05-23 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",1,"Sunday","WeekEnd"
2010-05-30 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201005,"May 2010",5,"May",1,"Sunday","WeekEnd"
2010-06-06 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",1,"Sunday","WeekEnd"
2010-06-13 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",1,"Sunday","WeekEnd"
2010-06-20 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",1,"Sunday","WeekEnd"
2010-06-27 00:00:00.000,2010,"CY 2010",20102,"Q2-2010",201006,"June 2010",6,"June",1,"Sunday","WeekEnd"
2010-07-04 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",1,"Sunday","WeekEnd"
2010-07-11 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",1,"Sunday","WeekEnd"
2010-07-18 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",1,"Sunday","WeekEnd"
2010-07-25 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201007,"July 2010",7,"July",1,"Sunday","WeekEnd"
2010-08-01 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",1,"Sunday","WeekEnd"
2010-08-08 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",1,"Sunday","WeekEnd"
2010-08-15 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",1,"Sunday","WeekEnd"
2010-08-22 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",1,"Sunday","WeekEnd"
2010-08-29 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201008,"August 2010",8,"August",1,"Sunday","WeekEnd"
2010-09-05 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",1,"Sunday","WeekEnd"
2010-09-12 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",1,"Sunday","WeekEnd"
2010-09-19 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",1,"Sunday","WeekEnd"
2010-09-26 00:00:00.000,2010,"CY 2010",20103,"Q3-2010",201009,"September 2010",9,"September",1,"Sunday","WeekEnd"
2010-10-03 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",1,"Sunday","WeekEnd"
2010-10-10 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",1,"Sunday","WeekEnd"
2010-10-17 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",1,"Sunday","WeekEnd"
2010-10-24 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",1,"Sunday","WeekEnd"
2010-10-31 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201010,"October 2010",10,"October",1,"Sunday","WeekEnd"
2010-11-07 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",1,"Sunday","WeekEnd"
2010-11-14 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",1,"Sunday","WeekEnd"
2010-11-21 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",1,"Sunday","WeekEnd"
2010-11-28 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201011,"November 2010",11,"November",1,"Sunday","WeekEnd"
2010-12-05 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",1,"Sunday","WeekEnd"
2010-12-12 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",1,"Sunday","WeekEnd"
2010-12-19 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",1,"Sunday","WeekEnd"
2010-12-26 00:00:00.000,2010,"CY 2010",20104,"Q4-2010",201012,"December 2010",12,"December",1,"Sunday","WeekEnd"
2011-01-02 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",1,"Sunday","WeekEnd"
2011-01-09 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",1,"Sunday","WeekEnd"
2011-01-16 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",1,"Sunday","WeekEnd"
2011-01-23 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",1,"Sunday","WeekEnd"
2011-01-30 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201101,"January 2011",1,"January",1,"Sunday","WeekEnd"
2011-02-06 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",1,"Sunday","WeekEnd"
2011-02-13 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",1,"Sunday","WeekEnd"
2011-02-20 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",1,"Sunday","WeekEnd"
2011-02-27 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201102,"February 2011",2,"February",1,"Sunday","WeekEnd"
2011-03-06 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",1,"Sunday","WeekEnd"
2011-03-13 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",1,"Sunday","WeekEnd"
2011-03-20 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",1,"Sunday","WeekEnd"
2011-03-27 00:00:00.000,2011,"CY 2011",20111,"Q1-2011",201103,"March 2011",3,"March",1,"Sunday","WeekEnd"
2011-04-03 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201104,"April 2011",4,"April",1,"Sunday","WeekEnd"
2011-04-10 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201104,"April 2011",4,"April",1,"Sunday","WeekEnd"
2011-04-17 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201104,"April 2011",4,"April",1,"Sunday","WeekEnd"
2011-04-24 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201104,"April 2011",4,"April",1,"Sunday","WeekEnd"
2011-05-01 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",1,"Sunday","WeekEnd"
2011-05-08 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",1,"Sunday","WeekEnd"
2011-05-15 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",1,"Sunday","WeekEnd"
2011-05-22 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",1,"Sunday","WeekEnd"
2011-05-29 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201105,"May 2011",5,"May",1,"Sunday","WeekEnd"
2011-06-05 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201106,"June 2011",6,"June",1,"Sunday","WeekEnd"
2011-06-12 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201106,"June 2011",6,"June",1,"Sunday","WeekEnd"
2011-06-19 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201106,"June 2011",6,"June",1,"Sunday","WeekEnd"
2011-06-26 00:00:00.000,2011,"CY 2011",20112,"Q2-2011",201106,"June 2011",6,"June",1,"Sunday","WeekEnd"
2011-07-03 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201107,"July 2011",7,"July",1,"Sunday","WeekEnd"
2011-07-10 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201107,"July 2011",7,"July",1,"Sunday","WeekEnd"
2011-07-17 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201107,"July 2011",7,"July",1,"Sunday","WeekEnd"
2011-07-24 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201107,"July 2011",7,"July",1,"Sunday","WeekEnd"
2011-07-31 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201107,"July 2011",7,"July",1,"Sunday","WeekEnd"
2011-08-07 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",1,"Sunday","WeekEnd"
2011-08-14 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",1,"Sunday","WeekEnd"
2011-08-21 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",1,"Sunday","WeekEnd"
2011-08-28 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201108,"August 2011",8,"August",1,"Sunday","WeekEnd"
2011-09-04 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201109,"September 2011",9,"September",1,"Sunday","WeekEnd"
2011-09-11 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201109,"September 2011",9,"September",1,"Sunday","WeekEnd"
2011-09-18 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201109,"September 2011",9,"September",1,"Sunday","WeekEnd"
2011-09-25 00:00:00.000,2011,"CY 2011",20113,"Q3-2011",201109,"September 2011",9,"September",1,"Sunday","WeekEnd"
2011-10-02 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",1,"Sunday","WeekEnd"
2011-10-09 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",1,"Sunday","WeekEnd"
2011-10-16 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",1,"Sunday","WeekEnd"
2011-10-23 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",1,"Sunday","WeekEnd"
2011-10-30 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201110,"October 2011",10,"October",1,"Sunday","WeekEnd"
2011-11-06 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201111,"November 2011",11,"November",1,"Sunday","WeekEnd"
2011-11-13 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201111,"November 2011",11,"November",1,"Sunday","WeekEnd"
2011-11-20 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201111,"November 2011",11,"November",1,"Sunday","WeekEnd"
2011-11-27 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201111,"November 2011",11,"November",1,"Sunday","WeekEnd"
2011-12-04 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201112,"December 2011",12,"December",1,"Sunday","WeekEnd"
2011-12-11 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201112,"December 2011",12,"December",1,"Sunday","WeekEnd"
2011-12-18 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201112,"December 2011",12,"December",1,"Sunday","WeekEnd"
2011-12-25 00:00:00.000,2011,"CY 2011",20114,"Q4-2011",201112,"December 2011",12,"December",1,"Sunday","WeekEnd"
2005-01-01 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200501,"January 2005",1,"January",7,"Saturday","WeekEnd"
2005-01-08 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200501,"January 2005",1,"January",7,"Saturday","WeekEnd"
2005-01-15 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200501,"January 2005",1,"January",7,"Saturday","WeekEnd"
2005-01-22 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200501,"January 2005",1,"January",7,"Saturday","WeekEnd"
2005-01-29 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200501,"January 2005",1,"January",7,"Saturday","WeekEnd"
2005-02-05 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200502,"February 2005",2,"February",7,"Saturday","WeekEnd"
2005-02-12 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200502,"February 2005",2,"February",7,"Saturday","WeekEnd"
2005-02-19 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200502,"February 2005",2,"February",7,"Saturday","WeekEnd"
2005-02-26 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200502,"February 2005",2,"February",7,"Saturday","WeekEnd"
2005-03-05 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200503,"March 2005",3,"March",7,"Saturday","WeekEnd"
2005-03-12 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200503,"March 2005",3,"March",7,"Saturday","WeekEnd"
2005-03-19 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200503,"March 2005",3,"March",7,"Saturday","WeekEnd"
2005-03-26 00:00:00.000,2005,"CY 2005",20051,"Q1-2005",200503,"March 2005",3,"March",7,"Saturday","WeekEnd"
2005-04-02 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",7,"Saturday","WeekEnd"
2005-04-09 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",7,"Saturday","WeekEnd"
2005-04-16 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",7,"Saturday","WeekEnd"
2005-04-23 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",7,"Saturday","WeekEnd"
2005-04-30 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200504,"April 2005",4,"April",7,"Saturday","WeekEnd"
2005-05-07 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200505,"May 2005",5,"May",7,"Saturday","WeekEnd"
2005-05-14 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200505,"May 2005",5,"May",7,"Saturday","WeekEnd"
2005-05-21 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200505,"May 2005",5,"May",7,"Saturday","WeekEnd"
2005-05-28 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200505,"May 2005",5,"May",7,"Saturday","WeekEnd"
2005-06-04 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200506,"June 2005",6,"June",7,"Saturday","WeekEnd"
2005-06-11 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200506,"June 2005",6,"June",7,"Saturday","WeekEnd"
2005-06-18 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200506,"June 2005",6,"June",7,"Saturday","WeekEnd"
2005-06-25 00:00:00.000,2005,"CY 2005",20052,"Q2-2005",200506,"June 2005",6,"June",7,"Saturday","WeekEnd"
2005-07-02 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",7,"Saturday","WeekEnd"
2005-07-09 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",7,"Saturday","WeekEnd"
2005-07-16 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",7,"Saturday","WeekEnd"
2005-07-23 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",7,"Saturday","WeekEnd"
2005-07-30 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200507,"July 2005",7,"July",7,"Saturday","WeekEnd"
2005-08-06 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200508,"August 2005",8,"August",7,"Saturday","WeekEnd"
2005-08-13 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200508,"August 2005",8,"August",7,"Saturday","WeekEnd"
2005-08-20 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200508,"August 2005",8,"August",7,"Saturday","WeekEnd"
2005-08-27 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200508,"August 2005",8,"August",7,"Saturday","WeekEnd"
2005-09-03 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",7,"Saturday","WeekEnd"
2005-09-10 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",7,"Saturday","WeekEnd"
2005-09-17 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",7,"Saturday","WeekEnd"
2005-09-24 00:00:00.000,2005,"CY 2005",20053,"Q3-2005",200509,"September 2005",9,"September",7,"Saturday","WeekEnd"
2005-10-01 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200510,"October 2005",10,"October",7,"Saturday","WeekEnd"
2005-10-08 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200510,"October 2005",10,"October",7,"Saturday","WeekEnd"
2005-10-15 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200510,"October 2005",10,"October",7,"Saturday","WeekEnd"
2005-10-22 00:00:00.000,2005,"CY 2005",20054,"Q4-2005",200510,"October 2005",10,"October",7,"Saturday","WeekEnd"
