Date,Year,Quarter of Year,Month of Year,Day of Month,Date International,Month Name,Month & Year,Quarter & Year,Day in Week,Day Name,WeekEnding,Week Number,Month Year Sort,Quarter Year Sort,Short Year,Financial Year,Quarter
2019-04-17 00:00:00.000,"2019",2,4,17,20190417,"April","Apr 2019","Q2 2019",2,"Wednesday",2019-04-21 00:00:00.000,16,20190400,20190200,"19","FY20","Q2"
2019-04-18 00:00:00.000,"2019",2,4,18,20190418,"April","Apr 2019","Q2 2019",3,"Thursday",2019-04-21 00:00:00.000,16,20190400,20190200,"19","FY20","Q2"
2019-04-19 00:00:00.000,"2019",2,4,19,20190419,"April","Apr 2019","Q2 2019",4,"Friday",2019-04-21 00:00:00.000,16,20190400,20190200,"19","FY20","Q2"
2019-04-20 00:00:00.000,"2019",2,4,20,20190420,"April","Apr 2019","Q2 2019",5,"Saturday",2019-04-21 00:00:00.000,16,20190400,20190200,"19","FY20","Q2"
2019-04-21 00:00:00.000,"2019",2,4,21,20190421,"April","Apr 2019","Q2 2019",6,"Sunday",2019-04-21 00:00:00.000,16,20190400,20190200,"19","FY20","Q2"
2019-04-22 00:00:00.000,"2019",2,4,22,20190422,"April","Apr 2019","Q2 2019",0,"Monday",2019-04-28 00:00:00.000,17,20190400,20190200,"19","FY20","Q2"
2019-04-23 00:00:00.000,"2019",2,4,23,20190423,"April","Apr 2019","Q2 2019",1,"Tuesday",2019-04-28 00:00:00.000,17,20190400,20190200,"19","FY20","Q2"
2019-04-24 00:00:00.000,"2019",2,4,24,20190424,"April","Apr 2019","Q2 2019",2,"Wednesday",2019-04-28 00:00:00.000,17,20190400,20190200,"19","FY20","Q2"
2019-04-25 00:00:00.000,"2019",2,4,25,20190425,"April","Apr 2019","Q2 2019",3,"Thursday",2019-04-28 00:00:00.000,17,20190400,20190200,"19","FY20","Q2"
2019-04-26 00:00:00.000,"2019",2,4,26,20190426,"April","Apr 2019","Q2 2019",4,"Friday",2019-04-28 00:00:00.000,17,20190400,20190200,"19","FY20","Q2"
2019-04-27 00:00:00.000,"2019",2,4,27,20190427,"April","Apr 2019","Q2 2019",5,"Saturday",2019-04-28 00:00:00.000,17,20190400,20190200,"19","FY20","Q2"
2019-04-28 00:00:00.000,"2019",2,4,28,20190428,"April","Apr 2019","Q2 2019",6,"Sunday",2019-04-28 00:00:00.000,17,20190400,20190200,"19","FY20","Q2"
2019-04-29 00:00:00.000,"2019",2,4,29,20190429,"April","Apr 2019","Q2 2019",0,"Monday",2019-05-05 00:00:00.000,18,20190400,20190200,"19","FY20","Q2"
2019-04-30 00:00:00.000,"2019",2,4,30,20190430,"April","Apr 2019","Q2 2019",1,"Tuesday",2019-05-05 00:00:00.000,18,20190400,20190200,"19","FY20","Q2"
2020-04-01 00:00:00.000,"2020",2,4,1,20200401,"April","Apr 2020","Q2 2020",2,"Wednesday",2020-04-05 00:00:00.000,14,20200400,20200200,"20","FY21","Q2"
2020-04-02 00:00:00.000,"2020",2,4,2,20200402,"April","Apr 2020","Q2 2020",3,"Thursday",2020-04-05 00:00:00.000,14,20200400,20200200,"20","FY21","Q2"
2020-04-03 00:00:00.000,"2020",2,4,3,20200403,"April","Apr 2020","Q2 2020",4,"Friday",2020-04-05 00:00:00.000,14,20200400,20200200,"20","FY21","Q2"
2020-04-04 00:00:00.000,"2020",2,4,4,20200404,"April","Apr 2020","Q2 2020",5,"Saturday",2020-04-05 00:00:00.000,14,20200400,20200200,"20","FY21","Q2"
2020-04-05 00:00:00.000,"2020",2,4,5,20200405,"April","Apr 2020","Q2 2020",6,"Sunday",2020-04-05 00:00:00.000,14,20200400,20200200,"20","FY21","Q2"
2020-04-06 00:00:00.000,"2020",2,4,6,20200406,"April","Apr 2020","Q2 2020",0,"Monday",2020-04-12 00:00:00.000,15,20200400,20200200,"20","FY21","Q2"
2020-04-07 00:00:00.000,"2020",2,4,7,20200407,"April","Apr 2020","Q2 2020",1,"Tuesday",2020-04-12 00:00:00.000,15,20200400,20200200,"20","FY21","Q2"
2020-04-08 00:00:00.000,"2020",2,4,8,20200408,"April","Apr 2020","Q2 2020",2,"Wednesday",2020-04-12 00:00:00.000,15,20200400,20200200,"20","FY21","Q2"
2020-04-09 00:00:00.000,"2020",2,4,9,20200409,"April","Apr 2020","Q2 2020",3,"Thursday",2020-04-12 00:00:00.000,15,20200400,20200200,"20","FY21","Q2"
2020-04-10 00:00:00.000,"2020",2,4,10,20200410,"April","Apr 2020","Q2 2020",4,"Friday",2020-04-12 00:00:00.000,15,20200400,20200200,"20","FY21","Q2"
2020-04-11 00:00:00.000,"2020",2,4,11,20200411,"April","Apr 2020","Q2 2020",5,"Saturday",2020-04-12 00:00:00.000,15,20200400,20200200,"20","FY21","Q2"
2020-04-12 00:00:00.000,"2020",2,4,12,20200412,"April","Apr 2020","Q2 2020",6,"Sunday",2020-04-12 00:00:00.000,15,20200400,20200200,"20","FY21","Q2"
2020-04-13 00:00:00.000,"2020",2,4,13,20200413,"April","Apr 2020","Q2 2020",0,"Monday",2020-04-19 00:00:00.000,16,20200400,20200200,"20","FY21","Q2"
2020-04-14 00:00:00.000,"2020",2,4,14,20200414,"April","Apr 2020","Q2 2020",1,"Tuesday",2020-04-19 00:00:00.000,16,20200400,20200200,"20","FY21","Q2"
2020-04-15 00:00:00.000,"2020",2,4,15,20200415,"April","Apr 2020","Q2 2020",2,"Wednesday",2020-04-19 00:00:00.000,16,20200400,20200200,"20","FY21","Q2"
2020-04-16 00:00:00.000,"2020",2,4,16,20200416,"April","Apr 2020","Q2 2020",3,"Thursday",2020-04-19 00:00:00.000,16,20200400,20200200,"20","FY21","Q2"
2020-04-17 00:00:00.000,"2020",2,4,17,20200417,"April","Apr 2020","Q2 2020",4,"Friday",2020-04-19 00:00:00.000,16,20200400,20200200,"20","FY21","Q2"
2020-04-18 00:00:00.000,"2020",2,4,18,20200418,"April","Apr 2020","Q2 2020",5,"Saturday",2020-04-19 00:00:00.000,16,20200400,20200200,"20","FY21","Q2"
2020-04-19 00:00:00.000,"2020",2,4,19,20200419,"April","Apr 2020","Q2 2020",6,"Sunday",2020-04-19 00:00:00.000,16,20200400,20200200,"20","FY21","Q2"
2020-04-20 00:00:00.000,"2020",2,4,20,20200420,"April","Apr 2020","Q2 2020",0,"Monday",2020-04-26 00:00:00.000,17,20200400,20200200,"20","FY21","Q2"
2020-04-21 00:00:00.000,"2020",2,4,21,20200421,"April","Apr 2020","Q2 2020",1,"Tuesday",2020-04-26 00:00:00.000,17,20200400,20200200,"20","FY21","Q2"
2020-04-22 00:00:00.000,"2020",2,4,22,20200422,"April","Apr 2020","Q2 2020",2,"Wednesday",2020-04-26 00:00:00.000,17,20200400,20200200,"20","FY21","Q2"
2020-04-23 00:00:00.000,"2020",2,4,23,20200423,"April","Apr 2020","Q2 2020",3,"Thursday",2020-04-26 00:00:00.000,17,20200400,20200200,"20","FY21","Q2"
2020-04-24 00:00:00.000,"2020",2,4,24,20200424,"April","Apr 2020","Q2 2020",4,"Friday",2020-04-26 00:00:00.000,17,20200400,20200200,"20","FY21","Q2"
2020-04-25 00:00:00.000,"2020",2,4,25,20200425,"April","Apr 2020","Q2 2020",5,"Saturday",2020-04-26 00:00:00.000,17,20200400,20200200,"20","FY21","Q2"
2020-04-26 00:00:00.000,"2020",2,4,26,20200426,"April","Apr 2020","Q2 2020",6,"Sunday",2020-04-26 00:00:00.000,17,20200400,20200200,"20","FY21","Q2"
2020-04-27 00:00:00.000,"2020",2,4,27,20200427,"April","Apr 2020","Q2 2020",0,"Monday",2020-05-03 00:00:00.000,18,20200400,20200200,"20","FY21","Q2"
2020-04-28 00:00:00.000,"2020",2,4,28,20200428,"April","Apr 2020","Q2 2020",1,"Tuesday",2020-05-03 00:00:00.000,18,20200400,20200200,"20","FY21","Q2"
2020-04-29 00:00:00.000,"2020",2,4,29,20200429,"April","Apr 2020","Q2 2020",2,"Wednesday",2020-05-03 00:00:00.000,18,20200400,20200200,"20","FY21","Q2"
2020-04-30 00:00:00.000,"2020",2,4,30,20200430,"April","Apr 2020","Q2 2020",3,"Thursday",2020-05-03 00:00:00.000,18,20200400,20200200,"20","FY21","Q2"
2021-04-01 00:00:00.000,"2021",2,4,1,20210401,"April","Apr 2021","Q2 2021",3,"Thursday",2021-04-04 00:00:00.000,14,20210400,20210200,"21","FY22","Q2"
2021-04-02 00:00:00.000,"2021",2,4,2,20210402,"April","Apr 2021","Q2 2021",4,"Friday",2021-04-04 00:00:00.000,14,20210400,20210200,"21","FY22","Q2"
2021-04-03 00:00:00.000,"2021",2,4,3,20210403,"April","Apr 2021","Q2 2021",5,"Saturday",2021-04-04 00:00:00.000,14,20210400,20210200,"21","FY22","Q2"
2021-04-04 00:00:00.000,"2021",2,4,4,20210404,"April","Apr 2021","Q2 2021",6,"Sunday",2021-04-04 00:00:00.000,14,20210400,20210200,"21","FY22","Q2"
2021-04-05 00:00:00.000,"2021",2,4,5,20210405,"April","Apr 2021","Q2 2021",0,"Monday",2021-04-11 00:00:00.000,15,20210400,20210200,"21","FY22","Q2"
2021-04-06 00:00:00.000,"2021",2,4,6,20210406,"April","Apr 2021","Q2 2021",1,"Tuesday",2021-04-11 00:00:00.000,15,20210400,20210200,"21","FY22","Q2"
2021-04-07 00:00:00.000,"2021",2,4,7,20210407,"April","Apr 2021","Q2 2021",2,"Wednesday",2021-04-11 00:00:00.000,15,20210400,20210200,"21","FY22","Q2"
2021-04-08 00:00:00.000,"2021",2,4,8,20210408,"April","Apr 2021","Q2 2021",3,"Thursday",2021-04-11 00:00:00.000,15,20210400,20210200,"21","FY22","Q2"
2021-04-09 00:00:00.000,"2021",2,4,9,20210409,"April","Apr 2021","Q2 2021",4,"Friday",2021-04-11 00:00:00.000,15,20210400,20210200,"21","FY22","Q2"
2021-04-10 00:00:00.000,"2021",2,4,10,20210410,"April","Apr 2021","Q2 2021",5,"Saturday",2021-04-11 00:00:00.000,15,20210400,20210200,"21","FY22","Q2"
2021-04-11 00:00:00.000,"2021",2,4,11,20210411,"April","Apr 2021","Q2 2021",6,"Sunday",2021-04-11 00:00:00.000,15,20210400,20210200,"21","FY22","Q2"
2021-04-12 00:00:00.000,"2021",2,4,12,20210412,"April","Apr 2021","Q2 2021",0,"Monday",2021-04-18 00:00:00.000,16,20210400,20210200,"21","FY22","Q2"
2021-04-13 00:00:00.000,"2021",2,4,13,20210413,"April","Apr 2021","Q2 2021",1,"Tuesday",2021-04-18 00:00:00.000,16,20210400,20210200,"21","FY22","Q2"
2021-04-14 00:00:00.000,"2021",2,4,14,20210414,"April","Apr 2021","Q2 2021",2,"Wednesday",2021-04-18 00:00:00.000,16,20210400,20210200,"21","FY22","Q2"
2021-04-15 00:00:00.000,"2021",2,4,15,20210415,"April","Apr 2021","Q2 2021",3,"Thursday",2021-04-18 00:00:00.000,16,20210400,20210200,"21","FY22","Q2"
2021-04-16 00:00:00.000,"2021",2,4,16,20210416,"April","Apr 2021","Q2 2021",4,"Friday",2021-04-18 00:00:00.000,16,20210400,20210200,"21","FY22","Q2"
2021-04-17 00:00:00.000,"2021",2,4,17,20210417,"April","Apr 2021","Q2 2021",5,"Saturday",2021-04-18 00:00:00.000,16,20210400,20210200,"21","FY22","Q2"
2021-04-18 00:00:00.000,"2021",2,4,18,20210418,"April","Apr 2021","Q2 2021",6,"Sunday",2021-04-18 00:00:00.000,16,20210400,20210200,"21","FY22","Q2"
2021-04-19 00:00:00.000,"2021",2,4,19,20210419,"April","Apr 2021","Q2 2021",0,"Monday",2021-04-25 00:00:00.000,17,20210400,20210200,"21","FY22","Q2"
2021-04-20 00:00:00.000,"2021",2,4,20,20210420,"April","Apr 2021","Q2 2021",1,"Tuesday",2021-04-25 00:00:00.000,17,20210400,20210200,"21","FY22","Q2"
2021-04-21 00:00:00.000,"2021",2,4,21,20210421,"April","Apr 2021","Q2 2021",2,"Wednesday",2021-04-25 00:00:00.000,17,20210400,20210200,"21","FY22","Q2"
2021-04-22 00:00:00.000,"2021",2,4,22,20210422,"April","Apr 2021","Q2 2021",3,"Thursday",2021-04-25 00:00:00.000,17,20210400,20210200,"21","FY22","Q2"
2021-04-23 00:00:00.000,"2021",2,4,23,20210423,"April","Apr 2021","Q2 2021",4,"Friday",2021-04-25 00:00:00.000,17,20210400,20210200,"21","FY22","Q2"
2021-04-24 00:00:00.000,"2021",2,4,24,20210424,"April","Apr 2021","Q2 2021",5,"Saturday",2021-04-25 00:00:00.000,17,20210400,20210200,"21","FY22","Q2"
2021-04-25 00:00:00.000,"2021",2,4,25,20210425,"April","Apr 2021","Q2 2021",6,"Sunday",2021-04-25 00:00:00.000,17,20210400,20210200,"21","FY22","Q2"
2021-04-26 00:00:00.000,"2021",2,4,26,20210426,"April","Apr 2021","Q2 2021",0,"Monday",2021-05-02 00:00:00.000,18,20210400,20210200,"21","FY22","Q2"
2021-04-27 00:00:00.000,"2021",2,4,27,20210427,"April","Apr 2021","Q2 2021",1,"Tuesday",2021-05-02 00:00:00.000,18,20210400,20210200,"21","FY22","Q2"
2021-04-28 00:00:00.000,"2021",2,4,28,20210428,"April","Apr 2021","Q2 2021",2,"Wednesday",2021-05-02 00:00:00.000,18,20210400,20210200,"21","FY22","Q2"
2021-04-29 00:00:00.000,"2021",2,4,29,20210429,"April","Apr 2021","Q2 2021",3,"Thursday",2021-05-02 00:00:00.000,18,20210400,20210200,"21","FY22","Q2"
2021-04-30 00:00:00.000,"2021",2,4,30,20210430,"April","Apr 2021","Q2 2021",4,"Friday",2021-05-02 00:00:00.000,18,20210400,20210200,"21","FY22","Q2"
2022-04-01 00:00:00.000,"2022",2,4,1,20220401,"April","Apr 2022","Q2 2022",4,"Friday",2022-04-03 00:00:00.000,14,20220400,20220200,"22","FY23","Q2"
2022-04-02 00:00:00.000,"2022",2,4,2,20220402,"April","Apr 2022","Q2 2022",5,"Saturday",2022-04-03 00:00:00.000,14,20220400,20220200,"22","FY23","Q2"
2022-04-03 00:00:00.000,"2022",2,4,3,20220403,"April","Apr 2022","Q2 2022",6,"Sunday",2022-04-03 00:00:00.000,14,20220400,20220200,"22","FY23","Q2"
2022-04-04 00:00:00.000,"2022",2,4,4,20220404,"April","Apr 2022","Q2 2022",0,"Monday",2022-04-10 00:00:00.000,15,20220400,20220200,"22","FY23","Q2"
2022-04-05 00:00:00.000,"2022",2,4,5,20220405,"April","Apr 2022","Q2 2022",1,"Tuesday",2022-04-10 00:00:00.000,15,20220400,20220200,"22","FY23","Q2"
2022-04-06 00:00:00.000,"2022",2,4,6,20220406,"April","Apr 2022","Q2 2022",2,"Wednesday",2022-04-10 00:00:00.000,15,20220400,20220200,"22","FY23","Q2"
2022-04-07 00:00:00.000,"2022",2,4,7,20220407,"April","Apr 2022","Q2 2022",3,"Thursday",2022-04-10 00:00:00.000,15,20220400,20220200,"22","FY23","Q2"
2022-04-08 00:00:00.000,"2022",2,4,8,20220408,"April","Apr 2022","Q2 2022",4,"Friday",2022-04-10 00:00:00.000,15,20220400,20220200,"22","FY23","Q2"
2022-04-09 00:00:00.000,"2022",2,4,9,20220409,"April","Apr 2022","Q2 2022",5,"Saturday",2022-04-10 00:00:00.000,15,20220400,20220200,"22","FY23","Q2"
2022-04-10 00:00:00.000,"2022",2,4,10,20220410,"April","Apr 2022","Q2 2022",6,"Sunday",2022-04-10 00:00:00.000,15,20220400,20220200,"22","FY23","Q2"
2022-04-11 00:00:00.000,"2022",2,4,11,20220411,"April","Apr 2022","Q2 2022",0,"Monday",2022-04-17 00:00:00.000,16,20220400,20220200,"22","FY23","Q2"
2022-04-12 00:00:00.000,"2022",2,4,12,20220412,"April","Apr 2022","Q2 2022",1,"Tuesday",2022-04-17 00:00:00.000,16,20220400,20220200,"22","FY23","Q2"
2022-04-13 00:00:00.000,"2022",2,4,13,20220413,"April","Apr 2022","Q2 2022",2,"Wednesday",2022-04-17 00:00:00.000,16,20220400,20220200,"22","FY23","Q2"
2022-04-14 00:00:00.000,"2022",2,4,14,20220414,"April","Apr 2022","Q2 2022",3,"Thursday",2022-04-17 00:00:00.000,16,20220400,20220200,"22","FY23","Q2"
2022-04-15 00:00:00.000,"2022",2,4,15,20220415,"April","Apr 2022","Q2 2022",4,"Friday",2022-04-17 00:00:00.000,16,20220400,20220200,"22","FY23","Q2"
2022-04-16 00:00:00.000,"2022",2,4,16,20220416,"April","Apr 2022","Q2 2022",5,"Saturday",2022-04-17 00:00:00.000,16,20220400,20220200,"22","FY23","Q2"
2022-04-17 00:00:00.000,"2022",2,4,17,20220417,"April","Apr 2022","Q2 2022",6,"Sunday",2022-04-17 00:00:00.000,16,20220400,20220200,"22","FY23","Q2"
2022-04-18 00:00:00.000,"2022",2,4,18,20220418,"April","Apr 2022","Q2 2022",0,"Monday",2022-04-24 00:00:00.000,17,20220400,20220200,"22","FY23","Q2"
2022-04-19 00:00:00.000,"2022",2,4,19,20220419,"April","Apr 2022","Q2 2022",1,"Tuesday",2022-04-24 00:00:00.000,17,20220400,20220200,"22","FY23","Q2"
2022-04-20 00:00:00.000,"2022",2,4,20,20220420,"April","Apr 2022","Q2 2022",2,"Wednesday",2022-04-24 00:00:00.000,17,20220400,20220200,"22","FY23","Q2"
2022-04-21 00:00:00.000,"2022",2,4,21,20220421,"April","Apr 2022","Q2 2022",3,"Thursday",2022-04-24 00:00:00.000,17,20220400,20220200,"22","FY23","Q2"
2022-04-22 00:00:00.000,"2022",2,4,22,20220422,"April","Apr 2022","Q2 2022",4,"Friday",2022-04-24 00:00:00.000,17,20220400,20220200,"22","FY23","Q2"
2022-04-23 00:00:00.000,"2022",2,4,23,20220423,"April","Apr 2022","Q2 2022",5,"Saturday",2022-04-24 00:00:00.000,17,20220400,20220200,"22","FY23","Q2"
2022-04-24 00:00:00.000,"2022",2,4,24,20220424,"April","Apr 2022","Q2 2022",6,"Sunday",2022-04-24 00:00:00.000,17,20220400,20220200,"22","FY23","Q2"
2022-04-25 00:00:00.000,"2022",2,4,25,20220425,"April","Apr 2022","Q2 2022",0,"Monday",2022-05-01 00:00:00.000,18,20220400,20220200,"22","FY23","Q2"
2022-04-26 00:00:00.000,"2022",2,4,26,20220426,"April","Apr 2022","Q2 2022",1,"Tuesday",2022-05-01 00:00:00.000,18,20220400,20220200,"22","FY23","Q2"
2022-04-27 00:00:00.000,"2022",2,4,27,20220427,"April","Apr 2022","Q2 2022",2,"Wednesday",2022-05-01 00:00:00.000,18,20220400,20220200,"22","FY23","Q2"
2022-04-28 00:00:00.000,"2022",2,4,28,20220428,"April","Apr 2022","Q2 2022",3,"Thursday",2022-05-01 00:00:00.000,18,20220400,20220200,"22","FY23","Q2"
2022-04-29 00:00:00.000,"2022",2,4,29,20220429,"April","Apr 2022","Q2 2022",4,"Friday",2022-05-01 00:00:00.000,18,20220400,20220200,"22","FY23","Q2"
2022-04-30 00:00:00.000,"2022",2,4,30,20220430,"April","Apr 2022","Q2 2022",5,"Saturday",2022-05-01 00:00:00.000,18,20220400,20220200,"22","FY23","Q2"
2023-04-01 00:00:00.000,"2023",2,4,1,20230401,"April","Apr 2023","Q2 2023",5,"Saturday",2023-04-02 00:00:00.000,14,20230400,20230200,"23","FY24","Q2"
2023-04-02 00:00:00.000,"2023",2,4,2,20230402,"April","Apr 2023","Q2 2023",6,"Sunday",2023-04-02 00:00:00.000,14,20230400,20230200,"23","FY24","Q2"
2023-04-03 00:00:00.000,"2023",2,4,3,20230403,"April","Apr 2023","Q2 2023",0,"Monday",2023-04-09 00:00:00.000,15,20230400,20230200,"23","FY24","Q2"
2023-04-04 00:00:00.000,"2023",2,4,4,20230404,"April","Apr 2023","Q2 2023",1,"Tuesday",2023-04-09 00:00:00.000,15,20230400,20230200,"23","FY24","Q2"
2023-04-05 00:00:00.000,"2023",2,4,5,20230405,"April","Apr 2023","Q2 2023",2,"Wednesday",2023-04-09 00:00:00.000,15,20230400,20230200,"23","FY24","Q2"
2023-04-06 00:00:00.000,"2023",2,4,6,20230406,"April","Apr 2023","Q2 2023",3,"Thursday",2023-04-09 00:00:00.000,15,20230400,20230200,"23","FY24","Q2"
2023-04-07 00:00:00.000,"2023",2,4,7,20230407,"April","Apr 2023","Q2 2023",4,"Friday",2023-04-09 00:00:00.000,15,20230400,20230200,"23","FY24","Q2"
2023-04-08 00:00:00.000,"2023",2,4,8,20230408,"April","Apr 2023","Q2 2023",5,"Saturday",2023-04-09 00:00:00.000,15,20230400,20230200,"23","FY24","Q2"
2023-04-09 00:00:00.000,"2023",2,4,9,20230409,"April","Apr 2023","Q2 2023",6,"Sunday",2023-04-09 00:00:00.000,15,20230400,20230200,"23","FY24","Q2"
2023-04-10 00:00:00.000,"2023",2,4,10,20230410,"April","Apr 2023","Q2 2023",0,"Monday",2023-04-16 00:00:00.000,16,20230400,20230200,"23","FY24","Q2"
2023-04-11 00:00:00.000,"2023",2,4,11,20230411,"April","Apr 2023","Q2 2023",1,"Tuesday",2023-04-16 00:00:00.000,16,20230400,20230200,"23","FY24","Q2"
2023-04-12 00:00:00.000,"2023",2,4,12,20230412,"April","Apr 2023","Q2 2023",2,"Wednesday",2023-04-16 00:00:00.000,16,20230400,20230200,"23","FY24","Q2"
2023-04-13 00:00:00.000,"2023",2,4,13,20230413,"April","Apr 2023","Q2 2023",3,"Thursday",2023-04-16 00:00:00.000,16,20230400,20230200,"23","FY24","Q2"
2023-04-14 00:00:00.000,"2023",2,4,14,20230414,"April","Apr 2023","Q2 2023",4,"Friday",2023-04-16 00:00:00.000,16,20230400,20230200,"23","FY24","Q2"
2023-04-15 00:00:00.000,"2023",2,4,15,20230415,"April","Apr 2023","Q2 2023",5,"Saturday",2023-04-16 00:00:00.000,16,20230400,20230200,"23","FY24","Q2"
2023-04-16 00:00:00.000,"2023",2,4,16,20230416,"April","Apr 2023","Q2 2023",6,"Sunday",2023-04-16 00:00:00.000,16,20230400,20230200,"23","FY24","Q2"
2023-04-17 00:00:00.000,"2023",2,4,17,20230417,"April","Apr 2023","Q2 2023",0,"Monday",2023-04-23 00:00:00.000,17,20230400,20230200,"23","FY24","Q2"
2023-04-18 00:00:00.000,"2023",2,4,18,20230418,"April","Apr 2023","Q2 2023",1,"Tuesday",2023-04-23 00:00:00.000,17,20230400,20230200,"23","FY24","Q2"
2023-04-19 00:00:00.000,"2023",2,4,19,20230419,"April","Apr 2023","Q2 2023",2,"Wednesday",2023-04-23 00:00:00.000,17,20230400,20230200,"23","FY24","Q2"
2023-04-20 00:00:00.000,"2023",2,4,20,20230420,"April","Apr 2023","Q2 2023",3,"Thursday",2023-04-23 00:00:00.000,17,20230400,20230200,"23","FY24","Q2"
2023-04-21 00:00:00.000,"2023",2,4,21,20230421,"April","Apr 2023","Q2 2023",4,"Friday",2023-04-23 00:00:00.000,17,20230400,20230200,"23","FY24","Q2"
2023-04-22 00:00:00.000,"2023",2,4,22,20230422,"April","Apr 2023","Q2 2023",5,"Saturday",2023-04-23 00:00:00.000,17,20230400,20230200,"23","FY24","Q2"
2023-04-23 00:00:00.000,"2023",2,4,23,20230423,"April","Apr 2023","Q2 2023",6,"Sunday",2023-04-23 00:00:00.000,17,20230400,20230200,"23","FY24","Q2"
2023-04-24 00:00:00.000,"2023",2,4,24,20230424,"April","Apr 2023","Q2 2023",0,"Monday",2023-04-30 00:00:00.000,18,20230400,20230200,"23","FY24","Q2"
2023-04-25 00:00:00.000,"2023",2,4,25,20230425,"April","Apr 2023","Q2 2023",1,"Tuesday",2023-04-30 00:00:00.000,18,20230400,20230200,"23","FY24","Q2"
2023-04-26 00:00:00.000,"2023",2,4,26,20230426,"April","Apr 2023","Q2 2023",2,"Wednesday",2023-04-30 00:00:00.000,18,20230400,20230200,"23","FY24","Q2"
2023-04-27 00:00:00.000,"2023",2,4,27,20230427,"April","Apr 2023","Q2 2023",3,"Thursday",2023-04-30 00:00:00.000,18,20230400,20230200,"23","FY24","Q2"
2023-04-28 00:00:00.000,"2023",2,4,28,20230428,"April","Apr 2023","Q2 2023",4,"Friday",2023-04-30 00:00:00.000,18,20230400,20230200,"23","FY24","Q2"
2023-04-29 00:00:00.000,"2023",2,4,29,20230429,"April","Apr 2023","Q2 2023",5,"Saturday",2023-04-30 00:00:00.000,18,20230400,20230200,"23","FY24","Q2"
2023-04-30 00:00:00.000,"2023",2,4,30,20230430,"April","Apr 2023","Q2 2023",6,"Sunday",2023-04-30 00:00:00.000,18,20230400,20230200,"23","FY24","Q2"
2024-04-01 00:00:00.000,"2024",2,4,1,20240401,"April","Apr 2024","Q2 2024",0,"Monday",2024-04-07 00:00:00.000,14,20240400,20240200,"24","FY25","Q2"
2024-04-02 00:00:00.000,"2024",2,4,2,20240402,"April","Apr 2024","Q2 2024",1,"Tuesday",2024-04-07 00:00:00.000,14,20240400,20240200,"24","FY25","Q2"
2024-04-03 00:00:00.000,"2024",2,4,3,20240403,"April","Apr 2024","Q2 2024",2,"Wednesday",2024-04-07 00:00:00.000,14,20240400,20240200,"24","FY25","Q2"
2024-04-04 00:00:00.000,"2024",2,4,4,20240404,"April","Apr 2024","Q2 2024",3,"Thursday",2024-04-07 00:00:00.000,14,20240400,20240200,"24","FY25","Q2"
2024-04-05 00:00:00.000,"2024",2,4,5,20240405,"April","Apr 2024","Q2 2024",4,"Friday",2024-04-07 00:00:00.000,14,20240400,20240200,"24","FY25","Q2"
2024-04-06 00:00:00.000,"2024",2,4,6,20240406,"April","Apr 2024","Q2 2024",5,"Saturday",2024-04-07 00:00:00.000,14,20240400,20240200,"24","FY25","Q2"
2024-04-07 00:00:00.000,"2024",2,4,7,20240407,"April","Apr 2024","Q2 2024",6,"Sunday",2024-04-07 00:00:00.000,14,20240400,20240200,"24","FY25","Q2"
2024-04-08 00:00:00.000,"2024",2,4,8,20240408,"April","Apr 2024","Q2 2024",0,"Monday",2024-04-14 00:00:00.000,15,20240400,20240200,"24","FY25","Q2"
2024-04-09 00:00:00.000,"2024",2,4,9,20240409,"April","Apr 2024","Q2 2024",1,"Tuesday",2024-04-14 00:00:00.000,15,20240400,20240200,"24","FY25","Q2"
2024-04-10 00:00:00.000,"2024",2,4,10,20240410,"April","Apr 2024","Q2 2024",2,"Wednesday",2024-04-14 00:00:00.000,15,20240400,20240200,"24","FY25","Q2"
2024-04-11 00:00:00.000,"2024",2,4,11,20240411,"April","Apr 2024","Q2 2024",3,"Thursday",2024-04-14 00:00:00.000,15,20240400,20240200,"24","FY25","Q2"
2024-04-12 00:00:00.000,"2024",2,4,12,20240412,"April","Apr 2024","Q2 2024",4,"Friday",2024-04-14 00:00:00.000,15,20240400,20240200,"24","FY25","Q2"
