ticket_nmbr,STATUS,change_date,TIME_IN_STATUS_HRS
"IN10277978","RESOLVED","",0
"IN10277979","RESOLVED","",0
"IN10277980","RESOLVED","",0
"IN10277981","RESOLVED","",0
"IN10277982","RESOLVED","",0
"IN10277983","RESOLVED","",0
"IN10277984","RESOLVED","",0
"IN10277985","RESOLVED","",0
"IN10277986","RESOLVED","",0
"IN10277987","RESOLVED","",0
"IN10277988","RESOLVED","",0
"IN10277989","RESOLVED","",0
"IN10277990","RESOLVED","",0
"IN10277992","RESOLVED","",0
"IN10277993","RESOLVED","",0
"IN10277994","RESOLVED","",0
"IN10277995","RESOLVED","",0
"IN10277996","RESOLVED","",0
"IN10277997","RESOLVED","",0
"IN10277998","RESOLVED","",0
"IN10277999","RESOLVED","",0
"IN10278000","RESOLVED","",0
"IN10278001","RESOLVED","",0
"IN10278002","RESOLVED","",0
"IN10278003","RESOLVED","",0
"IN10278004","RESOLVED","",0
"IN10278005","RESOLVED","",0
"IN10278006","RESOLVED","",0
"IN10278007","RESOLVED","",0
"IN10278008","RESOLVED","",0
"IN10278009","RESOLVED","",0
"IN10278010","RESOLVED","",0
"IN10278011","RESOLVED","",0
"IN10278012","RESOLVED","",0
"IN10278013","RESOLVED","",0
"IN10278014","RESOLVED","",0
"IN10278015","RESOLVED","",0
"IN10278016","RESOLVED","",0
"IN10278017","RESOLVED","",0
"IN10278018","RESOLVED","",0
"IN10278019","RESOLVED","",0
"IN10278020","RESOLVED","",0
"IN10278021","RESOLVED","",0
"IN10278022","RESOLVED","",0
"IN10278023","RESOLVED","",0
"IN10278024","RESOLVED","",0
"IN10278025","RESOLVED","",0
"IN10278027","RESOLVED","",0
"IN10278028","RESOLVED","",0
"IN10278029","RESOLVED","",0
"IN10278030","RESOLVED","",0
"IN10278031","RESOLVED","",0
"IN10278032","RESOLVED","",0
"IN10278033","RESOLVED","",0
"IN10278034","RESOLVED","",0
"IN10278035","RESOLVED","",0
"IN10278037","RESOLVED","",0
"IN10278038","RESOLVED","",0
"IN10278039","RESOLVED","",0
"IN10278040","RESOLVED","",0
"IN10278043","RESOLVED","",0
"IN10278044","RESOLVED","",0
"IN10278045","RESOLVED","",0
"IN10278047","RESOLVED","",0
"IN10278048","RESOLVED","",0
"IN10278049","RESOLVED","",0
"IN10278050","RESOLVED","",0
"IN10278051","RESOLVED","",0
"IN10278052","RESOLVED","",0
"IN10278053","RESOLVED","",0
"IN10278054","RESOLVED","",0
"IN10278055","RESOLVED","",0
"IN10278056","RESOLVED","",0
"IN10278057","RESOLVED","",0
"IN10278058","RESOLVED","",0
"IN10278059","RESOLVED","",0
"IN10278060","RESOLVED","",0
"IN10278061","RESOLVED","",0
"IN10278063","RESOLVED","",0
"IN10278065","RESOLVED","",0
"IN10278067","RESOLVED","",0
"IN10278068","RESOLVED","",0
"IN10278069","RESOLVED","",0
"IN10278070","RESOLVED","",0
"IN10278071","RESOLVED","",0
"IN10278072","RESOLVED","",0
"IN10278073","RESOLVED","",0
"IN10278074","RESOLVED","",0
"IN10278076","RESOLVED","",0
"IN10278077","RESOLVED","",0
"IN10278078","RESOLVED","",0
"IN10278079","RESOLVED","",0
"IN10278080","RESOLVED","",0
"IN10278081","RESOLVED","",0
"IN10278082","RESOLVED","",0
"IN10278083","RESOLVED","",0
"IN10278084","RESOLVED","",0
"IN10278085","RESOLVED","",0
"IN10278087","RESOLVED","",0
"IN10278088","RESOLVED","",0
"IN10278089","RESOLVED","",0
"IN10278090","RESOLVED","",0
"IN10278091","RESOLVED","",0
"IN10278092","RESOLVED","",0
"IN10278093","RESOLVED","",0
"IN10278094","RESOLVED","",0
"IN10278095","RESOLVED","",0
"IN10278096","RESOLVED","",0
"IN10278097","RESOLVED","",0
"IN10278098","RESOLVED","",0
"IN10278099","RESOLVED","",0
"IN10278100","RESOLVED","",0
"IN10278101","RESOLVED","",0
"IN10278102","RESOLVED","",0
"IN10278103","RESOLVED","",0
"IN10278104","RESOLVED","",0
"IN10278106","RESOLVED","",0
"IN10278108","RESOLVED","",0
"IN10278109","RESOLVED","",0
"IN10278110","RESOLVED","",0
"IN10278111","RESOLVED","",0
"IN10278135","RESOLVED","",0
"IN10278136","RESOLVED","",0
"IN10278138","RESOLVED","",0
"IN10278139","RESOLVED","",0
"IN10278140","RESOLVED","",0
"IN10278141","RESOLVED","",0
"IN10278142","RESOLVED","",0
"IN10278143","RESOLVED","",0
"IN10278144","RESOLVED","",0
"IN10278145","RESOLVED","",0
"IN10278146","RESOLVED","",0
"IN10278147","RESOLVED","",0
"IN10278148","RESOLVED","",0
"IN10278149","RESOLVED","",0
"IN10278150","RESOLVED","",0
"IN10278152","RESOLVED","",0
"IN10278154","RESOLVED","",0
"IN10278155","RESOLVED","",0
"IN10278156","RESOLVED","",0
"IN10278157","RESOLVED","",0
"IN10278158","RESOLVED","",0
"IN10278159","RESOLVED","",0
"IN10278160","RESOLVED","",0
"IN10278161","RESOLVED","",0
"IN10278162","RESOLVED","",0
"IN10278163","RESOLVED","",0
"IN10278165","RESOLVED","",0
"IN10278166","RESOLVED","",0
"IN10278167","RESOLVED","",0
"IN10278168","RESOLVED","",0
"IN10278169","RESOLVED","",0
"IN10278170","RESOLVED","",0
"IN10278171","RESOLVED","",0
"IN10278172","RESOLVED","",0
"IN10278173","RESOLVED","",0
"IN10278174","RESOLVED","",0
"IN10278175","RESOLVED","",0
"IN10278177","RESOLVED","",0
"IN10278179","RESOLVED","",0
"IN10278181","RESOLVED","",0
"IN10278182","RESOLVED","",0
"IN10278183","RESOLVED","",0
"IN10278184","RESOLVED","",0
"IN10278185","RESOLVED","",0
"IN10278186","RESOLVED","",0
"IN10278187","RESOLVED","",0
"IN10278188","RESOLVED","",0
"IN10278189","RESOLVED","",0
"IN10278190","RESOLVED","",0
"IN10278191","RESOLVED","",0
"IN10278192","RESOLVED","",0
"IN10278193","RESOLVED","",0
"IN10278194","RESOLVED","",0
"IN10278195","RESOLVED","",0
"IN10278196","RESOLVED","",0
"IN10278197","RESOLVED","",0
"IN10278198","RESOLVED","",0
"IN10278199","RESOLVED","",0
"IN10278200","RESOLVED","",0
"IN10278201","RESOLVED","",0
"IN10278202","RESOLVED","",0
"IN10278203","RESOLVED","",0
"IN10278204","RESOLVED","",0
"IN10278205","RESOLVED","",0
"IN10278206","RESOLVED","",0
"IN10278209","RESOLVED","",0
"IN10278210","RESOLVED","",0
"IN10278211","RESOLVED","",0
"IN10278236","RESOLVED","",0
"IN10278237","RESOLVED","",0
"IN10278238","RESOLVED","",0
"IN10278239","RESOLVED","",0
"IN10278240","RESOLVED","",0
"IN10278241","RESOLVED","",0
"IN10278242","RESOLVED","",0
"IN10278243","RESOLVED","",0
"IN10278244","RESOLVED","",0
"IN10278245","RESOLVED","",0
"IN10278247","RESOLVED","",0
"IN10278248","RESOLVED","",0
"IN10278249","RESOLVED","",0
"IN10278250","RESOLVED","",0
"IN10278251","RESOLVED","",0
"IN10278252","RESOLVED","",0
"IN10278253","RESOLVED","",0
"IN10278254","RESOLVED","",0
"IN10278255","RESOLVED","",0
"IN10278256","RESOLVED","",0
"IN10278258","RESOLVED","",0
"IN10278259","RESOLVED","",0
"IN10278260","RESOLVED","",0
"IN10278262","RESOLVED","",0
"IN10278263","RESOLVED","",0
"IN10278264","RESOLVED","",0
"IN10278265","RESOLVED","",0
"IN10278266","RESOLVED","",0
"IN10278268","RESOLVED","",0
"IN10278269","RESOLVED","",0
"IN10278270","RESOLVED","",0
"IN10278271","RESOLVED","",0
"IN10278272","RESOLVED","",0
"IN10278273","RESOLVED","",0
"IN10278274","RESOLVED","",0
"IN10278276","RESOLVED","",0
"IN10278278","RESOLVED","",0
"IN10278279","RESOLVED","",0
"IN10278281","RESOLVED","",0
"IN10278282","RESOLVED","",0
"IN10278283","RESOLVED","",0
"IN10278284","RESOLVED","",0
"IN10278285","RESOLVED","",0
"IN10278287","RESOLVED","",0
"IN10278288","RESOLVED","",0
"IN10278289","RESOLVED","",0
"IN10278290","RESOLVED","",0
"IN10278291","RESOLVED","",0
"IN10278292","RESOLVED","",0
"IN10278293","RESOLVED","",0
"IN10278294","RESOLVED","",0
"IN10278295","RESOLVED","",0
"IN10278296","RESOLVED","",0
"IN10278297","RESOLVED","",0
"IN10278298","RESOLVED","",0
"IN10278299","RESOLVED","",0
"IN10278300","RESOLVED","",0
"IN10278301","RESOLVED","",0
"IN10278303","RESOLVED","",0
"IN10278304","RESOLVED","",0
"IN10278305","RESOLVED","",0
"IN10278306","RESOLVED","",0
"IN10278307","RESOLVED","",0
"IN10278308","RESOLVED","",0
"IN10278309","RESOLVED","",0
"IN10278311","RESOLVED","",0
"IN10278312","RESOLVED","",0
"IN10278313","RESOLVED","",0
"IN10278314","RESOLVED","",0
"IN10278315","RESOLVED","",0
"IN10278316","RESOLVED","",0
"IN10278317","RESOLVED","",0
"IN10278318","RESOLVED","",0
"IN10278320","RESOLVED","",0
"IN10278322","RESOLVED","",0
"IN10278324","RESOLVED","",0
"IN10278325","RESOLVED","",0
"IN10278326","RESOLVED","",0
"IN10278327","RESOLVED","",0
"IN10278328","RESOLVED","",0
"IN10278330","RESOLVED","",0
"IN10278331","RESOLVED","",0
"IN10278332","RESOLVED","",0
"IN10278333","RESOLVED","",0
"IN10278334","RESOLVED","",0
"IN10278335","RESOLVED","",0
"IN10278336","RESOLVED","",0
"IN10278337","RESOLVED","",0
"IN10278341","RESOLVED","",0
"IN10278342","RESOLVED","",0
"IN10278343","RESOLVED","",0
"IN10278345","RESOLVED","",0
"IN10278347","RESOLVED","",0
"IN10278349","RESOLVED","",0
"IN10278350","RESOLVED","",0
"IN10278367","RESOLVED","",0
"IN10278370","RESOLVED","",0
"IN10278371","RESOLVED","",0
"IN10278372","RESOLVED","",0
"IN10278375","RESOLVED","",0
"IN10278376","RESOLVED","",0
"IN10278377","RESOLVED","",0
"IN10278379","RESOLVED","",0
"IN10278380","RESOLVED","",0
"IN10278381","RESOLVED","",0
"IN10278382","RESOLVED","",0
"IN10278385","RESOLVED","",0
"IN10278386","RESOLVED","",0
"IN10278387","RESOLVED","",0
"IN10278388","RESOLVED","",0
"IN10278389","RESOLVED","",0
"IN10278390","RESOLVED","",0
"IN10278391","RESOLVED","",0
"IN10278392","RESOLVED","",0
"IN10278393","RESOLVED","",0
"IN10278394","RESOLVED","",0
"IN10278396","RESOLVED","",0
"IN10278397","RESOLVED","",0
"IN10278399","RESOLVED","",0
"IN10278400","RESOLVED","",0
"IN10278402","RESOLVED","",0
"IN10278403","RESOLVED","",0
"IN10278405","RESOLVED","",0
"IN10278409","RESOLVED","",0
"IN10278410","RESOLVED","",0
"IN10278411","RESOLVED","",0
"IN10278412","RESOLVED","",0
"IN10278413","RESOLVED","",0
"IN10278414","RESOLVED","",0
"IN10278415","RESOLVED","",0
"IN10278417","RESOLVED","",0
"IN10278418","RESOLVED","",0
"IN10278419","RESOLVED","",0
"IN10278420","RESOLVED","",0
"IN10278421","RESOLVED","",0
"IN10278422","RESOLVED","",0
"IN10278423","RESOLVED","",0
"IN10278424","RESOLVED","",0
"IN10278425","RESOLVED","",0
"IN10278426","RESOLVED","",0
"IN10278429","RESOLVED","",0
"IN10278430","RESOLVED","",0
"IN10278431","RESOLVED","",0
"IN10278432","RESOLVED","",0
"IN10278433","RESOLVED","",0
"IN10278434","RESOLVED","",0
"IN10278436","RESOLVED","",0
"IN10278437","RESOLVED","",0
"IN10278438","RESOLVED","",0
"IN10278439","RESOLVED","",0
"IN10278440","RESOLVED","",0
"IN10278441","RESOLVED","",0
"IN10278443","RESOLVED","",0
"IN10278444","RESOLVED","",0
"IN10278445","RESOLVED","",0
"IN10278446","RESOLVED","",0
"IN10278447","RESOLVED","",0
"IN10278448","RESOLVED","",0
"IN10278449","RESOLVED","",0
"IN10278460","RESOLVED","",0
"IN10278467","RESOLVED","",0
"IN10278476","RESOLVED","",0
"IN10278477","RESOLVED","",0
"IN10278478","RESOLVED","",0
"IN10278479","RESOLVED","",0
"IN10278480","RESOLVED","",0
"IN10278481","RESOLVED","",0
"IN10278482","RESOLVED","",0
"IN10278483","RESOLVED","",0
"IN10278484","RESOLVED","",0
"IN10278485","RESOLVED","",0
"IN10278486","RESOLVED","",0
"IN10278487","RESOLVED","",0
"IN10278488","RESOLVED","",0
"IN10278489","RESOLVED","",0
"IN10278490","RESOLVED","",0
"IN10278491","RESOLVED","",0
"IN10278492","RESOLVED","",0
"IN10278493","RESOLVED","",0
"IN10278494","RESOLVED","",0
"IN10278495","RESOLVED","",0
"IN10278496","RESOLVED","",0
"IN10278497","RESOLVED","",0
"IN10278500","RESOLVED","",0
"IN10278501","RESOLVED","",0
"IN10278504","RESOLVED","",0
"IN10278508","RESOLVED","",0
"IN10278510","RESOLVED","",0
"IN10278512","RESOLVED","",0
"IN10278515","RESOLVED","",0
"IN10278516","RESOLVED","",0
"IN10278517","RESOLVED","",0
"IN10278518","RESOLVED","",0
"IN10278519","RESOLVED","",0
"IN10278520","RESOLVED","",0
"IN10278521","RESOLVED","",0
"IN10278522","RESOLVED","",0
"IN10278523","RESOLVED","",0
"IN10278524","RESOLVED","",0
"IN10278525","RESOLVED","",0
"IN10278526","RESOLVED","",0
"IN10278527","RESOLVED","",0
"IN10278528","RESOLVED","",0
"IN10278529","RESOLVED","",0
"IN10278530","RESOLVED","",0
"IN10278531","RESOLVED","",0
"IN10278532","RESOLVED","",0
"IN10278533","RESOLVED","",0
"IN10278534","RESOLVED","",0
"IN10278535","RESOLVED","",0
"IN10278536","RESOLVED","",0
"IN10278537","RESOLVED","",0
"IN10278538","RESOLVED","",0
"IN10278539","RESOLVED","",0
"IN10278540","RESOLVED","",0
"IN10278541","RESOLVED","",0
"IN10278542","RESOLVED","",0
"IN10278543","RESOLVED","",0
"IN10278544","RESOLVED","",0
"IN10278545","RESOLVED","",0
"IN10278546","RESOLVED","",0
"IN10278548","RESOLVED","",0
"IN10278549","RESOLVED","",0
"IN10278550","RESOLVED","",0
"IN10278551","RESOLVED","",0
"IN10278552","RESOLVED","",0
"IN10278553","RESOLVED","",0
"IN10278554","RESOLVED","",0
"IN10278555","RESOLVED","",0
"IN10278556","RESOLVED","",0
"IN10278557","RESOLVED","",0
"IN10278558","RESOLVED","",0
"IN10278559","RESOLVED","",0
"IN10278560","RESOLVED","",0
"IN10278563","RESOLVED","",0
"IN10278564","RESOLVED","",0
"IN10278566","RESOLVED","",0
"IN10278567","RESOLVED","",0
"IN10278569","RESOLVED","",0
"IN10278570","RESOLVED","",0
"IN10278571","RESOLVED","",0
"IN10278572","RESOLVED","",0
"IN10278573","RESOLVED","",0
"IN10278574","RESOLVED","",0
"IN10278575","RESOLVED","",0
"IN10278576","RESOLVED","",0
"IN10278603","RESOLVED","",0
"IN10278605","RESOLVED","",0
"IN10278606","RESOLVED","",0
"IN10278607","RESOLVED","",0
"IN10278612","RESOLVED","",0
"IN10278613","RESOLVED","",0
"IN10278615","RESOLVED","",0
"IN10278618","RESOLVED","",0
"IN10278619","RESOLVED","",0
"IN10278620","RESOLVED","",0
"IN10278621","RESOLVED","",0
"IN10278622","RESOLVED","",0
"IN10278623","RESOLVED","",0
"IN10278624","RESOLVED","",0
"IN10278625","RESOLVED","",0
"IN10278626","RESOLVED","",0
"IN10278633","RESOLVED","",0
"IN10278634","RESOLVED","",0
"IN10278635","RESOLVED","",0
"IN10278636","RESOLVED","",0
"IN10278637","RESOLVED","",0
"IN10278638","RESOLVED","",0
"IN10278639","RESOLVED","",0
"IN10278640","RESOLVED","",0
"IN10278641","RESOLVED","",0
"IN10278642","RESOLVED","",0
"IN10278643","RESOLVED","",0
"IN10278644","RESOLVED","",0
"IN10278646","RESOLVED","",0
"IN10278647","RESOLVED","",0
"IN10278649","RESOLVED","",0
"IN10278650","RESOLVED","",0
"IN10278651","RESOLVED","",0
"IN10278654","RESOLVED","",0
"IN10278655","RESOLVED","",0
"IN10278656","RESOLVED","",0
"IN10278680","RESOLVED","",0
"IN10278681","RESOLVED","",0
"IN10278682","RESOLVED","",0
"IN10278683","RESOLVED","",0
"IN10278684","RESOLVED","",0
"IN10278685","RESOLVED","",0
"IN10278686","RESOLVED","",0
"IN10278688","RESOLVED","",0
"IN10278690","RESOLVED","",0
"IN10278692","RESOLVED","",0
"IN10278694","RESOLVED","",0
"IN10278695","RESOLVED","",0
"IN10278696","RESOLVED","",0
"IN10278697","RESOLVED","",0
"IN10278698","RESOLVED","",0
"IN10278701","RESOLVED","",0
"IN10278725","RESOLVED","",0
"IN10278728","RESOLVED","",0
"IN10278730","RESOLVED","",0
"IN10278731","RESOLVED","",0
"IN10278732","RESOLVED","",0
"IN10278733","RESOLVED","",0
"IN10278734","RESOLVED","",0
"IN10278735","RESOLVED","",0
"IN10278736","RESOLVED","",0
"IN10278737","RESOLVED","",0
"IN10278738","RESOLVED","",0
"IN10278739","RESOLVED","",0
"IN10278740","RESOLVED","",0
"IN10278742","RESOLVED","",0
"IN10278743","RESOLVED","",0
"IN10278746","RESOLVED","",0
"IN10278747","RESOLVED","",0
"IN10278748","RESOLVED","",0
"IN10278749","RESOLVED","",0
"IN10278750","RESOLVED","",0
"IN10278751","RESOLVED","",0
"IN10278752","RESOLVED","",0
"IN10278753","RESOLVED","",0
"IN10278754","RESOLVED","",0
"IN10278755","RESOLVED","",0
"IN10278756","RESOLVED","",0
"IN10278757","RESOLVED","",0
"IN10278758","RESOLVED","",0
"IN10278759","RESOLVED","",0
"IN10278760","RESOLVED","",0
"IN10278761","RESOLVED","",0
"IN10278762","RESOLVED","",0
"IN10278763","RESOLVED","",0
"IN10278764","RESOLVED","",0
"IN10278765","RESOLVED","",0
"IN10278766","RESOLVED","",0
"IN10278767","RESOLVED","",0
"IN10278768","RESOLVED","",0
"IN10278769","RESOLVED","",0
"IN10278770","RESOLVED","",0
"IN10278771","RESOLVED","",0
"IN10278774","RESOLVED","",0
"IN10278775","RESOLVED","",0
"IN10278776","RESOLVED","",0
"IN10278777","RESOLVED","",0
"IN10278778","RESOLVED","",0
"IN10278780","RESOLVED","",0
"IN10278781","RESOLVED","",0
"IN10278783","RESOLVED","",0
"IN10278784","RESOLVED","",0
"IN10278787","RESOLVED","",0
"IN10278788","RESOLVED","",0
"IN10278790","RESOLVED","",0
"IN10278791","RESOLVED","",0
"IN10278792","RESOLVED","",0
"IN10278793","RESOLVED","",0
"IN10278794","RESOLVED","",0
"IN10278795","RESOLVED","",0
"IN10278796","RESOLVED","",0
"IN10278797","RESOLVED","",0
"IN10278798","RESOLVED","",0
"IN10278799","RESOLVED","",0
"IN10278800","RESOLVED","",0
"IN10278801","RESOLVED","",0
"IN10278802","RESOLVED","",0
"IN10278803","RESOLVED","",0
"IN10278804","RESOLVED","",0
"IN10278805","RESOLVED","",0
"IN10278806","RESOLVED","",0
"IN10278807","RESOLVED","",0
"IN10278808","RESOLVED","",0
"IN10278809","RESOLVED","",0
"IN10278810","RESOLVED","",0
"IN10278811","RESOLVED","",0
"IN10278813","RESOLVED","",0
"IN10278814","RESOLVED","",0
"IN10278815","RESOLVED","",0
"IN10278816","RESOLVED","",0
"IN10278818","RESOLVED","",0
"IN10278820","RESOLVED","",0
"IN10278822","RESOLVED","",0
"IN10278823","RESOLVED","",0
"IN10278825","RESOLVED","",0
"IN10278826","RESOLVED","",0
"IN10278827","RESOLVED","",0
"IN10278829","RESOLVED","",0
"IN10278830","RESOLVED","",0
"IN10278831","RESOLVED","",0
"IN10278833","RESOLVED","",0
"IN10278834","RESOLVED","",0
"IN10278835","RESOLVED","",0
"IN10278836","RESOLVED","",0
"IN10278838","RESOLVED","",0
"IN10278839","RESOLVED","",0
"IN10278841","RESOLVED","",0
"IN10278842","RESOLVED","",0
"IN10278843","RESOLVED","",0
"IN10278844","RESOLVED","",0
"IN10278845","RESOLVED","",0
"IN10278846","RESOLVED","",0
"IN10278847","RESOLVED","",0
"IN10278850","RESOLVED","",0
"IN10278851","RESOLVED","",0
"IN10278852","RESOLVED","",0
"IN10278854","RESOLVED","",0
"IN10278855","RESOLVED","",0
"IN10278856","RESOLVED","",0
"IN10278857","RESOLVED","",0
"IN10278858","RESOLVED","",0
"IN10278859","RESOLVED","",0
"IN10278860","RESOLVED","",0
"IN10278861","RESOLVED","",0
"IN10278862","RESOLVED","",0
"IN10278863","RESOLVED","",0
"IN10278864","RESOLVED","",0
"IN10278865","RESOLVED","",0
"IN10278866","RESOLVED","",0
"IN10278869","RESOLVED","",0
"IN10278870","RESOLVED","",0
"IN10278871","RESOLVED","",0
"IN10278872","RESOLVED","",0
"IN10278874","RESOLVED","",0
"IN10278875","RESOLVED","",0
"IN10278877","RESOLVED","",0
"IN10278878","RESOLVED","",0
"IN10278879","RESOLVED","",0
"IN10278880","RESOLVED","",0
"IN10278882","RESOLVED","",0
"IN10278883","RESOLVED","",0
"IN10278884","RESOLVED","",0
"IN10278885","RESOLVED","",0
"IN10278887","RESOLVED","",0
"IN10278888","RESOLVED","",0
"IN10278890","RESOLVED","",0
"IN10278893","RESOLVED","",0
"IN10278894","RESOLVED","",0
"IN10278895","RESOLVED","",0
"IN10278897","RESOLVED","",0
"IN10278898","RESOLVED","",0
"IN10278899","RESOLVED","",0
"IN10278900","RESOLVED","",0
"IN10278901","RESOLVED","",0
"IN10278902","RESOLVED","",0
"IN10278903","RESOLVED","",0
"IN10278904","RESOLVED","",0
"IN10278905","RESOLVED","",0
"IN10278906","RESOLVED","",0
"IN10278908","RESOLVED","",0
"IN10278909","RESOLVED","",0
"IN10278910","RESOLVED","",0
"IN10278911","RESOLVED","",0
"IN10278912","RESOLVED","",0
"IN10278913","RESOLVED","",0
"IN10278914","RESOLVED","",0
"IN10278915","RESOLVED","",0
"IN10278916","RESOLVED","",0
"IN10278917","RESOLVED","",0
"IN10278918","RESOLVED","",0
"IN10278919","RESOLVED","",0
"IN10278920","RESOLVED","",0
"IN10278921","RESOLVED","",0
"IN10278922","RESOLVED","",0
"IN10278923","RESOLVED","",0
"IN10278924","RESOLVED","",0
"IN10278925","RESOLVED","",0
"IN10278926","RESOLVED","",0
"IN10278927","RESOLVED","",0
"IN10278929","RESOLVED","",0
"IN10278930","RESOLVED","",0
"IN10278931","RESOLVED","",0
"IN10278932","RESOLVED","",0
"IN10278935","RESOLVED","",0
"IN10278936","RESOLVED","",0
"IN10278937","RESOLVED","",0
"IN10278939","RESOLVED","",0
"IN10278940","RESOLVED","",0
"IN10278942","RESOLVED","",0
"IN10278945","RESOLVED","",0
"IN10278946","RESOLVED","",0
"IN10278947","RESOLVED","",0
"IN10278948","RESOLVED","",0
"IN10278950","RESOLVED","",0
"IN10278951","RESOLVED","",0
"IN10278952","RESOLVED","",0
"IN10278953","RESOLVED","",0
"IN10278955","RESOLVED","",0
"IN10278956","RESOLVED","",0
"IN10278957","RESOLVED","",0
"IN10278958","RESOLVED","",0
"IN10278959","RESOLVED","",0
"IN10278960","RESOLVED","",0
"IN10278961","RESOLVED","",0
