Megawatt Hours Demand,BA-Subregion,Date/Time
4867,"AZPS-N/A",2020-09-28 21:00:00.000
5188,"AZPS-N/A",2020-09-28 20:00:00.000
5446,"AZPS-N/A",2020-09-28 19:00:00.000
5417,"AZPS-N/A",2020-09-28 18:00:00.000
5209,"AZPS-N/A",2020-09-28 17:00:00.000
5057,"AZPS-N/A",2020-09-28 16:00:00.000
4702,"AZPS-N/A",2020-09-28 15:00:00.000
4334,"AZPS-N/A",2020-09-28 14:00:00.000
3925,"AZPS-N/A",2020-09-28 13:00:00.000
3595,"AZPS-N/A",2020-09-28 12:00:00.000
3331,"AZPS-N/A",2020-09-28 11:00:00.000
3170,"AZPS-N/A",2020-09-28 10:00:00.000
3100,"AZPS-N/A",2020-09-28 09:00:00.000
3055,"AZPS-N/A",2020-09-28 08:00:00.000
2943,"AZPS-N/A",2020-09-28 07:00:00.000
2843,"AZPS-N/A",2020-09-28 06:00:00.000
2817,"AZPS-N/A",2020-09-28 05:00:00.000
2876,"AZPS-N/A",2020-09-28 04:00:00.000
3008,"AZPS-N/A",2020-09-28 03:00:00.000
3199,"AZPS-N/A",2020-09-28 02:00:00.000
3437,"AZPS-N/A",2020-09-28 01:00:00.000
3763,"AZPS-N/A",2020-09-28 00:00:00.000
4099,"AZPS-N/A",2020-09-27 23:00:00.000
4435,"AZPS-N/A",2020-09-27 22:00:00.000
4769,"AZPS-N/A",2020-09-27 21:00:00.000
5073,"AZPS-N/A",2020-09-27 20:00:00.000
5320,"AZPS-N/A",2020-09-27 19:00:00.000
5279,"AZPS-N/A",2020-09-27 18:00:00.000
5074,"AZPS-N/A",2020-09-27 17:00:00.000
4830,"AZPS-N/A",2020-09-27 16:00:00.000
4497,"AZPS-N/A",2020-09-27 15:00:00.000
4167,"AZPS-N/A",2020-09-27 14:00:00.000
3783,"AZPS-N/A",2020-09-27 13:00:00.000
3432,"AZPS-N/A",2020-09-27 12:00:00.000
3151,"AZPS-N/A",2020-09-27 11:00:00.000
2926,"AZPS-N/A",2020-09-27 10:00:00.000
2798,"AZPS-N/A",2020-09-27 09:00:00.000
2794,"AZPS-N/A",2020-09-27 08:00:00.000
2822,"AZPS-N/A",2020-09-27 07:00:00.000
2831,"AZPS-N/A",2020-09-27 06:00:00.000
2897,"AZPS-N/A",2020-09-27 05:00:00.000
3008,"AZPS-N/A",2020-09-27 04:00:00.000
3158,"AZPS-N/A",2020-09-27 03:00:00.000
3352,"AZPS-N/A",2020-09-27 02:00:00.000
3585,"AZPS-N/A",2020-09-27 01:00:00.000
3884,"AZPS-N/A",2020-09-27 00:00:00.000
4195,"AZPS-N/A",2020-09-26 23:00:00.000
4490,"AZPS-N/A",2020-09-26 22:00:00.000
4788,"AZPS-N/A",2020-09-26 21:00:00.000
5135,"AZPS-N/A",2020-09-26 20:00:00.000
5400,"AZPS-N/A",2020-09-26 19:00:00.000
5391,"AZPS-N/A",2020-09-26 18:00:00.000
5222,"AZPS-N/A",2020-09-26 17:00:00.000
5010,"AZPS-N/A",2020-09-26 16:00:00.000
4684,"AZPS-N/A",2020-09-26 15:00:00.000
4335,"AZPS-N/A",2020-09-26 14:00:00.000
3990,"AZPS-N/A",2020-09-26 13:00:00.000
3654,"AZPS-N/A",2020-09-26 12:00:00.000
3372,"AZPS-N/A",2020-09-26 11:00:00.000
3143,"AZPS-N/A",2020-09-26 10:00:00.000
3007,"AZPS-N/A",2020-09-26 09:00:00.000
2979,"AZPS-N/A",2020-09-26 08:00:00.000
3005,"AZPS-N/A",2020-09-26 07:00:00.000
2993,"AZPS-N/A",2020-09-26 06:00:00.000
3064,"AZPS-N/A",2020-09-26 05:00:00.000
3186,"AZPS-N/A",2020-09-26 04:00:00.000
3360,"AZPS-N/A",2020-09-26 03:00:00.000
3565,"AZPS-N/A",2020-09-26 02:00:00.000
3834,"AZPS-N/A",2020-09-26 01:00:00.000
4159,"AZPS-N/A",2020-09-26 00:00:00.000
4487,"AZPS-N/A",2020-09-25 23:00:00.000
4817,"AZPS-N/A",2020-09-25 22:00:00.000
5032,"AZPS-N/A",2020-09-25 21:00:00.000
5371,"AZPS-N/A",2020-09-25 20:00:00.000
5656,"AZPS-N/A",2020-09-25 19:00:00.000
5687,"AZPS-N/A",2020-09-25 18:00:00.000
5533,"AZPS-N/A",2020-09-25 17:00:00.000
5419,"AZPS-N/A",2020-09-25 16:00:00.000
5100,"AZPS-N/A",2020-09-25 15:00:00.000
4684,"AZPS-N/A",2020-09-25 14:00:00.000
4287,"AZPS-N/A",2020-09-25 13:00:00.000
3918,"AZPS-N/A",2020-09-25 12:00:00.000
3648,"AZPS-N/A",2020-09-25 11:00:00.000
3419,"AZPS-N/A",2020-09-25 10:00:00.000
3319,"AZPS-N/A",2020-09-25 09:00:00.000
3251,"AZPS-N/A",2020-09-25 08:00:00.000
3177,"AZPS-N/A",2020-09-25 07:00:00.000
3092,"AZPS-N/A",2020-09-25 06:00:00.000
3090,"AZPS-N/A",2020-09-25 05:00:00.000
3222,"AZPS-N/A",2020-09-25 04:00:00.000
3366,"AZPS-N/A",2020-09-25 03:00:00.000
3581,"AZPS-N/A",2020-09-25 02:00:00.000
3868,"AZPS-N/A",2020-09-25 01:00:00.000
4239,"AZPS-N/A",2020-09-25 00:00:00.000
4630,"AZPS-N/A",2020-09-24 23:00:00.000
4967,"AZPS-N/A",2020-09-24 22:00:00.000
5174,"AZPS-N/A",2020-09-24 21:00:00.000
5525,"AZPS-N/A",2020-09-24 20:00:00.000
5802,"AZPS-N/A",2020-09-24 19:00:00.000
5797,"AZPS-N/A",2020-09-24 18:00:00.000
5634,"AZPS-N/A",2020-09-24 17:00:00.000
5478,"AZPS-N/A",2020-09-24 16:00:00.000
5116,"AZPS-N/A",2020-09-24 15:00:00.000
4687,"AZPS-N/A",2020-09-24 14:00:00.000
4255,"AZPS-N/A",2020-09-24 13:00:00.000
3879,"AZPS-N/A",2020-09-24 12:00:00.000
3586,"AZPS-N/A",2020-09-24 11:00:00.000
3405,"AZPS-N/A",2020-09-24 10:00:00.000
3306,"AZPS-N/A",2020-09-24 09:00:00.000
3224,"AZPS-N/A",2020-09-24 08:00:00.000
3147,"AZPS-N/A",2020-09-24 07:00:00.000
3052,"AZPS-N/A",2020-09-24 06:00:00.000
3067,"AZPS-N/A",2020-09-24 05:00:00.000
3153,"AZPS-N/A",2020-09-24 04:00:00.000
3314,"AZPS-N/A",2020-09-24 03:00:00.000
3511,"AZPS-N/A",2020-09-24 02:00:00.000
3776,"AZPS-N/A",2020-09-24 01:00:00.000
4155,"AZPS-N/A",2020-09-24 00:00:00.000
4549,"AZPS-N/A",2020-09-23 23:00:00.000
4887,"AZPS-N/A",2020-09-23 22:00:00.000
5129,"AZPS-N/A",2020-09-23 21:00:00.000
5392,"AZPS-N/A",2020-09-23 20:00:00.000
5624,"AZPS-N/A",2020-09-23 19:00:00.000
5627,"AZPS-N/A",2020-09-23 18:00:00.000
5459,"AZPS-N/A",2020-09-23 17:00:00.000
5347,"AZPS-N/A",2020-09-23 16:00:00.000
5016,"AZPS-N/A",2020-09-23 15:00:00.000
4618,"AZPS-N/A",2020-09-23 14:00:00.000
4226,"AZPS-N/A",2020-09-23 13:00:00.000
3872,"AZPS-N/A",2020-09-23 12:00:00.000
3606,"AZPS-N/A",2020-09-23 11:00:00.000
3431,"AZPS-N/A",2020-09-23 10:00:00.000
3305,"AZPS-N/A",2020-09-23 09:00:00.000
3256,"AZPS-N/A",2020-09-23 08:00:00.000
3187,"AZPS-N/A",2020-09-23 07:00:00.000
3094,"AZPS-N/A",2020-09-23 06:00:00.000
3088,"AZPS-N/A",2020-09-23 05:00:00.000
3167,"AZPS-N/A",2020-09-23 04:00:00.000
3323,"AZPS-N/A",2020-09-23 03:00:00.000
3521,"AZPS-N/A",2020-09-23 02:00:00.000
3761,"AZPS-N/A",2020-09-23 01:00:00.000
4127,"AZPS-N/A",2020-09-23 00:00:00.000
4507,"AZPS-N/A",2020-09-22 23:00:00.000
4825,"AZPS-N/A",2020-09-22 22:00:00.000
5035,"AZPS-N/A",2020-09-22 21:00:00.000
5267,"AZPS-N/A",2020-09-22 20:00:00.000
5446,"AZPS-N/A",2020-09-22 19:00:00.000
5418,"AZPS-N/A",2020-09-22 18:00:00.000
5292,"AZPS-N/A",2020-09-22 17:00:00.000
5185,"AZPS-N/A",2020-09-22 16:00:00.000
4897,"AZPS-N/A",2020-09-22 15:00:00.000
4592,"AZPS-N/A",2020-09-22 14:00:00.000
4270,"AZPS-N/A",2020-09-22 13:00:00.000
3984,"AZPS-N/A",2020-09-22 12:00:00.000
3849,"AZPS-N/A",2020-09-22 11:00:00.000
3794,"AZPS-N/A",2020-09-22 10:00:00.000
3714,"AZPS-N/A",2020-09-22 09:00:00.000
3614,"AZPS-N/A",2020-09-22 08:00:00.000
3507,"AZPS-N/A",2020-09-22 07:00:00.000
3379,"AZPS-N/A",2020-09-22 06:00:00.000
3356,"AZPS-N/A",2020-09-22 05:00:00.000
3421,"AZPS-N/A",2020-09-22 04:00:00.000
3515,"AZPS-N/A",2020-09-22 03:00:00.000
3679,"AZPS-N/A",2020-09-22 02:00:00.000
3921,"AZPS-N/A",2020-09-22 01:00:00.000
4248,"AZPS-N/A",2020-09-22 00:00:00.000
4628,"AZPS-N/A",2020-09-21 23:00:00.000
4967,"AZPS-N/A",2020-09-21 22:00:00.000
5156,"AZPS-N/A",2020-09-21 21:00:00.000
5349,"AZPS-N/A",2020-09-21 20:00:00.000
5475,"AZPS-N/A",2020-09-21 19:00:00.000
5531,"AZPS-N/A",2020-09-21 18:00:00.000
5446,"AZPS-N/A",2020-09-21 17:00:00.000
5379,"AZPS-N/A",2020-09-21 16:00:00.000
5062,"AZPS-N/A",2020-09-21 15:00:00.000
4706,"AZPS-N/A",2020-09-21 14:00:00.000
4416,"AZPS-N/A",2020-09-21 13:00:00.000
4125,"AZPS-N/A",2020-09-21 12:00:00.000
3873,"AZPS-N/A",2020-09-21 11:00:00.000
3659,"AZPS-N/A",2020-09-21 10:00:00.000
3501,"AZPS-N/A",2020-09-21 09:00:00.000
3423,"AZPS-N/A",2020-09-21 08:00:00.000
3314,"AZPS-N/A",2020-09-21 07:00:00.000
3178,"AZPS-N/A",2020-09-21 06:00:00.000
3148,"AZPS-N/A",2020-09-21 05:00:00.000
3214,"AZPS-N/A",2020-09-21 04:00:00.000
3371,"AZPS-N/A",2020-09-21 03:00:00.000
3534,"AZPS-N/A",2020-09-21 02:00:00.000
3786,"AZPS-N/A",2020-09-21 01:00:00.000
4109,"AZPS-N/A",2020-09-21 00:00:00.000
4513,"AZPS-N/A",2020-09-20 23:00:00.000
4863,"AZPS-N/A",2020-09-20 22:00:00.000
5197,"AZPS-N/A",2020-09-20 21:00:00.000
5495,"AZPS-N/A",2020-09-20 20:00:00.000
5754,"AZPS-N/A",2020-09-20 19:00:00.000
5753,"AZPS-N/A",2020-09-20 18:00:00.000
5590,"AZPS-N/A",2020-09-20 17:00:00.000
5323,"AZPS-N/A",2020-09-20 16:00:00.000
4968,"AZPS-N/A",2020-09-20 15:00:00.000
4572,"AZPS-N/A",2020-09-20 14:00:00.000
4177,"AZPS-N/A",2020-09-20 13:00:00.000
3801,"AZPS-N/A",2020-09-20 12:00:00.000
3453,"AZPS-N/A",2020-09-20 11:00:00.000
3185,"AZPS-N/A",2020-09-20 10:00:00.000
2999,"AZPS-N/A",2020-09-20 09:00:00.000
2983,"AZPS-N/A",2020-09-20 08:00:00.000
3016,"AZPS-N/A",2020-09-20 07:00:00.000
3068,"AZPS-N/A",2020-09-20 06:00:00.000
3067,"AZPS-N/A",2020-09-20 05:00:00.000
3174,"AZPS-N/A",2020-09-20 04:00:00.000
3327,"AZPS-N/A",2020-09-20 03:00:00.000
3508,"AZPS-N/A",2020-09-20 02:00:00.000
3774,"AZPS-N/A",2020-09-20 01:00:00.000
4099,"AZPS-N/A",2020-09-20 00:00:00.000
4434,"AZPS-N/A",2020-09-19 23:00:00.000
4728,"AZPS-N/A",2020-09-19 22:00:00.000
5034,"AZPS-N/A",2020-09-19 21:00:00.000
5377,"AZPS-N/A",2020-09-19 20:00:00.000
5670,"AZPS-N/A",2020-09-19 19:00:00.000
5689,"AZPS-N/A",2020-09-19 18:00:00.000
5501,"AZPS-N/A",2020-09-19 17:00:00.000
5241,"AZPS-N/A",2020-09-19 16:00:00.000
4962,"AZPS-N/A",2020-09-19 15:00:00.000
4656,"AZPS-N/A",2020-09-19 14:00:00.000
4325,"AZPS-N/A",2020-09-19 13:00:00.000
3998,"AZPS-N/A",2020-09-19 12:00:00.000
3717,"AZPS-N/A",2020-09-19 11:00:00.000
3438,"AZPS-N/A",2020-09-19 10:00:00.000
3249,"AZPS-N/A",2020-09-19 09:00:00.000
3211,"AZPS-N/A",2020-09-19 08:00:00.000
3236,"AZPS-N/A",2020-09-19 07:00:00.000
3212,"AZPS-N/A",2020-09-19 06:00:00.000
3282,"AZPS-N/A",2020-09-19 05:00:00.000
3378,"AZPS-N/A",2020-09-19 04:00:00.000
3524,"AZPS-N/A",2020-09-19 03:00:00.000
3680,"AZPS-N/A",2020-09-19 02:00:00.000
3902,"AZPS-N/A",2020-09-19 01:00:00.000
4225,"AZPS-N/A",2020-09-19 00:00:00.000
4554,"AZPS-N/A",2020-09-18 23:00:00.000
4870,"AZPS-N/A",2020-09-18 22:00:00.000
5091,"AZPS-N/A",2020-09-18 21:00:00.000
5412,"AZPS-N/A",2020-09-18 20:00:00.000
5727,"AZPS-N/A",2020-09-18 19:00:00.000
5777,"AZPS-N/A",2020-09-18 18:00:00.000
5635,"AZPS-N/A",2020-09-18 17:00:00.000
5559,"AZPS-N/A",2020-09-18 16:00:00.000
5263,"AZPS-N/A",2020-09-18 15:00:00.000
4895,"AZPS-N/A",2020-09-18 14:00:00.000
4520,"AZPS-N/A",2020-09-18 13:00:00.000
4152,"AZPS-N/A",2020-09-18 12:00:00.000
3843,"AZPS-N/A",2020-09-18 11:00:00.000
3588,"AZPS-N/A",2020-09-18 10:00:00.000
3445,"AZPS-N/A",2020-09-18 09:00:00.000
3365,"AZPS-N/A",2020-09-18 08:00:00.000
3276,"AZPS-N/A",2020-09-18 07:00:00.000
3170,"AZPS-N/A",2020-09-18 06:00:00.000
3158,"AZPS-N/A",2020-09-18 05:00:00.000
3243,"AZPS-N/A",2020-09-18 04:00:00.000
3396,"AZPS-N/A",2020-09-18 03:00:00.000
3589,"AZPS-N/A",2020-09-18 02:00:00.000
3853,"AZPS-N/A",2020-09-18 01:00:00.000
4241,"AZPS-N/A",2020-09-18 00:00:00.000
4639,"AZPS-N/A",2020-09-17 23:00:00.000
5012,"AZPS-N/A",2020-09-17 22:00:00.000
5284,"AZPS-N/A",2020-09-17 21:00:00.000
5613,"AZPS-N/A",2020-09-17 20:00:00.000
5974,"AZPS-N/A",2020-09-17 19:00:00.000
5979,"AZPS-N/A",2020-09-17 18:00:00.000
5817,"AZPS-N/A",2020-09-17 17:00:00.000
5694,"AZPS-N/A",2020-09-17 16:00:00.000
5317,"AZPS-N/A",2020-09-17 15:00:00.000
4935,"AZPS-N/A",2020-09-17 14:00:00.000
4488,"AZPS-N/A",2020-09-17 13:00:00.000
4063,"AZPS-N/A",2020-09-17 12:00:00.000
3738,"AZPS-N/A",2020-09-17 11:00:00.000
3454,"AZPS-N/A",2020-09-17 10:00:00.000
3334,"AZPS-N/A",2020-09-17 09:00:00.000
3236,"AZPS-N/A",2020-09-17 08:00:00.000
3167,"AZPS-N/A",2020-09-17 07:00:00.000
3069,"AZPS-N/A",2020-09-17 06:00:00.000
3072,"AZPS-N/A",2020-09-17 05:00:00.000
3166,"AZPS-N/A",2020-09-17 04:00:00.000
3300,"AZPS-N/A",2020-09-17 03:00:00.000
3531,"AZPS-N/A",2020-09-17 02:00:00.000
3833,"AZPS-N/A",2020-09-17 01:00:00.000
4223,"AZPS-N/A",2020-09-17 00:00:00.000
4651,"AZPS-N/A",2020-09-16 23:00:00.000
5020,"AZPS-N/A",2020-09-16 22:00:00.000
5292,"AZPS-N/A",2020-09-16 21:00:00.000
5684,"AZPS-N/A",2020-09-16 20:00:00.000
5977,"AZPS-N/A",2020-09-16 19:00:00.000
5976,"AZPS-N/A",2020-09-16 18:00:00.000
5767,"AZPS-N/A",2020-09-16 17:00:00.000
5618,"AZPS-N/A",2020-09-16 16:00:00.000
5195,"AZPS-N/A",2020-09-16 15:00:00.000
4771,"AZPS-N/A",2020-09-16 14:00:00.000
4354,"AZPS-N/A",2020-09-16 13:00:00.000
7267,"AZPS-N/A",2020-09-16 12:00:00.000
3657,"AZPS-N/A",2020-09-16 11:00:00.000
3440,"AZPS-N/A",2020-09-16 10:00:00.000
3325,"AZPS-N/A",2020-09-16 09:00:00.000
3254,"AZPS-N/A",2020-09-16 08:00:00.000
3190,"AZPS-N/A",2020-09-16 07:00:00.000
3097,"AZPS-N/A",2020-09-16 06:00:00.000
3102,"AZPS-N/A",2020-09-16 05:00:00.000
3187,"AZPS-N/A",2020-09-16 04:00:00.000
3339,"AZPS-N/A",2020-09-16 03:00:00.000
3548,"AZPS-N/A",2020-09-16 02:00:00.000
3833,"AZPS-N/A",2020-09-16 01:00:00.000
4208,"AZPS-N/A",2020-09-16 00:00:00.000
4632,"AZPS-N/A",2020-09-15 23:00:00.000
4995,"AZPS-N/A",2020-09-15 22:00:00.000
5234,"AZPS-N/A",2020-09-15 21:00:00.000
5530,"AZPS-N/A",2020-09-15 20:00:00.000
5775,"AZPS-N/A",2020-09-15 19:00:00.000
5769,"AZPS-N/A",2020-09-15 18:00:00.000
5580,"AZPS-N/A",2020-09-15 17:00:00.000
5437,"AZPS-N/A",2020-09-15 16:00:00.000
5127,"AZPS-N/A",2020-09-15 15:00:00.000
4760,"AZPS-N/A",2020-09-15 14:00:00.000
4409,"AZPS-N/A",2020-09-15 13:00:00.000
4094,"AZPS-N/A",2020-09-15 12:00:00.000
3792,"AZPS-N/A",2020-09-15 11:00:00.000
3574,"AZPS-N/A",2020-09-15 10:00:00.000
3417,"AZPS-N/A",2020-09-15 09:00:00.000
3340,"AZPS-N/A",2020-09-15 08:00:00.000
3250,"AZPS-N/A",2020-09-15 07:00:00.000
3138,"AZPS-N/A",2020-09-15 06:00:00.000
3116,"AZPS-N/A",2020-09-15 05:00:00.000
3199,"AZPS-N/A",2020-09-15 04:00:00.000
3326,"AZPS-N/A",2020-09-15 03:00:00.000
3516,"AZPS-N/A",2020-09-15 02:00:00.000
3756,"AZPS-N/A",2020-09-15 01:00:00.000
4130,"AZPS-N/A",2020-09-15 00:00:00.000
4530,"AZPS-N/A",2020-09-14 23:00:00.000
4894,"AZPS-N/A",2020-09-14 22:00:00.000
5142,"AZPS-N/A",2020-09-14 21:00:00.000
5436,"AZPS-N/A",2020-09-14 20:00:00.000
5654,"AZPS-N/A",2020-09-14 19:00:00.000
5599,"AZPS-N/A",2020-09-14 18:00:00.000
5423,"AZPS-N/A",2020-09-14 17:00:00.000
5321,"AZPS-N/A",2020-09-14 16:00:00.000
5043,"AZPS-N/A",2020-09-14 15:00:00.000
4748,"AZPS-N/A",2020-09-14 14:00:00.000
4373,"AZPS-N/A",2020-09-14 13:00:00.000
4060,"AZPS-N/A",2020-09-14 12:00:00.000
3762,"AZPS-N/A",2020-09-14 11:00:00.000
3547,"AZPS-N/A",2020-09-14 10:00:00.000
3389,"AZPS-N/A",2020-09-14 09:00:00.000
3270,"AZPS-N/A",2020-09-14 08:00:00.000
3169,"AZPS-N/A",2020-09-14 07:00:00.000
3050,"AZPS-N/A",2020-09-14 06:00:00.000
3013,"AZPS-N/A",2020-09-14 05:00:00.000
3066,"AZPS-N/A",2020-09-14 04:00:00.000
3165,"AZPS-N/A",2020-09-14 03:00:00.000
3342,"AZPS-N/A",2020-09-14 02:00:00.000
3560,"AZPS-N/A",2020-09-14 01:00:00.000
3881,"AZPS-N/A",2020-09-14 00:00:00.000
4219,"AZPS-N/A",2020-09-13 23:00:00.000
4531,"AZPS-N/A",2020-09-13 22:00:00.000
4830,"AZPS-N/A",2020-09-13 21:00:00.000
5043,"AZPS-N/A",2020-09-13 20:00:00.000
5213,"AZPS-N/A",2020-09-13 19:00:00.000
5152,"AZPS-N/A",2020-09-13 18:00:00.000
4980,"AZPS-N/A",2020-09-13 17:00:00.000
4696,"AZPS-N/A",2020-09-13 16:00:00.000
4381,"AZPS-N/A",2020-09-13 15:00:00.000
4007,"AZPS-N/A",2020-09-13 14:00:00.000
3641,"AZPS-N/A",2020-09-13 13:00:00.000
3297,"AZPS-N/A",2020-09-13 12:00:00.000
3020,"AZPS-N/A",2020-09-13 11:00:00.000
2823,"AZPS-N/A",2020-09-13 10:00:00.000
2739,"AZPS-N/A",2020-09-13 09:00:00.000
2737,"AZPS-N/A",2020-09-13 08:00:00.000
2763,"AZPS-N/A",2020-09-13 07:00:00.000
2738,"AZPS-N/A",2020-09-13 06:00:00.000
2768,"AZPS-N/A",2020-09-13 05:00:00.000
2851,"AZPS-N/A",2020-09-13 04:00:00.000
2970,"AZPS-N/A",2020-09-13 03:00:00.000
3146,"AZPS-N/A",2020-09-13 02:00:00.000
3354,"AZPS-N/A",2020-09-13 01:00:00.000
3615,"AZPS-N/A",2020-09-13 00:00:00.000
3880,"AZPS-N/A",2020-09-12 23:00:00.000
4141,"AZPS-N/A",2020-09-12 22:00:00.000
4359,"AZPS-N/A",2020-09-12 21:00:00.000
4556,"AZPS-N/A",2020-09-12 20:00:00.000
4697,"AZPS-N/A",2020-09-12 19:00:00.000
4681,"AZPS-N/A",2020-09-12 18:00:00.000
4548,"AZPS-N/A",2020-09-12 17:00:00.000
4307,"AZPS-N/A",2020-09-12 16:00:00.000
3997,"AZPS-N/A",2020-09-12 15:00:00.000
3662,"AZPS-N/A",2020-09-12 14:00:00.000
3353,"AZPS-N/A",2020-09-12 13:00:00.000
3084,"AZPS-N/A",2020-09-12 12:00:00.000
2887,"AZPS-N/A",2020-09-12 11:00:00.000
2776,"AZPS-N/A",2020-09-12 10:00:00.000
2709,"AZPS-N/A",2020-09-12 09:00:00.000
2707,"AZPS-N/A",2020-09-12 08:00:00.000
2706,"AZPS-N/A",2020-09-12 07:00:00.000
2671,"AZPS-N/A",2020-09-12 06:00:00.000
2705,"AZPS-N/A",2020-09-12 05:00:00.000
2798,"AZPS-N/A",2020-09-12 04:00:00.000
2894,"AZPS-N/A",2020-09-12 03:00:00.000
3053,"AZPS-N/A",2020-09-12 02:00:00.000
3233,"AZPS-N/A",2020-09-12 01:00:00.000
3490,"AZPS-N/A",2020-09-12 00:00:00.000
3726,"AZPS-N/A",2020-09-11 23:00:00.000
3935,"AZPS-N/A",2020-09-11 22:00:00.000
4032,"AZPS-N/A",2020-09-11 21:00:00.000
4131,"AZPS-N/A",2020-09-11 20:00:00.000
4201,"AZPS-N/A",2020-09-11 19:00:00.000
4137,"AZPS-N/A",2020-09-11 18:00:00.000
3947,"AZPS-N/A",2020-09-11 17:00:00.000
3873,"AZPS-N/A",2020-09-11 16:00:00.000
3780,"AZPS-N/A",2020-09-11 15:00:00.000
3591,"AZPS-N/A",2020-09-11 14:00:00.000
3366,"AZPS-N/A",2020-09-11 13:00:00.000
3195,"AZPS-N/A",2020-09-11 12:00:00.000
3085,"AZPS-N/A",2020-09-11 11:00:00.000
3047,"AZPS-N/A",2020-09-11 10:00:00.000
2994,"AZPS-N/A",2020-09-11 09:00:00.000
2954,"AZPS-N/A",2020-09-11 08:00:00.000
2854,"AZPS-N/A",2020-09-11 07:00:00.000
2733,"AZPS-N/A",2020-09-11 06:00:00.000
2713,"AZPS-N/A",2020-09-11 05:00:00.000
2765,"AZPS-N/A",2020-09-11 04:00:00.000
2851,"AZPS-N/A",2020-09-11 03:00:00.000
3008,"AZPS-N/A",2020-09-11 02:00:00.000
3221,"AZPS-N/A",2020-09-11 01:00:00.000
3522,"AZPS-N/A",2020-09-11 00:00:00.000
3826,"AZPS-N/A",2020-09-10 23:00:00.000
4089,"AZPS-N/A",2020-09-10 22:00:00.000
4207,"AZPS-N/A",2020-09-10 21:00:00.000
4322,"AZPS-N/A",2020-09-10 20:00:00.000
4430,"AZPS-N/A",2020-09-10 19:00:00.000
4308,"AZPS-N/A",2020-09-10 18:00:00.000
4084,"AZPS-N/A",2020-09-10 17:00:00.000
3958,"AZPS-N/A",2020-09-10 16:00:00.000
3739,"AZPS-N/A",2020-09-10 15:00:00.000
3517,"AZPS-N/A",2020-09-10 14:00:00.000
3283,"AZPS-N/A",2020-09-10 13:00:00.000
3081,"AZPS-N/A",2020-09-10 12:00:00.000
2980,"AZPS-N/A",2020-09-10 11:00:00.000
2935,"AZPS-N/A",2020-09-10 10:00:00.000
2942,"AZPS-N/A",2020-09-10 09:00:00.000
2933,"AZPS-N/A",2020-09-10 08:00:00.000
2839,"AZPS-N/A",2020-09-10 07:00:00.000
2730,"AZPS-N/A",2020-09-10 06:00:00.000
2709,"AZPS-N/A",2020-09-10 05:00:00.000
2756,"AZPS-N/A",2020-09-10 04:00:00.000
2872,"AZPS-N/A",2020-09-10 03:00:00.000
3015,"AZPS-N/A",2020-09-10 02:00:00.000
3211,"AZPS-N/A",2020-09-10 01:00:00.000
3493,"AZPS-N/A",2020-09-10 00:00:00.000
3790,"AZPS-N/A",2020-09-09 23:00:00.000
4032,"AZPS-N/A",2020-09-09 22:00:00.000
4133,"AZPS-N/A",2020-09-09 21:00:00.000
4214,"AZPS-N/A",2020-09-09 20:00:00.000
4290,"AZPS-N/A",2020-09-09 19:00:00.000
4140,"AZPS-N/A",2020-09-09 18:00:00.000
3966,"AZPS-N/A",2020-09-09 17:00:00.000
3826,"AZPS-N/A",2020-09-09 16:00:00.000
3614,"AZPS-N/A",2020-09-09 15:00:00.000
3404,"AZPS-N/A",2020-09-09 14:00:00.000
3225,"AZPS-N/A",2020-09-09 13:00:00.000
3048,"AZPS-N/A",2020-09-09 12:00:00.000
2992,"AZPS-N/A",2020-09-09 11:00:00.000
2979,"AZPS-N/A",2020-09-09 10:00:00.000
3003,"AZPS-N/A",2020-09-09 09:00:00.000
2981,"AZPS-N/A",2020-09-09 08:00:00.000
2918,"AZPS-N/A",2020-09-09 07:00:00.000
2833,"AZPS-N/A",2020-09-09 06:00:00.000
2839,"AZPS-N/A",2020-09-09 05:00:00.000
2921,"AZPS-N/A",2020-09-09 04:00:00.000
3036,"AZPS-N/A",2020-09-09 03:00:00.000
3219,"AZPS-N/A",2020-09-09 02:00:00.000
3451,"AZPS-N/A",2020-09-09 01:00:00.000
3823,"AZPS-N/A",2020-09-09 00:00:00.000
4170,"AZPS-N/A",2020-09-08 23:00:00.000
4495,"AZPS-N/A",2020-09-08 22:00:00.000
4660,"AZPS-N/A",2020-09-08 21:00:00.000
4785,"AZPS-N/A",2020-09-08 20:00:00.000
5033,"AZPS-N/A",2020-09-08 19:00:00.000
5262,"AZPS-N/A",2020-09-08 18:00:00.000
5289,"AZPS-N/A",2020-09-08 17:00:00.000
5319,"AZPS-N/A",2020-09-08 16:00:00.000
5123,"AZPS-N/A",2020-09-08 15:00:00.000
4976,"AZPS-N/A",2020-09-08 14:00:00.000
4759,"AZPS-N/A",2020-09-08 13:00:00.000
4514,"AZPS-N/A",2020-09-08 12:00:00.000
4338,"AZPS-N/A",2020-09-08 11:00:00.000
4170,"AZPS-N/A",2020-09-08 10:00:00.000
4112,"AZPS-N/A",2020-09-08 09:00:00.000
4043,"AZPS-N/A",2020-09-08 08:00:00.000
3943,"AZPS-N/A",2020-09-08 07:00:00.000
3855,"AZPS-N/A",2020-09-08 06:00:00.000
3886,"AZPS-N/A",2020-09-08 05:00:00.000
4011,"AZPS-N/A",2020-09-08 04:00:00.000
4213,"AZPS-N/A",2020-09-08 03:00:00.000
