Year,Name,Rank,Ranking,Gender,Ranking (groups)
1964,"Lisa",54,-54,"Girls","51-70"
1964,"Lorraine",35,-35,"Girls","31-50"
1964,"Louise",47,-47,"Girls","31-50"
1964,"Lynda",93,-93,"Girls","71-100"
1964,"Lynn",61,-61,"Girls","51-70"
1964,"Lynne",71,-71,"Girls","71-100"
1964,"Mandy",48,-48,"Girls","31-50"
1964,"Margaret",39,-39,"Girls","31-50"
1964,"Maria",30,-30,"Girls","21-30"
1964,"Marie",66,-66,"Girls","51-70"
1964,"Mary",37,-37,"Girls","31-50"
1964,"Maureen",94,-94,"Girls","71-100"
1964,"Maxine",88,-88,"Girls","71-100"
1964,"Melanie",65,-65,"Girls","51-70"
1964,"Michele",96,-96,"Girls","71-100"
1964,"Michelle",31,-31,"Girls","31-50"
1964,"Nicola",27,-27,"Girls","21-30"
1964,"Pamela",67,-67,"Girls","51-70"
1964,"Patricia",36,-36,"Girls","31-50"
1964,"Paula",33,-33,"Girls","31-50"
1964,"Pauline",53,-53,"Girls","51-70"
1964,"Rachel",74,-74,"Girls","71-100"
1964,"Rebecca",98,-98,"Girls","71-100"
1964,"Rosemary",95,-95,"Girls","71-100"
1964,"Ruth",62,-62,"Girls","51-70"
1964,"Sally",29,-29,"Girls","21-30"
1964,"Sandra",17,-17,"Girls","11-20"
1964,"Sara",82,-82,"Girls","71-100"
1964,"Sarah",13,-13,"Girls","11-20"
1964,"Sharon",10,-10,"Girls","1-10"
1964,"Sheila",99,-99,"Girls","71-100"
1964,"Shirley",78,-78,"Girls","71-100"
1964,"Stephanie",100,-100,"Girls","71-100"
1964,"Susan",1,-1,"Girls","1-10"
1964,"Suzanne",51,-51,"Girls","51-70"
1964,"Teresa",58,-58,"Girls","51-70"
1964,"Theresa",91,-91,"Girls","71-100"
1964,"Tina",49,-49,"Girls","31-50"
1964,"Tracey",6,-6,"Girls","1-10"
1964,"Tracy",11,-11,"Girls","11-20"
1964,"Valerie",83,-83,"Girls","71-100"
1964,"Wendy",23,-23,"Girls","21-30"
1964,"Yvonne",63,-63,"Girls","51-70"
1954,"Alison",53,-53,"Girls","51-70"
1954,"Amanda",85,-85,"Girls","71-100"
1954,"Andrea",99,-99,"Girls","71-100"
1954,"Angela",20,-20,"Girls","11-20"
1954,"Anita",95,-95,"Girls","71-100"
1954,"Ann",11,-11,"Girls","11-20"
1954,"Anna",88,-88,"Girls","71-100"
1954,"Anne",10,-10,"Girls","1-10"
1954,"Annette",74,-74,"Girls","71-100"
1954,"Audrey",100,-100,"Girls","71-100"
1954,"Barbara",14,-14,"Girls","11-20"
1954,"Beverley",75,-75,"Girls","71-100"
1954,"Brenda",52,-52,"Girls","51-70"
1954,"Carol",7,-7,"Girls","1-10"
1954,"Carole",44,-44,"Girls","31-50"
1954,"Caroline",62,-62,"Girls","51-70"
1954,"Carolyn",80,-80,"Girls","71-100"
1954,"Catherine",26,-26,"Girls","21-30"
1954,"Cheryl",92,-92,"Girls","71-100"
1954,"Christina",81,-81,"Girls","71-100"
1954,"Christine",3,-3,"Girls","1-10"
1954,"Dawn",86,-86,"Girls","71-100"
1954,"Deborah",59,-59,"Girls","51-70"
1954,"Denise",29,-29,"Girls","21-30"
1954,"Diana",79,-79,"Girls","71-100"
1954,"Diane",33,-33,"Girls","31-50"
1954,"Doreen",90,-90,"Girls","71-100"
1954,"Dorothy",67,-67,"Girls","51-70"
1954,"Eileen",58,-58,"Girls","51-70"
1954,"Elaine",18,-18,"Girls","11-20"
1954,"Elizabeth",8,-8,"Girls","1-10"
1954,"Fiona",91,-91,"Girls","71-100"
1954,"Frances",69,-69,"Girls","51-70"
1954,"Gail",76,-76,"Girls","71-100"
1954,"Geraldine",78,-78,"Girls","71-100"
1954,"Gillian",16,-16,"Girls","11-20"
1954,"Glynis",94,-94,"Girls","71-100"
1954,"Hazel",73,-73,"Girls","71-100"
1954,"Heather",56,-56,"Girls","51-70"
1954,"Helen",22,-22,"Girls","21-30"
1954,"Hilary",61,-61,"Girls","51-70"
1954,"Irene",66,-66,"Girls","51-70"
1954,"Jacqueline",13,-13,"Girls","11-20"
1954,"Jane",12,-12,"Girls","11-20"
1954,"Janet",5,-5,"Girls","1-10"
1954,"Janice",35,-35,"Girls","31-50"
1954,"Jean",25,-25,"Girls","21-30"
1954,"Jeanette",83,-83,"Girls","71-100"
1954,"Jennifer",23,-23,"Girls","21-30"
1954,"Jill",71,-71,"Girls","71-100"
1954,"Joan",45,-45,"Girls","31-50"
1954,"Josephine",70,-70,"Girls","51-70"
1954,"Joy",89,-89,"Girls","71-100"
1954,"Joyce",72,-72,"Girls","71-100"
1954,"Judith",31,-31,"Girls","31-50"
1954,"Julia",55,-55,"Girls","51-70"
1954,"Julie",27,-27,"Girls","21-30"
1954,"June",47,-47,"Girls","31-50"
1954,"Karen",37,-37,"Girls","31-50"
1954,"Kathleen",28,-28,"Girls","21-30"
1954,"Kathryn",60,-60,"Girls","51-70"
1954,"Kay",93,-93,"Girls","71-100"
1954,"Lesley",19,-19,"Girls","11-20"
1954,"Linda",2,-2,"Girls","1-10"
1954,"Lorraine",48,-48,"Girls","31-50"
1954,"Lynda",49,-49,"Girls","31-50"
1954,"Lynn",36,-36,"Girls","31-50"
1954,"Lynne",39,-39,"Girls","31-50"
1954,"Margaret",4,-4,"Girls","1-10"
1954,"Maria",42,-42,"Girls","31-50"
1954,"Marian",51,-51,"Girls","51-70"
1954,"Marie",57,-57,"Girls","51-70"
1954,"Marilyn",46,-46,"Girls","31-50"
1954,"Marion",41,-41,"Girls","31-50"
1954,"Mary",9,-9,"Girls","1-10"
1954,"Maureen",30,-30,"Girls","21-30"
1954,"Nicola",97,-97,"Girls","71-100"
1954,"Pamela",21,-21,"Girls","21-30"
1954,"Patricia",6,-6,"Girls","1-10"
1954,"Pauline",17,-17,"Girls","11-20"
1954,"Penelope",82,-82,"Girls","71-100"
1954,"Rita",77,-77,"Girls","71-100"
1954,"Rosemary",43,-43,"Girls","31-50"
1954,"Ruth",65,-65,"Girls","51-70"
1954,"Sally",50,-50,"Girls","31-50"
1954,"Sandra",15,-15,"Girls","11-20"
1954,"Sarah",68,-68,"Girls","51-70"
1954,"Sharon",63,-63,"Girls","51-70"
1954,"Sheila",34,-34,"Girls","31-50"
1954,"Shirley",40,-40,"Girls","31-50"
1954,"Stephanie",96,-96,"Girls","71-100"
1954,"Susan",1,-1,"Girls","1-10"
1954,"Suzanne",84,-84,"Girls","71-100"
1954,"Sylvia",64,-64,"Girls","51-70"
1954,"Teresa",54,-54,"Girls","51-70"
1954,"Theresa",87,-87,"Girls","71-100"
1954,"Valerie",24,-24,"Girls","21-30"
1954,"Veronica",98,-98,"Girls","71-100"
1954,"Wendy",32,-32,"Girls","31-50"
1954,"Yvonne",38,-38,"Girls","31-50"
1944,"Angela",37,-37,"Girls","31-50"
1944,"Anita",78,-78,"Girls","71-100"
1944,"Ann",6,-6,"Girls","1-10"
1944,"Anne",20,-20,"Girls","11-20"
1944,"Audrey",67,-67,"Girls","51-70"
1944,"Barbara",10,-10,"Girls","1-10"
1944,"Beryl",46,-46,"Girls","31-50"
1944,"Betty",69,-69,"Girls","51-70"
1944,"Brenda",22,-22,"Girls","21-30"
1944,"Bridget",87,-87,"Girls","71-100"
1944,"Carol",12,-12,"Girls","11-20"
1944,"Carole",27,-27,"Girls","21-30"
1944,"Caroline",95,-95,"Girls","71-100"
1944,"Carolyn",76,-76,"Girls","71-100"
1944,"Catherine",42,-42,"Girls","31-50"
1944,"Christina",74,-74,"Girls","71-100"
1944,"Christine",3,-3,"Girls","1-10"
1944,"Cynthia",64,-64,"Girls","51-70"
1944,"Daphne",94,-94,"Girls","71-100"
1944,"Denise",79,-79,"Girls","71-100"
1944,"Diana",51,-51,"Girls","51-70"
1944,"Diane",35,-35,"Girls","31-50"
1944,"Doreen",38,-38,"Girls","31-50"
1944,"Doris",99,-99,"Girls","71-100"
1944,"Dorothy",31,-31,"Girls","31-50"
1944,"Eileen",28,-28,"Girls","21-30"
1944,"Elaine",50,-50,"Girls","31-50"
1944,"Elizabeth",15,-15,"Girls","11-20"
1944,"Evelyn",71,-71,"Girls","71-100"
1944,"Frances",48,-48,"Girls","31-50"
1944,"Georgina",84,-84,"Girls","71-100"
1944,"Geraldine",98,-98,"Girls","71-100"
1944,"Gillian",23,-23,"Girls","21-30"
1944,"Glenys",91,-91,"Girls","71-100"
1944,"Gloria",59,-59,"Girls","51-70"
1944,"Gwendoline",97,-97,"Girls","71-100"
1944,"Hazel",47,-47,"Girls","31-50"
1944,"Heather",58,-58,"Girls","51-70"
1944,"Helen",45,-45,"Girls","31-50"
1944,"Hilary",62,-62,"Girls","51-70"
1944,"Irene",34,-34,"Girls","31-50"
1944,"Iris",77,-77,"Girls","71-100"
1944,"Jacqueline",25,-25,"Girls","21-30"
1944,"Jane",53,-53,"Girls","51-70"
1944,"Janet",8,-8,"Girls","1-10"
1944,"Janice",49,-49,"Girls","31-50"
1944,"Jean",5,-5,"Girls","1-10"
1944,"Jeanette",75,-75,"Girls","71-100"
1944,"Jennifer",18,-18,"Girls","11-20"
1944,"Jill",63,-63,"Girls","51-70"
1944,"Joan",16,-16,"Girls","11-20"
1944,"Josephine",44,-44,"Girls","31-50"
1944,"Joy",90,-90,"Girls","71-100"
1944,"Joyce",33,-33,"Girls","31-50"
1944,"Judith",30,-30,"Girls","21-30"
1944,"Julia",70,-70,"Girls","51-70"
1944,"Julie",92,-92,"Girls","71-100"
1944,"June",32,-32,"Girls","31-50"
1944,"Kathleen",19,-19,"Girls","11-20"
1944,"Kay",80,-80,"Girls","71-100"
1944,"Lesley",55,-55,"Girls","51-70"
1944,"Lilian",88,-88,"Girls","71-100"
1944,"Linda",24,-24,"Girls","21-30"
1944,"Lynda",73,-73,"Girls","71-100"
1944,"Margaret",1,-1,"Girls","1-10"
1944,"Maria",57,-57,"Girls","51-70"
1944,"Marian",81,-81,"Girls","71-100"
1944,"Marie",60,-60,"Girls","51-70"
1944,"Marilyn",54,-54,"Girls","51-70"
1944,"Marion",40,-40,"Girls","31-50"
1944,"Marjorie",61,-61,"Girls","51-70"
1944,"Marlene",68,-68,"Girls","51-70"
1944,"Mary",4,-4,"Girls","1-10"
1944,"Maureen",9,-9,"Girls","1-10"
1944,"Mavis",66,-66,"Girls","51-70"
1944,"Monica",89,-89,"Girls","71-100"
1944,"Muriel",100,-100,"Girls","71-100"
1944,"Norma",56,-56,"Girls","51-70"
1944,"Pamela",17,-17,"Girls","11-20"
1944,"Patricia",2,-2,"Girls","1-10"
1944,"Pauline",14,-14,"Girls","11-20"
1944,"Penelope",72,-72,"Girls","71-100"
1944,"Phyllis",96,-96,"Girls","71-100"
1944,"Rita",41,-41,"Girls","31-50"
1944,"Rosemary",36,-36,"Girls","31-50"
1944,"Ruth",65,-65,"Girls","51-70"
1944,"Sally",85,-85,"Girls","71-100"
1944,"Sandra",13,-13,"Girls","11-20"
1944,"Sarah",86,-86,"Girls","71-100"
1944,"Sheila",21,-21,"Girls","21-30"
1944,"Shirley",39,-39,"Girls","31-50"
1944,"Susan",7,-7,"Girls","1-10"
1944,"Sylvia",26,-26,"Girls","21-30"
1944,"Teresa",83,-83,"Girls","71-100"
1944,"Valerie",11,-11,"Girls","11-20"
1944,"Vera",82,-82,"Girls","71-100"
1944,"Veronica",52,-52,"Girls","51-70"
1944,"Vivienne",93,-93,"Girls","71-100"
1944,"Wendy",29,-29,"Girls","21-30"
1944,"Yvonne",43,-43,"Girls","31-50"
1934,"Agnes",84,-84,"Girls","71-100"
1934,"Alice",66,-66,"Girls","51-70"
1934,"Angela",85,-85,"Girls","71-100"
1934,"Ann",23,-23,"Girls","21-30"
1934,"Anne",26,-26,"Girls","21-30"
1934,"Annie",69,-69,"Girls","51-70"
1934,"Audrey",15,-15,"Girls","11-20"
1934,"Barbara",7,-7,"Girls","1-10"
1934,"Beryl",22,-22,"Girls","21-30"
1934,"Betty",21,-21,"Girls","21-30"
1934,"Brenda",16,-16,"Girls","11-20"
1934,"Bridget",79,-79,"Girls","71-100"
1934,"Catherine",36,-36,"Girls","31-50"
1934,"Christine",56,-56,"Girls","51-70"
1934,"Constance",86,-86,"Girls","71-100"
1934,"Cynthia",65,-65,"Girls","51-70"
1934,"Daphne",54,-54,"Girls","51-70"
1934,"Diana",80,-80,"Girls","71-100"
1934,"Doreen",8,-8,"Girls","1-10"
1934,"Doris",33,-33,"Girls","31-50"
1934,"Dorothy",11,-11,"Girls","11-20"
1934,"Edith",46,-46,"Girls","31-50"
1934,"Edna",39,-39,"Girls","31-50"
1934,"Eileen",19,-19,"Girls","11-20"
1934,"Elizabeth",14,-14,"Girls","11-20"
1934,"Ellen",72,-72,"Girls","71-100"
1934,"Elsie",51,-51,"Girls","51-70"
1934,"Enid",68,-68,"Girls","51-70"
1934,"Ethel",91,-91,"Girls","71-100"
1934,"Evelyn",45,-45,"Girls","31-50"
1934,"Florence",49,-49,"Girls","31-50"
1934,"Frances",55,-55,"Girls","51-70"
1934,"Freda",71,-71,"Girls","71-100"
1934,"Gillian",67,-67,"Girls","51-70"
1934,"Gladys",58,-58,"Girls","51-70"
1934,"Gloria",94,-94,"Girls","71-100"
1934,"Grace",81,-81,"Girls","71-100"
1934,"Gwendoline",60,-60,"Girls","51-70"
1934,"Hazel",44,-44,"Girls","31-50"
1934,"Heather",97,-97,"Girls","71-100"
1934,"Helen",63,-63,"Girls","51-70"
1934,"Hilda",61,-61,"Girls","51-70"
1934,"Irene",24,-24,"Girls","21-30"
1934,"Iris",30,-30,"Girls","21-30"
1934,"Ivy",73,-73,"Girls","71-100"
1934,"Jacqueline",93,-93,"Girls","71-100"
1934,"Jane",74,-74,"Girls","71-100"
1934,"Janet",25,-25,"Girls","21-30"
1934,"Jean",2,-2,"Girls","1-10"
1934,"Jennifer",87,-87,"Girls","71-100"
1934,"Jill",89,-89,"Girls","71-100"
1934,"Joan",4,-4,"Girls","1-10"
1934,"Josephine",38,-38,"Girls","31-50"
1934,"Joy",92,-92,"Girls","71-100"
1934,"Joyce",12,-12,"Girls","11-20"
1934,"Judith",100,-100,"Girls","71-100"
1934,"June",9,-9,"Girls","1-10"
1934,"Kathleen",17,-17,"Girls","11-20"
1934,"Lilian",40,-40,"Girls","31-50"
1934,"Lily",95,-95,"Girls","71-100"
1934,"Margaret",1,-1,"Girls","1-10"
1934,"Maria",59,-59,"Girls","51-70"
1934,"Marian",88,-88,"Girls","71-100"
1934,"Marie",53,-53,"Girls","51-70"
1934,"Marina",35,-35,"Girls","31-50"
1934,"Marion",34,-34,"Girls","31-50"
1934,"Marjorie",31,-31,"Girls","31-50"
1934,"Marlene",77,-77,"Girls","71-100"
1934,"Mary",3,-3,"Girls","1-10"
1934,"Maureen",13,-13,"Girls","11-20"
1934,"Mavis",29,-29,"Girls","21-30"
1934,"May",98,-98,"Girls","71-100"
1934,"Molly",96,-96,"Girls","71-100"
1934,"Monica",99,-99,"Girls","71-100"
1934,"Muriel",52,-52,"Girls","51-70"
1934,"Nancy",78,-78,"Girls","71-100"
1934,"Norma",41,-41,"Girls","31-50"
1934,"Olive",47,-47,"Girls","31-50"
1934,"Pamela",20,-20,"Girls","11-20"
1934,"Patricia",5,-5,"Girls","1-10"
1934,"Pauline",28,-28,"Girls","21-30"
1934,"Peggy",75,-75,"Girls","71-100"
1934,"Phyllis",43,-43,"Girls","31-50"
1934,"Rita",27,-27,"Girls","21-30"
1934,"Rose",64,-64,"Girls","51-70"
1934,"Rosemary",42,-42,"Girls","31-50"
1934,"Ruth",50,-50,"Girls","31-50"
1934,"Sarah",76,-76,"Girls","71-100"
1934,"Sheila",6,-6,"Girls","1-10"
1934,"Shirley",10,-10,"Girls","1-10"
1934,"Sylvia",18,-18,"Girls","11-20"
1934,"Teresa",82,-82,"Girls","71-100"
1934,"Thelma",57,-57,"Girls","51-70"
1934,"Valerie",32,-32,"Girls","31-50"
1934,"Vera",37,-37,"Girls","31-50"
1934,"Veronica",83,-83,"Girls","71-100"
1934,"Violet",62,-62,"Girls","51-70"
1934,"Wendy",90,-90,"Girls","71-100"
1934,"Winifred",48,-48,"Girls","31-50"
1934,"Yvonne",70,-70,"Girls","51-70"
1924,"Ada",74,-74,"Girls","71-100"
1924,"Agnes",54,-54,"Girls","51-70"
1924,"Alice",30,-30,"Girls","21-30"
1924,"Alma",91,-91,"Girls","71-100"
1924,"Amy",100,-100,"Girls","71-100"
1924,"Ann",76,-76,"Girls","71-100"
1924,"Anne",61,-61,"Girls","51-70"
1924,"Annie",28,-28,"Girls","21-30"
1924,"Audrey",21,-21,"Girls","21-30"
1924,"Barbara",18,-18,"Girls","11-20"
1924,"Beatrice",52,-52,"Girls","51-70"
1924,"Beryl",39,-39,"Girls","31-50"
1924,"Betty",11,-11,"Girls","11-20"
1924,"Brenda",58,-58,"Girls","51-70"
1924,"Bridget",86,-86,"Girls","71-100"
1924,"Catherine",37,-37,"Girls","31-50"
1924,"Christine",94,-94,"Girls","71-100"
1924,"Constance",45,-45,"Girls","31-50"
1924,"Daisy",88,-88,"Girls","71-100"
1924,"Daphne",72,-72,"Girls","71-100"
1924,"Dora",93,-93,"Girls","71-100"
1924,"Doreen",15,-15,"Girls","11-20"
1924,"Doris",7,-7,"Girls","1-10"
1924,"Dorothy",5,-5,"Girls","1-10"
1924,"Edith",22,-22,"Girls","21-30"
1924,"Edna",20,-20,"Girls","11-20"
1924,"Eileen",10,-10,"Girls","1-10"
1924,"Eleanor",89,-89,"Girls","71-100"
1924,"Elizabeth",9,-9,"Girls","1-10"
1924,"Ellen",41,-41,"Girls","31-50"
1924,"Elsie",17,-17,"Girls","11-20"
1924,"Emily",70,-70,"Girls","51-70"
1924,"Enid",77,-77,"Girls","71-100"
1924,"Ethel",38,-38,"Girls","31-50"
1924,"Eva",65,-65,"Girls","51-70"
1924,"Evelyn",35,-35,"Girls","31-50"
1924,"Florence",23,-23,"Girls","21-30"
1924,"Frances",46,-46,"Girls","31-50"
1924,"Freda",48,-48,"Girls","31-50"
1924,"Gertrude",78,-78,"Girls","71-100"
1924,"Gladys",14,-14,"Girls","11-20"
1924,"Grace",51,-51,"Girls","51-70"
1924,"Gwendoline",40,-40,"Girls","31-50"
1924,"Hannah",98,-98,"Girls","71-100"
1924,"Hazel",69,-69,"Girls","51-70"
1924,"Helen",62,-62,"Girls","51-70"
1924,"Hilda",26,-26,"Girls","21-30"
1924,"Irene",8,-8,"Girls","1-10"
1924,"Iris",34,-34,"Girls","31-50"
1924,"Ivy",32,-32,"Girls","31-50"
1924,"Jane",73,-73,"Girls","71-100"
1924,"Janet",96,-96,"Girls","71-100"
1924,"Jean",12,-12,"Girls","11-20"
1924,"Jessie",59,-59,"Girls","51-70"
1924,"Joan",3,-3,"Girls","1-10"
1924,"Josephine",71,-71,"Girls","71-100"
1924,"Joyce",4,-4,"Girls","1-10"
1924,"June",80,-80,"Girls","71-100"
1924,"Kathleen",6,-6,"Girls","1-10"
1924,"Lilian",25,-25,"Girls","21-30"
1924,"Lillian",90,-90,"Girls","71-100"
1924,"Lily",47,-47,"Girls","31-50"
1924,"Lucy",92,-92,"Girls","71-100"
1924,"Mabel",64,-64,"Girls","51-70"
1924,"Margaret",1,-1,"Girls","1-10"
1924,"Maria",66,-66,"Girls","51-70"
1924,"Marie",63,-63,"Girls","51-70"
1924,"Marion",49,-49,"Girls","31-50"
1924,"Marjorie",13,-13,"Girls","11-20"
1924,"Mary",2,-2,"Girls","1-10"
1924,"Maureen",95,-95,"Girls","71-100"
1924,"Mavis",83,-83,"Girls","71-100"
1924,"May",56,-56,"Girls","51-70"
1924,"Mildred",85,-85,"Girls","71-100"
1924,"Monica",87,-87,"Girls","71-100"
1924,"Muriel",33,-33,"Girls","31-50"
1924,"Nancy",50,-50,"Girls","31-50"
1924,"Nellie",68,-68,"Girls","51-70"
1924,"Nora",57,-57,"Girls","51-70"
1924,"Norah",82,-82,"Girls","71-100"
1924,"Olive",27,-27,"Girls","21-30"
1924,"Pamela",60,-60,"Girls","51-70"
1924,"Patricia",31,-31,"Girls","31-50"
1924,"Pauline",75,-75,"Girls","71-100"
1924,"Peggy",36,-36,"Girls","31-50"
1924,"Phyllis",24,-24,"Girls","21-30"
1924,"Rita",79,-79,"Girls","71-100"
1924,"Rose",44,-44,"Girls","31-50"
1924,"Rosemary",97,-97,"Girls","71-100"
1924,"Ruby",67,-67,"Girls","51-70"
1924,"Ruth",55,-55,"Girls","51-70"
1924,"Sarah",53,-53,"Girls","51-70"
1924,"Sheila",43,-43,"Girls","31-50"
1924,"Stella",81,-81,"Girls","71-100"
1924,"Sybil",99,-99,"Girls","71-100"
1924,"Sylvia",42,-42,"Girls","31-50"
1924,"Thelma",84,-84,"Girls","71-100"
1924,"Vera",16,-16,"Girls","11-20"
1924,"Violet",29,-29,"Girls","21-30"
1924,"Winifred",19,-19,"Girls","11-20"
1914,"Ada",39,-39,"Girls","31-50"
1914,"Agnes",43,-43,"Girls","31-50"
1914,"Alice",13,-13,"Girls","11-20"
1914,"Amelia",98,-98,"Girls","71-100"
1914,"Amy",57,-57,"Girls","51-70"
1914,"Ann",72,-72,"Girls","71-100"
1914,"Anne",55,-55,"Girls","51-70"
1914,"Annie",12,-12,"Girls","11-20"
1914,"Audrey",86,-86,"Girls","71-100"
1914,"Barbara",53,-53,"Girls","51-70"
1914,"Beatrice",33,-33,"Girls","31-50"
1914,"Bertha",85,-85,"Girls","71-100"
1914,"Beryl",93,-93,"Girls","71-100"
1914,"Bessie",74,-74,"Girls","71-100"
1914,"Betty",65,-65,"Girls","51-70"
1914,"Bridget",92,-92,"Girls","71-100"
1914,"Catherine",36,-36,"Girls","31-50"
1914,"Charlotte",96,-96,"Girls","71-100"
1914,"Clara",76,-76,"Girls","71-100"
1914,"Constance",44,-44,"Girls","31-50"
1914,"Daisy",54,-54,"Girls","51-70"
1914,"Dora",59,-59,"Girls","51-70"
1914,"Doreen",78,-78,"Girls","71-100"
1914,"Doris",3,-3,"Girls","1-10"
1914,"Dorothy",4,-4,"Girls","1-10"
1914,"Edith",8,-8,"Girls","1-10"
1914,"Edna",22,-22,"Girls","21-30"
1914,"Eileen",27,-27,"Girls","21-30"
1914,"Eleanor",67,-67,"Girls","51-70"
1914,"Elizabeth",9,-9,"Girls","1-10"
1914,"Ellen",24,-24,"Girls","21-30"
1914,"Elsie",7,-7,"Girls","1-10"
1914,"Emily",38,-38,"Girls","31-50"
1914,"Emma",79,-79,"Girls","71-100"
1914,"Enid",94,-94,"Girls","71-100"
1914,"Esther",83,-83,"Girls","71-100"
1914,"Ethel",19,-19,"Girls","11-20"
1914,"Eva",48,-48,"Girls","31-50"
1914,"Evelyn",28,-28,"Girls","21-30"
1914,"Florence",6,-6,"Girls","1-10"
1914,"Frances",37,-37,"Girls","31-50"
1914,"Freda",52,-52,"Girls","51-70"
1914,"Gertrude",46,-46,"Girls","31-50"
1914,"Gladys",11,-11,"Girls","11-20"
1914,"Grace",42,-42,"Girls","31-50"
1914,"Gwendoline",45,-45,"Girls","31-50"
1914,"Hannah",70,-70,"Girls","51-70"
1914,"Helen",60,-60,"Girls","51-70"
1914,"Hilda",15,-15,"Girls","11-20"
1914,"Ida",69,-69,"Girls","51-70"
1914,"Irene",21,-21,"Girls","21-30"
1914,"Iris",58,-58,"Girls","51-70"
1914,"Isabella",81,-81,"Girls","71-100"
1914,"Ivy",17,-17,"Girls","11-20"
1914,"Jane",51,-51,"Girls","51-70"
1914,"Janet",91,-91,"Girls","71-100"
1914,"Jean",75,-75,"Girls","71-100"
1914,"Jessie",40,-40,"Girls","31-50"
1914,"Joan",29,-29,"Girls","21-30"
1914,"Josephine",95,-95,"Girls","71-100"
1914,"Joyce",49,-49,"Girls","31-50"
1914,"Kate",97,-97,"Girls","71-100"
1914,"Kathleen",5,-5,"Girls","1-10"
1914,"Laura",87,-87,"Girls","71-100"
1914,"Lilian",16,-16,"Girls","11-20"
1914,"Lillian",71,-71,"Girls","71-100"
1914,"Lily",25,-25,"Girls","21-30"
1914,"Louisa",73,-73,"Girls","71-100"
1914,"Lucy",61,-61,"Girls","51-70"
1914,"Mabel",34,-34,"Girls","31-50"
1914,"Margaret",2,-2,"Girls","1-10"
1914,"Margery",88,-88,"Girls","71-100"
1914,"Maria",90,-90,"Girls","71-100"
1914,"Marie",77,-77,"Girls","71-100"
1914,"Marion",63,-63,"Girls","51-70"
1914,"Marjorie",18,-18,"Girls","11-20"
1914,"Martha",84,-84,"Girls","71-100"
1914,"Mary",1,-1,"Girls","1-10"
1914,"Maud",64,-64,"Girls","51-70"
1914,"May",35,-35,"Girls","31-50"
1914,"Mildred",80,-80,"Girls","71-100"
1914,"Millicent",100,-100,"Girls","71-100"
1914,"Minnie",66,-66,"Girls","51-70"
1914,"Muriel",41,-41,"Girls","31-50"
1914,"Nancy",50,-50,"Girls","31-50"
1914,"Nellie",32,-32,"Girls","31-50"
1914,"Nora",47,-47,"Girls","31-50"
1914,"Norah",56,-56,"Girls","51-70"
1914,"Olive",26,-26,"Girls","21-30"
1914,"Patricia",99,-99,"Girls","71-100"
1914,"Phyllis",14,-14,"Girls","11-20"
1914,"Rose",30,-30,"Girls","21-30"
1914,"Rosina",89,-89,"Girls","71-100"
1914,"Ruby",68,-68,"Girls","51-70"
1914,"Ruth",62,-62,"Girls","51-70"
1914,"Sarah",31,-31,"Girls","31-50"
1914,"Sylvia",82,-82,"Girls","71-100"
1914,"Vera",23,-23,"Girls","21-30"
1914,"Violet",20,-20,"Girls","11-20"
1914,"Winifred",10,-10,"Girls","1-10"
1904,"Ada",25,-25,"Girls","21-30"
1904,"Agnes",35,-35,"Girls","31-50"
1904,"Alice",8,-8,"Girls","1-10"
1904,"Amelia",85,-85,"Girls","71-100"
1904,"Amy",44,-44,"Girls","31-50"
1904,"Ann",67,-67,"Girls","51-70"
1904,"Anne",61,-61,"Girls","51-70"
1904,"Annie",6,-6,"Girls","1-10"
1904,"Barbara",82,-82,"Girls","71-100"
1904,"Beatrice",26,-26,"Girls","21-30"
1904,"Bertha",65,-65,"Girls","51-70"
1904,"Bessie",69,-69,"Girls","51-70"
1904,"Blanche",93,-93,"Girls","71-100"
1904,"Caroline",81,-81,"Girls","71-100"
1904,"Catherine",34,-34,"Girls","31-50"
1904,"Charlotte",75,-75,"Girls","71-100"
1904,"Christina",99,-99,"Girls","71-100"
1904,"Clara",59,-59,"Girls","51-70"
1904,"Constance",41,-41,"Girls","31-50"
1904,"Daisy",47,-47,"Girls","31-50"
1904,"Dora",54,-54,"Girls","51-70"
1904,"Doris",3,-3,"Girls","1-10"
1904,"Dorothy",5,-5,"Girls","1-10"
1904,"Edith",4,-4,"Girls","1-10"
1904,"Edna",42,-42,"Girls","31-50"
1904,"Eileen",70,-70,"Girls","51-70"
1904,"Eleanor",52,-52,"Girls","51-70"
1904,"Eliza",83,-83,"Girls","71-100"
1904,"Elizabeth",9,-9,"Girls","1-10"
1904,"Ella",97,-97,"Girls","71-100"
1904,"Ellen",19,-19,"Girls","11-20"
1904,"Elsie",10,-10,"Girls","1-10"
1904,"Emily",23,-23,"Girls","21-30"
1904,"Emma",51,-51,"Girls","51-70"
1904,"Esther",76,-76,"Girls","71-100"
1904,"Ethel",13,-13,"Girls","11-20"
1904,"Eva",40,-40,"Girls","31-50"
1904,"Evelyn",31,-31,"Girls","31-50"
1904,"Fanny",89,-89,"Girls","71-100"
1904,"Florence",2,-2,"Girls","1-10"
1904,"Frances",37,-37,"Girls","31-50"
1904,"Freda",86,-86,"Girls","71-100"
1904,"Gertrude",33,-33,"Girls","31-50"
1904,"Gladys",11,-11,"Girls","11-20"
1904,"Grace",38,-38,"Girls","31-50"
1904,"Gwendoline",56,-56,"Girls","51-70"
