SKFact,SKCasualty_Severity,SKCasualty_Type,SKDate,SKAge_Group,Number_of_Casualties,create_date,update_date
94167,3,12,1732,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94169,3,16,1476,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94173,3,4,2245,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94174,3,3,2309,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94176,3,15,1541,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94185,3,5,2182,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94187,3,16,1478,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94188,3,7,2054,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94190,3,6,2118,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94192,3,15,1542,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94205,3,6,2120,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94209,3,15,1544,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94212,3,3,2313,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94214,3,9,1929,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94220,3,3,2314,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94223,3,16,1482,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94227,3,5,2186,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94242,3,6,2124,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94243,3,15,1548,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94249,3,11,1805,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94250,3,10,1869,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94255,3,6,2125,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94256,3,4,2254,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94258,3,5,2190,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94260,3,16,1486,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94262,3,14,1614,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94264,3,9,1934,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94265,3,15,1550,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94268,3,3,2319,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94272,3,5,2191,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94273,3,11,1807,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94274,3,16,1487,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94276,3,9,1935,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94281,3,10,1872,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94282,3,5,2192,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94293,3,14,1617,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94294,3,10,1873,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94304,3,3,2323,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94309,3,10,1875,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94310,3,7,2067,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94313,3,5,2196,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94317,3,14,1620,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94320,3,3,2325,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94321,3,5,2197,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94326,3,15,1557,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94333,3,5,2198,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94334,3,16,1494,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94342,3,6,2135,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94343,3,15,1559,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94354,3,16,1496,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94363,3,10,1881,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94365,3,15,1561,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94370,3,7,2074,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94372,3,12,1754,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94374,3,15,1562,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94375,3,6,2138,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94378,3,3,2330,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94382,3,5,2203,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94389,3,3,2332,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94408,3,14,1630,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94409,3,10,1886,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94412,3,15,1566,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94420,3,16,1503,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94421,3,15,1567,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94423,3,6,2143,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94426,3,12,1759,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94429,3,4,2272,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94432,3,3,2336,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94439,3,3,2337,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94451,3,16,1506,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94452,3,7,2082,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94455,3,3,2339,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94465,3,3,2340,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94467,3,6,2148,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94470,3,16,1508,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94473,3,3,2341,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94476,3,9,1957,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94482,3,3,2342,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94486,3,16,1510,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94489,3,12,1766,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94491,3,3,2343,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94493,3,5,2215,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94495,3,6,2151,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94496,3,7,2087,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94497,3,16,1511,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94501,3,14,1639,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94502,3,4,2280,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94504,3,5,2216,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94507,3,10,1896,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94508,3,7,2088,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94511,3,3,2345,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94512,3,5,2217,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94513,3,4,2281,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94514,3,6,2153,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94515,3,7,2089,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94520,3,5,2218,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94521,3,4,2282,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94523,3,9,1962,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94526,3,14,1642,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94532,3,6,2155,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94537,3,15,1579,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94541,3,5,2220,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94542,3,4,2284,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94545,3,15,1580,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94546,3,10,1900,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94547,3,6,2156,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94555,3,5,2221,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94556,3,10,1901,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94560,3,5,2222,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94565,3,16,1518,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94570,3,3,2351,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94580,3,3,2352,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94583,3,5,2224,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94588,3,16,1520,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94590,3,5,2225,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94592,3,4,2289,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94593,3,10,1905,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94594,3,15,1585,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94600,3,5,2226,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94603,3,4,2290,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94604,3,16,1522,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94613,3,7,2099,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94614,3,6,2163,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94615,3,14,1651,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94623,3,5,2228,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94624,3,16,1524,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94630,3,5,2229,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94652,3,7,2103,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94655,3,10,1912,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94659,3,15,1592,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94665,3,5,2233,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94666,3,3,2361,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94669,3,12,1785,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94671,3,15,1593,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94672,3,6,2169,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94677,3,4,2298,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94678,3,5,2234,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94680,3,15,1594,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94681,3,14,1658,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94688,3,5,2235,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94693,3,10,1915,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94696,3,5,2236,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94707,3,12,1789,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94710,3,10,1917,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94713,3,4,2302,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94714,3,3,2366,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94717,3,11,1854,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94718,3,16,1534,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94724,3,9,1983,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94725,3,10,1919,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94728,3,5,2239,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94731,3,7,2111,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94739,3,7,2112,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94743,3,6,2176,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94746,3,3,2369,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94747,3,6,2177,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94761,3,14,1666,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94768,3,7,2115,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94769,3,10,1923,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94776,3,10,1924,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94781,3,3,2373,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94784,3,6,2181,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94787,3,15,1605,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94789,3,16,1541,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94792,3,5,2246,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94793,3,4,2310,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94798,3,7,2118,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94802,3,3,2375,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94804,3,5,2247,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94809,3,16,1543,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94815,3,5,2248,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94817,3,6,2184,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94820,3,14,1672,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94821,3,10,1928,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94822,3,7,2120,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94825,3,3,2377,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94827,3,6,2185,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94832,3,5,2250,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94835,3,3,2378,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94837,3,16,1546,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94839,3,6,2186,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94844,3,10,1931,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94849,3,5,2252,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94852,3,4,2316,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94853,3,7,2124,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94854,3,14,1676,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94856,3,3,2381,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94857,3,7,2125,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94859,3,5,2253,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94862,3,6,2189,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94870,3,16,1550,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94873,3,3,2383,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94875,3,14,1679,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94876,3,16,1551,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94882,3,3,2384,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94891,3,6,2193,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94894,3,7,2129,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94898,3,5,2258,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94899,3,3,2386,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94903,3,15,1618,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94906,3,9,2002,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94908,3,5,2259,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94909,3,6,2195,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94918,3,5,2260,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94927,3,10,1941,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94929,3,3,2389,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94933,3,6,2198,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94936,3,5,2262,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94941,3,12,1814,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94947,3,3,2391,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94948,3,4,2327,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94950,3,12,1815,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94951,3,10,1943,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94953,3,7,2135,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94954,3,16,1559,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94963,3,15,1624,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94964,3,10,1944,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94966,3,7,2136,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94969,3,3,2393,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94971,3,7,2137,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94976,3,14,1689,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94978,3,3,2394,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94979,3,4,2330,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94987,3,5,2267,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94988,3,6,2203,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94989,3,10,1947,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94990,3,16,1563,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94991,3,11,1883,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
94999,3,3,2396,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95009,3,14,1693,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95010,3,5,2269,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95013,3,7,2141,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95015,3,5,2270,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95019,3,9,2014,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95025,3,3,2399,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95026,3,6,2207,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95029,3,10,1951,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95031,3,7,2143,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95039,3,14,1696,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95045,3,10,1953,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95048,3,7,2145,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95050,3,6,2210,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95051,3,3,2402,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95054,3,15,1634,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95058,3,3,2403,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95062,3,9,2019,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95067,3,5,2276,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95072,3,16,1572,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95076,3,6,2213,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95079,3,10,1957,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95080,3,16,1573,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95085,3,3,2406,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95089,3,16,1574,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95090,3,7,2150,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95091,3,14,1702,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95093,3,9,2022,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95097,3,5,2279,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95098,3,6,2215,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95109,3,15,1640,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95113,3,3,2409,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95117,3,7,2153,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95118,3,16,1577,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95123,3,3,2410,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95132,3,6,2219,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95136,3,15,1643,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95141,3,5,2284,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95146,3,10,1964,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95151,3,3,2413,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95152,3,10,1965,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95156,3,16,1581,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95161,3,5,2286,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95162,3,6,2222,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95165,3,15,1646,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95166,3,16,1582,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95173,3,15,1647,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95179,3,5,2288,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95186,3,16,1584,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95194,3,6,2225,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
95198,3,16,1585,3,1,2021-12-06 18:01:25.610,2021-12-06 18:01:25.610
88365,3,1,1491,3,1,2021-12-06 18:01:25.603,2021-12-06 18:01:25.603
88402,3,2,1463,3,1,2021-12-06 18:01:25.603,2021-12-06 18:01:25.603
88404,3,2,1464,3,1,2021-12-06 18:01:25.603,2021-12-06 18:01:25.603
88442,3,2,1483,3,1,2021-12-06 18:01:25.603,2021-12-06 18:01:25.603
88533,3,3,1465,3,1,2021-12-06 18:01:25.603,2021-12-06 18:01:25.603
88538,3,3,1466,3,1,2021-12-06 18:01:25.603,2021-12-06 18:01:25.603
88550,3,3,1472,3,1,2021-12-06 18:01:25.603,2021-12-06 18:01:25.603
88553,3,3,1473,3,1,2021-12-06 18:01:25.603,2021-12-06 18:01:25.603
88560,3,3,1475,3,1,2021-12-06 18:01:25.603,2021-12-06 18:01:25.603
66196,3,1,1469,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66197,3,1,1470,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66198,3,1,1471,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66199,3,1,1473,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66208,3,1,1482,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66209,3,1,1483,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66210,3,1,1484,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66214,3,1,1488,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66220,3,1,1495,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66230,3,1,1509,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66237,3,1,1517,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66243,3,1,1525,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66244,3,2,1462,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66245,3,1,1528,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66246,3,2,1465,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66247,3,1,1529,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66249,3,1,1531,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66255,3,2,1471,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66256,3,2,1472,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66257,3,2,1473,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66259,3,2,1474,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66265,3,2,1479,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66271,3,1,1547,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66276,3,1,1551,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66277,3,2,1487,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66278,3,2,1488,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66280,3,2,1489,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
66281,3,1,1554,4,1,2021-12-06 18:01:25.520,2021-12-06 18:01:25.520
