SKFact,SKCasualty_Severity,SKDate,SKLocal_Authority_District,Number_of_Casualities,create_date,update_date
135531,3,116,157,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135533,3,1336,204,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135535,3,727,117,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135539,3,484,44,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135542,3,235,355,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135543,3,236,291,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135546,3,603,241,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135550,3,361,104,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135551,3,723,374,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135553,3,1461,18,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135554,3,1457,274,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135555,3,117,95,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135560,3,602,306,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135570,3,114,288,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135571,3,118,32,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135576,3,240,37,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135577,3,969,257,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135579,3,973,1,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135582,3,479,367,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135586,3,846,317,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135587,3,1215,139,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135589,3,235,358,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135591,3,236,294,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135592,3,238,166,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135594,3,969,258,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135595,3,971,130,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135601,3,724,313,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135607,3,484,48,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135608,3,483,112,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135609,3,850,62,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135611,3,605,117,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135612,3,602,309,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135613,3,603,245,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135614,3,968,323,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135616,3,723,378,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135618,3,724,314,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135622,3,114,291,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135623,3,480,305,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135627,3,973,4,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135629,3,1335,274,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135631,3,1456,343,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135632,3,113,356,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135633,3,114,292,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135636,3,235,361,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135637,3,239,105,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135638,3,238,169,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135641,3,362,46,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135642,3,1458,216,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135643,3,1459,152,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135644,3,114,293,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135649,3,238,170,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135651,3,606,56,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135653,3,971,134,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135657,3,358,303,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135659,3,357,367,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135661,3,724,317,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135662,3,1456,345,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135665,3,116,166,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135666,3,846,322,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135668,3,602,313,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135670,3,1337,149,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135673,3,724,318,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135674,3,1459,154,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135677,3,118,39,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135681,3,480,309,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135683,3,484,53,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135684,3,846,323,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135687,3,1213,273,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135688,3,237,236,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135689,3,240,44,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135695,3,359,241,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135699,3,115,232,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135701,3,1217,18,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135702,3,1213,274,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135703,3,238,173,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135707,3,602,315,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135709,3,1334,343,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135710,3,359,242,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135711,3,362,50,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135715,3,113,361,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135717,3,114,297,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135720,3,846,325,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135722,3,602,316,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135725,3,1334,344,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135729,3,1461,29,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135730,3,116,170,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135732,3,484,56,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135735,3,235,367,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135736,3,606,61,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135738,3,970,203,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135739,3,1338,89,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135744,3,118,43,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135745,3,481,249,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135746,3,1212,341,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135747,3,970,204,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135752,3,1094,81,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135754,3,1460,95,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135757,3,479,378,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135759,3,481,250,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135761,3,1217,22,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135764,3,357,374,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135765,3,729,4,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135768,3,1457,288,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135771,3,483,123,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135772,3,481,251,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135773,3,1215,151,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135774,3,235,370,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135775,3,973,14,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135776,3,968,334,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135779,3,1339,28,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135781,3,729,5,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135783,3,118,46,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135784,3,1215,152,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135787,3,607,1,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135792,3,1456,354,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135798,3,848,203,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135800,3,602,322,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135802,3,968,336,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135807,3,1456,355,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135809,3,1217,26,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135813,3,607,3,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135819,3,358,314,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135820,3,1090,342,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135821,3,1457,292,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135824,3,849,141,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135825,3,236,310,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135826,3,607,4,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135827,3,972,82,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135828,3,969,274,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135830,3,361,123,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135832,3,1093,151,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135834,3,1461,37,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135836,3,115,242,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135837,3,118,50,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135842,3,1217,28,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135850,3,1457,294,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135855,3,481,257,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135857,3,847,271,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135860,3,1217,29,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135861,3,237,248,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135862,3,602,326,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135865,3,968,340,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135867,3,358,317,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135868,3,362,61,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135869,3,726,203,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135871,3,1092,217,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135873,3,1459,167,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135874,3,117,116,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135875,3,114,308,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135878,3,483,130,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135882,3,1215,158,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135883,3,1217,30,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135886,3,1335,291,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135888,3,1337,163,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135892,3,1095,26,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135893,3,1093,154,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135894,3,1461,40,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135901,3,237,250,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135907,3,358,319,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135908,3,362,63,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135909,3,729,13,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135910,3,1460,105,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135911,3,114,310,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135916,3,236,315,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135918,3,605,137,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135920,3,1336,229,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135923,3,727,142,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135924,3,1093,156,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135926,3,1456,362,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135933,3,238,188,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135934,3,235,380,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135935,3,236,316,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135937,3,970,216,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135940,3,1338,102,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135942,3,1095,29,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135943,3,1457,299,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135946,3,846,340,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135947,3,1212,354,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135951,3,971,153,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135953,3,726,208,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135955,3,1093,158,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135957,3,113,377,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135958,3,117,121,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135959,3,1213,291,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135960,3,1212,355,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135965,3,969,282,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135966,3,971,154,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135967,3,968,346,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135969,3,1338,104,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135978,3,483,136,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135981,3,851,22,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135982,3,846,342,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135983,3,1213,292,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135984,3,1215,164,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135985,3,236,319,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135986,3,607,13,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135987,3,971,155,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135990,3,1335,297,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135992,3,1334,361,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135994,3,1091,288,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135995,3,1095,32,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135996,3,1093,160,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135997,3,1456,366,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
135999,3,485,9,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136000,3,1217,37,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136004,3,973,28,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136007,3,1334,362,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136008,3,363,5,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136009,3,359,261,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136013,3,849,152,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136015,3,1216,102,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136016,3,1212,358,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136018,3,238,193,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136019,3,239,129,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136024,3,358,326,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136026,3,729,20,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136027,3,1090,354,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136028,3,114,317,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136029,3,118,61,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136030,3,1213,295,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136031,3,236,322,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136038,3,724,341,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136039,3,1091,291,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136040,3,1458,241,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136041,3,1457,305,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136042,3,114,318,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136043,3,847,282,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136044,3,849,154,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136045,3,1214,232,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136049,3,607,17,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136050,3,971,159,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136053,3,724,342,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136055,3,1092,228,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136058,3,114,319,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136059,3,485,13,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136060,3,846,347,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136061,3,1217,41,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136062,3,241,4,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136063,3,603,274,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136067,3,971,160,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136072,3,237,261,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136073,3,241,5,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136075,3,1335,303,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136080,3,116,193,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136084,3,850,93,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136085,3,851,29,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136087,3,602,340,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136091,3,1090,359,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136094,3,482,208,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136096,3,849,158,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136100,3,602,341,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136105,3,1336,241,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136109,3,1457,310,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136110,3,114,323,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136113,3,481,273,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136114,3,1217,45,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136115,3,239,136,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136119,3,1336,242,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136121,3,1456,375,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136122,3,117,132,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136124,3,485,18,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136125,3,847,288,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136128,3,968,357,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136129,3,361,142,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136131,3,1094,106,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136132,3,114,325,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136134,3,851,33,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136138,3,1213,303,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136140,3,1217,47,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136148,3,1336,244,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136149,3,1335,308,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136154,3,1093,171,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136156,3,481,276,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136162,3,968,359,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136167,3,483,149,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136168,3,485,21,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136170,3,847,291,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136171,3,849,163,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136175,3,605,154,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136181,3,1093,173,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136182,3,1460,123,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136183,3,1457,315,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136184,3,480,342,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136185,3,483,150,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136186,3,485,22,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136188,3,846,356,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136189,3,1217,50,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136197,3,483,151,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136201,3,1214,243,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136203,3,607,28,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136208,3,1094,111,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136212,3,483,152,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136218,3,237,271,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136219,3,607,29,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136220,3,363,20,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136223,3,483,153,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136224,3,851,39,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136226,3,1216,117,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136227,3,1217,53,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136232,3,240,80,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136233,3,603,286,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136234,3,607,30,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136238,3,1334,378,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136241,3,724,355,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136249,3,237,273,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136252,3,605,159,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136255,3,971,173,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136258,3,1092,242,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136260,3,483,155,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136262,3,850,105,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136263,3,847,297,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136265,3,607,32,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136266,3,361,151,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136270,3,1458,257,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136271,3,114,334,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136276,3,846,362,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136277,3,1214,248,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136278,3,241,19,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136279,3,605,161,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136282,3,969,303,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136285,3,970,239,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136286,3,968,367,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136289,3,1335,317,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136290,3,1339,61,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
136291,3,358,344,1,2021-12-07 09:33:48.856,2021-12-07 09:33:48.856
