Expense Items,Expense Category,Month,Expense Values
"Sealer Material","Equipment",2017-06-01 00:00:00.000,7879.8403605034637
"Sealer Material","Equipment",2017-07-01 00:00:00.000,7564.6467460833255
"Sealer Material","Equipment",2017-08-01 00:00:00.000,7337.7073437008248
"Sealer Material","Equipment",2017-09-01 00:00:00.000,7484.4614905748413
"Sealer Material","Equipment",2017-10-01 00:00:00.000,7259.927645857596
"Sealer Material","Equipment",2017-11-01 00:00:00.000,7259.927645857596
"Sealer Material","Equipment",2017-12-01 00:00:00.000,7477.7254752333238
"Sealer Material","Equipment",2018-01-01 00:00:00.000,7552.5027299856565
"Sealer Material","Equipment",2018-02-01 00:00:00.000,7628.027757285513
"Sealer Material","Equipment",2018-03-01 00:00:00.000,7322.9066469940926
"Sealer Material","Equipment",2018-04-01 00:00:00.000,7249.6775805241523
"Sealer Material","Equipment",2018-05-01 00:00:00.000,7032.1872531084273
"Fuel Expense - Const.Admin","Fuel",2015-05-01 00:00:00.000,11340.742240102305
"Fuel Expense - Const.Admin","Fuel",2015-06-01 00:00:00.000,11454.149662503327
"Fuel Expense - Const.Admin","Fuel",2015-07-01 00:00:00.000,11225.066669253261
"Fuel Expense - Const.Admin","Fuel",2015-08-01 00:00:00.000,10776.06400248313
"Fuel Expense - Const.Admin","Fuel",2015-09-01 00:00:00.000,11099.345922557624
"Fuel Expense - Const.Admin","Fuel",2015-10-01 00:00:00.000,10655.372085655319
"Fuel Expense - Const.Admin","Fuel",2015-11-01 00:00:00.000,10761.925806511872
"Fuel Expense - Const.Admin","Fuel",2015-12-01 00:00:00.000,10546.687290381635
"Fuel Expense - Const.Admin","Fuel",2016-01-01 00:00:00.000,10019.352925862553
"Fuel Expense - Const.Admin","Fuel",2016-02-01 00:00:00.000,9919.1593966039272
"Fuel Expense - Const.Admin","Fuel",2016-03-01 00:00:00.000,9919.1593966039272
"Fuel Expense - Const.Admin","Fuel",2016-04-01 00:00:00.000,10315.925772468085
"Fuel Expense - Const.Admin","Fuel",2016-05-01 00:00:00.000,10212.766514743404
"Fuel Expense - Const.Admin","Fuel",2016-06-01 00:00:00.000,10519.149510185707
"Fuel Expense - Const.Admin","Fuel",2016-07-01 00:00:00.000,10098.383529778277
"Fuel Expense - Const.Admin","Fuel",2016-08-01 00:00:00.000,9694.4481885871464
"Fuel Expense - Const.Admin","Fuel",2016-09-01 00:00:00.000,9791.3926704730184
"Fuel Expense - Const.Admin","Fuel",2016-10-01 00:00:00.000,10085.134450587209
"Fuel Expense - Const.Admin","Fuel",2016-11-01 00:00:00.000,10286.837139598952
"Fuel Expense - Const.Admin","Fuel",2016-12-01 00:00:00.000,9772.4952826190056
"Fuel Expense - Const.Admin","Fuel",2017-01-01 00:00:00.000,9381.5954713142437
"Fuel Expense - Const.Admin","Fuel",2017-02-01 00:00:00.000,9475.4114260273873
"Fuel Expense - Const.Admin","Fuel",2017-03-01 00:00:00.000,9949.1819973287566
"Fuel Expense - Const.Admin","Fuel",2017-04-01 00:00:00.000,10048.673817302044
"Fuel Expense - Const.Admin","Fuel",2017-05-01 00:00:00.000,9747.213602782982
"Fuel Expense - Const.Admin","Fuel",2017-06-01 00:00:00.000,10137.102146894302
"Fuel Expense - Const.Admin","Fuel",2017-07-01 00:00:00.000,9832.9890824874728
"Fuel Expense - Const.Admin","Fuel",2017-08-01 00:00:00.000,10029.648864137223
"Fuel Expense - Const.Admin","Fuel",2017-09-01 00:00:00.000,9829.05588685448
"Fuel Expense - Const.Admin","Fuel",2017-10-01 00:00:00.000,10123.927563460113
"Fuel Expense - Const.Admin","Fuel",2017-11-01 00:00:00.000,9718.97046092171
"Fuel Expense - Const.Admin","Fuel",2017-12-01 00:00:00.000,9718.97046092171
"Fuel Expense - Const.Admin","Fuel",2018-01-01 00:00:00.000,9718.97046092171
"Fuel Expense - Const.Admin","Fuel",2018-02-01 00:00:00.000,9718.97046092171
"Fuel Expense - Const.Admin","Fuel",2018-03-01 00:00:00.000,9524.5910517032753
"Fuel Expense - Const.Admin","Fuel",2018-04-01 00:00:00.000,9048.36149911811
"Fuel Expense - Const.Admin","Fuel",2018-05-01 00:00:00.000,9229.3287291004726
"Education","Employee Investment",2015-05-01 00:00:00.000,2089.3152582605321
"Education","Employee Investment",2015-06-01 00:00:00.000,2005.7426479301109
"Education","Employee Investment",2015-07-01 00:00:00.000,2005.7426479301109
"Education","Employee Investment",2015-08-01 00:00:00.000,2025.800074409412
"Education","Employee Investment",2015-09-01 00:00:00.000,2005.5420736653177
"Education","Employee Investment",2015-10-01 00:00:00.000,1945.3758114553584
"Education","Employee Investment",2015-11-01 00:00:00.000,2042.6446020281264
"Education","Employee Investment",2015-12-01 00:00:00.000,2103.92394008897
"Education","Employee Investment",2016-01-01 00:00:00.000,2167.0416582916391
"Education","Employee Investment",2016-02-01 00:00:00.000,2058.6895753770573
"Education","Employee Investment",2016-03-01 00:00:00.000,2038.1026796232866
"Education","Employee Investment",2016-04-01 00:00:00.000,1976.959599234588
"Education","Employee Investment",2016-05-01 00:00:00.000,1957.190003242242
"Education","Employee Investment",2016-06-01 00:00:00.000,2055.0495034043543
"Education","Employee Investment",2016-07-01 00:00:00.000,2096.1504934724412
"Education","Employee Investment",2016-08-01 00:00:00.000,2033.265978668268
"Education","Employee Investment",2016-09-01 00:00:00.000,1972.2679993082197
"Education","Employee Investment",2016-10-01 00:00:00.000,2070.8813992736309
"Education","Employee Investment",2016-11-01 00:00:00.000,2174.4254692373124
"Education","Employee Investment",2016-12-01 00:00:00.000,2087.44845046782
"Education","Employee Investment",2017-01-01 00:00:00.000,2066.5739659631417
"Education","Employee Investment",2017-02-01 00:00:00.000,2087.2397056227733
"Education","Employee Investment",2017-03-01 00:00:00.000,2087.2397056227733
"Education","Employee Investment",2017-04-01 00:00:00.000,2066.3673085665455
"Education","Employee Investment",2017-05-01 00:00:00.000,1983.7126162238835
"Education","Employee Investment",2017-06-01 00:00:00.000,1904.3641115749281
"Education","Employee Investment",2017-07-01 00:00:00.000,1923.4077526906776
"Education","Employee Investment",2017-08-01 00:00:00.000,1923.4077526906776
"Education","Employee Investment",2017-09-01 00:00:00.000,1942.6418302175844
"Education","Employee Investment",2017-10-01 00:00:00.000,1845.5097387067053
"Education","Employee Investment",2017-11-01 00:00:00.000,1790.144446545504
"Education","Employee Investment",2017-12-01 00:00:00.000,1808.0458910109589
"Education","Employee Investment",2018-01-01 00:00:00.000,1735.7240553705208
"Education","Employee Investment",2018-02-01 00:00:00.000,1787.7957770316364
"Education","Employee Investment",2018-03-01 00:00:00.000,1859.307608112902
"Education","Employee Investment",2018-04-01 00:00:00.000,1896.49376027516
"Education","Employee Investment",2018-05-01 00:00:00.000,1820.6340098641533
"Professional Fees - Legal","Professional Fees",2015-05-01 00:00:00.000,143.73974734682113
"Professional Fees - Legal","Professional Fees",2015-06-01 00:00:00.000,139.42755492641649
"Professional Fees - Legal","Professional Fees",2015-07-01 00:00:00.000,133.85045272935983
"Professional Fees - Legal","Professional Fees",2015-08-01 00:00:00.000,132.51194820206624
"Professional Fees - Legal","Professional Fees",2015-09-01 00:00:00.000,135.16218716610757
"Professional Fees - Legal","Professional Fees",2015-10-01 00:00:00.000,132.45894342278541
"Professional Fees - Legal","Professional Fees",2015-11-01 00:00:00.000,128.48517512010184
"Professional Fees - Legal","Professional Fees",2015-12-01 00:00:00.000,129.77002687130286
"Professional Fees - Legal","Professional Fees",2016-01-01 00:00:00.000,133.66312767744193
"Professional Fees - Legal","Professional Fees",2016-02-01 00:00:00.000,129.65323384711868
"Professional Fees - Legal","Professional Fees",2016-03-01 00:00:00.000,130.94976618558988
"Professional Fees - Legal","Professional Fees",2016-04-01 00:00:00.000,132.25926384744579
"Professional Fees - Legal","Professional Fees",2016-05-01 00:00:00.000,129.61407857049687
"Professional Fees - Legal","Professional Fees",2016-06-01 00:00:00.000,124.42951542767698
"Professional Fees - Legal","Professional Fees",2016-07-01 00:00:00.000,120.69662996484666
"Professional Fees - Legal","Professional Fees",2016-08-01 00:00:00.000,120.69662996484666
"Professional Fees - Legal","Professional Fees",2016-09-01 00:00:00.000,121.90359626449514
"Professional Fees - Legal","Professional Fees",2016-10-01 00:00:00.000,120.68456030185018
"Professional Fees - Legal","Professional Fees",2016-11-01 00:00:00.000,121.89140590486868
"Professional Fees - Legal","Professional Fees",2016-12-01 00:00:00.000,125.54814808201473
"Professional Fees - Legal","Professional Fees",2017-01-01 00:00:00.000,130.57007400529534
"Professional Fees - Legal","Professional Fees",2017-02-01 00:00:00.000,131.87577474534828
"Professional Fees - Legal","Professional Fees",2017-03-01 00:00:00.000,131.87577474534828
"Professional Fees - Legal","Professional Fees",2017-04-01 00:00:00.000,130.55701699789481
"Professional Fees - Legal","Professional Fees",2017-05-01 00:00:00.000,137.08486784778955
"Professional Fees - Legal","Professional Fees",2017-06-01 00:00:00.000,141.19741388322322
"Professional Fees - Legal","Professional Fees",2017-07-01 00:00:00.000,138.37346560555878
"Professional Fees - Legal","Professional Fees",2017-08-01 00:00:00.000,141.14093491766994
"Professional Fees - Legal","Professional Fees",2017-09-01 00:00:00.000,148.19798166355343
"Professional Fees - Legal","Professional Fees",2017-10-01 00:00:00.000,140.78808258037577
"Professional Fees - Legal","Professional Fees",2017-11-01 00:00:00.000,133.74867845135697
"Professional Fees - Legal","Professional Fees",2017-12-01 00:00:00.000,140.43611237392483
"Professional Fees - Legal","Professional Fees",2018-01-01 00:00:00.000,146.05355686888183
"Professional Fees - Legal","Professional Fees",2018-02-01 00:00:00.000,144.59302130019302
"Professional Fees - Legal","Professional Fees",2018-03-01 00:00:00.000,144.59302130019302
"Professional Fees - Legal","Professional Fees",2018-04-01 00:00:00.000,144.59302130019302
"Professional Fees - Legal","Professional Fees",2018-05-01 00:00:00.000,143.14709108719109
"Recruiting","Recruitment",2015-05-01 00:00:00.000,17144.997782025072
"Recruiting","Recruitment",2015-06-01 00:00:00.000,16287.747892923817
"Recruiting","Recruitment",2015-07-01 00:00:00.000,16450.625371853057
"Recruiting","Recruitment",2015-08-01 00:00:00.000,16944.144133008649
"Recruiting","Recruitment",2015-09-01 00:00:00.000,17621.909898328995
"Recruiting","Recruitment",2015-10-01 00:00:00.000,17093.252601379125
"Recruiting","Recruitment",2015-11-01 00:00:00.000,16238.589971310168
"Recruiting","Recruitment",2015-12-01 00:00:00.000,16238.589971310168
"Recruiting","Recruitment",2016-01-01 00:00:00.000,16076.204071597067
"Recruiting","Recruitment",2016-02-01 00:00:00.000,16719.25223446095
"Recruiting","Recruitment",2016-03-01 00:00:00.000,16384.867189771729
"Recruiting","Recruitment",2016-04-01 00:00:00.000,15893.321174078579
"Recruiting","Recruitment",2016-05-01 00:00:00.000,15893.321174078579
"Recruiting","Recruitment",2016-06-01 00:00:00.000,15098.65511537465
"Recruiting","Recruitment",2016-07-01 00:00:00.000,15400.628217682142
"Recruiting","Recruitment",2016-08-01 00:00:00.000,16016.653346389428
"Recruiting","Recruitment",2016-09-01 00:00:00.000,15536.153745997744
"Recruiting","Recruitment",2016-10-01 00:00:00.000,16157.599895837655
"Recruiting","Recruitment",2016-11-01 00:00:00.000,16157.599895837655
"Recruiting","Recruitment",2016-12-01 00:00:00.000,15996.023896879278
"Recruiting","Recruitment",2017-01-01 00:00:00.000,15996.023896879278
"Recruiting","Recruitment",2017-02-01 00:00:00.000,15996.023896879278
"Recruiting","Recruitment",2017-03-01 00:00:00.000,15676.103418941691
"Recruiting","Recruitment",2017-04-01 00:00:00.000,15049.059282184024
"Recruiting","Recruitment",2017-05-01 00:00:00.000,15651.021653471385
"Recruiting","Recruitment",2017-06-01 00:00:00.000,15024.98078733253
"Recruiting","Recruitment",2017-07-01 00:00:00.000,14874.730979459204
"Recruiting","Recruitment",2017-08-01 00:00:00.000,14577.236359870021
"Recruiting","Recruitment",2017-09-01 00:00:00.000,15014.553450666122
"Recruiting","Recruitment",2017-10-01 00:00:00.000,15464.990054186106
"Recruiting","Recruitment",2017-11-01 00:00:00.000,16083.589656353552
"Recruiting","Recruitment",2017-12-01 00:00:00.000,15279.410173535873
"Recruiting","Recruitment",2018-01-01 00:00:00.000,16043.380682212666
"Recruiting","Recruitment",2018-02-01 00:00:00.000,15722.513068568413
"Recruiting","Recruitment",2018-03-01 00:00:00.000,15093.612545825676
"Recruiting","Recruitment",2018-04-01 00:00:00.000,15244.548671283932
"Recruiting","Recruitment",2018-05-01 00:00:00.000,15244.548671283932
"Software Expense","Software",2015-05-01 00:00:00.000,1502.0783432233923
"Software Expense","Software",2015-06-01 00:00:00.000,1562.161476952328
"Software Expense","Software",2015-07-01 00:00:00.000,1499.6750178742348
"Software Expense","Software",2015-08-01 00:00:00.000,1499.6750178742348
"Software Expense","Software",2015-09-01 00:00:00.000,1574.6587687679466
"Software Expense","Software",2015-10-01 00:00:00.000,1527.4190057049084
"Software Expense","Software",2015-11-01 00:00:00.000,1481.5964355337608
"Software Expense","Software",2015-12-01 00:00:00.000,1540.8602929551114
"Software Expense","Software",2016-01-01 00:00:00.000,1525.4516900255603
"Software Expense","Software",2016-02-01 00:00:00.000,1601.7242745268384
"Software Expense","Software",2016-03-01 00:00:00.000,1665.7932455079122
"Software Expense","Software",2016-04-01 00:00:00.000,1665.7932455079122
"Software Expense","Software",2016-05-01 00:00:00.000,1615.8194481426747
"Software Expense","Software",2016-06-01 00:00:00.000,1535.028475735541
"Software Expense","Software",2016-07-01 00:00:00.000,1473.6273367061192
"Software Expense","Software",2016-08-01 00:00:00.000,1517.8361568073028
"Software Expense","Software",2016-09-01 00:00:00.000,1441.9443489669377
"Software Expense","Software",2016-10-01 00:00:00.000,1427.5249054772682
"Software Expense","Software",2016-11-01 00:00:00.000,1470.3506526415863
"Software Expense","Software",2016-12-01 00:00:00.000,1426.2401330623386
"Software Expense","Software",2017-01-01 00:00:00.000,1469.0273370542086
"Software Expense","Software",2017-02-01 00:00:00.000,1498.4078837952929
"Software Expense","Software",2017-03-01 00:00:00.000,1528.376041471199
"Software Expense","Software",2017-04-01 00:00:00.000,1543.6598018859111
"Software Expense","Software",2017-05-01 00:00:00.000,1481.9134098104746
"Software Expense","Software",2017-06-01 00:00:00.000,1511.5516780066841
"Software Expense","Software",2017-07-01 00:00:00.000,1511.5516780066841
"Software Expense","Software",2017-08-01 00:00:00.000,1511.5516780066841
"Software Expense","Software",2017-09-01 00:00:00.000,1526.6671947867508
"Software Expense","Software",2017-10-01 00:00:00.000,1496.1338508910158
"Software Expense","Software",2017-11-01 00:00:00.000,1481.1725123821057
"Software Expense","Software",2017-12-01 00:00:00.000,1407.1138867630002
"Software Expense","Software",2018-01-01 00:00:00.000,1336.75819242485
"Software Expense","Software",2018-02-01 00:00:00.000,1323.3906105006017
"Software Expense","Software",2018-03-01 00:00:00.000,1323.3906105006017
"Software Expense","Software",2018-04-01 00:00:00.000,1283.6888921855837
"Software Expense","Software",2018-05-01 00:00:00.000,1347.8733367948628
"Utilities - Office","Offices Utilities",2015-05-01 00:00:00.000,3687.8789497569464
"Utilities - Office","Offices Utilities",2015-06-01 00:00:00.000,3614.1213707618076
"Utilities - Office","Offices Utilities",2015-07-01 00:00:00.000,3722.5450118846616
"Utilities - Office","Offices Utilities",2015-08-01 00:00:00.000,3759.7704620035083
"Utilities - Office","Offices Utilities",2015-09-01 00:00:00.000,3910.1612804836491
"Utilities - Office","Offices Utilities",2015-10-01 00:00:00.000,3792.8564420691396
"Utilities - Office","Offices Utilities",2015-11-01 00:00:00.000,3679.0707488070652
"Utilities - Office","Offices Utilities",2015-12-01 00:00:00.000,3789.442871271277
"Utilities - Office","Offices Utilities",2016-01-01 00:00:00.000,3941.0205861221284
"Utilities - Office","Offices Utilities",2016-02-01 00:00:00.000,3783.3797626772434
"Utilities - Office","Offices Utilities",2016-03-01 00:00:00.000,3669.8783697969257
