country,variable,value
Turkmenistan,2006,0.164
Tuvalu,2006,0.0
Uganda,2006,0.276
Ukraine,2006,0.0711
United Arab Emirates,2006,0.05
United Kingdom,2006,0.189
United States,2006,0.163
Uruguay,2006,0.125
Uzbekistan,2006,0.173
Vanuatu,2006,0.0385
Venezuela,2006,0.173
Vietnam,2006,0.261
Yemen,2006,0.0049
Zambia,2006,0.147
Zimbabwe,2006,0.198
Afghanistan,2007,0.266
Albania,2007,0.118
Algeria,2007,0.0746
Andorra,2007,0.333
Angola,2007,0.355
Antigua and Barbuda,2007,0.172
Argentina,2007,0.398
Armenia,2007,0.092
Australia,2007,0.296
Austria,2007,0.246
Azerbaijan,2007,
Bahamas,2007,
Bahrain,2007,
Bangladesh,2007,
Barbados,2007,
Belarus,2007,0.315
Belgium,2007,0.353
Belize,2007,0.163
Benin,2007,0.108
Bhutan,2007,0.2
Bolivia,2007,0.207
Bosnia and Herzegovina,2007,0.133
Botswana,2007,0.0921
Brazil,2007,0.0985
Brunei,2007,
Bulgaria,2007,0.208
Burkina Faso,2007,0.153
Burundi,2007,0.328
Cambodia,2007,0.152
Cameroon,2007,0.143
Canada,2007,0.344
Cape Verde,2007,0.164
Central African Republic,2007,
Chad,2007,
Chile,2007,
China,2007,
Colombia,2007,0.107
Comoros,2007,0.0121
"Congo, Dem, Rep,",2007,0.0463
"Congo, Rep,",2007,0.0741
Costa Rica,2007,0.386
Cote d'Ivoire,2007,0.102
Croatia,2007,0.209
Cuba,2007,0.417
Cyprus,2007,0.136
Czech Republic,2007,0.167
Denmark,2007,0.374
Djibouti,2007,0.132
Dominica,2007,0.127
Dominican Republic,2007,0.176
Ecuador,2007,0.278
Egypt,2007,0.0739
El Salvador,2007,0.175
Equatorial Guinea,2007,0.117
Eritrea,2007,0.216
Estonia,2007,0.221
Eswatini,2007,0.18
Ethiopia,2007,0.223
Fiji,2007,0.128
Finland,2007,0.418
France,2007,0.182
Gabon,2007,0.132
Gambia,2007,0.0943
Georgia,2007,0.0717
Germany,2007,0.323
Ghana,2007,0.0864
Greece,2007,0.153
Grenada,2007,0.229
Guatemala,2007,0.12
Guinea,2007,0.205
Guinea-Bissau,2007,0.11
Guyana,2007,0.294
Haiti,2007,0.0408
Honduras,2007,0.207
Hungary,2007,0.1
Iceland,2007,0.325
India,2007,0.108
Indonesia,2007,0.158
Iran,2007,0.031
Iraq,2007,0.287
Ireland,2007,0.155
Israel,2007,0.153
Italy,2007,0.181
Jamaica,2007,0.136
Japan,2007,0.178
Jordan,2007,0.0848
Kazakhstan,2007,0.159
Kenya,2007,0.0938
Kiribati,2007,0.0435
Kuwait,2007,0.0231
Kyrgyz Republic,2007,0.256
Lao,2007,0.252
Latvia,2007,0.19
Lebanon,2007,0.0391
Lesotho,2007,0.247
Liberia,2007,0.127
Libya,2007,0.0839
Liechtenstein,2007,0.24
Lithuania,2007,0.184
Luxembourg,2007,0.23
Madagascar,2007,0.08
Malawi,2007,0.184
Malaysia,2007,0.277
Maldives,2007,0.0866
Mali,2007,0.102
Malta,2007,0.085
Marshall Islands,2007,0.0303
Mauritania,2007,0.17
Mauritius,2007,0.178
Mexico,2007,0.243
"Micronesia, Fed, Sts,",2007,0.0
Moldova,2007,0.238
Monaco,2007,0.242
Mongolia,2007,0.0526
Montenegro,2007,0.0864
Morocco,2007,0.105
Mozambique,2007,0.374
Myanmar,2007,0.0392
Namibia,2007,0.256
Nauru,2007,0.0
Nepal,2007,0.173
Netherlands,2007,0.347
New Zealand,2007,0.331
Nicaragua,2007,0.202
Niger,2007,0.108
Nigeria,2007,0.0707
North Korea,2007,0.16
North Macedonia,2007,0.294
Norway,2007,0.388
Oman,2007,0.0909
Pakistan,2007,0.212
Palau,2007,0.117
Panama,2007,0.119
Papua New Guinea,2007,0.0092
Paraguay,2007,0.126
Peru,2007,0.275
Philippines,2007,0.211
Poland,2007,0.182
Portugal,2007,0.246
Qatar,2007,0.0
Romania,2007,0.0976
Russia,2007,0.115
Rwanda,2007,0.528
Samoa,2007,0.0735
San Marino,2007,0.133
Sao Tome and Principe,2007,0.1
Saudi Arabia,2007,0.113
Senegal,2007,0.292
Serbia,2007,0.204
Seychelles,2007,0.235
Sierra Leone,2007,0.136
Singapore,2007,0.214
Slovak Republic,2007,0.158
Slovenia,2007,0.025
Solomon Islands,2007,0.0
Somalia,2007,0.0841
South Africa,2007,0.375
South Korea,2007,0.121
South Sudan,2007,
Spain,2007,0.318
Sri Lanka,2007,0.0511
"St, Kitts and Nevis",2007,0.0333
"St, Lucia",2007,0.273
"St, Vincent and the Grenadines",2007,0.167
Sudan,2007,0.178
Suriname,2007,0.192
Sweden,2007,0.467
Switzerland,2007,0.275
Syria,2007,0.124
Tajikistan,2007,0.188
Tanzania,2007,0.328
Thailand,2007,0.117
Timor-Leste,2007,0.285
Togo,2007,0.0905
Tonga,2007,0.0323
Trinidad and Tobago,2007,0.333
Tunisia,2007,0.146
Turkey,2007,0.0911
Turkmenistan,2007,0.166
Tuvalu,2007,0.0
Uganda,2007,0.241
Ukraine,2007,0.0833
United Arab Emirates,2007,0.05
United Kingdom,2007,0.197
United States,2007,0.168
Uruguay,2007,0.13
Uzbekistan,2007,0.192
Vanuatu,2007,0.0385
Venezuela,2007,0.172
Vietnam,2007,0.258
Yemen,2007,0.0053
Zambia,2007,0.139
Zimbabwe,2007,0.19
Afghanistan,2008,0.269
Albania,2008,0.141
Algeria,2008,0.0711
Andorra,2008,0.337
Angola,2008,0.373
Antigua and Barbuda,2008,0.183
Argentina,2008,0.394
Armenia,2008,0.0936
Australia,2008,0.295
Austria,2008,0.278
Azerbaijan,2008,
Bahamas,2008,
Bahrain,2008,
Bangladesh,2008,
Barbados,2008,
Belarus,2008,0.325
Belgium,2008,0.363
Belize,2008,0.174
Benin,2008,0.102
Bhutan,2008,0.139
Bolivia,2008,0.237
Bosnia and Herzegovina,2008,0.153
Botswana,2008,0.0857
Brazil,2008,0.0977
Brunei,2008,
Bulgaria,2008,0.208
Burkina Faso,2008,0.154
Burundi,2008,0.334
Cambodia,2008,0.163
Cameroon,2008,0.146
Canada,2008,0.253
Cape Verde,2008,0.175
Central African Republic,2008,
Chad,2008,
Chile,2008,
China,2008,
Colombia,2008,0.118
Comoros,2008,0.0061
"Congo, Dem, Rep,",2008,0.0723
"Congo, Rep,",2008,0.073
Costa Rica,2008,0.386
Cote d'Ivoire,2008,0.104
Croatia,2008,0.216
Cuba,2008,0.432
Cyprus,2008,0.129
Czech Republic,2008,0.181
Denmark,2008,0.379
Djibouti,2008,0.138
Dominica,2008,0.126
Dominican Republic,2008,0.181
Ecuador,2008,0.302
Egypt,2008,0.0912
El Salvador,2008,0.183
Equatorial Guinea,2008,0.06
Eritrea,2008,0.216
Estonia,2008,0.219
Eswatini,2008,0.181
Ethiopia,2008,0.231
Fiji,2008,0.13
Finland,2008,0.419
France,2008,0.219
Gabon,2008,0.139
Gambia,2008,0.0906
Georgia,2008,0.06
Germany,2008,0.325
Ghana,2008,0.0789
Greece,2008,0.16
Grenada,2008,0.214
Guatemala,2008,0.123
Guinea,2008,0.207
Guinea-Bissau,2008,0.1
Guyana,2008,0.299
Haiti,2008,0.0472
Honduras,2008,0.193
Hungary,2008,0.0972
Iceland,2008,0.36
India,2008,0.108
Indonesia,2008,0.166
Iran,2008,0.0276
Iraq,2008,0.275
Ireland,2008,0.161
Israel,2008,0.164
Italy,2008,0.201
Jamaica,2008,0.134
Japan,2008,0.145
Jordan,2008,0.098
Kazakhstan,2008,0.038
Kenya,2008,0.103
Kiribati,2008,0.0543
Kuwait,2008,0.0308
Kyrgyz Republic,2008,0.247
Lao,2008,0.251
Latvia,2008,0.19
Lebanon,2008,0.0352
Lesotho,2008,0.248
Liberia,2008,0.122
Libya,2008,0.0924
Liechtenstein,2008,0.24
Lithuania,2008,0.177
Luxembourg,2008,0.24
Madagascar,2008,0.136
Malawi,2008,0.196
Malaysia,2008,0.146
Maldives,2008,0.0747
Mali,2008,0.101
Malta,2008,0.087
Marshall Islands,2008,0.0303
Mauritania,2008,0.163
Mauritius,2008,0.182
Mexico,2008,0.257
"Micronesia, Fed, Sts,",2008,0.0
Moldova,2008,0.242
Monaco,2008,0.25
Mongolia,2008,0.0513
Montenegro,2008,0.0864
Morocco,2008,0.0672
Mozambique,2008,0.383
Myanmar,2008,0.0396
Namibia,2008,0.25
Nauru,2008,0.0
Nepal,2008,0.332
Netherlands,2008,0.377
New Zealand,2008,0.336
Nicaragua,2008,0.252
Niger,2008,0.103
Nigeria,2008,0.0623
North Korea,2008,0.137
North Macedonia,2008,0.3
Norway,2008,0.392
Oman,2008,0.0922
Pakistan,2008,0.225
Palau,2008,0.154
Panama,2008,0.102
Papua New Guinea,2008,0.0128
Paraguay,2008,0.136
Peru,2008,0.26
Philippines,2008,0.21
Poland,2008,0.192
Portugal,2008,0.262
Qatar,2008,0.0
Romania,2008,0.0977
Russia,2008,0.052
Rwanda,2008,0.563
Samoa,2008,0.0653
San Marino,2008,0.15
Sao Tome and Principe,2008,0.127
Saudi Arabia,2008,0.17
Senegal,2008,0.31
Serbia,2008,0.216
Seychelles,2008,0.315
Sierra Leone,2008,0.134
Singapore,2008,0.216
Slovak Republic,2008,0.157
Slovenia,2008,0.133
Solomon Islands,2008,0.0
Somalia,2008,0.0914
South Africa,2008,0.402
South Korea,2008,0.137
South Sudan,2008,
Spain,2008,0.321
Sri Lanka,2008,0.0519
"St, Kitts and Nevis",2008,0.0444
"St, Lucia",2008,0.235
"St, Vincent and the Grenadines",2008,0.159
Sudan,2008,0.199
Suriname,2008,0.161
Sweden,2008,0.461
Switzerland,2008,0.271
Syria,2008,0.123
Tajikistan,2008,0.184
Tanzania,2008,0.339
Thailand,2008,0.16
Timor-Leste,2008,0.296
Togo,2008,0.0949
Tonga,2008,0.0313
Trinidad and Tobago,2008,0.315
Tunisia,2008,0.152
Turkey,2008,0.104
Turkmenistan,2008,0.168
Tuvalu,2008,0.0
Uganda,2008,0.215
Ukraine,2008,0.0845
United Arab Emirates,2008,0.05
United Kingdom,2008,0.197
United States,2008,0.173
Uruguay,2008,0.135
Uzbekistan,2008,0.207
Vanuatu,2008,0.0385
Venezuela,2008,0.171
Vietnam,2008,0.254
Yemen,2008,0.0058
Zambia,2008,0.132
Zimbabwe,2008,0.183
Afghanistan,2009,0.273
Albania,2009,0.164
Algeria,2009,0.0515
Andorra,2009,0.339
Angola,2009,0.365
Antigua and Barbuda,2009,0.194
Argentina,2009,0.393
Armenia,2009,0.0957
Australia,2009,0.294
Austria,2009,0.295
Azerbaijan,2009,
Bahamas,2009,
Bahrain,2009,
Bangladesh,2009,
Barbados,2009,
Belarus,2009,0.318
Belgium,2009,0.375
Belize,2009,0.167
Benin,2009,0.0964
Bhutan,2009,0.125
Bolivia,2009,0.265
Bosnia and Herzegovina,2009,0.162
Botswana,2009,0.0794
Brazil,2009,0.0969
Brunei,2009,
Bulgaria,2009,0.208
Burkina Faso,2009,0.155
Burundi,2009,0.34
Cambodia,2009,0.171
Cameroon,2009,0.15
Canada,2009,0.35
Cape Verde,2009,0.186
Central African Republic,2009,
Chad,2009,
Chile,2009,
China,2009,
Colombia,2009,0.128
Comoros,2009,0.0
"Congo, Dem, Rep,",2009,0.0817
"Congo, Rep,",2009,0.0867
Costa Rica,2009,0.386
Cote d'Ivoire,2009,0.106
Croatia,2009,0.224
Cuba,2009,0.444
Cyprus,2009,0.121
Czech Republic,2009,0.196
Denmark,2009,0.383
Djibouti,2009,0.137
Dominica,2009,0.125
Dominican Republic,2009,0.186
Ecuador,2009,0.323
Egypt,2009,0.109
El Salvador,2009,0.191
Equatorial Guinea,2009,0.0982
Eritrea,2009,0.217
Estonia,2009,0.215
Eswatini,2009,0.177
Ethiopia,2009,0.242
Fiji,2009,0.133
Finland,2009,0.42
France,2009,0.207
Gabon,2009,0.147
Gambia,2009,0.0868
Georgia,2009,0.075
Germany,2009,0.328
Ghana,2009,0.0834
Greece,2009,0.173
Grenada,2009,0.232
Guatemala,2009,0.127
Guinea,2009,0.21
Guinea-Bissau,2009,0.106
Guyana,2009,0.304
Haiti,2009,0.069
Honduras,2009,0.18
Hungary,2009,0.0939
Iceland,2009,0.429
India,2009,0.108
Indonesia,2009,0.172
Iran,2009,0.0284
Iraq,2009,0.263
Ireland,2009,0.165
Israel,2009,0.175
Italy,2009,0.229
Jamaica,2009,0.132
Japan,2009,0.113
Jordan,2009,0.111
Kazakhstan,2009,0.039
Kenya,2009,0.111
Kiribati,2009,0.0652
Kuwait,2009,0.0769
Kyrgyz Republic,2009,0.239
Lao,2009,0.251
Latvia,2009,0.19
Lebanon,2009,0.0313
Lesotho,2009,0.25
Liberia,2009,0.117
Libya,2009,0.103
Liechtenstein,2009,0.24
Lithuania,2009,0.194
Luxembourg,2009,0.25
Madagascar,2009,0.124
Malawi,2009,0.208
Malaysia,2009,0.281
Maldives,2009,0.0649
Mali,2009,0.0998
Malta,2009,0.0983
Marshall Islands,2009,0.0303
Mauritania,2009,0.143
Mauritius,2009,0.185
Mexico,2009,0.282
"Micronesia, Fed, Sts,",2009,0.0
Moldova,2009,0.244
Monaco,2009,0.242
Mongolia,2009,0.0574
Montenegro,2009,0.0864
Morocco,2009,0.0222
Mozambique,2009,0.392
Myanmar,2009,0.0401
Namibia,2009,0.244
Nauru,2009,0.0
Nepal,2009,0.332
Netherlands,2009,0.395
New Zealand,2009,0.331
Nicaragua,2009,0.302
Niger,2009,0.0982
Nigeria,2009,0.0539
North Korea,2009,0.145
North Macedonia,2009,0.302
Norway,2009,0.396
Oman,2009,0.0935
Pakistan,2009,0.18
Palau,2009,0.14
Panama,2009,0.0845
Papua New Guinea,2009,0.0164
Paraguay,2009,0.146
Peru,2009,0.244
Philippines,2009,0.209
Poland,2009,0.201
Portugal,2009,0.278
Qatar,2009,0.0
Romania,2009,0.103
Russia,2009,0.0473
Rwanda,2009,0.538
Samoa,2009,0.0571
San Marino,2009,0.154
Sao Tome and Principe,2009,0.154
Saudi Arabia,2009,0.227
Senegal,2009,0.33
Serbia,2009,0.243
Seychelles,2009,0.371
Sierra Leone,2009,0.133
Singapore,2009,0.218
Slovak Republic,2009,0.155
Slovenia,2009,0.196
Solomon Islands,2009,0.0
Somalia,2009,0.0999
South Africa,2009,0.431
South Korea,2009,0.142
South Sudan,2009,
Spain,2009,0.328
Sri Lanka,2009,0.0526
"St, Kitts and Nevis",2009,0.0556
"St, Lucia",2009,0.207
"St, Vincent and the Grenadines",2009,0.151
Sudan,2009,0.22
Suriname,2009,0.129
Sweden,2009,0.456
Switzerland,2009,0.267
Syria,2009,0.122
Tajikistan,2009,0.179
Tanzania,2009,0.35
Thailand,2009,0.159
Timor-Leste,2009,0.31
Togo,2009,0.101
Tonga,2009,0.0172
Trinidad and Tobago,2009,0.296
Tunisia,2009,0.276
Turkey,2009,0.117
Turkmenistan,2009,0.168
Tuvalu,2009,0.0
Uganda,2009,0.194
Ukraine,2009,0.0861
United Arab Emirates,2009,0.05
United Kingdom,2009,0.2
United States,2009,0.171
Uruguay,2009,0.139
Uzbekistan,2009,0.22
Vanuatu,2009,0.0288
Venezuela,2009,0.171
Vietnam,2009,0.251
Yemen,2009,0.0062
Zambia,2009,0.124
Zimbabwe,2009,0.221
Afghanistan,2010,0.276
Albania,2010,0.163
Algeria,2010,0.194
Andorra,2010,0.429
Angola,2010,0.357
Antigua and Barbuda,2010,0.198
Argentina,2010,0.387
Armenia,2010,0.0984
Australia,2010,0.292
Austria,2010,0.29
Azerbaijan,2010,
Bahamas,2010,
Bahrain,2010,
Bangladesh,2010,
Barbados,2010,
Belarus,2010,0.31
Belgium,2010,0.389
Belize,2010,0.158
Benin,2010,0.0904
Bhutan,2010,0.111
Bolivia,2010,0.316
Bosnia and Herzegovina,2010,0.167
Botswana,2010,0.0825
Brazil,2010,0.096
Brunei,2010,
Bulgaria,2010,0.22
Burkina Faso,2010,0.156
Burundi,2010,0.347
Cambodia,2010,0.179
Cameroon,2010,0.156
Canada,2010,0.35
Cape Verde,2010,0.197
Central African Republic,2010,
Chad,2010,
Chile,2010,
China,2010,
Colombia,2010,0.138
Comoros,2010,0.0051
"Congo, Dem, Rep,",2010,0.0865
"Congo, Rep,",2010,0.107
Costa Rica,2010,0.386
Cote d'Ivoire,2010,0.108
Croatia,2010,0.231
Cuba,2010,0.454
Cyprus,2010,0.114
Czech Republic,2010,0.21
Denmark,2010,0.387
Djibouti,2010,0.136
Dominica,2010,0.192
Dominican Republic,2010,0.191
Ecuador,2010,0.336
Egypt,2010,0.127
El Salvador,2010,0.214
Equatorial Guinea,2010,0.128
Eritrea,2010,0.217
Estonia,2010,0.21
Eswatini,2010,0.172
Ethiopia,2010,0.255
Fiji,2010,0.136
Finland,2010,0.422
France,2010,0.202
Gabon,2010,0.14
Gambia,2010,0.083
Georgia,2010,0.09
Germany,2010,0.333
Ghana,2010,0.0876
Greece,2010,0.186
Grenada,2010,0.25
Guatemala,2010,0.13
Guinea,2010,0.212
Guinea-Bissau,2010,0.113
Guyana,2010,0.309
Haiti,2010,0.04
Honduras,2010,0.199
Hungary,2010,0.0907
Iceland,2010,0.421
India,2010,0.103
Indonesia,2010,0.172
Iran,2010,0.0293
Iraq,2010,0.252
Ireland,2010,0.168
Israel,2010,0.193
Italy,2010,0.248
Jamaica,2010,0.13
Japan,2010,0.182
Jordan,2010,0.122
Kazakhstan,2010,0.0405
Kenya,2010,0.118
Kiribati,2010,0.0761
Kuwait,2010,0.0561
Kyrgyz Republic,2010,0.233
Lao,2010,0.25
Latvia,2010,0.19
Lebanon,2010,0.033
Lesotho,2010,0.252
Liberia,2010,0.112
Libya,2010,0.118
Liechtenstein,2010,0.23
Lithuania,2010,0.211
Luxembourg,2010,0.258
Madagascar,2010,0.121
Malawi,2010,0.2
Malaysia,2010,0.243
Maldives,2010,0.0636
Mali,2010,0.0986
Malta,2010,0.109
Marshall Islands,2010,0.0303
Mauritania,2010,0.171
Mauritius,2010,0.188
Mexico,2010,0.312
"Micronesia, Fed, Sts,",2010,0.0
Moldova,2010,0.188
Monaco,2010,0.233
Mongolia,2010,0.0673
Montenegro,2010,0.0988
Morocco,2010,0.131
Mozambique,2010,0.393
Myanmar,2010,0.0405
Namibia,2010,0.269
Nauru,2010,0.0
Nepal,2010,0.332
Netherlands,2010,0.407
New Zealand,2010,0.327
Nicaragua,2010,0.352
Niger,2010,0.116
Nigeria,2010,0.0454
North Korea,2010,0.151
North Macedonia,2010,0.304
Norway,2010,0.396
Oman,2010,0.0947
Pakistan,2010,0.174
Palau,2010,0.127
Panama,2010,0.103
Papua New Guinea,2010,0.02
Paraguay,2010,0.155
Peru,2010,0.23
Philippines,2010,0.206
Poland,2010,0.211
Portugal,2010,0.272
Qatar,2010,0.0
Romania,2010,0.108
Russia,2010,0.0473
Rwanda,2010,0.492
Samoa,2010,0.049
San Marino,2010,0.158
Sao Tome and Principe,2010,0.182
Saudi Arabia,2010,0.22
Senegal,2010,0.356
Serbia,2010,0.27
Seychelles,2010,0.413
Sierra Leone,2010,0.131
Singapore,2010,0.22
Slovak Republic,2010,0.153
Slovenia,2010,0.259
Solomon Islands,2010,0.0
Somalia,2010,0.11
South Africa,2010,0.426
South Korea,2010,0.147
South Sudan,2010,
Spain,2010,0.337
Sri Lanka,2010,0.0533
"St, Kitts and Nevis",2010,0.0667
"St, Lucia",2010,0.185
"St, Vincent and the Grenadines",2010,0.143
Sudan,2010,0.242
Suriname,2010,0.098
Sweden,2010,0.45
Switzerland,2010,0.263
Syria,2010,0.122
Tajikistan,2010,0.175
Tanzania,2010,0.36
Thailand,2010,0.158
Timor-Leste,2010,0.328
Togo,2010,0.108
Tonga,2010,0.0
Trinidad and Tobago,2010,0.278
Tunisia,2010,0.269
Turkey,2010,0.129
Turkmenistan,2010,0.168
Tuvalu,2010,0.0
Uganda,2010,0.178
Ukraine,2010,0.088
United Arab Emirates,2010,0.05
United Kingdom,2010,0.223
United States,2010,0.168
Uruguay,2010,0.15
Uzbekistan,2010,0.15
Vanuatu,2010,0.0192
Venezuela,2010,0.17
Vietnam,2010,0.247
Yemen,2010,0.0066
Zambia,2010,0.117
Zimbabwe,2010,0.257
Afghanistan,2011,0.274
Albania,2011,0.161
Algeria,2011,0.237
Andorra,2011,0.518
Angola,2011,0.349
Antigua and Barbuda,2011,0.201
Argentina,2011,0.377
Armenia,2011,0.102
Australia,2011,0.304
Austria,2011,0.29
Azerbaijan,2011,
Bahamas,2011,
Bahrain,2011,
Bangladesh,2011,
Barbados,2011,
Belarus,2011,0.303
Belgium,2011,0.399
Belize,2011,0.147
Benin,2011,0.0843
Bhutan,2011,0.0972
Bolivia,2011,0.366
Bosnia and Herzegovina,2011,0.133
Botswana,2011,0.0857
Brazil,2011,0.0981
Brunei,2011,
Bulgaria,2011,0.228
Burkina Faso,2011,0.157
Burundi,2011,0.354
Cambodia,2011,0.187
Cameroon,2011,0.164
Canada,2011,0.275
Cape Verde,2011,0.208
Central African Republic,2011,
Chad,2011,
Chile,2011,
China,2011,
Colombia,2011,0.156
Comoros,2011,0.0101
"Congo, Dem, Rep,",2011,0.0894
"Congo, Rep,",2011,0.139
Costa Rica,2011,0.373
Cote d'Ivoire,2011,0.11
Croatia,2011,0.238
Cuba,2011,0.461
Cyprus,2011,0.107
Czech Republic,2011,0.202
Denmark,2011,0.391
Djibouti,2011,0.135
Dominica,2011,0.2
Dominican Republic,2011,0.166
Ecuador,2011,0.345
Egypt,2011,0.0197
El Salvador,2011,0.238
Equatorial Guinea,2011,0.152
Eritrea,2011,0.217
Estonia,2011,0.198
Eswatini,2011,0.165
Ethiopia,2011,0.279
Fiji,2011,0.139
Finland,2011,0.425
France,2011,0.199
Gabon,2011,0.133
Gambia,2011,0.0792
Georgia,2011,0.105
Germany,2011,0.336
Ghana,2011,0.0916
Greece,2011,0.198
Grenada,2011,0.268
Guatemala,2011,0.133
Guinea,2011,0.214
Guinea-Bissau,2011,0.119
Guyana,2011,0.313
Haiti,2011,0.0359
Honduras,2011,0.219
Hungary,2011,0.0914
Iceland,2011,0.413
India,2011,0.101
Indonesia,2011,0.171
Iran,2011,0.0302
Iraq,2011,0.253
Ireland,2011,0.171
Israel,2011,0.206
Italy,2011,0.261
Jamaica,2011,0.127
Japan,2011,0.114
Jordan,2011,0.117
Kazakhstan,2011,0.0426
Kenya,2011,0.125
Kiribati,2011,0.087
Kuwait,2011,0.047
Kyrgyz Republic,2011,0.225
Lao,2011,0.25
Latvia,2011,0.23
Lebanon,2011,0.0347
Lesotho,2011,0.253
Liberia,2011,0.107
Libya,2011,0.137
Liechtenstein,2011,0.22
Lithuania,2011,0.228
Luxembourg,2011,0.267
Madagascar,2011,0.14
Malawi,2011,0.192
Malaysia,2011,0.243
Maldives,2011,0.0623
Mali,2011,0.0975
Malta,2011,0.121
Marshall Islands,2011,0.0303
Mauritania,2011,0.192
Mauritius,2011,0.17
Mexico,2011,0.338
"Micronesia, Fed, Sts,",2011,0.0
Moldova,2011,0.186
Monaco,2011,0.225
Mongolia,2011,0.0854
Montenegro,2011,0.117
Morocco,2011,0.168
Mozambique,2011,0.394
Myanmar,2011,0.0584
Namibia,2011,0.352
Nauru,2011,0.011
Nepal,2011,0.332
Netherlands,2011,0.36
New Zealand,2011,0.322
Nicaragua,2011,0.402
Niger,2011,0.133
Nigeria,2011,0.0369
North Korea,2011,0.155
North Macedonia,2011,0.309
Norway,2011,0.396
Oman,2011,0.0958
Pakistan,2011,0.169
Palau,2011,0.115
Panama,2011,0.122
Papua New Guinea,2011,0.0235
Paraguay,2011,0.165
Peru,2011,0.215
Philippines,2011,0.228
Poland,2011,0.22
Portugal,2011,0.265
Qatar,2011,0.0
Romania,2011,0.112
Russia,2011,0.112
Rwanda,2011,0.385
Samoa,2011,0.0408
San Marino,2011,0.163
Sao Tome and Principe,2011,0.182
Saudi Arabia,2011,0.213
Senegal,2011,0.387
Serbia,2011,0.297
Seychelles,2011,0.444
Sierra Leone,2011,0.128
Singapore,2011,0.222
Slovak Republic,2011,0.163
Slovenia,2011,0.322
Solomon Islands,2011,0.005
Somalia,2011,0.123
South Africa,2011,0.421
South Korea,2011,0.152
South Sudan,2011,0.244
Spain,2011,0.349
Sri Lanka,2011,0.0524
"St, Kitts and Nevis",2011,0.08
"St, Lucia",2011,0.167
"St, Vincent and the Grenadines",2011,0.14
Sudan,2011,0.255
Suriname,2011,0.129
Sweden,2011,0.446
Switzerland,2011,0.26
Syria,2011,0.121
Tajikistan,2011,0.17
Tanzania,2011,0.361
Thailand,2011,0.158
Timor-Leste,2011,0.351
Togo,2011,0.118
Tonga,2011,0.0
Trinidad and Tobago,2011,0.285
Tunisia,2011,0.265
Turkey,2011,0.142
Turkmenistan,2011,0.168
Tuvalu,2011,0.0133
Uganda,2011,0.164
Ukraine,2011,0.0907
United Arab Emirates,2011,0.05
United Kingdom,2011,0.226
United States,2011,0.176
Uruguay,2011,0.161
Uzbekistan,2011,0.155
Vanuatu,2011,0.0096
Venezuela,2011,0.164
Vietnam,2011,0.244
Yemen,2011,0.007
Zambia,2011,0.11
Zimbabwe,2011,0.29
Afghanistan,2012,0.274
Albania,2012,0.159
Algeria,2012,0.258
Andorra,2012,0.5
Angola,2012,0.341
Antigua and Barbuda,2012,0.205
Argentina,2012,0.377
Armenia,2012,0.107
Australia,2012,0.314
Austria,2012,0.29
Azerbaijan,2012,
Bahamas,2012,
Bahrain,2012,
Bangladesh,2012,
Barbados,2012,
Belarus,2012,0.295
Belgium,2012,0.409
Belize,2012,0.133
Benin,2012,0.0813
Bhutan,2012,0.0833
Bolivia,2012,0.417
Bosnia and Herzegovina,2012,0.181
Botswana,2012,0.0889
Brazil,2012,0.1
Brunei,2012,
Bulgaria,2012,0.233
Burkina Faso,2012,0.158
Burundi,2012,0.36
Cambodia,2012,0.195
Cameroon,2012,0.177
Canada,2012,0.359
Cape Verde,2012,0.213
Central African Republic,2012,
Chad,2012,
Chile,2012,
China,2012,
Colombia,2012,0.174
Comoros,2012,0.0152
"Congo, Dem, Rep,",2012,0.091
"Congo, Rep,",2012,0.0735
Costa Rica,2012,0.36
Cote d'Ivoire,2012,0.107
Croatia,2012,0.214
Cuba,2012,0.466
Cyprus,2012,0.133
Czech Republic,2012,0.173
Denmark,2012,0.387
Djibouti,2012,0.134
Dominica,2012,0.207
Dominican Republic,2012,0.147
Ecuador,2012,0.352
Egypt,2012,0.0561
El Salvador,2012,0.262
Equatorial Guinea,2012,0.172
Eritrea,2012,0.218
Estonia,2012,0.208
Eswatini,2012,0.157
Ethiopia,2012,0.303
Fiji,2012,0.144
Finland,2012,0.423
France,2012,0.269
Gabon,2012,0.15
Gambia,2012,0.0755
Georgia,2012,0.12
Germany,2012,0.337
Ghana,2012,0.0954
Greece,2012,0.21
Grenada,2012,0.286
Guatemala,2012,0.134
Guinea,2012,0.217
Guinea-Bissau,2012,0.125
Guyana,2012,0.311
Haiti,2012,0.0321
Honduras,2012,0.238
Hungary,2012,0.0923
Iceland,2012,0.405
India,2012,0.098
Indonesia,2012,0.17
Iran,2012,0.031
Iraq,2012,0.253
Ireland,2012,0.181
Israel,2012,0.214
Italy,2012,0.27
Jamaica,2012,0.238
Japan,2012,0.0792
Jordan,2012,0.116
Kazakhstan,2012,0.243
Kenya,2012,0.131
Kiribati,2012,0.0815
Kuwait,2012,0.0419
Kyrgyz Republic,2012,0.217
Lao,2012,0.256
Latvia,2012,0.217
Lebanon,2012,0.0365
Lesotho,2012,0.255
Liberia,2012,0.11
Libya,2012,0.165
Liechtenstein,2012,0.21
Lithuania,2012,0.245
Luxembourg,2012,0.275
Madagascar,2012,0.158
Malawi,2012,0.183
Malaysia,2012,0.243
Maldives,2012,0.0611
