Row ID,Product ID,Category,Sub-Category,Product Name
8434,"OFF-PA-10004610","Office Supplies","Paper","Xerox 1900"
8441,"OFF-PA-10002615","Office Supplies","Paper","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
8442,"OFF-PA-10002254","Office Supplies","Paper","Xerox 1883"
8450,"OFF-PA-10003724","Office Supplies","Paper","Wirebound Message Book, 4 per Page"
8476,"OFF-PA-10001033","Office Supplies","Paper","Xerox 1893"
8477,"OFF-PA-10004039","Office Supplies","Paper","Xerox 1882"
8480,"OFF-PA-10004022","Office Supplies","Paper","Hammermill Color Copier Paper (28Lb. and 96 Bright)"
8486,"OFF-PA-10000740","Office Supplies","Paper","Xerox 1982"
8487,"OFF-PA-10001144","Office Supplies","Paper","Xerox 1913"
8488,"OFF-PA-10000859","Office Supplies","Paper","Unpadded Memo Slips"
8493,"OFF-PA-10000069","Office Supplies","Paper","TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack"
8501,"OFF-PA-10001878","Office Supplies","Paper","Xerox 1891"
8504,"OFF-PA-10003363","Office Supplies","Paper","Xerox 204"
8514,"OFF-PA-10002787","Office Supplies","Paper","Xerox 227"
8524,"OFF-PA-10004082","Office Supplies","Paper","Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book"
8531,"OFF-PA-10000380","Office Supplies","Paper","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
8532,"OFF-PA-10002713","Office Supplies","Paper","Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
8538,"OFF-PA-10000552","Office Supplies","Paper","Xerox 200"
8567,"OFF-PA-10000697","Office Supplies","Paper","TOPS Voice Message Log Book, Flash Format"
8568,"OFF-PA-10002787","Office Supplies","Paper","Xerox 227"
8572,"OFF-PA-10003893","Office Supplies","Paper","Xerox 1962"
8574,"OFF-PA-10000249","Office Supplies","Paper","Easy-staple paper"
8582,"OFF-PA-10000289","Office Supplies","Paper","Xerox 213"
8597,"OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper"
8600,"OFF-PA-10002586","Office Supplies","Paper","Xerox 1970"
8617,"OFF-PA-10000100","Office Supplies","Paper","Xerox 1945"
8626,"OFF-PA-10000533","Office Supplies","Paper","Southworth Parchment Paper & Envelopes"
8657,"OFF-PA-10002923","Office Supplies","Paper","Xerox 1942"
8660,"OFF-PA-10002246","Office Supplies","Paper","Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
8664,"OFF-PA-10001954","Office Supplies","Paper","Xerox 1964"
8670,"OFF-PA-10004947","Office Supplies","Paper","Easy-staple paper"
8689,"OFF-PA-10002870","Office Supplies","Paper","Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”"
8695,"OFF-PA-10001934","Office Supplies","Paper","Xerox 1993"
8703,"OFF-PA-10000312","Office Supplies","Paper","Xerox 1955"
8720,"OFF-PA-10000232","Office Supplies","Paper","Xerox 1975"
8724,"OFF-PA-10002986","Office Supplies","Paper","Xerox 1898"
8725,"OFF-PA-10000143","Office Supplies","Paper","Astroparche Fine Business Paper"
8733,"OFF-PA-10003848","Office Supplies","Paper","Xerox 1997"
8746,"OFF-PA-10000300","Office Supplies","Paper","Xerox 1936"
8752,"OFF-PA-10001001","Office Supplies","Paper","Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate"
8758,"OFF-PA-10004100","Office Supplies","Paper","Xerox 216"
8773,"OFF-PA-10001125","Office Supplies","Paper","Xerox 1988"
8778,"OFF-PA-10000520","Office Supplies","Paper","Xerox 201"
8787,"OFF-PA-10001534","Office Supplies","Paper","Xerox 230"
8797,"OFF-PA-10003441","Office Supplies","Paper","Xerox 226"
8801,"OFF-PA-10004285","Office Supplies","Paper","Xerox 1959"
8811,"OFF-PA-10004911","Office Supplies","Paper","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk"
8816,"OFF-PA-10001583","Office Supplies","Paper","1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack"
8819,"OFF-PA-10003441","Office Supplies","Paper","Xerox 226"
8820,"OFF-PA-10003395","Office Supplies","Paper","Xerox 1941"
8824,"OFF-PA-10002947","Office Supplies","Paper","Xerox 1923"
8827,"OFF-PA-10002986","Office Supplies","Paper","Xerox 1898"
8828,"OFF-PA-10001593","Office Supplies","Paper","Xerox 1947"
8829,"OFF-PA-10000528","Office Supplies","Paper","Xerox 1981"
8847,"OFF-PA-10002222","Office Supplies","Paper","Xerox Color Copier Paper, 11"" x 17"", Ream"
8852,"OFF-PA-10002250","Office Supplies","Paper","Things To Do Today Pad"
8853,"OFF-PA-10003823","Office Supplies","Paper","Xerox 197"
8865,"OFF-PA-10000556","Office Supplies","Paper","Xerox 208"
8880,"OFF-PA-10000659","Office Supplies","Paper","TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page"
8884,"OFF-PA-10001667","Office Supplies","Paper","Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)"
8898,"OFF-PA-10004911","Office Supplies","Paper","Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk"
8902,"OFF-PA-10001846","Office Supplies","Paper","Xerox 1899"
8904,"OFF-PA-10004621","Office Supplies","Paper","Xerox 212"
8907,"OFF-PA-10001950","Office Supplies","Paper","Southworth 25% Cotton Antique Laid Paper & Envelopes"
8909,"OFF-PA-10003790","Office Supplies","Paper","Xerox 1991"
8918,"OFF-PA-10004327","Office Supplies","Paper","Xerox 1911"
8935,"OFF-PA-10000528","Office Supplies","Paper","Xerox 1981"
8945,"OFF-PA-10000062","Office Supplies","Paper","Green Bar Computer Printout Paper"
8947,"OFF-PA-10001972","Office Supplies","Paper","Xerox 214"
8956,"OFF-PA-10004610","Office Supplies","Paper","Xerox 1900"
8975,"OFF-PA-10000477","Office Supplies","Paper","Xerox 22"
8976,"OFF-PA-10002923","Office Supplies","Paper","Xerox 1942"
8995,"OFF-PA-10000312","Office Supplies","Paper","Xerox 1955"
8998,"OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper"
8999,"OFF-PA-10002377","Office Supplies","Paper","Xerox 1916"
9003,"OFF-PA-10002195","Office Supplies","Paper","RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set"
9010,"OFF-PA-10000791","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"
9018,"OFF-PA-10001838","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
9037,"OFF-PA-10002262","Office Supplies","Paper","Xerox 192"
9051,"OFF-PA-10003724","Office Supplies","Paper","Wirebound Message Book, 4 per Page"
9064,"OFF-PA-10002581","Office Supplies","Paper","Xerox 1951"
9066,"OFF-PA-10001184","Office Supplies","Paper","Xerox 1903"
9082,"OFF-PA-10002262","Office Supplies","Paper","Xerox 192"
9085,"OFF-PA-10002751","Office Supplies","Paper","Xerox 1920"
9092,"OFF-PA-10003177","Office Supplies","Paper","Xerox 1999"
9098,"OFF-PA-10000289","Office Supplies","Paper","Xerox 213"
9100,"OFF-PA-10001934","Office Supplies","Paper","Xerox 1993"
9109,"OFF-PA-10002160","Office Supplies","Paper","Xerox 1978"
9119,"OFF-PA-10003673","Office Supplies","Paper","Strathmore Photo Mount Cards"
9121,"OFF-PA-10000210","Office Supplies","Paper","Xerox Blank Computer Paper"
9123,"OFF-PA-10002137","Office Supplies","Paper","Southworth 100% Résumé Paper, 24lb."
9137,"OFF-PA-10000807","Office Supplies","Paper","TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad"
9156,"OFF-PA-10001804","Office Supplies","Paper","Xerox 195"
9158,"OFF-PA-10004353","Office Supplies","Paper","Southworth 25% Cotton Premium Laser Paper and Envelopes"
9167,"OFF-PA-10000418","Office Supplies","Paper","Xerox 189"
9169,"OFF-PA-10001954","Office Supplies","Paper","Xerox 1964"
9170,"OFF-PA-10001954","Office Supplies","Paper","Xerox 1964"
9172,"OFF-PA-10001357","Office Supplies","Paper","Xerox 1886"
9176,"OFF-PA-10001639","Office Supplies","Paper","Xerox 203"
9184,"OFF-PA-10001970","Office Supplies","Paper","Xerox 1881"
9192,"OFF-PA-10003625","Office Supplies","Paper","Xerox 1979"
9197,"OFF-PA-10004353","Office Supplies","Paper","Southworth 25% Cotton Premium Laser Paper and Envelopes"
9207,"OFF-PA-10003797","Office Supplies","Paper","Xerox 209"
9212,"OFF-PA-10002105","Office Supplies","Paper","Xerox 223"
9216,"OFF-PA-10004451","Office Supplies","Paper","Xerox 222"
9223,"OFF-PA-10004355","Office Supplies","Paper","Xerox 231"
9231,"OFF-PA-10002689","Office Supplies","Paper","Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)"
9240,"OFF-PA-10001685","Office Supplies","Paper","Easy-staple paper"
9246,"OFF-PA-10002365","Office Supplies","Paper","Xerox 1967"
9254,"OFF-PA-10002005","Office Supplies","Paper","Xerox 225"
9269,"OFF-PA-10002947","Office Supplies","Paper","Xerox 1923"
9283,"OFF-PA-10002421","Office Supplies","Paper","Embossed Ink Jet Note Cards"
9290,"OFF-PA-10001878","Office Supplies","Paper","Xerox 1891"
9295,"OFF-PA-10002464","Office Supplies","Paper","HP Office Recycled Paper (20Lb. and 87 Bright)"
9304,"OFF-PA-10003936","Office Supplies","Paper","Xerox 1994"
9319,"OFF-PA-10000743","Office Supplies","Paper","Xerox 1977"
9324,"OFF-PA-10003641","Office Supplies","Paper","Xerox 1909"
9340,"OFF-PA-10003228","Office Supplies","Paper","Xerox 1917"
9354,"OFF-PA-10002109","Office Supplies","Paper","Wirebound Voice Message Log Book"
9355,"OFF-PA-10001826","Office Supplies","Paper","Xerox 207"
9357,"OFF-PA-10001776","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
9366,"OFF-PA-10001846","Office Supplies","Paper","Xerox 1899"
9369,"OFF-PA-10004243","Office Supplies","Paper","Xerox 1939"
9380,"OFF-PA-10001295","Office Supplies","Paper","Computer Printout Paper with Letter-Trim Perforations"
9385,"OFF-PA-10003441","Office Supplies","Paper","Xerox 226"
9387,"OFF-PA-10000157","Office Supplies","Paper","Xerox 191"
9388,"OFF-PA-10001970","Office Supplies","Paper","Xerox 1881"
9407,"OFF-PA-10001215","Office Supplies","Paper","Xerox 1963"
9416,"OFF-PA-10001184","Office Supplies","Paper","Xerox 1903"
9418,"OFF-PA-10001166","Office Supplies","Paper","Xerox 2"
9419,"OFF-PA-10000349","Office Supplies","Paper","Easy-staple paper"
9434,"OFF-PA-10001937","Office Supplies","Paper","Xerox 21"
9438,"OFF-PA-10000520","Office Supplies","Paper","Xerox 201"
9441,"OFF-PA-10001471","Office Supplies","Paper","Strathmore Photo Frame Cards"
9447,"OFF-PA-10002245","Office Supplies","Paper","Xerox 1895"
9461,"OFF-PA-10003591","Office Supplies","Paper","Southworth 100% Cotton The Best Paper"
9469,"OFF-PA-10001870","Office Supplies","Paper","Xerox 202"
9470,"OFF-PA-10004071","Office Supplies","Paper","Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
9476,"OFF-PA-10001125","Office Supplies","Paper","Xerox 1988"
9486,"OFF-PA-10003893","Office Supplies","Paper","Xerox 1962"
9498,"OFF-PA-10002615","Office Supplies","Paper","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
9499,"OFF-PA-10000565","Office Supplies","Paper","Easy-staple paper"
9500,"OFF-PA-10003673","Office Supplies","Paper","Strathmore Photo Mount Cards"
9506,"OFF-PA-10001970","Office Supplies","Paper","Xerox 1908"
9515,"OFF-PA-10000176","Office Supplies","Paper","Xerox 1887"
9523,"OFF-PA-10000295","Office Supplies","Paper","Xerox 229"
9531,"OFF-PA-10003127","Office Supplies","Paper","Easy-staple paper"
9539,"OFF-PA-10002659","Office Supplies","Paper","Avoid Verbal Orders Carbonless Minifold Book"
9540,"OFF-PA-10000157","Office Supplies","Paper","Xerox 191"
9544,"OFF-PA-10003302","Office Supplies","Paper","Xerox 1906"
9547,"OFF-PA-10000482","Office Supplies","Paper","Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate"
9548,"OFF-PA-10004610","Office Supplies","Paper","Xerox 1900"
9557,"OFF-PA-10003656","Office Supplies","Paper","Xerox 1935"
9565,"OFF-PA-10001838","Office Supplies","Paper","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
9586,"OFF-PA-10002319","Office Supplies","Paper","Xerox 1944"
9590,"OFF-PA-10003036","Office Supplies","Paper","Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book"
9594,"OFF-PA-10002741","Office Supplies","Paper","Xerox 1980"
9595,"OFF-PA-10003845","Office Supplies","Paper","Xerox 1987"
9601,"OFF-PA-10003848","Office Supplies","Paper","Xerox 1997"
9602,"OFF-PA-10001357","Office Supplies","Paper","Xerox 1886"
9608,"OFF-PA-10000007","Office Supplies","Paper","Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6"""
9623,"OFF-PA-10000174","Office Supplies","Paper","Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
9627,"OFF-PA-10001846","Office Supplies","Paper","Xerox 1899"
9629,"OFF-PA-10002947","Office Supplies","Paper","Xerox 1923"
9639,"OFF-PA-10001846","Office Supplies","Paper","Xerox 1899"
9665,"OFF-PA-10003953","Office Supplies","Paper","Xerox 218"
9673,"OFF-PA-10000477","Office Supplies","Paper","Xerox 1952"
9683,"OFF-PA-10003172","Office Supplies","Paper","Xerox 1996"
9685,"OFF-PA-10000232","Office Supplies","Paper","Xerox 1975"
9689,"OFF-PA-10001534","Office Supplies","Paper","Xerox 230"
9694,"OFF-PA-10000551","Office Supplies","Paper","Array Memo Cubes"
9699,"OFF-PA-10004569","Office Supplies","Paper","Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page"
9703,"OFF-PA-10003256","Office Supplies","Paper","Avery Personal Creations Heavyweight Cards"
9734,"OFF-PA-10000246","Office Supplies","Paper","Riverleaf Stik-Withit Designer Note Cubes"
9736,"OFF-PA-10001583","Office Supplies","Paper","1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack"
9759,"OFF-PA-10002615","Office Supplies","Paper","Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
9767,"OFF-PA-10002137","Office Supplies","Paper","Southworth 100% Résumé Paper, 24lb."
9769,"OFF-PA-10000380","Office Supplies","Paper","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
9771,"OFF-PA-10001609","Office Supplies","Paper","Tops Wirebound Message Log Books"
9773,"OFF-PA-10000167","Office Supplies","Paper","Xerox 1925"
9783,"OFF-PA-10002120","Office Supplies","Paper","Xerox 1889"
9794,"OFF-PA-10001560","Office Supplies","Paper","Adams Telephone Message Books, 5 1/4” x 11”"
9810,"OFF-PA-10000304","Office Supplies","Paper","Xerox 1995"
9812,"OFF-PA-10001246","Office Supplies","Paper","Xerox 215"
9814,"OFF-PA-10000100","Office Supplies","Paper","Xerox 1945"
9816,"OFF-PA-10002581","Office Supplies","Paper","Xerox 1951"
9821,"OFF-PA-10001215","Office Supplies","Paper","Xerox 1963"
9824,"OFF-PA-10000167","Office Supplies","Paper","Xerox 1925"
9833,"OFF-PA-10001526","Office Supplies","Paper","Xerox 1949"
9837,"OFF-PA-10000141","Office Supplies","Paper","Ampad Evidence Wirebond Steno Books, 6"" x 9"""
9853,"OFF-PA-10000533","Office Supplies","Paper","Southworth Parchment Paper & Envelopes"
9856,"OFF-PA-10004438","Office Supplies","Paper","Xerox 1907"
9857,"OFF-PA-10000587","Office Supplies","Paper","Array Parchment Paper, Assorted Colors"
9864,"OFF-PA-10004156","Office Supplies","Paper","Xerox 188"
9874,"OFF-PA-10004609","Office Supplies","Paper","Xerox 221"
9881,"OFF-PA-10000474","Office Supplies","Paper","Easy-staple paper"
9888,"OFF-PA-10000477","Office Supplies","Paper","Xerox 1952"
9891,"OFF-PA-10004996","Office Supplies","Paper","Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
9897,"OFF-PA-10001725","Office Supplies","Paper","Xerox 1892"
9903,"OFF-PA-10001950","Office Supplies","Paper","Southworth 25% Cotton Antique Laid Paper & Envelopes"
9911,"OFF-PA-10000994","Office Supplies","Paper","Xerox 1915"
9915,"OFF-PA-10003848","Office Supplies","Paper","Xerox 1997"
9916,"OFF-PA-10000176","Office Supplies","Paper","Xerox 1887"
9933,"OFF-PA-10004610","Office Supplies","Paper","Xerox 1900"
9946,"OFF-PA-10000327","Office Supplies","Paper","Xerox 1971"
9954,"OFF-PA-10004983","Office Supplies","Paper","Xerox 23"
9957,"OFF-PA-10001776","Office Supplies","Paper","Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
9958,"OFF-PA-10004039","Office Supplies","Paper","Xerox 1882"
9962,"OFF-PA-10000675","Office Supplies","Paper","Xerox 1919"
9964,"OFF-PA-10003072","Office Supplies","Paper","Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream"
9966,"OFF-PA-10000349","Office Supplies","Paper","Easy-staple paper"
9976,"OFF-PA-10000743","Office Supplies","Paper","Xerox 1977"
9983,"OFF-PA-10002195","Office Supplies","Paper","RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set"
9993,"OFF-PA-10004041","Office Supplies","Paper","It's Hot Message Books with Stickers, 2 3/4"" x 5"""
5,"OFF-ST-10000760","Office Supplies","Storage","Eldon Fold 'N Roll Cart System"
17,"OFF-ST-10004186","Office Supplies","Storage","Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D"
18,"OFF-ST-10000107","Office Supplies","Storage","Fellowes Super Stor/Drawer"
43,"OFF-ST-10003479","Office Supplies","Storage","Eldon Base for stackable storage shelf, platinum"
44,"OFF-ST-10003282","Office Supplies","Storage","Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers"
47,"OFF-ST-10001713","Office Supplies","Storage","Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
56,"OFF-ST-10000604","Office Supplies","Storage","Home/Office Personal File Carts"
75,"OFF-ST-10004123","Office Supplies","Storage","Safco Industrial Wire Shelving System"
78,"OFF-ST-10000615","Office Supplies","Storage","SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h"
83,"OFF-ST-10002370","Office Supplies","Storage","Sortfiler Multipurpose Personal File Organizer, Black"
85,"OFF-ST-10003656","Office Supplies","Storage","Safco Industrial Wire Shelving"
89,"OFF-ST-10003442","Office Supplies","Storage","Eldon Portable Mobile Manager"
122,"OFF-ST-10000777","Office Supplies","Storage","Companion Letter/Legal File, Black"
128,"OFF-ST-10002974","Office Supplies","Storage","Trav-L-File Heavy-Duty Shuttle II, Black"
146,"OFF-ST-10003656","Office Supplies","Storage","Safco Industrial Wire Shelving"
156,"OFF-ST-10001590","Office Supplies","Storage","Tenex Personal Project File with Scoop Front Design, Black"
167,"OFF-ST-10000991","Office Supplies","Storage","Space Solutions HD Industrial Steel Shelving."
181,"OFF-ST-10003455","Office Supplies","Storage","Tenex File Box, Personal Filing Tote with Lid, Black"
188,"OFF-ST-10001328","Office Supplies","Storage","Personal Filing Tote with Lid, Black/Gray"
198,"OFF-ST-10001414","Office Supplies","Storage","Decoflex Hanging Personal Folder File"
207,"OFF-ST-10000642","Office Supplies","Storage","Tennsco Lockers, Gray"
211,"OFF-ST-10001522","Office Supplies","Storage","Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h"
218,"OFF-ST-10001328","Office Supplies","Storage","Personal Filing Tote with Lid, Black/Gray"
228,"OFF-ST-10002485","Office Supplies","Storage","Rogers Deluxe File Chest"
246,"OFF-ST-10002276","Office Supplies","Storage","Safco Steel Mobile File Cart"
253,"OFF-ST-10001228","Office Supplies","Storage","Fellowes Personal Hanging Folder Files, Navy"
256,"OFF-ST-10004804","Office Supplies","Storage","Belkin 19"" Vented Equipment Shelf, Black"
257,"OFF-ST-10001590","Office Supplies","Storage","Tenex Personal Project File with Scoop Front Design, Black"
260,"OFF-ST-10002790","Office Supplies","Storage","Safco Industrial Shelving"
