numero_boletim,data hora_boletim,data_inclusao,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,local_sinalizado,velocidade_permitida,coordenada_x,coordenada_y,hora_informada,indicador_fatalidade,valor_ups,descricao_ups,data_alteracao_smsa,valor_ups_antiga,descricao_ups_antiga
"2017-040503823-001",2017-12-22 07:17:00.000,2017-12-22 10:01:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-040747710-001",2017-12-23 17:00:00.000,2017-12-24 00:28:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-040894133-001",2017-12-25 07:50:00.000,2017-12-25 11:31:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-041140927-001",2017-12-26 19:08:00.000,2017-12-27 03:30:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-041490479-001",2017-12-29 09:21:00.000,2017-12-29 10:54:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-041645241-001",2017-12-30 10:49:00.000,2017-12-30 11:58:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-031636700-001",2017-10-24 14:50:00.000,2017-10-24 16:35:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-000616685-001",2017-01-09 10:16:00.000,2017-01-09 12:28:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-000673026-001",2017-01-09 17:24:00.000,2017-01-09 22:41:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-024821751-001",2017-09-10 20:09:00.000,2017-09-10 22:27:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-025701162-001",2017-09-16 08:33:00.000,2017-09-16 09:47:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-032049751-001",2017-10-26 18:05:00.000,2017-10-26 21:16:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-032062030-001",2017-10-26 12:04:00.000,2017-10-26 22:44:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-032229753-001",2017-10-27 21:06:00.000,2017-10-27 22:06:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-020129018-001",2017-08-11 07:51:00.000,2017-08-11 09:02:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-020132704-001",2017-08-11 09:04:00.000,2017-08-11 09:37:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-020332579-001",2017-08-12 15:11:00.000,2017-08-12 16:58:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-026251817-001",2017-09-19 20:29:00.000,2017-09-19 22:04:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-026529060-001",2017-09-21 11:38:00.000,2017-09-21 13:20:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-020779330-001",2017-08-15 17:35:00.000,2017-08-15 18:38:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-032687988-001",2017-10-30 22:24:00.000,2017-10-31 02:45:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-026985606-001",2017-09-24 09:52:00.000,2017-09-24 11:42:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-027039228-001",2017-09-24 18:48:00.000,2017-09-24 20:20:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-029651780-001",2017-10-11 14:25:00.000,2017-10-11 15:59:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-029661311-001",2017-10-11 15:27:00.000,2017-10-11 16:50:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-029700771-001",2017-10-11 16:39:00.000,2017-10-11 21:05:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-022796294-001",2017-08-28 17:10:00.000,2017-08-28 19:42:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-022955600-001",2017-08-29 16:53:00.000,2017-08-29 18:12:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-023142664-001",2017-08-30 16:47:00.000,2017-08-30 18:11:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-030099284-001",2017-10-14 17:53:00.000,2017-10-14 18:47:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-030182004-001",2017-10-15 11:38:00.000,2017-10-15 12:58:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-030220128-001",2017-10-15 17:03:00.000,2017-10-15 18:38:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-021779939-001",2017-08-23 10:27:00.000,2017-08-23 12:42:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-021830660-001",2017-08-22 11:44:00.000,2017-08-22 15:33:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-020920412-001",2017-08-16 11:35:00.000,2017-08-16 16:15:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-021050462-002",2017-08-17 08:19:00.000,2017-08-17 11:23:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-021106261-001",2017-08-17 17:22:00.000,2017-08-17 18:08:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-015881950-001",2017-07-13 18:39:00.000,2017-07-13 21:43:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-022168678-001",2017-08-24 14:14:00.000,2017-08-24 15:40:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-028002032-001",2017-09-30 20:37:00.000,2017-09-30 22:03:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-028103178-001",2017-10-01 19:00:00.000,2017-10-01 20:07:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-029092602-001",2017-10-07 19:47:00.000,2017-10-08 00:42:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-029282506-001",2017-10-09 11:28:00.000,2017-10-09 13:20:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-018791400-001",2017-08-02 13:42:00.000,2017-08-02 15:01:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-016445212-001",2017-07-17 21:32:00.000,2017-07-17 22:01:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-016495774-001",2017-07-18 06:18:00.000,2017-07-18 09:41:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-030999240-001",2017-10-20 08:58:00.000,2017-10-20 12:55:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-031205170-001",2017-10-21 17:09:00.000,2017-10-21 20:10:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-018810843-001",2017-08-02 16:20:00.000,2017-08-02 16:41:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-018831773-001",2017-08-02 16:51:00.000,2017-08-02 18:42:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-022282483-001",2017-08-25 08:19:00.000,2017-08-25 09:38:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-016858349-001",2017-07-20 11:40:00.000,2017-07-20 14:06:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-028910036-001",2017-10-06 15:41:00.000,2017-10-06 17:20:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-029421724-001",2017-10-10 08:17:00.000,2017-10-10 09:17:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-019463664-001",2017-08-07 06:46:00.000,2017-08-07 09:08:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-019466630-001",2017-08-07 06:50:00.000,2017-08-07 09:32:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-010286002-001",2017-05-17 07:56:00.000,2017-05-17 10:17:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-010420782-001",2017-05-18 15:36:00.000,2017-05-18 19:15:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-006176203-001",2017-03-22 16:30:00.000,2017-03-22 19:53:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-008520644-001",2017-04-23 18:12:00.000,2017-04-23 19:16:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-008529539-001",2017-04-23 20:29:00.000,2017-04-23 22:17:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-008563715-001",2017-04-24 08:45:00.000,2017-04-24 11:20:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-011228599-001",2017-05-29 20:23:00.000,2017-05-29 21:33:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-013916095-001",2017-06-30 17:21:00.000,2017-06-30 20:11:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-013990925-001",2017-07-01 08:50:00.000,2017-07-01 11:49:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-011393681-001",2017-05-31 19:57:00.000,2017-05-31 20:53:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-014227674-001",2017-07-03 09:09:00.000,2017-07-03 10:21:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-014318942-001",2017-07-03 17:42:00.000,2017-07-03 18:54:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-014350885-001",2017-07-03 18:19:00.000,2017-07-03 22:51:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-006434214-001",2017-03-26 13:12:00.000,2017-03-26 14:16:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-008879234-001",2017-04-27 17:38:00.000,2017-04-27 22:03:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",18,"BARREIRO","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-011573276-001",2017-06-02 20:32:00.000,2017-06-02 23:04:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-011636694-001",2017-06-04 02:26:00.000,2017-06-04 02:41:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-009000019-001",2017-04-29 21:23:00.000,2017-04-29 22:15:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-009027864-001",2017-04-30 11:50:00.000,2017-04-30 14:42:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",24,"OESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-011887632-001",2017-06-07 07:05:00.000,2017-06-07 08:43:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-014969892-001",2017-07-07 17:46:00.000,2017-07-07 20:26:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",22,"NOROESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-007437691-001",2017-04-08 08:33:00.000,2017-04-08 09:51:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",26,"VENDA NOVA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-009182479-001",2017-05-02 17:46:00.000,2017-05-02 20:52:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",21,"NORDESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-009247119-001",2017-05-03 14:35:00.000,2017-05-03 15:55:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-000002733-001",2017-01-01 00:20:00.000,2017-01-01 01:30:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-012697344-001",2017-06-18 00:41:00.000,2017-06-18 01:39:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-004991697-001",2017-03-07 15:04:00.000,2017-03-07 17:57:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",0,"","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-005007379-001",2017-03-07 21:36:00.000,2017-03-07 22:14:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-006838443-001",2017-03-31 12:30:00.000,2017-03-31 13:45:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",19,"CENTRO-SUL","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-006867592-001",2017-03-31 16:12:00.000,2017-03-31 18:24:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",20,"LESTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-006874841-001",2017-03-31 17:50:00.000,2017-03-31 20:40:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",25,"PAMPULHA","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
"2017-006905753-001",2017-04-01 11:10:00.000,2017-04-01 12:55:00.000," H01002","ABALROAMENTO COM VITIMA",1,"BOM",1,"ASFALTO",23,"NORTE","POLICIA MILITAR","NÃO",0,0,0,"SIM","NÃO",0,"NÃO INFORMADO","00/00/0000",0,"NÃO INFORMADO"
