Date,Year,Start of Year,End of Year,Month,Start of Month,End of Month,Days in Month,Day,Day Name,Day of Week,Day of Year,Month Name,Quarter,Start of Quarter,End of Quarter,Week of Year,Week of Month,Start of Week,End of Week,Fiscal Year,Fiscal Quarter,Fiscal Month,Day Offset,Month Offset,Year Offset,Quarter Offset
2022-06-09 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,9,"Thursday",4,160,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,24,2,2022-06-06 00:00:00.000,2022-06-12 00:00:00.000,2022,2,6,500,17,1,5
2022-06-10 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,10,"Friday",5,161,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,24,2,2022-06-06 00:00:00.000,2022-06-12 00:00:00.000,2022,2,6,501,17,1,5
2022-06-11 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,11,"Saturday",6,162,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,24,2,2022-06-06 00:00:00.000,2022-06-12 00:00:00.000,2022,2,6,502,17,1,5
2022-06-12 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,12,"Sunday",0,163,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,24,2,2022-06-06 00:00:00.000,2022-06-12 00:00:00.000,2022,2,6,503,17,1,5
2022-06-13 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,13,"Monday",1,164,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,25,3,2022-06-13 00:00:00.000,2022-06-19 00:00:00.000,2022,2,6,504,17,1,5
2022-06-14 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,14,"Tuesday",2,165,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,25,3,2022-06-13 00:00:00.000,2022-06-19 00:00:00.000,2022,2,6,505,17,1,5
2022-06-15 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,15,"Wednesday",3,166,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,25,3,2022-06-13 00:00:00.000,2022-06-19 00:00:00.000,2022,2,6,506,17,1,5
2022-06-16 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,16,"Thursday",4,167,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,25,3,2022-06-13 00:00:00.000,2022-06-19 00:00:00.000,2022,2,6,507,17,1,5
2022-06-17 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,17,"Friday",5,168,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,25,3,2022-06-13 00:00:00.000,2022-06-19 00:00:00.000,2022,2,6,508,17,1,5
2022-06-18 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,18,"Saturday",6,169,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,25,3,2022-06-13 00:00:00.000,2022-06-19 00:00:00.000,2022,2,6,509,17,1,5
2022-06-19 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,19,"Sunday",0,170,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,25,3,2022-06-13 00:00:00.000,2022-06-19 00:00:00.000,2022,2,6,510,17,1,5
2022-06-20 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,20,"Monday",1,171,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,26,4,2022-06-20 00:00:00.000,2022-06-26 00:00:00.000,2022,2,6,511,17,1,5
2022-06-21 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,21,"Tuesday",2,172,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,26,4,2022-06-20 00:00:00.000,2022-06-26 00:00:00.000,2022,2,6,512,17,1,5
2022-06-22 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,22,"Wednesday",3,173,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,26,4,2022-06-20 00:00:00.000,2022-06-26 00:00:00.000,2022,2,6,513,17,1,5
2022-06-23 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,23,"Thursday",4,174,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,26,4,2022-06-20 00:00:00.000,2022-06-26 00:00:00.000,2022,2,6,514,17,1,5
2022-06-24 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,24,"Friday",5,175,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,26,4,2022-06-20 00:00:00.000,2022-06-26 00:00:00.000,2022,2,6,515,17,1,5
2022-06-25 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,25,"Saturday",6,176,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,26,4,2022-06-20 00:00:00.000,2022-06-26 00:00:00.000,2022,2,6,516,17,1,5
2022-06-26 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,26,"Sunday",0,177,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,26,4,2022-06-20 00:00:00.000,2022-06-26 00:00:00.000,2022,2,6,517,17,1,5
2022-06-27 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,27,"Monday",1,178,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,27,5,2022-06-27 00:00:00.000,2022-07-03 00:00:00.000,2022,2,6,518,17,1,5
2022-06-28 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,28,"Tuesday",2,179,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,27,5,2022-06-27 00:00:00.000,2022-07-03 00:00:00.000,2022,2,6,519,17,1,5
2022-06-29 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,29,"Wednesday",3,180,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,27,5,2022-06-27 00:00:00.000,2022-07-03 00:00:00.000,2022,2,6,520,17,1,5
2022-06-30 00:00:00.000,2022,2022-01-01 00:00:00.000,2022-12-31 00:00:00.000,6,2022-06-01 00:00:00.000,2022-06-30 00:00:00.000,30,30,"Thursday",4,181,"June",2,2022-04-01 00:00:00.000,2022-06-30 00:00:00.000,27,5,2022-06-27 00:00:00.000,2022-07-03 00:00:00.000,2022,2,6,521,17,1,5
2020-04-01 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,1,"Wednesday",3,92,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,14,1,2020-03-30 00:00:00.000,2020-04-05 00:00:00.000,2020,2,4,-299,-9,-1,-3
2020-04-02 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,2,"Thursday",4,93,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,14,1,2020-03-30 00:00:00.000,2020-04-05 00:00:00.000,2020,2,4,-298,-9,-1,-3
2020-04-03 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,3,"Friday",5,94,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,14,1,2020-03-30 00:00:00.000,2020-04-05 00:00:00.000,2020,2,4,-297,-9,-1,-3
2020-04-04 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,4,"Saturday",6,95,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,14,1,2020-03-30 00:00:00.000,2020-04-05 00:00:00.000,2020,2,4,-296,-9,-1,-3
2020-04-05 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,5,"Sunday",0,96,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,14,1,2020-03-30 00:00:00.000,2020-04-05 00:00:00.000,2020,2,4,-295,-9,-1,-3
2020-04-06 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,6,"Monday",1,97,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,15,2,2020-04-06 00:00:00.000,2020-04-12 00:00:00.000,2020,2,4,-294,-9,-1,-3
2020-04-07 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,7,"Tuesday",2,98,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,15,2,2020-04-06 00:00:00.000,2020-04-12 00:00:00.000,2020,2,4,-293,-9,-1,-3
2020-04-08 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,8,"Wednesday",3,99,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,15,2,2020-04-06 00:00:00.000,2020-04-12 00:00:00.000,2020,2,4,-292,-9,-1,-3
2020-04-09 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,9,"Thursday",4,100,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,15,2,2020-04-06 00:00:00.000,2020-04-12 00:00:00.000,2020,2,4,-291,-9,-1,-3
2020-04-10 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,10,"Friday",5,101,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,15,2,2020-04-06 00:00:00.000,2020-04-12 00:00:00.000,2020,2,4,-290,-9,-1,-3
2020-04-11 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,11,"Saturday",6,102,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,15,2,2020-04-06 00:00:00.000,2020-04-12 00:00:00.000,2020,2,4,-289,-9,-1,-3
2020-04-12 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,12,"Sunday",0,103,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,15,2,2020-04-06 00:00:00.000,2020-04-12 00:00:00.000,2020,2,4,-288,-9,-1,-3
2020-04-13 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,13,"Monday",1,104,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,16,3,2020-04-13 00:00:00.000,2020-04-19 00:00:00.000,2020,2,4,-287,-9,-1,-3
2020-04-14 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,14,"Tuesday",2,105,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,16,3,2020-04-13 00:00:00.000,2020-04-19 00:00:00.000,2020,2,4,-286,-9,-1,-3
2020-04-15 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,15,"Wednesday",3,106,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,16,3,2020-04-13 00:00:00.000,2020-04-19 00:00:00.000,2020,2,4,-285,-9,-1,-3
2020-04-16 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,16,"Thursday",4,107,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,16,3,2020-04-13 00:00:00.000,2020-04-19 00:00:00.000,2020,2,4,-284,-9,-1,-3
2020-04-17 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,17,"Friday",5,108,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,16,3,2020-04-13 00:00:00.000,2020-04-19 00:00:00.000,2020,2,4,-283,-9,-1,-3
2020-04-18 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,18,"Saturday",6,109,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,16,3,2020-04-13 00:00:00.000,2020-04-19 00:00:00.000,2020,2,4,-282,-9,-1,-3
2020-04-19 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,19,"Sunday",0,110,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,16,3,2020-04-13 00:00:00.000,2020-04-19 00:00:00.000,2020,2,4,-281,-9,-1,-3
2020-04-20 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,20,"Monday",1,111,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,17,4,2020-04-20 00:00:00.000,2020-04-26 00:00:00.000,2020,2,4,-280,-9,-1,-3
2020-04-21 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,21,"Tuesday",2,112,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,17,4,2020-04-20 00:00:00.000,2020-04-26 00:00:00.000,2020,2,4,-279,-9,-1,-3
2020-04-22 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,22,"Wednesday",3,113,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,17,4,2020-04-20 00:00:00.000,2020-04-26 00:00:00.000,2020,2,4,-278,-9,-1,-3
2020-04-23 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,23,"Thursday",4,114,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,17,4,2020-04-20 00:00:00.000,2020-04-26 00:00:00.000,2020,2,4,-277,-9,-1,-3
2020-04-24 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,24,"Friday",5,115,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,17,4,2020-04-20 00:00:00.000,2020-04-26 00:00:00.000,2020,2,4,-276,-9,-1,-3
2020-04-25 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,25,"Saturday",6,116,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,17,4,2020-04-20 00:00:00.000,2020-04-26 00:00:00.000,2020,2,4,-275,-9,-1,-3
2020-04-26 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,26,"Sunday",0,117,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,17,4,2020-04-20 00:00:00.000,2020-04-26 00:00:00.000,2020,2,4,-274,-9,-1,-3
2020-04-27 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,27,"Monday",1,118,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,18,5,2020-04-27 00:00:00.000,2020-05-03 00:00:00.000,2020,2,4,-273,-9,-1,-3
2020-04-28 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,28,"Tuesday",2,119,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,18,5,2020-04-27 00:00:00.000,2020-05-03 00:00:00.000,2020,2,4,-272,-9,-1,-3
2020-04-29 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,29,"Wednesday",3,120,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,18,5,2020-04-27 00:00:00.000,2020-05-03 00:00:00.000,2020,2,4,-271,-9,-1,-3
2020-04-30 00:00:00.000,2020,2020-01-01 00:00:00.000,2020-12-31 00:00:00.000,4,2020-04-01 00:00:00.000,2020-04-30 00:00:00.000,30,30,"Thursday",4,121,"April",2,2020-04-01 00:00:00.000,2020-06-30 00:00:00.000,18,5,2020-04-27 00:00:00.000,2020-05-03 00:00:00.000,2020,2,4,-270,-9,-1,-3
2021-04-01 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,1,"Thursday",4,91,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,14,1,2021-03-29 00:00:00.000,2021-04-04 00:00:00.000,2021,2,4,66,3,0,1
2021-04-02 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,2,"Friday",5,92,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,14,1,2021-03-29 00:00:00.000,2021-04-04 00:00:00.000,2021,2,4,67,3,0,1
2021-04-03 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,3,"Saturday",6,93,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,14,1,2021-03-29 00:00:00.000,2021-04-04 00:00:00.000,2021,2,4,68,3,0,1
2021-04-04 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,4,"Sunday",0,94,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,14,1,2021-03-29 00:00:00.000,2021-04-04 00:00:00.000,2021,2,4,69,3,0,1
2021-04-05 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,5,"Monday",1,95,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,15,2,2021-04-05 00:00:00.000,2021-04-11 00:00:00.000,2021,2,4,70,3,0,1
2021-04-06 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,6,"Tuesday",2,96,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,15,2,2021-04-05 00:00:00.000,2021-04-11 00:00:00.000,2021,2,4,71,3,0,1
2021-04-07 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,7,"Wednesday",3,97,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,15,2,2021-04-05 00:00:00.000,2021-04-11 00:00:00.000,2021,2,4,72,3,0,1
2021-04-08 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,8,"Thursday",4,98,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,15,2,2021-04-05 00:00:00.000,2021-04-11 00:00:00.000,2021,2,4,73,3,0,1
2021-04-09 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,9,"Friday",5,99,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,15,2,2021-04-05 00:00:00.000,2021-04-11 00:00:00.000,2021,2,4,74,3,0,1
2021-04-10 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,10,"Saturday",6,100,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,15,2,2021-04-05 00:00:00.000,2021-04-11 00:00:00.000,2021,2,4,75,3,0,1
2021-04-11 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,11,"Sunday",0,101,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,15,2,2021-04-05 00:00:00.000,2021-04-11 00:00:00.000,2021,2,4,76,3,0,1
2021-04-12 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,12,"Monday",1,102,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,16,3,2021-04-12 00:00:00.000,2021-04-18 00:00:00.000,2021,2,4,77,3,0,1
2021-04-13 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,13,"Tuesday",2,103,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,16,3,2021-04-12 00:00:00.000,2021-04-18 00:00:00.000,2021,2,4,78,3,0,1
2021-04-14 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,14,"Wednesday",3,104,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,16,3,2021-04-12 00:00:00.000,2021-04-18 00:00:00.000,2021,2,4,79,3,0,1
2021-04-15 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,15,"Thursday",4,105,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,16,3,2021-04-12 00:00:00.000,2021-04-18 00:00:00.000,2021,2,4,80,3,0,1
2021-04-16 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,16,"Friday",5,106,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,16,3,2021-04-12 00:00:00.000,2021-04-18 00:00:00.000,2021,2,4,81,3,0,1
2021-04-17 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,17,"Saturday",6,107,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,16,3,2021-04-12 00:00:00.000,2021-04-18 00:00:00.000,2021,2,4,82,3,0,1
2021-04-18 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,18,"Sunday",0,108,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,16,3,2021-04-12 00:00:00.000,2021-04-18 00:00:00.000,2021,2,4,83,3,0,1
2021-04-19 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,19,"Monday",1,109,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,17,4,2021-04-19 00:00:00.000,2021-04-25 00:00:00.000,2021,2,4,84,3,0,1
2021-04-20 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,20,"Tuesday",2,110,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,17,4,2021-04-19 00:00:00.000,2021-04-25 00:00:00.000,2021,2,4,85,3,0,1
2021-04-21 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,21,"Wednesday",3,111,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,17,4,2021-04-19 00:00:00.000,2021-04-25 00:00:00.000,2021,2,4,86,3,0,1
2021-04-22 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,22,"Thursday",4,112,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,17,4,2021-04-19 00:00:00.000,2021-04-25 00:00:00.000,2021,2,4,87,3,0,1
2021-04-23 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,23,"Friday",5,113,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,17,4,2021-04-19 00:00:00.000,2021-04-25 00:00:00.000,2021,2,4,88,3,0,1
2021-04-24 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,24,"Saturday",6,114,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,17,4,2021-04-19 00:00:00.000,2021-04-25 00:00:00.000,2021,2,4,89,3,0,1
2021-04-25 00:00:00.000,2021,2021-01-01 00:00:00.000,2021-12-31 00:00:00.000,4,2021-04-01 00:00:00.000,2021-04-30 00:00:00.000,30,25,"Sunday",0,115,"April",2,2021-04-01 00:00:00.000,2021-06-30 00:00:00.000,17,4,2021-04-19 00:00:00.000,2021-04-25 00:00:00.000,2021,2,4,90,3,0,1
